Name,Team,Competition,Season,Minutes,90s,Appearances,Primary Position,Secondary Position,Gender,Nationality,Age,Date of Birth,Height,All Goals,NP Goals,xG,xG/Shot,Shots,Goal Conversion%,Shooting%,Shot Touch%,Penalty Conversion%,PSxG,Assists,xG Assisted,Key Passes,OP Assists,OP xG Assisted,OP Key Passes,SP Assists,SP xG Assisted,SP Key Passes,Scoring Contribution,xG & xG Assisted,Shots & Key Passes,O/U Performance,Dribbles,Successful Dribbles,Failed Dribbles,Dribble%,Fouls Won,Penalty Wins,Dispossessed,Turnovers,Interceptions,PAdj Interceptions,Clearances,PAdj Clearances,Defensive Actions,Aggressive Actions,Blocks/Shot,Defensive Regains,Average DA X,Ball Recov. F2,Ball Recoveries,Tackles,Tack&Int,Tack/DP%,PAdj Tackles,PAdj Tack&Int,Fouls,Dribbles Stopped%,Dribbled Past,Aerial Win%,Aerial Wins,Errors,Pressures,PAdj Pressures,Pressure Regains,Counterpressures,Counterpress Regains,Average Pressure X,Pressures F2,Pressures F2%,Counterpressures F2,Counterpressures F2%,Yellow Cards,2nd Yellows,Red Cards,OP Passes,Passing%,Long Balls,L/R Footedness%,Long Ball%,Pr. Long Balls,UPr. Long Balls,Passes Pressured%,Pr. Pass%,Pr. Pass% Dif.,Average Pass X,Deep Progressions,xGBuildup,xGChain,Carries,Carry%,Carry Length,OP F3 Passes,PintoB,OP Passes Into Box,SP PintoB,Passes Inside Box,Touches In Box,PinTin,Throughballs,Successful Box Cross%,Successful Crosses,Crossing%,Deep Completions,Pass Forward%,Pass Sideways%,Pass Backward%,F3 Pass Forward%,F3 Pass Sideways%,F3 Pass Backward%,Pass Length,Pr. Pass Length,Pass Length Ratio,Pr. Pass Length%,Pr. Pass Length Dif.,Succ. Pass Length,Succ.Pr. Pass Length,Goals Conceded,PSxG Faced,GSAA,Save%,xSv%,Shot Stopping%,xG Faced,Shots Faced,Shots Faced OT%,All Shots Faced,Positioning Error,Penalties Faced,Penalties Conceded,GK Aggressive Dist.,Claims%,Pass into Danger%,Pass into Pressure%,Positive Outcome,Positive Outcome%,Pass OBV,D&C OBV,DA OBV,Shot OBV,Goalkeeper OBV,OBV
Adrián José Palacios Hernández,KRC Genk,Jupiler Pro League,2025/2026,101,1.12,3,Left Back,,Man,Venezuela,21,06/06/04,186,0,0,0.03,0.03,0.9,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,0.03,0.9,-0.03,0,0,0,,0,0,0,1.79,0,0,5.37,7.71,11.64,3.58,0.2,6.27,32.55,5.37,9.85,0.9,0.9,100,1.29,1.29,0.9,,0,50,1.79,0.9,9.85,14.87,4.48,6.27,4.48,38.24,3.58,36,1.79,29,0,0,0,56.41,83,6.27,92,58,6.27,9.85,3,50,-33,44.61,2.69,0.23,0.23,53.72,97,3.32,6.27,0.9,0,0.9,0,1.79,1.79,0,0,0,0,0,36,50,14,14,57,29,19.64,22.28,0.96,40,2.64,18.86,8.92,0,0,0,0,0,,0,0,,0,0,0,0,0,0,22,8,2.69,16,0.14,-0.04,-0.13,-0.04,,-0.08
Aiham Ousou,Sporting Charleroi,Jupiler Pro League,2025/2026,1248,13.86,14,Right Centre Back,Centre Back,Man,Syria,26,08/01/00,186,0.07,0.07,0.05,0.13,0.36,20,40,0,,0.08,0,0,0,0,0,0,0,0,0,0.07,0.05,0.36,0.02,0,0,0,,0.72,0,0.29,0.29,0.72,0.55,5.27,4.01,10.89,5.7,0.08,6.35,23.33,2.31,9.45,1.51,2.24,78,1.65,2.19,1.08,75,0.43,58,2.16,0,8.29,7.46,3.89,1.44,0.58,28.38,1.37,17,0.43,30,0.29,0,0.07,44.43,86,7.36,18,70,6.42,9.38,16,77,-9,37.91,5.27,0.26,0.26,36.21,99,6.09,5.63,0.22,0.22,0,0,0.5,0.72,0,0,0,,0.07,22,75,3,32,60,8,26.76,22.14,0.95,96,-4.62,25.44,21.15,0,0,0,0,0,,0,0,,0,0,0,0,0,0,15,7,2.06,17,0.05,0.07,0.02,-0.03,,0.1
Aimé Omgba,Gent,Jupiler Pro League,2025/2026,108,1.2,4,Centre Attacking Midfielder,Left Defensive Midfielder,Man,Netherlands,23,21/10/02,190,0,0,0.18,0.11,1.67,0,50,3,,0.01,0,0.21,0.84,0,0.21,0.84,0,0,0,0,0.39,2.51,-0.39,2.51,0.84,1.67,33,0,0,0,2.51,0,0,0.84,1.55,14.2,5.85,0,4.18,57.56,5.85,13.36,0,0,,0,0,0.84,,0,67,1.67,0,13.36,19.8,3.34,4.18,0,60.92,7.52,56,4.18,100,0,0,0,35.07,84,0.84,26,100,0.84,0.84,33,86,2,62.07,2.51,0.39,0.59,26.72,94,5.14,18.37,1.67,1.67,0,0,2.51,4.18,0,50,1.67,100,0,12,77,12,14,73,14,17.26,13.83,1,107,-3.42,17.33,14.77,0,0,0,0,0,,0,0,,0,0,0,0,0,0,26,14,10.94,41,0.08,0,0.01,-0.16,,-0.07
Alama Bayo,Cercle Brugge,Jupiler Pro League,2025/2026,42,0.46,5,Centre Forward,,Man,Guinea,20,01/02/06,181,0,0,0,,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33,2.16,2.16,50,2.16,0,4.33,2.16,0,0,0,0,34.6,15.14,0,0,52.33,2.16,2.16,0,0,,0,0,6.49,,0,0,0,0,28.11,23.96,0,8.65,0,55.54,17.3,62,8.65,100,0,0,0,21.63,50,0,0,,0,0,30,67,17,74.71,0,0.03,0.03,23.79,73,9.97,8.65,2.16,2.16,0,0,2.16,4.33,0,0,0,0,0,10,80,10,0,75,25,14.69,16.12,0.94,87,1.43,13.86,13.99,0,0,0,0,0,,0,0,,0,0,0,0,0,0,60,20,19.25,72,-0.1,-0.06,-0.08,,,-0.24
Alan Steve Minda García,Cercle Brugge,Jupiler Pro League,2025/2026,919,10.21,13,Left Centre Forward,Centre Attacking Midfielder,Man,Ecuador,23,13/05/03,171,0.29,0.29,0.22,0.09,2.45,12,44,4,,0.27,0.1,0.06,0.69,0.1,0.06,0.69,0,0,0,0.39,0.28,3.13,0.11,3.62,2.06,1.57,57,0.88,0.1,2.25,3.92,0.49,0.45,0.1,0.17,23.6,9.99,0,5.19,67.99,2.45,3.13,0.1,0.59,17,0.09,0.54,0.39,50,0.49,50,0.49,0,23.11,22.71,4.7,4.41,1.18,68.63,19.19,83,4.31,98,0,0,0,20.76,79,0.98,6,77,0.49,0.88,23,66,-13,63.94,4.21,0.46,0.7,28.4,79,7.53,9.6,0.78,0.78,0,0.69,4.99,5.78,0,50,0.78,57,0.69,12,61,27,13,56,31,16.01,13.68,1.04,103,-2.33,16.68,14.05,0,0,0,0,0,,0,0,,0,0,0,0,0,0,26,12,4.46,30,0.01,0.2,0.01,0.01,,0.23
Aleksandar Stankovic,Club Brugge,Jupiler Pro League,2025/2026,1154,12.82,13,Right Defensive Midfielder,Left Defensive Midfielder,Man,Serbia,20,02/08/05,185,0,0,0.06,0.04,1.56,0,25,1,,0.06,0,0.04,0.7,0,0.03,0.62,0,0.01,0.08,0,0.11,2.26,-0.11,0.55,0.31,0.23,57,1.09,0,0.62,0.55,1.09,1.53,2.81,4.11,12.16,6.47,0.05,3.74,36.64,4.13,9.83,0.78,1.87,67,1.14,2.66,1.17,44,0.39,63,1.72,0.08,10.22,14.88,2.73,2.81,0.94,42.86,3.82,37,1.95,69,0.16,0,0,48.97,87,4.91,14,67,3.9,6.24,13,75,-12,49.22,5.61,0.35,0.4,41.49,98,4.61,12.09,0.7,0.62,0.08,0.16,2.18,2.81,0.08,0,0.16,33,0.23,17,75,9,21,75,3,21.78,21.42,0.95,96,-0.36,20.75,20.52,0,0,0,0,0,,0,0,,0,0,0,0,0,0,16,7,4.22,26,0.02,0.05,0.05,-0.07,,0.05
Alessio Castro-Montes,Union Saint-Gilloise,Jupiler Pro League,2025/2026,159,1.77,5,Right Wing Back,Left Wing Back,Man,Belgium,29,16/05/97,175,0,0,0.12,0.21,0.57,0,0,1,,0,0,0.03,0.57,0,0.03,0.57,0,0,0,0,0.15,1.13,-0.15,2.26,0.57,1.7,25,1.13,0,1.7,2.26,1.13,1.5,2.26,2.59,20.93,7.92,0,3.96,53.45,3.39,7.36,3.39,4.53,86,4.42,5.92,1.7,67,0.57,67,2.26,0,15.84,22.48,3.96,6.79,1.7,58.28,10.75,68,5.66,83,0,0,0,35.08,74,0.57,18,25,3.39,1.13,16,55,-19,58.32,6.22,0.16,0.28,32.25,89,4.47,12.45,0.57,0.57,0,0,1.7,2.26,0,0,0,0,0,20,61,19,36,50,14,16.86,19.59,0.95,77,2.73,15.97,15.03,0,0,0,0,0,,0,0,,0,0,0,0,0,0,35,14,2.83,19,0.01,0.04,0.06,-0.12,,-0.01
Alexandro Calut,Standard Liège,Jupiler Pro League,2025/2026,386,4.29,6,Left Back,Left Wing Back,Man,Belgium,23,21/04/03,180,0,0,0,,0,,,0,,0,0,0.01,0.23,0,0.01,0.23,0,0,0,0,0.01,0.23,-0.01,0.47,0.23,0.23,50,1.17,0,0.93,1.17,1.4,1.16,4.2,3.2,15.16,7.46,0,5.36,30.29,2.1,8.39,1.87,3.26,57,0.91,2.07,0.93,40,1.4,57,0.93,0,12.36,6.7,3.26,1.87,0.47,33.95,1.17,9,0.23,13,0,0,0,35.44,78,2.56,45,39,5.36,5.36,14,85,6,44.09,3.26,0.3,0.31,31.71,95,4.8,3.73,0.7,0.47,0.23,0,0,0.47,0.23,0,0,0,0,33,56,11,50,44,6,21.1,22.92,0.85,88,1.82,18,20.24,0,0,0,0,0,,0,0,,0,0,0,0,0,0,26,14,3.92,37,0.09,0.04,-0.06,,,0.08
Alexis Beka Beka,RAAL La Louvière,Jupiler Pro League,2025/2026,20,0.22,1,Centre Defensive Midfielder,,Man,France,25,28/03/01,178,4.51,4.51,0.77,0.17,4.51,100,100,4,,3.77,0,0,0,0,0,0,0,0,0,4.51,0.77,4.51,3.74,13.52,9.02,4.51,67,0,0,13.52,9.02,0,0,0,0,13.52,0,,0,61.04,4.51,13.52,0,0,,0,0,0,,0,,0,0,13.52,4.3,0,0,0,61.04,13.52,100,0,,0,0,0,36.06,100,0,25,,0,0,0,,,60.69,4.51,1.14,1.14,49.58,73,4.85,9.02,4.51,0,4.51,0,13.52,13.52,0,0,0,,0,9,82,9,50,50,0,12.77,,1,,,12.77,,0,0,0,0,0,,0,0,,0,0,0,0,0,0,27,27,10.82,57,0.21,0.15,,2.54,,2.9
Ali Maamar,RSC Anderlecht,Jupiler Pro League,2025/2026,388,4.31,7,Right Back,Left Wing Back,Man,Morocco,21,22/03/05,185,0,0,0.03,0.04,0.7,0,0,1,,0,0,0.07,0.93,0,0.07,0.93,0,0,0,0,0.1,1.62,-0.1,1.39,0.7,0.7,50,0.46,0,1.62,1.86,1.62,2.12,0.7,0.47,19.72,8.35,0,5.34,43.41,5.1,9.05,1.16,2.78,100,1.28,3.4,1.16,100,0,43,1.39,0,17.4,18.73,4.18,3.71,1.86,47.03,7.42,43,2.78,75,0,0,0,42.46,80,1.16,17,36,1.86,2.09,15,66,-15,59.61,4.87,0.43,0.5,38.52,92,5.26,16.94,0.93,0.93,0,0.23,3.02,3.94,0,0,0.23,10,0.46,19,61,20,15,62,23,17.44,16.73,0.93,104,-0.71,16.19,17.4,0,0,0,0,0,,0,0,,0,0,0,0,0,0,21,8,5.71,31,0.05,0.17,0.03,-0.03,,0.22
Alireza Jahanbakhsh,Dender,Jupiler Pro League,2025/2026,27,0.3,1,Right Wing,Left Centre Forward,Man,Iran,32,10/08/93,180,0,0,0.11,0.03,3.39,0,0,4,,0,0,0,0,0,0,0,0,0,0,0,0.11,3.39,-0.11,0,0,0,,3.39,0,0,3.39,0,0,0,0,10.16,10.16,0,6.78,54.87,10.16,20.33,0,0,0,0,0,0,0,3.39,0,0,0,10.16,11.11,3.39,10.16,3.39,52.42,6.78,67,6.78,67,0,0,0,47.43,71,0,11,,0,0,36,100,29,54.07,6.78,0.41,0.52,40.65,92,4.19,10.16,6.78,6.78,0,0,6.78,13.55,0,0,0,0,0,21,64,14,0,100,0,16.11,14.12,1,100,-1.99,16.06,14.12,0,0,0,0,0,,0,0,,0,0,0,0,0,0,36,7,3.39,14,0.14,0.12,0,-0.19,,0.07
Allahyar Sayyadmanesh,Westerlo,Jupiler Pro League,2025/2026,648,7.2,10,Right Wing,Right Back,Man,Iran,24,28/06/01,190,0,0,0.13,0.13,0.97,0,29,2,,0.03,0.14,0.16,1.53,0.14,0.16,1.53,0,0,0,0.14,0.29,2.5,-0.15,2.5,1.25,1.25,50,1.94,0,2.78,3.05,0.28,0.28,0.97,0.92,20.41,10.27,0.05,6.52,47.47,3.61,7.5,1.8,2.08,54,2.2,2.48,1.67,23,1.53,42,1.53,0,16.94,18.2,5.14,5.14,1.25,49.77,8.75,52,3.61,70,0.42,0,0,26.51,64,1.67,19,52,1.67,2.5,15,52,-13,63.74,1.94,0.64,0.82,29.57,83,6.51,10,2.5,1.8,0.69,0.28,2.36,4.16,0,33,1.39,36,0.56,17,59,24,17,54,29,20.27,19.65,0.97,95,-0.62,19.69,18.58,0,0,0,0,0,,0,0,,0,0,0,0,0,0,34,9,4.97,33,0.12,0.13,0.03,-0.1,,0.17
Alouis Diriken,Sint-Truiden,Jupiler Pro League,2025/2026,78,0.87,5,Right Defensive Midfielder,Centre Defensive Midfielder,Man,Belgium,22,31/03/04,186,0,0,0.06,0.03,2.3,0,50,3,,0.03,0,0,0,0,0,0,0,0,0,0,0.06,2.3,-0.06,1.15,0,1.15,0,0,0,0,1.15,1.15,2.01,1.15,1.78,16.07,14.92,0.2,6.89,38.53,6.89,9.18,2.3,3.44,67,3.15,5.15,1.15,0,1.15,33,1.15,0,12.62,17.04,4.59,2.3,1.15,35.08,3.44,27,1.15,50,0,0,0,41.32,86,3.44,10,50,2.3,5.74,14,80,-6,56.04,10.33,0.65,0.66,33.28,97,5.07,14.92,1.15,1.15,0,0,0,1.15,0,100,1.15,100,0,19,78,3,23,77,0,21.79,24.66,0.91,64,2.87,19.92,15.88,0,0,0,0,0,,0,0,,0,0,0,0,0,0,11,3,10.21,49,0.14,0.08,0.36,-0.04,,0.54
Amando Lapage,Westerlo,Jupiler Pro League,2025/2026,50,0.56,1,Left Centre Back,,Man,Belgium,21,07/11/04,187,0,0,0,,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,3.6,3.24,9,9,0,7.2,20.28,0,12.6,0,0,0,0,0,0,0,1.8,75,5.4,0,9,8.11,5.4,0,0,23.47,0,0,0,,0,0,0,53.98,94,5.4,32,100,5.4,3.6,15,100,6,29.57,0,0.57,0.57,37.79,100,1.67,0,0,0,0,0,0,0,0,,0,,0,12,82,6,,,,21.74,24.21,1,100,2.47,21.72,24.21,0,0,0,0,0,,0,0,,0,0,0,0,0,0,12,6,4.32,23,0.04,0.01,-0.2,,,-0.16
Amine Boukamir,Sporting Charleroi,Jupiler Pro League,2025/2026,145,1.62,2,Right Defensive Midfielder,Centre Defensive Midfielder,Man,Belgium,19,22/10/06,172,0,0,0,,0,,,0,,0,0,0.03,0.62,0,0.03,0.62,0,0,0,0,0.03,0.62,-0.03,0.62,0.62,0,100,0.62,0,0,0,0,0,1.24,1.6,22.89,12.99,0,3.71,38.22,5.57,9.9,3.71,3.71,86,4.95,4.95,0.62,67,0.62,0,0,0,18.56,24.88,2.47,3.71,0.62,39.67,4.95,27,1.24,33,0,0,0,35.27,87,0.62,2,50,1.24,1.24,19,92,5,55.73,3.09,0.2,0.2,25.99,100,4.43,9.28,0,0,0,0,0.62,0.62,0,,0,,0.62,10,73,18,13,73,13,17.51,13.33,1,107,-4.18,17.49,14.31,0,0,0,0,0,,0,0,,0,0,0,0,0,0,18,8,2.6,16,0.02,0.04,0,,,0.07
