"Player";"Short Name";"Player ID";"Birthdate";"Position";"Position Group";"Minutes";"Minutes BIP";"Count Performances (Physical Check passed)";"Count Performances (Physical Check failed)";"TOP 3 Time to HSR";"TOP 3 Time to Sprint";"PSV-99";"TOP 5 PSV-99";"Distance P60BIP";"M/min BIP P60BIP";"Running Distance P60BIP";"HSR Distance P60BIP";"HSR Count P60BIP";"Sprint Distance P60BIP";"Sprint Count P60BIP";"HI Distance BIP P60BIP";"HI Count BIP P60BIP";"Medium Acceleration Count P60BIP";"High Acceleration Count P60BIP";"Medium Deceleration Count P60BIP";"High Deceleration Count P60BIP";"Explosive Acceleration to HSR Count P60BIP";"Explosive Acceleration to Sprint Count P60BIP"
"Leander Dendoncker";"L. Dendoncker";"6088";"1995-04-15";"DM";"Midfield";"97.91";"57.54";"8";"0";"0.75";"1.68";"28.12";"28.72";"9514.63";"158.58";"1847.9";"667.71";"54.48";"171.0";"8.99";"838.71";"63.47";"100.88";"2.61";"77.81";"10.04";"1.17";"0.26"
"Leander Dendoncker";"L. Dendoncker";"6088";"1995-04-15";"RDM";"Midfield";"97.8";"54.07";"5";"0";"0.78";"1.49";"28.16";"28.16";"9415.04";"156.92";"1934.5";"746.86";"61.04";"158.03";"8.21";"904.88";"69.25";"100.76";"3.55";"77.68";"11.76";"2.22";"0.89"
"Leander Dendoncker";"L. Dendoncker";"6088";"1995-04-15";"RM";"Midfield";"99.41";"55.13";"9";"0";"0.87";"null";"28.84";"30.24";"9600.81";"160.01";"1973.06";"768.06";"60.1";"192.89";"9.19";"960.95";"69.3";"97.59";"1.33";"75.1";"11.73";"0.6";"0.0"
"Marco Ilaimaharitra";"M. Ilaimaharitra";"6777";"1995-07-26";"LM";"Midfield";"91.81";"51.43";"5";"0";"0.68";"null";"28.08";"28.08";"8743.12";"145.72";"1695.71";"501.15";"47.36";"120.39";"5.83";"621.54";"53.2";"108.96";"4.67";"80.96";"9.57";"1.63";"0.23"
"Mathias Jattah-Njie Jørgensen";"M. Jørgensen";"7157";"1990-04-23";"LCB";"Central Defender";"97.13";"53.71";"15";"0";"0.69";"1.34";"27.67";"29.02";"7566.16";"126.1";"1097.58";"381.42";"32.39";"75.36";"4.84";"456.79";"37.23";"83.26";"3.13";"60.24";"7.82";"1.64";"0.45"
"Mats Rits";"M. Rits";"7209";"1993-07-18";"DM";"Midfield";"92.4";"50.65";"7";"0";"0.92";"null";"26.74";"27.04";"9496.65";"158.28";"1889.28";"649.22";"48.57";"113.06";"6.43";"762.28";"55.0";"93.25";"1.86";"72.94";"10.32";"0.68";"0.17"
"Mats Rits";"M. Rits";"7209";"1993-07-18";"RM";"Midfield";"92.05";"53.44";"7";"0";"0.73";"null";"27.09";"27.6";"9338.09";"155.63";"1870.09";"683.24";"51.64";"136.81";"6.9";"820.05";"58.54";"100.24";"2.25";"78.59";"8.82";"1.44";"0.16"
"Rajiv van La Parra";"R. van La Parra";"8848";"1991-06-04";"LW";"Wide Attacker";"93.4";"50.37";"10";"0";"0.63";"1.29";"28.52";"28.94";"8637.07";"143.95";"1649.8";"766.48";"71.35";"213.21";"11.79";"979.69";"83.14";"95.88";"5.72";"68.13";"12.63";"4.29";"1.07"
"Rob Schoofs";"R. Schoofs";"9073";"1994-03-23";"LM";"Midfield";"96.8";"55.5";"31";"0";"0.66";"1.4";"26.37";"28.6";"9476.2";"157.94";"1891.47";"457.54";"39.58";"70.44";"3.73";"527.99";"43.31";"95.45";"1.53";"75.85";"7.15";"0.8";"0.14"
"Roman Neustädter";"R. Neustädter";"9259";"1988-02-18";"LCB";"Central Defender";"101.1";"52.5";"7";"0";"0.77";"1.65";"27.8";"28.3";"8070.45";"134.51";"1215.46";"404.93";"36.74";"100.09";"5.88";"505.03";"42.62";"90.13";"2.94";"64.82";"7.67";"1.47";"0.49"
"Roman Neustädter";"R. Neustädter";"9259";"1988-02-18";"RCB";"Central Defender";"97.59";"50.09";"10";"0";"0.82";"null";"27.66";"28.78";"7850.36";"130.84";"1160.0";"348.9";"34.37";"97.85";"4.55";"446.75";"38.93";"87.43";"4.31";"64.92";"6.71";"1.8";"0.24"
"Siebe Schrijvers";"S. Schrijvers";"9835";"1996-07-18";"LM";"Midfield";"94.12";"53.57";"9";"0";"0.73";"1.69";"27.06";"27.82";"9471.23";"157.85";"1825.82";"591.14";"53.51";"105.53";"6.22";"696.68";"59.74";"98.44";"2.36";"77.28";"10.58";"1.37";"0.37"
"Siebe Schrijvers";"S. Schrijvers";"9835";"1996-07-18";"RM";"Midfield";"89.33";"47.26";"11";"0";"0.67";"1.78";"26.78";"27.8";"9433.02";"157.22";"1892.17";"595.83";"53.21";"115.54";"6.12";"711.37";"59.33";"97.77";"2.42";"78.03";"9.7";"1.5";"0.35"
"Stefan Mitrović";"S. Mitrović";"9982";"1990-05-22";"LCB";"Central Defender";"98.48";"55.6";"7";"0";"0.73";"null";"27.31";"27.56";"7969.73";"132.83";"1186.43";"448.77";"38.08";"76.62";"5.24";"525.39";"43.32";"88.64";"2.62";"66.29";"7.86";"1.23";"0.15"
"Thomas Foket";"T. Foket";"10286";"1994-09-25";"RB";"Full Back";"94.33";"54.57";"5";"0";"0.81";"1.88";"27.66";"27.66";"8707.86";"145.13";"1644.2";"754.7";"62.45";"171.08";"9.24";"925.78";"71.69";"104.89";"4.84";"76.75";"11.87";"3.74";"0.66"
"Tjaronn Chery";"T. Chery";"10410";"1988-06-04";"AM";"Midfield";"85.57";"46.96";"22";"0";"0.82";"1.69";"27.07";"28.98";"9601.92";"160.03";"2025.96";"703.19";"56.1";"133.51";"6.62";"836.7";"62.72";"100.06";"2.26";"72.42";"9.47";"0.81";"0.17"
"Tjaronn Chery";"T. Chery";"10410";"1988-06-04";"RW";"Wide Attacker";"86.92";"51.22";"12";"0";"0.81";"null";"27.09";"28.2";"9106.8";"151.78";"1810.45";"709.05";"56.92";"112.37";"6.64";"821.41";"63.55";"98.99";"3.03";"69.31";"11.71";"1.66";"0.2"
"Toby Alderweireld";"T. Alderweireld";"10424";"1989-03-02";"RCB";"Central Defender";"98.77";"53.7";"25";"0";"0.72";"1.45";"27.36";"28.98";"7881.76";"131.36";"1136.72";"356.54";"29.46";"70.08";"3.35";"426.63";"32.81";"86.98";"3.13";"63.25";"7.24";"1.47";"0.45"
"Vincent Janssen";"V. Janssen";"10709";"1994-06-15";"CF";"Center Forward";"97.59";"54.05";"30";"0";"0.66";"1.32";"28.1";"30.0";"7692.83";"128.21";"1158.31";"484.25";"44.92";"136.61";"7.73";"620.86";"52.65";"75.6";"4.44";"56.76";"9.95";"2.15";"0.48"
"Jean-Kévin Duverne";"J. Duverne";"11417";"1997-07-12";"RWB";"Full Back";"98.9";"52.48";"6";"0";"0.68";"1.46";"28.62";"28.98";"8578.11";"142.97";"1659.56";"727.16";"63.84";"200.66";"11.43";"927.82";"75.27";"103.47";"7.24";"72.41";"17.15";"4.57";"0.95"
"Ludwig Augustinsson";"L. Augustinsson";"11493";"1994-04-21";"LB";"Full Back";"94.98";"53.0";"12";"0";"0.65";"1.58";"27.81";"29.12";"8848.48";"147.47";"1679.81";"640.13";"54.15";"153.97";"8.87";"794.1";"63.02";"102.36";"4.53";"75.38";"12.93";"3.11";"0.38"
"Kasper Dolberg";"K. Dolberg";"11562";"1997-10-06";"CF";"Center Forward";"86.13";"48.07";"28";"0";"0.65";"1.39";"28.74";"30.84";"8030.2";"133.84";"1291.72";"602.33";"55.99";"166.35";"9.0";"768.68";"64.99";"77.47";"4.86";"60.84";"11.28";"3.16";"0.76"
"Lucas Perrin";"L. Perrin";"12122";"1998-11-19";"LCB";"Central Defender";"101.16";"46.0";"6";"0";"0.79";"null";"27.67";"28.08";"8526.96";"142.12";"1426.09";"598.26";"46.3";"140.0";"6.74";"738.26";"53.04";"95.0";"4.78";"68.04";"8.26";"3.04";"0.22"
"Colin Dagba";"C. Dagba";"12154";"1998-09-09";"RB";"Full Back";"90.37";"47.38";"11";"0";"0.56";"1.2";"28.77";"29.98";"8506.34";"141.77";"1516.44";"756.38";"65.39";"238.77";"12.66";"995.15";"78.06";"100.85";"7.14";"72.07";"14.62";"5.53";"1.27"
"Thibault Vlietinck";"T. Vlietinck";"12674";"1997-08-19";"RB";"Full Back";"91.22";"51.79";"8";"0";"0.77";"1.54";"30.25";"30.7";"9076.17";"151.27";"1631.3";"709.28";"67.34";"351.6";"14.77";"1060.88";"82.11";"99.49";"5.79";"70.67";"13.32";"3.77";"1.16"
"Thibault Vlietinck";"T. Vlietinck";"12674";"1997-08-19";"RWB";"Full Back";"86.95";"47.57";"9";"0";"0.79";"1.42";"30.62";"31.5";"9089.2";"151.49";"1659.92";"701.58";"69.09";"354.72";"16.54";"1056.3";"85.63";"104.69";"5.33";"73.86";"11.91";"4.2";"1.96"
"Ryan Sanusi";"R. Sanusi";"13103";"1992-01-05";"RM";"Midfield";"99.51";"53.25";"7";"0";"0.77";"1.61";"25.51";"26.0";"9670.08";"161.17";"2250.66";"611.4";"45.88";"67.77";"3.06";"679.18";"48.94";"103.99";"3.22";"80.49";"9.98";"1.77";"0.48"
"Thierry Ambrose";"T. Ambrose";"13189";"1997-03-28";"CF";"Center Forward";"90.69";"51.78";"15";"0";"0.65";"1.24";"27.97";"28.9";"8096.91";"134.95";"1420.56";"688.42";"62.8";"178.83";"9.27";"867.25";"72.07";"93.31";"5.79";"70.68";"10.35";"4.17";"0.85"
"Patrik Hrošovský";"P. Hrošovský";"13229";"1992-04-22";"AM";"Midfield";"87.48";"50.64";"14";"0";"0.62";"1.41";"28.03";"29.14";"9827.13";"163.79";"2174.76";"818.92";"72.36";"208.96";"11.26";"1027.88";"83.62";"117.73";"4.49";"86.41";"14.13";"3.3";"0.85"
"Abdoulaye Sissako";"A. Sissako";"13367";"1998-05-26";"RCB";"Central Defender";"97.37";"52.88";"7";"0";"0.73";"1.39";"29.77";"30.62";"8303.39";"138.39";"1274.08";"436.04";"43.28";"134.05";"7.62";"570.09";"50.9";"95.47";"5.19";"69.7";"9.08";"2.92";"1.46"
"Abdoulaye Sissako";"A. Sissako";"13367";"1998-05-26";"RM";"Midfield";"93.45";"49.91";"7";"0";"0.69";"1.68";"28.21";"29.02";"9298.83";"154.98";"1826.96";"499.76";"47.23";"123.31";"6.01";"623.07";"53.24";"105.1";"3.61";"81.58";"10.65";"1.55";"0.34"
"Stephen Welsh";"S. Welsh";"13668";"2000-01-19";"RCB";"Central Defender";"94.16";"55.52";"11";"0";"0.68";"1.32";"28.71";"30.0";"7356.71";"122.61";"944.02";"285.23";"26.82";"91.87";"4.32";"377.1";"31.15";"78.5";"2.75";"62.98";"5.6";"1.57";"0.49"
"Senna Miangue";"S. Miangue";"13752";"1997-02-05";"LCB";"Central Defender";"97.72";"45.81";"7";"0";"0.65";"1.24";"29.93";"30.28";"8398.81";"139.98";"1383.68";"657.51";"60.62";"219.85";"13.1";"877.36";"73.72";"89.63";"5.24";"63.24";"9.36";"2.99";"1.12"
"William Balikwisha";"W. Balikwisha";"13757";"1999-05-12";"LW";"Wide Attacker";"71.97";"40.37";"5";"0";"0.64";"1.61";"29.3";"29.3";"9111.18";"151.85";"1778.89";"755.97";"71.05";"297.87";"16.35";"1053.84";"87.4";"107.61";"5.05";"72.24";"12.78";"4.46";"1.49"
"Dennis Eckert Ayensa";"D. Eckert Ayensa";"13928";"1997-01-09";"CF";"Center Forward";"89.3";"50.98";"30";"0";"0.68";"1.32";"28.16";"30.08";"8958.61";"149.31";"1685.88";"620.77";"59.31";"172.53";"9.53";"793.3";"68.85";"89.25";"5.18";"71.24";"10.98";"3.37";"1.06"
"Francis Amuzu";"F. Amuzu";"14536";"1999-08-23";"LF";"Wide Attacker";"81.37";"46.4";"5";"0";"0.64";"1.24";"29.82";"29.82";"8393.62";"139.89";"1462.61";"593.06";"54.57";"187.25";"9.31";"780.31";"63.88";"89.75";"5.95";"67.5";"12.16";"4.14";"1.03"
"Nathan Rôdes";"N. Rôdes";"14553";"1997-12-11";"DM";"Midfield";"97.25";"55.59";"29";"0";"0.66";"1.54";"26.86";"28.84";"9664.02";"161.07";"2016.17";"576.66";"47.34";"92.0";"4.54";"668.66";"51.88";"103.65";"2.12";"86.86";"9.64";"0.82";"0.11"
"Didier Lamkel Zé";"D. Lamkel Zé";"14622";"1996-09-17";"CF";"Center Forward";"88.59";"50.04";"9";"0";"0.63";"1.35";"30.06";"31.36";"8526.4";"142.11";"1314.67";"594.65";"62.22";"283.4";"13.72";"878.05";"75.95";"91.14";"7.86";"67.15";"12.26";"6.0";"2.4"
"Antoine Bernier";"A. Bernier";"14624";"1997-09-10";"RW";"Wide Attacker";"80.08";"45.3";"28";"0";"0.55";"1.1";"28.75";"30.08";"9080.77";"151.35";"1754.52";"778.66";"74.36";"255.58";"13.53";"1034.23";"87.89";"100.05";"7.28";"68.64";"13.91";"5.39";"2.27"
"Charles Vanhoutte";"C. Vanhoutte";"14650";"1998-09-16";"DM";"Midfield";"94.01";"51.57";"18";"0";"0.68";"1.48";"27.59";"28.98";"9413.54";"156.89";"2068.95";"698.33";"57.01";"154.48";"7.63";"852.82";"64.64";"107.94";"3.68";"81.18";"10.41";"2.2";"0.32"
"Charles Vanhoutte";"C. Vanhoutte";"14650";"1998-09-16";"LM";"Midfield";"97.02";"47.69";"6";"0";"0.72";"null";"26.9";"27.32";"9452.73";"157.55";"2192.96";"695.76";"59.34";"151.82";"7.97";"847.58";"67.31";"106.73";"3.56";"76.12";"12.16";"1.47";"0.21"
"Charles Vanhoutte";"C. Vanhoutte";"14650";"1998-09-16";"RM";"Midfield";"98.44";"49.64";"6";"0";"0.81";"null";"27.57";"28.02";"9778.57";"162.98";"2290.07";"789.14";"61.65";"185.15";"9.87";"974.29";"71.52";"105.37";"4.23";"78.17";"10.27";"2.62";"0.0"
"Olivier Deman";"O. Deman";"14652";"2000-04-06";"LB";"Full Back";"97.28";"55.19";"17";"0";"0.73";"1.44";"28.23";"29.24";"9288.2";"154.8";"1812.79";"793.56";"70.47";"230.97";"12.66";"1024.53";"83.13";"99.12";"4.6";"71.68";"12.34";"3.58";"1.21"
"Jelle Bataille";"J. Bataille";"14665";"1999-05-20";"RB";"Full Back";"88.5";"48.79";"18";"0";"0.67";"1.24";"30.22";"31.44";"8386.43";"139.77";"1466.77";"692.49";"67.64";"292.03";"15.17";"984.52";"82.81";"99.83";"6.08";"70.79";"13.19";"4.85";"2.32"
"Ewoud Pletinckx";"E. Pletinckx";"14682";"2000-10-10";"CB";"Central Defender";"96.94";"50.84";"5";"0";"0.79";"null";"28.48";"28.48";"8103.95";"135.07";"1083.33";"365.59";"31.39";"92.28";"5.66";"457.88";"37.06";"79.77";"2.6";"59.95";"6.84";"1.65";"0.71"
"Ewoud Pletinckx";"E. Pletinckx";"14682";"2000-10-10";"RCB";"Central Defender";"91.69";"50.05";"8";"0";"0.67";"1.26";"29.24";"30.2";"8346.11";"139.1";"1238.41";"396.92";"38.66";"136.2";"6.59";"533.12";"45.25";"84.81";"3.6";"65.78";"6.44";"2.4";"1.35"
"Jean Thierry Lazare Amani";"L. Amani";"14706";"1998-03-07";"RM";"Midfield";"81.77";"48.06";"9";"0";"0.63";"1.32";"28.17";"28.72";"9251.42";"154.19";"1789.8";"705.21";"66.86";"181.71";"9.29";"886.93";"76.15";"107.09";"4.99";"81.7";"15.26";"2.91";"0.97"
"Alessio Castro-Montes";"A. Castro-Montes";"14709";"1997-05-17";"RWB";"Full Back";"94.11";"50.77";"9";"0";"0.67";"1.48";"29.19";"29.62";"8837.83";"147.3";"1557.21";"747.29";"67.1";"280.48";"13.79";"1027.76";"80.89";"100.06";"6.04";"72.61";"12.21";"4.6";"1.31"
"Daam Foulon";"D. Foulon";"14748";"1999-03-23";"LWB";"Full Back";"99.66";"56.56";"14";"0";"0.64";"1.25";"29.77";"31.02";"8540.44";"142.34";"1521.63";"637.83";"59.26";"257.87";"12.12";"895.7";"71.38";"99.57";"5.38";"75.7";"11.82";"4.32";"1.06"
"Sotiris Alexandropoulos";"S. Alexandropoulos";"15183";"2001-11-26";"LM";"Midfield";"79.58";"46.67";"9";"0";"0.77";"1.49";"27.64";"28.64";"8937.86";"148.96";"1675.71";"573.29";"50.0";"134.71";"7.57";"708.0";"57.57";"100.14";"4.14";"81.14";"10.0";"3.29";"0.71"
"Bryan Gonçalves";"B. Gonçalves";"16110";"1996-07-19";"LCB";"Central Defender";"93.2";"53.23";"16";"0";"0.75";"null";"28.08";"30.54";"8082.42";"134.71";"1040.17";"301.68";"28.25";"86.66";"4.23";"388.34";"32.48";"80.53";"2.11";"62.28";"5.99";"0.63";"0.21"
"Mathias Knutsen Rasmussen";"M. Rasmussen";"16463";"1997-11-25";"RM";"Midfield";"72.98";"38.34";"5";"0";"0.88";"1.8";"27.78";"27.78";"9809.3";"163.49";"2218.35";"826.36";"62.29";"158.39";"8.45";"984.75";"70.74";"117.69";"2.19";"81.7";"12.52";"0.94";"0.31"
"Andreas Skov Olsen";"A. Skov Olsen";"16470";"1999-12-29";"RW";"Wide Attacker";"77.62";"46.22";"11";"0";"0.73";"1.34";"28.65";"30.1";"8701.32";"145.02";"1790.32";"697.2";"62.66";"187.52";"10.03";"884.72";"72.69";"104.91";"5.55";"75.41";"12.75";"4.25";"1.42"
"Kerim Mrabti";"K. Mrabti";"16493";"1994-05-20";"AM";"Midfield";"88.73";"53.73";"5";"0";"0.71";"1.65";"27.02";"27.02";"9409.05";"156.82";"2035.96";"629.37";"56.73";"131.1";"8.04";"760.47";"64.77";"110.11";"3.8";"82.86";"9.38";"2.23";"0.22"
"Kerim Mrabti";"K. Mrabti";"16493";"1994-05-20";"RF";"Wide Attacker";"89.77";"49.31";"6";"0";"0.73";"1.84";"28.57";"28.92";"9469.12";"157.82";"2023.71";"698.5";"61.45";"159.62";"8.52";"858.12";"69.97";"110.54";"5.48";"78.49";"8.32";"3.65";"0.41"
"Kerim Mrabti";"K. Mrabti";"16493";"1994-05-20";"RM";"Midfield";"91.26";"52.06";"7";"0";"0.75";"1.51";"27.36";"27.78";"9466.32";"157.77";"1948.91";"583.29";"49.39";"129.4";"5.6";"712.69";"54.99";"110.63";"4.12";"85.77";"8.4";"2.63";"0.49"
"Boško Šutalo";"B. Šutalo";"16623";"2000-01-01";"RCB";"Central Defender";"95.01";"52.5";"20";"0";"0.61";"1.27";"27.93";"30.0";"8807.5";"146.79";"1481.39";"481.74";"45.48";"117.08";"6.57";"598.82";"52.05";"91.02";"4.34";"70.85";"9.31";"3.03";"0.91"
"David Hrnčár";"D. Hrnčár";"16856";"1997-12-10";"RWB";"Full Back";"90.99";"52.27";"23";"0";"0.69";"1.24";"28.95";"30.92";"9194.48";"153.24";"1917.42";"827.46";"67.37";"243.48";"11.88";"1070.95";"79.25";"104.9";"4.69";"80.25";"12.28";"2.69";"1.15"
