Name,Team,Competition,Season,Minutes,90s,Appearances,Primary Position,Secondary Position,Gender,Nationality,Age,Date of Birth,Height,All Goals,NP Goals,xG,xG/Shot,Shots,Goal Conversion%,Shooting%,Shot Touch%,Penalty Conversion%,PSxG,Assists,xG Assisted,Key Passes,OP Assists,OP xG Assisted,OP Key Passes,SP Assists,SP xG Assisted,SP Key Passes,Scoring Contribution,xG & xG Assisted,Shots & Key Passes,O/U Performance,Dribbles,Successful Dribbles,Failed Dribbles,Dribble%,Fouls Won,Penalty Wins,Dispossessed,Turnovers,Interceptions,PAdj Interceptions,Clearances,PAdj Clearances,Defensive Actions,Aggressive Actions,Blocks/Shot,Defensive Regains,Average DA X,Ball Recov. F2,Ball Recoveries,Tackles,Tack&Int,Tack/DP%,PAdj Tackles,PAdj Tack&Int,Fouls,Dribbles Stopped%,Dribbled Past,Aerial Win%,Aerial Wins,Errors,Pressures,PAdj Pressures,Pressure Regains,Counterpressures,Counterpress Regains,Average Pressure X,Pressures F2,Pressures F2%,Counterpressures F2,Counterpressures F2%,Yellow Cards,2nd Yellows,Red Cards,OP Passes,Passing%,Long Balls,L/R Footedness%,Long Ball%,Pr. Long Balls,UPr. Long Balls,Passes Pressured%,Pr. Pass%,Pr. Pass% Dif.,Average Pass X,Deep Progressions,xGBuildup,xGChain,Carries,Carry%,Carry Length,OP F3 Passes,PintoB,OP Passes Into Box,SP PintoB,Passes Inside Box,Touches In Box,PinTin,Throughballs,Successful Box Cross%,Successful Crosses,Crossing%,Deep Completions,Pass Forward%,Pass Sideways%,Pass Backward%,F3 Pass Forward%,F3 Pass Sideways%,F3 Pass Backward%,Pass Length,Pr. Pass Length,Pass Length Ratio,Pr. Pass Length%,Pr. Pass Length Dif.,Succ. Pass Length,Succ.Pr. Pass Length,Goals Conceded,PSxG Faced,GSAA,Save%,xSv%,Shot Stopping%,xG Faced,Shots Faced,Shots Faced OT%,All Shots Faced,Positioning Error,Penalties Faced,Penalties Conceded,GK Aggressive Dist.,Claims%,Pass into Danger%,Pass into Pressure%,Positive Outcome,Positive Outcome%,Pass OBV,D&C OBV,DA OBV,Shot OBV,Goalkeeper OBV,OBV
Adam Aznou,Real Valladolid,La Liga,2024/2025,976,10.85,13,Left Back,Left Wing Back,Man,Morocco,19,21/04/06,178,0,0,0.02,0.05,0.37,0,25,0,,0,0,0.03,0.46,0,0.03,0.46,0,0,0,0,0.05,0.83,-0.05,3.41,1.94,1.48,57,1.84,0,1.38,3.13,1.94,1.68,2.3,1.59,27.2,12.45,0.08,7.38,30.9,3.23,9.31,2.95,4.89,62,1.96,3.64,1.57,54,1.84,67,1.29,0,22.68,15.25,5.35,3.5,0.37,32.89,5.26,23,2.03,58,0.09,0,0,25.35,72,1.11,89,38,2.95,2.3,20,57,-16,47.24,3.04,0.24,0.27,27.66,84,5.72,4.33,0.28,0.28,0,0,1.38,1.66,0.18,33,0.09,14,0.09,38,49,12,26,66,9,18.44,17.05,0.91,104,-1.39,16.77,17.67,0,0,0,0,0,,0,0,,0,0,0,0,0,0,22,11,3.33,26,0.02,0.08,0.07,-0.03,,0.14
Adama Boiro Boiro,Athletic Club,La Liga,2024/2025,1184,13.16,18,Left Back,Left Wing,Man,Spain,22,21/06/02,183,0,0,0.02,0.06,0.38,0,0,0,,0,0,0.03,0.38,0,0.03,0.38,0,0,0,0,0.05,0.76,-0.05,1.44,0.61,0.84,42,0.76,0,1.75,1.75,1.75,1.48,1.75,1.67,15.05,6.61,0.04,3.5,38.74,3.5,8.36,1.44,3.19,76,1.36,2.84,0.99,75,0.46,75,1.82,0.08,12.62,10.4,2.58,2.58,0.23,44.26,5.17,41,1.98,76,0.23,0,0,31.08,80,0.84,92,37,2.13,1.9,15,75,-5,53.02,4.33,0.19,0.21,28.88,88,5.21,7.9,0.61,0.53,0.08,0.08,1.14,1.67,0,13,0.15,10,0.08,25,58,17,18,63,18,17.33,15.37,0.93,97,-1.96,16.2,14.89,0,0,0,0,0,,0,0,,0,0,0,0,0,0,23,14,4.17,26,0.03,0.09,0.02,-0.02,,0.12
Adnan Januzaj,Las Palmas,La Liga,2024/2025,700,7.78,18,Centre Attacking Midfielder,Right Wing,Man,Belgium,30,04/02/95,186,0.26,0.26,0.11,0.05,2.19,12,29,2,,0.25,0.13,0.19,2.06,0.13,0.15,1.41,0,0.04,0.64,0.39,0.3,4.24,0.08,3.73,1.93,1.8,52,3.73,0,2.83,4.88,0.39,0.48,0.39,0.49,14.14,6.43,0,2.7,54.99,3.34,6.43,1.03,1.41,62,1.12,1.6,0.64,44,0.64,12,0.26,0,12.47,14.55,2.19,3.47,0.26,56.32,7.2,58,2.57,74,0.64,0,0,37.02,70,4.11,88,49,1.03,7.71,24,72,2,62.81,6.43,0.32,0.53,44.09,84,6.87,11.7,3.34,1.8,1.54,0.13,1.67,3.47,0.64,35,1.29,30,0.39,12,73,15,16,75,9,22.01,16.96,0.92,102,-5.06,20.22,17.33,0,0,0,0,0,,0,0,,0,0,0,0,0,0,21,8,8.11,50,0.18,0.1,0.02,0.07,,0.37
Adri Embarba,Rayo Vallecano,La Liga,2024/2025,1779,19.77,35,Left Wing,Left Midfielder,Man,Spain,33,06/05/92,173,0.05,0.05,0.12,0.06,1.92,3,32,3,,0.11,0,0.11,1.21,0,0.09,0.86,0,0.02,0.35,0.05,0.23,3.14,-0.18,1.92,0.91,1.01,47,1.26,0,2.33,3.74,0.91,0.95,0.46,0.47,24.23,12.39,0,5.21,51.02,4,6.93,2.07,2.98,59,1.95,2.9,1.67,30,1.42,22,0.66,0.05,20.49,19.7,4.2,4.15,0.46,52.2,11.03,54,3.09,74,0.2,0,0,26.86,67,2.07,18,37,1.06,5.01,18,65,-3,63.56,2.68,0.31,0.43,29.29,82,5.87,9.11,1.52,0.91,0.61,0.2,3.04,3.95,0.15,43,0.86,27,0.3,13,70,17,18,62,20,20.49,17.09,0.87,97,-3.39,17.92,16.55,0,0,0,0,0,,0,0,,0,0,0,0,0,0,27,9,4.71,35,0.02,0.05,0.02,-0.05,,0.04
Adrià Altimira,Leganés,La Liga,2024/2025,1773,19.7,22,Right Wing Back,Right Back,Man,Spain,24,27/03/01,170,0,0,0.02,0.05,0.36,0,29,0,,0.01,0,0.02,0.56,0,0.02,0.51,0,0,0.05,0,0.04,0.91,-0.04,0.91,0.46,0.46,50,1.73,0,0.86,1.17,1.73,1.5,1.88,1.13,17.57,9.49,0.03,3.66,36.66,2.69,6.91,2.03,3.76,61,1.17,2.67,1.57,49,1.32,46,0.91,0.1,13.96,9.03,2.39,2.44,0.36,40.78,5.38,39,1.83,75,0.3,0,0,26.76,78,1.42,9,56,2.54,1.88,18,78,0,52.54,3.05,0.18,0.19,24.83,92,4.5,6.96,0.56,0.51,0.05,0.05,0.71,1.22,0,36,0.3,27,0.1,22,59,19,18,62,20,18.71,19.21,0.94,96,0.5,17.6,18.37,0,0,0,0,0,,0,0,,0,0,0,0,0,0,22,14,2.78,26,0.04,0.05,-0.03,-0.01,,0.04
Adrià Pedrosa,Sevilla,La Liga,2024/2025,2514,27.93,31,Left Back,Left Midfielder,Man,Spain,27,12/05/98,176,0.04,0.04,0.03,0.03,0.9,4,28,1,,0.02,0.04,0.08,0.75,0.04,0.07,0.61,0,0.01,0.14,0.07,0.11,1.65,-0.03,1.25,0.43,0.82,34,0.86,0,0.82,2,1.54,1.42,1.93,2.02,18.94,9.85,0.05,4.73,35.27,2.51,7.7,2.18,3.72,69,2.11,3.52,1.58,54,0.97,40,0.79,0,15.36,15.68,3.08,2.58,0.25,40.25,5.12,33,1.72,67,0.25,0,0,33.87,75,1.9,89,35,2.65,4.69,14,71,-4,49.4,3.69,0.26,0.3,30.76,92,4.83,6.87,1.32,0.86,0.47,0.11,0.93,1.79,0.04,32,0.57,24,0.14,27,60,14,21,62,17,20.7,19.39,0.88,91,-1.31,18.2,17.61,0,0,0,0,0,,0,0,,0,0,0,0,0,0,28,13,3.96,30,0.13,0.04,0.08,-0.02,,0.23
Adrián,Real Betis,La Liga,2024/2025,1889,20.99,19,Goalkeeper,,Man,Spain,38,02/01/87,190,0,0,0,,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.19,0,0,0.05,0,0,0,0,0.14,0.19,0,7.05,2.75,0,3.29,0,0,0,0,0,0,25,0.14,,0,0.1,0.14,0.15,0.1,0,0,7.55,0,0,0,,0.05,0,0,21.58,77,5.38,17,46,3.24,8.43,17,61,-16,10.91,0.24,0.12,0.12,17.01,100,4.84,0.14,0,0,0,0,0,0,0,,0,,0,37,63,0,100,0,0,34.41,41.69,0.8,82,7.29,27.6,34.22,1.24,1.14,-0.1,66,69,-3,1.09,3.62,35,10.29,1.57,0.05,0.05,18.65,7,13,4,1.29,8,0.05,0.07,,,-0.11,0.01
Adrián Arnuncio,Real Valladolid,La Liga,2024/2025,69,0.77,5,Centre Attacking Midfielder,Centre Forward,Man,Spain,18,03/03/07,185,0,0,0.39,0.1,3.91,0,0,12,,0,0,0,0,0,0,0,0,0,0,0,0.39,3.91,-0.39,1.3,1.3,0,100,2.61,0,1.3,1.3,0,0,0,0,28.68,5.21,0,2.61,60.94,2.61,2.61,1.3,1.3,50,1.04,1.04,0,0,1.3,100,2.61,0,27.38,19.33,2.61,6.52,1.3,61.8,20.86,76,5.21,80,0,0,0,11.73,90,1.3,13,100,0,1.3,40,75,-15,51.33,0,0.03,0.42,11.73,78,4.45,3.91,0,0,0,0,7.82,7.82,0,,0,,0,10,60,30,0,67,33,16.52,18.81,0.94,88,2.28,15.55,16.64,0,0,0,0,0,,0,0,,0,0,0,0,0,0,30,20,1.3,9,-0.03,-0.02,0.01,-0.47,,-0.51
Adrián Niño Heredia,Atlético Madrid,La Liga,2024/2025,19,0.21,1,Right Centre Forward,,Man,Spain,20,18/06/04,184,0,0,0.84,0.09,9.65,0,0,67,,0,0,0,0,0,0,0,0,0,0,0,0.84,9.65,-0.84,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,4.83,4.83,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,,0,,,0,0,,,,,0,1.82,2.21,4.83,100,1.84,0,0,0,0,0,14.48,14.48,0,,0,,0,,,,,,,,,,,,,,0,0,0,0,0,,0,0,,0,0,0,0,0,0,,,,,,-0.08,,-0.49,,-0.58
Adrián Rodríguez,Deportivo Alavés,La Liga,2024/2025,151,1.67,2,Goalkeeper,,Man,Argentina,24,11/12/00,195,0,0,0,,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1.79,0,0,0,0,0,0.6,0.3,1.19,0,0,8.36,3.21,0,5.97,0,0,0,0,0,0,0,1.19,,0,0.6,1.19,0.6,0,0.6,0,9.93,0,0,0,0,0.6,0,0,8.96,33,9.56,0,33,1.79,28.08,6,33,1,11.93,2.99,0,0,7.17,100,11.39,0.6,0,0,0,0,0,0,0,,0,,0,90,10,0,100,0,0,66.01,53.13,0.98,126,-12.88,64.51,66.89,0.6,0.71,0.11,80,76,4,1.56,2.99,17,17.32,2.14,0.6,0.6,16.26,-1,33,0,0.84,13,0.18,0.12,0,,-0.19,0.11
Adu Ares,Athletic Club,La Liga,2024/2025,25,0.27,1,,,Man,Spain,23,11/10/01,183,0,0,0,,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,7.28,3.64,0,0,0,0,7.28,0,0,0,47.19,7.28,7.28,0,0,0,0,0,0,0,3.64,,0,0,7.28,2.84,0,3.64,0,47.19,3.64,50,3.64,100,0,0,0,36.39,50,0,0,,0,0,10,100,50,69.64,10.92,0.63,0.63,40.03,73,9.61,14.56,3.64,3.64,0,0,0,3.64,0,0,0,0,0,0,80,20,0,100,0,13.48,7.3,1.09,100,-6.18,14.67,7.3,0,0,0,0,0,,0,0,,0,0,0,0,0,0,50,10,5.09,58,-0.11,0.04,,,,-0.07
Aihen Muñoz,Real Sociedad,La Liga,2024/2025,1186,13.18,21,Left Back,Left Centre Back,Man,Spain,27,15/08/97,175,0,0,0.01,0.02,0.46,0,0,0,,0,0,0.01,0.23,0,0.01,0.15,0,0,0.08,0,0.02,0.68,-0.02,0.91,0.53,0.38,58,0.99,0,0.46,0.83,1.37,1.48,2.66,2.6,16.39,8.35,0.04,4.7,34.55,2.81,8.27,1.59,2.96,64,1.59,3.08,1.21,50,0.91,60,2.12,0,13.58,13.13,2.88,2.43,0.38,38.13,4.25,31,1.44,59,0.38,0,0,38.47,72,1.52,84,26,3.95,4.63,14,56,-16,49.34,4.78,0.23,0.23,33.16,96,3.86,7.51,0.53,0.23,0.3,0,0.23,0.46,0,14,0.23,11,0,37,52,11,30,52,18,20.14,19.84,0.85,82,-0.3,17.07,16.35,0,0,0,0,0,,0,0,,0,0,0,0,0,0,24,11,2.66,23,0.13,0.03,-0.01,-0.01,,0.14
Aimar Oroz,Osasuna,La Liga,2024/2025,3207,35.64,37,Centre Attacking Midfielder,Left Centre Midfielder,Man,Spain,23,26/11/01,177,0.14,0.11,0.09,0.07,1.32,9,32,2,100,0.14,0.06,0.06,1.04,0.06,0.06,1.01,0,0,0.03,0.17,0.15,2.36,0.02,2.22,1.26,0.95,57,2.19,0,1.96,2.39,0.79,0.53,0.28,0.19,23.01,11.39,0.01,4.27,50.99,3.87,6.79,0.93,1.71,52,0.77,1.3,1.01,30,0.84,34,0.59,0.03,21.13,16.49,3.56,3.62,0.39,51.55,10.66,50,2.83,78,0.22,0,0,30.16,83,1.74,9,73,0.9,1.77,31,80,-3,59.63,4.69,0.4,0.45,32.52,88,6.31,11.79,1.15,1.09,0.06,0.28,2.67,3.76,0.14,12,0.28,42,0.59,16,68,16,21,64,14,17.57,16.75,1.01,102,-0.82,17.66,17.07,0,0,0,0,0,,0,0,,0,0,0,0,0,0,17,9,5.34,39,0.04,0.1,0.02,0.02,,0.17
Aingeru Olabarrieta,Athletic Club,La Liga,2024/2025,57,0.63,1,Right Wing,,Man,Spain,19,13/11/05,182,0,0,0,,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.35,1.59,4.76,25,0,0,1.59,6.35,1.59,2.21,1.59,2.21,23.82,9.53,0,9.53,46.54,3.18,6.35,0,1.59,,0,2.21,1.59,,0,100,1.59,0,22.23,31,7.94,1.59,0,47.95,7.94,36,1.59,100,0,0,0,26.99,53,0,100,0,1.59,3.18,35,67,14,63.79,1.59,0,0,31.76,75,4.78,7.94,0,0,0,0,0,0,0,,0,0,0,6,71,24,20,40,40,16.44,14.18,0.86,122,-2.26,14.22,17.26,0,0,0,0,0,,0,0,,0,0,0,0,0,0,53,6,1.91,17,-0.06,0.07,0.03,,,0.04
Aitor Fernández,Osasuna,La Liga,2024/2025,93,1.04,1,Goalkeeper,,Man,Spain,34,02/05/91,182,0,0,0,,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,3.86,2.87,0,5.8,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,,0,,0,,0,0,0,28.01,66,23.18,8,60,10.62,28.01,28,69,3,9.89,1.93,0,0,22.21,100,4.64,0.97,0,0,0,0,0,0,0,,0,,0,77,23,0,100,0,0,52.66,48.78,0.9,92,-3.88,47.36,45.07,0,1.6,1.6,100,67,33,1.01,4.83,45,10.62,1.55,0,0,17.81,6,38,9,,,0.22,0.05,,,1.52,1.79
