"Player";"Position";"third";"channel";"Player ID";"Short name";"Birthdate";"Minutes played per match";"Adjusted min TIP per match";"Count performances that pass the quality check";"Count performances that fail the quality check";"Count Runs in sample";"Count Runs per 100 Runs";"Count Dangerous Runs per 100 Runs";"Threat of Runs per 100 Runs";"Count Runs leading to goal per 100 Runs";"Count Runs targeted per 100 Runs";"Count Runs received per 100 Runs";"Count Runs leading to shot per 100 Runs";"Threat of Runs targeted per 100 Runs";"Threat of Runs received per 100 Runs";"Count dangerous Runs targeted per 100 Runs";"Count dangerous Runs received per 100 Runs"
"Álvaro Sebastián Ramos Sepúlveda";"RF";"all";"all";"115100";"A. Ramos";"1992-04-14";"82.67";"16.32";"5";"0";"112";"100";"58.93";"4.03";"0.89";"37.5";"22.32";"3.57";"1.18";"0.48";"20.54";"8.93"
"Alessandro Riep Klekoc";"RW";"all";"all";"577461";"A. Riep";"2003-07-03";"77.5";"16.84";"5";"1";"131";"100";"33.59";"2.38";"0";"35.88";"25.19";"4.58";"0.63";"0.43";"11.45";"7.63"
"Alan Gabriel Saldivia Vázquez";"RCB";"all";"all";"636864";"A. Saldivia";"2002-04-06";"99.48";"27.71";"16";"0";"186";"100";"2.69";"0.24";"0.54";"40.86";"40.32";"2.69";"0.09";"0.08";"1.08";"1.08"
"Ariel Alfonso Uribe Lepe";"AM";"all";"all";"43662";"A. Uribe";"1999-02-14";"103.8";"20.9";"5";"0";"202";"100";"20.79";"1.61";"0.5";"33.66";"25.74";"2.97";"0.47";"0.34";"7.43";"5.45"
"Ariel Alfonso Uribe Lepe";"RF";"all";"all";"43662";"A. Uribe";"1999-02-14";"90.54";"21.12";"6";"0";"216";"100";"29.17";"1.99";"0";"38.43";"27.31";"4.17";"0.7";"0.34";"9.72";"4.17"
"Ariel Alfonso Uribe Lepe";"RW";"all";"all";"43662";"A. Uribe";"1999-02-14";"100.04";"25.38";"10";"0";"404";"100";"28.47";"2.28";"1.73";"40.59";"32.43";"4.21";"0.75";"0.46";"9.41";"5.2"
"Arturo Erasmo Vidal Pardo";"RM";"all";"all";"1091";"A. Vidal";"1987-05-22";"94.01";"27.31";"15";"0";"431";"100";"33.41";"2.23";"0.23";"38.52";"33.18";"5.34";"0.66";"0.46";"8.82";"5.57"
"Andrés Alejandro Vilches Araneda";"CF";"all";"all";"38845";"A. Vilches";"1992-01-14";"84.45";"18.35";"6";"0";"112";"100";"64.29";"3.87";"0";"24.11";"13.39";"1.79";"0.9";"0.39";"13.39";"4.46"
"Alexander Ernesto Aravena Guzmán";"LW";"all";"all";"38266";"Alexander Aravena";"2002-09-06";"85.95";"16.29";"7";"0";"194";"100";"39.69";"2.16";"0.52";"36.6";"23.2";"2.06";"0.71";"0.42";"13.92";"8.76"
"Erwin Branco Ampuero Vera";"RB";"all";"all";"23580";"B. Ampuero";"1993-07-19";"99.15";"18.5";"12";"0";"189";"100";"7.41";"0.72";"0.53";"29.63";"24.34";"0.53";"0.14";"0.1";"0.53";"0"
"Erwin Branco Ampuero Vera";"RCB";"all";"all";"23580";"B. Ampuero";"1993-07-19";"100.72";"17.64";"14";"0";"82";"100";"1.22";"0.26";"0";"25.61";"23.17";"0";"0.07";"0.04";"1.22";"0"
"Benjamín Rodrigo Berríos Reyes";"RM";"all";"all";"28429";"B. Berríos";"1998-03-09";"102.82";"20.34";"10";"3";"273";"100";"17.58";"1.41";"0.37";"32.97";"28.57";"1.83";"0.38";"0.29";"4.76";"3.66"
"Bruno Leonel Cabrera";"RCB";"all";"all";"118894";"B. Cabrera";"1997-04-28";"101.29";"18.43";"12";"0";"61";"100";"3.28";"0.5";"0";"18.03";"16.39";"0";"0.01";"0.01";"0";"0"
"Bryan Paul Carrasco Santos";"RF";"all";"all";"23598";"B. Carrasco";"1991-01-31";"94.07";"17.52";"5";"0";"96";"100";"21.88";"1.61";"2.08";"43.75";"26.04";"3.12";"0.5";"0.21";"7.29";"2.08"
"Bryan Paul Carrasco Santos";"RW";"all";"all";"23598";"B. Carrasco";"1991-01-31";"80.52";"16.86";"13";"0";"304";"100";"33.55";"2.68";"0.33";"37.17";"25";"3.29";"0.9";"0.49";"9.54";"5.59"
"Bernardo Humberto Cerezo Rojas";"RB";"all";"all";"54609";"B. Cerezo";"1995-01-21";"97.52";"17.78";"17";"0";"336";"100";"10.42";"0.94";"0.6";"41.96";"35.12";"3.27";"0.38";"0.3";"4.76";"3.57"
"Benjamín Andrés Chandía Miles";"LW";"all";"all";"570843";"B. Chandía";"2002-11-25";"80.19";"14.36";"9";"0";"248";"100";"32.66";"2.72";"0";"34.68";"24.19";"1.61";"0.72";"0.35";"9.27";"4.44"
"Benjamín José Gazzolo Freire";"CB";"all";"all";"38990";"B. Gazzolo";"1997-07-14";"100.17";"18.73";"8";"0";"38";"100";"2.63";"0.15";"0";"15.79";"13.16";"0";"0.08";"0";"2.63";"0"
"Benjamín José Gazzolo Freire";"RCB";"all";"all";"38990";"B. Gazzolo";"1997-07-14";"99";"21.04";"18";"0";"104";"100";"0";"0.07";"0";"28.85";"27.88";"0.96";"0.01";"0.01";"0";"0"
"Braian Miguel Ángel Martínez";"LW";"all";"all";"25450";"B. Martínez";"1999-08-18";"94.35";"18.44";"11";"0";"283";"100";"45.58";"3.29";"1.41";"39.22";"28.62";"5.65";"1.11";"0.68";"16.61";"10.6"
"Bairon Gojan Monroy Arciego";"CF";"all";"all";"811418";"B. Monroy";"1999-12-14";"88.85";"16.66";"8";"0";"163";"100";"66.26";"4.73";"0.61";"35.58";"21.47";"3.68";"1.5";"0.48";"20.25";"9.82"
"Byron Rodrigo Nieto Salinas";"RB";"all";"all";"28369";"B. Nieto";"1998-02-03";"89.73";"14.85";"16";"1";"225";"100";"6.67";"0.7";"0";"42.22";"32.44";"4.44";"0.26";"0.17";"3.11";"1.78"
"Bayron Andrés Oyarzo Muñoz";"RW";"all";"all";"69877";"B. Oyarzo";"1995-07-14";"91.48";"16.27";"16";"0";"454";"100";"31.5";"2.36";"0.88";"42.73";"29.96";"6.17";"0.84";"0.47";"9.91";"6.17"
"Bryan Martín Rabello Mella";"LW";"all";"all";"1544";"B. Rabello";"1994-05-16";"94.28";"19.37";"9";"0";"233";"100";"39.91";"2.61";"0.86";"32.62";"24.46";"4.72";"0.89";"0.54";"12.02";"6.01"
"Bastián Alejandro Roco González";"RCB";"all";"all";"71362";"B. Roco";"2003-10-24";"102.81";"23.13";"15";"0";"68";"100";"2.94";"0.17";"0";"38.24";"36.76";"1.47";"0.11";"0.08";"2.94";"1.47"
"Benjamín Ignacio Rojas Ferrera";"RB";"all";"all";"38598";"B. Rojas";"2001-03-01";"97.97";"18.95";"17";"0";"253";"100";"8.3";"0.98";"1.19";"34.39";"28.85";"4.35";"0.33";"0.28";"2.77";"2.37"
"Bryan Andrés Soto Pereira";"LM";"all";"all";"38365";"B. Soto";"2001-06-01";"91.06";"15.32";"9";"0";"104";"100";"26.92";"1.9";"0";"21.15";"16.35";"1.92";"0.22";"0.09";"1.92";"0"
"Bastián Ignacio Tapia Sepúlveda";"RCB";"all";"all";"115092";"B. Tapia";"2002-08-09";"101.96";"19.65";"25";"1";"66";"100";"1.52";"0.27";"0";"39.39";"39.39";"0";"0";"0";"0";"0"
"Charles Mariano Aránguiz Sandoval";"LM";"all";"all";"1736";"C. Aránguiz";"1989-04-17";"96.19";"23.67";"8";"0";"323";"100";"27.86";"1.94";"0";"30.65";"26.32";"1.86";"0.52";"0.31";"6.5";"4.33"
"Cristopher Jesús Barrera Vergara";"RW";"all";"all";"54619";"C. Barrera";"1998-04-18";"75.44";"13.86";"18";"0";"531";"100";"28.44";"2.05";"0.19";"35.78";"23.16";"2.45";"0.59";"0.26";"8.85";"3.39"
"Christian Daniel Bravo Araneda";"RW";"all";"all";"34300";"C. Bravo";"1993-10-01";"81.81";"16.12";"6";"0";"116";"100";"34.48";"2.52";"0";"35.34";"26.72";"2.59";"0.47";"0.28";"7.76";"3.45"
"Cristian Alejandro Cuevas Jara";"LW";"all";"all";"2040";"C. Cuevas";"1995-04-02";"85.51";"15.69";"5";"0";"106";"100";"26.42";"1.57";"0";"38.68";"25.47";"0";"0.52";"0.28";"9.43";"3.77"
"César Alejandro González Ramírez";"RF";"all";"all";"811512";"C. González";"1997-01-11";"90.63";"17.61";"9";"0";"266";"100";"42.11";"2.86";"0.38";"35.34";"26.32";"4.51";"0.88";"0.62";"13.53";"8.65"
"Cristian Manuel Insaurralde";"CF";"all";"all";"23627";"C. Insaurralde";"1991-07-20";"99.93";"20.75";"10";"0";"259";"100";"49.42";"3.17";"0.39";"40.15";"23.94";"3.47";"1.31";"0.55";"18.15";"6.95"
"Cristian Manuel Insaurralde";"LF";"all";"all";"23627";"C. Insaurralde";"1991-07-20";"96.32";"16.94";"5";"0";"79";"100";"45.57";"3.5";"2.53";"37.97";"35.44";"11.39";"0.94";"0.88";"15.19";"13.92"
"Carlos Alfredo Labrín Candia";"RCB";"all";"all";"28382";"C. Labrín";"1990-12-02";"103.74";"18.74";"17";"0";"37";"100";"0";"0.12";"0";"29.73";"24.32";"0";"0.03";"0";"0";"0"
"Cris Robert Martínez Escobar";"CF";"all";"all";"23653";"C. Martínez";"1993-04-24";"94.02";"20.29";"6";"0";"164";"100";"57.93";"4.62";"0";"33.54";"17.68";"3.05";"1.36";"0.56";"17.68";"6.71"
"Cris Robert Martínez Escobar";"LF";"all";"all";"23653";"C. Martínez";"1993-04-24";"94.97";"22.54";"6";"0";"167";"100";"55.69";"4.09";"0";"31.74";"19.76";"4.19";"1.1";"0.53";"15.57";"8.38"
"Cris Robert Martínez Escobar";"LW";"all";"all";"23653";"C. Martínez";"1993-04-24";"86.03";"17.17";"7";"0";"155";"100";"56.77";"3.47";"0";"29.68";"23.23";"4.52";"1";"0.73";"16.77";"11.61"
"Cristopher Ignacio Mesías Sepúlveda";"LDM";"all";"all";"28391";"C. Mesías";"1998-05-02";"93.49";"17.83";"5";"0";"87";"100";"19.54";"1.28";"0";"36.78";"34.48";"5.75";"0.67";"0.54";"10.34";"8.05"
"Cristopher Ignacio Mesías Sepúlveda";"LM";"all";"all";"28391";"C. Mesías";"1998-05-02";"93.79";"20.5";"6";"0";"97";"100";"14.43";"1.38";"2.06";"36.08";"28.87";"4.12";"0.25";"0.22";"2.06";"2.06"
"César Augusto Munder Rodríguez";"LW";"all";"all";"28490";"C. Munder";"2000-01-07";"93.45";"17.72";"7";"0";"146";"100";"25.34";"2.19";"0.68";"41.1";"29.45";"3.42";"0.69";"0.28";"5.48";"1.37"
"Cristóbal Felipe Muñoz Vásquez";"RCB";"all";"all";"39023";"C. Muñoz";"1999-10-11";"97.6";"19.03";"11";"0";"64";"100";"1.56";"0.1";"0";"48.44";"46.88";"0";"0.03";"0.03";"0";"0"
"Carlos Alonso Enrique Palacios Núñez";"AM";"all";"all";"28473";"C. Palacios";"2000-07-20";"89.66";"27.85";"5";"1";"151";"100";"27.81";"2.14";"0.66";"37.09";"29.14";"3.97";"0.66";"0.41";"9.93";"5.96"
"Carlos Alonso Enrique Palacios Núñez";"LF";"all";"all";"28473";"C. Palacios";"2000-07-20";"89.28";"24.4";"7";"0";"245";"100";"37.96";"2.63";"0.41";"38.78";"29.8";"2.45";"0.94";"0.47";"11.43";"6.53"
"Cristian Martín Palacios Ferreira";"CF";"all";"all";"43918";"C. Palacios";"1990-09-02";"85.3";"20.53";"15";"0";"497";"100";"69.42";"4.87";"1.01";"34.21";"19.92";"5.23";"1.44";"0.63";"21.53";"9.86"
"César Ignacio Pinares Tamayo";"RW";"all";"all";"28493";"C. Pinares";"1991-05-23";"91.12";"15.43";"7";"1";"175";"100";"12.57";"1.11";"0";"35.43";"27.43";"2.86";"0.32";"0.15";"2.86";"0"
"César Ignácio Pérez Maldonado";"RM";"all";"all";"141707";"C. Pérez";"2002-11-29";"103.86";"20.52";"5";"0";"115";"100";"27.83";"1.62";"0";"35.65";"27.83";"3.48";"0.7";"0.29";"10.43";"4.35"
"Cristian Alonso Riquelme Piña";"LB";"all";"all";"71368";"C. Riquelme";"2003-10-14";"98.7";"17.18";"9";"0";"172";"100";"11.63";"1.03";"0";"30.23";"20.35";"0.58";"0.36";"0.18";"5.23";"1.74"
"Carlos Emiliano Rodríguez Rodríguez";"LCB";"all";"all";"38230";"C. Rodríguez";"1990-04-07";"103.95";"19.23";"5";"0";"11";"100";"18.18";"0.97";"0";"9.09";"9.09";"9.09";"0.25";"0.25";"9.09";"9.09"
"Claudio Elías Sepúlveda Castro";"DM";"all";"all";"23717";"C. Sepúlveda";"1992-06-19";"94.82";"18.85";"8";"0";"78";"100";"2.56";"0.38";"0";"25.64";"23.08";"0";"0.06";"0.05";"0";"0"
"Cristian Fernando Suárez Figueroa";"LCB";"all";"all";"28431";"C. Suárez";"1987-02-06";"101.11";"19.97";"24";"0";"148";"100";"18.24";"1.23";"0";"32.43";"29.73";"2.03";"0.16";"0.12";"3.38";"2.03"
"Cristián Alexander Zavala Briones";"RF";"all";"all";"38809";"C. Zavala";"1999-08-03";"102.54";"26.85";"7";"0";"261";"100";"25.29";"2.06";"0";"42.15";"29.12";"3.45";"0.62";"0.36";"8.81";"4.6"
"Diego Andrés Carrasco Muñoz";"LCB";"all";"all";"28494";"D. Carrasco";"1995-05-25";"101.2";"16.58";"6";"0";"15";"100";"6.67";"0.22";"0";"13.33";"13.33";"0";"0";"0";"0";"0"
"Diego Martín Coelho Díaz";"CF";"all";"all";"115087";"D. Coelho";"1995-01-28";"84.53";"18.1";"9";"0";"180";"100";"68.33";"4.89";"0.56";"35.56";"17.22";"5.56";"1.91";"0.51";"22.78";"8.89"
"Diego Andrés Céspedes Maturana";"RDM";"all";"all";"43616";"D. Céspedes";"1998-09-25";"89.51";"16.89";"5";"0";"58";"100";"15.52";"0.88";"0";"22.41";"18.97";"3.45";"0.12";"0.08";"1.72";"1.72"
"Diego Andrés Céspedes Maturana";"RM";"all";"all";"43616";"D. Céspedes";"1998-09-25";"92.84";"18.66";"8";"0";"138";"100";"10.87";"0.8";"0";"21.74";"19.57";"1.45";"0.16";"0.11";"2.9";"1.45"
"Dylan Alejandro Escobar Álvarez";"RB";"all";"all";"139757";"D. Escobar";"2000-12-02";"101.13";"18.54";"25";"0";"530";"100";"9.43";"0.92";"0";"43.96";"37.36";"3.21";"0.34";"0.26";"2.64";"1.7"
"Diego Nicolás Fernández Castro";"RM";"all";"all";"28444";"D. Fernández";"1998-03-08";"90.22";"22.06";"5";"0";"224";"100";"28.12";"1.81";"0";"27.68";"19.2";"4.46";"0.35";"0.22";"5.8";"4.02"
"Diego Ignacio García Medina";"LCB";"all";"all";"522457";"D. García";"1996-12-19";"102.26";"16.95";"20";"0";"88";"100";"5.68";"0.31";"0";"32.95";"31.82";"2.27";"0.12";"0.12";"2.27";"2.27"
"Dylan Emanuel Glaby";"RDM";"all";"all";"118881";"D. Glaby";"1996-04-07";"101.97";"19.22";"7";"0";"112";"100";"11.61";"1.11";"0";"29.46";"21.43";"1.79";"0.45";"0.22";"4.46";"0.89"
"Dylan Emanuel Glaby";"RM";"all";"all";"118881";"D. Glaby";"1996-04-07";"102.4";"18.87";"15";"0";"188";"100";"11.17";"1.1";"0";"21.81";"19.15";"1.06";"0.16";"0.11";"1.6";"1.06"
"Diego Hernán González";"DM";"all";"all";"28712";"D. González";"1988-02-09";"101.8";"21.66";"8";"0";"223";"100";"17.04";"1.37";"0.9";"30.94";"27.35";"1.79";"0.4";"0.35";"2.69";"2.24"
"Diego Hernán González";"LDM";"all";"all";"28712";"D. González";"1988-02-09";"99.81";"20.87";"5";"0";"145";"100";"20.69";"1.89";"0.69";"31.03";"30.34";"3.45";"0.62";"0.55";"5.52";"4.83"
"Diego Hernán González";"RM";"all";"all";"28712";"D. González";"1988-02-09";"93.39";"23.7";"6";"0";"169";"100";"23.08";"2";"0";"31.95";"27.22";"0.59";"0.26";"0.14";"2.96";"1.78"
"Daniel Enrique González Orellana";"LCB";"all";"all";"69787";"D. González";"2002-02-20";"103.48";"19.03";"7";"0";"43";"100";"6.98";"0.45";"0";"30.23";"25.58";"0";"0.05";"0.01";"0";"0"
"Daniel Enrique González Orellana";"RCB";"all";"all";"69787";"D. González";"2002-02-20";"99.28";"19.63";"14";"1";"83";"100";"2.41";"0.17";"0";"34.94";"34.94";"0";"0";"0";"0";"0"
"Diego Felipe Andrés Orellana Medina";"RB";"all";"all";"43652";"D. Orellana";"1993-05-16";"99.65";"21.16";"11";"0";"281";"100";"17.79";"1.24";"0";"36.3";"27.76";"3.56";"0.42";"0.23";"5.34";"2.85"
"Diego Felipe Andrés Orellana Medina";"RM";"all";"all";"43652";"D. Orellana";"1993-05-16";"94.81";"19.08";"11";"0";"338";"100";"21.01";"1.53";"0";"35.5";"25.44";"2.37";"0.44";"0.23";"5.62";"2.96"
"Diego Alejandro Oyarzún Carrasco";"LCB";"all";"all";"23694";"D. Oyarzún";"1993-01-19";"103.48";"19.98";"21";"3";"105";"100";"4.76";"0.43";"0";"42.86";"42.86";"0";"0.03";"0.03";"0";"0"
"Damián Nicolás Pizarro Huenuqueo";"CF";"all";"all";"142908";"D. Pizarro";"2005-03-28";"81.93";"25.31";"5";"1";"110";"100";"60";"4.7";"2.73";"32.73";"18.18";"5.45";"1.38";"0.46";"18.18";"7.27"
"José David Romero";"CF";"all";"all";"43466";"D. Romero";"2003-03-25";"97.32";"17.53";"10";"0";"209";"100";"63.64";"3.91";"1.91";"33.49";"19.62";"6.7";"1.18";"0.64";"18.18";"9.57"
"Diego Ismael Ulloa Nuñez";"LB";"all";"all";"115106";"D. Ulloa";"2003-06-16";"98.14";"18.01";"7";"0";"86";"100";"5.81";"0.79";"0";"36.05";"29.07";"3.49";"0.32";"0.28";"2.33";"2.33"
"Dilan Patricio Zúñiga Espinoza Valenzuela";"LB";"all";"all";"28428";"D. Zúñiga";"1996-07-26";"100.57";"19.98";"15";"0";"280";"100";"15.71";"1.07";"0.71";"39.64";"31.43";"1.79";"0.46";"0.34";"6.43";"5"
"Dilan Matías Rojas Barrientos";"RB";"all";"all";"838291";"Dilan Rojas";"2004-06-04";"90.36";"18.43";"9";"0";"148";"100";"4.73";"0.79";"0.68";"37.84";"31.08";"3.38";"0.27";"0.21";"0.68";"0.68"
"Emiliano Javier Amor";"CB";"all";"all";"35584";"E. Amor";"1995-05-16";"98.56";"28.66";"7";"0";"41";"100";"0";"0.09";"0";"39.02";"39.02";"0";"0.06";"0.06";"0";"0"
"Emiliano Javier Amor";"LCB";"all";"all";"35584";"E. Amor";"1995-05-16";"91.98";"25.91";"8";"0";"61";"100";"3.28";"0.25";"0";"44.26";"42.62";"0";"0.06";"0.06";"1.64";"1.64"
"Esteban Alex Calderon Gonzalez";"RW";"all";"all";"811156";"E. Calderon";"2004-02-13";"72.61";"15.97";"5";"0";"132";"100";"35.61";"2.33";"0";"33.33";"21.97";"2.27";"0.53";"0.34";"5.3";"2.27"
"Elías Calderón";"RCB";"all";"all";"809349";"E. Calderón";"2001-02-04";"100.67";"15.96";"7";"0";"11";"100";"0";"0.05";"0";"36.36";"27.27";"0";"0";"0";"0";"0"
"Enzo Nicolás Ferrario Argüello";"RB";"all";"all";"71332";"E. Ferrario";"2000-03-03";"102.99";"16.16";"5";"0";"69";"100";"10.14";"0.65";"0";"31.88";"23.19";"1.45";"0.25";"0.18";"2.9";"2.9"
"Enzo Nicolás Ferrario Argüello";"RCB";"all";"all";"71332";"E. Ferrario";"2000-03-03";"101.27";"18.19";"16";"0";"135";"100";"0.74";"0.08";"0";"39.26";"37.04";"0";"0.02";"0.01";"0";"0"
"Emmanuel Gigliotti";"CF";"all";"all";"34793";"E. Gigliotti";"1987-05-20";"95.35";"16.92";"6";"0";"121";"100";"52.07";"3.22";"0.83";"39.67";"19.83";"6.61";"1.32";"0.48";"19.01";"7.44"
"Juan Emanuel Hernández Rodríguez";"RCB";"all";"all";"69502";"E. Hernández";"1997-10-30";"102.5";"20.95";"10";"0";"39";"100";"15.38";"0.51";"0";"28.21";"28.21";"0";"0.01";"0.01";"0";"0"
"Elvis Hernández Huenten";"RCB";"all";"all";"811934";"E. Hernández";"1999-09-24";"103.1";"18.94";"9";"0";"28";"100";"0";"0.03";"0";"28.57";"25";"0";"0.01";"0.01";"0";"0"
"Enzo Santiago Ariel Hoyos";"LM";"all";"all";"811513";"E. Hoyos";"2000-05-10";"83.37";"17.38";"15";"0";"463";"100";"24.41";"1.64";"1.08";"35.21";"31.53";"4.97";"0.46";"0.4";"5.83";"4.97"
"Esteban Patricio Matus Castro";"LB";"all";"all";"117205";"E. Matus";"2002-02-12";"92.17";"15.62";"11";"0";"169";"100";"14.79";"1.16";"0";"39.05";"32.54";"1.78";"0.42";"0.34";"5.33";"4.73"
"Eugenio Esteban Mena Reveco";"LB";"all";"all";"18282";"E. Mena";"1988-07-18";"94";"17.67";"23";"0";"500";"100";"13";"1.05";"0.4";"38.2";"29.4";"1.4";"0.42";"0.28";"5";"2.8"
"Pedro Emmanuel Ojeda";"RCB";"all";"all";"26476";"E. Ojeda";"1997-11-05";"91.33";"21.34";"5";"0";"42";"100";"7.14";"0.61";"2.38";"47.62";"47.62";"2.38";"0.17";"0.17";"2.38";"2.38"
"Oscar Ezequiel Jonathan Parnisari";"LCB";"all";"all";"544209";"E. Parnisari";"1990-06-01";"101.64";"17.68";"7";"0";"33";"100";"0";"0.06";"0";"48.48";"48.48";"0";"0.01";"0.01";"0";"0"
"Oscar Ezequiel Jonathan Parnisari";"RCB";"all";"all";"544209";"E. Parnisari";"1990-06-01";"102.57";"17.51";"11";"0";"56";"100";"5.36";"0.51";"0";"44.64";"37.5";"0";"0.12";"0.01";"1.79";"0"
"Esteban Andrés Pavez Suazo";"DM";"all";"all";"36243";"E. Pavez";"1990-05-01";"97.96";"27.21";"10";"0";"156";"100";"9.62";"0.87";"0.64";"35.26";"30.77";"5.77";"0.51";"0.34";"5.13";"3.21"
"Edson Raúl Puch Cortés";"LF";"all";"all";"28485";"E. Puch";"1986-04-09";"92.51";"19.37";"15";"0";"331";"100";"39.88";"2.86";"0.3";"46.22";"35.95";"5.14";"0.8";"0.49";"12.99";"7.55"
"Edson Raúl Puch Cortés";"LW";"all";"all";"28485";"E. Puch";"1986-04-09";"98.8";"21.43";"6";"0";"145";"100";"48.97";"3.45";"0.69";"48.28";"31.72";"7.59";"1.4";"0.79";"20";"10.34"
"Emiliano Gastón Sosa Viera";"LM";"all";"all";"540294";"E. Sosa";"1998-02-18";"100.98";"21.08";"7";"0";"167";"100";"21.56";"1.74";"0";"22.75";"17.96";"1.8";"0.35";"0.17";"3.59";"1.8"
"Eduardo Gabriel dos Santos Bauermann";"CB";"all";"all";"53209";"Eduardo Bauermann";"1996-02-13";"103.77";"17.98";"6";"0";"34";"100";"0";"0.07";"0";"32.35";"32.35";"0";"0.03";"0.03";"0";"0"
"Eduardo Gabriel dos Santos Bauermann";"RCB";"all";"all";"53209";"Eduardo Bauermann";"1996-02-13";"102.18";"19.83";"5";"2";"44";"100";"6.82";"0.33";"0";"36.36";"36.36";"0";"0.05";"0.05";"0";"0"
"Francisco Arturo Alarcón Cruz";"LCB";"all";"all";"71398";"F. Alarcón";"1990-02-25";"103.43";"20.77";"24";"0";"86";"100";"16.28";"0.83";"0";"27.91";"26.74";"0";"0.08";"0.07";"1.16";"1.16"
"Franco Bechtholdt Chervaz";"RCB";"all";"all";"28416";"F. Bechtholdt";"1993-08-15";"100.94";"21.03";"15";"0";"48";"100";"4.17";"0.22";"0";"41.67";"39.58";"0";"0.12";"0";"2.08";"0"
