"Player";"Position";"third";"channel";"Player ID";"Short name";"Birthdate";"Minutes played per match";"Adjusted min TIP per match";"Count performances that pass the quality check";"Count performances that fail the quality check";"Count Runs in sample";"Count Runs per 100 Runs";"Count Dangerous Runs per 100 Runs";"Threat of Runs per 100 Runs";"Count Runs leading to goal per 100 Runs";"Count Runs targeted per 100 Runs";"Count Runs received per 100 Runs";"Count Runs leading to shot per 100 Runs";"Threat of Runs targeted per 100 Runs";"Threat of Runs received per 100 Runs";"Count dangerous Runs targeted per 100 Runs";"Count dangerous Runs received per 100 Runs"
"Iñaki Williams Arthuer";"RW";"all";"all";"4461";"Iñaki Williams";"1994-06-15";"91.49";"21.22";"25";"0";"723";"100";"43.29";"2.74";"1.11";"42.74";"28.22";"5.53";"0.99";"0.57";"15.49";"8.99"
"Íñigo Martínez Berridi";"LCB";"all";"all";"4465";"Íñigo Martínez";"1991-05-17";"98.98";"30.27";"27";"0";"243";"100";"1.65";"0.18";"0";"39.51";"39.09";"0";"0.03";"0.03";"0";"0"
"Francisco Román Alarcón Suárez";"AM";"all";"all";"4487";"Isco";"1992-04-21";"89.21";"23.02";"16";"0";"610";"100";"33.77";"2.25";"0.33";"37.7";"29.51";"3.28";"0.68";"0.45";"10.16";"6.23"
"Iván Balliu Campeny";"RB";"all";"all";"4518";"I. Balliu";"1992-01-01";"88.12";"16.43";"8";"0";"156";"100";"5.77";"0.55";"0";"33.97";"26.28";"1.92";"0.17";"0.1";"1.28";"0"
"Joan Jordán Moreno";"RDM";"all";"all";"5044";"Joan Jordán";"1994-07-06";"81.58";"17.57";"8";"0";"154";"100";"9.74";"0.84";"0";"34.42";"30.52";"1.3";"0.2";"0.16";"2.6";"1.95"
"Johan Andrés Mojica Palacio";"LB";"all";"all";"5158";"J. Mojica";"1992-08-21";"97.85";"20.9";"22";"0";"427";"100";"9.37";"0.89";"0.23";"46.37";"40.98";"5.39";"0.4";"0.33";"3.51";"2.11"
"Johan Andrés Mojica Palacio";"LWB";"all";"all";"5158";"J. Mojica";"1992-08-21";"91.76";"18.94";"7";"0";"139";"100";"12.95";"0.98";"0";"46.76";"37.41";"5.04";"0.45";"0.38";"5.76";"5.76"
"José Ángel Gómez Campaña";"LDM";"all";"all";"5387";"José Campaña";"1993-05-31";"72.87";"14.92";"7";"0";"91";"100";"9.89";"0.83";"0";"29.67";"25.27";"1.1";"0.16";"0.07";"2.2";"0"
"José Luis Gayá Peña";"LB";"all";"all";"5398";"José Gayá";"1995-05-25";"89.1";"20.41";"14";"0";"231";"100";"16.88";"1.28";"0.43";"36.8";"31.17";"4.33";"0.41";"0.32";"3.46";"2.16"
"José Luis Gayá Peña";"LWB";"all";"all";"5398";"José Gayá";"1995-05-25";"92.37";"21.8";"7";"0";"121";"100";"14.88";"1.31";"0";"38.02";"33.88";"3.31";"0.46";"0.36";"3.31";"2.48"
"José María Giménez de Vargas";"RCB";"all";"all";"5399";"J. Giménez";"1995-01-20";"97.18";"25.95";"13";"0";"99";"100";"1.01";"0.1";"0";"33.33";"33.33";"0";"0.02";"0.02";"0";"0"
"Juan Bernat Velasco";"LW";"all";"all";"5502";"Juan Bernat";"1993-03-01";"73.03";"11.36";"8";"0";"108";"100";"30.56";"1.85";"0.93";"32.41";"15.74";"5.56";"0.74";"0.32";"12.96";"4.63"
"Juan Miguel Jiménez López";"CF";"all";"all";"5551";"Juanmi";"1993-05-20";"79.93";"14.24";"7";"0";"153";"100";"42.48";"3.13";"0";"22.88";"10.46";"1.31";"0.53";"0.24";"5.88";"1.31"
"Jorge Resurrección Merodio";"LM";"all";"all";"5942";"Koke";"1992-01-08";"83.33";"22.06";"14";"0";"480";"100";"2.5";"0.4";"0";"34.79";"33.33";"0.62";"0.11";"0.1";"0.62";"0.42"
"Kylian Mbappé Lottin";"CF";"all";"all";"6028";"K. Mbappé";"1998-12-20";"93.5";"29.04";"32";"0";"1072";"100";"59.14";"4.06";"1.59";"44.22";"29.1";"9.05";"1.59";"0.79";"23.88";"13.34"
"Lucas Vázquez Iglesias";"RB";"all";"all";"6373";"Lucas Vázquez";"1991-07-01";"92.3";"27.5";"23";"0";"662";"100";"16.62";"1.24";"0.3";"37.01";"33.23";"2.42";"0.35";"0.26";"3.78";"2.27"
"Luka Modrić";"RM";"all";"all";"6462";"L. Modrić";"1985-09-09";"90.26";"29.24";"6";"0";"142";"100";"14.08";"0.89";"0";"39.44";"36.62";"1.41";"0.22";"0.19";"2.82";"2.82"
"Mamadou Sylla Diallo";"CF";"all";"all";"6582";"M. Sylla";"1994-03-20";"83.56";"16.84";"12";"0";"268";"100";"47.76";"2.88";"0.37";"31.34";"14.18";"1.87";"0.76";"0.22";"9.7";"2.61"
"Marc Bartra Aregall";"RCB";"all";"all";"6650";"Marc Bartra";"1991-01-15";"97.21";"22.72";"23";"0";"137";"100";"4.38";"0.32";"0";"36.5";"35.77";"0.73";"0.04";"0.02";"0.73";"0"
"Marcos  Alonso Mendoza";"LCB";"all";"all";"6823";"Marcos Alonso";"1990-12-28";"98.04";"26.37";"26";"0";"486";"100";"9.88";"0.72";"0";"41.98";"39.51";"1.65";"0.21";"0.13";"2.67";"1.85"
"Matija Nastasić";"LCB";"all";"all";"7201";"M. Nastasić";"1993-03-28";"98.9";"18.49";"18";"0";"45";"100";"4.44";"0.3";"0";"31.11";"31.11";"0";"0.01";"0.01";"0";"0"
"Mauro Wilney Arambarri Rosa";"LM";"all";"all";"7302";"M. Arambarri";"1995-09-30";"99.98";"15.47";"12";"0";"178";"100";"36.52";"2.19";"0.56";"25.84";"18.54";"2.81";"0.51";"0.33";"9.55";"6.18"
"Mauro Wilney Arambarri Rosa";"RM";"all";"all";"7302";"M. Arambarri";"1995-09-30";"92.77";"14.75";"10";"0";"168";"100";"42.86";"2.65";"0";"20.83";"16.07";"2.38";"0.45";"0.37";"6.55";"4.76"
"Mikel Oyarzabal Ugarte";"CF";"all";"all";"7619";"Mikel Oyarzabal";"1997-04-21";"81.77";"20.43";"24";"0";"630";"100";"59.05";"4.36";"0.16";"29.84";"15.24";"2.38";"1.13";"0.43";"13.81";"5.24"
"Nemanja Gudelj";"LCB";"all";"all";"7909";"N. Gudelj";"1991-11-16";"98.51";"23.56";"10";"0";"79";"100";"2.53";"0.18";"0";"36.71";"34.18";"0";"0.06";"0.05";"0";"0"
"Nemanja Gudelj";"RDM";"all";"all";"7909";"N. Gudelj";"1991-11-16";"96.2";"20.15";"6";"0";"88";"100";"9.09";"0.73";"0";"20.45";"19.32";"1.14";"0.05";"0.05";"0";"0"
"Omar Mascarell González";"LM";"all";"all";"8231";"Omar Mascarell";"1993-02-02";"89.01";"16.77";"6";"0";"51";"100";"5.88";"0.51";"0";"27.45";"27.45";"0";"0.19";"0.19";"1.96";"1.96"
"Omar Mascarell González";"RDM";"all";"all";"8231";"Omar Mascarell";"1993-02-02";"100.15";"25.78";"5";"0";"87";"100";"8.05";"0.57";"0";"31.03";"31.03";"0";"0.08";"0.08";"0";"0"
"Omar Mascarell González";"RM";"all";"all";"8231";"Omar Mascarell";"1993-02-02";"85.68";"17.18";"9";"0";"65";"100";"1.54";"0.27";"0";"38.46";"38.46";"0";"0.05";"0.05";"0";"0"
"Óscar de Marcos Arana";"RB";"all";"all";"8259";"Óscar De Marcos";"1989-04-14";"92.5";"19.17";"15";"0";"319";"100";"5.96";"0.79";"0";"41.69";"33.23";"1.88";"0.32";"0.21";"2.19";"1.25"
"Pablo Fornals Malla";"RDM";"all";"all";"8316";"Pablo Fornals";"1996-02-22";"79.75";"21.46";"6";"0";"225";"100";"16.44";"1.2";"0";"30.67";"26.22";"3.56";"0.24";"0.16";"2.67";"1.78"
"Pablo Fornals Malla";"RW";"all";"all";"8316";"Pablo Fornals";"1996-02-22";"87.95";"20.94";"8";"0";"338";"100";"22.78";"1.52";"0.3";"34.62";"26.63";"2.96";"0.39";"0.25";"6.21";"3.55"
"Raúl Albiol Tortajada ";"RCB";"all";"all";"8883";"Raúl Albiol";"1985-09-04";"98.29";"22.87";"13";"0";"70";"100";"4.29";"0.44";"0";"38.57";"38.57";"0";"0.01";"0.01";"0";"0"
"Renato Fabrizio Tapia Cortijo";"LCB";"all";"all";"8940";"R. Tapia";"1995-07-28";"92.37";"19.24";"5";"0";"42";"100";"2.38";"0.48";"0";"57.14";"52.38";"0";"0.21";"0.18";"0";"0"
"Renato Fabrizio Tapia Cortijo";"LM";"all";"all";"8940";"R. Tapia";"1995-07-28";"98.85";"16.75";"5";"0";"51";"100";"5.88";"0.64";"1.96";"17.65";"13.73";"1.96";"0.32";"0.25";"3.92";"1.96"
"Renato Fabrizio Tapia Cortijo";"RM";"all";"all";"8940";"R. Tapia";"1995-07-28";"92.66";"15.72";"7";"0";"58";"100";"8.62";"1.05";"0";"18.97";"18.97";"0";"0.12";"0.12";"0";"0"
"Ricardo Iván Rodríguez Araya";"LB";"all";"all";"8996";"R. Rodríguez";"1992-08-25";"92.24";"23.71";"13";"0";"183";"100";"9.84";"0.9";"0";"34.43";"29.51";"1.09";"0.24";"0.19";"2.19";"1.64"
"Robert Lewandowski";"CF";"all";"all";"9106";"R. Lewandowski";"1988-08-21";"88.19";"28.47";"31";"0";"944";"100";"73.09";"5.53";"0.95";"27.22";"15.36";"4.45";"1.52";"0.78";"19.49";"9.64"
"Rodrigo Javier De Paul";"RM";"all";"all";"9188";"R. De Paul";"1994-05-24";"83.39";"21.33";"18";"0";"562";"100";"15.3";"1.16";"0.53";"40.21";"35.59";"3.02";"0.37";"0.27";"3.38";"2.67"
"Rubén García Santos";"CF";"all";"all";"9338";"Rubén García";"1993-07-14";"79.75";"18.48";"7";"0";"164";"100";"27.44";"1.74";"1.22";"37.8";"29.88";"3.66";"0.49";"0.33";"6.71";"4.27"
"Rubén García Santos";"RF";"all";"all";"9338";"Rubén García";"1993-07-14";"79.67";"16.6";"5";"0";"79";"100";"27.85";"1.79";"0";"35.44";"21.52";"1.27";"0.45";"0.19";"6.33";"3.8"
"Rubén García Santos";"RW";"all";"all";"9338";"Rubén García";"1993-07-14";"80.63";"15.66";"15";"0";"290";"100";"31.03";"1.75";"0";"38.97";"29.31";"2.07";"0.48";"0.29";"8.62";"4.83"
"Sandro  Ramírez Castillo";"RW";"all";"all";"9544";"Sandro Ramírez";"1995-07-09";"83.4";"17.43";"18";"0";"324";"100";"25.62";"1.65";"0.93";"38.89";"28.4";"3.7";"0.49";"0.3";"7.41";"4.01"
"Saúl Ñíguez Esclapez";"LM";"all";"all";"9585";"Saúl Ñíguez";"1994-11-21";"101.11";"26.17";"5";"0";"142";"100";"23.94";"1.49";"0";"28.17";"19.01";"2.11";"0.39";"0.15";"5.63";"1.41"
"Scott McKenna";"LCB";"all";"all";"9610";"S. McKenna";"1996-11-12";"99.25";"21.79";"25";"0";"108";"100";"4.63";"0.23";"0";"33.33";"32.41";"0";"0.03";"0.03";"0";"0"
"Sergi Darder Moll";"LM";"all";"all";"9732";"Sergi Darder";"1993-12-22";"86.15";"18.37";"10";"0";"217";"100";"20.28";"1.42";"0.46";"35.02";"29.03";"2.76";"0.55";"0.3";"7.83";"4.61"
"Sergi Darder Moll";"LW";"all";"all";"9732";"Sergi Darder";"1993-12-22";"83.26";"17.34";"19";"0";"408";"100";"19.12";"1.67";"0.25";"33.82";"27.21";"3.92";"0.35";"0.27";"2.94";"1.72"
"Sergi Gómez Solà";"RCB";"all";"all";"9734";"Sergi Gómez";"1992-03-28";"91.83";"17.9";"5";"0";"21";"100";"9.52";"1.11";"0";"47.62";"38.1";"0";"1.01";"0";"9.52";"0"
"Sheraldo Becker";"LW";"all";"all";"9808";"S. Becker";"1995-02-09";"71.18";"17.45";"5";"0";"95";"100";"33.68";"2.86";"0";"40";"20";"1.05";"0.81";"0.33";"9.47";"3.16"
"Umar Mesbah Sadiq";"CF";"all";"all";"10583";"U. Sadiq";"1997-02-02";"77.15";"18.8";"10";"0";"302";"100";"50";"3.4";"0.66";"31.46";"16.56";"2.98";"0.96";"0.44";"13.91";"6.95"
"Unai López Cabrera";"LDM";"all";"all";"10590";"Unai López";"1995-10-30";"75.59";"17.29";"5";"0";"119";"100";"10.92";"0.82";"0";"30.25";"26.89";"2.52";"0.17";"0.12";"2.52";"1.68"
"Unai López Cabrera";"LM";"all";"all";"10590";"Unai López";"1995-10-30";"72.9";"15.99";"5";"0";"98";"100";"10.2";"1.32";"0";"40.82";"30.61";"2.04";"0.79";"0.36";"5.1";"3.06"
"Youssouf Sabaly";"RB";"all";"all";"11050";"Y. Sabaly";"1993-03-05";"88.12";"21.99";"18";"0";"408";"100";"5.39";"0.72";"0.25";"28.43";"23.53";"2.21";"0.22";"0.17";"1.23";"0.98"
"Yuri Berchiche Izeta";"LB";"all";"all";"11058";"Yuri Berchiche";"1990-02-10";"96.31";"22";"20";"0";"332";"100";"13.25";"0.92";"0.3";"45.78";"40.66";"2.71";"0.36";"0.25";"4.22";"2.11"
"Mouctar Diakhaby";"LCB";"all";"all";"11146";"M. Diakhaby";"1996-12-19";"85.89";"20.79";"5";"0";"27";"100";"7.41";"0.5";"0";"48.15";"44.44";"0";"0.01";"0.01";"0";"0"
"Valentin Rosier";"RB";"all";"all";"11254";"V. Rosier";"1996-08-19";"100.2";"18.28";"14";"0";"220";"100";"5.91";"0.66";"1.36";"37.27";"32.27";"3.18";"0.22";"0.18";"1.36";"1.36"
"Valentin Rosier";"RCB";"all";"all";"11254";"V. Rosier";"1996-08-19";"93.68";"16.82";"5";"0";"51";"100";"13.73";"0.91";"0";"35.29";"29.41";"0";"0.22";"0.08";"1.96";"0"
"Valentin Rosier";"RWB";"all";"all";"11254";"V. Rosier";"1996-08-19";"98.15";"20.13";"8";"0";"144";"100";"13.89";"1.04";"1.39";"38.89";"29.86";"3.47";"0.39";"0.29";"5.56";"4.17"
"Ferland Mendy";"LB";"all";"all";"11277";"F. Mendy";"1995-06-08";"90.06";"27.22";"11";"0";"169";"100";"22.49";"1.49";"0.59";"27.22";"23.67";"1.18";"0.35";"0.19";"4.14";"1.78"
"Nicolas Pépé";"CF";"all";"all";"11452";"N. Pépé";"1995-05-29";"86.79";"20.36";"7";"0";"219";"100";"41.1";"2.65";"0.46";"37.9";"27.4";"2.74";"0.83";"0.5";"11.42";"6.85"
"Nicolas Pépé";"RW";"all";"all";"11452";"N. Pépé";"1995-05-29";"90.41";"18.22";"5";"0";"113";"100";"27.43";"2.2";"2.65";"41.59";"28.32";"9.73";"0.83";"0.7";"12.39";"10.62"
"Juan Pedro Ramírez López";"RCB";"all";"all";"11482";"Juanpe";"1991-04-30";"94.53";"25.84";"8";"0";"86";"100";"0";"0.08";"0";"44.19";"44.19";"0";"0.03";"0.03";"0";"0"
"Pablo Carmine Maffeo Becerra";"RB";"all";"all";"11483";"Pablo Maffeo";"1997-07-12";"96.69";"19.71";"18";"0";"199";"100";"5.03";"0.64";"0";"47.24";"40.2";"1.51";"0.3";"0.24";"2.01";"1.51"
"Pablo Carmine Maffeo Becerra";"RWB";"all";"all";"11483";"Pablo Maffeo";"1997-07-12";"94.68";"20.51";"6";"0";"80";"100";"3.75";"0.68";"0";"56.25";"50";"2.5";"0.42";"0.26";"2.5";"0"
"Brahim Abdelkader Diaz";"RW";"all";"all";"11592";"Brahim Diaz";"1999-08-03";"82.62";"25.47";"8";"0";"241";"100";"42.32";"2.77";"0.41";"28.22";"21.16";"3.32";"0.47";"0.23";"7.05";"3.73"
"Giovani Lo Celso";"AM";"all";"all";"11594";"G. Lo Celso";"1996-04-09";"86.45";"20.2";"8";"0";"211";"100";"27.01";"1.87";"0.95";"44.55";"36.02";"6.64";"0.93";"0.64";"12.32";"7.58"
"Diego Rico Salguero";"LB";"all";"all";"11603";"Diego Rico";"1993-02-23";"99.97";"15.93";"29";"0";"358";"100";"7.54";"0.83";"0";"40.78";"34.64";"3.35";"0.32";"0.26";"2.79";"1.96"
"Marcos Llorente Moreno";"RB";"all";"all";"11608";"Marcos Llorente";"1995-01-30";"96.84";"24.58";"15";"0";"380";"100";"8.16";"0.83";"0.26";"44.47";"37.11";"4.21";"0.31";"0.24";"2.63";"2.37"
"Daniel Raba Antolín";"CF";"all";"all";"11618";"Dani Raba";"1995-10-29";"88.11";"15.68";"9";"0";"177";"100";"32.77";"2.2";"0.56";"35.59";"22.6";"4.52";"0.63";"0.26";"9.6";"4.52"
"Daniel Raba Antolín";"RW";"all";"all";"11618";"Dani Raba";"1995-10-29";"83.06";"14.29";"7";"0";"121";"100";"40.5";"2.38";"0.83";"45.45";"27.27";"1.65";"1.16";"0.39";"16.53";"4.96"
"Clément Lenglet";"LCB";"all";"all";"11623";"C. Lenglet";"1995-06-17";"95.27";"24.07";"22";"0";"169";"100";"1.18";"0.16";"0.59";"49.7";"49.11";"0.59";"0.03";"0.02";"0";"0"
"Jules Koundé";"RB";"all";"all";"11630";"J. Koundé";"1998-11-12";"96.4";"30.06";"28";"0";"925";"100";"15.46";"1.13";"0.65";"36.54";"29.73";"2.81";"0.38";"0.25";"4.97";"2.59"
"Romain Perraud";"LB";"all";"all";"11651";"R. Perraud";"1997-09-22";"98.95";"22.94";"20";"0";"572";"100";"17.13";"1.22";"0.35";"35.14";"28.85";"3.15";"0.38";"0.27";"4.55";"3.5"
"Yeray Álvarez López";"LCB";"all";"all";"11689";"Yeray Álvarez";"1995-01-24";"95.45";"22.33";"14";"0";"58";"100";"1.72";"0.22";"0";"43.1";"41.38";"3.45";"0.08";"0.04";"0";"0"
"Yeray Álvarez López";"RCB";"all";"all";"11689";"Yeray Álvarez";"1995-01-24";"100.04";"25.37";"5";"0";"24";"100";"0";"0.11";"0";"54.17";"54.17";"0";"0.03";"0.03";"0";"0"
"Mikel Vesga Arruti";"LDM";"all";"all";"11692";"Mikel Vesga";"1993-04-08";"78.51";"16.32";"6";"0";"144";"100";"17.36";"1.17";"0";"27.08";"24.31";"1.39";"0.3";"0.17";"2.78";"1.39"
"Unai Núñez Gestoso";"RCB";"all";"all";"11693";"Unai Núñez";"1997-01-30";"88.24";"16.62";"5";"0";"17";"100";"0";"0.04";"0";"64.71";"64.71";"0";"0.02";"0.02";"0";"0"
"Alexander Sørloth";"CF";"all";"all";"12023";"A. Sørloth";"1995-12-05";"76.14";"20.08";"12";"0";"333";"100";"65.47";"4.77";"1.2";"31.53";"18.02";"4.8";"1.59";"0.67";"19.52";"9.91"
"Conor Gallagher";"LW";"all";"all";"12106";"C. Gallagher";"2000-02-06";"77.47";"20.82";"7";"0";"244";"100";"27.05";"2.15";"1.23";"30.74";"22.54";"2.46";"0.62";"0.33";"6.97";"2.46"
"Juan Marcos Foyth";"RCB";"all";"all";"12144";"J. Foyth";"1998-01-12";"95.61";"20.67";"14";"0";"69";"100";"2.9";"0.19";"0";"39.13";"39.13";"0";"0.05";"0.05";"0";"0"
"Aurélien Tchouaméni";"DM";"all";"all";"12218";"A. Tchouaméni";"2000-01-27";"95.38";"28.4";"7";"0";"129";"100";"8.53";"1.05";"0";"26.36";"23.26";"1.55";"0.18";"0.11";"1.55";"0.78"
"Aurélien Tchouaméni";"RCB";"all";"all";"12218";"A. Tchouaméni";"2000-01-27";"98.99";"30.48";"14";"0";"131";"100";"5.34";"0.37";"0";"41.98";"40.46";"0.76";"0.06";"0.04";"0.76";"0"
"Javier Sánchez de Felipe";"LCB";"all";"all";"12249";"Javi Sánchez";"1997-03-14";"96.69";"21.04";"10";"0";"35";"100";"20";"0.78";"0";"25.71";"25.71";"2.86";"0.21";"0.21";"5.71";"5.71"
"Javier Sánchez de Felipe";"RCB";"all";"all";"12249";"Javi Sánchez";"1997-03-14";"92.9";"18.44";"10";"0";"45";"100";"6.67";"0.57";"0";"42.22";"42.22";"2.22";"0.2";"0.2";"2.22";"2.22"
"Federico Santiago Valverde Dipetta";"LDM";"all";"all";"12251";"F. Valverde";"1998-07-22";"100.43";"29.85";"5";"0";"85";"100";"17.65";"1.41";"0";"36.47";"32.94";"1.18";"0.34";"0.13";"3.53";"1.18"
"Federico Santiago Valverde Dipetta";"RB";"all";"all";"12251";"F. Valverde";"1998-07-22";"97.02";"31.5";"5";"0";"104";"100";"25";"2.16";"0.96";"31.73";"25";"5.77";"0.55";"0.35";"5.77";"3.85"
