"Player";"Position";"third";"channel";"Player ID";"Short name";"Birthdate";"Minutes played per match";"Adjusted min TIP per match";"Count performances that pass the quality check";"Count performances that fail the quality check";"Count Pressures received in sample";"Count Pressures received per 100 Pressures";"Count forced losses under Pressure per 100 Pressures";"Count ball retentions under Pressure per 100 Pressures";"Ball retention ratio under Pressure";"Pass completion ratio under Pressure";"Count pass attempts under Pressure per 100 Pressures";"Count completed passes under Pressure per 100 Pressures";"Count dangerous pass attempts under Pressure per 100 Pressures";"Count dangerous passes completed under Pressure per 100 Pressures";"Dangerous pass completion ratio under Pressure";"Count difficult pass attempts under Pressure per 100 Pressures";"Count difficult passes completed under Pressure per 100 Pressures";"Difficult pass completion ratio under Pressure"
"Raúl Alonso Jiménez Rodríguez";"CF";"all";"all";"8891";"R. Jiménez";"1991-05-05";"84";"22.49";"30";"0";"532";"100";"30.08";"69.92";"69.92";"75.3";"62.41";"46.99";"13.72";"7.89";"57.53";"16.92";"7.89";"46.67"
"Kevin De Bruyne";"AM";"all";"all";"5811";"K. De Bruyne";"1991-06-28";"87.78";"30.03";"12";"0";"429";"100";"25.17";"74.83";"74.83";"76.34";"82.75";"63.17";"24.01";"13.05";"54.37";"22.38";"10.02";"44.79"
"Virgil van Dijk";"LCB";"all";"all";"10738";"V. van Dijk";"1991-07-08";"100.02";"27.66";"37";"0";"921";"100";"13.14";"86.86";"86.86";"88.85";"93.49";"83.06";"1.19";"0.54";"45.45";"12.81";"7.71";"60.17"
"Sam Morsy";"RDM";"all";"all";"11994";"Sam Morsy";"1991-09-10";"97.1";"18.7";"23";"0";"744";"100";"12.23";"87.77";"87.77";"88.73";"85.89";"76.21";"3.23";"2.82";"87.5";"10.62";"6.59";"62.03"
"Sam Morsy";"RM";"all";"all";"11994";"Sam Morsy";"1991-09-10";"91.88";"16.5";"6";"0";"170";"100";"11.76";"88.24";"88.24";"89.36";"82.94";"74.12";"4.12";"2.35";"57.14";"7.65";"3.53";"46.15"
"Jordan Ayew";"AM";"all";"all";"5304";"J. Ayew";"1991-09-11";"81.25";"15.52";"6";"0";"130";"100";"19.23";"80.77";"80.77";"88.89";"48.46";"43.08";"5.38";"3.08";"57.14";"5.38";"3.85";"71.43"
"Jordan Ayew";"RW";"all";"all";"5304";"J. Ayew";"1991-09-11";"89.61";"18.89";"8";"0";"214";"100";"23.36";"76.64";"76.64";"75.25";"47.2";"35.51";"7.01";"4.67";"66.67";"13.08";"5.14";"39.29"
"Lewis Dunk";"LCB";"all";"all";"11553";"L. Dunk";"1991-11-21";"99.54";"25.07";"18";"0";"435";"100";"13.79";"86.21";"86.21";"87.83";"96.32";"84.6";"0.46";"0";"0";"11.49";"6.9";"60"
"Chris Wood";"CF";"all";"all";"12681";"C. Wood";"1991-12-07";"90.79";"17.08";"34";"0";"346";"100";"38.15";"61.85";"61.85";"70.48";"65.61";"46.24";"11.56";"6.36";"55";"21.68";"10.98";"50.67"
"Jorge Luiz Frello Filho";"DM";"all";"all";"5365";"Jorginho";"1991-12-20";"84.47";"21.46";"7";"0";"198";"100";"14.65";"85.35";"85.35";"86.9";"84.85";"73.74";"2.53";"1.52";"60";"7.07";"3.54";"50"
"Fabian Schär";"RCB";"all";"all";"12138";"F. Schär";"1991-12-20";"99.03";"23.9";"30";"0";"602";"100";"26.58";"73.42";"73.42";"73.97";"92.52";"68.44";"2.49";"1";"40";"18.77";"7.14";"38.05"
"Joël Veltman";"RB";"all";"all";"5130";"J. Veltman";"1992-01-15";"95.25";"23.98";"17";"0";"409";"100";"19.8";"80.2";"80.2";"83.53";"81.66";"68.22";"2.44";"1.71";"70";"11.49";"4.89";"42.55"
"Matt Doherty";"RCB";"all";"all";"7213";"M. Doherty";"1992-01-16";"93.21";"22.18";"19";"0";"468";"100";"17.95";"82.05";"82.05";"84.45";"89.32";"75.43";"2.35";"1.71";"72.73";"16.45";"9.83";"59.74"
"Christian  Dannemann Eriksen";"LM";"all";"all";"1827";"C. Eriksen";"1992-02-14";"88.11";"25.2";"5";"0";"176";"100";"19.32";"80.68";"80.68";"84.52";"88.07";"74.43";"6.82";"5.11";"75";"15.34";"5.68";"37.04"
" Carlos Henrique José Francisco Venancio Casimiro";"LM";"all";"all";"1674";"Casemiro";"1992-02-23";"79.6";"20";"8";"0";"221";"100";"20.36";"79.64";"79.64";"82.65";"88.69";"73.3";"9.5";"6.79";"71.43";"16.74";"9.5";"56.76"
"Dan Burn";"LCB";"all";"all";"2184";"D. Burn";"1992-05-09";"100.47";"23.22";"37";"0";"630";"100";"23.17";"76.83";"76.83";"80.75";"89.05";"71.9";"1.59";"0.79";"50";"17.94";"8.73";"48.67"
"Mohamed  Salah Ghaly";"RW";"all";"all";"7735";"Mohamed Salah";"1992-06-15";"97.91";"26.97";"34";"0";"1008";"100";"31.75";"68.25";"68.25";"73.12";"62";"45.34";"17.56";"9.82";"55.93";"18.45";"8.53";"46.24"
"Heung-Min Son";"LF";"all";"all";"4314";"Son Heung-Min";"1992-07-08";"89.35";"22.21";"13";"0";"319";"100";"21.32";"78.68";"78.68";"81.7";"70.22";"57.37";"14.11";"9.4";"66.67";"15.99";"9.4";"58.82"
"Heung-Min Son";"LW";"all";"all";"4314";"Son Heung-Min";"1992-07-08";"82.88";"22.01";"6";"0";"156";"100";"17.95";"82.05";"82.05";"81.58";"73.08";"59.62";"16.03";"8.97";"56";"17.95";"9.62";"53.57"
"Jannik Vestergaard";"LCB";"all";"all";"4740";"J. Vestergaard";"1992-08-03";"87.44";"20.46";"14";"0";"328";"100";"13.11";"86.89";"86.89";"88.46";"95.12";"84.15";"0.3";"0";"0";"10.06";"5.79";"57.58"
"Vladimír Coufal";"RB";"all";"all";"12794";"V. Coufal";"1992-08-22";"85.36";"20.78";"6";"0";"119";"100";"17.65";"82.35";"82.35";"83.33";"85.71";"71.43";"2.52";"0.84";"33.33";"21.01";"10.08";"48"
"James  Tarkowski";"RCB";"all";"all";"12542";"J. Tarkowski";"1992-11-19";"99.3";"18.67";"31";"0";"480";"100";"23.96";"76.04";"76.04";"77.56";"85.42";"66.25";"1.67";"0.83";"50";"20.83";"10.21";"49"
"Abdoulaye Doucouré";"AM";"all";"all";"124";"A. Doucouré";"1993-01-01";"86.95";"17.39";"16";"0";"340";"100";"27.65";"72.35";"72.35";"77.2";"73.53";"56.76";"11.47";"5";"43.59";"17.06";"6.47";"37.93"
"Abdoulaye Doucouré";"LM";"all";"all";"124";"A. Doucouré";"1993-01-01";"89.36";"15.89";"5";"0";"99";"100";"29.29";"70.71";"70.71";"80";"70.71";"56.57";"8.08";"5.05";"62.5";"12.12";"5.05";"41.67"
"Abdoulaye Doucouré";"RDM";"all";"all";"124";"A. Doucouré";"1993-01-01";"95.26";"19.3";"5";"0";"114";"100";"14.91";"85.09";"85.09";"89";"87.72";"78.07";"9.65";"6.14";"63.64";"14.91";"7.89";"52.94"
"Michael Keane";"LCB";"all";"all";"7438";"M. Keane";"1993-01-11";"100.38";"17.12";"10";"0";"134";"100";"22.39";"77.61";"77.61";"80.65";"92.54";"74.63";"0";"0";"";"19.4";"8.21";"42.31"
"Bobby Armani De Cordova-Reid";"LW";"all";"all";"12269";"B. De Cordova-Reid";"1993-02-02";"76.74";"16.3";"5";"0";"78";"100";"26.92";"73.08";"73.08";"80.36";"71.79";"57.69";"10.26";"6.41";"62.5";"16.67";"6.41";"38.46"
"Niclas Füllkrug";"CF";"all";"all";"7962";"N. Füllkrug";"1993-02-09";"78.6";"19.47";"6";"0";"63";"100";"33.33";"66.67";"66.67";"72.34";"74.6";"53.97";"25.4";"19.05";"75";"17.46";"7.94";"45.45"
"Conor  Coady";"CB";"all";"all";"12162";"C. Coady";"1993-02-25";"99.7";"22.27";"5";"0";"135";"100";"10.37";"89.63";"89.63";"91.47";"95.56";"87.41";"0";"0";"";"7.41";"5.19";"70"
"Conor  Coady";"RCB";"all";"all";"12162";"C. Coady";"1993-02-25";"97.62";"21.63";"10";"0";"225";"100";"12";"88";"88";"89.35";"96";"85.78";"0.89";"0";"0";"12";"6.67";"55.56"
"Harry  Maguire";"CB";"all";"all";"11383";"H. Maguire";"1993-03-05";"96.58";"23.93";"15";"0";"314";"100";"18.15";"81.85";"81.85";"82.94";"93.31";"77.39";"0.96";"0.32";"33.33";"16.88";"7.64";"45.28"
"Tyrone Mings";"LCB";"all";"all";"12476";"T. Mings";"1993-03-13";"92.18";"22.03";"13";"0";"284";"100";"15.14";"84.86";"84.86";"86.94";"86.27";"75";"1.76";"1.76";"100";"15.49";"9.15";"59.09"
"Diego Carlos Santos Silva";"RCB";"all";"all";"2693";"Diego Carlos";"1993-03-15";"101.38";"24.15";"9";"0";"266";"100";"13.53";"86.47";"86.47";"87.1";"93.23";"81.2";"0.75";"0";"0";"7.89";"4.14";"52.38"
"Ben Davies";"LCB";"all";"all";"1242";"B. Davies";"1993-04-24";"96.12";"22.68";"14";"0";"322";"100";"21.12";"78.88";"78.88";"80.53";"94.1";"75.78";"1.24";"0.62";"50";"20.19";"9.32";"46.15"
"Ethan Pinnock";"LCB";"all";"all";"24556";"E. Pinnock";"1993-05-29";"98.98";"22.24";"18";"0";"335";"100";"24.48";"75.52";"75.52";"78.01";"86.87";"67.76";"0.9";"0";"0";"18.81";"7.76";"41.27"
"Alejandro Moreno Lopera";"LB";"all";"all";"13878";"Álex Moreno";"1993-06-08";"86.92";"15.86";"10";"0";"204";"100";"24.02";"75.98";"75.98";"78.62";"77.94";"61.27";"6.86";"4.41";"64.29";"21.57";"11.27";"52.27"
"Thomas Teye Partey";"DM";"all";"all";"10324";"T. Partey";"1993-06-13";"97.23";"25.97";"19";"0";"689";"100";"13.5";"86.5";"86.5";"87.63";"85.63";"75.04";"3.92";"2.76";"70.37";"9";"4.35";"48.39"
"Thomas Teye Partey";"RB";"all";"all";"10324";"T. Partey";"1993-06-13";"92.79";"25.15";"7";"0";"269";"100";"10.04";"89.96";"89.96";"91.56";"88.1";"80.67";"2.6";"2.23";"85.71";"7.81";"5.58";"71.43"
"Lucas Digne";"LB";"all";"all";"6355";"L. Digne";"1993-07-20";"92.59";"20.27";"24";"0";"512";"100";"24.02";"75.98";"75.98";"79.04";"89.45";"70.7";"6.84";"2.15";"31.43";"23.44";"9.38";"40"
"Mario Lemina";"LM";"all";"all";"6893";"M. Lemina";"1993-09-01";"102.35";"20.6";"5";"0";"105";"100";"23.81";"76.19";"76.19";"78.95";"72.38";"57.14";"7.62";"5.71";"75";"17.14";"8.57";"50"
"Nélson Cabral Semedo";"RB";"all";"all";"11454";"Nélson Semedo";"1993-11-16";"95.49";"21.47";"6";"0";"148";"100";"22.3";"77.7";"77.7";"80.67";"80.41";"64.86";"2.03";"0.68";"33.33";"13.51";"4.73";"35"
"Nélson Cabral Semedo";"RWB";"all";"all";"11454";"Nélson Semedo";"1993-11-16";"97.2";"21.65";"24";"0";"593";"100";"24.28";"75.72";"75.72";"78.23";"74.37";"58.18";"6.91";"3.37";"48.78";"16.19";"6.58";"40.62"
"Jack Stephens";"LCB";"all";"all";"12641";"J. Stephens";"1994-01-27";"95.67";"23.57";"13";"0";"335";"100";"11.34";"88.66";"88.66";"90.85";"94.63";"85.97";"2.39";"1.79";"75";"7.16";"4.48";"62.5"
"Christian Nørgaard";"DM";"all";"all";"12577";"C. Nørgaard";"1994-03-10";"91.47";"18.67";"5";"0";"137";"100";"21.9";"78.1";"78.1";"78.69";"89.05";"70.07";"2.92";"1.46";"50";"19.71";"8.76";"44.44"
"Christian Nørgaard";"RDM";"all";"all";"12577";"C. Nørgaard";"1994-03-10";"95.13";"20.9";"17";"0";"431";"100";"17.87";"82.13";"82.13";"83.12";"89.33";"74.25";"5.8";"3.71";"64";"16.24";"9.05";"55.71"
"Christian Nørgaard";"RM";"all";"all";"12577";"C. Nørgaard";"1994-03-10";"95.04";"22.43";"7";"0";"214";"100";"19.63";"80.37";"80.37";"82.35";"87.38";"71.96";"7.94";"4.21";"52.94";"20.09";"11.68";"58.14"
"Andrew Robertson";"LB";"all";"all";"841";"A. Robertson";"1994-03-11";"91.5";"24.97";"28";"0";"686";"100";"20.12";"79.88";"79.88";"82.46";"91.4";"75.36";"6.85";"3.06";"44.68";"18.66";"8.89";"47.66"
"Guido Rodríguez";"DM";"all";"all";"23218";"G. Rodríguez";"1994-04-12";"81.66";"17.82";"7";"0";"129";"100";"18.6";"81.4";"81.4";"82.46";"88.37";"72.87";"3.1";"0.78";"25";"14.73";"6.2";"42.11"
"Mateo Kovačić";"DM";"all";"all";"7120";"M. Kovačić";"1994-05-06";"92.79";"30.72";"12";"0";"505";"100";"11.29";"88.71";"88.71";"92.46";"81.39";"75.25";"6.14";"4.75";"77.42";"5.74";"3.56";"62.07"
"Mateo Kovačić";"LDM";"all";"all";"7120";"M. Kovačić";"1994-05-06";"88.67";"28.96";"8";"0";"316";"100";"10.76";"89.24";"89.24";"91.35";"84.18";"76.9";"5.06";"4.43";"87.5";"4.75";"3.16";"66.67"
"Ebere Paul Onuachu";"CF";"all";"all";"13551";"P. Onuachu";"1994-05-28";"90.37";"20.43";"7";"0";"154";"100";"32.47";"67.53";"67.53";"77.46";"46.1";"35.71";"10.39";"7.79";"75";"11.69";"5.84";"50"
"Emerson Palmieri dos Santos";"LB";"all";"all";"11633";"Emerson Palmieri";"1994-08-03";"87.56";"19.18";"14";"0";"329";"100";"24.92";"75.08";"75.08";"78.65";"85.41";"67.17";"5.47";"3.65";"66.67";"20.97";"9.12";"43.48"
"Emerson Palmieri dos Santos";"LWB";"all";"all";"11633";"Emerson Palmieri";"1994-08-03";"85.53";"19.11";"7";"0";"128";"100";"26.56";"73.44";"73.44";"75.23";"85.16";"64.06";"10.94";"5.47";"50";"25.78";"11.72";"45.45"
"Bernardo Mota Veiga de Carvalho e Silva";"LM";"all";"all";"1326";"Bernardo Silva";"1994-08-10";"98.44";"32.28";"6";"0";"225";"100";"15.11";"84.89";"84.89";"87.03";"82.22";"71.56";"9.33";"5.78";"61.9";"15.11";"8";"52.94"
"Bernardo Mota Veiga de Carvalho e Silva";"RDM";"all";"all";"1326";"Bernardo Silva";"1994-08-10";"97.53";"31.42";"8";"0";"293";"100";"19.11";"80.89";"80.89";"82.94";"86.01";"71.33";"8.19";"3.75";"45.83";"12.97";"5.46";"42.11"
"Bernardo Mota Veiga de Carvalho e Silva";"RM";"all";"all";"1326";"Bernardo Silva";"1994-08-10";"100.02";"32.8";"6";"0";"206";"100";"14.08";"85.92";"85.92";"88.76";"82.04";"72.82";"8.25";"5.34";"64.71";"9.71";"5.34";"55"
"Bernardo Mota Veiga de Carvalho e Silva";"RW";"all";"all";"1326";"Bernardo Silva";"1994-08-10";"97.26";"30.97";"7";"0";"239";"100";"14.23";"85.77";"85.77";"85.31";"74.06";"63.18";"10.04";"6.28";"62.5";"17.15";"9.21";"53.66"
"Bruno Miguel Borges Fernandes";"AM";"all";"all";"1498";"Bruno Fernandes";"1994-09-08";"98.28";"25.11";"14";"0";"592";"100";"23.65";"76.35";"76.35";"78.66";"83.11";"65.37";"11.99";"7.77";"64.79";"16.55";"9.29";"56.12"
"Bruno Miguel Borges Fernandes";"LM";"all";"all";"1498";"Bruno Fernandes";"1994-09-08";"101.08";"25.62";"6";"0";"259";"100";"22.01";"77.99";"77.99";"80.17";"89.58";"71.81";"9.27";"7.34";"79.17";"20.85";"10.42";"50"
"Bruno Miguel Borges Fernandes";"RM";"all";"all";"1498";"Bruno Fernandes";"1994-09-08";"96.77";"22.93";"5";"0";"192";"100";"23.44";"76.56";"76.56";"80.5";"82.81";"66.67";"15.1";"9.38";"62.07";"18.75";"9.38";"50"
"John McGinn";"LW";"all";"all";"5180";"J. McGinn";"1994-10-18";"80.64";"19";"10";"0";"218";"100";"22.94";"77.06";"77.06";"80.45";"61.01";"49.08";"11.93";"5.5";"46.15";"14.68";"7.8";"53.12"
"John McGinn";"RW";"all";"all";"5180";"J. McGinn";"1994-10-18";"86.8";"20.68";"5";"0";"109";"100";"16.51";"83.49";"83.49";"85.07";"61.47";"52.29";"9.17";"6.42";"70";"9.17";"4.59";"50"
"Jefferson Andrés Lerma Solís";"LM";"all";"all";"4881";"J. Lerma";"1994-10-25";"92.15";"17.79";"18";"0";"441";"100";"23.36";"76.64";"76.64";"76.4";"80.73";"61.68";"6.12";"3.4";"55.56";"15.19";"6.58";"43.28"
"James  Ward-Prowse";"DM";"all";"all";"4681";"J. Ward-Prowse";"1994-11-01";"95.57";"22.65";"5";"0";"168";"100";"5.36";"94.64";"94.64";"95.76";"98.21";"94.05";"1.19";"1.19";"100";"4.17";"2.38";"57.14"
"Wes Burns";"RW";"all";"all";"42382";"W. Burns";"1994-11-23";"76.43";"15.21";"11";"0";"176";"100";"35.8";"64.2";"64.2";"68.38";"66.48";"45.45";"13.07";"3.98";"30.43";"25.57";"9.09";"35.56"
"Leandro Trossard";"CF";"all";"all";"6109";"L. Trossard";"1994-12-04";"93.39";"26.67";"11";"0";"300";"100";"26.33";"73.67";"73.67";"80.23";"59";"47.33";"12.67";"6.67";"52.63";"13";"6.67";"51.28"
"Leandro Trossard";"LF";"all";"all";"6109";"L. Trossard";"1994-12-04";"89";"24.77";"15";"0";"395";"100";"25.57";"74.43";"74.43";"76.19";"69.11";"52.66";"15.19";"6.58";"43.33";"18.48";"7.85";"42.47"
"Adam Webster";"LCB";"all";"all";"18903";"A. Webster";"1995-01-04";"95.81";"22.4";"9";"0";"251";"100";"15.14";"84.86";"84.86";"86.13";"94.82";"81.67";"1.59";"1.2";"75";"13.94";"9.56";"68.57"
"Nathan Aké";"LCB";"all";"all";"7863";"N. Aké";"1995-02-18";"79.91";"25.98";"7";"0";"145";"100";"11.72";"88.28";"88.28";"90.37";"93.1";"84.14";"2.07";"1.38";"66.67";"7.59";"4.83";"63.64"
"Ryan Christie";"LDM";"all";"all";"13077";"R. Christie";"1995-02-22";"81.32";"17.94";"11";"0";"294";"100";"22.45";"77.55";"77.55";"80";"78.23";"62.59";"7.82";"6.12";"78.26";"15.99";"8.5";"53.19"
"Ryan Christie";"RDM";"all";"all";"13077";"R. Christie";"1995-02-22";"87.9";"19.48";"10";"0";"254";"100";"20.08";"79.92";"79.92";"84.13";"74.41";"62.6";"6.69";"5.51";"82.35";"11.02";"8.27";"75"
"Jacob Murphy";"RF";"all";"all";"11597";"J. Murphy";"1995-02-24";"77.96";"18.9";"19";"0";"492";"100";"29.47";"70.53";"70.53";"71.12";"74.59";"53.05";"13.21";"5.28";"40";"21.75";"7.32";"33.64"
"Jacob Murphy";"RW";"all";"all";"11597";"J. Murphy";"1995-02-24";"86.63";"18.62";"5";"0";"138";"100";"33.33";"66.67";"66.67";"69.89";"67.39";"47.1";"7.25";"4.35";"60";"15.22";"5.8";"38.1"
"Jacob Murphy";"RWB";"all";"all";"11597";"J. Murphy";"1995-02-24";"80.89";"18.62";"5";"0";"107";"100";"29.91";"70.09";"70.09";"64.1";"72.9";"46.73";"12.15";"3.74";"30.77";"22.43";"3.74";"16.67"
"Tomáš Souček";"RM";"all";"all";"12799";"T. Souček";"1995-02-27";"92.24";"20.77";"14";"0";"263";"100";"24.71";"75.29";"75.29";"77.38";"84.03";"65.02";"11.03";"6.08";"55.17";"24.33";"12.17";"50"
"Will Hughes";"RM";"all";"all";"12454";"W. Hughes";"1995-04-17";"84.17";"16.31";"17";"0";"364";"100";"20.33";"79.67";"79.67";"80.13";"82.97";"66.48";"10.44";"6.59";"63.16";"17.31";"9.07";"52.38"
"Manuel Akanji";"LCB";"all";"all";"6607";"M. Akanji";"1995-07-19";"99.59";"31.75";"9";"0";"325";"100";"10.46";"89.54";"89.54";"92.18";"90.46";"83.38";"3.38";"1.85";"54.55";"10.46";"6.15";"58.82"
"Manuel Akanji";"RCB";"all";"all";"6607";"M. Akanji";"1995-07-19";"93.33";"31.07";"13";"0";"459";"100";"7.19";"92.81";"92.81";"93.61";"95.42";"89.32";"1.96";"1.74";"88.89";"6.75";"3.49";"51.61"
"Sammie Szmodics";"LW";"all";"all";"28932";"S. Szmodics";"1995-09-24";"74.14";"13.68";"11";"0";"144";"100";"29.86";"70.14";"70.14";"75";"63.89";"47.92";"6.94";"4.86";"70";"13.89";"4.17";"30"
"Kenny Tete";"RB";"all";"all";"5794";"K. Tete";"1995-10-09";"92.71";"23.01";"20";"0";"569";"100";"19.68";"80.32";"80.32";"82.38";"82.78";"68.19";"3.34";"1.23";"36.84";"18.45";"9.67";"52.38"
"Cameron Burgess";"LCB";"all";"all";"35899";"C. Burgess";"1995-10-21";"98.36";"17.55";"17";"0";"303";"100";"28.05";"71.95";"71.95";"73.8";"89.44";"66.01";"1.32";"1.32";"100";"21.45";"10.56";"49.23"
"Kalvin Phillips";"LDM";"all";"all";"18847";"K. Phillips";"1995-12-02";"83.22";"16.24";"6";"0";"144";"100";"22.22";"77.78";"77.78";"81.9";"72.92";"59.72";"2.78";"1.39";"50";"13.89";"9.03";"65"
"Kalvin Phillips";"RDM";"all";"all";"18847";"K. Phillips";"1995-12-02";"91.52";"16.72";"5";"0";"108";"100";"18.52";"81.48";"81.48";"81.82";"81.48";"66.67";"1.85";"0";"0";"19.44";"9.26";"47.62"
"Timothy Castagne";"RB";"all";"all";"10394";"T. Castagne";"1995-12-05";"98.18";"25.91";"13";"0";"321";"100";"25.86";"74.14";"74.14";"77.19";"88.79";"68.54";"4.36";"2.18";"50";"19.63";"8.41";"42.86"
"Ollie Watkins";"CF";"all";"all";"18948";"O. Watkins";"1995-12-30";"86.76";"20.32";"30";"0";"397";"100";"29.72";"70.28";"70.28";"79.02";"51.64";"40.81";"17.38";"11.34";"65.22";"13.1";"5.79";"44.23"
"Andreas Hoelgebaum Pereira";"AM";"all";"all";"11438";"Andreas Pereira";"1996-01-01";"76.79";"16.74";"5";"0";"64";"100";"35.94";"64.06";"64.06";"65.22";"71.88";"46.88";"12.5";"4.69";"37.5";"21.88";"6.25";"28.57"
"Andreas Hoelgebaum Pereira";"RDM";"all";"all";"11438";"Andreas Pereira";"1996-01-01";"79.72";"21.85";"10";"0";"245";"100";"26.94";"73.06";"73.06";"75.68";"75.51";"57.14";"11.84";"6.12";"51.72";"17.55";"8.98";"51.16"
"Andreas Hoelgebaum Pereira";"RM";"all";"all";"11438";"Andreas Pereira";"1996-01-01";"78.91";"19.42";"6";"0";"144";"100";"21.53";"78.47";"78.47";"76.32";"79.17";"60.42";"6.25";"2.08";"33.33";"19.44";"8.33";"42.86"
"Marco Asensio Willemsen";"AM";"all";"all";"6751";"Marco Asensio";"1996-01-21";"84.97";"23.75";"6";"0";"133";"100";"16.54";"83.46";"83.46";"83.52";"68.42";"57.14";"15.79";"9.02";"57.14";"12.03";"5.26";"43.75"
"Adama Traoré Diarra";"RW";"all";"all";"12168";"Adama Traoré";"1996-01-25";"81.02";"21.27";"12";"0";"321";"100";"22.74";"77.26";"77.26";"78.38";"57.63";"45.17";"14.95";"8.72";"58.33";"15.26";"7.48";"48.98"
"Harry Winks";"RDM";"all";"all";"11384";"H. Winks";"1996-02-02";"97.36";"24.81";"6";"0";"175";"100";"15.43";"84.57";"84.57";"87.65";"92.57";"81.14";"4.57";"4";"87.5";"9.71";"6.29";"64.71"
