"Player";"Position";"third";"channel";"Player ID";"Short name";"Birthdate";"Minutes played per match";"Adjusted min TIP per match";"Count performances that pass the quality check";"Count performances that fail the quality check";"Count Pressures received in sample";"Count Pressures received per 100 Pressures";"Count forced losses under Pressure per 100 Pressures";"Count ball retentions under Pressure per 100 Pressures";"Ball retention ratio under Pressure";"Pass completion ratio under Pressure";"Count pass attempts under Pressure per 100 Pressures";"Count completed passes under Pressure per 100 Pressures";"Count dangerous pass attempts under Pressure per 100 Pressures";"Count dangerous passes completed under Pressure per 100 Pressures";"Dangerous pass completion ratio under Pressure";"Count difficult pass attempts under Pressure per 100 Pressures";"Count difficult passes completed under Pressure per 100 Pressures";"Difficult pass completion ratio under Pressure"
"Andrés Llinás Montejo";"RCB";"all";"all";"38958";"A. Llinás";"1997-07-23";"100.73";"21.03";"29";"0";"359";"100";"25.63";"74.37";"74.37";"77.52";"85.52";"66.3";"0.28";"0.28";"100";"16.99";"10.03";"59.02"
"Alexander Mejía Sabalsa";"DM";"all";"all";"38152";"A. Mejía";"1988-07-11";"93.77";"19.14";"14";"0";"310";"100";"14.52";"85.48";"85.48";"86.41";"92.58";"80";"1.94";"1.61";"83.33";"11.94";"8.39";"70.27"
"Alexander Mejía Sabalsa";"LDM";"all";"all";"38152";"A. Mejía";"1988-07-11";"95.03";"17.78";"7";"0";"145";"100";"22.07";"77.93";"77.93";"79.85";"92.41";"73.79";"1.38";"1.38";"100";"15.17";"7.59";"50"
"Alejandro Moralez Rocha";"LCB";"all";"all";"43799";"A. Moralez";"2001-04-19";"92.84";"20.33";"6";"2";"102";"100";"27.45";"72.55";"72.55";"75.9";"81.37";"61.76";"0";"0";"";"12.75";"7.84";"61.54"
"Alejandro Moralez Rocha";"RCB";"all";"all";"43799";"A. Moralez";"2001-04-19";"96.36";"19.09";"6";"4";"102";"100";"26.47";"73.53";"73.53";"76.14";"86.27";"65.69";"0";"0";"";"11.76";"5.88";"50"
"Alfredo José Morelos Aviléz";"CF";"all";"all";"11321";"A. Morelos";"1996-06-21";"88.9";"18.82";"16";"0";"298";"100";"24.5";"75.5";"75.5";"79";"73.49";"58.05";"14.09";"9.73";"69.05";"15.44";"8.72";"56.52"
"Andrés Felipe Mosquera Guardia";"RCB";"all";"all";"36099";"A. Mosquera";"1990-02-20";"98.4";"18.59";"18";"1";"205";"100";"26.83";"73.17";"73.17";"76.47";"82.93";"63.41";"3.41";"1.95";"57.14";"17.56";"10.24";"58.33"
"Adrián José Palacios Hernández";"LCB";"all";"all";"178743";"A. Palacios";"2004-06-07";"99.36";"19.18";"5";"0";"68";"100";"33.82";"66.18";"66.18";"66.13";"91.18";"60.29";"2.94";"1.47";"50";"30.88";"14.71";"47.62"
"Adrián Parra Osorio";"CF";"all";"all";"66440";"A. Parra";"1997-01-16";"97.62";"20.09";"10";"5";"231";"100";"31.17";"68.83";"68.83";"70.47";"64.5";"45.45";"12.12";"5.19";"42.86";"11.69";"4.33";"37.04"
"Adrián Parra Osorio";"LW";"all";"all";"66440";"A. Parra";"1997-01-16";"97.88";"20.89";"7";"4";"167";"100";"23.95";"76.05";"76.05";"81.36";"70.66";"57.49";"15.57";"11.98";"76.92";"16.17";"12.57";"77.78"
"Jaime Andrés Peralta González";"CF";"all";"all";"809185";"A. Peralta";"2005-01-31";"87.5";"19.43";"5";"0";"65";"100";"38.46";"61.54";"61.54";"73.33";"46.15";"33.85";"10.77";"6.15";"57.14";"9.23";"3.08";"33.33"
"Alejandro Piedrahita Díaz";"LW";"all";"all";"66525";"A. Piedrahita";"2002-09-03";"91.43";"17.61";"17";"0";"432";"100";"24.77";"75.23";"75.23";"75.19";"62.5";"46.99";"10.88";"5.56";"51.06";"14.35";"6.48";"45.16"
"Anderson Daniel Plata Guillén";"RW";"all";"all";"35814";"A. Plata";"1990-11-08";"83.87";"17.43";"13";"0";"277";"100";"37.55";"62.45";"62.45";"59.35";"55.96";"33.21";"18.77";"7.22";"38.46";"26.35";"12.64";"47.95"
"Andrés Fabián Ponce Núñez";"CF";"all";"all";"15760";"A. Ponce";"1996-11-11";"87.79";"15.92";"10";"1";"132";"100";"34.85";"65.15";"65.15";"68.85";"46.21";"31.82";"8.33";"3.03";"36.36";"14.39";"6.06";"42.11"
"José Agustín Pérez Siri";"RM";"all";"all";"69461";"A. Pérez";"2000-08-20";"78.93";"13.09";"8";"0";"103";"100";"18.45";"81.55";"81.55";"81.18";"82.52";"66.99";"0.97";"0";"0";"15.53";"4.85";"31.25"
"Gustavo Adrián Ramos Vásquez";"CF";"all";"all";"258";"A. Ramos";"1986-01-22";"77.74";"16.39";"12";"0";"153";"100";"33.33";"66.67";"66.67";"67.03";"59.48";"39.87";"22.22";"15.03";"67.65";"20.92";"9.8";"46.88"
"Andrés Jair Rentería Morelo";"CF";"all";"all";"43850";"A. Rentería";"1993-03-06";"86.15";"16.68";"16";"0";"165";"100";"26.67";"73.33";"73.33";"76.84";"57.58";"44.24";"10.3";"7.27";"70.59";"14.55";"9.09";"62.5"
"Germán Agustín Rodríguez Rosano";"CF";"all";"all";"43708";"A. Rodríguez";"1998-02-10";"78.96";"14.69";"18";"0";"198";"100";"40.91";"59.09";"59.09";"66.67";"56.06";"37.37";"15.15";"7.07";"46.67";"16.16";"5.56";"34.37"
"Andrés Felipe Román Mosquera";"RB";"all";"all";"39260";"A. Román";"1995-10-05";"99.73";"18.9";"15";"0";"254";"100";"27.17";"72.83";"72.83";"79.23";"72.05";"57.09";"7.48";"4.72";"63.16";"15.35";"9.06";"58.97"
"Andrés De Jesús Sarmiento Salas";"LW";"all";"all";"14764";"A. Sarmiento";"1998-01-15";"74.23";"15.04";"15";"0";"276";"100";"28.26";"71.74";"71.74";"84.31";"55.43";"46.74";"16.3";"12.32";"75.56";"9.42";"5.07";"53.85"
"Alfonso Simarra Valdez";"LCB";"all";"all";"66516";"A. Simarra";"2000-07-13";"101.28";"21.62";"9";"0";"168";"100";"25.6";"74.4";"74.4";"78.32";"85.12";"66.67";"0.6";"0";"0";"19.64";"10.71";"54.55"
"Amaury Torralvo Polo";"LW";"all";"all";"43409";"A. Torralvo";"1994-01-12";"79.5";"13.55";"6";"1";"68";"100";"29.41";"70.59";"70.59";"80.77";"76.47";"61.76";"5.88";"4.41";"75";"13.24";"8.82";"66.67"
"Agustín Vuletich";"CF";"all";"all";"290";"A. Vuletich";"1991-11-03";"89.58";"17.6";"5";"0";"53";"100";"41.51";"58.49";"58.49";"55";"75.47";"41.51";"18.87";"7.55";"40";"26.42";"3.77";"14.29"
"Alexis Zapata Álvarez";"LM";"all";"all";"39210";"A. Zapata";"1995-05-10";"82.48";"15.79";"6";"0";"123";"100";"21.14";"78.86";"78.86";"79.31";"70.73";"56.1";"4.88";"3.25";"66.67";"12.2";"3.25";"26.67"
"Aldair Enrique Zárate Palma";"RM";"all";"all";"548239";"A. Zárate";"1999-02-22";"85.15";"17.46";"7";"0";"169";"100";"10.65";"89.35";"89.35";"90.91";"84.62";"76.92";"1.18";"0.59";"50";"7.69";"4.73";"61.54"
"Agustín Álvarez Wallace";"RDM";"all";"all";"34304";"A. Álvarez";"2001-04-20";"76.97";"18.21";"6";"0";"171";"100";"17.54";"82.46";"82.46";"85.06";"90.06";"76.61";"6.43";"2.34";"36.36";"11.7";"5.85";"50"
"Bleiner David Agrón Mosquera";"LCB";"all";"all";"43693";"B. Agrón";"2001-02-24";"97.13";"17.45";"7";"3";"84";"100";"35.71";"64.29";"64.29";"69.12";"80.95";"55.95";"1.19";"0";"0";"20.24";"8.33";"41.18"
"Billy Vladimir Arce Mina";"AM";"all";"all";"38236";"B. Arce";"1998-07-12";"86.04";"16.83";"12";"0";"413";"100";"23.73";"76.27";"76.27";"78.7";"67.07";"52.78";"9.2";"5.08";"55.26";"10.17";"4.12";"40.48"
"Brayan Stiven Carabali Bonilla";"RCB";"all";"all";"526730";"B. Carabalí";"1999-02-25";"100.03";"19.08";"33";"2";"502";"100";"28.29";"71.71";"71.71";"73.3";"82.07";"60.16";"1";"0.4";"40";"23.31";"12.35";"52.99"
"Beckham David Castro Espinosa";"LW";"all";"all";"632719";"B. Castro";"2003-09-12";"86.58";"17.32";"5";"1";"75";"100";"34.67";"65.33";"65.33";"71.11";"60";"42.67";"16";"8";"50";"18.67";"6.67";"35.71"
"Bernardo José Espinosa Zúñiga";"LCB";"all";"all";"11481";"B. Espinosa";"1989-07-11";"100.94";"21.58";"5";"0";"59";"100";"27.12";"72.88";"72.88";"75.51";"83.05";"62.71";"1.69";"1.69";"100";"16.95";"8.47";"50"
"Jhord Bayron Garcés Moreno";"CF";"all";"all";"38589";"B. Garcés";"1993-05-30";"88.92";"16.89";"22";"0";"202";"100";"33.66";"66.34";"66.34";"72.32";"55.45";"40.1";"20.79";"12.38";"59.52";"19.31";"9.41";"48.72"
"Brayan Gil Hurtado";"CF";"all";"all";"37038";"B. Gil";"2001-06-28";"85.15";"20.22";"26";"1";"371";"100";"30.19";"69.81";"69.81";"83.5";"55.53";"46.36";"12.67";"10.24";"80.85";"12.4";"7.82";"63.04"
"Brayan Léon Muñiz";"CF";"all";"all";"66449";"B. Léon";"2000-10-19";"87.78";"18.21";"20";"0";"308";"100";"38.64";"61.36";"61.36";"65.45";"53.57";"35.06";"19.48";"10.71";"55";"17.21";"6.49";"37.74"
"Brayan Stiven Medina Hurtado";"LCB";"all";"all";"123995";"B. Medina";"2002-03-04";"99.32";"21.08";"8";"0";"119";"100";"26.05";"73.95";"73.95";"76.04";"80.67";"61.34";"3.36";"1.68";"50";"22.69";"12.61";"55.56"
"Brayan Stiven Montaño Montaño";"LCB";"all";"all";"35852";"B. Montaño";"2002-05-02";"100.7";"19.73";"13";"0";"197";"100";"27.41";"72.59";"72.59";"76.05";"84.77";"64.47";"0.51";"0";"0";"17.77";"7.61";"42.86"
"Brayan Murillo Cordoba";"LB";"all";"all";"912496";"B. Murillo";"2004-01-27";"86.83";"15.02";"5";"0";"53";"100";"33.96";"66.04";"66.04";"76.67";"56.6";"43.4";"11.32";"7.55";"66.67";"22.64";"15.09";"66.67"
"Baldomero Perlaza Perlaza";"RM";"all";"all";"35726";"B. Perlaza";"1992-06-02";"84.31";"18.82";"11";"0";"242";"100";"23.97";"76.03";"76.03";"78.89";"74.38";"58.68";"10.74";"3.72";"34.62";"10.74";"4.55";"42.31"
"Brayan Andrés Rovira Ferreira";"LM";"all";"all";"35738";"B. Rovira";"1996-12-02";"88.12";"21.79";"6";"1";"179";"100";"11.73";"88.27";"88.27";"90.74";"90.5";"82.12";"1.12";"1.12";"100";"4.47";"2.79";"62.5"
"Carlos Mario Arboleda Ampudia";"RB";"all";"all";"35686";"C. Arboleda";"1986-06-08";"87.12";"15.45";"9";"0";"139";"100";"22.3";"77.7";"77.7";"78.45";"83.45";"65.47";"2.16";"2.16";"100";"14.39";"7.91";"55"
"Cristian Camilo Arrieta Medina";"DM";"all";"all";"35672";"C. Arrieta";"1996-01-03";"88.32";"15.09";"11";"1";"266";"100";"13.91";"86.09";"86.09";"87.17";"70.3";"61.28";"5.64";"3.38";"60";"10.53";"6.02";"57.14"
"Cristian Camilo Arrieta Medina";"LM";"all";"all";"35672";"C. Arrieta";"1996-01-03";"98.8";"19.97";"5";"0";"151";"100";"16.56";"83.44";"83.44";"87.6";"80.13";"70.2";"0.66";"0.66";"100";"5.3";"2.65";"50"
"Carlos Arturo Bacca Ahumada";"CF";"all";"all";"1616";"C. Bacca";"1986-09-08";"85.61";"20.35";"34";"1";"288";"100";"28.82";"71.18";"71.18";"77.89";"69.1";"53.82";"23.96";"17.01";"71.01";"17.71";"9.03";"50.98"
"Cristian Darío Barrios Puerta";"RF";"all";"all";"66407";"C. Barrios";"1998-05-19";"95.76";"20.48";"12";"0";"314";"100";"25.8";"74.2";"74.2";"82.56";"54.78";"45.22";"14.33";"10.83";"75.56";"14.65";"8.92";"60.87"
"Cristian Darío Barrios Puerta";"RW";"all";"all";"66407";"C. Barrios";"1998-05-19";"88.2";"18.59";"15";"1";"382";"100";"23.3";"76.7";"76.7";"80.5";"52.36";"42.15";"13.35";"9.69";"72.55";"13.61";"8.12";"59.62"
"Cristian Blanco Betancur";"LB";"all";"all";"35855";"C. Blanco";"1999-01-29";"96.66";"18.65";"10";"1";"208";"100";"34.13";"65.87";"65.87";"66.04";"76.44";"50.48";"10.58";"4.81";"45.45";"25";"10.58";"42.31"
"Camilo Andrés Charris Martínez";"LW";"all";"all";"70112";"C. Charris";"2001-07-17";"90.65";"14.65";"6";"0";"120";"100";"35.83";"64.17";"64.17";"65.08";"52.5";"34.17";"11.67";"5";"42.86";"15";"2.5";"16.67"
"Carlos Manuel Cortes  Barreiro";"CF";"all";"all";"35716";"C. Cortes";"2001-09-17";"84.55";"17.39";"6";"0";"79";"100";"30.38";"69.62";"69.62";"82.76";"36.71";"30.38";"11.39";"10.13";"88.89";"11.39";"7.59";"66.67"
"Carlos Yesith De Las Salas Simanca";"LB";"all";"all";"66408";"C. De Las Salas";"1998-04-26";"100.21";"18.39";"27";"1";"410";"100";"30.98";"69.02";"69.02";"71.68";"82.68";"59.27";"7.07";"2.68";"37.93";"24.15";"9.27";"38.38"
"Carlos Emiro Garcés Torres";"RCB";"all";"all";"67284";"C. Garcés";"2001-10-11";"96.17";"20.23";"11";"0";"207";"100";"25.6";"74.4";"74.4";"77.44";"79.23";"61.35";"0.97";"0";"0";"14.01";"6.76";"48.28"
"Carlos Alberto Henao Sánchez";"LCB";"all";"all";"43991";"C. Henao";"1988-12-03";"96.67";"17.02";"24";"1";"252";"100";"31.75";"68.25";"68.25";"71.56";"86.51";"61.9";"1.98";"1.59";"80";"31.35";"17.86";"56.96"
"César Augusto Hinestroza Lozano";"LB";"all";"all";"37051";"C. Hinestroza";"1989-11-20";"92.46";"19.13";"10";"4";"195";"100";"23.59";"76.41";"76.41";"79.14";"83.59";"66.15";"6.67";"3.08";"46.15";"18.46";"10.26";"55.56"
"Christian Camilo Mafla Rebellón";"LB";"all";"all";"35853";"C. Mafla";"1993-01-15";"99.93";"20.88";"9";"0";"158";"100";"35.44";"64.56";"64.56";"63.03";"75.32";"47.47";"9.49";"3.8";"40";"27.85";"10.76";"38.64"
"Christian Camilo Mafla Rebellón";"LWB";"all";"all";"35853";"C. Mafla";"1993-01-15";"98.17";"17.08";"18";"1";"276";"100";"30.07";"69.93";"69.93";"69.12";"73.91";"51.09";"12.68";"5.43";"42.86";"25";"10.14";"40.58"
"Cristian Martínez Borja";"CF";"all";"all";"38237";"C. Martínez Borja";"1988-01-01";"86.17";"16.24";"15";"0";"232";"100";"20.69";"79.31";"79.31";"83.22";"61.64";"51.29";"12.07";"7.76";"64.29";"10.34";"4.31";"41.67"
"Carlos Paternina Molina";"AM";"all";"all";"66471";"C. Paternina";"2001-04-12";"82.3";"14.51";"6";"0";"91";"100";"17.58";"82.42";"82.42";"85.71";"53.85";"46.15";"6.59";"5.49";"83.33";"10.99";"8.79";"80"
"Carlos Mario Pájaro Castro";"RB";"all";"all";"35795";"C. Pájaro";"1998-03-15";"95.23";"17.7";"11";"0";"202";"100";"21.29";"78.71";"78.71";"80.49";"81.19";"65.35";"5.45";"2.48";"45.45";"17.82";"7.92";"44.44"
"Carlos Andrés Ramírez Aguirre";"LCB";"all";"all";"66446";"C. Ramírez";"1988-05-01";"101.26";"16.14";"6";"0";"93";"100";"36.56";"63.44";"63.44";"67.07";"88.17";"59.14";"1.08";"1.08";"100";"32.26";"13.98";"43.33"
"Carlos Alberto Romaña Mena";"RCB";"all";"all";"118049";"C. Romaña";"1999-11-10";"94.82";"16.63";"19";"1";"320";"100";"26.88";"73.12";"73.12";"77.08";"79.06";"60.94";"1.25";"0.94";"75";"22.81";"14.06";"61.64"
"Carlos Eduardo Sarabia Barrios";"RB";"all";"all";"937869";"C. Sarabia";"2005-06-13";"90.61";"20.4";"6";"0";"87";"100";"36.78";"63.22";"63.22";"68.66";"77.01";"52.87";"4.6";"0";"0";"18.39";"4.6";"25"
"Cristian Esteban Trujillo Riascos";"LDM";"all";"all";"35818";"C. Trujillo";"1998-08-08";"93";"20.65";"13";"0";"280";"100";"17.5";"82.5";"82.5";"85.02";"88.21";"75";"3.57";"1.43";"40";"9.64";"4.29";"44.44"
"Cristian Esteban Trujillo Riascos";"RDM";"all";"all";"35818";"C. Trujillo";"1998-08-08";"97.22";"22.24";"7";"0";"211";"100";"18.96";"81.04";"81.04";"82.58";"84.36";"69.67";"4.74";"2.37";"50";"9.48";"4.27";"45"
"Cristian Eduardo Zapata Valencia";"CB";"all";"all";"2065";"C. Zapata";"1986-09-30";"94.36";"16.95";"6";"0";"65";"100";"32.31";"67.69";"67.69";"61.22";"75.38";"46.15";"3.08";"0";"0";"20";"7.69";"38.46"
"Delvin José Alfonzo Briceño";"RB";"all";"all";"35826";"D. Alfonzo";"2000-09-04";"96.09";"20.19";"33";"1";"720";"100";"30.14";"69.86";"69.86";"71.9";"79.58";"57.22";"6.25";"3.19";"51.11";"18.89";"9.03";"47.79"
"Darwin Zamir Andrade Marmolejo";"LB";"all";"all";"2383";"D. Andrade";"1991-02-11";"97.2";"19.75";"21";"0";"406";"100";"30.54";"69.46";"69.46";"72.88";"87.19";"63.55";"6.65";"2.71";"40.74";"24.63";"11.58";"47"
"Dairon Estibens Asprilla Rivas";"RW";"all";"all";"23851";"D. Asprilla";"1992-05-25";"80.52";"17.05";"8";"0";"154";"100";"42.21";"57.79";"57.79";"63.95";"55.84";"35.71";"10.39";"3.25";"31.25";"14.94";"3.9";"26.09"
"Danovis Banguero Lerma";"LB";"all";"all";"35779";"D. Banguero";"1989-10-27";"93.58";"19.2";"22";"0";"541";"100";"33.64";"66.36";"66.36";"68.07";"83.36";"56.75";"8.5";"3.51";"41.3";"28.28";"13.31";"47.06"
"Daniel Eduardo Bocanegra Ortíz";"LCB";"all";"all";"38154";"D. Bocanegra";"1987-04-23";"100.65";"18.72";"13";"1";"208";"100";"17.79";"82.21";"82.21";"82.45";"90.38";"74.52";"0.96";"0.48";"50";"17.31";"8.17";"47.22"
"Daniel Eduardo Bocanegra Ortíz";"RCB";"all";"all";"38154";"D. Bocanegra";"1987-04-23";"99.98";"21.89";"16";"0";"328";"100";"20.73";"79.27";"79.27";"81.12";"87.2";"70.73";"1.22";"0.61";"50";"19.82";"10.37";"52.31"
"Deiber Jair Caicedo Mideros";"LW";"all";"all";"38884";"D. Caicedo";"2000-03-25";"84.65";"21.12";"16";"0";"387";"100";"26.87";"73.13";"73.13";"80.08";"66.15";"52.97";"15.76";"8.53";"54.1";"11.11";"4.13";"37.21"
"Daniel Felipe Cataño Torres";"RW";"all";"all";"35813";"D. Cataño";"1992-01-17";"81.27";"18.08";"5";"0";"197";"100";"24.37";"75.63";"75.63";"78.15";"60.41";"47.21";"11.68";"5.08";"43.48";"11.68";"6.09";"52.17"
"Diego Gabriel Chávez";"AM";"all";"all";"171145";"D. Chávez";"1997-09-24";"91.12";"19.13";"7";"0";"264";"100";"18.94";"81.06";"81.06";"84.62";"73.86";"62.5";"8.33";"5.68";"68.18";"16.29";"9.09";"55.81"
"Diego Gabriel Chávez";"LM";"all";"all";"171145";"D. Chávez";"1997-09-24";"82.48";"16.24";"10";"1";"238";"100";"26.47";"73.53";"73.53";"77.65";"71.43";"55.46";"4.62";"2.52";"54.55";"14.71";"5.88";"40"
"Diego Gabriel Chávez";"RM";"all";"all";"171145";"D. Chávez";"1997-09-24";"88.58";"15.41";"10";"0";"250";"100";"23.2";"76.8";"76.8";"79.52";"84";"66.8";"8";"4.8";"60";"17.2";"9.6";"55.81"
"Daniel Eduardo Giraldo Cárdenas";"LDM";"all";"all";"35687";"D. Giraldo";"1992-07-01";"88.23";"19.26";"6";"0";"154";"100";"14.29";"85.71";"85.71";"86.76";"88.31";"76.62";"3.9";"2.6";"66.67";"10.39";"6.49";"62.5"
"Daniel Eduardo Giraldo Cárdenas";"RDM";"all";"all";"35687";"D. Giraldo";"1992-07-01";"95.38";"20.31";"7";"0";"210";"100";"19.05";"80.95";"80.95";"85.56";"85.71";"73.33";"4.29";"3.33";"77.78";"10.95";"6.67";"60.87"
"Daniel Eduardo Giraldo Cárdenas";"RM";"all";"all";"35687";"D. Giraldo";"1992-07-01";"89.46";"17.82";"7";"0";"150";"100";"16";"84";"84";"87.31";"89.33";"78";"3.33";"2.67";"80";"10";"5.33";"53.33"
"Diego Hernández";"CB";"all";"all";"531854";"D. Hernández";"2000-05-04";"89.51";"16.78";"6";"0";"54";"100";"35.19";"64.81";"64.81";"70.45";"81.48";"57.41";"1.85";"0";"0";"25.93";"14.81";"57.14"
"Daniel Londoño Castañeda";"LCB";"all";"all";"66467";"D. Londoño";"1995-01-01";"99.5";"23.25";"5";"0";"99";"100";"12.12";"87.88";"87.88";"89.16";"83.84";"74.75";"5.05";"5.05";"100";"18.18";"13.13";"72.22"
"Dylan Stiven Lozano Chica";"RB";"all";"all";"70803";"D. Lozano";"2002-07-15";"87.65";"17.26";"8";"1";"118";"100";"31.36";"68.64";"68.64";"75.86";"73.73";"55.93";"5.08";"3.39";"66.67";"16.1";"5.08";"31.58"
"Daniel Andrés Mantilla Ossa";"LW";"all";"all";"43400";"D. Mantilla";"1996-12-25";"82.01";"17.37";"7";"0";"125";"100";"32.8";"67.2";"67.2";"78.31";"66.4";"52";"11.2";"5.6";"50";"12.8";"5.6";"43.75"
"Dayro Mauricio Moreno Galindo";"CF";"all";"all";"26541";"D. Moreno";"1985-09-16";"93.8";"18.25";"43";"2";"449";"100";"27.17";"72.83";"72.83";"77.51";"75.28";"58.35";"14.25";"6.68";"46.88";"18.93";"8.02";"42.35"
"Didier Andrés Moreno Asprilla";"LDM";"all";"all";"18220";"D. Moreno";"1991-09-15";"100.33";"26.48";"6";"1";"197";"100";"11.17";"88.83";"88.83";"90.59";"86.29";"78.17";"5.08";"3.55";"70";"8.63";"4.57";"52.94"
"Didier Andrés Moreno Asprilla";"RDM";"all";"all";"18220";"D. Moreno";"1991-09-15";"98.88";"21.36";"24";"0";"590";"100";"18.98";"81.02";"81.02";"82.42";"83.9";"69.15";"2.37";"1.36";"57.14";"11.02";"5.08";"46.15"
"Daniel Moreno Mosquera";"CF";"all";"all";"35711";"D. Moreno";"1995-01-17";"88.54";"16.36";"20";"2";"273";"100";"35.16";"64.84";"64.84";"68.75";"52.75";"36.26";"14.65";"5.86";"40";"17.22";"5.49";"31.91"
"Diego Fernando Moreno Quintero";"AM";"all";"all";"27287";"D. Moreno";"1996-02-27";"84.22";"18.55";"6";"0";"148";"100";"15.54";"84.46";"84.46";"89.22";"68.92";"61.49";"6.08";"4.05";"66.67";"6.76";"2.7";"40"
"Diego Fernando Moreno Quintero";"LM";"all";"all";"27287";"D. Moreno";"1996-02-27";"86.85";"17.68";"7";"0";"169";"100";"14.2";"85.8";"85.8";"90.32";"73.37";"66.27";"8.28";"5.33";"64.29";"7.1";"6.51";"91.67"
"Dairon Mosquera Chaverra";"LWB";"all";"all";"43798";"D. Mosquera";"1992-07-23";"95.14";"18.45";"6";"0";"109";"100";"30.28";"69.72";"69.72";"72.97";"67.89";"49.54";"8.26";"5.5";"66.67";"18.35";"10.09";"55"
