Jugador,Equipo,Equipo durante el período seleccionado,Posición específica,Edad,Minutos jugados,Goles,xG,Asistencias,xA,País de nacimiento,Acciones defensivas realizadas/90,Duelos defensivos/90,"Duelos defensivos ganados, %",Duelos aéreos en los 90,"Duelos aéreos ganados, %",Entradas/90,Posesión conquistada después de una entrada,Tiros interceptados/90,Interceptaciones/90,Posesión conquistada después de una interceptación,Faltas/90,Tarjetas amarillas,Tarjetas amarillas/90,Tarjetas rojas,Tarjetas rojas/90,Acciones de ataque exitosas/90,Goles/90,Goles (excepto los penaltis),"Goles, excepto los penaltis/90",xG/90,Goles de cabeza,Goles de cabeza/90,Remates,Remates/90,"Tiros a la portería, %","Goles hechos, %",Asistencias/90,Centros/90,"Precisión centros, %",Regates/90,"Regates realizados, %",Duelos atacantes/90,"Duelos atacantes ganados, %",Toques en el área de penalti/90,Carreras en progresión/90,Aceleraciones/90,Pases recibidos /90,Pases largos recibidos/90,Faltas recibidas/90,Pases/90,"Precisión pases, %",Pases hacia adelante/90,"Precisión pases hacia adelante, %",Pases hacia atrás/90,"Precision pases hacia atrás, %",Pases laterales/90,"Precisión pases laterales, %",Pases largos/90,"Precisión pases largos, %","Longitud media pases, m","Longitud media pases largos, m",xA/90,Asistencias/90,Second assists/90,Third assists/90,Desmarques/90,"Precisión desmarques, %",Jugadas claves/90,Pases en el último tercio/90,"Precisión pases en el último tercio, %",Pases al área de penalti/90,"Pases hacía el área pequeña, %",Pases en profundidad/90,"Precisión pases en profundidad, %",Ataque en profundidad/90,Centros desde el último tercio/90,Pases progresivos/90,"Precisión pases progresivos, %",Goles recibidos,Goles recibidos/90,Remates en contra,Remates en contra/90,Porterías imbatidas en los 90,"Paradas, %",xG en contra,xG en contra/90,Goles evitados,Goles evitados/90,Pases hacía atrás recibidos del arquero/90,Salidas/90,Duelos aéreos en los 90
D. Kotarski,København,PAOK,GK,25,2762,0,0,0,0,Croatia,0.94,0.07,0,0.29,100,0,0,0,0.94,1.52,0.03,2,0.07,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,100,0.2,66.67,0,0,0,13.26,0.33,0.2,19.26,87.65,9.51,78.42,0,0,9.03,97.83,5.18,60.38,30.76,49.56,0,0,0,0,0,0,0,2.15,56.06,0.23,14.29,0.2,50,0.03,0,3.88,73.11,33,1.08,109,3.55,9,69.72,30.65,1,-2.35,-0.077,0,0.88,0.29
Monchu,Aris,Aris,"LDMF, LCMF",25,2756,3,2.59,6,2.94,Spain,7.61,6.04,62.7,1.21,35.14,0.39,0.56,0.26,3.43,4.92,1.67,8,0.26,0,0,0.75,0.1,3,0.1,0.08,0,0,38,1.24,23.68,7.895,0.2,0.49,33.33,0.36,63.64,3,50,0.39,0.95,0.03,37.85,0.33,0.95,50.42,89.38,14.53,77.08,6.5,96.48,22.01,94.21,6.56,71.14,19.45,36.55,0.1,0.88,0.03,0.07,0.1,66.67,0.2,8.95,78.47,1.14,57.14,0.62,52.63,0.42,0.13,6.6,80.2,0,,0,,0,0,0,0,,,0.29,,
J. Betancor,Albacete,Panserraikos,CF,32,2748,18,13.67,2,1.15,Spain,2.39,1.18,72.22,1.44,29.55,0,0,0.07,1.54,2.06,0.29,9,0.29,0,0,2.06,0.59,13,0.43,0.45,4,0.13,77,2.52,50.65,23.377,0.07,0.49,26.67,1.24,44.74,4.81,34.01,3.41,0.69,0.03,13.69,2.13,0.85,16.97,79.34,3.34,60.78,5.73,92.57,4.68,81.12,0.72,36.36,16.27,21.7,0.04,0.52,0,0,0.13,75,0.26,1.8,63.64,0.75,69.57,0.13,75,0.59,0.13,2,70.49,0,,0,,0,0,0,0,,,0,,
Loren Morón,Aris,Aris,CF,31,2738,18,14.41,1,1.89,Spain,3.35,3.29,57,4.37,34.59,0.3,0.43,0.1,1.18,1.72,1.12,5,0.16,0,0,3.29,0.59,11,0.36,0.47,2,0.07,85,2.79,44.71,21.176,0.03,1.28,25.64,3.22,50,9.96,33.66,3.32,0.79,0.03,10.29,1.58,1.61,12.49,67.11,3.22,62.24,2.43,79.73,3.94,60,0.79,33.33,19.1,21.46,0.06,0.43,0,0,0.23,42.86,0.3,1.41,41.86,1.28,43.59,0.23,42.86,0.59,0.39,1.28,61.54,0,,0,,0,0,0,0,,,0,,
I. Ouédraogo,OB,Atromitos,"RCMF, LCMF, LDMF",25,2725,0,0.69,0,0.34,Burkina Faso,7.96,6.51,59.9,1.35,36.59,0.33,0.45,0.23,3.73,5.08,1.98,6,0.2,0,0,0.76,0,0,0,0.02,0,0,14,0.46,7.14,0,0,0.63,42.11,0.66,65,5.22,57.59,0.17,0.59,0.03,23.88,0.2,1.92,39.73,86.2,13.61,75,5.19,93.63,14.76,93.51,3.57,56.48,17.83,35.4,0.01,0.3,0.1,0.03,0.07,50,0.07,7.43,73.78,1.02,51.61,0.26,25,0.26,0.26,6.21,77.66,0,,0,,0,0,0,0,,,0.4,,
N. Stajić,Panetolikos FC,Panetolikos FC,"LCB, LB",23,2720,1,1.65,1,0.56,Serbia,9.53,5.46,63.64,2.81,61.18,0.46,0.55,0.53,5.59,6.59,0.83,4,0.13,1,0.03,0.53,0.03,1,0.03,0.05,1,0.03,13,0.43,15.38,7.692,0.03,0.6,38.89,0.4,50,1.42,37.21,0.36,0.96,0.07,26.11,0.69,0.33,38.61,81.92,18.17,71.4,3.9,94.92,12.61,92.65,4.76,45.14,19.19,34.57,0.02,0.26,0.07,0.03,0.03,100,0.17,4.83,58.9,1.16,31.43,0.33,20,0.07,0.23,8.44,64.31,0,,0,,0,0,0,0,,,1.09,,
T. Tsapras,Levadiakos,Levadiakos,"RB, RWB",23,2656,2,1.35,6,3.35,Greece,9.56,5.79,61.4,1.63,37.5,0.88,1.26,0.24,5.12,7.32,0.51,5,0.17,0,0,1.69,0.07,2,0.07,0.05,1,0.03,23,0.78,30.43,8.696,0.2,3.12,29.35,1.15,44.12,3.46,39.22,1.46,0.91,0.07,24.87,2.27,0.64,34.83,73.15,13.93,64.72,5.08,93.33,10.06,74.75,4.57,43.7,21.12,40.24,0.11,0.68,0.03,0.03,0.03,100,0.47,4.88,59.72,2.95,36.78,0.24,42.86,0.51,0.81,8.44,68.67,0,,0,,0,0,0,0,,,0.61,,
F. Brorsson,Atromitos,Atromitos,"RCB, CB",29,2644,0,0.58,0,0.42,Sweden,6.13,3.51,66.99,4.02,54.24,0.1,0.13,0.34,3.68,4.77,0.65,5,0.17,1,0.03,0.1,0,0,0,0.02,0,0,7,0.24,14.29,0,0,0.17,20,0.14,25,0.61,33.33,0.48,0.51,0.03,18.11,0.27,0.24,31.25,86.6,11.51,72.49,2.08,96.72,15.45,95.15,4.83,52.11,22,33,0.01,0.07,0,0.07,0,0,0.03,2.72,53.75,0.51,13.33,0.14,25,0.14,0.03,4.66,66.42,0,,0,,0,0,0,0,,,1.67,,
S. Ring,,Lamia,"LWB, LB, LW",30,2636,1,0.73,1,1.19,Sweden,8.4,7.44,57.34,2.7,44.3,0.27,0.31,0.24,3.86,4.45,1.67,10,0.34,0,0,1.06,0.03,1,0.03,0.02,0,0,16,0.55,25,6.25,0.03,1.43,16.67,0.99,65.52,4.23,45.16,0.82,1.37,0.27,22.12,1.74,1.6,30.86,75.11,9.39,61.82,6.56,88.54,9.32,79.49,2.42,36.62,18.35,26.22,0.04,0.55,0,0,0.03,100,0.07,3.41,64,1.91,37.5,0.14,25,0.55,0.38,5.74,61.31,0,,0,,0,0,0,0,,,0.31,,
F. Ferrari,,Volos NFC,"LB, LW",33,2615,0,0.72,3,2.99,Argentina,11.77,8.29,65.15,1.76,31.37,1.24,1.68,0.28,5.13,6.96,1.58,13,0.45,1,0.03,3.41,0,0,0,0.02,0,0,21,0.72,23.81,0,0.1,4.68,30.15,2.51,71.23,4.78,56.12,0.89,2.75,0.52,27.71,1.89,1.03,38.86,71.48,16.14,65.25,5.99,92.53,11.7,69.41,7.47,54.84,21.72,34.03,0.1,0.83,0,0.07,0.1,33.33,0.41,5.54,62.11,4.82,37.86,0.55,12.5,0.72,1.34,10.26,73.15,0,,0,,0,0,0,0,,,0.14,,
Quini,Atromitos,Atromitos,"RB, LB",35,2613,0,0.53,1,1.38,Spain,10.61,8.61,62.4,1.93,50,0.38,0.5,0.17,4.86,6.46,1.58,6,0.21,1,0.03,1.89,0,0,0,0.02,0,0,18,0.62,11.11,0,0.03,3.24,27.66,1.31,68.42,3.38,47.96,0.72,1.34,0.17,20.49,0.83,0.79,30.38,70.63,12.54,63.74,3.72,90.74,9.92,71.18,5.24,43.42,21.57,39.04,0.05,0.31,0,0,0.14,25,0.21,4.75,65.22,2.93,32.94,0.28,50,0.28,1.03,8.54,60.89,0,,0,,0,0,0,0,,,0.45,,
J. Davidson,Melbourne Victory,Panserraikos,"LCB, LB",34,2578,1,1.01,1,0.28,Australia,8.87,4.64,70.68,2.97,49.41,0.31,0.41,0.56,5.27,6.91,0.73,6,0.21,0,0,1.05,0.03,1,0.03,0.04,1,0.03,9,0.31,11.11,11.111,0.03,0.8,56.52,1.01,55.17,3.25,50.54,0.56,1.61,0.14,33.37,0.94,0.8,47.23,86.33,23.43,79.58,3.46,94.95,15.57,94.84,6.04,50.29,19.61,32.46,0.01,0.21,0,0,0,0,0.1,6.49,69.89,0.94,59.26,0.07,0,0.28,0.42,9.29,75.19,0,,0,,0,0,0,0,,,0.73,,
P. Deligiannidis,Larissa,Panserraikos,"RB, RWB",29,2577,2,0.64,2,1.87,Greece,8.14,5.97,59.65,1.43,46.34,0.35,0.48,0.52,4.23,5.76,1.05,8,0.28,0,0,2.17,0.07,2,0.07,0.02,0,0,11,0.38,54.55,18.182,0.07,2.79,30,1.75,64,4.61,43.18,0.73,1.01,0.14,26.96,2.79,0.8,39.36,78.08,14.11,70.3,5.13,95.24,14.46,80.68,4.58,53.44,19.8,35.1,0.07,0.77,0.03,0.03,0.03,0,0.14,4.58,61.83,3.7,44.34,0.49,21.43,1.12,0.7,8.7,70.28,0,,0,,0,0,0,0,,,1.05,,
J. Brabec,Aris,Aris,LCB,33,2575,3,0.98,0,0,Czech Republic,8.91,6.26,70.39,3.46,53.54,0.24,0.37,0.31,4.26,6.41,0.8,7,0.24,0,0,0.14,0.1,3,0.1,0.03,2,0.07,6,0.21,50,50,0,0.03,100,0,0,0.49,42.86,0.24,0.24,0.03,30.3,0.42,0.24,43.3,90.56,15.94,81.36,2.45,98.57,21.18,96.53,3.98,56.14,20.13,34.55,0,0,0,0,0,0,0,3.84,80,0.17,20,0.17,20,0,0.03,6.08,67.24,0,,0,,0,0,0,0,,,1.78,,
V. Lampropoulos,OFI,OFI,"RCB, LCB",35,2572,3,0.83,0,0.35,Greece,7.84,4.37,62.4,2.06,44.07,0.14,0.2,0.7,4.97,7,0.8,6,0.21,0,0,0.14,0.1,3,0.1,0.03,3,0.1,6,0.21,50,50,0,0,0,0.03,100,0.91,42.31,0.42,0.84,0.03,23.86,0.87,0.42,36.81,86.41,15.43,73.92,2.62,97.33,15.15,95.84,5.81,54.82,22.33,39.36,0.01,0.07,0,0,0,0,0.1,3.71,53.77,0.45,23.08,0.45,38.46,0.17,0,5.95,67.06,0,,0,,0,0,0,0,,,1.89,,
G. Liavas,Rio Ave,Panetolikos FC,"DMF, LCMF, RCMF",24,2570,4,3.98,2,2.69,Greece,8.16,5.43,58.71,1.96,53.57,0.14,0.16,0.25,4.83,5.53,1.05,5,0.18,1,0.04,1.37,0.14,0,0,0.14,0,0,28,0.98,39.29,14.286,0.07,0.95,44.44,0.91,57.69,3.05,43.68,0.6,0.67,0.11,26.61,0.84,0.56,37.47,83.64,13.9,73.05,5.64,95.65,12.96,89.73,4.9,57.86,19.17,34.25,0.09,1.09,0.07,0,0.14,25,0.32,6.23,71.91,1.68,45.83,0.56,31.25,0.56,0.49,7.42,74.06,0,,0,,0,0,0,0,,,0.84,,
Rodinei,Olympiacos Piraeus,Olympiacos Piraeus,"RB, RAMF",33,2545,4,3.04,9,7.97,Brazil,6.15,5.13,64.83,2.55,38.89,0.04,0.06,0.04,2.79,4.83,0.67,5,0.18,0,0,5.09,0.14,2,0.07,0.11,0,0,23,0.81,39.13,17.391,0.32,5.94,32.74,4.49,59.84,8.91,44.44,1.41,3.25,0.25,29.1,2.48,1.27,41.48,73.74,13.12,62.26,7.21,96.57,13.83,72.12,3.71,37.14,20.27,35.69,0.28,2.26,0.04,0.07,0.28,50,0.78,6.19,58.86,5.34,43.05,0.35,30,0.95,1.8,8.81,77.91,0,,0,,0,0,0,0,,,0.5,,
C. Mavrias,Panetolikos FC,Panetolikos FC,"RB, RWB",31,2544,0,0.43,2,1.41,Greece,6.65,4.53,60.94,1.59,44.44,0.04,0.04,0.25,3.86,4.45,0.71,3,0.11,0,0,1.91,0,0,0,0.02,0,0,10,0.35,0,0,0.07,2.19,33.87,1.59,73.33,5.2,50.34,0.88,1.27,0.32,20.06,1.7,1.52,28.62,78.62,10.72,67.33,6.12,97.11,7.11,79.6,2.62,47.3,19.84,36.79,0.05,0.67,0,0,0,0,0.25,3.71,64.76,2.37,52.24,0.14,25,0.57,0.71,6.54,70.81,0,,0,,0,0,0,0,,,0.39,,
G. Giannoutsos,Iraklis 1908,Lamia,"LCB, CB",27,2540,0,0.22,0,0.43,Greece,8.22,4.04,71.05,3.44,58.76,0.14,0.16,0.74,5.21,6,0.39,0,0,0,0,0.67,0,0,0,0.01,0,0,10,0.35,10,0,0,0.5,28.57,0.67,57.89,2.34,50,0.35,1.42,0.25,23.28,0.46,0.57,36.14,80.69,18.25,72.82,2.37,95.52,12.05,87.65,6.87,56.19,22.21,39.47,0.02,0.14,0,0,0.11,100,0.07,5.6,61.39,0.96,25.93,0.46,38.46,0.14,0.14,9.35,69.32,0,,0,,0,0,0,0,,,1.03,,
C. Sielis,Panetolikos FC,Panetolikos FC,RCB,25,2537,0,1.21,0,0,Cyprus,7.7,5.29,66.44,2.8,58.23,0.07,0.08,0.35,4.12,4.77,1.31,9,0.32,1,0.04,0.39,0,0,0,0.04,0,0,6,0.21,66.67,0,0,0.18,60,0.18,60,1.1,51.61,0.21,0.64,0,25.58,0.67,0.6,36.89,87.6,16.39,79.22,3.55,96,13.2,95.43,5.04,52.82,20.46,37.73,0,0,0,0.04,0.04,100,0.07,3.87,67.89,0.64,55.56,0.21,16.67,0.21,0.14,6.35,67.04,0,,0,,0,0,0,0,,,1.84,,
E. Çokaj,Levadiakos,Levadiakos,"RCMF, LCMF, RDMF",26,2513,0,0.89,0,1.43,Albania,8.06,4.8,47.76,1.61,48.89,0.9,1.27,0.21,4.87,6.93,1.25,13,0.47,0,0,0.93,0,0,0,0.03,0,0,25,0.9,20,0,0,0.61,70.59,0.5,64.29,2.4,43.28,0.07,0.9,0,33.06,0.18,0.82,49.6,89.17,11.57,74.3,10.28,96.17,20.81,93.46,5.8,67.9,19.76,42.16,0.05,0.39,0,0.04,0,0,0.14,6.12,75.44,0.9,60,0.25,28.57,0.21,0.36,6.7,72.73,0,,0,,0,0,0,0,,,1.22,,
J. Salazar,Changchun Yatai,Panserraikos,"LAMF, CF, LW",28,2511,8,5.93,1,3.77,Colombia,3.44,2.97,60.24,1.08,40,0.04,0.05,0,1.61,2.12,1,5,0.18,0,0,3.87,0.29,8,0.29,0.21,1,0.04,50,1.79,42,16,0.04,1.58,27.27,5.13,51.05,10.57,45.76,2.44,3.23,0.47,19.78,2.26,1.94,24.41,74.45,6.88,66.15,5.52,93.51,6.38,66.85,1.86,50,14.86,28.95,0.14,1.18,0.07,0.04,0.18,40,0.47,2.44,60.29,2.54,46.48,0.54,46.67,1.11,0.5,3.51,73.47,0,,0,,0,0,0,0,,,0.04,,
M. Fares,Lazio,Panserraikos,"LB, LWB",29,2497,2,1.41,4,2.55,France,8.33,5.41,56,2.45,44.12,0.29,0.38,0.36,5.01,6.64,1.73,6,0.22,0,0,2.31,0.07,2,0.07,0.05,1,0.04,20,0.72,30,10,0.14,2.92,35.8,2.49,37.68,5.84,33.95,0.9,1.69,0.22,33.27,2.02,0.9,41.74,75.22,15.93,63.8,7.14,91.41,12.83,78.93,4.72,46.56,19.54,37.13,0.09,0.72,0,0.04,0.11,100,0.32,5.01,55.4,2.67,45.95,0.36,40,0.68,0.9,9.23,64.84,0,,0,,0,0,0,0,,,0.5,,
N. Athanasiou,Rio Ave,Atromitos,LB,24,2496,3,2.01,6,3.4,Greece,8.58,6.02,62.87,2.13,49.15,0.11,0.14,0.18,4.69,6.12,1.08,7,0.25,1,0.04,3.39,0.11,2,0.07,0.07,0,0,29,1.05,27.59,10.345,0.22,5.01,31.65,2.45,55.88,4.76,50.76,1.05,1.44,0.22,27.4,1.37,1.05,38.4,67.7,16.91,61.83,5.16,90.91,11.07,68.4,7.46,39.61,23.41,36.5,0.12,1.15,0.07,0.04,0.32,44.44,0.58,7.54,57.89,5.08,37.59,0.83,34.78,0.54,1.51,11,70.49,0,,0,,0,0,0,0,,,0.54,,
F. Pérez,Larissa,Panetolikos FC,"DMF, LCMF",26,2487,3,3.94,1,0.63,Argentina,7.56,5.97,58.79,1.12,38.71,0.07,0.08,0.14,3.98,4.63,1.12,9,0.33,1,0.04,0.72,0.11,3,0.11,0.14,0,0,23,0.83,30.43,13.043,0.04,0.11,33.33,1.05,41.38,5.21,38.89,0.51,0.72,0.18,23.88,0.54,1.41,35.36,87.31,7.6,65.71,7.67,97.17,15.71,91.47,3.29,51.65,19.23,35.07,0.02,0.33,0.07,0.07,0.04,0,0.14,4.05,65.18,0.9,28,0.33,11.11,0.33,0.07,3.22,64.04,0,,0,,0,0,0,0,,,1.09,,
G. Migas,Volos NFC,Volos NFC,"RB, RWB, LB",31,2482,0,1.11,0,1.92,Greece,7.47,5.98,52.73,2.72,52,0.36,0.49,0.07,3.95,5.29,1.49,8,0.29,0,0,2.39,0,0,0,0.04,0,0,14,0.51,28.57,0,0,3.08,34.12,2.07,57.89,4.57,46.03,0.83,1.92,0.54,18.53,1.7,1.12,26.62,71.25,9.14,57.14,5.44,96,7.47,70.87,3.63,46,19.92,34.17,0.07,0.76,0,0.04,0,0,0.47,3.01,57.83,2.76,42.11,0.18,20,0.22,1.09,5.95,64.02,0,,0,,0,0,0,0,,,0.47,,
Borja González,OFI,OFI,RB,29,2471,4,2.15,7,4.14,Spain,8.12,5.46,58.67,1.86,50.98,0.25,0.36,0.4,4.66,6.6,0.55,4,0.15,0,0,2.59,0.15,4,0.15,0.08,0,0,36,1.31,36.11,11.111,0.25,2.48,38.24,1.78,63.27,3.35,55.43,0.8,1.31,0.25,24.26,2.22,1.06,33.55,77.63,14.53,73.18,4.77,95.42,9.32,76.56,4.41,55.37,20.93,37.68,0.15,1.06,0.04,0.04,0.15,25,0.58,5.03,71.01,2.77,44.74,0.66,22.22,0.51,0.8,8.16,75.45,0,,0,,0,0,0,0,,,0.73,,
F. Mladenović,Panathinaikos,Panathinaikos,LB,34,2467,1,0.88,3,2.83,Serbia,5.91,4.85,59.4,1.71,38.3,0.15,0.24,0.18,2.88,4.66,0.99,14,0.51,0,0,2.37,0.04,1,0.04,0.03,0,0,19,0.69,15.79,5.263,0.11,4.6,29.37,1.35,62.16,2.99,54.88,1.06,1.28,0.15,32.14,1.82,0.8,41.15,77.84,13.57,72.04,6.2,91.76,14.92,77.51,5.36,52.38,21.68,40.64,0.1,1.09,0,0.04,0.15,50,0.51,5.36,63.95,4.05,45.95,0.47,23.08,0.69,1.17,8.68,76.05,0,,0,,0,0,0,0,,,0.58,,
