"Player";"Short Name";"Player ID";"Birthdate";"Position";"Position Group";"Minutes";"Minutes BIP";"Count Performances (Physical Check passed)";"Count Performances (Physical Check failed)";"TOP 3 Time to HSR";"TOP 3 Time to Sprint";"PSV-99";"TOP 5 PSV-99";"Distance P60BIP";"M/min BIP P60BIP";"Running Distance P60BIP";"HSR Distance P60BIP";"HSR Count P60BIP";"Sprint Distance P60BIP";"Sprint Count P60BIP";"HI Distance BIP P60BIP";"HI Count BIP P60BIP";"Medium Acceleration Count P60BIP";"High Acceleration Count P60BIP";"Medium Deceleration Count P60BIP";"High Deceleration Count P60BIP";"Explosive Acceleration to HSR Count P60BIP";"Explosive Acceleration to Sprint Count P60BIP"
"Fernando Francisco Reges";"Fernando";"3417";"1987-07-25";"RDM";"Midfield";"90.97";"45.39";"6";"0";"0.76";"1.45";"28.75";"29.18";"9024.01";"150.4";"1536.97";"464.59";"47.36";"139.44";"6.61";"604.04";"53.97";"92.74";"3.97";"71.59";"9.03";"1.76";"0.66"
"Pedro Tonon Geromel";"Pedro Geromel";"3863";"1985-09-21";"RCB";"Central Defender";"88.82";"48.7";"7";"0";"0.73";"null";"27.54";"28.32";"7001.99";"116.7";"727.6";"221.41";"21.82";"59.67";"1.94";"281.08";"23.76";"74.63";"4.22";"53.86";"6.16";"2.46";"0.35"
"Guillermo Varela Olivera";"G. Varela";"4142";"1993-03-24";"RB";"Full Back";"89.49";"48.92";"12";"0";"0.68";"1.43";"29.21";"30.24";"8407.67";"140.13";"1373.03";"617.63";"60.71";"193.37";"10.83";"811.0";"71.54";"90.66";"5.83";"63.88";"12.78";"3.99";"0.82"
"Jemerson de Jesus Nascimento";"Jemerson";"4901";"1992-08-24";"LCB";"Central Defender";"96.86";"49.36";"12";"0";"0.68";"1.27";"29.57";"30.88";"7455.48";"124.26";"970.35";"341.18";"33.63";"153.27";"5.98";"494.45";"39.61";"85.9";"4.76";"58.65";"6.48";"2.94";"1.11"
"João Pedro Geraldino dos Santos Galvão";"João Pedro";"5078";"1992-03-09";"CF";"Center Forward";"78.22";"44.28";"6";"0";"0.73";"1.39";"28.13";"28.38";"7514.36";"125.24";"1135.04";"656.27";"64.36";"180.89";"9.48";"837.16";"73.85";"89.88";"7.23";"61.2";"16.03";"4.29";"1.13"
"Lucas Evangelista Santana de Oliveira";"Lucas Evangelista";"6356";"1995-05-06";"LDM";"Midfield";"93.72";"47.21";"9";"0";"0.73";"null";"25.82";"26.38";"9757.83";"162.63";"2134.61";"591.55";"44.34";"88.12";"4.24";"679.67";"48.58";"90.8";"3.39";"69.76";"8.61";"1.41";"0.0"
"Lucas Evangelista Santana de Oliveira";"Lucas Evangelista";"6356";"1995-05-06";"LM";"Midfield";"83.77";"43.05";"6";"0";"0.79";"1.93";"27.38";"27.72";"9804.48";"163.41";"2141.79";"657.1";"53.19";"158.64";"8.59";"815.74";"61.78";"101.27";"3.95";"81.06";"9.99";"2.32";"0.46"
"Lucas Evangelista Santana de Oliveira";"Lucas Evangelista";"6356";"1995-05-06";"RM";"Midfield";"101.54";"53.14";"6";"0";"0.71";"1.56";"27.03";"27.56";"9566.19";"159.44";"2054.91";"583.78";"47.43";"100.68";"5.08";"684.47";"52.51";"97.49";"3.01";"82.05";"7.53";"2.26";"0.38"
"Lucas Rodrigues Moura da Silva";"Lucas Moura";"6363";"1992-08-13";"AM";"Midfield";"89.0";"51.19";"5";"0";"0.62";"1.56";"29.14";"29.14";"8173.78";"136.23";"1498.89";"604.57";"56.5";"180.04";"7.74";"784.61";"64.23";"93.07";"5.39";"69.15";"9.38";"3.28";"0.94"
"Lucas Rodrigues Moura da Silva";"Lucas Moura";"6363";"1992-08-13";"LW";"Wide Attacker";"92.95";"50.14";"7";"0";"0.59";"1.26";"29.36";"29.84";"7609.29";"126.82";"1305.31";"532.73";"54.71";"188.06";"9.4";"720.79";"64.11";"86.51";"9.4";"58.98";"13.68";"6.84";"2.39"
"Lucas Rodrigues Moura da Silva";"Lucas Moura";"6363";"1992-08-13";"RW";"Wide Attacker";"95.28";"52.02";"13";"0";"0.56";"1.07";"29.33";"30.62";"7593.99";"126.57";"1270.85";"556.34";"56.07";"206.53";"11.0";"762.87";"67.07";"92.62";"8.69";"61.48";"14.02";"6.56";"1.86"
"Luiz Gustavo Dias";"Luiz Gustavo";"6457";"1987-07-23";"LDM";"Midfield";"97.69";"54.33";"20";"0";"0.68";"1.46";"27.14";"28.78";"9241.43";"154.02";"1843.62";"541.28";"46.0";"111.38";"5.25";"652.66";"51.25";"92.44";"2.76";"69.19";"7.29";"1.55";"0.28"
"Maicon Pereira Pereira Roque";"Maicon";"6556";"1988-09-14";"RCB";"Central Defender";"97.18";"51.1";"20";"0";"0.76";"1.54";"29.04";"30.92";"7142.93";"119.05";"809.13";"283.88";"29.18";"106.33";"4.64";"390.21";"33.82";"74.27";"3.52";"52.49";"5.58";"2.35";"0.41"
"Marcelo Vieira da Silva Júnior";"Marcelo";"6723";"1988-05-12";"LB";"Full Back";"86.04";"45.6";"12";"0";"0.78";"null";"26.6";"27.76";"7089.68";"118.16";"1174.01";"462.87";"36.3";"82.68";"3.73";"545.55";"40.03";"87.07";"5.7";"63.6";"10.64";"2.74";"0.22"
"Martin Braithwaite";"M. Braithwaite";"7034";"1991-06-05";"CF";"Center Forward";"89.21";"47.32";"17";"0";"0.64";"1.24";"29.46";"30.94";"8113.11";"135.22";"1222.55";"514.99";"50.94";"200.7";"9.47";"715.69";"60.41";"87.71";"5.59";"63.54";"10.29";"3.43";"0.82"
"Matheus Fellipe Costa Pereira";"Matheus Pereira";"7148";"1996-05-05";"AM";"Midfield";"100.5";"52.87";"6";"0";"0.7";"1.64";"27.68";"27.9";"8572.18";"142.87";"1507.79";"660.08";"58.63";"128.61";"7.75";"788.69";"66.39";"80.38";"5.3";"62.41";"9.46";"3.97";"0.57"
"Matheus Fellipe Costa Pereira";"Matheus Pereira";"7148";"1996-05-05";"CF";"Center Forward";"96.65";"50.47";"21";"0";"0.66";"1.39";"28.5";"29.8";"8397.6";"139.96";"1382.03";"587.14";"54.06";"183.92";"9.06";"771.06";"63.12";"79.48";"6.45";"57.23";"8.72";"4.42";"1.13"
"Memphis Depay";"M. Depay";"7387";"1994-02-13";"CF";"Center Forward";"93.4";"48.27";"8";"0";"0.71";"1.44";"29.26";"29.78";"8165.69";"136.09";"1411.16";"543.83";"56.71";"207.9";"10.41";"751.73";"67.12";"89.19";"6.22";"64.48";"9.94";"3.88";"1.09"
"Otávio Henrique Passos Santos";"Otávio";"8279";"1994-05-04";"LM";"Midfield";"92.32";"50.24";"9";"0";"0.99";"null";"26.79";"27.66";"9240.92";"154.02";"1561.21";"418.14";"35.17";"83.34";"3.72";"501.47";"38.88";"80.81";"1.46";"61.71";"7.03";"0.13";"0.0"
"Otávio Henrique Passos Santos";"Otávio";"8279";"1994-05-04";"RM";"Midfield";"97.19";"47.95";"7";"0";"0.86";"1.78";"27.21";"27.86";"9287.79";"154.8";"1523.65";"395.57";"33.6";"93.13";"3.75";"488.7";"37.36";"84.73";"2.68";"62.56";"8.76";"1.07";"0.18"
"Pedro Henrique Pereira da Silva";"Pedro Henrique";"8557";"1992-12-18";"LCB";"Central Defender";"101.34";"58.7";"5";"0";"0.64";"null";"29.94";"29.94";"7495.21";"124.92";"947.17";"348.37";"36.59";"147.4";"6.95";"495.77";"43.55";"80.75";"3.88";"62.15";"7.16";"2.25";"0.2"
"Rodrigo Andrés Battaglia";"Rodrigo Battaglia";"9184";"1991-07-12";"CB";"Central Defender";"100.47";"53.35";"12";"0";"0.72";"null";"28.3";"29.66";"7417.51";"123.63";"949.15";"298.2";"28.02";"89.22";"3.47";"387.42";"31.49";"83.31";"3.75";"60.45";"6.56";"1.59";"0.19"
"Rodrigo Andrés Battaglia";"Rodrigo Battaglia";"9184";"1991-07-12";"RCB";"Central Defender";"98.57";"52.25";"6";"0";"0.76";"null";"27.67";"28.24";"7563.27";"126.05";"1018.81";"288.82";"26.8";"74.84";"2.3";"363.66";"29.09";"85.75";"4.59";"62.01";"6.32";"2.11";"0.77"
"Rodrigo Ely";"Rodrigo Ely";"9190";"1993-11-03";"RCB";"Central Defender";"101.73";"52.51";"15";"0";"0.79";"null";"28.96";"30.7";"7217.22";"120.29";"838.94";"311.79";"30.85";"120.67";"4.8";"432.46";"35.65";"79.38";"3.58";"55.15";"6.55";"0.69";"0.23"
"Santiago Arias Naranjo";"S. Arias";"9563";"1992-01-13";"RB";"Full Back";"97.31";"53.74";"19";"0";"0.57";"1.06";"30.21";"31.48";"7848.26";"130.8";"1140.02";"565.1";"60.18";"264.63";"13.99";"829.73";"74.16";"90.74";"7.4";"63.88";"13.99";"5.76";"2.88"
"Thiago Emiliano da Silva";"Thiago Silva";"10253";"1984-09-22";"RCB";"Central Defender";"101.17";"54.76";"14";"0";"0.63";"1.42";"29.25";"30.94";"6544.61";"109.08";"699.92";"240.27";"25.75";"103.93";"3.76";"344.21";"29.51";"74.74";"4.54";"53.38";"5.79";"1.88";"0.63"
"Tobias Pereira Figueiredo";"Tobias Figueiredo";"10411";"1994-02-02";"LCB";"Central Defender";"99.85";"54.81";"16";"0";"0.62";"1.45";"28.58";"30.42";"7711.98";"128.53";"1083.35";"370.69";"35.78";"119.05";"6.02";"489.74";"41.8";"90.79";"4.38";"66.02";"7.59";"1.71";"0.41"
"Wanderson Maciel Sousa Campos";"Wanderson";"10805";"1994-10-07";"LW";"Wide Attacker";"87.58";"48.86";"8";"0";"0.61";"1.2";"29.1";"29.6";"8654.83";"144.25";"1574.26";"673.3";"66.78";"216.6";"12.74";"889.91";"79.52";"93.8";"6.29";"63.86";"11.82";"4.76";"1.23"
"Yannick Bolasie Yala";"Y. Bolasie";"10960";"1989-05-24";"CF";"Center Forward";"89.11";"49.13";"15";"0";"0.64";"1.28";"29.19";"30.62";"7853.53";"130.89";"1249.5";"578.14";"56.5";"219.34";"10.83";"797.48";"67.33";"83.13";"6.43";"58.05";"12.05";"4.32";"1.55"
"Fernando Marçal de Oliveira";"Marçal";"11227";"1989-02-19";"LB";"Full Back";"91.66";"46.83";"8";"0";"0.65";"1.37";"27.99";"28.72";"8457.66";"140.96";"1502.72";"700.11";"62.15";"177.47";"11.37";"877.58";"73.52";"97.86";"6.73";"67.75";"13.93";"4.0";"1.28"
"Júnior Osmar Ignacio Alonso Mujica";"Júnior Alonso";"11447";"1993-02-09";"LCB";"Central Defender";"96.17";"50.5";"11";"0";"0.77";"1.71";"27.42";"28.92";"7513.98";"125.23";"1086.88";"377.59";"34.02";"86.51";"3.89";"464.11";"37.91";"87.59";"4.54";"63.94";"7.34";"2.81";"0.86"
"Thiago Maia Alencar";"Thiago Maia";"11449";"1997-03-23";"LDM";"Midfield";"80.94";"41.26";"10";"0";"0.74";"null";"28.36";"29.96";"9533.5";"158.89";"1847.84";"704.06";"59.33";"182.78";"10.47";"886.84";"69.8";"86.81";"3.05";"65.72";"9.02";"2.04";"0.44"
"Luiz de Araújo Guimarães Neto";"Luiz Araújo";"11451";"1996-06-02";"RW";"Wide Attacker";"87.3";"46.57";"13";"0";"0.6";"1.13";"30.68";"31.66";"8646.42";"144.11";"1480.51";"718.75";"74.72";"340.0";"16.55";"1058.75";"91.27";"84.53";"5.35";"54.21";"12.68";"4.36";"1.88"
"Gabriel Iván Mercado";"Gabriel Mercado";"11622";"1987-03-18";"LCB";"Central Defender";"102.38";"51.91";"10";"0";"0.87";"null";"28.58";"30.08";"7435.1";"123.92";"922.48";"277.98";"29.24";"80.22";"3.58";"358.2";"32.83";"78.14";"4.05";"57.1";"6.01";"1.04";"0.23"
"Guilherme Antonio Arana Lopes";"Guilherme Arana";"11679";"1997-04-14";"LB";"Full Back";"101.65";"53.69";"6";"0";"0.73";"1.39";"27.22";"27.44";"8130.92";"135.52";"1336.78";"552.63";"48.05";"143.42";"7.64";"696.05";"55.69";"91.08";"6.15";"65.75";"10.62";"3.17";"0.56"
"Guilherme Antonio Arana Lopes";"Guilherme Arana";"11679";"1997-04-14";"LWB";"Full Back";"101.41";"51.83";"6";"0";"0.73";"1.36";"27.58";"27.64";"8306.36";"138.44";"1480.29";"638.65";"54.03";"159.18";"7.52";"797.83";"61.55";"94.35";"6.95";"66.57";"10.61";"4.05";"1.93"
"Gerson Santos da Silva";"Gerson";"11758";"1997-05-20";"AM";"Midfield";"102.68";"54.63";"5";"0";"0.77";"null";"29.72";"29.72";"8335.27";"138.92";"1436.0";"568.29";"54.7";"202.1";"9.23";"770.39";"63.92";"96.44";"4.39";"66.78";"12.52";"3.51";"0.44"
"Gerson Santos da Silva";"Gerson";"11758";"1997-05-20";"RW";"Wide Attacker";"95.34";"51.39";"14";"0";"0.63";"1.29";"30.42";"31.3";"8209.69";"136.83";"1374.3";"632.73";"67.55";"309.4";"15.35";"942.14";"82.9";"95.99";"6.0";"61.96";"14.76";"4.0";"1.0"
"Cristian David Pavón";"Cristian Pavón";"11834";"1996-01-21";"RW";"Wide Attacker";"72.51";"39.97";"11";"0";"0.58";"1.12";"31.05";"32.04";"7856.77";"130.95";"1206.14";"571.21";"63.04";"281.24";"12.96";"852.44";"76.01";"94.43";"9.42";"66.32";"13.92";"7.23";"2.18"
"Miguel Ángel Trauco Saavedra";"M. Trauco";"11864";"1992-08-25";"LB";"Full Back";"95.18";"52.03";"12";"0";"0.75";"1.53";"27.52";"28.88";"8086.71";"134.78";"1263.52";"386.8";"35.94";"96.68";"4.04";"483.48";"39.98";"88.6";"4.8";"66.5";"9.51";"1.63";"0.48"
"Giorgian Daniel De Arrascaeta Benedetti";"Giorgian de Arrascaeta";"11912";"1994-06-01";"AM";"Midfield";"92.97";"47.75";"10";"0";"0.74";"1.66";"27.7";"28.64";"8748.46";"145.81";"1597.96";"492.53";"48.88";"125.65";"5.4";"618.18";"54.28";"79.41";"3.14";"61.19";"7.79";"2.14";"0.5"
"Fágner Conserva Lemos";"Fágner";"12004";"1989-06-11";"RB";"Full Back";"99.74";"51.02";"6";"0";"0.72";"1.54";"29.72";"30.28";"7722.77";"128.71";"1161.97";"476.31";"48.61";"202.09";"8.43";"678.41";"57.04";"88.21";"5.1";"62.14";"11.37";"2.55";"0.98"
"Bernard Anício Caldeira Duarte";"Bernard";"12169";"1992-09-08";"AM";"Midfield";"87.17";"48.15";"5";"0";"0.66";"1.59";"28.04";"28.04";"8748.8";"145.81";"1641.26";"614.29";"58.81";"146.03";"8.97";"760.32";"67.78";"94.45";"4.98";"74.51";"13.71";"3.49";"0.5"
"Jonathan Renato Barbosa";"Jonathan Cafú";"12362";"1991-07-10";"RW";"Wide Attacker";"80.07";"45.87";"10";"0";"0.62";"1.24";"28.85";"29.92";"8872.39";"147.87";"1612.86";"776.15";"75.48";"268.83";"14.65";"1044.98";"90.13";"96.54";"6.41";"68.55";"13.21";"5.36";"0.92"
"Danilo das Neves Pinheiro";"Tchê Tchê";"12397";"1992-08-30";"LW";"Wide Attacker";"86.66";"45.22";"6";"0";"0.76";"1.59";"29.62";"29.86";"8800.2";"146.67";"1746.15";"760.73";"72.98";"326.85";"16.36";"1087.59";"89.34";"97.75";"5.75";"66.34";"15.48";"4.2";"0.66"
"Alan Patrick Lourenço";"Alan Patrick";"12739";"1991-05-13";"AM";"Midfield";"97.96";"50.02";"11";"0";"0.64";"1.88";"26.38";"27.54";"9377.27";"156.29";"1786.7";"587.61";"46.78";"97.26";"4.58";"684.87";"51.36";"96.17";"3.38";"70.98";"7.85";"1.85";"0.22"
"Alan Patrick Lourenço";"Alan Patrick";"12739";"1991-05-13";"CF";"Center Forward";"98.68";"54.42";"7";"0";"0.78";"1.93";"25.34";"25.7";"9007.25";"150.12";"1631.94";"517.89";"43.63";"45.68";"2.68";"563.56";"46.31";"95.45";"4.88";"67.41";"8.19";"2.99";"0.47"
"Bartolomeu Jacinto Quissanga";"Bastos";"12977";"1991-03-27";"LCB";"Central Defender";"96.52";"51.22";"13";"0";"0.63";"1.16";"29.23";"30.34";"7657.06";"127.62";"1061.55";"375.15";"37.58";"149.05";"6.22";"524.2";"43.8";"82.27";"4.51";"61.64";"6.04";"2.43";"1.35"
"Bartolomeu Jacinto Quissanga";"Bastos";"12977";"1991-03-27";"RCB";"Central Defender";"101.29";"51.15";"15";"0";"0.59";"1.22";"29.71";"31.56";"7581.05";"126.35";"1028.83";"336.4";"32.92";"116.9";"5.24";"453.3";"38.16";"80.46";"4.54";"58.1";"5.55";"2.19";"0.55"
"Paulo Henrique Chagas de Lima";"Ganso";"12982";"1989-10-12";"AM";"Midfield";"82.64";"44.61";"22";"0";"0.76";"1.68";"25.65";"26.82";"7776.57";"129.61";"1380.78";"550.77";"41.09";"70.74";"2.57";"621.51";"43.66";"80.22";"3.67";"62.3";"7.77";"1.35";"0.0"
"Renzo Saravia";"Renzo Saravia";"13079";"1993-06-16";"RB";"Full Back";"102.44";"53.55";"9";"0";"0.69";"1.51";"29.6";"30.16";"8213.42";"136.89";"1314.21";"622.12";"60.26";"266.05";"12.57";"888.17";"72.83";"94.37";"4.98";"70.59";"10.71";"3.24";"1.37"
"Renzo Saravia";"Renzo Saravia";"13079";"1993-06-16";"RCB";"Central Defender";"95.14";"50.43";"12";"0";"0.69";"1.4";"30.11";"31.42";"8422.14";"140.37";"1314.54";"547.57";"54.83";"287.52";"12.89";"835.09";"67.72";"97.46";"5.06";"68.31";"9.82";"2.97";"1.09"
"Walter Kannemann";"W. Kannemann";"13080";"1991-03-14";"LCB";"Central Defender";"98.2";"51.39";"11";"0";"0.75";"null";"27.34";"29.14";"7714.88";"128.58";"1022.86";"340.81";"26.96";"63.68";"3.08";"404.49";"30.04";"77.06";"3.61";"52.54";"6.26";"1.91";"0.21"
"Fabricio Bustos";"F. Bustos";"13083";"1996-04-28";"RB";"Full Back";"96.42";"53.35";"9";"0";"0.7";"1.51";"28.32";"28.8";"8729.5";"145.49";"1615.11";"810.3";"71.61";"251.19";"13.62";"1061.49";"85.23";"99.48";"5.5";"70.23";"12.87";"3.87";"1.12"
"João Pedro Maturano dos Santos";"João Pedro";"13475";"1996-11-15";"RB";"Full Back";"98.06";"52.96";"29";"0";"0.58";"1.18";"30.34";"33.56";"7819.55";"130.33";"1263.09";"533.72";"50.28";"199.67";"9.06";"733.39";"59.34";"88.06";"5.86";"63.68";"10.2";"3.79";"1.29"
"Francisco das Chagas Soares dos Santos";"Tiquinho Soares";"13476";"1991-01-17";"CF";"Center Forward";"81.73";"42.12";"13";"0";"0.74";"1.59";"28.62";"30.38";"7949.69";"132.49";"1260.96";"564.41";"56.1";"185.29";"9.09";"749.69";"65.2";"85.25";"5.92";"58.51";"11.72";"3.4";"0.66"
"Lucas Pacheco Affini";"Lucas Sasha";"13863";"1990-03-01";"RDM";"Midfield";"93.71";"48.95";"5";"0";"0.85";"null";"27.88";"27.88";"9606.78";"160.11";"1940.97";"672.24";"59.08";"164.26";"6.62";"836.5";"65.7";"91.94";"2.21";"68.16";"9.32";"1.23";"0.25"
"Jonathan Calleri";"J. Calleri";"13886";"1993-09-23";"CF";"Center Forward";"92.74";"51.69";"22";"0";"0.56";"1.13";"28.81";"30.16";"7638.99";"127.32";"1044.17";"580.22";"57.4";"220.68";"12.29";"800.91";"69.69";"75.86";"7.17";"53.23";"11.5";"4.7";"1.32"
"Lyanco Evangelista Silveira Neves Vojnović ";"Lyanco";"14098";"1997-02-01";"LCB";"Central Defender";"100.88";"55.06";"6";"0";"0.61";"1.2";"29.45";"30.72";"7463.89";"124.4";"907.54";"337.26";"33.96";"166.0";"6.17";"503.26";"40.14";"80.64";"4.9";"59.57";"6.9";"3.63";"1.82"
"Agustín Maximiliano Rogel Paita";"Agustín Rogel";"15719";"1997-10-17";"RCB";"Central Defender";"95.45";"49.27";"10";"0";"0.88";"1.91";"28.88";"29.72";"8251.14";"137.52";"1258.17";"453.78";"40.55";"118.38";"6.33";"572.15";"46.89";"77.58";"3.9";"54.93";"6.58";"1.34";"0.24"
"Wilker José Ángel Romero";"W. Ángel";"15829";"1993-03-18";"LCB";"Central Defender";"98.64";"51.48";"11";"0";"0.71";"1.52";"28.32";"29.64";"7386.8";"123.11";"923.84";"303.36";"28.29";"87.52";"3.18";"390.88";"31.47";"80.1";"3.81";"58.06";"5.72";"1.06";"0.32"
"Ricardo Ryller Ribeiro Lino Silva";"Ricardo Ryller";"16005";"1994-02-27";"DM";"Midfield";"74.82";"43.0";"6";"0";"0.78";"null";"27.8";"28.24";"9088.03";"151.47";"1641.27";"399.1";"40.7";"98.38";"3.95";"497.47";"44.65";"93.73";"1.4";"75.82";"5.58";"0.93";"0.23"
"Bruno Vinícius Souza Ramos";"Bruno Tabata";"16209";"1997-03-30";"RW";"Wide Attacker";"74.74";"38.36";"9";"0";"0.6";"1.66";"28.08";"28.9";"8937.43";"148.96";"1884.3";"819.87";"75.96";"208.57";"11.47";"1028.45";"87.43";"113.33";"7.13";"72.13";"16.86";"5.04";"0.7"
