Name,Team,Competition,Season,Minutes,90s,Appearances,Primary Position,Secondary Position,Gender,Nationality,Age,Date of Birth,Height,All Goals,NP Goals,xG,xG/Shot,Shots,Goal Conversion%,Shooting%,Shot Touch%,Penalty Conversion%,PSxG,Assists,xG Assisted,Key Passes,OP Assists,OP xG Assisted,OP Key Passes,SP Assists,SP xG Assisted,SP Key Passes,Scoring Contribution,xG & xG Assisted,Shots & Key Passes,O/U Performance,Dribbles,Successful Dribbles,Failed Dribbles,Dribble%,Fouls Won,Penalty Wins,Dispossessed,Turnovers,Interceptions,PAdj Interceptions,Clearances,PAdj Clearances,Defensive Actions,Aggressive Actions,Blocks/Shot,Defensive Regains,Average DA X,Ball Recov. F2,Ball Recoveries,Tackles,Tack&Int,Tack/DP%,PAdj Tackles,PAdj Tack&Int,Fouls,Dribbles Stopped%,Dribbled Past,Aerial Win%,Aerial Wins,Errors,Pressures,PAdj Pressures,Pressure Regains,Counterpressures,Counterpress Regains,Average Pressure X,Pressures F2,Pressures F2%,Counterpressures F2,Counterpressures F2%,Yellow Cards,2nd Yellows,Red Cards,OP Passes,Passing%,Long Balls,L/R Footedness%,Long Ball%,Pr. Long Balls,UPr. Long Balls,Passes Pressured%,Pr. Pass%,Pr. Pass% Dif.,Average Pass X,Deep Progressions,xGBuildup,xGChain,Carries,Carry%,Carry Length,OP F3 Passes,PintoB,OP Passes Into Box,SP PintoB,Passes Inside Box,Touches In Box,PinTin,Throughballs,Successful Box Cross%,Successful Crosses,Crossing%,Deep Completions,Pass Forward%,Pass Sideways%,Pass Backward%,F3 Pass Forward%,F3 Pass Sideways%,F3 Pass Backward%,Pass Length,Pr. Pass Length,Pass Length Ratio,Pr. Pass Length%,Pr. Pass Length Dif.,Succ. Pass Length,Succ.Pr. Pass Length,Goals Conceded,PSxG Faced,GSAA,Save%,xSv%,Shot Stopping%,xG Faced,Shots Faced,Shots Faced OT%,All Shots Faced,Positioning Error,Penalties Faced,Penalties Conceded,GK Aggressive Dist.,Claims%,Pass into Danger%,Pass into Pressure%,Positive Outcome,Positive Outcome%,Pass OBV,D&C OBV,DA OBV,Shot OBV,Goalkeeper OBV,OBV
Aleksandr Kovalenko,Sochi,Premier League,2025/2026,485,5.39,14,Left Defensive Midfielder,Centre Attacking Midfielder,Man,Russia,22,07/08/03,177,0,0,0.02,0.03,0.56,0,0,1,,0,0,0.02,0.74,0,0.02,0.74,0,0,0,0,0.04,1.3,-0.04,1.11,0.19,0.93,17,1.85,0,1.67,3.34,0,0,0.19,0.09,20.77,7.97,0.03,6.3,45.78,2.41,6.49,2.6,2.6,93,2.23,2.23,0.74,83,0.19,13,0.19,0,17.43,15.73,5.93,7.05,2.78,47.31,7.97,46,5.19,74,0,0,0,38.2,82,1.3,11,88,0.37,1.3,17,68,-14,52.93,5.38,0.34,0.38,36.9,88,5.17,11.5,0.19,0.19,0,0.19,1.3,1.48,0,0,0,0,0.19,20,67,14,23,71,6,16.45,14.93,1.02,112,-1.52,16.81,16.78,0,0,0,0,0,,0,0,,0,0,0,0,0,0,19,6,4.21,45,0,0.06,0.07,-0.03,,0.09
Aleksandr Kutitskiy,Dinamo Moscow,Premier League,2025/2026,495,5.5,11,Right Centre Back,Left Centre Back,Man,Russia,24,31/12/01,185,0,0,0.01,0.02,0.55,0,33,1,,0,0,0.01,0.36,0,0.01,0.36,0,0,0,0,0.02,0.91,-0.02,0.73,0.18,0.55,25,0.55,0,1.27,1.82,0.36,0.32,1.09,0.97,9.81,4.18,0.04,2.73,39.99,4.18,11.27,0.91,1.27,50,0.95,1.28,1.09,43,0.91,45,1.82,0.18,7.81,9.92,2.36,2.73,0.73,45.23,3.45,44,2,73,0.55,0,0,35.43,80,2.54,10,61,1.82,3.45,15,56,-24,47.64,3.82,0.3,0.33,26.35,90,5.65,7.63,0.73,0.73,0,0,1.27,2,0.18,25,0.18,25,0.18,22,69,9,17,71,12,20.83,17.47,0.96,88,-3.36,19.95,15.41,0,0,0,0,0,,0,0,,0,0,0,0,0,0,20,7,4.4,26,0.02,0.01,-0.02,-0.02,,-0.01
Aleksandr Lomakin,Orenburg,Premier League,2025/2026,26,0.29,1,Centre Attacking Midfielder,,Man,Russia,31,13/02/95,172,0,0,0,,0,,,0,,0,0,0.58,6.87,0,0.58,6.87,0,0,0,0,0.58,6.87,-0.58,0,0,0,,3.43,0,3.43,0,0,0,0,0,20.6,10.3,0.2,6.87,55.68,3.43,6.87,3.43,3.43,100,1.94,1.94,3.43,,0,0,0,0,13.73,7.76,3.43,3.43,0,64.14,10.3,75,3.43,100,0,0,0,30.9,73,3.43,75,50,0,6.87,36,75,2,68.37,0,0.09,1,20.6,83,3.3,17.16,3.43,3.43,0,3.43,10.3,13.73,0,100,3.43,100,6.87,9,73,18,0,100,0,19.87,16.07,0.93,99,-3.79,18.47,15.94,0,0,0,0,0,,0,0,,0,0,0,0,0,0,36,18,16.48,91,0.63,-0.11,-0.01,,,0.5
Aleksandr Maximenko,Spartak Moscow,Premier League,2025/2026,1795,19.95,18,Goalkeeper,,Man,Russia,28,18/03/98,187,0,0,0,,0,,,0,,0,0,0.01,0.1,0,0.01,0.1,0,0,0,0,0.01,0.1,-0.01,0.05,0.05,0,100,0.15,0,0,0,0,0,0,0,0.1,0.05,0,5.21,2.17,0,2.66,0,0,,0,0,0.05,,0,,0,0,0.05,0.02,0,0,0,2.95,0,0,0,,0.05,0,0,24.06,77,6.47,75,49,3.01,10.18,21,74,-3,12.45,0.95,0.17,0.17,19.55,100,3.81,0.6,0.05,0.05,0,0,0,0.05,0.05,0,0,,0,41,59,0,100,0,0,37.57,38.59,0.81,83,1.02,30.27,32.15,1.05,0.82,-0.23,67,74,-7,0.76,3.16,32,9.72,1.32,0.15,0.1,19.08,-1,19,4,1.29,8,0.11,0.04,-0.04,,-0.27,-0.16
Aleksandr Osipov,Sochi,Premier League,2025/2026,244,2.71,6,Left Defensive Midfielder,Right Defensive Midfielder,Man,Russia,27,20/10/98,184,0,0,0,,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37,0.37,0,100,0.74,0,0,0.37,2.58,3.43,0.37,0.4,14.01,7.01,0.03,2.58,39.26,1.48,9.59,1.48,4.06,80,1.86,5.29,2.58,50,0.37,60,2.21,0,9.96,11.91,1.48,1.11,0,44.32,4.43,44,0.74,67,0,0,0,38.72,79,1.11,10,50,1.11,1.48,13,57,-22,44.55,1.11,0.61,0.61,28.03,99,4.24,4.43,0,0,0,0,0.37,0.37,0,,0,0,0,20,70,10,17,67,17,19.79,16.18,0.98,94,-3.61,19.32,15.23,0,0,0,0,0,,0,0,,0,0,0,0,0,0,15,7,3.72,26,0.1,0.02,0,,,0.13
Aleksandr Rudenko,Lokomotiv Moscow,Premier League,2025/2026,1491,16.57,18,Left Midfielder,Left Wing,Man,Russia,27,14/03/99,172,0.3,0.3,0.24,0.14,1.69,18,21,3,,0.17,0.12,0.12,0.66,0.12,0.12,0.66,0,0,0,0.42,0.37,2.35,0.06,1.75,0.54,1.21,31,1.03,0.06,0.85,2.54,1.09,0.79,1.27,1.09,20.1,8.57,0.01,4.53,47.49,3.26,6.28,1.39,2.47,64,1.25,2.04,2.29,45,0.78,45,1.45,0,16.42,14.62,3.62,3.44,1.03,50.18,8.27,50,2.54,74,0.18,0,0,22.33,67,0.97,75,30,1.69,2.78,26,64,-3,61.55,1.81,0.55,0.66,20.95,87,4.31,7.67,1.09,0.6,0.48,0.72,5.19,5.79,0.12,28,0.66,26,0.97,16,67,17,11,68,21,19.2,15.11,0.83,92,-4.09,16.01,13.9,0,0,0,0,0,,0,0,,0,0,0,0,0,0,32,9,4.53,28,0.09,0.11,0.03,-0.02,,0.22
Aleksandr Siljanov,Lokomotiv Moscow,Premier League,2025/2026,1654,18.38,17,Right Back,Left Back,Man,Russia,25,16/02/01,185,0.05,0.05,0.03,0.06,0.44,13,38,0,,0.07,0.05,0.04,0.6,0.05,0.04,0.6,0,0,0,0.11,0.06,1.03,0.04,0.49,0.11,0.38,22,0.71,0,0.54,1.14,2.01,1.84,3.43,3.33,11.59,7.02,0.02,4.52,31.85,3.37,9.36,1.52,3.54,60,1.41,3.24,0.6,43,1.03,70,2.01,0,9.47,9.3,3.1,2.34,0.92,39.55,3.32,35,1.63,70,0,0,0,37.43,75,3.37,8,55,3.92,5.66,14,65,-10,48.78,4.19,0.38,0.4,29,96,3.95,8.21,0.98,0.98,0,0.11,1.69,2.67,0.05,33,0.38,28,0.33,28,62,10,28,64,7,20.68,16.41,0.93,103,-4.27,19.31,16.95,0,0,0,0,0,,0,0,,0,0,0,0,0,0,26,9,5.44,34,0.08,0.06,-0.01,0.03,,0.16
Aleksandr Sobolev,Zenit St. Petersburg,Premier League,2025/2026,806,8.96,16,Centre Forward,Left Centre Forward,Man,Russia,29,06/03/97,191,0.34,0.22,0.32,0.13,2.46,9,36,5,100,0.26,0.11,0.06,0.78,0.11,0.06,0.78,0,0,0,0.34,0.38,3.24,-0.05,1.01,0.45,0.56,44,1.56,0,1.23,3.02,0.22,0.35,1.12,1.69,16.19,6.81,0.01,3.46,61.55,2.57,4.24,0.45,0.67,50,0.74,1.09,1.9,40,0.45,45,4.58,0,13.85,20.01,3.02,3.46,0.78,65.78,10.27,74,2.46,71,0.11,0,0,18.09,65,0.78,28,64,1.45,0.89,44,58,-8,60.67,0.78,0.59,0.7,15.63,76,2.66,5.36,0.34,0.34,0,0.78,8.04,8.38,0,0,0.11,33,1.01,13,72,16,13,67,21,15.45,13.75,1.05,109,-1.69,16.26,14.94,0,0,0,0,0,,0,0,,0,0,0,0,0,0,37,17,2.76,16,-0.05,-0.03,0.04,-0.08,,-0.13
Aleksandr Soldatenkov,Sochi,Premier League,2025/2026,1075,11.95,11,Left Centre Back,,Man,Russia,29,27/12/96,189,0,0,0.02,0.05,0.33,0,0,0,,0,0,0.01,0.08,0,0.01,0.08,0,0,0,0,0.02,0.42,-0.02,0.08,0.08,0,100,0.08,0,0.08,0.08,1.34,1.04,6.78,6.29,9.71,5.19,0.09,4.85,23.54,1.34,11.46,1.34,2.68,80,1.29,2.34,1.34,56,0.33,70,4.02,0.17,7.2,6.65,2.85,1.67,0.75,30.22,1.34,19,0.59,35,0.17,0,0,42.85,80,4.44,23,50,7.87,7.87,13,74,-6,32.47,2.43,0.26,0.27,26.78,100,3.45,2.43,0.08,0.08,0,0.08,1,1.09,0,0,0,,0.08,30,69,1,41,59,0,25.46,20.61,0.89,95,-4.85,22.58,19.67,0,0,0,0,0,,0,0,,0,0,0,0,0,0,19,8,2.57,24,0.06,0.01,-0.08,-0.02,,-0.03
Aleksandr Soldatenkov,Krylya Sovetov,Premier League,2025/2026,422,4.69,6,Centre Back,Right Centre Back,Man,Russia,29,27/12/96,189,0,0,0,,0,,,0,,0,0.21,0.11,0.43,0.21,0.11,0.43,0,0,0,0.21,0.11,0.43,0.1,0,0,0,,0.43,0,0,0.21,1.07,1.26,7.25,7.43,10.87,6.61,0.07,4.05,22.96,0.85,11.72,1.28,2.34,67,1.33,2.59,1.28,67,0.64,58,4.05,0,8.31,8.93,2.56,1.92,0.43,29.47,1.49,18,0.85,44,0.21,0,0,42,79,5.12,17,53,8.1,8.74,13,48,-31,31.8,1.71,0.36,0.47,25.37,100,3.48,1.92,0,0,0,0.21,0.64,0.64,0.21,,0,,0.21,27,70,2,67,33,0,26.74,22.12,0.91,95,-4.62,24.44,21.07,0,0,0,0,0,,0,0,,0,0,0,0,0,0,17,6,2.37,22,0.11,0.01,0.11,,,0.24
Aleksandr Tarasov,Rostov,Premier League,2025/2026,138,1.53,4,Left Back,Left Wing Back,Man,Russia,20,09/01/06,,0,0,0,,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.31,0.65,0.65,50,0.65,0,0,1.31,0.65,0.69,2.62,3.96,15.05,3.27,0.17,6.54,52,3.27,6.54,1.31,1.96,67,2.29,2.98,1.96,50,0.65,67,2.62,0,11.78,15.47,4.58,1.31,0.65,57.72,7.2,61,1.31,100,0.65,0,0,29.45,68,0.65,62,14,2.62,4.58,16,67,-2,51.71,1.96,0.38,0.38,26.18,95,5.14,8.51,1.31,1.31,0,0.65,0.65,1.96,0,50,0.65,25,0,21,63,16,23,77,0,21.74,14.43,0.82,109,-7.31,17.83,15.75,0,0,0,0,0,,0,0,,0,0,0,0,0,0,25,5,3.47,29,0.31,0.05,-0.05,,,0.31
Aleksandr Vasyutin,Akron,Premier League,2025/2026,100,1.11,1,Goalkeeper,,Man,Russia,31,03/03/95,190,0,0,0,,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,4.52,2.25,0,2.71,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,,0,,0,,0,0,0,23.5,77,9.04,25,59,7.23,8.14,32,40,-37,11.99,0,0.21,0.21,19.89,100,3.66,0,0,0,0,0,0,0,0,,0,,0,52,48,0,,,,38.16,42.22,0.91,79,4.06,34.74,33.47,0.9,0.45,-0.45,0,50,-50,0.87,0.9,8,11.75,1.01,0,0,19.71,-5,10,0,0.99,13,0.21,0.04,,,-0.43,-0.18
Aleksandr Zotov,Fk Rubin Kazan,Premier League,2025/2026,46,0.51,3,Left Centre Midfielder,,Man,Russia,35,26/08/90,178,0,0,0.08,0.04,1.95,0,0,6,,0,0,0,0,0,0,0,0,0,0,0,0.08,1.95,-0.08,0,0,0,,3.89,0,0,0,1.95,1.37,1.95,0.7,23.34,15.56,0,1.95,42.05,3.89,5.84,0,1.95,0,0,1.37,3.89,0,1.95,100,1.95,0,19.45,8.37,1.95,5.84,0,41.73,3.89,20,3.89,67,1.95,0,0,17.51,80,1.95,38,100,1.95,1.95,30,67,-13,57.02,11.67,0,0.08,13.62,100,3.84,9.73,1.95,0,1.95,0,3.89,3.89,0,0,0,,0,40,60,0,60,40,0,15.51,11.26,1.08,120,-4.25,16.71,13.49,0,0,0,0,0,,0,0,,0,0,0,0,0,0,20,10,1.95,18,0.04,0.02,-0.05,-0.1,,-0.09
Aleksey Baranovskiy,Orenburg,Premier League,2025/2026,26,0.29,1,Left Attacking Midfielder,,Man,Russia,21,24/01/05,185,0,0,0,,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,3.42,0,0,0,0,0,23.92,17.09,0,0,38.17,0,3.42,6.84,6.84,50,2.74,2.74,0,33,6.84,0,0,0,17.09,6.86,0,0,0,36.94,3.42,20,0,,0,0,0,10.25,67,0,0,,0,0,33,0,-67,39.31,0,0.09,0.09,10.25,67,3.38,0,0,0,0,0,0,0,0,,0,,0,0,100,0,,,,13.46,6.13,1.27,,-7.34,17.13,,0,0,0,0,0,,0,0,,0,0,0,0,0,0,33,33,,,-0.07,-0.04,0.14,,,0.03
Aleksey Batrakov,Lokomotiv Moscow,Premier League,2025/2026,1662,18.47,17,Centre Attacking Midfielder,Left Centre Forward,Man,Russia,20,08/06/05,168,0.6,0.49,0.26,0.1,2.54,19,45,3,100,0.4,0.32,0.29,2.82,0.16,0.16,1.46,0.16,0.14,1.35,0.81,0.55,5.36,0.26,0.81,0.49,0.32,60,2,0,0.65,1.73,0.43,0.36,0.81,0.93,20.09,9.96,0.03,5.52,49.11,5.14,8.5,1.08,1.52,59,0.92,1.28,0.87,22,0.76,44,1.3,0,18.14,15.61,4.76,4.71,1.46,52.21,9.75,54,3.52,75,0.22,0,0,33.9,71,4.66,13,58,1.84,6.98,22,63,-7,59.52,5.14,0.47,0.72,30.43,94,4.2,10.88,3.63,1.03,2.6,0.43,4.28,5.31,0.32,12,0.43,26,0.81,21,67,11,19,72,8,21.34,16.35,0.95,106,-4.99,20.18,17.38,0,0,0,0,0,,0,0,,0,0,0,0,0,0,29,8,7.85,49,0.15,0.07,0.04,0.14,,0.41
