"Player";"Position";"third";"channel";"Player ID";"Short name";"Birthdate";"Minutes played per match";"Adjusted min TIP per match";"Count performances that pass the quality check";"Count performances that fail the quality check";"Count Pressures received in sample";"Count Pressures received per 100 Pressures";"Count forced losses under Pressure per 100 Pressures";"Count ball retentions under Pressure per 100 Pressures";"Ball retention ratio under Pressure";"Pass completion ratio under Pressure";"Count pass attempts under Pressure per 100 Pressures";"Count completed passes under Pressure per 100 Pressures";"Count dangerous pass attempts under Pressure per 100 Pressures";"Count dangerous passes completed under Pressure per 100 Pressures";"Dangerous pass completion ratio under Pressure";"Count difficult pass attempts under Pressure per 100 Pressures";"Count difficult passes completed under Pressure per 100 Pressures";"Difficult pass completion ratio under Pressure"
"Robin Koch";"CB";"all";"all";"19053";"R. Koch";"1996-07-17";"97.82";"23.28";"14";"0";"314";"100";"14.01";"85.99";"85.99";"89.76";"93.31";"83.76";"1.27";"0.64";"50";"14.97";"10.19";"68.09"
"Waldemar Anton";"CB";"all";"all";"10788";"W. Anton";"1996-07-20";"99.81";"26.68";"5";"0";"115";"100";"15.65";"84.35";"84.35";"88";"86.96";"76.52";"4.35";"0.87";"20";"13.91";"7.83";"56.25"
"Eric Smith";"CB";"all";"all";"14575";"E. Smith";"1997-01-08";"97.94";"20.78";"19";"0";"449";"100";"13.81";"86.19";"86.19";"88.43";"92.43";"81.74";"1.56";"1.11";"71.43";"15.59";"11.14";"71.43"
"Benedikt Gimber";"CB";"all";"all";"19430";"B. Gimber";"1997-02-19";"94.59";"17.86";"9";"0";"115";"100";"23.48";"76.52";"76.52";"76.67";"78.26";"60";"1.74";"0.87";"50";"18.26";"7.83";"42.86"
"Jeff Chabot";"CB";"all";"all";"14269";"J. Chabot";"1998-02-12";"88.63";"22.47";"5";"0";"104";"100";"9.62";"90.38";"90.38";"95.65";"88.46";"84.62";"0.96";"0";"0";"9.62";"6.73";"70"
"Marco Friedl";"CB";"all";"all";"19076";"M. Friedl";"1998-03-16";"96.8";"22.4";"21";"0";"429";"100";"15.85";"84.15";"84.15";"88";"87.41";"76.92";"0.93";"0.7";"75";"8.39";"5.36";"63.89"
"Jakov Medić";"CB";"all";"all";"30014";"J. Medić";"1998-09-07";"94.69";"18.31";"8";"0";"159";"100";"19.5";"80.5";"80.5";"84.78";"86.79";"73.58";"0.63";"0.63";"100";"8.81";"5.03";"57.14"
"Anton Stach";"CB";"all";"all";"33233";"A. Stach";"1998-11-15";"98.72";"23.44";"6";"0";"148";"100";"20.27";"79.73";"79.73";"83.21";"88.51";"73.65";"0.68";"0.68";"100";"20.27";"12.84";"63.33"
"Moritz Jenz";"CB";"all";"all";"33856";"M. Jenz";"1999-04-30";"97.16";"21.66";"16";"0";"302";"100";"22.52";"77.48";"77.48";"80.14";"91.72";"73.51";"0.99";"0.33";"33.33";"13.91";"5.96";"42.86"
"David Zec";"CB";"all";"all";"37691";"D. Zec";"2000-01-05";"92.26";"17.06";"14";"0";"243";"100";"15.64";"84.36";"84.36";"86.94";"91.36";"79.42";"0.41";"0";"0";"13.58";"8.23";"60.61"
"Leopold Querfeld";"CB";"all";"all";"71649";"L. Querfeld";"2003-12-20";"95.42";"16.6";"15";"0";"235";"100";"22.13";"77.87";"77.87";"80.38";"88.94";"71.49";"1.7";"0.43";"25";"21.7";"14.04";"64.71"
"Thomas Müller";"CF";"all";"all";"10308";"T. Müller";"1989-09-13";"71.37";"25.52";"5";"0";"97";"100";"30.93";"69.07";"69.07";"70.77";"67.01";"47.42";"14.43";"5.15";"35.71";"16.49";"5.15";"31.25"
"Steven Skrzybski";"CF";"all";"all";"12658";"S. Skrzybski";"1992-11-18";"79.66";"16.09";"10";"0";"195";"100";"33.33";"66.67";"66.67";"70.07";"70.26";"49.23";"17.44";"10.26";"58.82";"23.08";"10.26";"44.44"
"Marius Bülter";"CF";"all";"all";"19553";"M. Bülter";"1993-03-29";"82.13";"19.26";"9";"0";"164";"100";"34.15";"65.85";"65.85";"65.56";"54.88";"35.98";"15.24";"5.49";"36";"21.34";"7.32";"34.29"
"Philipp Hofmann";"CF";"all";"all";"27049";"P. Hofmann";"1993-03-30";"89.65";"17.33";"24";"0";"394";"100";"28.68";"71.32";"71.32";"74.74";"72.34";"54.06";"12.44";"8.63";"69.39";"21.57";"10.91";"50.59"
"Harry Kane";"CF";"all";"all";"4219";"H. Kane";"1993-07-28";"89.23";"30.52";"26";"0";"484";"100";"21.07";"78.93";"78.93";"80.12";"69.63";"55.79";"20.66";"13.22";"64";"16.94";"9.09";"53.66"
"Georgios Masouras";"CF";"all";"all";"15153";"G. Masouras";"1994-01-01";"84.69";"16.97";"9";"0";"148";"100";"27.7";"72.3";"72.3";"71.57";"68.92";"49.32";"19.59";"7.43";"37.93";"25";"8.78";"35.14"
"Marvin Ducksch";"CF";"all";"all";"7077";"M. Ducksch";"1994-03-07";"87.72";"20.61";"27";"0";"381";"100";"37.53";"62.47";"62.47";"64.33";"82.41";"53.02";"22.57";"11.29";"50";"32.28";"14.7";"45.53"
"Budu Zivzivadze";"CF";"all";"all";"45594";"B. Zivzivadze";"1994-03-10";"95.83";"21.88";"9";"0";"140";"100";"33.57";"66.43";"66.43";"73.81";"60";"44.29";"12.14";"7.86";"64.71";"16.43";"10";"60.87"
"Michael Gregoritsch";"CF";"all";"all";"7429";"M. Gregoritsch";"1994-04-18";"77.37";"20.49";"5";"0";"46";"100";"17.39";"82.61";"82.61";"79.41";"73.91";"58.7";"10.87";"8.7";"80";"36.96";"23.91";"64.71"
"Haris Tabaković";"CF";"all";"all";"4211";"H. Tabaković";"1994-06-20";"77.9";"15.57";"6";"0";"72";"100";"30.56";"69.44";"69.44";"70.59";"70.83";"50";"12.5";"6.94";"55.56";"30.56";"15.28";"50"
"Lucas Höler";"CF";"all";"all";"19049";"L. Höler";"1994-07-10";"82.48";"18.1";"11";"0";"194";"100";"32.47";"67.53";"67.53";"70.63";"64.95";"45.88";"15.46";"8.76";"56.67";"21.65";"8.76";"40.48"
"Tim Kleindienst";"CF";"all";"all";"25042";"T. Kleindienst";"1995-08-31";"94.84";"22.97";"30";"0";"474";"100";"41.98";"58.02";"58.02";"61.49";"67.93";"41.77";"14.35";"5.91";"41.18";"23.63";"9.49";"40.18"
"Patrik Schick";"CF";"all";"all";"11757";"P. Schick";"1996-01-24";"85.42";"25.51";"16";"0";"257";"100";"30.74";"69.26";"69.26";"80.12";"62.65";"50.19";"12.45";"8.95";"71.88";"11.67";"5.84";"50"
"Serhou Guirassy";"CF";"all";"all";"9700";"S. Guirassy";"1996-03-12";"97.02";"27.39";"28";"0";"527";"100";"29.03";"70.97";"70.97";"78.46";"59.01";"46.3";"9.87";"5.69";"57.69";"12.9";"6.45";"50"
"Theoson Jordan Siebatcheu";"CF";"all";"all";"10246";"J. Siebatcheu";"1996-04-26";"79.72";"15.68";"9";"0";"132";"100";"34.85";"65.15";"65.15";"76.39";"54.55";"41.67";"12.12";"7.58";"62.5";"18.18";"12.12";"66.67"
"Deniz Undav";"CF";"all";"all";"60012";"D. Undav";"1996-07-19";"85.98";"22.98";"13";"0";"280";"100";"29.64";"70.36";"70.36";"75.62";"71.79";"54.29";"20.36";"15";"73.68";"23.21";"12.5";"53.85"
"Danel Sinani";"CF";"all";"all";"17678";"D. Sinani";"1997-04-05";"85.51";"16.12";"8";"0";"165";"100";"22.42";"77.58";"77.58";"76.92";"70.91";"54.55";"5.45";"2.42";"44.44";"16.36";"9.09";"55.56"
"Oliver Burke";"CF";"all";"all";"18651";"O. Burke";"1997-04-07";"82.27";"18.08";"9";"0";"157";"100";"36.31";"63.69";"63.69";"70.09";"68.15";"47.77";"15.29";"8.28";"54.17";"23.57";"10.19";"43.24"
"Phillip Tietz";"CF";"all";"all";"28951";"P. Tietz";"1997-07-09";"77.68";"15.98";"17";"0";"240";"100";"40";"60";"60";"62.79";"71.67";"45";"17.08";"10";"58.54";"26.67";"12.92";"48.44"
"Samuel Essende";"CF";"all";"all";"14715";"S. Essende";"1998-01-23";"76.04";"15.58";"18";"0";"262";"100";"30.92";"69.08";"69.08";"77.59";"44.27";"34.35";"6.87";"3.82";"55.56";"9.92";"5.34";"53.85"
"Ermedin Demirović";"CF";"all";"all";"12995";"E. Demirović";"1998-03-25";"82.83";"23.72";"19";"0";"290";"100";"27.93";"72.07";"72.07";"75.98";"61.72";"46.9";"17.24";"10.34";"60";"15.52";"7.24";"46.67"
"Johannes Eggestein";"CF";"all";"all";"19075";"J. Eggestein";"1998-05-08";"85.6";"18.53";"22";"0";"462";"100";"28.79";"71.21";"71.21";"75.77";"70.56";"53.46";"13.85";"7.58";"54.69";"21.65";"9.96";"46"
"Alexis Claude-Maurice";"CF";"all";"all";"13170";"A. Claude-Maurice";"1998-06-06";"82.5";"16.02";"5";"0";"108";"100";"25";"75";"75";"91.38";"53.7";"49.07";"6.48";"3.7";"57.14";"7.41";"3.7";"50"
"Marco Grüll";"CF";"all";"all";"32746";"M. Grüll";"1998-07-06";"76.02";"18.94";"8";"0";"161";"100";"36.02";"63.98";"63.98";"75";"57.14";"42.86";"12.42";"6.21";"50";"10.56";"4.97";"47.06"
"Jonas Older Wind";"CF";"all";"all";"12887";"J. Wind";"1999-02-07";"87.57";"18.62";"19";"0";"355";"100";"29.86";"70.14";"70.14";"75.74";"66.2";"50.14";"13.52";"9.58";"70.83";"22.54";"9.58";"42.5"
"Omar Marmoush";"CF";"all";"all";"25453";"Omar Marmoush";"1999-02-07";"92.24";"21.98";"15";"0";"391";"100";"28.13";"71.87";"71.87";"80.23";"45.27";"36.32";"16.11";"10.74";"66.67";"8.7";"4.86";"55.88"
"Shuto Machino";"CF";"all";"all";"254475";"S. Machino";"1999-09-30";"86.4";"17.01";"10";"1";"171";"100";"30.99";"69.01";"69.01";"70";"70.18";"49.12";"14.04";"8.19";"58.33";"28.07";"14.62";"52.08"
"Marvin Pieringer";"CF";"all";"all";"35613";"M. Pieringer";"1999-10-04";"85.42";"17.77";"19";"1";"246";"100";"34.96";"65.04";"65.04";"71.7";"64.63";"46.34";"10.57";"4.88";"46.15";"18.29";"7.72";"42.22"
"Loïs Openda";"CF";"all";"all";"12676";"L. Openda";"2000-02-16";"88.4";"21.39";"23";"0";"446";"100";"37.44";"62.56";"62.56";"62.82";"52.47";"32.96";"17.04";"8.07";"47.37";"19.51";"7.4";"37.93"
"Andrej Ilić";"CF";"all";"all";"170510";"A. Ilić";"2000-04-03";"80.15";"12.89";"9";"0";"72";"100";"31.94";"68.06";"68.06";"75";"50";"37.5";"6.94";"5.56";"80";"25";"16.67";"66.67"
"Mohamed El Amine Amoura";"CF";"all";"all";"68779";"M. Amoura";"2000-05-09";"89.25";"19.15";"19";"0";"355";"100";"31.83";"68.17";"68.17";"73.95";"67.04";"49.58";"17.18";"8.73";"50.82";"20.28";"9.86";"48.61"
"Jonathan Burkardt";"CF";"all";"all";"19171";"J. Burkardt";"2000-07-11";"90.02";"19.66";"24";"0";"402";"100";"30.85";"69.15";"69.15";"76.28";"62.94";"48.01";"15.42";"9.2";"59.68";"20.4";"11.19";"54.88"
"Moritz Broschinski";"CF";"all";"all";"70849";"M. Broschinski";"2000-09-23";"78.17";"13.59";"11";"0";"174";"100";"35.06";"64.94";"64.94";"70.59";"39.08";"27.59";"4.6";"1.72";"37.5";"13.22";"4.6";"34.78"
"Victor Okoh Boniface";"CF";"all";"all";"49391";"V. Boniface";"2000-12-23";"82.62";"22.12";"10";"0";"180";"100";"35.56";"64.44";"64.44";"79.59";"54.44";"43.33";"14.44";"10.56";"73.08";"12.22";"8.33";"68.18"
"Myron Boadu";"CF";"all";"all";"14322";"M. Boadu";"2001-01-14";"82.48";"15.73";"10";"0";"116";"100";"34.48";"65.52";"65.52";"77.42";"53.45";"41.38";"16.38";"12.07";"73.68";"13.79";"8.62";"62.5"
"Benedict Hollerbach";"CF";"all";"all";"40327";"B. Hollerbach";"2001-05-17";"85.21";"17.21";"10";"0";"268";"100";"33.21";"66.79";"66.79";"70";"52.24";"36.57";"16.04";"7.46";"46.51";"15.3";"5.22";"34.15"
"Patrick Wimmer";"CF";"all";"all";"27750";"P. Wimmer";"2001-05-30";"87.41";"17.79";"6";"0";"127";"100";"40.16";"59.84";"59.84";"60.49";"63.78";"38.58";"18.11";"8.66";"47.83";"24.41";"7.09";"29.03"
"Junior Chukwubuike Adamu";"CF";"all";"all";"36021";"J. Adamu";"2001-06-06";"84.96";"19.54";"16";"0";"233";"100";"35.19";"64.81";"64.81";"69.17";"51.5";"35.62";"14.16";"9.44";"66.67";"14.16";"7.3";"51.52"
"Nick Woltemade";"CF";"all";"all";"24295";"N. Woltemade";"2002-02-14";"89.5";"23.52";"12";"0";"315";"100";"29.84";"70.16";"70.16";"75.32";"50.16";"37.78";"16.51";"10.16";"61.54";"13.65";"7.3";"53.49"
"Phil Harres";"CF";"all";"all";"181690";"P. Harres";"2002-03-25";"89.73";"16.95";"15";"0";"176";"100";"47.73";"52.27";"52.27";"55.91";"52.84";"29.55";"9.09";"4.55";"50";"25";"10.23";"40.91"
"Hugo Ekitiké";"CF";"all";"all";"32433";"H. Ekitiké";"2002-06-20";"86.95";"20.41";"30";"0";"607";"100";"31.3";"68.7";"68.7";"77.08";"55.35";"42.67";"16.8";"10.87";"64.71";"15.16";"8.07";"53.26"
"Gift Emmanuel Orban";"CF";"all";"all";"553894";"G. Orban";"2002-07-17";"75.74";"16.14";"6";"0";"81";"100";"28.4";"71.6";"71.6";"80.39";"62.96";"50.62";"12.35";"9.88";"80";"24.69";"16.05";"65"
"Adam Hložek";"CF";"all";"all";"31031";"A. Hložek";"2002-07-25";"84.85";"19.78";"11";"0";"236";"100";"27.12";"72.88";"72.88";"73.53";"57.63";"42.37";"16.1";"8.9";"55.26";"18.22";"8.9";"48.84"
"Maximilian Beier";"CF";"all";"all";"24862";"M. Beier";"2002-10-17";"81.54";"22.31";"7";"0";"91";"100";"36.26";"63.74";"63.74";"71.43";"69.23";"49.45";"20.88";"15.38";"73.68";"17.58";"7.69";"43.75"
"Armindo Sieb";"CF";"all";"all";"39786";"A. Sieb";"2003-02-17";"65.46";"13.6";"5";"0";"66";"100";"36.36";"63.64";"63.64";"75";"54.55";"40.91";"18.18";"9.09";"50";"22.73";"12.12";"53.33"
"Florian Wirtz";"CF";"all";"all";"25456";"F. Wirtz";"2003-05-03";"91.34";"24.33";"6";"0";"236";"100";"19.49";"80.51";"80.51";"83.83";"70.76";"59.32";"15.68";"11.44";"72.97";"12.71";"6.78";"53.33"
"Benjamin Šeško";"CF";"all";"all";"25340";"B. Šeško";"2003-05-31";"84.32";"20.92";"24";"0";"480";"100";"28.54";"71.46";"71.46";"75.91";"57.08";"43.33";"11.04";"6.04";"54.72";"17.29";"9.58";"55.42"
"Nelson Felix Patrick  Weiper";"CF";"all";"all";"105748";"N. Weiper";"2005-03-17";"80.86";"19.1";"6";"0";"117";"100";"41.88";"58.12";"58.12";"74.07";"46.15";"34.19";"17.09";"8.55";"50";"13.68";"5.13";"37.5"
"Anthony Losilla";"DM";"all";"all";"19270";"A. Losilla";"1986-03-10";"79.04";"13.56";"9";"0";"134";"100";"26.87";"73.13";"73.13";"75.83";"89.55";"67.91";"1.49";"1.49";"100";"17.91";"8.96";"50"
"Rani Khedira";"DM";"all";"all";"8866";"R. Khedira";"1994-01-27";"97.52";"18.11";"5";"0";"90";"100";"34.44";"65.56";"65.56";"67.57";"82.22";"55.56";"5.56";"4.44";"80";"20";"10";"50"
"Maximilian Arnold";"DM";"all";"all";"7348";"M. Arnold";"1994-05-27";"99.6";"20.7";"12";"0";"312";"100";"20.83";"79.17";"79.17";"83.02";"84.94";"70.51";"2.88";"1.28";"44.44";"14.74";"7.37";"50"
"Ellyes Skhiri";"DM";"all";"all";"3015";"E. Skhiri";"1995-05-10";"96.92";"23.15";"5";"0";"174";"100";"14.37";"85.63";"85.63";"87.01";"88.51";"77.01";"4.02";"1.72";"42.86";"13.22";"6.32";"47.83"
"Kristijan Jakić ";"DM";"all";"all";"32235";"K. Jakić";"1997-05-14";"95.81";"16.79";"7";"0";"165";"100";"19.39";"80.61";"80.61";"85.19";"81.82";"69.7";"4.85";"3.03";"62.5";"14.55";"10.3";"70.83"
"Ibrahima Sissoko";"DM";"all";"all";"12227";"I. Sissoko";"1997-10-27";"91.57";"18.01";"11";"0";"270";"100";"25.93";"74.07";"74.07";"74.27";"76.3";"56.67";"6.3";"2.59";"41.18";"20";"8.89";"44.44"
"Senne Lynen";"DM";"all";"all";"39663";"S. Lynen";"1999-02-19";"91.31";"20.26";"20";"0";"501";"100";"20.16";"79.84";"79.84";"82.93";"83.03";"68.86";"4.19";"2.4";"57.14";"13.37";"6.99";"52.24"
"Nicolai Remberg";"DM";"all";"all";"723631";"N. Remberg";"2000-06-19";"97.74";"21.93";"7";"0";"164";"100";"14.02";"85.98";"85.98";"88.03";"86.59";"76.22";"1.83";"1.22";"66.67";"10.37";"4.88";"47.06"
"Felix Kalu Nmecha";"DM";"all";"all";"20239";"F. Nmecha";"2000-10-10";"92.24";"26.95";"7";"0";"241";"100";"11.62";"88.38";"88.38";"87.92";"85.89";"75.52";"4.98";"2.9";"58.33";"9.13";"5.39";"59.09"
"Magnus Nordengen Knudsen";"DM";"all";"all";"72012";"M. Knudsen";"2001-06-15";"95.27";"16.44";"5";"0";"110";"100";"20";"80";"80";"81.52";"83.64";"68.18";"3.64";"2.73";"75";"12.73";"7.27";"57.14"
"Christian Günter";"LB";"all";"all";"11354";"C. Günter";"1993-02-28";"89.85";"21.26";"25";"0";"478";"100";"25.31";"74.69";"74.69";"75.57";"91.63";"69.25";"8.16";"4.6";"56.41";"26.99";"12.97";"48.06"
"Raphaël Adelino José Guerreiro";"LB";"all";"all";"8869";"Raphaël Guerreiro";"1993-12-22";"77.36";"26.87";"9";"0";"253";"100";"14.23";"85.77";"85.77";"88.34";"88.14";"77.87";"4.74";"3.16";"66.67";"11.07";"7.91";"71.43"
"Ramy Bensebaini";"LB";"all";"all";"8863";"R. Bensebaini";"1995-04-16";"89.15";"25.79";"14";"0";"395";"100";"16.71";"83.29";"83.29";"87.2";"85.06";"74.18";"4.05";"2.53";"62.5";"11.14";"6.84";"61.36"
"Maximilian Wittek";"LB";"all";"all";"19250";"M. Wittek";"1995-08-21";"92.22";"16.99";"10";"0";"234";"100";"32.05";"67.95";"67.95";"70.24";"87.61";"61.54";"8.12";"5.13";"63.16";"32.48";"16.24";"50"
"Jonas Föhrenbach";"LB";"all";"all";"19349";"J. Föhrenbach";"1996-01-26";"93.56";"19.34";"10";"0";"193";"100";"30.05";"69.95";"69.95";"72.29";"86.01";"62.18";"6.74";"4.15";"61.54";"28.5";"12.95";"45.45"
"Maximilian Mittelstädt";"LB";"all";"all";"7351";"M. Mittelstädt";"1997-03-18";"92.79";"25.83";"21";"0";"762";"100";"15.75";"84.25";"84.25";"85.88";"88.32";"75.85";"8.92";"5.64";"63.24";"18.9";"10.76";"56.94"
"Joakim Maehle";"LB";"all";"all";"14570";"J. Maehle";"1997-05-20";"97.69";"22.84";"18";"0";"500";"100";"22.8";"77.2";"77.2";"81.93";"83";"68";"9.4";"5";"53.19";"22";"13";"59.09"
"David Raum";"LB";"all";"all";"19255";"D. Raum";"1998-04-22";"90.83";"23.07";"10";"0";"258";"100";"26.74";"73.26";"73.26";"74.67";"87.21";"65.12";"11.24";"3.88";"34.48";"25.19";"11.63";"46.15"
"Arthur Theate";"LB";"all";"all";"32269";"A. Theate";"2000-05-25";"94.25";"19.36";"7";"1";"150";"100";"25.33";"74.67";"74.67";"77.21";"90.67";"70";"6";"3.33";"55.56";"32";"20";"62.5"
"Alphonso Davies";"LB";"all";"all";"17902";"A. Davies";"2000-11-02";"94.87";"34.2";"16";"0";"639";"100";"15.34";"84.66";"84.66";"87.33";"79.03";"69.01";"7.51";"4.23";"56.25";"10.49";"5.01";"47.76"
