Name,Team,Competition,Season,Minutes,90s,Appearances,Primary Position,Secondary Position,Gender,Nationality,Age,Date of Birth,Height,All Goals,NP Goals,xG,xG/Shot,Shots,Goal Conversion%,Shooting%,Shot Touch%,Penalty Conversion%,PSxG,Assists,xG Assisted,Key Passes,OP Assists,OP xG Assisted,OP Key Passes,SP Assists,SP xG Assisted,SP Key Passes,Scoring Contribution,xG & xG Assisted,Shots & Key Passes,O/U Performance,Dribbles,Successful Dribbles,Failed Dribbles,Dribble%,Fouls Won,Penalty Wins,Dispossessed,Turnovers,Interceptions,PAdj Interceptions,Clearances,PAdj Clearances,Defensive Actions,Aggressive Actions,Blocks/Shot,Defensive Regains,Average DA X,Ball Recov. F2,Ball Recoveries,Tackles,Tack&Int,Tack/DP%,PAdj Tackles,PAdj Tack&Int,Fouls,Dribbles Stopped%,Dribbled Past,Aerial Win%,Aerial Wins,Errors,Pressures,PAdj Pressures,Pressure Regains,Counterpressures,Counterpress Regains,Average Pressure X,Pressures F2,Pressures F2%,Counterpressures F2,Counterpressures F2%,Yellow Cards,2nd Yellows,Red Cards,OP Passes,Passing%,Long Balls,L/R Footedness%,Long Ball%,Pr. Long Balls,UPr. Long Balls,Passes Pressured%,Pr. Pass%,Pr. Pass% Dif.,Average Pass X,Deep Progressions,xGBuildup,xGChain,Carries,Carry%,Carry Length,OP F3 Passes,PintoB,OP Passes Into Box,SP PintoB,Passes Inside Box,Touches In Box,PinTin,Throughballs,Successful Box Cross%,Successful Crosses,Crossing%,Deep Completions,Pass Forward%,Pass Sideways%,Pass Backward%,F3 Pass Forward%,F3 Pass Sideways%,F3 Pass Backward%,Pass Length,Pr. Pass Length,Pass Length Ratio,Pr. Pass Length%,Pr. Pass Length Dif.,Succ. Pass Length,Succ.Pr. Pass Length,Goals Conceded,PSxG Faced,GSAA,Save%,xSv%,Shot Stopping%,xG Faced,Shots Faced,Shots Faced OT%,All Shots Faced,Positioning Error,Penalties Faced,Penalties Conceded,GK Aggressive Dist.,Claims%,Pass into Danger%,Pass into Pressure%,Positive Outcome,Positive Outcome%,Pass OBV,D&C OBV,DA OBV,Shot OBV,Goalkeeper OBV,OBV
Agustín Pinheiro,Progreso,Primera División,2025,1838,20.42,22,Right Back,Right Centre Midfielder,Man,Uruguay,23,14/03/02,182,0.05,0.05,0.04,0.07,0.59,8,42,1,,0.04,0,0.02,0.39,0,0.02,0.34,0,0.01,0.05,0.05,0.06,0.98,-0.01,0.69,0.44,0.24,64,1.37,0,0.98,1.08,0.98,0.81,2.35,1.57,30.36,12.63,0.01,6.51,38.81,3.87,10.72,3.28,4.26,74,2.59,3.39,1.47,53,1.18,38,1.27,0.05,25.66,21.05,4.8,6.12,0.73,41.44,8.52,33,3.92,64,0.2,0,0,21.69,69,1.47,11,48,2.79,2.64,20,63,-6,50.54,2.35,0.13,0.18,16.99,89,5.46,4.5,0.54,0.34,0.2,0.05,1.42,1.76,0,27,0.2,29,0.1,32,60,8,29,63,8,19.79,16.04,0.92,97,-3.75,18.24,15.63,0,0,0,0,0,,0,0,,0,0,0,0,0,0,33,13,2.5,16,0.05,0.04,0.01,-0.03,,0.07
Agustín Príncipe,CA Juventud,Primera División,2025,38,0.42,3,Left Centre Forward,Centre Attacking Midfielder,Man,Argentina,25,25/07/00,175,0,0,0,,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,2.37,0,0,2.37,2.6,18.95,14.21,0.25,0,34.73,2.37,2.37,0,0,,0,0,2.37,,0,0,0,0,16.58,19.26,0,0,0,43.02,7.11,43,0,,0,0,0,14.21,17,0,0,,2.37,0,33,0,-17,22.46,0,0,0,7.11,100,18.06,0,0,0,0,0,2.37,2.37,0,,0,,0,33,50,17,,,,13.28,7.08,1.89,,-6.2,25.11,,0,0,0,0,0,,0,0,,0,0,0,0,0,0,67,0,0.95,17,-0.08,0.06,-0.89,,,-0.9
Agustín Rodríguez,Miramar Misiones,Primera División,2025,480,5.33,13,Centre Forward,Right Centre Forward,Man,Uruguay,21,14/06/04,186,0.19,0,0.06,0.08,0.75,0,25,2,100,0.01,0,0.03,0.94,0,0.02,0.75,0,0,0.19,0,0.09,1.69,-0.09,0.56,0.19,0.37,33,1.87,0,0.75,3.37,0.19,0.13,0.56,0.3,27.19,10.31,0.01,3.56,56.97,3.37,4.31,1.69,1.87,75,1.13,1.26,1.5,57,0.56,29,1.31,0,24.19,13.46,2.44,5.06,0.56,58.22,15.56,64,4.12,81,0,0,0,15.56,57,0.56,9,75,0.56,0.75,33,47,-10,60.68,2.25,0.21,0.24,15.19,79,4.63,4.69,0.19,0.19,0,0.19,3.56,3.75,0.19,0,0,0,0.75,23,62,15,20,72,8,14.92,13.38,1.11,117,-1.54,16.5,15.66,0,0,0,0,0,,0,0,,0,0,0,0,0,0,32,7,2.92,22,-0.05,0,0.03,0,,-0.02
Agustín Soria,Defensor Sporting,Primera División,2025,994,11.04,13,Right Centre Midfielder,Right Defensive Midfielder,Man,Uruguay,21,29/11/04,175,0.09,0.09,0.09,0.05,1.99,5,23,2,,0.08,0.18,0.14,1.81,0.18,0.1,1.18,0,0.04,0.63,0.27,0.24,3.8,0.04,1.9,0.45,1.45,24,1.72,0.09,1.27,2.54,0.45,0.56,0.81,0.92,23.36,10.5,0.02,5.52,51.64,4.62,10.05,1.18,1.63,76,1.36,1.92,0.72,56,0.36,58,0.63,0,21.46,26.87,4.62,7.7,1,52.66,11.68,54,5.89,76,0.18,0,0.09,42.47,80,2.63,17,46,1.27,5.25,18,77,-3,53.37,4.89,0.55,0.63,39.66,91,4.64,10.96,1,0.18,0.81,0.36,3.8,3.98,0.27,27,0.36,22,0.63,18,74,9,17,71,12,19.67,15.25,0.92,102,-4.42,18.16,15.58,0,0,0,0,0,,0,0,,0,0,0,0,0,0,18,9,7.01,45,0,0.12,0.03,-0.08,,0.07
Alan Leonel Di Pippa,Cerro Largo,Primera División,2025,1790,19.89,21,Right Centre Back,Left Centre Back,Man,Argentina,25,15/06/00,179,0,0,0.04,0.1,0.35,0,29,0,,0.02,0,0.01,0.2,0,0.01,0.15,0,0,0.05,0,0.05,0.55,-0.05,0.15,0.05,0.1,33,0.75,0,0.55,0.4,1.61,1.36,6.44,5.66,14.18,6.79,0.04,5.93,27.74,2.16,12.42,2.46,4.07,70,2.03,3.39,0.45,65,1.06,64,2.71,0.1,11.26,9.82,3.12,1.86,0.5,32.43,2.06,18,0.8,43,0.15,0,0,33.43,72,3.07,12,42,7.54,6.23,16,63,-10,37.31,2.31,0.25,0.29,23.88,97,4.64,3.52,0.2,0.15,0.05,0,0.5,0.65,0,25,0.05,50,0,38,58,4,37,57,6,24.66,24.27,0.89,91,-0.39,22.02,21.97,0,0,0,0,0,,0,0,,0,0,0,0,0,0,24,8,2.63,20,0.06,0.04,-0.02,-0.03,,0.05
Alan Nicolás García Pereyra,Cerro Largo,Primera División,2025,1600,17.78,18,Right Back,Right Wing Back,Man,Uruguay,26,13/09/99,178,0,0,0.12,0.11,1.07,0,32,1,,0.06,0.11,0.09,1.07,0.11,0.09,0.96,0,0,0.11,0.11,0.21,2.14,-0.1,1.8,1.07,0.73,59,0.68,0.06,0.79,1.41,1.69,1.43,3.21,2.82,21.1,11.08,0.03,5.63,35.2,5.29,12.32,3.04,4.73,68,2.76,4.19,0.9,53,1.46,50,1.35,0,17.16,15.36,3.32,3.32,0.34,38.55,5.06,30,2.36,71,0.11,0,0,29.76,66,2.19,13,36,4.16,5.18,17,63,-3,51.51,5.34,0.38,0.45,24.7,92,4.76,7.54,1.24,0.9,0.34,0.28,2.03,2.93,0.11,36,0.56,36,0.28,40,54,6,35,58,7,21.39,19.94,0.88,89,-1.45,18.78,17.68,0,0,0,0,0,,0,0,,0,0,0,0,0,0,35,15,4.95,32,0.22,0.04,0.06,-0.05,,0.27
Alan Nicolás García Pereyra,Wanderers,Primera División,2025,80,0.89,2,Right Wing Back,,Man,Uruguay,26,13/09/99,178,0,0,0,,0,,,0,,0,0,0.23,1.12,0,0.23,1.12,0,0,0,0,0.23,1.12,-0.23,4.47,1.12,3.35,25,1.12,0,1.12,3.35,0,0,6.71,6.73,35.78,15.66,0,3.35,44.28,6.71,17.89,2.24,2.24,67,2.38,2.38,3.35,0,1.12,83,5.59,0,30.19,34.32,2.24,4.47,0,46.97,11.18,37,4.47,100,1.12,0,0,55.91,68,1.12,10,17,7.83,5.59,17,64,-5,55.17,7.83,0.03,0.26,50.32,91,3.69,11.18,1.12,1.12,0,0,0,1.12,0,100,1.12,50,0,32,48,21,30,60,10,19.37,17.24,0.81,87,-2.13,15.71,14.99,0,0,0,0,0,,0,0,,0,0,0,0,0,0,35,6,2.35,42,0.24,0.16,0.09,,,0.49
Alejandro Marcelo García Bauter,Progreso,Primera División,2025,1686,18.74,21,Left Centre Midfielder,Right Centre Midfielder,Man,Uruguay,25,01/11/00,170,0,0,0.12,0.06,2.19,0,15,3,,0.03,0,0.03,0.48,0,0.03,0.48,0,0,0,0,0.15,2.67,-0.15,2.03,1.01,1.01,50,0.91,0,1.87,2.72,0.75,0.49,2.08,1.43,25.78,12.27,0.03,4.8,45.1,6.67,12.49,2.19,2.94,61,1.68,2.16,1.76,35,1.39,40,1.01,0,21.93,17.11,3.58,5.5,0.8,49.09,10.67,49,4.43,81,0.11,0,0,34.16,71,1.17,19,35,3.04,2.4,26,70,-1,54.83,4.43,0.25,0.34,30.53,86,4.98,9.39,0.64,0.64,0,0.48,3.36,4,0,8,0.27,28,0.48,32,56,12,32,56,12,17.4,17.04,0.91,93,-0.36,15.89,15.79,0,0,0,0,0,,0,0,,0,0,0,0,0,0,29,11,3.87,25,0.08,0.06,0.03,-0.11,,0.05
Alejandro Severo,Racing,Primera División,2025,714,7.93,13,Left Wing,Left Attacking Midfielder,Man,Uruguay,20,26/08/05,167,0,0,0.18,0.07,2.65,0,14,6,,0.12,0,0.02,0.76,0,0.02,0.76,0,0,0,0,0.2,3.4,-0.2,1.64,0.63,1.01,38,1.64,0.13,2.77,4.92,0.5,0.51,0.88,0.75,30.01,11.6,0.04,5.8,59.18,4.79,7.19,1.39,1.89,79,1.37,1.88,1.39,40,0.38,14,0.76,0,27.24,24.93,4.41,5.04,0.5,60.46,18.66,69,4.29,85,0.13,0,0,16.39,71,0.25,9,22,1.01,1.01,30,62,-9,62.18,1.13,0.3,0.37,20.68,71,5.6,5.55,0.63,0.5,0.13,0.13,5.17,5.67,0,20,0.13,20,0.38,22,63,15,23,61,16,16.31,13.69,0.95,100,-2.62,15.44,13.74,0,0,0,0,0,,0,0,,0,0,0,0,0,0,29,11,4.75,28,0.04,-0.08,0.02,-0.03,,-0.04
Alejo Macelli,Cerro,Primera División,2025,98,1.09,1,Centre Defensive Midfielder,Right Defensive Midfielder,Man,Argentina,27,01/03/98,178,0,0,0.04,0.04,0.92,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.04,0.92,-0.04,0.92,0,0.92,0,2.75,0,0,0.92,1.83,1.71,7.33,6.83,24.73,15.57,0,6.41,34.4,5.5,10.99,4.58,6.41,83,4.27,5.98,2.75,50,0.92,53,7.33,0,21.07,19.63,3.66,3.66,0,37.64,5.5,26,1.83,50,0.92,0,0,26.56,80,0.92,5,50,7.33,1.83,13,50,-30,42.83,0.92,0.08,0.08,16.49,94,1.91,3.66,0,0,0,0,1.83,1.83,0.92,,0,,0,20,67,13,50,50,0,19.29,8.76,1.06,98,-10.53,20.36,8.61,0,0,0,0,0,,0,0,,0,0,0,0,0,0,17,0,2.75,26,-0.06,0.03,0.06,-0.05,,-0.02
Alex Bruno,Plaza Colonia,Primera División,2025,853,9.47,21,Right Centre Forward,Centre Forward,Man,Brazil,26,06/01/99,190,0.11,0.11,0.17,0.07,2.32,5,36,4,,0.22,0,0.06,0.74,0,0.06,0.74,0,0,0,0.11,0.24,3.06,-0.13,1.9,1.06,0.84,56,0.95,0,2.01,5.28,0.32,0.21,1.16,1.19,23.54,8.45,0,3.17,57.75,3.06,4.33,0.63,0.95,60,0.6,0.81,2.22,20,0.42,33,2.64,0,20.69,16.55,2.64,4.33,0.21,59.71,13.3,64,4.12,95,0,0,0,17.63,63,0.53,75,56,1.48,0.63,40,46,-17,63.6,1.79,0.33,0.44,19.42,72,5.58,6.12,0.21,0.21,0,0.53,6.33,6.54,0,0,0.32,43,0.84,15,64,21,19,64,17,14.27,14.01,1.02,103,-0.27,14.55,14.38,0,0,0,0,0,,0,0,,0,0,0,0,0,0,32,11,3.44,23,-0.06,0.01,-0.03,0.02,,-0.07
Alex Sebastián Camacho,Cerro,Primera División,2025,710,7.89,14,Centre Forward,Right Centre Forward,Man,Uruguay,21,22/01/04,180,0,0,0.15,0.1,1.52,0,8,4,,0.02,0,0.05,0.76,0,0.05,0.76,0,0,0,0,0.2,2.28,-0.2,0.76,0.51,0.25,67,0.76,0,0.76,4.69,0.13,0.08,1.14,0.7,25.23,8.49,0,3.68,62.32,3.42,5.58,1.01,1.14,100,0.83,0.9,1.65,,0,25,2.03,0,22.57,14.92,3.04,5.07,0.38,64.82,18.13,80,4.69,93,0.38,0,0,15.59,68,0.38,8,75,1.27,0.38,32,64,-3,62.37,0.63,0.24,0.29,15.21,69,4.35,4.94,0.38,0.38,0,0.25,5.83,6.21,0,33,0.13,50,0.89,14,60,26,10,64,26,11.87,10.61,1.08,109,-1.26,12.79,11.53,0,0,0,0,0,,0,0,,0,0,0,0,0,0,31,8,2.13,19,-0.02,0.01,0.03,-0.1,,-0.08
Alex Silva,Boston River,Primera División,2025,573,6.37,8,Right Back,Right Wing Back,Man,Uruguay,32,14/06/93,178,0,0,0,0.01,0.16,0,0,0,,0,0.16,0.09,1.26,0,0.03,0.63,0.16,0.06,0.63,0.16,0.1,1.41,0.06,1.1,0.47,0.63,43,0.16,0,0.94,1.57,1.73,1.98,3.61,4.63,16.95,10.52,0.01,7.06,32.93,2.04,9.73,1.57,3.3,53,1.65,3.63,1.1,44,1.41,64,1.1,0,14.28,16.99,4.71,3.61,1.1,38.51,3.61,25,1.88,52,0.31,0,0,46.62,71,3.92,12,46,3.92,8.16,11,52,-19,48.65,5.34,0.33,0.34,36.26,94,5.18,9.42,2.51,1.26,1.26,0,0.16,1.41,0,25,0.63,31,0,35,59,6,40,55,5,21.44,15.32,0.87,88,-6.12,18.75,13.48,0,0,0,0,0,,0,0,,0,0,0,0,0,0,28,11,3.19,34,0.23,0.07,0.09,-0.01,,0.39
Alexander Ezequiel Velázquez Ghigliazza,Danubio,Primera División,2025,539,5.99,13,Left Back,Left Midfielder,Man,Uruguay,18,08/04/07,,0,0,0.09,0.06,1.5,0,22,2,,0.08,0,0.01,0.5,0,0.01,0.5,0,0,0,0,0.1,2,-0.1,1.67,0.67,1,40,1.34,0,2.67,4.18,1.17,1.26,2.67,3.54,25.72,12.19,0.02,3.84,43.88,4.34,10.36,3.51,4.68,70,4.33,5.59,1.67,58,1.5,39,1.17,0,20.54,22.93,2.84,5.18,0.17,48.87,9.52,46,4.01,77,0.33,0,0,29.06,58,1.34,82,25,2.84,5.18,12,42,-16,54.67,4.34,0.23,0.34,28.89,77,6.53,5.51,1.17,0.67,0.5,0,2.17,2.84,0,14,0.33,20,0.17,36,52,12,42,42,15,21.49,13.79,0.87,116,-7.7,18.62,16.01,0,0,0,0,0,,0,0,,0,0,0,0,0,0,33,10,2.51,20,0.01,0.05,0.04,0.02,,0.12
