"Player";"Position";"third";"channel";"Player ID";"Short name";"Birthdate";"Minutes played per match";"Adjusted min TIP per match";"Count performances that pass the quality check";"Count performances that fail the quality check";"Count opportunities to pass to Runs in sample";"Count opportunities to pass to Runs per 100 Pass Opportunities";"Count pass attempts for Runs per 100 Pass Opportunities";"Threat of all opportunities to pass to Runs per 100 Pass Opportunities";"Threat of Runs to which a pass was attempted per 100 Pass Opportunities";"Pass completion ratio to Runs";"Count Runs made by teammate per 100 Pass Opportunities";"Threat of Runs to which a pass was completed per 100 Pass Opportunities";"Count completed passes for Runs per 100 Pass Opportunities";"Count completed passes leading to shot for Runs per 100 Pass Opportunities";"Count completed passes leading to goal for Runs per 100 Pass Opportunities";"Count opportunities to pass to dangerous Runs per 100 Pass Opportunities";"Count pass attempts for dangerous Runs per 100 Pass Opportunities";"Count completed passes for dangerous Runs per 100 Pass Opportunities"
"Ángel Fernando Gracia Toral";"LWB";"all";"all";"43551";"Á. Gracia";"1989-05-30";"102.4";"12.68";"6";"2";"41";"100";"65.85";"1.71";"1.22";"55.56";"165.85";"0.28";"36.59";"7.32";"0";"21.95";"14.63";"2.44"
"Lucas Eduardo Mancinelli";"RW";"all";"all";"28627";"L. Mancinelli";"1989-07-07";"91.58";"18.18";"17";"4";"306";"100";"67.97";"2.36";"1.78";"65.38";"158.5";"0.84";"44.44";"7.19";"0.65";"33.01";"23.86";"9.15"
"Cristian Damián Erbes";"DM";"all";"all";"15476";"C. Erbes";"1990-01-06";"99.13";"20.27";"7";"0";"50";"100";"46";"0.82";"0.22";"78.26";"130";"0.15";"36";"2";"0";"12";"2";"2"
"Édison Fernando Vega Obando";"DM";"all";"all";"38242";"É. Vega";"1990-03-08";"90.89";"18.06";"12";"0";"84";"100";"58.33";"1.08";"0.73";"81.63";"136.9";"0.54";"47.62";"4.76";"1.19";"16.67";"14.29";"8.33"
"Edison Armando Caicedo Castro";"RDM";"all";"all";"69540";"E. Caicedo";"1990-03-13";"92.79";"18.89";"6";"0";"43";"100";"44.19";"1.06";"0.43";"73.68";"106.98";"0.17";"32.56";"2.33";"0";"16.28";"6.98";"0"
"Edison Armando Caicedo Castro";"RM";"all";"all";"69540";"E. Caicedo";"1990-03-13";"89.12";"15.29";"7";"0";"38";"100";"57.89";"1";"0.33";"90.91";"123.68";"0.29";"52.63";"2.63";"0";"7.89";"0";"0"
"Eddie Fernando Guevara Chávez";"RCB";"all";"all";"69574";"E. Guevara";"1990-04-02";"97.22";"17.76";"9";"3";"46";"100";"52.17";"0.33";"0.18";"62.5";"119.57";"0.1";"32.61";"0";"0";"2.17";"0";"0"
"Lisandro Joel Alzugaray";"RW";"all";"all";"26333";"L. Alzugaray";"1990-04-17";"87.19";"18.26";"11";"0";"111";"100";"57.66";"2.36";"1.3";"64.06";"154.95";"0.62";"36.94";"6.31";"0";"35.14";"18.02";"8.11"
"Pablo Daniel Magnín";"CF";"all";"all";"38305";"P. Magnín";"1990-04-25";"90.4";"18.64";"15";"5";"101";"100";"76.24";"2.21";"1.75";"68.83";"149.5";"0.99";"52.48";"7.92";"0";"32.67";"25.74";"14.85"
"Ricardo Adé Kat";"RCB";"all";"all";"18317";"R. Adé";"1990-05-21";"100.3";"20.26";"27";"0";"201";"100";"45.27";"0.45";"0.18";"76.92";"120.4";"0.08";"34.83";"1";"0";"2.99";"1.49";"0"
"Romario Javier Caicedo Ante";"RB";"all";"all";"39204";"R. Caicedo";"1990-05-23";"95.52";"19.1";"21";"0";"216";"100";"60.19";"1.64";"1.25";"68.46";"139.81";"0.56";"41.2";"5.56";"0.93";"17.59";"13.43";"5.56"
"José Alfredo Quinteros Ordóñez";"RB";"all";"all";"38240";"J. Quintero";"1990-06-20";"98.36";"20.18";"11";"1";"135";"100";"66.67";"1.95";"1.53";"71.11";"144.44";"0.82";"47.41";"7.41";"0";"28.89";"21.48";"12.59"
"Diego Andrés Armas Benavides";"AM";"all";"all";"39064";"D. Armas";"1990-07-02";"89.96";"17.47";"13";"0";"179";"100";"68.72";"1.97";"1.46";"82.11";"155.87";"0.93";"56.42";"9.5";"1.12";"29.61";"24.02";"16.76"
"Diego Andrés Armas Benavides";"CF";"all";"all";"39064";"D. Armas";"1990-07-02";"90.54";"16.09";"9";"1";"135";"100";"69.63";"2.17";"1.53";"74.47";"169.63";"0.99";"51.85";"8.89";"0";"32.59";"25.19";"16.3"
"Elvis Adan Patta Quintero";"RB";"all";"all";"69575";"E. Patta";"1990-11-17";"101.61";"18.82";"19";"1";"190";"100";"64.21";"1.26";"0.79";"82.79";"139.47";"0.47";"53.16";"7.89";"1.58";"17.89";"10.53";"5.26"
"Juan Ignacio Alvacete";"LCB";"all";"all";"726614";"J. Alvacete";"1991-01-12";"97.87";"17.12";"14";"0";"71";"100";"52.11";"0.59";"0.39";"81.08";"128.17";"0.24";"42.25";"2.82";"0";"5.63";"4.23";"1.41"
"Federico Luciano Nieto";"AM";"all";"all";"115125";"L. Nieto";"1991-01-19";"76.01";"18.84";"10";"1";"121";"100";"61.98";"1.75";"1.21";"77.33";"138.84";"0.69";"47.93";"9.92";"0.83";"28.1";"20.66";"12.4"
"Alex Renato Ibarra Mina";"LW";"all";"all";"8935";"Renato Ibarra";"1991-01-20";"75.09";"17.55";"8";"1";"95";"100";"67.37";"2.06";"1.46";"85.94";"138.95";"1.21";"57.89";"12.63";"2.11";"29.47";"23.16";"20"
"Alex Renato Ibarra Mina";"RW";"all";"all";"8935";"Renato Ibarra";"1991-01-20";"88.34";"23.6";"8";"0";"134";"100";"60.45";"2.13";"1.34";"76.54";"141.79";"0.74";"46.27";"8.96";"0.75";"32.84";"20.15";"11.94"
"Carlos Alexi Arboleda Ruiz";"LW";"all";"all";"39419";"C. Arboleda";"1991-01-24";"90.26";"16.79";"12";"1";"127";"100";"74.02";"2.48";"2";"69.15";"141.73";"1.16";"51.18";"9.45";"0.79";"33.86";"25.98";"12.6"
"Roberto Francisco Luzárraga Mendoza";"LCB";"all";"all";"38221";"R. Luzárraga";"1991-02-24";"99.94";"19.59";"11";"0";"52";"100";"42.31";"0.28";"0.16";"86.36";"111.54";"0.1";"36.54";"1.92";"0";"0";"0";"0"
"Mauro Alberto Díaz";"AM";"all";"all";"35589";"M. Díaz";"1991-03-10";"76.03";"17.9";"7";"0";"91";"100";"60.44";"1.87";"1.08";"67.27";"142.86";"0.71";"40.66";"5.49";"0";"34.07";"17.58";"9.89"
"Cristian Anderson Penilla Caicedo";"LW";"all";"all";"23501";"C. Penilla";"1991-05-02";"99.04";"15.3";"11";"0";"135";"100";"65.93";"2.7";"1.86";"65.17";"159.26";"1.06";"42.96";"6.67";"1.48";"48.89";"31.85";"20"
"José Luis Cazares Quiñonez";"LM";"all";"all";"39409";"J. Cazares";"1991-05-14";"89.15";"19.11";"10";"1";"127";"100";"55.91";"1.15";"0.54";"87.32";"129.92";"0.42";"48.82";"3.15";"0";"15.75";"7.87";"4.72"
"José Luis Cazares Quiñonez";"RM";"all";"all";"39409";"J. Cazares";"1991-05-14";"95.81";"15.82";"6";"0";"58";"100";"74.14";"1.39";"1.04";"86.05";"129.31";"0.76";"63.79";"12.07";"0";"20.69";"17.24";"12.07"
"Danny Gabriel Luna Morán";"AM";"all";"all";"69525";"D. Luna";"1991-05-25";"86.38";"16.94";"11";"3";"162";"100";"76.54";"2.78";"2.09";"76.61";"153.7";"1.53";"58.64";"14.2";"1.85";"38.89";"31.48";"22.22"
"Steven Tapiero Rodallega";"RM";"all";"all";"43454";"S. Tapiero";"1991-07-28";"97.71";"14.78";"10";"2";"64";"100";"54.69";"1.77";"1.29";"71.43";"148.44";"0.5";"39.06";"4.69";"0";"23.44";"15.62";"9.38"
"Michael Ryan Hoyos";"CF";"all";"all";"44429";"M. Hoyos";"1991-08-02";"77.77";"19.67";"6";"0";"43";"100";"72.09";"3.24";"2.17";"74.19";"155.81";"1.51";"53.49";"9.3";"0";"41.86";"25.58";"16.28"
"Richard Hernán Schunke";"LCB";"all";"all";"38205";"R. Schunke";"1991-11-26";"100.01";"25.63";"16";"0";"154";"100";"42.21";"0.66";"0.22";"87.69";"111.69";"0.17";"37.01";"1.95";"0";"7.79";"1.3";"0.65"
"Aníbal Leguizamón Espínola";"LCB";"all";"all";"39207";"A. Leguizamón";"1992-01-10";"100.25";"21.11";"14";"0";"80";"100";"56.25";"0.55";"0.27";"91.11";"131.25";"0.2";"51.25";"3.75";"0";"3.75";"1.25";"0"
"Raúl Octavio Rivero Falero";"CF";"all";"all";"36309";"O. Rivero";"1992-01-24";"98.13";"19.64";"10";"0";"80";"100";"75";"4.21";"3.48";"65";"150";"1.73";"48.75";"6.25";"1.25";"57.5";"45";"22.5"
"Darwin Guillermo López Tobías";"CF";"all";"all";"66405";"D. López";"1992-02-10";"93.85";"16.59";"11";"1";"30";"100";"66.67";"4.56";"2.88";"75";"153.33";"2.03";"50";"20";"0";"63.33";"46.67";"33.33"
"Walter Leodán Chalá Vázquez";"LW";"all";"all";"39065";"W. Chalá";"1992-02-24";"83.01";"17.62";"6";"1";"84";"100";"64.29";"3.45";"1.85";"68.52";"171.43";"0.71";"44.05";"8.33";"1.19";"45.24";"25";"9.52"
"Jean Carlos Blanco Becerra";"CF";"all";"all";"35835";"J. Blanco";"1992-04-06";"82.34";"16.09";"12";"0";"85";"100";"58.82";"2.99";"2.31";"74";"164.71";"1.12";"43.53";"7.06";"0";"37.65";"25.88";"15.29"
"Jonathan David Dos Santos Duré";"CF";"all";"all";"38686";"J. Dos Santos";"1992-04-18";"90.95";"14.86";"10";"0";"49";"100";"71.43";"3.05";"2.48";"77.14";"151.02";"1.93";"55.1";"20.41";"6.12";"46.94";"34.69";"26.53"
"Beder Julio Caicedo Lastra";"LB";"all";"all";"34396";"B. Caicedo";"1992-05-13";"95.61";"23.85";"15";"0";"189";"100";"58.73";"1.84";"1.16";"72.07";"129.63";"0.61";"42.33";"4.23";"1.59";"25.93";"15.87";"7.41"
"Joaquín Azzem Vergés Collazo";"AM";"all";"all";"121196";"Joaquín Vergés";"1992-06-01";"79.94";"12.67";"5";"1";"47";"100";"70.21";"2.87";"2.07";"63.64";"146.81";"1.13";"44.68";"14.89";"0";"51.06";"38.3";"23.4"
"Joaquín Azzem Vergés Collazo";"CF";"all";"all";"121196";"Joaquín Vergés";"1992-06-01";"88.84";"15.61";"5";"1";"83";"100";"66.27";"2.76";"1.92";"63.64";"148.19";"1.17";"42.17";"13.25";"1.2";"45.78";"26.51";"13.25"
"César Marcelo Meli";"LDM";"all";"all";"26456";"C. Meli";"1992-06-29";"86.88";"18.44";"5";"0";"50";"100";"58";"2.05";"1.49";"86.21";"132";"1.22";"50";"6";"0";"32";"18";"14"
"César Marcelo Meli";"LM";"all";"all";"26456";"C. Meli";"1992-06-29";"81.17";"17.04";"8";"0";"78";"100";"66.67";"2.72";"1.79";"73.08";"143.59";"1.17";"48.72";"6.41";"0";"33.33";"21.79";"11.54"
"César Marcelo Meli";"RM";"all";"all";"26456";"C. Meli";"1992-06-29";"97.32";"18.97";"5";"0";"48";"100";"47.92";"1.46";"0.81";"69.57";"129.17";"0.42";"33.33";"4.17";"0";"25";"14.58";"8.33"
"Carlos Adalberto Rolón Ibarra";"LCB";"all";"all";"38397";"C. Rolón";"1992-06-30";"99.3";"19.77";"22";"0";"105";"100";"42.86";"0.55";"0.23";"77.78";"124.76";"0.15";"33.33";"0.95";"0.95";"4.76";"1.9";"0.95"
"Mario Alberto Pineida Martínez";"LB";"all";"all";"24909";"M. Pineida";"1992-07-06";"88.64";"20.42";"5";"0";"52";"100";"61.54";"1.14";"0.49";"87.5";"121.15";"0.36";"53.85";"1.92";"0";"21.15";"3.85";"1.92"
"Jhon Jairo Cifuente Vergara";"CF";"all";"all";"18278";"J. Cifuente";"1992-07-23";"78.85";"22.02";"11";"0";"54";"100";"81.48";"3.45";"2.76";"65.91";"151.85";"1.71";"53.7";"22.22";"1.85";"62.96";"51.85";"35.19"
"Lucas Ezequiel Piovi";"DM";"all";"all";"28615";"E. Piovi";"1992-08-20";"98.86";"18.54";"6";"0";"63";"100";"57.14";"1.2";"0.67";"77.78";"138.1";"0.43";"44.44";"1.59";"0";"15.87";"9.52";"4.76"
"Lucas Ezequiel Piovi";"RDM";"all";"all";"28615";"E. Piovi";"1992-08-20";"103.27";"17.63";"5";"0";"59";"100";"67.8";"2.04";"1.66";"87.5";"149.15";"1.24";"59.32";"11.86";"1.69";"30.51";"22.03";"16.95"
"Lucas Ezequiel Piovi";"RM";"all";"all";"28615";"E. Piovi";"1992-08-20";"95.85";"20.24";"8";"0";"105";"100";"59.05";"1.87";"1.26";"82.26";"130.48";"0.85";"48.57";"10.48";"1.9";"30.48";"18.1";"12.38"
"Washington Rubén Plúas Macías";"LCB";"all";"all";"817281";"W. Plúas";"1992-08-30";"98.21";"20.57";"5";"0";"29";"100";"48.28";"0.32";"0.1";"85.71";"113.79";"0.09";"41.38";"0";"0";"0";"0";"0"
"Washington Rubén Plúas Macías";"RCB";"all";"all";"817281";"W. Plúas";"1992-08-30";"98.9";"19.14";"7";"1";"41";"100";"41.46";"0.12";"0.06";"82.35";"119.51";"0.04";"34.15";"0";"0";"0";"0";"0"
"Marco Roberto Montaño Díaz";"RB";"all";"all";"69536";"M. Montaño";"1992-09-08";"98.96";"16.22";"11";"1";"81";"100";"55.56";"0.96";"0.53";"68.89";"118.52";"0.22";"38.27";"2.47";"0";"17.28";"7.41";"2.47"
"Alexander David González Sibulo";"RB";"all";"all";"25767";"A. González";"1992-09-13";"95.69";"19.35";"6";"0";"79";"100";"69.62";"0.87";"0.61";"72.73";"141.77";"0.5";"50.63";"5.06";"0";"12.66";"7.59";"7.59"
"Emiliano Romero Clavijo";"RM";"all";"all";"813056";"E. Romero";"1992-09-30";"95.47";"15.89";"7";"0";"39";"100";"48.72";"0.98";"0.5";"89.47";"117.95";"0.2";"43.59";"2.56";"0";"12.82";"2.56";"0"
"Mathías Alexander Acuña Maciel";"CF";"all";"all";"37347";"M. Acuña";"1992-11-28";"97.95";"12.4";"5";"4";"18";"100";"88.89";"3.54";"3.49";"68.75";"138.89";"1.77";"61.11";"27.78";"0";"44.44";"44.44";"16.67"
"Charles Ariel Vélez Plaza";"LM";"all";"all";"38224";"C. Vélez";"1992-12-26";"88.35";"15.5";"8";"0";"62";"100";"61.29";"1.95";"1.52";"81.58";"129.03";"1.08";"50";"9.68";"0";"20.97";"14.52";"11.29"
"Marcos Andrés López Cabrera";"RB";"all";"all";"18267";"A. López";"1993-02-04";"96.07";"18.82";"17";"5";"146";"100";"59.59";"1.24";"0.78";"82.76";"136.99";"0.38";"49.32";"6.16";"0";"13.7";"8.22";"4.11"
"Lautaro Fausto Grillo";"LCB";"all";"all";"14930";"F. Grillo";"1993-02-20";"101.23";"23.85";"22";"2";"220";"100";"60";"0.58";"0.36";"71.21";"127.27";"0.21";"42.73";"3.18";"0.45";"5.91";"3.18";"1.36"
"Rody Jossephe Zambrano Marcillo";"LB";"all";"all";"69592";"R. Zambrano";"1993-02-21";"92.9";"16.18";"16";"0";"112";"100";"59.82";"1.32";"0.81";"71.64";"132.14";"0.33";"42.86";"1.79";"0";"19.64";"10.71";"2.68"
"Nixon Andrés Molina Torres";"RM";"all";"all";"38298";"N. Molina";"1993-03-26";"88.26";"14.29";"15";"1";"140";"100";"58.57";"1.82";"1.18";"71.95";"135.71";"0.83";"42.14";"6.43";"1.43";"21.43";"12.86";"7.86"
"Luis Fernando León Bermeo";"RCB";"all";"all";"18246";"L. León";"1993-04-11";"101.08";"20.48";"23";"0";"155";"100";"48.39";"0.36";"0.23";"77.33";"121.29";"0.14";"37.42";"3.23";"0.65";"3.87";"3.23";"1.29"
"Francisco David Fydriszewski";"CF";"all";"all";"28750";"F. Fydriszewski";"1993-04-13";"87.65";"18.28";"7";"0";"42";"100";"66.67";"4.08";"3.39";"71.43";"154.76";"1.39";"47.62";"11.9";"0";"47.62";"38.1";"21.43"
"Diego Iván Ledesma";"CF";"all";"all";"600103";"D. Ledesma";"1993-06-26";"83.68";"16.15";"5";"0";"18";"100";"72.22";"2.17";"1.33";"61.54";"166.67";"0.79";"44.44";"5.56";"0";"33.33";"22.22";"16.67"
"Pedro Pablo Velasco Arboleda";"RB";"all";"all";"18248";"P. Velasco";"1993-06-29";"98.94";"21.62";"17";"1";"199";"100";"61.81";"1.21";"0.93";"65.85";"145.73";"0.5";"40.7";"5.53";"1.01";"14.57";"11.56";"4.02"
"Pedro Pablo Velasco Arboleda";"RWB";"all";"all";"18248";"P. Velasco";"1993-06-29";"95.93";"15.32";"6";"0";"48";"100";"68.75";"1.63";"1.23";"60.61";"135.42";"0.58";"41.67";"2.08";"0";"25";"18.75";"8.33"
"Leonel Enrique Quiñónez Padilla";"LB";"all";"all";"38706";"L. Quiñónez";"1993-07-03";"96.39";"19.27";"23";"1";"233";"100";"65.24";"1.76";"1.23";"73.68";"135.19";"0.74";"48.07";"6.01";"2.58";"21.46";"14.59";"7.73"
"Jesús Emiliano Trindade Flores";"RDM";"all";"all";"34295";"J. Trindade";"1993-07-10";"93.97";"19.22";"10";"0";"126";"100";"61.11";"0.81";"0.48";"80.52";"121.43";"0.37";"49.21";"2.38";"0.79";"9.52";"4.76";"4.76"
"José Fajardo Nelson";"CF";"all";"all";"67094";"José Fajardo";"1993-08-18";"95.59";"20.61";"10";"1";"58";"100";"70.69";"5.46";"3.88";"68.29";"156.9";"2.63";"48.28";"8.62";"1.72";"63.79";"51.72";"34.48"
"Luis Miguel Ayala Brucil";"LB";"all";"all";"38235";"L. Ayala";"1993-09-24";"93.15";"14.44";"7";"0";"56";"100";"64.29";"2.45";"1.82";"66.67";"144.64";"0.89";"42.86";"8.93";"1.79";"44.64";"30.36";"14.29"
"Diego Francisco Ávila Murillo";"CF";"all";"all";"171565";"D. Ávila";"1993-11-15";"80.89";"13.25";"11";"2";"60";"100";"63.33";"2.27";"1.39";"73.68";"141.67";"0.92";"46.67";"8.33";"0";"30";"16.67";"10"
"Daniel Alberto Patiño Mencias";"RB";"all";"all";"69611";"D. Patiño";"1993-12-01";"100.64";"16.34";"16";"0";"93";"100";"53.76";"1.34";"0.82";"68";"138.71";"0.23";"36.56";"2.15";"0";"21.51";"11.83";"2.15"
"Juan Pablo Ruiz Gómez";"LW";"all";"all";"572222";"J. Ruiz";"1994-01-10";"82.34";"16.82";"13";"0";"158";"100";"65.19";"1.91";"1.35";"71.84";"156.96";"0.94";"46.84";"9.49";"1.27";"31.65";"24.68";"16.46"
"Jonny Alexander Uchuari Pintado";"LW";"all";"all";"38699";"Jonny Uchuari";"1994-01-19";"91.11";"17.7";"6";"0";"56";"100";"60.71";"2.58";"1.9";"76.47";"153.57";"1.12";"46.43";"8.93";"0";"39.29";"28.57";"17.86"
"Júnior Nazareno Sornoza Moreira";"AM";"all";"all";"24906";"J. Sornoza";"1994-01-28";"73.93";"17.55";"5";"0";"75";"100";"64";"1.69";"0.95";"87.5";"153.33";"0.73";"56";"9.33";"2.67";"29.33";"18.67";"13.33"
"Júnior Nazareno Sornoza Moreira";"LM";"all";"all";"24906";"J. Sornoza";"1994-01-28";"73.48";"16.7";"5";"0";"54";"100";"61.11";"2.16";"1.24";"78.79";"144.44";"0.97";"48.15";"5.56";"1.85";"31.48";"16.67";"11.11"
"Mauricio Sebastián Alonso Pereda";"RW";"all";"all";"120572";"M. Alonso";"1994-02-12";"88.97";"15.26";"11";"1";"151";"100";"74.17";"2.61";"2.17";"67.86";"162.25";"1.1";"50.33";"12.58";"0.66";"39.74";"32.45";"13.25"
"Alan Mariano Miño";"LW";"all";"all";"618987";"M. Miño";"1994-03-28";"83.9";"13.4";"5";"0";"80";"100";"73.75";"1.93";"1.41";"66.1";"166.25";"0.79";"48.75";"7.5";"0";"32.5";"23.75";"13.75"
"Alan Mariano Miño";"RW";"all";"all";"618987";"M. Miño";"1994-03-28";"68.1";"12.16";"5";"0";"55";"100";"72.73";"1.91";"1.56";"77.5";"145.45";"1.04";"56.36";"7.27";"0";"32.73";"27.27";"20"
"Jonathan Darwin Borja Colorado";"LW";"all";"all";"24908";"J. Borja";"1994-04-05";"83.68";"15.39";"8";"0";"81";"100";"70.37";"2.74";"1.91";"73.68";"156.79";"1.3";"51.85";"8.64";"1.23";"46.91";"32.1";"22.22"
"Renzo López Patrón";"CF";"all";"all";"44450";"R. López";"1994-04-16";"77.42";"17.06";"5";"0";"19";"100";"84.21";"4.27";"3.75";"75";"131.58";"3.03";"63.16";"15.79";"0";"52.63";"42.11";"26.32"
"Maicon Stiven Solís Arroyo";"CF";"all";"all";"545419";"M. Solís";"1994-05-11";"93.93";"16.89";"7";"0";"58";"100";"67.24";"2.81";"1.65";"66.67";"151.72";"0.99";"44.83";"12.07";"1.72";"36.21";"24.14";"12.07"
"Maicon Stiven Solís Arroyo";"RW";"all";"all";"545419";"M. Solís";"1994-05-11";"96.77";"20.58";"7";"0";"98";"100";"63.27";"2.18";"1.56";"72.58";"154.08";"1.07";"45.92";"10.2";"1.02";"35.71";"27.55";"19.39"
"Jorge Vidal Valdez Chamorro";"RW";"all";"all";"43888";"J. Valdez Chamorro";"1994-05-26";"85.46";"14.16";"10";"0";"76";"100";"73.68";"2.09";"1.32";"75";"139.47";"0.64";"55.26";"3.95";"0";"35.53";"21.05";"10.53"
"Luca Alexander Sosa";"LCB";"all";"all";"43552";"L. Sosa";"1994-06-11";"99.91";"20.39";"20";"1";"180";"100";"47.22";"0.6";"0.4";"71.76";"119.44";"0.18";"33.89";"0.56";"0";"2.78";"2.78";"1.67"
"Juan Manuel Elordi";"LB";"all";"all";"812790";"J. Elordi";"1994-08-21";"101.83";"15.42";"11";"0";"126";"100";"65.08";"2.2";"1.49";"58.54";"162.7";"0.61";"38.1";"3.17";"0";"33.33";"23.81";"8.73"
"Juan Cruz Randazzo";"LCB";"all";"all";"550980";"J. Randazzo";"1994-10-11";"98.52";"13.27";"14";"2";"21";"100";"38.1";"0.48";"0.18";"75";"104.76";"0.11";"28.57";"4.76";"0";"4.76";"0";"0"
"Federico Mariano Paz Navarrete";"LW";"all";"all";"813452";"Federico Paz";"1994-11-10";"87.31";"18.17";"8";"0";"89";"100";"61.8";"2.33";"1.17";"76.36";"146.07";"0.76";"47.19";"5.62";"1.12";"34.83";"20.22";"11.24"
"Federico Mariano Paz Navarrete";"RW";"all";"all";"813452";"Federico Paz";"1994-11-10";"84.09";"18.01";"7";"2";"84";"100";"72.62";"1.73";"1.09";"70.49";"150";"0.63";"51.19";"4.76";"0";"26.19";"16.67";"9.52"
"Darwin Ernesto Suarez Velez";"LB";"all";"all";"121744";"D. Suarez";"1995-01-17";"93.52";"17.51";"10";"0";"90";"100";"60";"1";"0.68";"70.37";"140";"0.29";"42.22";"3.33";"0";"8.89";"6.67";"3.33"
"Darwin Ernesto Suarez Velez";"LCB";"all";"all";"121744";"D. Suarez";"1995-01-17";"100.08";"20.44";"10";"1";"75";"100";"57.33";"0.68";"0.52";"76.74";"128";"0.35";"44";"1.33";"0";"6.67";"6.67";"5.33"
"José Enrique Angulo Caicedo";"CF";"all";"all";"38427";"J. Angulo";"1995-02-03";"93.07";"15.35";"11";"0";"71";"100";"77.46";"3.68";"2.91";"63.64";"184.51";"1.61";"49.3";"12.68";"1.41";"60.56";"52.11";"30.99"
"Facundo Castelli";"CF";"all";"all";"530108";"F. Castelli";"1995-02-18";"88.53";"16.73";"12";"0";"85";"100";"76.47";"3.18";"2.23";"66.15";"162.35";"0.99";"50.59";"5.88";"1.18";"41.18";"30.59";"11.76"
"Byron Efrain Palacios Vélez";"CF";"all";"all";"120577";"B. Palacios";"1995-02-20";"82.28";"14.11";"12";"1";"93";"100";"72.04";"4.21";"3.11";"68.66";"164.52";"1.7";"49.46";"16.13";"2.15";"54.84";"41.94";"27.96"
"Jeison Medina Escobar";"CF";"all";"all";"37056";"J. Medina";"1995-02-27";"85.23";"19.23";"28";"1";"220";"100";"68.18";"2.95";"2.18";"75.33";"160.91";"1.37";"51.36";"13.64";"1.36";"43.18";"29.55";"20"
"Leonel Ignacio Álvarez";"LM";"all";"all";"813058";"L. Álvarez";"1995-03-22";"99.22";"16.86";"11";"0";"89";"100";"62.92";"1.52";"1.04";"67.86";"146.07";"0.64";"42.7";"6.74";"1.12";"23.6";"17.98";"8.99"
