Name,Team,Competition,Season,Minutes,90s,Appearances,Primary Position,Secondary Position,Gender,Nationality,Age,Date of Birth,Height,All Goals,NP Goals,xG,xG/Shot,Shots,Goal Conversion%,Shooting%,Shot Touch%,Penalty Conversion%,PSxG,Assists,xG Assisted,Key Passes,OP Assists,OP xG Assisted,OP Key Passes,SP Assists,SP xG Assisted,SP Key Passes,Scoring Contribution,xG & xG Assisted,Shots & Key Passes,O/U Performance,Dribbles,Successful Dribbles,Failed Dribbles,Dribble%,Fouls Won,Penalty Wins,Dispossessed,Turnovers,Interceptions,PAdj Interceptions,Clearances,PAdj Clearances,Defensive Actions,Aggressive Actions,Blocks/Shot,Defensive Regains,Average DA X,Ball Recov. F2,Ball Recoveries,Tackles,Tack&Int,Tack/DP%,PAdj Tackles,PAdj Tack&Int,Fouls,Dribbles Stopped%,Dribbled Past,Aerial Win%,Aerial Wins,Errors,Pressures,PAdj Pressures,Pressure Regains,Counterpressures,Counterpress Regains,Average Pressure X,Pressures F2,Pressures F2%,Counterpressures F2,Counterpressures F2%,Yellow Cards,2nd Yellows,Red Cards,OP Passes,Passing%,Long Balls,L/R Footedness%,Long Ball%,Pr. Long Balls,UPr. Long Balls,Passes Pressured%,Pr. Pass%,Pr. Pass% Dif.,Average Pass X,Deep Progressions,xGBuildup,xGChain,Carries,Carry%,Carry Length,OP F3 Passes,PintoB,OP Passes Into Box,SP PintoB,Passes Inside Box,Touches In Box,PinTin,Throughballs,Successful Box Cross%,Successful Crosses,Crossing%,Deep Completions,Pass Forward%,Pass Sideways%,Pass Backward%,F3 Pass Forward%,F3 Pass Sideways%,F3 Pass Backward%,Pass Length,Pr. Pass Length,Pass Length Ratio,Pr. Pass Length%,Pr. Pass Length Dif.,Succ. Pass Length,Succ.Pr. Pass Length,Goals Conceded,PSxG Faced,GSAA,Save%,xSv%,Shot Stopping%,xG Faced,Shots Faced,Shots Faced OT%,All Shots Faced,Positioning Error,Penalties Faced,Penalties Conceded,GK Aggressive Dist.,Claims%,Pass into Danger%,Pass into Pressure%,Positive Outcome,Positive Outcome%,Pass OBV,D&C OBV,DA OBV,Shot OBV,Goalkeeper OBV,OBV
Alan Medina,Querétaro,Liga MX,2025/2026,102,1.13,4,Right Centre Forward,,Man,Mexico,28,18/08/97,180,0,0,0.08,0.09,0.88,0,100,3,,0.03,0,0,0,0,0,0,0,0,0,0,0.08,0.88,-0.08,1.76,0,1.76,0,0.88,0,1.76,4.41,1.76,0.34,0,0,23.8,8.81,0,2.64,68.07,2.64,6.17,0.88,2.64,50,0.52,0.86,0.88,0,0.88,25,0.88,0,22.04,10.95,2.64,5.29,0.88,68.98,18.51,84,5.29,100,0,0,0,16.75,70,0,15,,0,0,40,50,-20,66.22,2.64,0.08,0.08,21.16,71,10.11,8.81,0,0,0,0,1.76,1.76,0,,0,,0.88,5,80,15,0,80,20,13.5,8.87,1.19,136,-4.63,16.02,12.06,0,0,0,0,0,,0,0,,0,0,0,0,0,0,30,20,,,-0.03,0.11,0.02,-0.01,,0.09
Alan Mozo,Guadalajara,Liga MX,2025/2026,159,1.77,3,Right Wing Back,,Man,Mexico,29,04/04/97,175,0,0,0.03,0.04,0.57,0,0,1,,0,0.57,0.22,1.7,0.57,0.22,1.7,0,0,0,0.57,0.24,2.26,0.32,2.26,2.26,0,100,0.57,0,1.13,2.26,0,0,0,0,16.97,10.18,0,3.39,46.63,3.96,7.92,1.7,1.7,100,2.85,2.85,1.13,100,0,0,0,0,14.14,22.28,2.83,3.39,0,51.91,8.48,60,3.39,100,0.57,0,0,40.15,67,2.26,7,40,1.13,4.52,10,56,-12,61.44,3.39,0.6,0.78,39.59,93,2.7,11.88,1.13,1.13,0,0,2.83,3.96,0,100,1.13,13,0,15,70,15,10,67,24,20,23.69,0.85,132,3.68,17.01,31.25,0,0,0,0,0,,0,0,,0,0,0,0,0,0,31,10,6.62,40,0.15,0.07,0.01,-0.04,,0.19
Alan Pulido,Guadalajara,Liga MX,2025/2026,256,2.85,4,Centre Forward,Left Attacking Midfielder,Man,Mexico,35,07/03/91,177,0,0,0.1,0.06,1.76,0,0,2,0,0,0,0.02,0.35,0,0.02,0.35,0,0,0,0,0.13,2.11,-0.13,1.76,0.35,1.41,20,1.41,0,1.05,2.46,0,0,1.05,1.61,17.57,7.73,0.05,5.97,57.44,2.81,4.22,0.35,0.35,50,0.59,0.59,0.7,0,0.35,0,0,0,16.52,24.07,5.62,1.76,0,62.82,11.95,72,1.76,100,0,0,0,24.6,86,0.35,8,100,1.05,0.35,26,89,3,57.87,2.46,0.33,0.42,26.71,89,3.39,9.14,0.35,0.35,0,0,3.51,3.87,0,0,0,,0,7,71,22,12,81,8,15.05,13.68,1.03,108,-1.37,15.56,14.72,0,0,0,0,0,,0,0,,0,0,0,0,0,0,15,7,2.39,13,-0.04,-0.01,0.02,-0.08,,-0.11
Alan Torres,Mazatlán,Liga MX,2025/2026,41,0.46,1,Centre Defensive Midfielder,,Man,Mexico,26,18/02/00,177,0,0,0,,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,4.37,0.58,13.12,8.74,0.08,0,32.26,4.37,6.56,0,0,,0,0,2.19,,0,,0,0,10.93,1.45,0,6.56,0,45.23,6.56,60,6.56,100,0,0,0,10.93,57,0,0,0,4.37,2.19,14,100,43,72.76,2.19,0.08,0.08,8.74,100,0.2,4.37,0,0,0,0,0,0,0,,0,,0,57,29,14,50,0,50,21.88,19.57,0.63,100,-2.31,13.8,19.57,0,0,0,0,0,,0,0,,0,0,0,0,0,0,14,14,2.19,36,-0.01,0.02,0.07,,,0.08
Alberto Herrera Rodríguez,Mazatlán,Liga MX,2025/2026,302,3.35,3,Left Wing Back,Left Back,Man,Mexico,25,22/02/01,173,0.3,0.3,0.08,0.28,0.3,100,100,1,,0.28,0,0,0,0,0,0,0,0,0,0.3,0.08,0.3,0.22,0.9,0.3,0.6,33,0.3,0,1.49,0.9,0.9,0.29,1.79,0.72,19.4,10.74,0,5.07,30.85,1.79,5.97,2.39,3.28,73,1.17,1.46,1.49,63,0.9,33,0.6,0,15.82,6.8,2.98,0.9,0.3,33.11,2.39,15,0.3,33,0.3,0,0,23.28,65,1.49,78,38,2.09,3.58,21,50,-15,45.39,1.19,0.2,0.2,18.5,87,3.94,2.98,0.3,0,0.3,0,0.6,0.6,0,0,0,0,0,32,61,6,0,90,10,20.97,14.99,0.95,138,-5.98,19.84,20.64,0,0,0,0,0,,0,0,,0,0,0,0,0,0,47,21,1.88,33,0,0.04,0.04,0.22,,0.3
Aldahir Perez,Querétaro,Liga MX,2025/2026,112,1.25,3,Left Centre Forward,,Man,Mexico,21,03/10/04,175,0,0,0.06,0.02,2.4,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0.06,2.4,-0.06,0.8,0.8,0,100,3.2,0,0.8,1.6,0.8,0.15,0,0,20.01,12.81,0.06,1.6,51.14,5.6,7.2,0,0.8,0,0,0.15,1.6,0,1.6,40,1.6,0,18.41,16.24,1.6,1.6,0,51.49,11.2,61,1.6,100,0,0,0,33.61,74,1.6,86,40,0,4,15,86,12,60.8,3.2,0.11,0.11,32.81,93,4.43,12.01,0,0,0,0.8,4,4,0,,0.8,33,1.6,24,65,11,27,60,13,19.36,9.39,0.9,113,-9.96,17.38,10.58,0,0,0,0,0,,0,0,,0,0,0,0,0,0,24,11,2,25,-0.12,0.16,0.07,-0.09,,0.02
Aldo Cruz,Atlético San Luis,Liga MX,2025/2026,188,2.09,5,Left Back,Left Centre Back,Man,Mexico,28,23/09/97,173,0,0,0.02,0.03,0.48,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,0.02,0.48,-0.02,1.91,0.96,0.96,50,0.48,0,0,0.96,0,0,1.91,1.29,9.57,5.27,0,6.7,45.93,4.31,8.14,0.96,0.96,67,0.79,0.79,0.48,100,0.48,100,0.96,0,8.14,8.5,5.27,2.39,1.91,49.83,5.27,65,1.91,80,0,0,0,37.81,84,3.35,74,58,2.39,5.27,20,72,-11,46.95,4.79,0.52,0.52,34.94,97,3.27,7.18,0.48,0,0.48,0,0.96,0.96,0,100,0.48,33,0,38,54,8,33,53,13,20.85,16.28,0.88,96,-4.58,18.44,15.57,0,0,0,0,0,,0,0,,0,0,0,0,0,0,26,16,3.25,51,0,0.07,0,-0.02,,0.06
Aldo López,Santos Laguna,Liga MX,2025/2026,784,8.72,8,Right Defensive Midfielder,Right Centre Midfielder,Man,Mexico,26,22/05/00,175,0.11,0.11,0.04,0.06,0.69,17,67,2,,0.05,0.11,0.07,0.46,0.11,0.07,0.46,0,0,0,0.23,0.11,1.15,0.12,1.49,0.92,0.57,62,0.8,0,0.46,1.49,1.61,0.86,1.15,0.82,16.52,9.98,0,4.36,39.89,2.29,5.62,1.03,2.64,53,0.64,1.5,0.57,20,0.92,50,0.34,0,14.91,9.22,3.33,2.98,0.46,43.23,5.51,37,1.72,58,0,0,0,16.52,83,1.26,6,55,1.61,1.84,28,79,-4,51.73,2.64,0.16,0.23,15.6,90,5.53,4.59,0.34,0.34,0,0.11,1.26,1.61,0.23,0,0.11,50,0.11,24,63,13,33,65,3,18.54,13.73,0.91,93,-4.81,16.81,12.7,0,0,0,0,0,,0,0,,0,0,0,0,0,0,18,6,2.36,22,0.03,0.03,0.06,-0.02,,0.1
Aldo Rocha,Atlas,Liga MX,2025/2026,735,8.17,8,Right Defensive Midfielder,Centre Defensive Midfielder,Man,Mexico,33,05/11/92,170,0,0,0,,0,,,0,,0,0.24,0.03,0.61,0.24,0.03,0.61,0,0,0,0.24,0.03,0.61,0.22,0.37,0.12,0.24,33,1.71,0,0.73,1.35,0.49,0.33,1.96,1.14,23.88,13.71,0.03,6.12,37.31,4.04,8.45,1.35,1.84,50,0.49,0.82,1.59,23,1.35,42,0.61,0,20.94,10.36,4.65,3.55,0.61,38.71,4.9,23,1.35,38,0.37,0.12,0,33.19,82,3.31,14,63,2.57,4.65,24,75,-7,46.13,4.29,0.35,0.35,26.94,94,3.58,5.63,0.24,0.24,0,0.12,0.73,0.98,0,0,0,0,0.12,28,64,7,41,57,2,22.58,19.3,0.95,102,-3.28,21.4,19.61,0,0,0,0,0,,0,0,,0,0,0,0,0,0,25,12,3.64,31,0.03,0.05,0.02,,,0.1
Alejandro Andrade,Necaxa,Liga MX,2025/2026,103,1.14,4,Left Centre Midfielder,Left Defensive Midfielder,Man,Mexico,24,15/08/01,178,0,0,0.15,0.06,2.63,0,67,3,,0.07,0,0,0,0,0,0,0,0,0,0,0.15,2.63,-0.15,0.88,0,0.88,0,1.75,0,1.75,0.88,0,0,0,0,39.46,22.8,0,6.14,49.8,5.26,7.89,1.75,1.75,67,1.35,1.35,3.51,50,0.88,75,2.63,0,34.2,24.3,6.14,6.14,1.75,50.89,15.78,46,4.38,71,0.88,0,0,17.54,75,0.88,73,100,0,0.88,15,67,-8,45.98,1.75,0.24,0.28,15.78,83,6.62,2.63,0,0,0,0,3.51,3.51,0,,0,0,0,25,60,15,0,67,33,17.35,9.65,0.96,145,-7.7,16.73,14.03,0,0,0,0,0,,0,0,,0,0,0,0,0,0,15,0,0.35,2,-0.02,0.05,0.03,-0.07,,-0.02
Alejandro Gómez,Tijuana,Liga MX,2025/2026,687,7.63,9,Left Centre Back,Left Centre Midfielder,Man,Mexico,24,30/01/02,185,0,0,0.07,0.28,0.26,0,0,0,,0,0,0.01,0.13,0,0.01,0.13,0,0,0,0,0.08,0.39,-0.08,0.13,0,0.13,0,0.79,0,0.39,0.26,1.96,1.26,4.19,2.38,16.63,9.3,0.03,6.16,28.14,1.31,8.12,1.57,3.54,75,1.43,2.69,1.44,75,0.52,69,2.62,0,13.62,11.04,4.45,1.44,0.39,31.76,1.96,14,0.26,18,0.13,0,0,39.69,81,5.76,83,57,6.03,8.25,18,70,-11,35.9,1.57,0.32,0.33,31.96,98,3.9,2.1,0.13,0.13,0,0,0.26,0.39,0,0,0,,0,27,70,3,31,63,6,27.21,26.77,0.9,76,-0.44,24.53,20.4,0,0,0,0,0,,0,0,,0,0,0,0,0,0,22,11,3.1,23,0.02,0.03,0.13,-0.03,,0.15
Alejandro Mayorga,Juárez,Liga MX,2025/2026,917,10.19,9,Left Back,Left Centre Back,Man,Mexico,29,28/05/97,178,0,0,0.01,0.02,0.39,0,50,0,,0.01,0.1,0.1,0.59,0.1,0.08,0.49,0,0.02,0.1,0.1,0.11,0.98,-0.01,1.67,0.98,0.69,59,1.37,0,1.18,1.37,0.98,0.84,2.95,2.01,14.63,5.89,0.04,3.34,34.6,4.22,9.92,0.98,1.96,63,0.71,1.55,0.88,40,0.59,53,0.98,0,12.76,10.9,2.26,1.96,0.29,39.44,3.44,27,0.98,50,0.29,0,0,40.45,81,2.95,92,55,3.34,5.01,11,73,-8,46.77,7.76,0.2,0.23,38.49,94,6.28,8.25,1.28,0.79,0.49,0,0.29,1.08,0.1,38,0.49,38,0,36,58,6,36,62,2,20.71,17.12,0.94,107,-3.59,19.49,18.37,0,0,0,0,0,,0,0,,0,0,0,0,0,0,24,13,3.57,28,0.15,0.08,0.14,0.01,,0.39
Alejandro Organista,Puebla,Liga MX,2025/2026,686,7.62,9,Left Defensive Midfielder,Right Wing Back,Man,Mexico,25,01/06/00,162,0,0,0.07,0.09,0.79,0,50,1,,0.01,0,0.08,1.05,0,0.08,1.05,0,0,0,0,0.15,1.84,-0.15,1.97,1.31,0.66,67,1.57,0,1.05,2.1,0.66,0.68,0.13,0.06,28.99,17.58,0.02,6.17,52.5,2.75,5.51,2.62,3.28,69,2.75,3.43,1.05,47,1.18,30,0.39,0,25.32,24.45,5.64,3.41,0.39,54.19,14.3,56,3.15,92,0.13,0,0,29.91,85,2.49,10,63,0.79,3.28,19,85,0,55.19,5.12,0.51,0.55,30.43,91,5.79,9.05,0.66,0.66,0,0.26,2.23,2.89,0.39,20,0.39,38,0.13,20,64,16,39,52,9,19.42,16.65,0.94,98,-2.76,18.35,16.35,0,0,0,0,0,,0,0,,0,0,0,0,0,0,19,11,3.97,36,-0.02,0.04,0.03,-0.08,,-0.02
Alejandro Zendejas,América,Liga MX,2025/2026,827,9.19,9,Right Wing,Right Midfielder,Man,USA,28,06/02/98,167,0.22,0.22,0.2,0.09,2.18,10,25,2,,0.18,0.22,0.21,2.07,0.11,0.17,1.52,0.11,0.04,0.54,0.44,0.41,4.24,0.02,2.5,1.31,1.2,52,2.07,0,1.74,2.83,0.44,0.46,0.11,0.18,19.58,10.99,0,3.15,52.21,3.05,5.22,1.09,1.52,48,1.13,1.59,1.2,23,1.2,0,0,0,17.3,19.71,2.83,3.26,0.22,54.01,10.44,60,2.94,90,0.44,0,0,40.79,80,2.5,84,47,0.44,5,16,87,7,64.19,5.66,0.43,0.61,40.79,90,4.93,17.73,2.28,1.31,0.98,0.65,4.35,5.66,0,14,1.09,34,0.87,16,70,14,21,66,12,18.46,15.06,0.92,104,-3.41,17,15.6,0,0,0,0,0,,0,0,,0,0,0,0,0,0,22,9,8.65,53,0.15,0.05,0.01,-0.01,,0.2
Alek Álvarez,Toluca,Liga MX,2025/2026,25,0.28,1,Left Wing Back,Left Midfielder,Man,Mexico,23,01/04/03,173,0,0,0,,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.58,3.58,0,100,0,0,0,0,0,0,0,0,46.52,28.63,,3.58,24.18,0,3.58,7.16,7.16,67,3.61,3.61,3.58,67,3.58,0,0,0,35.79,18.05,0,3.58,0,24.08,0,0,0,0,3.58,0,0,14.31,60,3.58,67,100,0,3.58,40,50,-10,53.29,0,0.12,0.12,17.89,100,5.07,3.58,0,0,0,0,0,0,0,,0,,0,0,80,20,0,100,0,16.32,11.41,1.23,141,-4.91,20.06,16.11,0,0,0,0,0,,0,0,,0,0,0,0,0,0,40,0,,,-0.06,0.04,-0.03,,,-0.06
