"Player";"Short Name";"Player ID";"Birthdate";"Position";"Position Group";"Minutes";"Minutes BIP";"Count Performances (Physical Check passed)";"Count Performances (Physical Check failed)";"TOP 3 Time to HSR";"TOP 3 Time to Sprint";"PSV-99";"TOP 5 PSV-99";"Distance P60BIP";"M/min BIP P60BIP";"Running Distance P60BIP";"HSR Distance P60BIP";"HSR Count P60BIP";"Sprint Distance P60BIP";"Sprint Count P60BIP";"HI Distance BIP P60BIP";"HI Count BIP P60BIP";"Medium Acceleration Count P60BIP";"High Acceleration Count P60BIP";"Medium Deceleration Count P60BIP";"High Deceleration Count P60BIP";"Explosive Acceleration to HSR Count P60BIP";"Explosive Acceleration to Sprint Count P60BIP"
"Gabriel Eduardo Achilier Zurita";"G. Achilier";"18275";"1985-03-24";"CB";"Central Defender";"100.77";"50.19";"5";"0";"0.8";"null";"28.08";"28.08";"6861.71";"114.36";"786.08";"278.04";"31.08";"95.63";"5.02";"373.68";"36.1";"82.0";"4.54";"57.62";"6.69";"1.43";"0.48"
"Gabriel Eduardo Achilier Zurita";"G. Achilier";"18275";"1985-03-24";"RCB";"Central Defender";"100.05";"48.79";"17";"0";"0.64";"1.31";"27.49";"28.48";"7150.81";"119.18";"948.81";"322.85";"31.25";"81.74";"3.4";"404.6";"34.65";"82.83";"4.63";"56.57";"6.66";"2.03";"0.94"
"Jhon Jairo Cifuente Vergara";"J. Cifuente";"18278";"1992-07-23";"CF";"Center Forward";"74.98";"42.35";"9";"0";"0.83";"1.52";"27.79";"28.36";"5975.02";"99.58";"788.11";"368.71";"36.05";"112.41";"4.41";"481.11";"40.46";"74.62";"5.67";"51.95";"11.02";"3.94";"0.79"
"Ricardo Adé Kat";"R. Adé";"18317";"1990-05-21";"RCB";"Central Defender";"100.38";"47.65";"25";"0";"0.65";"1.24";"28.63";"31.26";"6901.88";"115.03";"820.89";"277.88";"28.36";"80.79";"3.58";"358.67";"31.93";"80.13";"4.48";"54.45";"7.71";"2.07";"0.71"
"Cristian Anderson Penilla Caicedo";"C. Penilla";"23501";"1991-05-02";"LW";"Wide Attacker";"99.22";"45.29";"10";"0";"0.63";"1.49";"29.12";"30.82";"7247.95";"120.8";"943.19";"411.05";"44.91";"178.97";"7.95";"590.02";"52.86";"83.59";"5.17";"52.72";"12.45";"3.31";"0.79"
"Júnior Nazareno Sornoza Moreira";"J. Sornoza";"24906";"1994-01-28";"LM";"Midfield";"73.48";"31.9";"5";"0";"0.8";"null";"27.08";"27.08";"8396.11";"139.94";"1301.06";"357.71";"37.24";"92.15";"2.26";"449.86";"39.49";"75.6";"2.26";"54.54";"5.64";"1.5";"0.75"
"Jonathan Darwin Borja Colorado";"J. Borja";"24908";"1994-04-05";"LW";"Wide Attacker";"83.68";"41.34";"8";"0";"0.65";"1.38";"28.05";"28.78";"8062.08";"134.37";"1380.21";"531.36";"54.06";"184.5";"9.07";"715.86";"63.13";"91.8";"8.89";"60.05";"14.15";"5.62";"1.63"
"Mario Alberto Pineida Martínez";"M. Pineida";"24909";"1992-07-06";"LB";"Full Back";"88.64";"45.32";"5";"0";"null";"null";"25.56";"25.56";"7677.97";"127.97";"1235.04";"396.41";"32.31";"54.55";"2.12";"450.96";"34.42";"86.33";"3.97";"63.55";"9.8";"0.79";"0.0"
"Alexander David González Sibulo";"A. González";"25767";"1992-09-13";"RB";"Full Back";"95.69";"47.67";"6";"0";"0.63";"1.34";"29.4";"29.7";"7911.36";"131.86";"1265.59";"655.35";"65.03";"267.47";"12.59";"922.81";"77.62";"92.09";"6.71";"67.34";"10.49";"4.62";"1.68"
"Lisandro Joel Alzugaray";"L. Alzugaray";"26333";"1990-04-17";"RW";"Wide Attacker";"86.04";"40.88";"10";"0";"0.73";"1.34";"29.85";"30.88";"8702.53";"145.04";"1515.89";"712.81";"73.54";"300.18";"15.41";"1012.99";"88.95";"99.96";"6.46";"65.32";"12.77";"5.43";"2.5"
"César Marcelo Meli";"C. Meli";"26456";"1992-06-29";"LDM";"Midfield";"86.88";"39.55";"5";"0";"0.68";"null";"27.96";"27.96";"8932.79";"148.88";"1791.35";"728.19";"57.95";"164.45";"6.68";"892.64";"64.63";"92.54";"3.94";"67.05";"10.32";"3.03";"0.3"
"César Marcelo Meli";"C. Meli";"26456";"1992-06-29";"LM";"Midfield";"83.5";"42.13";"7";"0";"0.84";"null";"26.81";"27.32";"9026.55";"150.44";"1837.74";"723.05";"55.74";"125.53";"6.31";"848.58";"62.05";"95.42";"2.44";"65.1";"10.38";"1.83";"0.2"
"Nicolás Enrique Ramírez Aguilera";"N. Ramírez";"28434";"1997-05-01";"RCB";"Central Defender";"99.4";"46.57";"13";"0";"0.75";"1.53";"29.42";"30.5";"7619.5";"126.99";"1024.03";"324.16";"34.59";"127.64";"5.15";"451.81";"39.74";"87.31";"4.86";"60.55";"7.33";"2.58";"0.69"
"Lucas Ezequiel Piovi";"E. Piovi";"28615";"1992-08-20";"DM";"Midfield";"98.87";"44.47";"6";"0";"0.79";"1.62";"27.93";"28.4";"8505.39";"141.76";"1413.33";"427.71";"42.95";"133.8";"5.4";"561.51";"48.35";"89.95";"2.92";"67.46";"8.55";"1.57";"0.9"
"Lucas Ezequiel Piovi";"E. Piovi";"28615";"1992-08-20";"RDM";"Midfield";"103.27";"48.15";"5";"0";"0.69";"null";"26.76";"26.76";"8376.49";"139.61";"1523.88";"450.06";"41.87";"97.19";"4.24";"547.25";"46.1";"93.7";"2.99";"69.78";"6.73";"1.74";"0.25"
"Lucas Ezequiel Piovi";"E. Piovi";"28615";"1992-08-20";"RM";"Midfield";"95.44";"44.32";"7";"0";"0.81";"1.47";"28.06";"28.46";"8160.14";"136.0";"1300.88";"387.15";"38.87";"116.42";"4.06";"503.57";"42.93";"89.92";"3.67";"67.88";"8.32";"2.71";"0.77"
"Mateo Carabajal";"M. Carabajal";"28621";"1997-02-21";"LCB";"Central Defender";"96.58";"41.78";"7";"0";"0.68";"1.45";"29.59";"30.24";"7391.61";"123.19";"965.44";"340.14";"33.03";"92.73";"4.51";"432.87";"37.54";"79.39";"5.74";"54.16";"8.0";"3.49";"1.03"
"Mateo Carabajal";"M. Carabajal";"28621";"1997-02-21";"RCB";"Central Defender";"91.22";"45.71";"11";"0";"0.7";"1.67";"29.6";"32.42";"7116.35";"118.61";"891.89";"290.69";"29.59";"99.4";"4.06";"390.1";"33.65";"79.71";"4.53";"56.68";"6.68";"1.67";"0.24"
"Facundo Eduardo Pons";"F. Pons";"28622";"1995-11-22";"CF";"Center Forward";"93.55";"42.11";"11";"0";"0.65";"1.32";"29.51";"31.04";"7499.58";"124.99";"1100.4";"594.37";"56.73";"227.7";"11.27";"822.06";"68.0";"82.89";"6.61";"60.74";"13.34";"4.14";"0.65"
"Lucas Eduardo Mancinelli";"L. Mancinelli";"28627";"1989-07-07";"RW";"Wide Attacker";"90.08";"43.57";"16";"0";"0.64";"1.3";"27.82";"29.4";"8107.27";"135.12";"1398.69";"652.7";"56.54";"195.53";"8.86";"848.23";"65.41";"87.96";"5.94";"59.99";"11.79";"4.04";"1.29"
"Francisco David Fydriszewski";"F. Fydriszewski";"28750";"1993-04-13";"CF";"Center Forward";"87.65";"38.95";"7";"0";"0.68";"1.42";"30.19";"30.5";"7914.94";"131.92";"1210.93";"679.51";"78.12";"332.71";"17.6";"1012.22";"95.72";"92.2";"8.36";"61.83";"16.5";"6.16";"2.42"
"Aníbal Hernán Chalá Ayoví";"A. Chalá";"30954";"1996-05-09";"LB";"Full Back";"99.92";"44.9";"18";"0";"0.56";"1.07";"31.63";"33.66";"7754.76";"129.25";"1175.82";"592.62";"70.31";"335.59";"17.97";"928.21";"88.28";"99.34";"9.43";"66.23";"16.11";"7.8";"3.86"
"Jesús Emiliano Trindade Flores";"J. Trindade";"34295";"1993-07-10";"RDM";"Midfield";"93.97";"42.07";"10";"0";"0.66";"1.67";"27.18";"28.86";"8982.53";"149.71";"1535.07";"389.22";"36.51";"85.29";"2.28";"474.51";"38.79";"90.71";"3.57";"67.89";"8.99";"2.42";"0.57"
"Leonai Souza de Almeida";"Leonai";"34330";"1995-04-28";"LDM";"Midfield";"86.47";"36.58";"5";"0";"0.75";"1.4";"27.36";"27.36";"9488.58";"158.14";"2273.49";"726.56";"62.98";"153.51";"6.23";"880.07";"69.21";"115.79";"4.26";"79.38";"12.79";"2.95";"0.33"
"Beder Julio Caicedo Lastra";"B. Caicedo";"34396";"1992-05-13";"LB";"Full Back";"95.61";"46.88";"15";"0";"0.66";"1.22";"29.65";"31.88";"7417.24";"123.62";"1091.98";"495.9";"49.66";"200.34";"9.04";"696.25";"58.7";"88.4";"6.14";"62.2";"10.92";"4.35";"1.37"
"Adolfo Alejandro Muñoz Cervantes";"A. Muñoz";"34398";"1997-12-12";"RW";"Wide Attacker";"86.33";"41.21";"8";"0";"0.54";"1.39";"30.32";"31.02";"8735.14";"145.59";"1578.45";"783.58";"80.43";"329.19";"17.11";"1112.77";"97.54";"104.82";"9.46";"68.24";"20.38";"6.73";"2.55"
"Jhojan Esmaides  Julio Palacios";"J. Julio";"34399";"1998-02-11";"LF";"Wide Attacker";"85.27";"43.16";"5";"0";"0.75";"1.82";"28.58";"28.58";"7798.66";"129.98";"1345.79";"598.38";"60.89";"160.72";"7.51";"759.09";"68.4";"89.26";"6.95";"61.17";"17.52";"5.01";"0.83"
"João Joshimar Rojas López";"J. Rojas";"34488";"1997-08-16";"LW";"Wide Attacker";"89.47";"42.41";"7";"0";"0.69";"1.41";"28.91";"29.38";"7970.36";"132.84";"1432.0";"782.89";"78.01";"271.81";"14.35";"1054.7";"92.35";"107.71";"8.29";"73.36";"16.17";"6.06";"1.62"
"Mauro Alberto Díaz";"M. Díaz";"35589";"1991-03-10";"AM";"Midfield";"76.03";"37.68";"7";"0";"0.9";"null";"25.6";"25.82";"7294.17";"121.57";"992.7";"277.06";"25.25";"34.8";"0.68";"311.87";"25.93";"83.26";"2.73";"61.65";"6.37";"1.59";"0.23"
"Jean Carlos Blanco Becerra";"J. Blanco";"35835";"1992-04-06";"CF";"Center Forward";"81.97";"38.21";"13";"0";"0.74";"1.72";"28.27";"29.88";"7638.59";"127.31";"1227.34";"650.81";"63.54";"220.2";"11.47";"871.01";"75.01";"89.38";"7.37";"61.6";"17.88";"5.31";"1.45"
"Raúl Octavio Rivero Falero";"O. Rivero";"36309";"1992-01-24";"CF";"Center Forward";"99.24";"44.18";"10";"0";"0.69";"1.39";"29.1";"29.82";"8081.36";"134.69";"1312.67";"665.03";"66.95";"235.21";"13.17";"900.24";"80.12";"84.88";"6.38";"58.67";"11.81";"4.62";"0.68"
"Alexander Antonio Alvarado Carriel";"A. Alvarado";"36456";"1999-04-21";"LW";"Wide Attacker";"78.95";"38.15";"10";"0";"0.78";"1.72";"26.74";"28.02";"8134.99";"135.58";"1355.39";"536.3";"48.91";"106.16";"5.35";"642.46";"54.26";"88.86";"3.62";"56.93";"10.85";"2.2";"0.47"
"Nicolás Ariel Messiniti";"N. Messiniti";"36737";"1996-02-21";"CF";"Center Forward";"77.45";"37.38";"9";"0";"0.69";"1.52";"29.19";"30.44";"8472.48";"141.21";"1238.05";"528.68";"53.51";"160.17";"8.92";"688.86";"62.43";"86.87";"5.89";"62.96";"11.24";"3.57";"1.25"
"Joaquín Pombo Steinberger";"J. Pombo";"36824";"2001-03-18";"LCB";"Central Defender";"93.58";"46.52";"5";"0";"0.76";"null";"29.6";"29.6";"7247.46";"120.79";"826.74";"290.46";"31.47";"121.5";"6.19";"411.95";"37.66";"87.19";"4.64";"62.68";"6.71";"2.58";"0.52"
"Ignacio Gariglio";"I. Gariglio";"36845";"1998-04-25";"LCB";"Central Defender";"99.69";"46.35";"11";"0";"0.69";"1.27";"29.36";"30.48";"7251.54";"120.86";"872.37";"338.22";"33.89";"157.34";"6.12";"495.56";"40.01";"79.2";"4.47";"52.72";"6.59";"3.06";"0.94"
"Carlos Anderson Pérez Ochoa";"C. Pérez";"37045";"1995-06-15";"RCB";"Central Defender";"101.53";"50.18";"16";"0";"0.66";"1.59";"27.52";"29.0";"7422.26";"123.7";"945.18";"345.35";"33.71";"78.32";"4.26";"423.67";"37.97";"81.39";"4.78";"57.92";"7.47";"2.24";"0.37"
"Jeison Medina Escobar";"J. Medina";"37056";"1995-02-27";"CF";"Center Forward";"84.94";"40.51";"26";"0";"0.61";"1.28";"29.64";"30.8";"7415.17";"123.59";"1069.51";"548.03";"57.31";"268.94";"12.93";"816.97";"70.24";"85.11";"6.89";"60.21";"12.65";"4.96";"1.71"
"Mathías Alexander Acuña Maciel";"M. Acuña";"37347";"1992-11-28";"CF";"Center Forward";"96.67";"38.96";"7";"0";"null";"null";"28.57";"29.88";"7327.82";"122.13";"979.26";"408.34";"36.08";"114.62";"5.72";"522.96";"41.8";"75.24";"7.48";"54.78";"14.3";"1.32";"0.0"
"Anthony Rigoberto Landázuri Estacio";"A. Landázuri";"38203";"1997-04-19";"RB";"Full Back";"97.97";"46.32";"12";"0";"0.6";"1.26";"30.12";"31.42";"8094.17";"134.9";"1388.1";"694.38";"63.47";"243.73";"12.41";"938.1";"75.88";"94.34";"8.1";"67.46";"12.95";"5.94";"1.62"
"Richard Hernán Schunke";"R. Schunke";"38205";"1991-11-26";"LCB";"Central Defender";"100.01";"50.28";"15";"0";"0.63";"1.28";"28.95";"30.44";"7395.71";"123.26";"965.57";"361.58";"35.08";"117.35";"6.05";"478.93";"41.13";"86.32";"4.69";"60.94";"7.72";"2.63";"0.56"
"Janner Hitcler Corozo Alman";"J. Corozo";"38216";"1995-09-08";"LW";"Wide Attacker";"97.22";"44.11";"5";"0";"0.67";"1.61";"29.58";"29.58";"8472.19";"141.2";"1517.59";"646.16";"69.11";"219.29";"12.24";"865.45";"81.35";"95.77";"5.44";"60.4";"13.06";"4.63";"1.09"
"Janner Hitcler Corozo Alman";"J. Corozo";"38216";"1995-09-08";"RW";"Wide Attacker";"80.38";"37.99";"13";"0";"0.62";"1.36";"29.33";"30.38";"8660.78";"144.35";"1559.43";"708.94";"69.5";"239.35";"11.79";"948.3";"81.28";"100.84";"7.05";"65.49";"13.49";"5.95";"1.46"
"Julio Joao Ortiz Landázuri";"J. Ortiz";"38220";"1996-05-01";"DM";"Midfield";"100.28";"47.85";"11";"0";"0.63";"1.34";"29.17";"30.18";"7661.07";"127.68";"1059.49";"391.43";"42.29";"139.29";"6.95";"530.72";"49.24";"91.42";"4.67";"66.45";"10.49";"2.85";"0.68"
"Julio Joao Ortiz Landázuri";"J. Ortiz";"38220";"1996-05-01";"RDM";"Midfield";"101.2";"48.09";"7";"0";"0.73";"null";"28.83";"29.34";"7672.5";"127.88";"1121.1";"433.65";"44.2";"131.36";"6.77";"565.01";"50.98";"88.76";"5.17";"62.38";"11.05";"2.14";"0.36"
"Roberto Francisco Luzárraga Mendoza";"R. Luzárraga";"38221";"1991-02-24";"LCB";"Central Defender";"100.06";"49.6";"10";"0";"0.62";"1.33";"28.82";"30.0";"7179.92";"119.67";"878.89";"344.73";"35.56";"120.96";"6.05";"465.69";"41.61";"85.88";"5.44";"59.51";"8.95";"3.02";"0.73"
"Charles Ariel Vélez Plaza";"C. Vélez";"38224";"1992-12-26";"LM";"Midfield";"88.35";"42.05";"8";"0";"0.74";"1.74";"27.64";"28.92";"8710.63";"145.18";"1368.66";"363.66";"34.24";"70.27";"1.61";"433.93";"35.85";"86.32";"4.64";"65.45";"7.49";"1.61";"0.71"
"Luis Miguel Ayala Brucil";"L. Ayala";"38235";"1993-09-24";"LB";"Full Back";"93.15";"42.31";"7";"0";"0.73";"1.6";"28.66";"29.2";"7962.38";"132.71";"1264.43";"538.92";"53.28";"183.96";"10.13";"722.88";"63.41";"100.49";"6.69";"69.49";"11.75";"5.47";"1.01"
"José Alfredo Quinteros Ordóñez";"J. Quintero";"38240";"1990-06-20";"RB";"Full Back";"98.36";"43.75";"11";"0";"0.63";"1.25";"30.07";"31.78";"7905.14";"131.75";"1210.43";"549.18";"61.34";"285.0";"13.34";"834.17";"74.68";"99.61";"7.98";"65.83";"14.84";"5.24";"2.87"
"Édison Fernando Vega Obando";"É. Vega";"38242";"1990-03-08";"DM";"Midfield";"90.89";"44.59";"12";"0";"0.83";"1.88";"26.07";"27.16";"8259.42";"137.66";"1366.22";"379.01";"31.96";"57.64";"2.24";"436.64";"34.2";"89.71";"3.36";"64.92";"8.19";"1.79";"0.22"
"Edison Alejandro Cabeza Almeida";"E. Cabeza";"38245";"2002-07-08";"LCB";"Central Defender";"99.36";"50.45";"5";"0";"0.66";"1.36";"27.92";"27.92";"7440.48";"124.01";"962.14";"342.52";"33.54";"105.37";"5.47";"447.89";"39.01";"89.91";"4.76";"63.03";"8.56";"2.62";"0.95"
"Edison Alejandro Cabeza Almeida";"E. Cabeza";"38245";"2002-07-08";"RCB";"Central Defender";"92.59";"46.43";"5";"0";"0.76";"1.74";"30.04";"30.04";"7474.72";"124.58";"982.05";"404.45";"45.74";"183.49";"10.08";"587.94";"55.82";"90.19";"5.17";"58.92";"10.6";"1.81";"0.52"
"Byron David Castillo Segura";"B. Castillo";"38291";"1995-06-25";"RB";"Full Back";"94.84";"42.1";"6";"0";"0.67";"1.29";"30.45";"30.58";"8271.26";"137.85";"1333.97";"649.17";"71.5";"334.92";"16.63";"984.09";"88.12";"102.85";"8.08";"68.65";"13.54";"5.94";"2.38"
"Exon Gustavo Vallecilla Godoy";"G. Vallecilla";"38292";"1999-05-28";"LCB";"Central Defender";"99.9";"49.9";"5";"0";"0.69";"1.82";"28.6";"28.6";"7867.05";"131.12";"1150.62";"482.61";"43.76";"141.63";"7.45";"624.25";"51.22";"80.07";"5.05";"56.75";"7.94";"2.65";"0.96"
"Exon Gustavo Vallecilla Godoy";"G. Vallecilla";"38292";"1999-05-28";"RCB";"Central Defender";"97.16";"48.73";"16";"0";"0.59";"1.1";"29.27";"31.06";"7660.47";"127.67";"1037.05";"360.97";"37.78";"126.74";"6.39";"487.71";"44.17";"86.41";"4.85";"60.87";"7.69";"3.08";"1.0"
"Nixon Andrés Molina Torres";"N. Molina";"38298";"1993-03-26";"RM";"Midfield";"89.28";"41.11";"14";"0";"0.58";"1.4";"27.74";"30.02";"9070.95";"151.18";"1682.97";"551.02";"50.67";"144.92";"6.05";"695.94";"56.72";"103.01";"5.21";"76.01";"12.2";"3.02";"0.31"
"Pablo Daniel Magnín";"P. Magnín";"38305";"1990-04-25";"CF";"Center Forward";"90.29";"44.04";"15";"0";"0.69";"1.42";"27.87";"28.98";"8133.51";"135.56";"1505.54";"647.05";"57.77";"159.22";"8.9";"806.27";"66.67";"85.29";"6.72";"61.76";"10.9";"4.09";"1.18"
"José Luis Marrufo Jiménez";"J. Marrufo";"38327";"1996-05-12";"LB";"Full Back";"98.11";"50.62";"5";"0";"0.78";"null";"29.96";"29.96";"7462.9";"124.38";"1058.0";"395.42";"40.06";"116.63";"6.64";"512.05";"46.7";"83.68";"5.69";"62.58";"10.19";"2.37";"0.24"
"José Luis Marrufo Jiménez";"J. Marrufo";"38327";"1996-05-12";"LCB";"Central Defender";"99.83";"45.86";"21";"0";"0.68";"1.45";"29.16";"32.16";"7232.83";"120.55";"843.23";"290.36";"30.9";"108.52";"5.48";"398.88";"36.38";"82.98";"4.73";"56.81";"8.53";"2.18";"0.31"
"Carlos Adalberto Rolón Ibarra";"C. Rolón";"38397";"1992-06-30";"LCB";"Central Defender";"99.26";"47.23";"23";"0";"0.68";"1.38";"28.19";"29.9";"7192.93";"119.88";"896.05";"327.79";"29.93";"100.24";"4.14";"428.03";"34.08";"76.94";"4.09";"54.73";"6.52";"1.88";"0.5"
"Damián Rodrigo Díaz";"D. Díaz";"38422";"1986-05-01";"AM";"Midfield";"80.67";"35.66";"9";"0";"0.71";"null";"26.13";"27.36";"8163.28";"136.05";"1510.06";"487.53";"44.49";"82.25";"2.8";"569.78";"47.29";"98.89";"3.55";"69.35";"9.35";"2.06";"0.56"
"José Enrique Angulo Caicedo";"J. Angulo";"38427";"1995-02-03";"CF";"Center Forward";"93.07";"43.2";"11";"0";"0.61";"1.28";"29.29";"30.42";"7384.46";"123.07";"1039.7";"485.07";"51.13";"195.31";"9.47";"680.38";"60.6";"79.29";"6.19";"57.7";"10.86";"4.29";"1.77"
"Alejandro Jair Cabeza Jiménez";"A. Cabeza";"38555";"1997-03-11";"CF";"Center Forward";"74.47";"35.54";"5";"0";"0.83";"1.72";"28.32";"28.32";"7461.03";"124.35";"1165.67";"497.74";"53.02";"164.11";"9.46";"661.85";"62.47";"93.54";"6.08";"67.54";"12.16";"4.05";"1.69"
"Jonathan David Dos Santos Duré";"J. Dos Santos";"38686";"1992-04-18";"CF";"Center Forward";"90.95";"43.01";"10";"0";"0.82";"1.89";"27.6";"28.6";"8058.6";"134.31";"1335.41";"548.78";"49.38";"142.43";"7.11";"691.21";"56.5";"88.86";"6.14";"66.96";"11.44";"2.93";"0.56"
"Jonny Alexander Uchuari Pintado";"Jonny Uchuari";"38699";"1994-01-19";"LW";"Wide Attacker";"91.11";"43.46";"6";"0";"0.74";"1.39";"28.18";"28.38";"8301.9";"138.37";"1600.05";"783.46";"66.04";"209.15";"9.89";"992.61";"75.93";"88.12";"4.83";"57.52";"11.27";"2.53";"0.92"
"Fernando David Mora Peñaranda";"F. Mora";"38700";"1996-04-09";"LB";"Full Back";"94.0";"40.69";"6";"0";"0.76";"1.51";"29.92";"30.22";"8230.82";"137.18";"1387.21";"593.32";"58.74";"213.09";"10.32";"806.42";"69.07";"100.03";"6.14";"68.08";"13.03";"3.2";"1.23"
"Leonel Enrique Quiñónez Padilla";"L. Quiñónez";"38706";"1993-07-03";"LB";"Full Back";"96.11";"45.44";"21";"0";"0.63";"1.21";"28.69";"30.32";"7486.32";"124.77";"1109.13";"497.95";"48.35";"174.22";"8.68";"672.17";"57.03";"90.6";"6.48";"60.42";"11.82";"3.9";"1.57"
"Bagner Samuel Delgado Loor";"B. Delgado";"38708";"1995-11-20";"LW";"Wide Attacker";"82.29";"37.75";"5";"0";"0.8";"null";"30.0";"30.0";"8745.72";"145.76";"1786.97";"690.38";"71.52";"327.07";"13.35";"1017.45";"84.87";"111.25";"6.36";"75.33";"16.85";"3.5";"0.95"
"Fernando Nicolás Cornejo Miranda";"F. Cornejo";"38731";"1995-12-26";"LM";"Midfield";"90.14";"40.58";"8";"0";"0.73";"1.51";"28.01";"28.56";"9424.73";"157.08";"1840.29";"645.59";"60.81";"180.76";"8.32";"826.35";"69.12";"97.03";"4.25";"71.71";"11.27";"2.4";"0.55"
"Gabriel Alejandro Villamíl Cortéz";"G. Villamíl";"38881";"2001-06-28";"RM";"Midfield";"88.54";"40.67";"8";"0";"0.71";"null";"27.51";"28.0";"9153.44";"152.56";"1948.65";"724.8";"60.31";"152.52";"7.01";"877.32";"67.32";"104.75";"3.32";"72.11";"11.43";"1.84";"0.18"
"Jacson Mauricio Pita Mina";"J. Pita";"38898";"1995-12-08";"CF";"Center Forward";"74.84";"36.35";"7";"0";"0.71";"1.62";"27.59";"28.02";"8110.32";"135.17";"1322.32";"611.52";"58.25";"150.46";"8.96";"761.98";"67.21";"87.97";"7.55";"66.98";"13.21";"4.48";"1.18"
"Joffre Andrés Escobar Moyano";"J. Escobar";"38988";"1996-10-24";"CF";"Center Forward";"83.04";"43.68";"6";"0";"0.79";"1.54";"29.68";"30.2";"7916.11";"131.94";"1133.46";"540.74";"52.66";"222.75";"11.45";"763.5";"64.1";"80.81";"6.41";"65.02";"10.99";"2.98";"1.14"
