"Player";"Short Name";"Player ID";"Birthdate";"Position";"Position Group";"Minutes";"Minutes BIP";"Count Performances (Physical Check passed)";"Count Performances (Physical Check failed)";"TOP 3 Time to HSR";"TOP 3 Time to Sprint";"PSV-99";"TOP 5 PSV-99";"Distance P60BIP";"M/min BIP P60BIP";"Running Distance P60BIP";"HSR Distance P60BIP";"HSR Count P60BIP";"Sprint Distance P60BIP";"Sprint Count P60BIP";"HI Distance BIP P60BIP";"HI Count BIP P60BIP";"Medium Acceleration Count P60BIP";"High Acceleration Count P60BIP";"Medium Deceleration Count P60BIP";"High Deceleration Count P60BIP";"Explosive Acceleration to HSR Count P60BIP";"Explosive Acceleration to Sprint Count P60BIP"
"David  Martins Simão";"David Simão";"2492";"1990-05-15";"LM";"Midfield";"83.44";"43.92";"5";"0";"0.94";"null";"24.74";"24.74";"9592.08";"159.87";"2153.28";"434.15";"33.88";"30.87";"0.27";"465.03";"34.15";"99.18";"1.09";"74.59";"7.1";"0.82";"0.0"
"Frederico André Ferrão Venâncio";"Frederico Venâncio";"3665";"1993-02-04";"LCB";"Central Defender";"92.26";"45.16";"10";"0";"0.75";"null";"27.35";"28.48";"7900.76";"131.68";"1101.63";"329.79";"32.82";"83.97";"4.38";"413.76";"37.2";"82.51";"3.99";"59.66";"7.44";"1.59";"0.0"
"Frederico André Ferrão Venâncio";"Frederico Venâncio";"3665";"1993-02-04";"RCB";"Central Defender";"85.79";"43.38";"7";"0";"0.79";"null";"28.09";"28.66";"8156.11";"135.94";"1228.98";"375.21";"34.97";"92.27";"3.75";"467.49";"38.73";"86.74";"3.36";"65.2";"8.1";"0.79";"0.2"
"Iván Marcano Sierra";"Iván Marcano";"4537";"1987-06-23";"LCB";"Central Defender";"98.05";"50.2";"8";"0";"0.77";"1.59";"29.07";"29.5";"8311.75";"138.53";"1429.69";"568.35";"54.53";"223.52";"10.76";"791.87";"65.29";"98.16";"5.68";"70.37";"11.65";"3.44";"1.2"
"Ivo Tiago dos Santos Rodrigues";"Ivo Rodrigues";"4569";"1995-03-30";"AM";"Midfield";"82.77";"43.71";"5";"0";"0.89";"null";"28.24";"28.24";"9138.38";"152.31";"1728.07";"603.48";"51.62";"146.61";"7.41";"750.09";"59.03";"100.76";"2.47";"72.76";"10.43";"1.1";"0.27"
"João Filipe Iria Santos Moutinho";"João Moutinho";"5071";"1986-09-08";"RDM";"Midfield";"88.16";"49.0";"9";"0";"0.75";"null";"25.68";"26.38";"8676.3";"144.61";"1356.16";"359.07";"31.43";"43.68";"1.09";"402.75";"32.52";"78.24";"1.36";"65.31";"6.53";"0.68";"0.0"
"Jonathan Buatu Mananga";"Jonathan Buatu";"5241";"1993-09-27";"RCB";"Central Defender";"100.01";"52.09";"15";"0";"0.64";"1.34";"27.71";"29.6";"7592.39";"126.54";"1063.75";"372.5";"33.79";"80.94";"3.76";"453.44";"37.55";"89.23";"4.99";"64.2";"9.98";"2.92";"0.92"
"José Miguel da Rocha Fonte";"José Fonte";"5396";"1983-12-22";"CB";"Central Defender";"93.99";"48.08";"22";"0";"0.68";"1.36";"27.65";"29.5";"7675.64";"127.93";"1029.9";"369.34";"35.57";"93.65";"4.76";"462.99";"40.33";"91.78";"4.48";"66.65";"7.43";"2.16";"0.62"
"Gustavo Lucas Domingues Piazón";"L. Piazón";"6367";"1994-01-20";"AM";"Midfield";"93.01";"49.39";"8";"0";"0.66";"null";"27.16";"27.52";"10077.36";"167.96";"2234.59";"864.77";"71.82";"177.36";"9.72";"1042.13";"81.54";"105.69";"3.19";"79.42";"12.3";"2.43";"0.3"
"Marco André Silva Lopes Matias";"Marco Matias";"6785";"1989-05-10";"LW";"Wide Attacker";"76.41";"37.6";"6";"0";"0.7";"null";"29.45";"29.7";"8996.94";"149.95";"1787.37";"806.44";"78.2";"282.73";"15.43";"1089.18";"93.62";"111.98";"7.98";"76.07";"17.29";"4.79";"0.8"
"Hugo Miguel Almeida Costa Lopes";"Miguel Lopes";"7564";"1986-12-19";"CB";"Central Defender";"92.14";"46.52";"7";"0";"0.76";"1.63";"28.76";"29.56";"7405.24";"123.42";"864.26";"288.15";"32.24";"113.31";"5.9";"401.45";"38.14";"85.67";"4.05";"60.25";"7.74";"2.03";"1.29"
"Nélson Miguel Castro Oliveira";"Nélson Oliveira";"7902";"1991-08-08";"CF";"Center Forward";"80.36";"41.13";"18";"0";"0.63";"1.25";"29.15";"30.46";"8418.4";"140.31";"1510.86";"755.11";"74.23";"251.78";"14.51";"1006.89";"88.74";"96.52";"8.67";"66.21";"16.29";"6.48";"2.11"
"Nicolás Hernán Otamendi";"N. Otamendi";"8029";"1988-02-12";"LCB";"Central Defender";"98.15";"53.0";"24";"0";"0.71";"1.57";"28.66";"30.88";"7788.03";"129.8";"1214.03";"416.56";"37.36";"122.6";"5.38";"539.16";"42.74";"85.85";"3.92";"62.74";"7.12";"2.17";"0.47"
"Luís Rafael Soares Alves";"Rafa Soares";"8791";"1995-05-09";"LB";"Full Back";"94.7";"48.8";"22";"0";"0.59";"1.36";"27.87";"29.14";"9024.78";"150.41";"1703.74";"761.42";"65.61";"227.9";"11.79";"989.32";"77.4";"104.11";"5.53";"74.94";"11.68";"3.69";"0.84"
"Ricardo Jorge Luz Horta";"Ricardo Horta";"8983";"1994-09-15";"AM";"Midfield";"91.56";"52.53";"13";"0";"0.71";"1.6";"27.72";"29.68";"9386.36";"156.44";"1852.58";"675.37";"53.86";"143.3";"6.41";"818.67";"60.27";"93.57";"2.02";"70.81";"9.4";"0.88";"0.18"
"Ricardo Jorge Luz Horta";"Ricardo Horta";"8983";"1994-09-15";"LW";"Wide Attacker";"97.78";"51.56";"6";"0";"0.75";"1.5";"28.42";"28.66";"9365.7";"156.1";"1855.18";"797.35";"70.02";"208.5";"11.64";"1005.85";"81.66";"108.61";"5.62";"74.09";"11.83";"4.07";"1.55"
"Ricardo Jorge Luz Horta";"Ricardo Horta";"8983";"1994-09-15";"RF";"Wide Attacker";"96.83";"51.78";"6";"0";"0.78";"null";"27.8";"28.12";"9330.99";"155.52";"1791.5";"608.5";"50.4";"154.88";"6.76";"763.37";"57.16";"91.34";"3.28";"68.75";"9.85";"1.74";"0.0"
"Rodrigo Cunha Pereira de Pinho";"Rodrigo Pinho";"9195";"1991-05-30";"CF";"Center Forward";"80.49";"39.53";"11";"0";"0.7";"1.32";"29.15";"30.42";"8221.12";"137.02";"1393.69";"569.9";"56.71";"178.42";"9.11";"748.32";"65.82";"91.49";"7.18";"70.24";"12.83";"5.38";"1.38"
"Rúben Miguel  Marques dos Santos Fernandes";"Rúben Fernandes";"9336";"1986-05-06";"LCB";"Central Defender";"98.71";"52.14";"28";"0";"0.68";"1.38";"27.73";"29.94";"7768.24";"129.47";"1070.62";"304.61";"28.89";"81.92";"3.12";"386.52";"32.02";"87.47";"3.58";"62.8";"7.07";"1.85";"0.58"
"Rúben Alexandre Rocha Lima";"Rúben Lima";"9341";"1989-10-03";"LCB";"Central Defender";"94.32";"45.67";"18";"0";"0.57";"1.42";"27.03";"28.62";"8218.21";"136.97";"1292.94";"409.47";"38.1";"93.57";"5.47";"503.05";"43.57";"96.64";"5.18";"67.95";"8.83";"2.41";"0.36"
"Salvador José Milhazes Agra";"Salvador Agra";"9466";"1991-11-11";"LW";"Wide Attacker";"97.34";"48.27";"12";"0";"0.66";"1.23";"29.58";"30.26";"8807.12";"146.79";"1520.22";"589.81";"65.67";"242.18";"12.12";"832.0";"77.79";"95.92";"6.53";"68.88";"11.39";"4.45";"1.14"
"Salvador José Milhazes Agra";"Salvador Agra";"9466";"1991-11-11";"RW";"Wide Attacker";"98.22";"51.96";"6";"0";"0.68";"null";"28.52";"28.8";"8884.04";"148.07";"1624.76";"639.17";"60.05";"176.3";"9.62";"815.46";"69.67";"100.47";"5.97";"76.21";"12.7";"4.23";"0.19"
"Salvador José Milhazes Agra";"Salvador Agra";"9466";"1991-11-11";"RWB";"Full Back";"97.16";"48.22";"8";"0";"0.7";"1.37";"30.4";"30.9";"8392.17";"139.87";"1367.61";"616.69";"57.55";"237.03";"11.2";"853.73";"68.75";"93.63";"5.91";"71.86";"10.58";"4.98";"1.87"
"Tiago Rafael Maia da Silva";"Tiago Silva";"10342";"1993-06-02";"RDM";"Midfield";"90.23";"45.04";"12";"0";"0.63";"1.41";"27.26";"28.06";"9441.04";"157.35";"1973.95";"605.11";"50.95";"124.22";"5.22";"729.32";"56.17";"101.91";"3.44";"70.27";"10.1";"1.78";"0.33"
"Tiago Rafael Maia da Silva";"Tiago Silva";"10342";"1993-06-02";"RM";"Midfield";"92.53";"46.98";"10";"0";"0.69";"1.56";"27.52";"29.04";"9276.32";"154.61";"1835.44";"585.33";"48.02";"135.13";"5.62";"720.46";"53.64";"102.17";"3.83";"72.54";"10.35";"1.53";"0.64"
"António Manuel Fernandes Mendes";"Tomané";"10459";"1992-10-23";"CF";"Center Forward";"92.24";"43.75";"17";"0";"0.71";"1.46";"28.96";"31.04";"8565.81";"142.76";"1529.34";"638.78";"63.89";"192.73";"11.05";"831.51";"74.95";"92.86";"5.57";"73.33";"13.07";"3.31";"1.21"
"José Luís Mendes Andrade";"Zé Luís";"11100";"1991-01-24";"CF";"Center Forward";"85.89";"45.65";"13";"0";"0.69";"1.27";"29.02";"30.52";"7946.29";"132.44";"1215.23";"484.72";"48.43";"178.15";"9.0";"662.87";"57.43";"77.75";"5.76";"59.76";"9.3";"4.35";"1.21"
"Marcos Paulo Mesquita Lopes";"Rony Lopes";"11220";"1995-12-28";"RW";"Wide Attacker";"95.1";"43.68";"7";"0";"0.64";"1.35";"28.59";"28.86";"8587.92";"143.13";"1610.84";"648.53";"61.42";"192.11";"11.38";"840.64";"72.8";"105.96";"7.26";"72.8";"12.17";"4.51";"1.96"
"Duplexe Tchamba Bangou";"D. Tchamba";"11234";"1998-07-10";"LCB";"Central Defender";"96.61";"50.0";"19";"0";"0.56";"1.13";"27.92";"29.36";"7898.59";"131.64";"1182.88";"357.92";"33.98";"90.95";"5.18";"448.86";"39.16";"92.27";"4.29";"64.61";"7.52";"2.59";"0.95"
"Miguel Ângelo da Silva Rocha";"Xeka";"11265";"1994-11-10";"RM";"Midfield";"85.28";"44.34";"9";"0";"0.68";"null";"27.42";"28.58";"9497.57";"158.29";"2230.51";"672.19";"54.88";"128.09";"5.11";"800.28";"59.99";"106.74";"2.86";"75.17";"9.77";"1.8";"0.15"
"David Remeseiro Salgueiro";"Jason";"11488";"1994-07-06";"LW";"Wide Attacker";"97.38";"50.13";"8";"0";"0.76";"1.45";"27.59";"28.52";"8406.38";"140.11";"1585.52";"704.56";"65.38";"155.31";"10.17";"859.86";"75.56";"98.75";"6.43";"69.57";"13.17";"4.64";"1.5"
"David Remeseiro Salgueiro";"Jason";"11488";"1994-07-06";"RW";"Wide Attacker";"85.88";"43.78";"12";"0";"0.59";"1.13";"28.35";"29.44";"8617.21";"143.62";"1563.49";"718.54";"65.32";"181.35";"9.59";"899.89";"74.91";"100.72";"6.4";"69.66";"12.79";"4.45";"1.83"
"Jonathan Panzo";"J. Panzo";"12196";"2000-10-25";"LCB";"Central Defender";"96.98";"49.5";"13";"0";"0.61";"1.3";"28.38";"29.42";"8425.24";"140.42";"1288.92";"447.3";"43.36";"128.58";"7.18";"575.88";"50.54";"88.77";"3.73";"64.62";"7.65";"2.05";"0.65"
"Jordi Mboula Queralt";"Jordi Mboula";"12200";"1999-03-16";"RW";"Wide Attacker";"75.94";"44.17";"6";"0";"0.71";"1.36";"27.28";"27.5";"9440.83";"157.35";"2100.0";"849.74";"72.0";"185.43";"9.51";"1035.17";"81.51";"108.68";"6.57";"78.57";"12.91";"5.21";"1.58"
"Zaydou Youssouf";"Z. Youssouf";"12220";"1999-07-11";"RDM";"Midfield";"92.4";"47.92";"6";"0";"0.65";"1.19";"27.57";"28.04";"9366.76";"156.11";"2005.87";"598.92";"53.84";"159.85";"9.39";"758.77";"63.23";"93.91";"4.8";"66.99";"10.43";"3.13";"1.04"
"Marios Vrousai";"M. Vrousai";"12903";"1998-07-02";"RB";"Full Back";"97.37";"51.51";"18";"0";"0.69";"1.33";"28.32";"30.54";"8342.56";"139.04";"1442.76";"590.5";"51.38";"144.31";"8.22";"734.81";"59.6";"96.16";"5.57";"70.41";"11.45";"2.78";"0.78"
"Marios Vrousai";"M. Vrousai";"12903";"1998-07-02";"RWB";"Full Back";"100.22";"52.86";"6";"0";"0.8";"1.62";"28.9";"29.08";"8440.74";"140.68";"1546.29";"618.67";"55.43";"157.41";"7.38";"776.08";"62.81";"94.41";"5.68";"69.62";"12.68";"3.78";"1.14"
"Jovane Eduardo Borges Cabral";"Jovane Cabral";"13285";"1998-06-14";"LF";"Wide Attacker";"83.54";"36.92";"5";"0";"0.71";"1.32";"27.78";"27.78";"8640.06";"144.0";"1768.96";"868.07";"81.25";"221.0";"14.62";"1089.07";"95.87";"112.77";"7.15";"72.8";"18.85";"5.2";"1.95"
"Jérémy Livolant";"J. Livolant";"13330";"1998-01-09";"RF";"Wide Attacker";"89.0";"46.69";"17";"0";"0.64";"1.21";"30.22";"31.5";"9394.62";"156.58";"1775.85";"869.74";"88.74";"388.16";"21.69";"1257.9";"110.44";"101.52";"9.0";"70.22";"18.29";"7.11";"2.72"
"Yanis Begraoui";"Y. Begraoui";"13354";"2001-07-04";"CF";"Center Forward";"75.93";"40.38";"11";"0";"0.62";"1.45";"27.68";"28.48";"9198.38";"153.31";"1897.2";"770.15";"67.68";"136.85";"9.05";"906.99";"76.73";"107.26";"7.84";"77.68";"12.97";"4.46";"0.68"
"Yanis Begraoui";"Y. Begraoui";"13354";"2001-07-04";"RF";"Wide Attacker";"69.1";"38.29";"5";"0";"0.7";"1.74";"27.22";"27.22";"9286.16";"154.77";"2041.02";"731.22";"61.43";"134.77";"6.9";"865.99";"68.33";"115.03";"5.64";"80.55";"11.28";"3.76";"1.25"
"Carlos Alexandre Reis Pinto";"Alex Pinto";"13495";"1998-07-08";"RB";"Full Back";"90.59";"42.9";"9";"0";"0.63";"1.21";"29.7";"30.46";"8819.89";"147.0";"1685.78";"804.51";"71.33";"269.93";"14.3";"1074.44";"85.63";"107.69";"7.77";"72.88";"15.85";"4.97";"2.02"
"Uroš Račić";"U. Račić";"13520";"1998-03-17";"LDM";"Midfield";"79.86";"46.31";"5";"0";"0.82";"1.72";"26.94";"26.94";"9864.24";"164.4";"2225.77";"756.69";"58.05";"114.28";"5.96";"870.98";"64.01";"114.8";"2.59";"80.59";"10.11";"1.04";"0.26"
"Filipe Miguel Neves Ferreira";"Filipe Ferreira";"13601";"1990-09-27";"LB";"Full Back";"87.14";"45.09";"7";"0";"0.61";"1.16";"28.73";"29.0";"8204.7";"136.74";"1353.73";"647.68";"58.17";"180.22";"11.22";"827.9";"69.39";"101.9";"6.27";"73.57";"13.88";"3.8";"1.14"
"Filipe Miguel Neves Ferreira";"Filipe Ferreira";"13601";"1990-09-27";"LCB";"Central Defender";"94.63";"48.55";"14";"0";"0.66";"1.22";"28.04";"29.32";"8314.35";"138.57";"1281.53";"479.32";"44.4";"119.96";"7.06";"599.28";"51.46";"93.22";"5.03";"67.62";"8.47";"3.53";"0.71"
"Paulo André Rodrigues de Oliveira";"Paulo Oliveira";"13976";"1992-01-08";"RCB";"Central Defender";"94.96";"53.43";"14";"0";"0.71";"1.43";"27.83";"28.76";"7985.82";"133.1";"1227.22";"383.97";"34.73";"82.06";"4.17";"466.02";"38.9";"87.83";"3.21";"62.08";"7.62";"1.76";"0.72"
"Pedro António Pereira Gonçalves";"Pedro Gonçalves";"14024";"1998-06-28";"LF";"Wide Attacker";"86.78";"48.01";"6";"0";"0.66";"1.32";"28.98";"29.34";"8717.44";"145.29";"1632.01";"745.91";"71.65";"223.71";"12.08";"969.62";"83.74";"108.94";"5.42";"77.9";"12.91";"3.75";"1.67"
"Viktor Gyökeres";"V. Gyökeres";"14036";"1998-06-04";"CF";"Center Forward";"98.59";"52.19";"29";"0";"0.59";"1.15";"31.93";"33.46";"8249.44";"137.49";"1153.97";"534.59";"64.86";"364.96";"17.05";"899.54";"81.9";"81.94";"5.99";"58.16";"10.19";"4.36";"2.34"
"Tom van De Looi";"T. van de Looi";"14273";"1999-07-02";"RDM";"Midfield";"97.53";"48.67";"12";"0";"0.71";"null";"27.31";"28.6";"9866.41";"164.44";"2251.28";"603.63";"53.21";"113.31";"6.47";"716.94";"59.68";"103.14";"3.6";"76.94";"9.96";"1.44";"0.1"
"Orkun Kökçü";"O. Kökçü";"14400";"2000-12-29";"LDM";"Midfield";"91.14";"51.25";"7";"0";"0.78";"1.59";"29.06";"29.64";"8840.2";"147.34";"1571.79";"492.54";"43.99";"145.0";"5.52";"637.55";"49.51";"88.14";"2.68";"68.24";"7.86";"1.51";"0.33"
"Orkun Kökçü";"O. Kökçü";"14400";"2000-12-29";"LM";"Midfield";"87.71";"47.6";"17";"0";"0.7";"1.37";"27.82";"29.22";"8869.3";"147.82";"1506.01";"515.97";"45.68";"139.11";"6.53";"655.08";"52.21";"87.5";"3.11";"66.67";"8.23";"2.0";"0.89"
"Güven Yalcin";"G. Yalcin";"14914";"1999-01-18";"CF";"Center Forward";"73.55";"37.65";"5";"0";"0.61";"null";"30.16";"30.16";"8773.73";"146.23";"1565.12";"684.56";"71.39";"270.57";"13.7";"955.13";"85.09";"100.07";"5.74";"70.43";"14.66";"4.78";"0.32"
"Francisco António Machado Mota de Castro Trincão";"Francisco Trincão";"16014";"1999-12-29";"CF";"Center Forward";"92.88";"48.11";"5";"0";"0.81";"null";"29.08";"29.08";"8813.44";"146.89";"1673.8";"710.32";"66.84";"231.2";"10.97";"941.53";"77.82";"97.27";"5.24";"72.33";"12.72";"3.74";"0.5"
"Francisco António Machado Mota de Castro Trincão";"Francisco Trincão";"16014";"1999-12-29";"RF";"Wide Attacker";"92.64";"50.31";"15";"0";"0.61";"1.38";"28.75";"29.94";"8890.88";"148.18";"1747.33";"823.18";"76.01";"264.19";"14.71";"1087.37";"90.71";"97.31";"5.49";"71.79";"14.47";"4.45";"1.11"
"Francisco António Machado Mota de Castro Trincão";"Francisco Trincão";"16014";"1999-12-29";"RW";"Wide Attacker";"93.57";"49.04";"8";"0";"0.72";"1.48";"28.89";"29.8";"8888.43";"148.14";"1793.65";"892.24";"79.68";"290.12";"14.68";"1182.36";"94.36";"101.24";"6.73";"69.13";"16.82";"5.2";"1.22"
"Diogo Filipe Costa Rocha";"Rochinha";"16032";"1995-05-03";"LW";"Wide Attacker";"70.82";"37.31";"8";"0";"0.63";"1.26";"28.75";"29.6";"8318.78";"138.65";"1365.86";"655.59";"58.5";"219.74";"9.65";"875.32";"68.15";"93.28";"6.43";"62.32";"12.26";"4.22";"0.8"
"Marcelo dos Santos Ferreira";"Marcelo";"16060";"1989-07-27";"RCB";"Central Defender";"99.05";"50.63";"19";"0";"0.72";"1.44";"27.78";"30.24";"7927.34";"132.12";"1142.3";"380.54";"37.17";"89.63";"4.87";"470.17";"42.04";"88.01";"4.37";"60.75";"8.55";"2.06";"0.37"
"Lucas Henrique Da Silva";"Lucas Áfrico";"16069";"1995-02-05";"LCB";"Central Defender";"100.31";"50.51";"18";"0";"0.67";"1.4";"27.07";"28.38";"7885.18";"131.42";"1148.04";"399.44";"34.84";"78.33";"4.95";"477.77";"39.79";"93.71";"4.16";"68.83";"8.64";"2.44";"0.4"
"Diederrick Joel Tagueu Tadjo";"J. Tagueu";"16085";"1993-12-06";"CF";"Center Forward";"85.8";"40.1";"7";"0";"0.76";"1.7";"27.81";"28.3";"8110.26";"135.17";"1470.78";"613.11";"55.15";"140.24";"7.27";"753.35";"62.42";"90.43";"6.63";"64.99";"14.11";"4.28";"0.43"
"Cláudio Falcão Santos";"Cláudio Falcão";"16102";"1994-07-03";"CB";"Central Defender";"100.63";"48.11";"13";"0";"0.75";"1.38";"28.55";"29.96";"7897.99";"131.63";"1168.82";"382.86";"38.08";"134.5";"6.04";"517.36";"44.13";"89.22";"4.32";"63.99";"7.67";"2.3";"0.86"
"Cláudio Falcão Santos";"Cláudio Falcão";"16102";"1994-07-03";"LM";"Midfield";"99.33";"49.07";"5";"0";"0.78";"null";"28.32";"28.32";"8922.73";"148.71";"1744.49";"542.37";"49.88";"137.92";"7.34";"680.29";"57.22";"102.95";"3.42";"77.52";"9.54";"1.71";"0.0"
"Artur Jorge Marques Amorim";"Artur Jorge";"16135";"1994-08-14";"RCB";"Central Defender";"91.57";"46.08";"8";"0";"0.75";"1.55";"29.31";"30.46";"7901.02";"131.68";"1153.18";"403.98";"39.06";"144.7";"7.81";"548.68";"46.88";"99.12";"5.05";"68.69";"8.3";"3.26";"1.14"
"Ângelo Pelegrinelli Neto";"Neto";"16178";"1991-09-02";"LM";"Midfield";"90.81";"45.44";"12";"0";"0.71";"1.46";"25.94";"26.68";"9674.75";"161.25";"2255.67";"567.36";"50.18";"74.83";"4.51";"642.18";"54.69";"122.47";"3.63";"89.57";"13.97";"1.43";"0.33"
"Matheus Reis de Lima";"Matheus Reis";"16180";"1995-02-18";"LCB";"Central Defender";"81.05";"43.56";"7";"0";"0.71";"1.4";"29.46";"29.9";"8244.82";"137.41";"1178.62";"408.68";"41.12";"184.56";"7.67";"593.24";"48.8";"86.18";"3.54";"58.83";"7.67";"2.16";"0.98"
"Toni Borevković";"T. Borevković";"16181";"1997-06-18";"LCB";"Central Defender";"97.9";"48.05";"6";"0";"0.81";"1.49";"29.77";"30.56";"7865.18";"131.09";"1166.35";"438.94";"43.08";"144.65";"7.28";"583.59";"50.37";"89.7";"5.62";"59.11";"9.16";"3.54";"1.04"
"Toni Borevković";"T. Borevković";"16181";"1997-06-18";"RCB";"Central Defender";"100.0";"50.04";"20";"0";"0.7";"1.29";"29.36";"31.16";"7763.92";"129.4";"1046.42";"357.44";"35.97";"128.9";"6.18";"486.34";"42.15";"79.92";"3.96";"56.42";"6.83";"2.1";"0.84"
"Wenderson Rodrigues do Nascimento Galeno";"Galeno";"16194";"1997-10-22";"LB";"Full Back";"92.97";"49.08";"7";"0";"0.6";"1.2";"31.31";"31.72";"8064.46";"134.41";"1256.35";"585.91";"64.79";"321.34";"16.94";"907.25";"81.73";"86.97";"8.21";"59.73";"11.18";"6.99";"3.32"
"Wenderson Rodrigues do Nascimento Galeno";"Galeno";"16194";"1997-10-22";"LW";"Wide Attacker";"92.96";"47.05";"7";"0";"0.6";"1.12";"31.47";"31.7";"8323.85";"138.73";"1269.23";"618.67";"70.5";"365.99";"17.49";"984.67";"87.99";"90.0";"10.02";"63.58";"14.03";"8.02";"2.37"
"João Sabino  Mendes Neto Saraiva";"João Mendes";"16249";"1994-10-21";"AM";"Midfield";"87.92";"43.51";"8";"0";"0.72";"1.73";"27.54";"28.04";"9939.94";"165.67";"2287.68";"916.07";"72.91";"208.72";"10.34";"1124.8";"83.25";"98.42";"6.03";"67.91";"10.34";"4.65";"0.52"
"Stephen  Antunes Eustáquio";"Stephen Eustáquio";"16256";"1996-12-21";"CB";"Central Defender";"84.61";"43.34";"5";"0";"0.83";"null";"27.56";"27.56";"8909.74";"148.5";"1706.41";"497.28";"44.02";"114.91";"6.09";"612.18";"50.12";"104.94";"4.15";"77.8";"8.86";"1.11";"0.0"
"Stephen  Antunes Eustáquio";"Stephen Eustáquio";"16256";"1996-12-21";"RDM";"Midfield";"85.64";"44.29";"5";"0";"0.77";"null";"25.52";"25.52";"10312.85";"171.88";"3001.49";"824.2";"61.23";"76.68";"3.79";"900.88";"65.03";"111.36";"2.98";"81.55";"11.65";"1.08";"0.0"
"Fredrik Aursnes";"F. Aursnes";"16399";"1995-12-10";"RM";"Midfield";"95.52";"50.88";"13";"0";"0.7";"1.29";"27.59";"28.54";"9986.56";"166.44";"2363.29";"832.76";"72.21";"174.81";"10.25";"1007.56";"82.46";"112.21";"3.08";"85.45";"11.16";"2.27";"0.73"
