"Player";"Short Name";"Player ID";"Birthdate";"Position";"Position Group";"Minutes";"Minutes BIP";"Count Performances (Physical Check passed)";"Count Performances (Physical Check failed)";"TOP 3 Time to HSR";"TOP 3 Time to Sprint";"PSV-99";"TOP 5 PSV-99";"Distance P60BIP";"M/min BIP P60BIP";"Running Distance P60BIP";"HSR Distance P60BIP";"HSR Count P60BIP";"Sprint Distance P60BIP";"Sprint Count P60BIP";"HI Distance BIP P60BIP";"HI Count BIP P60BIP";"Medium Acceleration Count P60BIP";"High Acceleration Count P60BIP";"Medium Deceleration Count P60BIP";"High Deceleration Count P60BIP";"Explosive Acceleration to HSR Count P60BIP";"Explosive Acceleration to Sprint Count P60BIP"
"Ariel Elías Martínez Arce";"A. Martínez";"23599";"1994-01-10";"LM";"Midfield";"81.97";"41.43";"5";"0";"0.8";"null";"28.0";"28.0";"9349.92";"155.83";"1909.78";"590.92";"53.01";"166.27";"8.11";"757.19";"61.12";"84.0";"3.48";"65.18";"8.69";"2.32";"0.87"
"Ariel Elías Martínez Arce";"A. Martínez";"23599";"1994-01-10";"RM";"Midfield";"84.3";"41.94";"8";"0";"0.7";"null";"28.02";"28.56";"9057.85";"150.96";"1607.33";"545.91";"48.64";"154.67";"5.9";"700.58";"54.54";"81.9";"3.93";"63.48";"8.58";"1.43";"0.18"
"Israel Elías Poblete Zúñiga";"I. Poblete";"23609";"1995-06-22";"LM";"Midfield";"91.19";"43.49";"7";"0";"0.66";"1.39";"27.86";"28.4";"9871.02";"164.52";"2254.14";"908.08";"87.32";"215.44";"12.42";"1123.52";"99.74";"122.01";"5.72";"83.97";"16.56";"3.35";"0.2"
"Israel Elías Poblete Zúñiga";"I. Poblete";"23609";"1995-06-22";"RM";"Midfield";"91.7";"47.88";"7";"0";"0.7";"1.51";"28.21";"28.62";"9770.25";"162.84";"2371.71";"945.07";"85.75";"233.27";"13.25";"1178.34";"99.0";"125.68";"7.16";"88.44";"18.98";"3.58";"0.9"
"Juan Eduardo Fuentes Jiménez";"J. Fuentes";"23624";"1995-03-21";"LM";"Midfield";"89.29";"43.39";"5";"0";"0.7";"1.42";"27.32";"27.32";"8489.7";"141.5";"1379.04";"525.51";"49.51";"141.06";"6.64";"666.56";"56.15";"93.48";"4.98";"71.36";"14.66";"3.87";"1.38"
"Juan Eduardo Fuentes Jiménez";"J. Fuentes";"23624";"1995-03-21";"RM";"Midfield";"93.35";"48.69";"5";"0";"0.78";"1.65";"28.22";"28.22";"7926.56";"132.11";"1260.63";"460.87";"41.9";"146.4";"8.13";"607.27";"50.03";"90.94";"5.42";"70.73";"13.56";"2.46";"0.99"
"Cristian Manuel Insaurralde";"C. Insaurralde";"23627";"1991-07-20";"CF";"Center Forward";"99.93";"51.56";"10";"0";"0.63";"1.33";"29.09";"30.04";"7688.75";"128.15";"1232.93";"676.57";"69.71";"274.05";"16.99";"950.62";"86.7";"92.98";"9.08";"65.63";"18.04";"7.21";"2.68"
"Cristian Manuel Insaurralde";"C. Insaurralde";"23627";"1991-07-20";"LF";"Wide Attacker";"96.32";"43.64";"5";"0";"0.66";"1.37";"30.72";"30.72";"7728.82";"128.81";"1133.27";"692.45";"75.35";"380.6";"17.87";"1073.04";"93.22";"95.97";"9.35";"65.72";"17.05";"7.42";"3.3"
"Luis Ignacio Casanova Sandoval";"L. Casanova";"23648";"1992-07-01";"LCB";"Central Defender";"98.61";"45.93";"9";"0";"0.78";"null";"28.34";"29.76";"8066.0";"134.43";"1195.94";"470.45";"44.13";"135.58";"6.53";"606.02";"50.66";"84.77";"4.35";"63.58";"8.71";"2.61";"0.44"
"Luis Ignacio Casanova Sandoval";"L. Casanova";"23648";"1992-07-01";"RCB";"Central Defender";"103.99";"50.02";"10";"0";"0.73";"1.34";"28.82";"30.2";"8088.81";"134.81";"1182.57";"424.5";"39.94";"148.38";"7.08";"572.87";"47.02";"84.8";"3.96";"63.69";"6.48";"2.16";"0.96"
"Cris Robert Martínez Escobar";"C. Martínez";"23653";"1993-04-24";"CF";"Center Forward";"94.02";"50.02";"6";"0";"0.67";"1.2";"30.13";"30.54";"7883.7";"131.39";"1320.61";"591.54";"64.17";"247.49";"14.39";"839.03";"78.57";"88.16";"7.2";"65.97";"15.99";"6.0";"2.4"
"Cris Robert Martínez Escobar";"C. Martínez";"23653";"1993-04-24";"LF";"Wide Attacker";"94.97";"46.14";"6";"0";"0.65";"1.19";"31.07";"31.66";"7931.96";"132.2";"1320.01";"691.87";"72.39";"374.54";"17.77";"1066.41";"90.17";"89.52";"7.59";"62.42";"13.44";"5.42";"1.08"
"Cris Robert Martínez Escobar";"C. Martínez";"23653";"1993-04-24";"LW";"Wide Attacker";"84.97";"41.88";"8";"0";"0.63";"1.22";"30.69";"31.5";"7931.71";"132.2";"1356.16";"685.87";"73.6";"348.31";"15.4";"1034.17";"89.0";"96.88";"7.52";"66.62";"15.58";"5.19";"2.33"
"Jimmy Antonio Martínez Ruiz";"J. Martínez";"23671";"1997-01-26";"LM";"Midfield";"91.14";"46.86";"5";"0";"0.78";"null";"27.08";"27.08";"9516.1";"158.6";"2187.81";"732.34";"61.97";"129.06";"7.94";"861.4";"69.91";"91.67";"3.07";"70.93";"8.45";"2.05";"0.0"
"Lorenzo Enrique Reyes Vicencio";"L. Reyes";"23678";"1991-06-13";"DM";"Midfield";"99.78";"49.57";"5";"0";"0.89";"null";"26.9";"26.9";"8763.74";"146.06";"1488.95";"523.35";"44.3";"87.39";"3.63";"610.73";"47.93";"86.42";"0.97";"70.2";"7.99";"0.48";"0.24"
"Lorenzo Enrique Reyes Vicencio";"L. Reyes";"23678";"1991-06-13";"RM";"Midfield";"100.52";"48.98";"11";"0";"0.8";"null";"25.99";"26.72";"8663.9";"144.4";"1496.08";"429.76";"37.75";"59.47";"2.56";"489.23";"40.31";"84.75";"2.12";"62.25";"7.68";"0.78";"0.22"
"Leandro Iván Benegas";"L. Benegas";"23682";"1988-11-27";"CF";"Center Forward";"87.62";"46.43";"8";"0";"0.78";"1.44";"28.29";"29.12";"8886.29";"148.1";"1792.57";"931.98";"81.41";"274.1";"15.18";"1206.08";"96.59";"90.61";"4.68";"70.26";"8.4";"3.23";"1.62"
"Diego Alejandro Oyarzún Carrasco";"D. Oyarzún";"23694";"1993-01-19";"LCB";"Central Defender";"103.49";"50.59";"22";"0";"0.71";"1.43";"28.15";"29.98";"7795.19";"129.92";"1082.35";"353.56";"32.62";"108.09";"4.8";"461.65";"37.42";"80.6";"3.61";"57.85";"7.01";"1.35";"0.49"
"Óscar Mauricio  Opazo Lara";"Ó. Opazo";"23698";"1990-10-18";"RB";"Full Back";"95.88";"52.24";"14";"0";"0.64";"1.32";"29.14";"30.4";"8368.14";"139.47";"1362.15";"653.72";"56.68";"207.62";"9.6";"861.34";"66.28";"94.5";"6.07";"69.32";"12.63";"3.69";"0.9"
"Luis Alberto Pavez Muñoz";"L. Pavez";"23701";"1995-09-17";"LB";"Full Back";"100.02";"52.43";"11";"0";"0.69";"1.54";"28.81";"29.56";"8287.51";"138.13";"1405.42";"642.06";"58.57";"227.82";"11.03";"869.88";"69.59";"105.69";"4.79";"75.63";"12.48";"3.02";"0.62"
"Javier Andrés Parraguez Herrera";"J. Parraguez";"23706";"1989-12-31";"CF";"Center Forward";"93.87";"46.75";"8";"0";"0.89";"null";"28.82";"29.26";"7668.77";"127.81";"1204.01";"514.81";"48.13";"157.38";"6.74";"672.19";"54.87";"76.36";"5.13";"58.07";"9.47";"2.73";"0.32"
"Claudio Elías Sepúlveda Castro";"C. Sepúlveda";"23717";"1992-06-19";"DM";"Midfield";"95.86";"48.67";"9";"0";"0.68";"2.0";"25.26";"25.66";"9222.16";"153.7";"1763.98";"419.66";"36.3";"40.82";"2.05";"460.48";"38.35";"89.16";"3.56";"68.48";"8.63";"2.19";"0.27"
"Leonardo Felipe Valencia Rossel";"L. Valencia";"25152";"1991-04-25";"AM";"Midfield";"94.3";"47.89";"7";"0";"0.83";"null";"27.81";"28.1";"8101.03";"135.02";"1441.04";"512.44";"50.47";"135.67";"6.44";"648.12";"56.92";"90.75";"4.12";"68.19";"11.28";"1.43";"0.36"
"Leonardo Felipe Valencia Rossel";"L. Valencia";"25152";"1991-04-25";"CF";"Center Forward";"96.48";"50.23";"9";"0";"0.8";"null";"26.49";"27.54";"7897.15";"131.62";"1385.67";"478.96";"43.26";"98.74";"4.38";"577.7";"47.64";"96.62";"5.18";"69.54";"13.4";"3.05";"0.4"
"Leandro Miguel Fernández";"L. Fernández";"25441";"1991-03-12";"CF";"Center Forward";"100.16";"47.04";"8";"0";"0.67";"1.48";"29.44";"30.16";"7323.41";"122.06";"1129.05";"513.42";"52.46";"199.95";"8.29";"713.37";"60.75";"85.78";"6.38";"62.66";"14.19";"3.99";"1.28"
"Leandro Miguel Fernández";"L. Fernández";"25441";"1991-03-12";"LF";"Wide Attacker";"98.19";"47.98";"16";"0";"0.7";"1.42";"29.07";"30.58";"7481.01";"124.68";"1139.11";"568.11";"58.86";"233.32";"11.57";"801.43";"70.43";"86.22";"7.03";"60.58";"13.05";"4.3";"1.33"
"Braian Miguel Ángel Martínez";"B. Martínez";"25450";"1999-08-18";"LW";"Wide Attacker";"93.84";"46.05";"10";"0";"0.65";"1.22";"29.95";"30.88";"8995.18";"149.92";"1682.86";"884.36";"78.7";"348.82";"17.59";"1233.18";"96.29";"102.94";"7.82";"69.71";"16.16";"6.12";"2.61"
"Franco Ezequiel Calderón";"F. Calderón";"26245";"1998-05-13";"CB";"Central Defender";"102.86";"48.51";"12";"0";"0.76";"1.37";"29.99";"30.9";"7809.98";"130.17";"1010.52";"385.39";"39.17";"164.81";"7.94";"550.2";"47.1";"81.43";"4.23";"58.96";"7.22";"2.68";"1.13"
"Franco Ezequiel Calderón";"F. Calderón";"26245";"1998-05-13";"RCB";"Central Defender";"102.94";"51.64";"13";"0";"0.73";"1.33";"29.72";"30.9";"7710.79";"128.51";"951.41";"383.69";"39.15";"149.62";"7.06";"533.31";"46.21";"81.42";"3.75";"57.11";"7.42";"1.88";"0.89"
"Rodrigo Emanuel Cecchini";"R. Cecchini";"26298";"1996-12-24";"LM";"Midfield";"98.19";"49.46";"14";"0";"0.67";"1.59";"26.92";"28.06";"9311.62";"155.19";"2004.7";"699.31";"55.8";"139.06";"6.67";"838.37";"62.47";"112.9";"4.59";"82.57";"11.96";"2.69";"0.43"
"Rodrigo Emanuel Cecchini";"R. Cecchini";"26298";"1996-12-24";"RM";"Midfield";"90.87";"46.55";"7";"0";"0.83";"1.78";"26.06";"26.52";"9391.26";"156.52";"2089.44";"702.62";"53.76";"98.69";"5.34";"801.31";"59.1";"114.16";"4.05";"85.99";"10.86";"1.84";"0.0"
"Pedro Emmanuel Ojeda";"E. Ojeda";"26476";"1997-11-05";"RCB";"Central Defender";"91.33";"45.51";"5";"0";"0.69";"1.46";"28.46";"28.46";"8841.01";"147.35";"1436.68";"476.96";"41.13";"113.11";"5.01";"590.07";"46.14";"93.07";"5.8";"66.97";"7.65";"2.9";"1.05"
"Lucas Ariel Menossi";"L. Menossi";"26525";"1992-07-11";"RM";"Midfield";"92.75";"42.37";"5";"0";"0.79";"null";"26.52";"26.52";"9668.26";"161.14";"2221.86";"691.9";"57.49";"106.49";"6.51";"798.4";"64.01";"104.22";"3.68";"81.57";"12.74";"2.55";"0.28"
"Marcelo Alfonso Díaz Rojas";"M. Díaz";"26559";"1986-12-30";"DM";"Midfield";"95.02";"45.44";"13";"0";"0.79";"null";"23.92";"24.74";"9428.47";"157.14";"2171.28";"454.98";"30.68";"17.57";"0.3";"472.55";"30.98";"105.14";"2.34";"81.26";"5.99";"0.41";"0.0"
"Marcelo Alfonso Díaz Rojas";"M. Díaz";"26559";"1986-12-30";"RM";"Midfield";"93.82";"46.16";"9";"0";"0.94";"null";"24.11";"24.82";"9563.42";"159.39";"2147.38";"443.05";"32.64";"35.52";"0.58";"478.58";"33.21";"99.93";"1.73";"78.27";"5.78";"0.58";"0.0"
"Leonardo Roque Gil";"L. Gil";"26570";"1991-05-31";"LM";"Midfield";"93.51";"50.55";"13";"0";"0.66";"1.56";"26.58";"27.76";"9649.57";"160.83";"2170.85";"664.82";"53.77";"118.96";"5.84";"783.78";"59.62";"106.36";"3.1";"78.88";"10.04";"1.73";"0.18"
"Martín Nicolás Sarrafiore";"M. Sarrafiore";"28324";"1997-07-20";"LM";"Midfield";"84.71";"41.3";"6";"0";"0.83";"null";"27.32";"27.66";"9532.45";"158.87";"1839.95";"522.76";"46.25";"123.24";"5.08";"646.0";"51.33";"85.71";"1.94";"64.16";"8.23";"0.73";"0.24"
"Marco Antonio Collao Ramos";"M. Collao";"28367";"1998-04-11";"RM";"Midfield";"91.74";"47.86";"15";"0";"0.64";"null";"26.7";"27.86";"9474.41";"157.91";"2013.16";"664.67";"55.24";"111.15";"5.68";"775.83";"60.93";"104.55";"3.76";"78.39";"11.78";"1.67";"0.17"
"Byron Rodrigo Nieto Salinas";"B. Nieto";"28369";"1998-02-03";"RB";"Full Back";"88.97";"43.15";"17";"0";"0.71";"1.44";"29.66";"31.04";"8191.04";"136.52";"1336.71";"629.58";"58.73";"257.0";"13.17";"886.59";"71.9";"93.49";"5.97";"68.3";"10.88";"3.84";"1.55"
"Manuel Elías Fernández Guzmán";"M. Fernández";"28372";"1989-01-25";"LCB";"Central Defender";"100.83";"49.21";"12";"0";"0.7";"1.56";"27.61";"28.62";"8103.94";"135.07";"1116.38";"391.16";"36.17";"112.17";"4.67";"503.33";"40.84";"84.02";"4.47";"60.86";"6.2";"3.25";"0.61"
"Manuel Elías Fernández Guzmán";"M. Fernández";"28372";"1989-01-25";"RCB";"Central Defender";"99.78";"50.57";"9";"0";"0.68";"1.51";"28.69";"29.2";"7945.47";"132.42";"1097.04";"370.3";"31.9";"102.69";"4.48";"472.99";"36.38";"80.28";"4.35";"59.45";"6.06";"2.37";"1.05"
"Fabián Andrés Torres Cuello";"F. Torres";"28375";"1989-04-27";"LCB";"Central Defender";"93.2";"46.41";"5";"0";"0.89";"1.77";"29.0";"29.0";"7836.07";"130.6";"1111.31";"431.29";"41.11";"151.26";"6.72";"582.55";"47.83";"83.52";"3.88";"60.25";"8.02";"2.07";"0.78"
"Fabián Andrés Torres Cuello";"F. Torres";"28375";"1989-04-27";"RCB";"Central Defender";"99.05";"49.42";"13";"0";"0.77";"null";"27.14";"28.28";"7751.02";"129.18";"1034.23";"324.54";"29.14";"76.49";"3.36";"401.03";"32.5";"83.03";"3.74";"60.42";"7.19";"1.49";"0.37"
"Nicolás Esteban Fernández Muñoz";"N. Fernández";"28378";"1999-08-03";"RB";"Full Back";"98.51";"49.77";"19";"0";"0.58";"1.17";"30.14";"31.58";"8432.0";"140.53";"1409.86";"669.43";"64.85";"290.55";"14.28";"959.98";"79.13";"92.13";"6.54";"65.17";"13.01";"4.82";"1.78"
"Nicolás Esteban Fernández Muñoz";"N. Fernández";"28378";"1999-08-03";"RWB";"Full Back";"101.36";"51.19";"5";"0";"0.6";"1.34";"30.2";"30.2";"8501.65";"141.69";"1490.35";"750.33";"66.1";"285.27";"13.6";"1035.6";"79.7";"98.68";"6.56";"69.15";"15.0";"4.92";"3.28"
"Carlos Alfredo Labrín Candia";"C. Labrín";"28382";"1990-12-02";"RCB";"Central Defender";"103.76";"50.26";"18";"0";"0.67";"1.38";"28.04";"30.72";"7390.29";"123.17";"922.0";"311.0";"29.58";"88.28";"3.45";"399.29";"33.03";"77.0";"3.65";"55.32";"6.5";"1.66";"0.53"
"Felipe Andrés Reynero Galarce";"F. Reynero";"28383";"1989-03-14";"RW";"Wide Attacker";"80.39";"39.2";"8";"0";"0.75";"1.38";"28.69";"29.28";"8363.72";"139.4";"1563.55";"750.69";"68.49";"210.82";"11.86";"961.5";"80.35";"101.77";"8.42";"63.9";"17.41";"6.12";"1.91"
"Rodolfo Antonio González Aránguiz";"R. González";"28384";"1989-02-28";"LCB";"Central Defender";"96.13";"46.64";"18";"0";"0.7";"1.3";"28.22";"29.8";"7180.27";"119.67";"913.24";"330.43";"33.09";"99.21";"4.86";"429.64";"37.95";"90.49";"5.07";"64.26";"8.86";"2.72";"0.21"
"Marcelo Pablo Jorquera Silva";"M. Jorquera";"28388";"1992-10-13";"LB";"Full Back";"102.99";"52.32";"22";"0";"0.65";"1.3";"28.25";"29.68";"8201.74";"136.7";"1299.23";"529.78";"50.41";"144.6";"8.97";"674.38";"59.37";"94.51";"5.21";"66.88";"13.29";"3.02";"0.99"
"Cristopher Ignacio Mesías Sepúlveda";"C. Mesías";"28391";"1998-05-02";"LDM";"Midfield";"93.49";"45.34";"5";"0";"0.66";"null";"27.86";"27.86";"8538.52";"142.31";"1661.17";"516.67";"49.76";"115.67";"5.82";"632.34";"55.58";"102.43";"6.35";"79.67";"15.09";"3.44";"0.79"
"Cristopher Ignacio Mesías Sepúlveda";"C. Mesías";"28391";"1998-05-02";"LM";"Midfield";"93.79";"45.93";"6";"0";"0.73";"null";"26.95";"27.12";"8512.93";"141.88";"1535.24";"447.88";"39.85";"98.42";"3.92";"546.29";"43.76";"96.02";"4.35";"74.25";"13.72";"2.4";"0.22"
"Felipe Manuel Campos Mosqueira";"F. Campos";"28396";"1993-11-08";"RB";"Full Back";"95.74";"47.8";"10";"0";"0.66";"1.38";"28.49";"29.82";"7978.27";"132.97";"1308.25";"547.93";"51.97";"178.75";"9.16";"726.68";"61.13";"93.52";"6.03";"65.4";"13.43";"4.77";"1.88"
"Ronald De La Fuente Arias";"R. De La Fuente";"28397";"1991-01-25";"LB";"Full Back";"102.34";"48.89";"8";"0";"0.73";"1.49";"29.26";"29.7";"8484.67";"141.41";"1453.56";"662.97";"65.96";"260.16";"13.04";"923.12";"79.0";"98.33";"6.29";"70.41";"12.42";"3.22";"0.92"
"Matías Ezequiel Zaldivia";"M. Zaldivia";"28399";"1991-01-22";"LCB";"Central Defender";"99.79";"48.76";"21";"0";"0.71";"1.61";"28.54";"30.66";"7869.13";"131.15";"1121.62";"339.57";"33.17";"99.09";"3.63";"438.66";"36.8";"86.78";"3.75";"62.7";"8.03";"1.64";"0.53"
"Franco Bechtholdt Chervaz";"F. Bechtholdt";"28416";"1993-08-15";"RCB";"Central Defender";"100.94";"50.37";"15";"0";"0.77";"1.37";"28.66";"30.22";"7648.07";"127.47";"932.12";"290.11";"30.66";"99.27";"5.32";"389.38";"35.98";"83.71";"3.81";"61.63";"7.31";"1.59";"0.79"
"Matías Cavalleri Lopetegui";"M. Cavalleri";"28420";"1998-04-08";"LW";"Wide Attacker";"86.85";"46.88";"7";"0";"0.66";"1.31";"28.46";"29.0";"9156.61";"152.61";"1760.6";"896.48";"81.91";"223.98";"14.63";"1120.46";"96.54";"93.25";"5.67";"70.03";"11.7";"4.57";"1.65"
"Matías Cavalleri Lopetegui";"M. Cavalleri";"28420";"1998-04-08";"RW";"Wide Attacker";"88.77";"43.84";"12";"0";"0.72";"1.31";"28.87";"29.92";"9633.42";"160.56";"1960.88";"958.88";"88.62";"272.83";"17.22";"1231.71";"105.85";"102.99";"7.3";"71.4";"15.06";"4.33";"2.17"
"Álvaro Alfredo Alejandro Madrid Gaete";"Á. Madrid";"28426";"1995-04-05";"LM";"Midfield";"100.73";"49.97";"17";"0";"0.72";"1.94";"26.38";"27.54";"9785.93";"163.1";"2057.03";"616.2";"49.16";"104.89";"4.03";"721.09";"53.19";"97.12";"3.39";"72.26";"9.89";"1.7";"0.21"
"Dilan Patricio Zúñiga Espinoza Valenzuela";"D. Zúñiga";"28428";"1996-07-26";"LB";"Full Back";"100.61";"49.76";"15";"0";"0.61";"1.39";"28.51";"30.16";"8534.09";"142.23";"1523.17";"696.03";"62.14";"215.37";"11.17";"911.4";"73.32";"99.93";"5.79";"70.74";"13.02";"3.46";"1.61"
"Benjamín Rodrigo Berríos Reyes";"B. Berríos";"28429";"1998-03-09";"RM";"Midfield";"103.28";"51.07";"11";"0";"0.69";"1.34";"27.71";"28.44";"9356.75";"155.95";"1907.24";"638.74";"54.05";"150.93";"6.84";"789.66";"60.88";"99.76";"4.38";"75.2";"10.04";"2.46";"0.64"
