"Player";"Position";"third";"channel";"Player ID";"Short name";"Birthdate";"Minutes played per match";"Adjusted min TIP per match";"Count performances that pass the quality check";"Count performances that fail the quality check";"Count Pressures received in sample";"Count Pressures received per 100 Pressures";"Count forced losses under Pressure per 100 Pressures";"Count ball retentions under Pressure per 100 Pressures";"Ball retention ratio under Pressure";"Pass completion ratio under Pressure";"Count pass attempts under Pressure per 100 Pressures";"Count completed passes under Pressure per 100 Pressures";"Count dangerous pass attempts under Pressure per 100 Pressures";"Count dangerous passes completed under Pressure per 100 Pressures";"Dangerous pass completion ratio under Pressure";"Count difficult pass attempts under Pressure per 100 Pressures";"Count difficult passes completed under Pressure per 100 Pressures";"Difficult pass completion ratio under Pressure"
"Marco André Silva Lopes Matias";"LW";"all";"all";"6785";"Marco Matias";"1989-05-10";"77.59";"10.37";"7";"0";"87";"100";"35.63";"64.37";"64.37";"65.38";"59.77";"39.08";"8.05";"4.6";"57.14";"17.24";"5.75";"33.33"
"Cassiano Dias Moreira";"CF";"all";"all";"27244";"Cassiano";"1989-06-16";"84.12";"17.05";"23";"1";"203";"100";"37.44";"62.56";"62.56";"64.55";"54.19";"34.98";"13.79";"6.4";"46.43";"26.11";"10.84";"41.51"
"Marcelo dos Santos Ferreira";"RCB";"all";"all";"16060";"Marcelo";"1989-07-27";"99.36";"19.5";"30";"0";"516";"100";"22.09";"77.91";"77.91";"80.89";"91.28";"73.84";"0.78";"0.58";"75";"17.05";"8.72";"51.14"
"Rúben Alexandre Rocha Lima";"LCB";"all";"all";"9341";"Rúben Lima";"1989-10-03";"94.83";"16.01";"20";"0";"358";"100";"35.2";"64.8";"64.8";"66.67";"90.5";"60.34";"0.84";"0.56";"66.67";"33.52";"17.6";"52.5"
"David  Martins Simão";"LDM";"all";"all";"2492";"David Simão";"1990-05-15";"86.86";"18.36";"13";"0";"402";"100";"15.42";"84.58";"84.58";"85.27";"87.81";"74.88";"4.48";"2.49";"55.56";"13.93";"9.2";"66.07"
"Filipe Miguel Neves Ferreira";"LB";"all";"all";"13601";"Filipe Ferreira";"1990-09-27";"87.14";"15.21";"7";"0";"166";"100";"30.72";"69.28";"69.28";"69.33";"90.36";"62.65";"7.23";"3.01";"41.67";"30.12";"14.46";"48"
"Filipe Miguel Neves Ferreira";"LCB";"all";"all";"13601";"Filipe Ferreira";"1990-09-27";"94.63";"15.51";"14";"0";"243";"100";"31.69";"68.31";"68.31";"68.42";"86.01";"58.85";"1.23";"0";"0";"28.4";"14.4";"50.72"
"José Luís Mendes Andrade";"CF";"all";"all";"11100";"Zé Luís";"1991-01-24";"85.26";"16.35";"12";"0";"189";"100";"25.4";"74.6";"74.6";"78.43";"53.97";"42.33";"10.05";"6.35";"63.16";"14.81";"8.99";"60.71"
"André Geraldes de Barros";"RWB";"all";"all";"728";"André Geraldes";"1991-05-02";"94.94";"17.85";"10";"0";"166";"100";"23.49";"76.51";"76.51";"78.95";"80.12";"63.25";"3.01";"1.81";"60";"18.67";"9.04";"48.39"
"Abdoulay Diaby";"CF";"all";"all";"13284";"A. Diaby";"1991-05-21";"96.03";"16.58";"5";"0";"107";"100";"32.71";"67.29";"67.29";"65.75";"68.22";"44.86";"11.21";"5.61";"50";"15.89";"5.61";"35.29"
"Rodrigo Cunha Pereira de Pinho";"CF";"all";"all";"9195";"Rodrigo Pinho";"1991-05-30";"80.49";"13.45";"11";"0";"136";"100";"33.09";"66.91";"66.91";"67.8";"43.38";"29.41";"5.15";"2.21";"42.86";"18.38";"7.35";"40"
"Nélson Miguel Castro Oliveira";"CF";"all";"all";"7902";"Nélson Oliveira";"1991-08-08";"81.38";"18.73";"18";"0";"229";"100";"27.51";"72.49";"72.49";"77.05";"53.28";"41.05";"9.17";"5.68";"61.9";"14.85";"7.86";"52.94"
"Ângelo Pelegrinelli Neto";"LM";"all";"all";"16178";"Neto";"1991-09-02";"90.81";"15.02";"12";"0";"263";"100";"19.39";"80.61";"80.61";"81.4";"81.75";"66.54";"1.52";"0.76";"50";"15.97";"9.13";"57.14"
"Salvador José Milhazes Agra";"LW";"all";"all";"9466";"Salvador Agra";"1991-11-11";"97.34";"16.46";"12";"0";"254";"100";"29.13";"70.87";"70.87";"76.24";"71.26";"54.33";"8.27";"3.15";"38.1";"12.99";"4.72";"36.36"
"Salvador José Milhazes Agra";"RW";"all";"all";"9466";"Salvador Agra";"1991-11-11";"98.22";"16.18";"6";"0";"107";"100";"28.04";"71.96";"71.96";"73.49";"77.57";"57.01";"13.08";"4.67";"35.71";"19.63";"7.48";"38.1"
"Salvador José Milhazes Agra";"RWB";"all";"all";"9466";"Salvador Agra";"1991-11-11";"97.45";"15.43";"7";"0";"132";"100";"29.55";"70.45";"70.45";"75.26";"73.48";"55.3";"8.33";"6.82";"81.82";"21.97";"12.88";"58.62"
"Paulo André Rodrigues de Oliveira";"RCB";"all";"all";"13976";"Paulo Oliveira";"1992-01-08";"95.56";"24.77";"15";"0";"298";"100";"31.21";"68.79";"68.79";"69.96";"94.97";"66.44";"1.34";"0.67";"50";"26.51";"11.74";"44.3"
"Josué Humberto Gonçalves Leal Sá";"RCB";"all";"all";"30937";"Josué Sá";"1992-06-17";"89.83";"21.87";"15";"0";"337";"100";"17.8";"82.2";"82.2";"85.38";"89.32";"76.26";"1.48";"0.59";"40";"13.95";"6.53";"46.81"
"António Manuel Fernandes Mendes";"CF";"all";"all";"10459";"Tomané";"1992-10-23";"92.81";"15.44";"16";"1";"255";"100";"40.39";"59.61";"59.61";"62.77";"53.73";"33.73";"15.29";"7.45";"48.72";"26.27";"11.76";"44.78"
"Amine Mehdi Oudrhiri Idrissi";"RM";"all";"all";"33632";"A. Oudrhiri";"1992-11-04";"81.34";"16.08";"8";"0";"149";"100";"14.09";"85.91";"85.91";"88.15";"90.6";"79.87";"2.68";"1.34";"50";"12.08";"6.71";"55.56"
"Frederico André Ferrão Venâncio";"LCB";"all";"all";"3665";"Frederico Venâncio";"1993-02-04";"91.11";"15.59";"9";"0";"114";"100";"29.82";"70.18";"70.18";"72.38";"92.11";"66.67";"0";"0";"";"25.44";"14.04";"55.17"
"Frederico André Ferrão Venâncio";"RCB";"all";"all";"3665";"Frederico Venâncio";"1993-02-04";"83.9";"15.92";"6";"1";"86";"100";"19.77";"80.23";"80.23";"83.54";"91.86";"76.74";"2.33";"1.16";"50";"19.77";"9.3";"47.06"
"Sebastián Pérez Cardona";"RDM";"all";"all";"33629";"S. Pérez";"1993-03-29";"97.56";"16.1";"6";"0";"155";"100";"23.87";"76.13";"76.13";"75";"77.42";"58.06";"7.1";"2.58";"36.36";"16.77";"5.16";"30.77"
"Sebastián Pérez Cardona";"RM";"all";"all";"33629";"S. Pérez";"1993-03-29";"93.1";"15.75";"8";"0";"209";"100";"18.66";"81.34";"81.34";"82.66";"82.78";"68.42";"2.87";"1.44";"50";"8.13";"3.83";"47.06"
"Mikel Villanueva Álvarez";"LCB";"all";"all";"18296";"M. Villanueva";"1993-04-14";"100.79";"24.86";"11";"0";"231";"100";"16.88";"83.12";"83.12";"84.54";"89.61";"75.76";"1.3";"0.43";"33.33";"15.15";"7.79";"51.43"
"Bruno Miguel Boialvo Gaspar";"RB";"all";"all";"1501";"Bruno Gaspar";"1993-04-21";"94.51";"20.6";"10";"0";"199";"100";"31.66";"68.34";"68.34";"71.11";"90.45";"64.32";"7.54";"2.51";"33.33";"29.65";"13.07";"44.07"
"Tiago Rafael Maia da Silva";"RDM";"all";"all";"10342";"Tiago Silva";"1993-06-02";"90.23";"20.38";"12";"0";"474";"100";"14.98";"85.02";"85.02";"86.83";"86.5";"75.11";"3.59";"2.32";"64.71";"10.55";"5.06";"48"
"Tiago Rafael Maia da Silva";"RM";"all";"all";"10342";"Tiago Silva";"1993-06-02";"92.05";"21.83";"11";"0";"411";"100";"14.36";"85.64";"85.64";"87.85";"86.13";"75.67";"3.65";"1.95";"53.33";"9.98";"5.6";"56.1"
"Nermin Zolotić";"LCB";"all";"all";"157304";"N. Zolotić";"1993-07-07";"97.91";"19.47";"7";"0";"140";"100";"21.43";"78.57";"78.57";"80.62";"92.14";"74.29";"0";"0";"";"15.71";"5.71";"36.36"
"João Pedro Barradas Novais";"LM";"all";"all";"5072";"João Novais";"1993-07-10";"91.17";"19.65";"5";"0";"138";"100";"18.84";"81.16";"81.16";"80.34";"84.78";"68.12";"9.42";"5.07";"53.85";"13.77";"5.8";"42.11"
"Derick Theodoro  Santos Poloni";"LWB";"all";"all";"183195";"Derick Poloni";"1993-09-01";"89.54";"14";"11";"0";"175";"100";"45.14";"54.86";"54.86";"53.45";"66.29";"35.43";"5.71";"2.29";"40";"31.43";"9.14";"29.09"
"Jonathan Buatu Mananga";"LCB";"all";"all";"5241";"Jonathan Buatu";"1993-09-27";"98.59";"20.24";"5";"0";"57";"100";"17.54";"82.46";"82.46";"88.24";"89.47";"78.95";"0";"0";"";"17.54";"12.28";"70"
"Jonathan Buatu Mananga";"RCB";"all";"all";"5241";"Jonathan Buatu";"1993-09-27";"100.35";"22.43";"14";"0";"228";"100";"17.98";"82.02";"82.02";"85.64";"88.6";"75.88";"0.88";"0";"0";"12.28";"6.14";"50"
"Diederrick Joel Tagueu Tadjo";"CF";"all";"all";"16085";"J. Tagueu";"1993-12-06";"86.23";"16.94";"8";"0";"68";"100";"30.88";"69.12";"69.12";"65.79";"55.88";"36.76";"20.59";"13.24";"64.29";"23.53";"10.29";"43.75"
"Rodrigo Abascal Barros";"CB";"all";"all";"34299";"R. Abascal";"1994-01-14";"101.59";"16.96";"7";"0";"118";"100";"32.2";"67.8";"67.8";"70.37";"91.53";"64.41";"0.85";"0.85";"100";"25.42";"14.41";"56.67"
"Rodrigo Abascal Barros";"RCB";"all";"all";"34299";"R. Abascal";"1994-01-14";"98.67";"16.07";"19";"0";"311";"100";"33.44";"66.56";"66.56";"69.92";"85.53";"59.81";"3.86";"1.61";"41.67";"26.37";"15.76";"59.76"
"Gustavo Lucas Domingues Piazón";"AM";"all";"all";"6367";"L. Piazón";"1994-01-20";"91.8";"17.48";"9";"0";"204";"100";"19.12";"80.88";"80.88";"82.5";"78.43";"64.71";"9.31";"5.39";"57.89";"16.67";"10.29";"61.76"
"Jóbson de Brito Gonzaga";"LCB";"all";"all";"29194";"Maracás";"1994-04-27";"99.99";"19.05";"24";"0";"379";"100";"20.84";"79.16";"79.16";"81.93";"87.6";"71.77";"0";"0";"";"15.57";"7.65";"49.15"
"Cláudio Falcão Santos";"CB";"all";"all";"16102";"Cláudio Falcão";"1994-07-03";"101.08";"15.19";"12";"0";"135";"100";"37.04";"62.96";"62.96";"69.31";"74.81";"51.85";"2.96";"0.74";"25";"18.52";"8.89";"48"
"Cláudio Falcão Santos";"LM";"all";"all";"16102";"Cláudio Falcão";"1994-07-03";"99.33";"17.09";"5";"0";"89";"100";"26.97";"73.03";"73.03";"73.91";"77.53";"57.3";"4.49";"3.37";"75";"15.73";"7.87";"50"
"David Remeseiro Salgueiro";"LW";"all";"all";"11488";"Jason";"1994-07-06";"97.38";"22.01";"8";"0";"190";"100";"38.42";"61.58";"61.58";"63.36";"68.95";"43.68";"12.11";"6.32";"52.17";"26.84";"11.58";"43.14"
"David Remeseiro Salgueiro";"RW";"all";"all";"11488";"Jason";"1994-07-06";"84.65";"20.04";"11";"0";"246";"100";"27.64";"72.36";"72.36";"76.83";"66.67";"51.22";"8.54";"4.47";"52.38";"17.07";"6.5";"38.1"
"Artur Jorge Marques Amorim";"RCB";"all";"all";"16135";"Artur Jorge";"1994-08-14";"92.77";"15.58";"7";"1";"104";"100";"25.96";"74.04";"74.04";"79.79";"90.38";"72.12";"0";"0";"";"20.19";"9.62";"47.62"
"Ricardo Jorge Luz Horta";"AM";"all";"all";"8983";"Ricardo Horta";"1994-09-15";"92.46";"27.35";"14";"0";"307";"100";"24.43";"75.57";"75.57";"81.71";"80.13";"65.47";"13.36";"7.82";"58.54";"13.68";"5.54";"40.48"
"Ricardo Jorge Luz Horta";"LW";"all";"all";"8983";"Ricardo Horta";"1994-09-15";"97.78";"22.89";"6";"0";"117";"100";"18.8";"81.2";"81.2";"85.57";"82.91";"70.94";"6.84";"5.13";"75";"11.11";"6.84";"61.54"
"Ricardo Jorge Luz Horta";"RF";"all";"all";"8983";"Ricardo Horta";"1994-09-15";"96.83";"24.22";"6";"0";"104";"100";"23.08";"76.92";"76.92";"76.47";"81.73";"62.5";"14.42";"7.69";"53.33";"14.42";"5.77";"40"
"João Sabino  Mendes Neto Saraiva";"AM";"all";"all";"16249";"João Mendes";"1994-10-21";"87.92";"20.9";"8";"0";"236";"100";"26.69";"73.31";"73.31";"78.86";"74.15";"58.47";"9.32";"3.81";"40.91";"14.83";"6.36";"42.86"
"Armindo Tué Na Bangna";"LF";"all";"all";"1484";"Bruma";"1994-10-24";"97.91";"24.6";"6";"0";"185";"100";"20.54";"79.46";"79.46";"83.85";"70.27";"58.92";"13.51";"8.11";"60";"10.27";"4.86";"47.37"
"Armindo Tué Na Bangna";"LW";"all";"all";"1484";"Bruma";"1994-10-24";"78.1";"24.03";"6";"0";"204";"100";"25";"75";"75";"81.12";"70.1";"56.86";"15.69";"10.29";"65.63";"14.22";"6.86";"48.28"
"Miguel Ângelo da Silva Rocha";"RM";"all";"all";"11265";"Xeka";"1994-11-10";"83.79";"17.96";"10";"0";"271";"100";"17.34";"82.66";"82.66";"84.4";"80.44";"67.9";"6.64";"4.06";"61.11";"15.13";"7.38";"48.78"
"Christian Neiva Afonso";"LB";"all";"all";"35984";"Kiki";"1994-12-10";"87.6";"16.24";"9";"1";"158";"100";"37.34";"62.66";"62.66";"65.44";"86.08";"56.33";"6.96";"0";"0";"29.11";"7.59";"26.09"
"Christian Neiva Afonso";"LWB";"all";"all";"35984";"Kiki";"1994-12-10";"82.63";"16.17";"7";"0";"124";"100";"28.23";"71.77";"71.77";"78";"80.65";"62.9";"5.65";"1.61";"28.57";"26.61";"12.9";"48.48"
"Carlos dos Santos Rodrigues";"LCB";"all";"all";"1652";"Ponck";"1995-01-13";"90.76";"20.13";"5";"0";"99";"100";"24.24";"75.76";"75.76";"77.01";"87.88";"67.68";"0";"0";"";"16.16";"5.05";"31.25"
"Lucas Henrique Da Silva";"LCB";"all";"all";"16069";"Lucas Áfrico";"1995-02-05";"100.31";"16.79";"18";"1";"247";"100";"25.91";"74.09";"74.09";"73.46";"85.43";"62.75";"0.81";"0.81";"100";"27.53";"14.98";"54.41"
"Matheus Reis de Lima";"LCB";"all";"all";"16180";"Matheus Reis";"1995-02-18";"81.99";"26.3";"6";"0";"152";"100";"11.18";"88.82";"88.82";"92.37";"86.18";"79.61";"1.32";"0.66";"50";"9.87";"6.58";"66.67"
"Alisson Pelegrini Safira";"CF";"all";"all";"31556";"Alisson Safira";"1995-03-17";"83.5";"15.8";"9";"0";"88";"100";"42.05";"57.95";"57.95";"63.46";"59.09";"37.5";"14.77";"5.68";"38.46";"30.68";"13.64";"44.44"
"Ivo Tiago dos Santos Rodrigues";"AM";"all";"all";"4569";"Ivo Rodrigues";"1995-03-30";"82.77";"20.4";"5";"0";"159";"100";"22.64";"77.36";"77.36";"84.34";"52.2";"44.03";"6.92";"3.14";"45.45";"13.21";"7.55";"57.14"
"Diogo Filipe Costa Rocha";"LW";"all";"all";"16032";"Rochinha";"1995-05-03";"72.39";"14.31";"9";"1";"116";"100";"32.76";"67.24";"67.24";"75";"55.17";"41.38";"5.17";"0.86";"16.67";"17.24";"9.48";"55"
"Luís Rafael Soares Alves";"LB";"all";"all";"8791";"Rafa Soares";"1995-05-09";"94.7";"19.2";"22";"1";"511";"100";"29.94";"70.06";"70.06";"72.27";"89.63";"64.77";"6.65";"2.54";"38.24";"31.12";"13.7";"44.03"
"Hidemasa Morita";"LM";"all";"all";"26900";"H. Morita";"1995-05-10";"89.42";"23.58";"6";"0";"163";"100";"17.18";"82.82";"82.82";"84.96";"81.6";"69.33";"7.98";"5.52";"69.23";"16.56";"8.59";"51.85"
"Hidemasa Morita";"RM";"all";"all";"26900";"H. Morita";"1995-05-10";"86.9";"26.62";"5";"0";"163";"100";"12.27";"87.73";"87.73";"88.08";"92.64";"81.6";"7.98";"6.13";"76.92";"11.04";"6.75";"61.11"
"Tiago Alexandre  Sousa Esgaio";"RB";"all";"all";"27240";"Tiago Esgaio";"1995-08-01";"97.98";"21.66";"22";"0";"531";"100";"31.83";"68.17";"68.17";"70.04";"91.15";"63.84";"4.33";"1.69";"39.13";"26.37";"10.17";"38.57"
"Leonardo Cordeiro de Lima Silva";"LM";"all";"all";"27275";"Léo Cordeiro";"1995-09-27";"91.17";"18.61";"8";"0";"233";"100";"17.17";"82.83";"82.83";"83.71";"76.39";"63.95";"5.58";"2.15";"38.46";"12.88";"7.3";"56.67"
"Leonardo Cordeiro de Lima Silva";"RM";"all";"all";"27275";"Léo Cordeiro";"1995-09-27";"94.07";"17.4";"9";"0";"224";"100";"29.02";"70.98";"70.98";"77.42";"69.2";"53.57";"8.48";"5.8";"68.42";"14.73";"6.25";"42.42"
"Guilherme Schettine Guimarães";"CF";"all";"all";"27320";"Guilherme Schettine";"1995-10-10";"85.14";"17.19";"16";"0";"196";"100";"38.27";"61.73";"61.73";"61.47";"55.61";"34.18";"13.27";"6.12";"46.15";"19.9";"6.63";"33.33"
"Francisco Miguel Ribeiro Tomé Tavares Bondoso";"LW";"all";"all";"35996";"Kiko Bondoso";"1995-11-17";"80.8";"18.41";"9";"0";"181";"100";"28.18";"71.82";"71.82";"75.89";"77.9";"59.12";"14.36";"7.18";"50";"18.23";"6.08";"33.33"
"Francisco Miguel Ribeiro Tomé Tavares Bondoso";"RF";"all";"all";"35996";"Kiko Bondoso";"1995-11-17";"79.79";"18.21";"5";"0";"101";"100";"28.71";"71.29";"71.29";"73.61";"71.29";"52.48";"11.88";"4.95";"41.67";"16.83";"6.93";"41.18"
"Francisco Miguel Ribeiro Tomé Tavares Bondoso";"RW";"all";"all";"35996";"Kiko Bondoso";"1995-11-17";"92.21";"17.82";"5";"0";"96";"100";"19.79";"80.21";"80.21";"79.73";"77.08";"61.46";"14.58";"4.17";"28.57";"18.75";"6.25";"33.33"
"Marcos Paulo Mesquita Lopes";"RW";"all";"all";"11220";"Rony Lopes";"1995-12-28";"95.09";"15.29";"7";"0";"167";"100";"23.95";"76.05";"76.05";"78.26";"68.86";"53.89";"6.59";"4.19";"63.64";"9.58";"7.78";"81.25"
"Gabriel Airton de Souza";"LW";"all";"all";"16190";"Gabrielzinho";"1996-03-29";"78.32";"16.73";"7";"0";"106";"100";"27.36";"72.64";"72.64";"77.59";"54.72";"42.45";"11.32";"6.6";"58.33";"12.26";"3.77";"30.77"
"Fábio Samuel Amorim da Silva";"AM";"all";"all";"35985";"Samu";"1996-04-21";"75.4";"17.45";"5";"0";"99";"100";"33.33";"66.67";"66.67";"72.73";"77.78";"56.57";"12.12";"8.08";"66.67";"21.21";"10.1";"47.62"
"Fábio Samuel Amorim da Silva";"CF";"all";"all";"35985";"Samu";"1996-04-21";"84.1";"21.74";"8";"0";"185";"100";"17.84";"82.16";"82.16";"82.88";"78.92";"65.41";"9.19";"4.32";"47.06";"15.14";"7.03";"46.43"
"José Manuel Mendes Gomes ";"LB";"all";"all";"774053";"José Gomes";"1996-07-20";"96.75";"18.76";"18";"1";"334";"100";"42.51";"57.49";"57.49";"62.96";"72.75";"45.81";"9.58";"3.29";"34.38";"25.15";"8.68";"34.52"
"Gil Bastião Dias";"RW";"all";"all";"18575";"Gil Dias";"1996-09-28";"92.53";"20.09";"11";"2";"296";"100";"35.81";"64.19";"64.19";"67.02";"64.53";"43.24";"9.46";"4.73";"50";"19.26";"9.12";"47.37"
"Stephen  Antunes Eustáquio";"CB";"all";"all";"16256";"Stephen Eustáquio";"1996-12-21";"84.61";"20.51";"5";"0";"97";"100";"16.49";"83.51";"83.51";"84.95";"95.88";"81.44";"1.03";"1.03";"100";"9.28";"4.12";"44.44"
"Stephen  Antunes Eustáquio";"RDM";"all";"all";"16256";"Stephen Eustáquio";"1996-12-21";"85.64";"23.86";"5";"0";"118";"100";"16.95";"83.05";"83.05";"84.11";"90.68";"76.27";"5.93";"2.54";"42.86";"14.41";"8.47";"58.82"
"Adrián Marín Gómez";"LB";"all";"all";"252";"Adrián Marín";"1997-01-09";"92.23";"24.56";"6";"0";"174";"100";"18.97";"81.03";"81.03";"80.89";"90.23";"72.99";"2.87";"1.15";"40";"22.41";"9.2";"41.03"
"Sidney Alexssander Pena De Lima";"RCB";"all";"all";"735655";"Sidney Lima";"1997-01-17";"98.33";"18.02";"24";"0";"494";"100";"24.49";"75.51";"75.51";"77.1";"86.64";"66.8";"1.62";"0.61";"37.5";"18.42";"8.7";"47.25"
"Eduardo Gabriel Aquino Cossa";"LW";"all";"all";"31658";"Pepê";"1997-02-24";"79.5";"24.77";"9";"0";"259";"100";"25.48";"74.52";"74.52";"78.45";"69.88";"54.83";"10.81";"5.02";"46.43";"13.13";"7.72";"58.82"
"João António Antunes Carvalho";"LF";"all";"all";"18565";"João Carvalho";"1997-03-09";"96.45";"20.52";"13";"0";"416";"100";"28.12";"71.88";"71.88";"75.89";"67.79";"51.44";"11.54";"5.53";"47.92";"18.27";"8.65";"47.37"
"Darío Poveda Romera";"CF";"all";"all";"24454";"Darío Poveda";"1997-03-13";"76.24";"13.16";"10";"0";"95";"100";"40";"60";"60";"58.82";"53.68";"31.58";"16.84";"7.37";"43.75";"23.16";"7.37";"31.82"
"Fernando Manuel Ferreira Fonseca";"RB";"all";"all";"27277";"Fernando Fonseca";"1997-03-14";"98.41";"19.56";"7";"2";"167";"100";"27.54";"72.46";"72.46";"71.53";"82.04";"58.68";"2.99";"2.4";"80";"27.54";"13.77";"50"
"Fernando Manuel Ferreira Fonseca";"RWB";"all";"all";"27277";"Fernando Fonseca";"1997-03-14";"93.02";"17.55";"9";"0";"222";"100";"38.29";"61.71";"61.71";"61.29";"83.78";"51.35";"4.5";"2.25";"50";"32.88";"10.81";"32.88"
"Francisco Reis Ferreira";"RCB";"all";"all";"22134";"Ferro";"1997-03-26";"92.2";"16.47";"12";"1";"251";"100";"25.9";"74.1";"74.1";"75.33";"90.44";"68.13";"1.99";"1.99";"100";"21.51";"11.95";"55.56"
"Jaume Grau Ciscar";"LDM";"all";"all";"22091";"Jaume Grau";"1997-05-05";"90.63";"17.45";"8";"0";"187";"100";"20.32";"79.68";"79.68";"80.65";"82.89";"66.84";"0.53";"0.53";"100";"11.76";"4.81";"40.91"
"Jaume Grau Ciscar";"LM";"all";"all";"22091";"Jaume Grau";"1997-05-05";"92.85";"15.68";"10";"1";"194";"100";"21.65";"78.35";"78.35";"80";"82.47";"65.98";"4.12";"3.09";"75";"15.46";"9.79";"63.33"
"Vitor Carvalho Vieira";"RDM";"all";"all";"27278";"Vitor Carvalho";"1997-05-27";"93.7";"23.7";"6";"0";"150";"100";"25.33";"74.67";"74.67";"77.86";"87.33";"68";"3.33";"2";"60";"12";"6";"50"
"Vitor Carvalho Vieira";"RM";"all";"all";"27278";"Vitor Carvalho";"1997-05-27";"89.22";"21.83";"6";"0";"137";"100";"23.36";"76.64";"76.64";"76.23";"89.05";"67.88";"5.11";"2.19";"42.86";"16.06";"5.84";"36.36"
"Patrick William Sá de Oliveira";"RCB";"all";"all";"27267";"Patrick William";"1997-06-03";"96.98";"20.43";"9";"0";"204";"100";"25";"75";"75";"75.81";"91.18";"69.12";"0.98";"0.49";"50";"16.67";"6.37";"38.24"
"José Pedro da Silva Figueiredo Freitas";"RCB";"all";"all";"156791";"Zé Pedro";"1997-06-06";"99.07";"25.83";"14";"0";"369";"100";"21.14";"78.86";"78.86";"80.69";"94.04";"75.88";"2.98";"1.63";"54.55";"18.97";"8.94";"47.14"
"Toni Borevković";"LCB";"all";"all";"16181";"T. Borevković";"1997-06-18";"97.9";"20.93";"6";"0";"116";"100";"23.28";"76.72";"76.72";"83.84";"85.34";"71.55";"0";"0";"";"12.93";"6.9";"53.33"
"Toni Borevković";"RCB";"all";"all";"16181";"T. Borevković";"1997-06-18";"99.88";"23.56";"21";"0";"409";"100";"18.09";"81.91";"81.91";"85.33";"89.98";"76.77";"0";"0";"";"14.91";"8.07";"54.1"
