"Player";"Short Name";"Player ID";"Birthdate";"Position";"Position Group";"Minutes";"Minutes BIP";"Count Performances (Physical Check passed)";"Count Performances (Physical Check failed)";"TOP 3 Time to HSR";"TOP 3 Time to Sprint";"PSV-99";"TOP 5 PSV-99";"Distance P60BIP";"M/min BIP P60BIP";"Running Distance P60BIP";"HSR Distance P60BIP";"HSR Count P60BIP";"Sprint Distance P60BIP";"Sprint Count P60BIP";"HI Distance BIP P60BIP";"HI Count BIP P60BIP";"Medium Acceleration Count P60BIP";"High Acceleration Count P60BIP";"Medium Deceleration Count P60BIP";"High Deceleration Count P60BIP";"Explosive Acceleration to HSR Count P60BIP";"Explosive Acceleration to Sprint Count P60BIP"
"Gonzalo Maroni";"G. Maroni";"24242";"1999-03-18";"AM";"Midfield";"86.03";"44.35";"11";"0";"0.62";"1.37";"27.55";"28.6";"9150.28";"152.5";"1791.76";"784.46";"69.85";"161.1";"9.1";"945.56";"78.95";"99.49";"5.41";"69.97";"12.67";"3.57";"0.98"
"Gonzalo Maroni";"G. Maroni";"24242";"1999-03-18";"CF";"Center Forward";"73.61";"36.49";"7";"0";"0.7";"1.5";"28.37";"29.02";"9247.24";"154.12";"1784.14";"830.41";"78.23";"241.72";"13.62";"1072.13";"91.85";"102.66";"7.05";"73.06";"16.44";"5.87";"1.41"
"Milton Óscar Casco";"M. Casco";"24950";"1988-04-11";"LB";"Full Back";"95.55";"48.65";"9";"0";"0.81";"1.61";"28.66";"29.4";"8446.68";"140.78";"1366.72";"540.99";"52.62";"191.84";"8.36";"732.83";"60.98";"92.9";"5.34";"63.86";"10.55";"2.19";"1.1"
"Juan Gabriel Rodríguez";"J. Rodríguez";"24959";"1994-02-28";"LCB";"Central Defender";"95.81";"47.66";"9";"0";"0.77";"1.56";"29.08";"30.02";"7637.53";"127.29";"1052.57";"351.65";"36.79";"110.36";"5.46";"462.01";"42.24";"88.4";"5.32";"62.52";"8.11";"2.38";"0.7"
"Francisco Andrés Pizzini";"F. Pizzini";"24961";"1993-09-19";"RW";"Wide Attacker";"88.49";"44.12";"24";"0";"0.61";"1.2";"29.64";"31.22";"8974.36";"149.57";"1674.18";"834.37";"80.58";"350.86";"16.89";"1185.23";"97.46";"107.43";"8.05";"72.42";"13.77";"5.67";"1.98"
"Rubén Alejandro Botta Montero";"R. Botta";"24963";"1990-01-31";"RW";"Wide Attacker";"80.32";"40.08";"7";"0";"0.75";"1.66";"27.67";"28.34";"8477.21";"141.29";"1630.08";"629.62";"57.96";"165.96";"7.7";"795.58";"65.66";"100.52";"7.06";"70.36";"13.47";"4.71";"0.64"
"Guido Mainero";"G. Mainero";"24964";"1995-03-23";"RW";"Wide Attacker";"84.04";"40.19";"18";"0";"0.58";"1.35";"28.66";"29.72";"9470.14";"157.84";"1928.9";"861.47";"79.79";"311.38";"16.75";"1172.85";"96.55";"107.25";"6.88";"67.77";"16.01";"5.31";"1.33"
"Braian Ezequiel Romero";"B. Romero";"25168";"1991-06-15";"CF";"Center Forward";"88.47";"43.71";"27";"0";"0.65";"1.26";"29.7";"31.66";"8258.59";"137.64";"1330.61";"649.17";"68.78";"275.83";"14.49";"925.0";"83.27";"92.01";"6.76";"63.85";"15.1";"4.37";"1.37"
"Marco Gastón Rubén Rodríguez";"M. Rubén";"25199";"1986-10-26";"CF";"Center Forward";"95.62";"42.9";"6";"0";"0.7";"null";"27.35";"27.76";"8194.57";"136.58";"1486.85";"659.63";"58.74";"131.69";"8.39";"791.32";"67.13";"75.52";"6.53";"53.61";"12.59";"3.73";"0.7"
"Guillermo Matías Fernández";"Pol Fernández";"25435";"1991-10-11";"LM";"Midfield";"95.38";"48.76";"9";"0";"0.81";"1.88";"27.38";"28.14";"9168.86";"152.81";"1797.27";"728.75";"65.08";"168.86";"9.16";"897.61";"74.24";"106.78";"3.55";"73.97";"15.72";"1.91";"0.41"
"Iván José Marcone";"I. Marcone";"25438";"1990-06-03";"DM";"Midfield";"98.11";"47.75";"9";"0";"0.8";"null";"25.72";"26.72";"8496.7";"141.61";"1391.92";"362.15";"31.55";"41.32";"0.7";"403.47";"32.25";"92.56";"2.37";"68.69";"8.24";"0.7";"0.14"
"Iván José Marcone";"I. Marcone";"25438";"1990-06-03";"LDM";"Midfield";"99.83";"47.41";"10";"0";"0.88";"null";"25.79";"26.68";"8455.13";"140.92";"1403.07";"366.37";"32.27";"51.63";"1.77";"418.0";"34.04";"97.06";"3.16";"71.25";"8.73";"1.39";"0.0"
"Ramón Darío Ábila";"R. Ábila";"25440";"1989-10-14";"CF";"Center Forward";"85.54";"42.59";"6";"0";"0.71";"1.77";"29.18";"29.44";"7526.4";"125.44";"1019.35";"473.16";"44.15";"159.44";"6.81";"632.6";"50.96";"81.01";"5.87";"60.35";"10.8";"3.05";"1.17"
"Edwuin Steven Cetré Angulo";"E. Cetré";"25949";"1998-01-01";"LW";"Wide Attacker";"85.96";"46.61";"5";"0";"0.67";"1.27";"29.68";"29.68";"7280.84";"121.35";"1021.25";"526.97";"54.32";"198.23";"9.53";"725.2";"63.84";"82.89";"5.66";"58.44";"10.3";"4.12";"1.54"
"Juan Ignacio Ramírez Polero";"I. Ramírez";"25964";"1997-02-01";"CF";"Center Forward";"86.48";"42.42";"17";"0";"0.62";"1.56";"28.16";"29.26";"8215.45";"136.92";"1508.45";"670.48";"65.48";"189.38";"10.82";"859.85";"76.3";"98.68";"6.82";"66.73";"14.39";"4.16";"0.83"
"Walter Ariel Bou";"W. Bou";"26241";"1993-08-25";"CF";"Center Forward";"89.54";"47.38";"16";"0";"0.64";"1.27";"28.46";"29.88";"8120.26";"135.34";"1338.52";"539.21";"51.93";"145.41";"7.99";"684.62";"59.92";"83.67";"6.17";"62.37";"12.66";"4.75";"1.19"
"Gastón Claudio Corvalán";"C. Corvalán";"26247";"1989-03-23";"LCB";"Central Defender";"96.69";"48.04";"20";"0";"0.65";"1.2";"27.89";"29.66";"7743.93";"129.07";"1131.2";"465.25";"43.78";"138.01";"6.93";"603.26";"50.71";"89.36";"4.62";"63.14";"10.18";"2.5";"0.75"
"Juan Ignacio Martín Nardoni";"J. Nardoni";"26252";"2002-07-14";"RM";"Midfield";"93.95";"47.3";"15";"0";"0.62";"1.31";"27.59";"28.74";"9072.68";"151.21";"1724.36";"585.61";"54.04";"148.33";"7.95";"733.94";"61.99";"94.2";"3.89";"67.82";"9.13";"2.2";"0.42"
"Carlos Gustavo David Quintana";"C. Quintana";"26264";"1988-02-11";"LCB";"Central Defender";"91.23";"43.31";"8";"0";"0.77";"null";"27.54";"28.34";"7438.26";"123.97";"899.52";"330.55";"29.61";"86.4";"3.81";"416.95";"33.42";"80.34";"4.16";"54.54";"7.1";"0.87";"0.35"
"Elías José Gómez";"E. Gómez";"26266";"1994-06-09";"LB";"Full Back";"94.37";"46.48";"23";"0";"0.65";"1.36";"29.03";"30.34";"8274.33";"137.91";"1457.91";"689.45";"67.74";"285.6";"14.87";"975.05";"82.61";"102.03";"6.4";"72.12";"12.29";"4.66";"1.4"
"Francis Manuel Mac Allister";"F. Mac Allister";"26268";"1995-10-30";"DM";"Midfield";"84.67";"44.59";"10";"0";"0.66";"1.61";"27.23";"27.84";"9437.94";"157.3";"1879.59";"545.52";"48.58";"112.09";"6.19";"657.62";"54.77";"105.36";"2.69";"79.93";"9.69";"1.48";"0.13"
"Miguel Ángel Torrén";"M. Torrén";"26269";"1988-08-12";"CB";"Central Defender";"77.74";"38.58";"7";"0";"0.77";"null";"28.04";"28.82";"7815.85";"130.26";"997.31";"252.38";"27.1";"58.43";"2.89";"310.81";"29.99";"84.87";"4.22";"60.43";"8.44";"1.56";"0.44"
"Victorio Gabriel Ramis";"V. Ramis";"26271";"1994-07-07";"CF";"Center Forward";"68.88";"35.52";"6";"0";"0.79";"1.54";"27.43";"27.86";"8384.61";"139.74";"1570.85";"646.64";"58.55";"150.33";"8.16";"796.97";"66.72";"90.08";"6.47";"65.59";"12.67";"3.38";"0.84"
"Damián Alberto Martínez";"D. Martínez";"26276";"1990-01-31";"RB";"Full Back";"88.56";"45.31";"9";"0";"0.75";"1.45";"28.73";"29.2";"8443.01";"140.72";"1438.53";"692.93";"65.17";"239.07";"11.62";"932.0";"76.8";"88.71";"5.3";"60.91";"10.15";"3.97";"1.03"
"César Fernando Ibáñez";"C. Ibáñez";"26283";"1999-06-17";"LB";"Full Back";"100.37";"46.83";"9";"0";"0.67";"1.48";"29.04";"29.74";"8109.61";"135.16";"1365.98";"664.34";"63.63";"240.43";"12.38";"904.77";"76.01";"98.51";"6.55";"68.47";"11.81";"4.98";"2.56"
"Saúl Savín Salcedo Zárate";"S. Salcedo";"26286";"1997-08-29";"LCB";"Central Defender";"98.48";"48.08";"17";"0";"0.75";"1.43";"27.36";"29.02";"7726.94";"128.78";"1113.5";"367.94";"34.87";"95.36";"4.85";"463.3";"39.72";"90.59";"4.4";"65.12";"8.37";"2.06";"0.37"
"Martin Ezequiel Cañete";"E. Cañete";"26299";"1999-06-17";"RDM";"Midfield";"82.99";"37.21";"5";"0";"0.79";"null";"26.4";"26.4";"9308.01";"155.13";"2138.65";"656.01";"54.51";"111.27";"4.84";"767.28";"59.34";"100.3";"2.58";"70.31";"9.68";"0.65";"0.0"
"Agustín Bouzat";"A. Bouzat";"26301";"1994-03-28";"LDM";"Midfield";"93.98";"45.7";"19";"0";"0.7";"1.38";"26.23";"27.18";"9941.74";"165.7";"2157.58";"722.35";"62.46";"106.89";"6.56";"829.24";"69.03";"105.44";"4.7";"73.45";"12.37";"2.76";"0.62"
"Matías De los Santos De los Santos";"M. de los Santos";"26306";"1992-11-22";"RCB";"Central Defender";"94.11";"45.78";"9";"0";"0.87";"1.63";"27.59";"28.42";"7616.08";"126.93";"1078.0";"411.57";"35.39";"101.22";"4.66";"512.79";"40.05";"83.74";"3.93";"62.19";"5.83";"1.75";"0.58"
"Hernán De La Fuente";"H. De La Fuente";"26309";"1997-01-07";"RB";"Full Back";"96.85";"47.85";"13";"0";"0.7";"1.28";"29.07";"30.16";"8630.51";"143.84";"1558.3";"675.13";"61.15";"203.79";"10.22";"878.93";"71.37";"100.21";"5.3";"68.19";"12.63";"4.05";"1.25"
"Mauro Rodolfo Pittón";"M. Pittón";"26313";"1994-08-08";"LM";"Midfield";"89.98";"44.59";"14";"0";"0.69";"1.62";"26.3";"27.5";"9352.64";"155.88";"2039.99";"736.13";"58.15";"105.15";"5.77";"841.28";"63.91";"114.57";"4.33";"82.75";"13.46";"2.31";"0.48"
"Mauro Rodolfo Pittón";"M. Pittón";"26313";"1994-08-08";"RM";"Midfield";"93.44";"45.51";"6";"0";"0.78";"null";"26.8";"27.28";"9426.93";"157.12";"2092.02";"750.37";"61.96";"127.44";"6.81";"877.81";"68.77";"113.6";"3.3";"81.74";"12.74";"1.98";"0.0"
"Jonathan Sebastián Galván";"J. Galván";"26324";"1992-06-25";"LCB";"Central Defender";"95.97";"50.41";"13";"0";"0.76";"null";"26.29";"27.72";"7458.82";"124.31";"982.08";"262.02";"21.79";"52.83";"2.11";"314.85";"23.9";"83.5";"2.47";"60.06";"5.68";"0.92";"0.0"
"Aníbal Jonathan Gastón Bay";"J. Bay";"26325";"1993-02-01";"LB";"Full Back";"98.36";"44.78";"7";"0";"0.66";"1.39";"29.46";"29.84";"8622.47";"143.71";"1598.36";"719.66";"72.54";"300.3";"16.08";"1019.96";"88.62";"99.34";"6.7";"66.61";"14.35";"3.83";"1.72"
"Cristian Alberto Tarragona";"C. Tarragona";"26337";"1991-04-09";"CF";"Center Forward";"88.65";"45.31";"14";"0";"0.63";"1.27";"28.22";"29.42";"8581.22";"143.02";"1600.47";"666.92";"59.4";"197.68";"9.74";"864.6";"69.14";"90.71";"6.05";"65.17";"10.88";"3.88";"1.14"
"Dardo Federico Miloc";"D. Miloc";"26339";"1990-10-16";"RM";"Midfield";"89.71";"45.02";"5";"0";"0.83";"2.25";"26.2";"26.2";"8438.38";"140.64";"1385.52";"458.2";"40.25";"70.64";"4.0";"528.83";"44.25";"101.55";"4.26";"69.84";"12.79";"1.6";"0.53"
"Gabriel Ávalos Stumpfs";"G. Ávalos";"26342";"1990-12-10";"CF";"Center Forward";"87.65";"42.09";"24";"0";"0.63";"1.34";"29.53";"31.48";"7502.49";"125.04";"990.08";"488.21";"53.63";"226.23";"11.46";"714.44";"65.09";"82.56";"6.77";"58.44";"14.97";"4.57";"1.37"
"Gabriel Carlos Compagnucci";"G. Compagnucci";"26350";"1991-08-29";"RWB";"Full Back";"92.51";"47.17";"9";"0";"0.73";"1.4";"29.41";"30.08";"8819.31";"146.99";"1537.35";"658.3";"60.77";"247.6";"12.72";"905.9";"73.49";"102.46";"6.92";"74.34";"13.43";"5.79";"2.26"
"Gabriel Gustavo Alanís";"G. Alanís";"26447";"1994-03-16";"RW";"Wide Attacker";"77.36";"39.25";"6";"0";"0.69";"1.45";"28.42";"28.68";"9202.66";"153.38";"1990.94";"863.12";"80.5";"267.75";"15.29";"1130.88";"95.79";"105.73";"7.9";"70.57";"16.05";"5.35";"2.55"
