"Player";"Position";"third";"channel";"Player ID";"Short name";"Birthdate";"Minutes played per match";"Adjusted min TIP per match";"Count performances that pass the quality check";"Count performances that fail the quality check";"Count Pressures received in sample";"Count Pressures received per 100 Pressures";"Count forced losses under Pressure per 100 Pressures";"Count ball retentions under Pressure per 100 Pressures";"Ball retention ratio under Pressure";"Pass completion ratio under Pressure";"Count pass attempts under Pressure per 100 Pressures";"Count completed passes under Pressure per 100 Pressures";"Count dangerous pass attempts under Pressure per 100 Pressures";"Count dangerous passes completed under Pressure per 100 Pressures";"Dangerous pass completion ratio under Pressure";"Count difficult pass attempts under Pressure per 100 Pressures";"Count difficult passes completed under Pressure per 100 Pressures";"Difficult pass completion ratio under Pressure"
"Toluwalase Emmanuel Arokodare";"CF";"all";"all";"32028";"T. Arokodare";"2000-11-23";"86.95";"25.86";"37";"0";"539";"100";"32.84";"67.16";"67.16";"78.66";"58.26";"45.83";"12.62";"8.53";"67.65";"11.32";"5.75";"50.82"
"Kévin Ahoueke Denkey";"CF";"all";"all";"21016";"K. Denkey";"2000-11-30";"98.15";"17";"14";"0";"317";"100";"33.12";"66.88";"66.88";"71.43";"57.41";"41.01";"15.14";"9.46";"62.5";"18.93";"9.78";"51.67"
"Daishawn Redan";"CF";"all";"all";"24946";"D. Redan";"2001-02-02";"88.68";"22.87";"5";"0";"60";"100";"33.33";"66.67";"66.67";"75.76";"55";"41.67";"16.67";"10";"60";"10";"1.67";"16.67"
"Antoine Colassin";"CF";"all";"all";"26172";"A. Colassin";"2001-02-26";"80.1";"18.07";"11";"0";"260";"100";"31.92";"68.08";"68.08";"69.75";"62.31";"43.46";"13.08";"6.92";"52.94";"22.31";"10.38";"46.55"
"Luis Ismael Vázquez";"CF";"all";"all";"36827";"L. Vázquez";"2001-04-24";"86.06";"22.77";"8";"0";"119";"100";"32.77";"67.23";"67.23";"78.12";"53.78";"42.02";"10.08";"6.72";"66.67";"10.92";"5.88";"53.85"
"Promise Oluwatobi Emmanuel David";"CF";"all";"all";"840900";"P. David";"2001-07-03";"80.16";"17.59";"21";"0";"286";"100";"42.66";"57.34";"57.34";"55.56";"50.35";"27.97";"19.93";"8.39";"42.11";"19.23";"6.64";"34.55"
"Charles Chukwubuikem Ikwuemesi";"CF";"all";"all";"586396";"C. Ikwuemesi";"2001-08-05";"92.47";"23.19";"22";"0";"369";"100";"33.6";"66.4";"66.4";"71.72";"39.3";"28.18";"11.92";"6.78";"56.82";"10.84";"3.52";"32.5"
"Nikola Štulić";"CF";"all";"all";"84589";"N. Štulić";"2001-09-08";"95.34";"22.9";"26";"0";"384";"100";"22.4";"77.6";"77.6";"80.43";"71.88";"57.81";"10.68";"6.51";"60.98";"18.75";"11.2";"59.72"
"Andri Lucas Gudjohnsen";"CF";"all";"all";"163721";"A. Gudjohnsen";"2002-01-29";"81.02";"20.39";"16";"0";"251";"100";"31.47";"68.53";"68.53";"75.34";"58.17";"43.82";"12.35";"7.57";"61.29";"17.53";"9.16";"52.27"
"Mohamed Berte";"CF";"all";"all";"48536";"M. Berte";"2002-03-25";"76.77";"18.86";"14";"0";"260";"100";"26.54";"73.46";"73.46";"76.92";"60";"46.15";"20";"12.69";"63.46";"13.85";"7.31";"52.78"
"Mohammed Gadaf Fuseini";"CF";"all";"all";"178840";"M. Fuseini";"2002-05-16";"84.79";"17.05";"10";"0";"153";"100";"39.22";"60.78";"60.78";"67.14";"45.75";"30.72";"18.95";"9.15";"48.28";"15.69";"6.54";"41.67"
"Kahveh Zahiroleslam";"CF";"all";"all";"764330";"K. Zahiroleslam";"2002-06-13";"86.49";"21.71";"11";"0";"253";"100";"32.81";"67.19";"67.19";"75.65";"45.45";"34.39";"9.09";"6.72";"73.91";"10.67";"5.14";"48.15"
"Andréas Hountondji";"CF";"all";"all";"42607";"A. Hountondji";"2002-07-11";"90.05";"19.8";"8";"0";"117";"100";"37.61";"62.39";"62.39";"72.13";"52.14";"37.61";"17.95";"11.97";"66.67";"17.95";"11.11";"61.9"
"Andrés Martín Ferrari Malviera";"CF";"all";"all";"163031";"A. Ferrari";"2003-01-03";"79.32";"18.74";"11";"0";"186";"100";"30.65";"69.35";"69.35";"75";"34.41";"25.81";"8.06";"6.45";"80";"10.22";"4.84";"47.37"
"Matija Frigan";"CF";"all";"all";"34748";"M. Frigan";"2003-02-11";"90.52";"20.19";"28";"0";"413";"100";"35.59";"64.41";"64.41";"64.58";"58.11";"37.53";"16.71";"7.99";"47.83";"22.28";"9.93";"44.57"
"Franjo Ivanović";"CF";"all";"all";"105825";"F. Ivanović";"2003-10-01";"85.53";"17.99";"23";"1";"582";"100";"31.62";"68.38";"68.38";"73.86";"52.58";"38.83";"14.6";"8.59";"58.82";"13.23";"6.36";"48.05"
"Romeo Vermant";"CF";"all";"all";"73355";"R. Vermant";"2004-01-24";"75.39";"21.07";"11";"0";"195";"100";"26.67";"73.33";"73.33";"79";"51.28";"40.51";"12.82";"8.72";"68";"11.28";"6.15";"54.55"
"Marwan Al Sahafi";"CF";"all";"all";"737573";"Marwan Al Sahafi";"2004-02-17";"90.34";"19.17";"18";"0";"267";"100";"40.82";"59.18";"59.18";"71.03";"40.07";"28.46";"13.11";"7.12";"54.29";"13.11";"5.24";"40"
"Felipe Augusto da Silva";"CF";"all";"all";"55009";"Felipe Augusto";"2004-02-18";"88.11";"15.73";"11";"0";"185";"100";"40";"60";"60";"54.88";"44.32";"24.32";"14.59";"5.95";"40.74";"18.38";"4.86";"26.47"
"Max Dean";"CF";"all";"all";"521206";"M. Dean";"2004-02-21";"80.25";"17.99";"10";"1";"145";"100";"44.14";"55.86";"55.86";"57.83";"57.24";"33.1";"13.1";"6.9";"52.63";"23.45";"7.59";"32.35"
"Ignacio Ferri Julià";"CF";"all";"all";"762385";"Nacho Ferri";"2004-10-05";"90.36";"18.27";"23";"0";"354";"100";"35.59";"64.41";"64.41";"70.47";"54.52";"38.42";"16.1";"10.45";"64.91";"22.88";"12.71";"55.56"
"Lequincio Zeefuik";"CF";"all";"all";"67773";"L. Zeefuik";"2004-11-26";"68.84";"15.15";"6";"0";"83";"100";"36.14";"63.86";"63.86";"75";"28.92";"21.69";"9.64";"7.23";"75";"9.64";"4.82";"50"
"Lucas Stassin";"CF";"all";"all";"306321";"L. Stassin";"2004-11-29";"89.38";"17.89";"5";"0";"84";"100";"28.57";"71.43";"71.43";"72.92";"57.14";"41.67";"19.05";"13.1";"68.75";"11.9";"4.76";"40"
"Mats Rits";"DM";"all";"all";"7209";"M. Rits";"1993-07-18";"92.4";"22.61";"7";"0";"153";"100";"28.76";"71.24";"71.24";"72.6";"95.42";"69.28";"4.58";"2.61";"57.14";"22.88";"10.46";"45.71"
"Birger Verstraete";"DM";"all";"all";"1353";"B. Verstraete";"1994-04-16";"98.95";"22.78";"11";"0";"254";"100";"15.35";"84.65";"84.65";"85.71";"88.19";"75.59";"3.54";"3.15";"88.89";"14.17";"9.06";"63.89"
"Leander Dendoncker";"DM";"all";"all";"6088";"L. Dendoncker";"1995-04-15";"97.91";"27";"8";"0";"287";"100";"16.72";"83.28";"83.28";"89.41";"82.23";"73.52";"3.14";"2.09";"66.67";"8.01";"3.83";"47.83"
"Nathan Rôdes";"DM";"all";"all";"14553";"N. Rôdes";"1997-12-11";"97.25";"20.69";"29";"0";"790";"100";"22.03";"77.97";"77.97";"79.07";"79.24";"62.66";"4.18";"2.03";"48.48";"16.08";"7.22";"44.88"
"Tomoki Takamine";"DM";"all";"all";"254436";"T. Takamine";"1997-12-29";"91.72";"17.15";"5";"0";"92";"100";"21.74";"78.26";"78.26";"81.01";"85.87";"69.57";"3.26";"3.26";"100";"11.96";"8.7";"72.73"
"Aiden O''Neill";"DM";"all";"all";"560883";"A. O''Neill";"1998-07-04";"97.66";"19.79";"19";"0";"529";"100";"20.23";"79.77";"79.77";"80.86";"83.93";"67.86";"2.65";"1.13";"42.86";"14.93";"8.32";"55.7"
"Charles Vanhoutte";"DM";"all";"all";"14650";"C. Vanhoutte";"1998-09-16";"93.78";"20.7";"17";"1";"526";"100";"20.53";"79.47";"79.47";"81.08";"88.4";"71.67";"4.56";"2.09";"45.83";"16.35";"8.56";"52.33"
"Leonardo da Silva Lopes";"DM";"all";"all";"18823";"Leonardo Lopes";"1998-11-30";"92.72";"22.36";"8";"0";"218";"100";"20.18";"79.82";"79.82";"83.01";"70.18";"58.26";"2.29";"0.92";"40";"11.47";"6.88";"60"
"Doğucan Haspolat";"DM";"all";"all";"19028";"D. Haspolat";"2000-02-11";"99.2";"21.74";"8";"0";"179";"100";"22.35";"77.65";"77.65";"80.56";"80.45";"64.8";"5.59";"3.35";"60";"15.08";"7.26";"48.15"
"Aziz Mohammed Ouattara";"DM";"all";"all";"61122";"A. Ouattara";"2001-01-04";"94.62";"26.03";"5";"0";"162";"100";"16.05";"83.95";"83.95";"87.1";"76.54";"66.67";"4.32";"2.47";"57.14";"4.94";"1.85";"37.5"
"Fredrik Hammar";"DM";"all";"all";"28940";"F. Hammar";"2001-02-26";"98.53";"23.89";"6";"0";"141";"100";"20.57";"79.43";"79.43";"83.62";"82.27";"68.79";"1.42";"1.42";"100";"16.31";"9.93";"60.87"
"Ibrahim Karamoko";"DM";"all";"all";"26646";"I. Karamoko";"2001-07-23";"93.01";"20";"13";"0";"237";"100";"27.43";"72.57";"72.57";"69.52";"78.9";"54.85";"4.64";"2.53";"54.55";"20.25";"7.59";"37.5"
"Ardon Jashari";"DM";"all";"all";"30533";"A. Jashari";"2002-07-30";"92.54";"27.68";"5";"0";"202";"100";"11.88";"88.12";"88.12";"89.09";"81.68";"72.77";"3.96";"1.49";"37.5";"11.39";"5.94";"52.17"
"Vetle Winger Dragsnes";"LB";"all";"all";"72013";"V. Dragsnes";"1994-02-06";"93.04";"21.82";"28";"0";"652";"100";"23.31";"76.69";"76.69";"78.48";"84.82";"66.56";"7.67";"3.83";"50";"23.47";"11.04";"47.06"
"Ludwig Augustinsson";"LB";"all";"all";"11493";"L. Augustinsson";"1994-04-21";"94.98";"23.54";"12";"0";"346";"100";"28.61";"71.39";"71.39";"74.35";"89.02";"66.18";"6.36";"3.47";"54.55";"31.5";"15.32";"48.62"
"Joris Kayembe Ditu ";"LB";"all";"all";"5369";"J. Kayembe";"1994-08-08";"95.86";"27.42";"32";"0";"1110";"100";"19.1";"80.9";"80.9";"83.26";"82.34";"68.56";"4.68";"2.97";"63.46";"17.21";"9.73";"56.54"
"Takahiro Akimoto";"LB";"all";"all";"151020";"T. Akimoto";"1998-01-31";"95.75";"22.63";"13";"0";"317";"100";"19.87";"80.13";"80.13";"83.73";"79.5";"66.56";"5.36";"4.1";"76.47";"21.45";"11.99";"55.88"
"Ayrton Enrique Costa";"LB";"all";"all";"36734";"A. Costa";"1999-07-12";"88.96";"20.84";"12";"0";"279";"100";"23.66";"76.34";"76.34";"76.67";"86.02";"65.95";"7.17";"3.23";"45";"22.58";"11.11";"49.21"
"Mardochée Nzita";"LB";"all";"all";"27591";"M. Nzita";"2000-02-24";"82.03";"19.61";"11";"0";"224";"100";"20.09";"79.91";"79.91";"80.93";"86.61";"70.09";"6.7";"3.12";"46.67";"21.88";"11.61";"53.06"
"Brian Plat";"LB";"all";"all";"38013";"B. Plat";"2000-04-05";"91.28";"19.53";"16";"0";"346";"100";"28.61";"71.39";"71.39";"78.46";"75.14";"58.96";"4.05";"2.02";"50";"19.94";"10.4";"52.17"
"Olivier Deman";"LB";"all";"all";"14652";"O. Deman";"2000-04-06";"97.28";"24.6";"17";"0";"428";"100";"22.66";"77.34";"77.34";"79.36";"80.37";"63.79";"5.84";"2.8";"48";"20.09";"10.51";"52.33"
"Maxim De Cuyper";"LB";"all";"all";"24894";"M. De Cuyper";"2000-12-22";"96.04";"26.45";"33";"0";"926";"100";"23.54";"76.46";"76.46";"77.99";"86.83";"67.71";"11.12";"5.4";"48.54";"23.54";"12.1";"51.38"
"Tiago Filipe Alves Araújo";"LB";"all";"all";"34753";"Tiago Araújo";"2001-03-27";"87.5";"22.12";"5";"0";"128";"100";"35.94";"64.06";"64.06";"61.68";"83.59";"51.56";"9.38";"5.47";"58.33";"32.81";"12.5";"38.1"
"Archibald Norman Brown";"LB";"all";"all";"31221";"A. Brown";"2002-05-28";"97.2";"24.04";"17";"0";"509";"100";"33.6";"66.4";"66.4";"69.27";"75.44";"52.26";"11";"4.13";"37.5";"24.56";"7.86";"32"
"Moussa N'Diaye";"LB";"all";"all";"54979";"M. N'Diaye";"2002-06-18";"86.6";"24.15";"19";"0";"604";"100";"19.21";"80.79";"80.79";"84.07";"78.97";"66.39";"4.47";"2.48";"55.56";"12.91";"5.3";"41.03"
