"Player";"Short Name";"Player ID";"Birthdate";"Position";"Position Group";"Minutes";"Minutes BIP";"Count Performances (Physical Check passed)";"Count Performances (Physical Check failed)";"TOP 3 Time to HSR";"TOP 3 Time to Sprint";"PSV-99";"TOP 5 PSV-99";"Distance P60BIP";"M/min BIP P60BIP";"Running Distance P60BIP";"HSR Distance P60BIP";"HSR Count P60BIP";"Sprint Distance P60BIP";"Sprint Count P60BIP";"HI Distance BIP P60BIP";"HI Count BIP P60BIP";"Medium Acceleration Count P60BIP";"High Acceleration Count P60BIP";"Medium Deceleration Count P60BIP";"High Deceleration Count P60BIP";"Explosive Acceleration to HSR Count P60BIP";"Explosive Acceleration to Sprint Count P60BIP"
"Danilo Cataldi";"D. Cataldi";"2285";"1994-08-06";"DM";"Midfield";"87.41";"48.54";"8";"0";"0.66";"1.83";"27.06";"27.74";"9993.75";"166.56";"2165.66";"710.3";"54.54";"115.42";"4.64";"825.72";"59.18";"92.55";"2.63";"69.99";"7.42";"1.7";"0.31"
"Danilo Cataldi";"D. Cataldi";"2285";"1994-08-06";"RDM";"Midfield";"84.06";"43.78";"6";"0";"0.76";"1.66";"28.1";"28.48";"10157.89";"169.3";"2319.67";"712.92";"60.53";"177.72";"8.45";"890.63";"68.98";"104.62";"2.06";"74.7";"7.31";"0.91";"0.0"
"Danilo D'Ambrosio";"D. D'Ambrosio";"2286";"1988-09-09";"LCB";"Central Defender";"94.57";"51.55";"5";"0";"0.75";"null";"28.1";"28.1";"8475.5";"141.26";"1396.33";"479.33";"40.51";"128.97";"5.12";"608.3";"45.63";"90.33";"3.96";"68.68";"10.24";"2.56";"0.23"
"Danilo D'Ambrosio";"D. D'Ambrosio";"2286";"1988-09-09";"RCB";"Central Defender";"79.84";"45.2";"5";"0";"0.92";"null";"27.76";"27.76";"8758.14";"145.97";"1561.59";"494.07";"40.62";"120.27";"6.37";"614.34";"46.99";"100.09";"3.72";"74.07";"9.82";"1.86";"0.53"
"Darko Lazović";"D. Lazović";"2361";"1990-09-15";"LW";"Wide Attacker";"79.93";"42.29";"7";"0";"0.66";"1.37";"30.14";"30.94";"8654.31";"144.24";"1620.31";"797.18";"71.96";"313.16";"12.77";"1110.34";"84.72";"87.36";"5.47";"65.06";"10.95";"4.05";"1.42"
"Darko Lazović";"D. Lazović";"2361";"1990-09-15";"LWB";"Full Back";"76.78";"42.68";"7";"0";"0.78";"1.42";"28.99";"29.72";"8518.09";"141.97";"1512.3";"739.48";"64.87";"327.97";"14.66";"1067.45";"79.53";"92.79";"5.82";"68.08";"10.44";"4.62";"2.21"
"Davide Calabria";"D. Calabria";"2524";"1996-12-06";"RB";"Full Back";"85.25";"46.95";"11";"0";"0.61";"1.29";"29.13";"29.9";"8669.67";"144.49";"1556.0";"700.62";"64.14";"200.43";"11.97";"901.05";"76.1";"97.02";"5.58";"71.57";"14.29";"4.3";"1.28"
"Davide Zappacosta";"D. Zappacosta";"2541";"1992-06-11";"LWB";"Full Back";"91.03";"51.68";"16";"0";"0.65";"1.18";"30.56";"32.58";"8597.61";"143.29";"1491.43";"737.01";"67.34";"298.23";"14.22";"1035.24";"81.56";"95.06";"6.97";"68.14";"12.05";"5.59";"2.39"
"Duván Esteban Zapata Banguera";"D. Zapata";"2895";"1991-04-01";"CF";"Center Forward";"90.47";"50.07";"7";"0";"0.67";"null";"29.66";"30.24";"7135.81";"118.93";"870.81";"356.75";"36.98";"107.16";"5.48";"463.91";"42.45";"77.2";"4.45";"57.52";"9.24";"2.74";"0.51"
"Edoardo Goldaniga";"E. Goldaniga";"2948";"1993-11-02";"RB";"Full Back";"97.87";"52.12";"5";"0";"0.75";"null";"28.78";"28.78";"8271.83";"137.86";"1313.13";"581.16";"55.95";"237.85";"11.74";"819.01";"67.69";"93.48";"5.53";"67.23";"11.97";"3.68";"0.46"
"Edoardo Goldaniga";"E. Goldaniga";"2948";"1993-11-02";"RCB";"Central Defender";"97.24";"51.34";"20";"0";"0.7";"1.33";"28.88";"30.5";"8084.43";"134.74";"1184.1";"496.85";"46.28";"156.85";"8.01";"653.71";"54.29";"86.26";"4.85";"61.65";"7.95";"2.86";"0.99"
"Florian Thauvin";"F. Thauvin";"3509";"1993-01-26";"CF";"Center Forward";"86.18";"47.81";"16";"0";"0.67";"1.35";"28.51";"29.8";"9229.78";"153.83";"1631.95";"753.7";"68.48";"241.11";"12.86";"994.81";"81.34";"96.71";"6.04";"67.46";"11.22";"4.39";"1.8"
"Francesco Acerbi";"F. Acerbi";"3532";"1988-02-10";"CB";"Central Defender";"98.8";"54.21";"16";"0";"0.81";"1.54";"28.52";"29.64";"8139.2";"135.65";"1175.7";"441.93";"39.5";"162.34";"6.78";"604.28";"46.28";"87.57";"3.53";"63.71";"6.64";"2.14";"0.62"
"Frédéric Guilbert";"F. Guilbert";"3652";"1994-12-24";"RB";"Full Back";"89.3";"48.15";"24";"0";"0.66";"1.29";"28.7";"30.3";"8112.88";"135.21";"1213.76";"537.12";"52.8";"168.33";"8.88";"705.45";"61.68";"91.64";"5.14";"64.12";"13.24";"3.58";"0.73"
"Gianluca Caprari";"G. Caprari";"3889";"1993-07-30";"AM";"Midfield";"68.4";"36.02";"5";"0";"0.78";"null";"28.34";"28.34";"8871.56";"147.86";"1736.53";"658.7";"62.64";"209.24";"8.66";"867.93";"71.3";"100.29";"4.33";"77.3";"9.66";"3.66";"0.33"
"Gianluca Caprari";"G. Caprari";"3889";"1993-07-30";"CF";"Center Forward";"84.86";"49.09";"6";"0";"0.78";"null";"29.37";"29.66";"8276.01";"137.93";"1339.41";"486.06";"50.11";"174.99";"6.93";"661.05";"57.04";"82.5";"4.48";"64.58";"8.35";"2.65";"0.61"
"Gianluca Caprari";"G. Caprari";"3889";"1993-07-30";"LF";"Wide Attacker";"81.62";"42.2";"5";"0";"0.81";"1.55";"27.64";"27.64";"8636.02";"143.93";"1551.47";"654.6";"60.28";"200.47";"9.1";"855.07";"69.38";"100.09";"4.83";"77.06";"11.66";"3.7";"0.57"
"Giuseppe Pezzella";"G. Pezzella";"3972";"1997-11-29";"LB";"Full Back";"97.07";"50.56";"5";"0";"0.65";"1.3";"30.86";"30.86";"8684.0";"144.73";"1570.15";"789.11";"75.23";"449.73";"17.09";"1238.84";"92.32";"102.05";"8.78";"71.44";"13.76";"6.65";"3.32"
"Giuseppe Pezzella";"G. Pezzella";"3972";"1997-11-29";"LWB";"Full Back";"90.49";"47.53";"26";"0";"0.59";"1.08";"31.18";"33.0";"8528.64";"142.14";"1507.38";"750.63";"75.99";"384.86";"18.65";"1135.49";"94.64";"99.44";"8.98";"70.79";"13.84";"6.89";"3.74"
"Hakan Çalhanoğlu";"H. Çalhanoğlu";"4175";"1994-02-08";"DM";"Midfield";"83.93";"46.75";"19";"0";"0.72";"1.41";"28.28";"29.88";"9756.68";"162.61";"2031.78";"619.8";"54.78";"178.46";"7.97";"798.26";"62.75";"92.07";"2.43";"71.06";"7.9";"1.42";"0.61"
"Henrikh Mkhitaryan";"H. Mkhitaryan";"4287";"1989-01-21";"LM";"Midfield";"84.72";"47.8";"26";"0";"0.65";"1.26";"28.55";"29.9";"9876.46";"164.61";"2106.53";"836.54";"67.88";"246.56";"11.1";"1083.1";"78.99";"103.51";"2.41";"79.61";"8.45";"1.74";"0.39"
"Jean-Daniel Akpa Akpro";"J. Akpa Akpro";"4851";"1992-10-11";"LM";"Midfield";"82.82";"49.94";"7";"0";"0.69";"1.31";"29.46";"29.92";"8928.34";"148.81";"1704.82";"760.23";"69.35";"242.88";"11.67";"1003.12";"81.02";"112.6";"5.15";"82.05";"13.05";"3.6";"0.51"
"José Luis Palomino";"J. Palomino";"5414";"1990-01-05";"RCB";"Central Defender";"88.5";"48.89";"7";"0";"0.68";"1.28";"28.0";"28.86";"8014.32";"133.57";"1214.2";"388.49";"36.29";"120.09";"5.26";"508.58";"41.55";"84.15";"3.86";"62.76";"6.31";"1.93";"0.7"
"Karol Linetty";"K. Linetty";"5733";"1995-02-02";"DM";"Midfield";"82.7";"45.89";"14";"0";"0.77";"null";"26.94";"28.84";"9371.17";"156.19";"1798.93";"492.06";"40.53";"94.32";"4.02";"586.38";"44.55";"92.64";"2.24";"68.73";"7.84";"1.21";"0.09"
"Kingsley Ehizibue";"K. Ehizibue";"5923";"1995-05-25";"RB";"Full Back";"78.69";"44.43";"6";"0";"0.77";"1.56";"29.98";"30.32";"8898.38";"148.31";"1478.94";"657.21";"64.82";"293.72";"14.4";"950.92";"79.22";"99.71";"4.73";"71.57";"11.25";"2.93";"1.58"
"Kingsley Ehizibue";"K. Ehizibue";"5923";"1995-05-25";"RWB";"Full Back";"90.87";"48.91";"19";"0";"0.67";"1.38";"29.94";"31.58";"8702.68";"145.04";"1543.61";"710.73";"63.4";"270.72";"13.11";"981.45";"76.51";"98.78";"6.07";"69.47";"13.11";"4.65";"1.87"
"Kyle Walker";"K. Walker";"6027";"1990-05-28";"RB";"Full Back";"92.78";"50.18";"6";"0";"0.66";"1.17";"31.3";"31.5";"8243.77";"137.4";"1391.1";"704.62";"72.53";"378.61";"19.33";"1083.23";"91.86";"92.26";"7.97";"65.96";"12.16";"6.18";"3.99"
"Lassana Coulibaly";"L. Coulibaly";"6056";"1996-04-10";"RDM";"Midfield";"92.24";"52.99";"5";"0";"0.69";"null";"27.58";"27.58";"9869.94";"164.5";"2057.6";"645.63";"54.12";"136.33";"4.98";"781.96";"59.11";"99.87";"2.26";"79.26";"7.02";"1.36";"0.23"
"Lassana Coulibaly";"L. Coulibaly";"6056";"1996-04-10";"RM";"Midfield";"93.28";"48.87";"14";"0";"0.78";"1.55";"27.29";"28.52";"9883.42";"164.72";"2110.2";"627.16";"53.32";"130.59";"6.31";"757.75";"59.64";"94.72";"2.28";"72.71";"7.19";"0.96";"0.18"
"Leandro Daniel Paredes";"L. Paredes";"6096";"1994-06-29";"DM";"Midfield";"87.61";"52.13";"8";"0";"0.89";"null";"27.02";"27.88";"8389.59";"139.83";"1353.16";"364.26";"29.64";"86.75";"2.3";"451.01";"31.94";"78.12";"1.58";"64.45";"5.75";"0.72";"0.0"
"Liam Henderson";"L. Henderson";"6219";"1996-04-25";"LM";"Midfield";"80.67";"41.66";"10";"0";"0.83";"null";"26.34";"27.16";"10244.44";"170.74";"2507.02";"771.05";"58.91";"107.6";"5.19";"878.65";"64.1";"95.93";"2.45";"73.89";"9.94";"1.15";"0.14"
"Liam Henderson";"L. Henderson";"6219";"1996-04-25";"RM";"Midfield";"87.66";"46.47";"11";"0";"0.9";"1.95";"27.23";"27.78";"9979.26";"166.32";"2382.86";"738.57";"61.27";"152.13";"7.4";"890.7";"68.67";"99.54";"2.58";"75.71";"11.27";"1.76";"0.35"
"Lorenzo De Silvestri";"L. De Silvestri";"6283";"1988-05-23";"RB";"Full Back";"86.65";"46.68";"10";"0";"0.67";"1.39";"29.25";"29.76";"8726.66";"145.44";"1635.41";"688.07";"60.16";"230.34";"11.44";"918.41";"71.6";"95.12";"5.53";"70.7";"11.57";"3.86";"0.77"
"Lorenzo Pellegrini";"L. Pellegrini";"6290";"1996-06-19";"AM";"Midfield";"92.33";"53.91";"7";"0";"0.77";"1.76";"28.34";"28.88";"8968.92";"149.48";"1685.93";"784.61";"68.52";"216.7";"10.97";"1001.32";"79.49";"95.71";"3.66";"73.29";"8.59";"2.38";"0.16"
"Lorenzo Pellegrini";"L. Pellegrini";"6290";"1996-06-19";"LM";"Midfield";"77.45";"44.28";"7";"0";"0.8";"1.45";"29.23";"29.68";"9161.44";"152.69";"1845.49";"789.76";"68.72";"275.26";"12.0";"1065.02";"80.72";"99.49";"3.29";"73.94";"10.26";"2.13";"0.58"
"Marc-Oliver Kempf";"M. Kempf";"6681";"1995-01-28";"LCB";"Central Defender";"94.98";"50.38";"26";"0";"0.62";"1.22";"29.68";"32.14";"8334.03";"138.9";"1315.96";"409.75";"40.17";"143.96";"7.33";"553.71";"47.5";"92.66";"4.21";"66.0";"7.1";"2.15";"0.64"
"Mario Pašalić";"M. Pašalić";"6901";"1995-02-09";"AM";"Midfield";"78.6";"46.39";"5";"0";"0.77";"1.39";"28.34";"28.34";"9192.47";"153.21";"1758.35";"739.35";"72.18";"261.54";"11.9";"1000.89";"84.08";"98.56";"2.85";"75.54";"8.8";"2.07";"0.52"
"Mario Pašalić";"M. Pašalić";"6901";"1995-02-09";"LM";"Midfield";"86.03";"49.45";"6";"0";"0.79";"null";"27.6";"27.98";"8974.72";"149.58";"1707.58";"665.32";"55.21";"154.7";"7.08";"820.02";"62.29";"88.78";"2.43";"69.16";"8.7";"1.62";"0.2"
"Mario Pašalić";"M. Pašalić";"6901";"1995-02-09";"RM";"Midfield";"91.57";"50.57";"6";"0";"0.72";"1.82";"28.73";"29.22";"9171.64";"152.86";"1756.89";"688.32";"56.16";"219.69";"8.11";"908.01";"64.26";"89.38";"2.18";"67.23";"7.91";"1.38";"0.2"
"Marten de Roon";"M. de Roon";"7017";"1991-03-29";"LM";"Midfield";"95.1";"55.94";"9";"0";"0.75";"1.69";"27.87";"29.24";"9219.0";"153.65";"1839.15";"555.88";"46.36";"117.64";"5.48";"673.52";"51.85";"93.8";"1.19";"74.73";"8.58";"0.83";"0.36"
"Marten de Roon";"M. de Roon";"7017";"1991-03-29";"RM";"Midfield";"96.99";"56.89";"17";"0";"0.72";"1.51";"27.96";"30.0";"9073.45";"151.22";"1743.85";"511.14";"45.47";"135.43";"5.77";"646.57";"51.24";"90.02";"1.8";"73.58";"7.07";"1.36";"0.12"
"Mats  Hummels";"M. Hummels";"7207";"1988-12-16";"CB";"Central Defender";"87.85";"51.42";"9";"0";"0.79";"null";"27.77";"28.84";"7386.57";"123.11";"890.31";"318.42";"29.3";"88.03";"3.24";"406.45";"32.54";"73.64";"2.2";"55.36";"5.45";"0.78";"0.26"
"Matteo Darmian";"M. Darmian";"7229";"1989-12-02";"RWB";"Full Back";"86.57";"50.41";"15";"0";"0.68";"1.55";"28.73";"30.48";"8067.69";"134.46";"1425.7";"578.72";"46.81";"169.16";"6.98";"747.88";"53.79";"84.34";"4.68";"64.58";"10.79";"2.86";"0.71"
"Matteo Politano";"M. Politano";"7236";"1993-08-03";"RF";"Wide Attacker";"83.88";"47.78";"21";"0";"0.63";"1.24";"30.08";"31.58";"8814.29";"146.9";"1741.9";"762.41";"75.17";"314.8";"14.41";"1077.21";"89.58";"100.65";"6.82";"71.82";"15.19";"5.08";"1.61"
"Matteo Politano";"M. Politano";"7236";"1993-08-03";"RW";"Wide Attacker";"84.14";"48.47";"9";"0";"0.73";"1.52";"30.16";"31.06";"8989.82";"149.83";"1794.36";"789.01";"72.48";"298.17";"15.4";"1087.18";"87.88";"96.41";"5.23";"69.87";"13.34";"3.3";"0.96"
"Milan Badelj";"M. Badelj";"7629";"1989-02-25";"DM";"Midfield";"79.18";"41.96";"11";"0";"0.79";"null";"24.98";"26.34";"9214.23";"153.57";"1660.39";"374.38";"28.6";"42.77";"1.17";"417.14";"29.77";"100.09";"1.69";"75.27";"8.84";"0.78";"0.26"
"Milan Djurić";"M. Djurić";"7631";"1990-05-22";"CF";"Center Forward";"88.61";"50.41";"15";"0";"0.78";"null";"25.97";"27.24";"8409.42";"140.16";"1422.0";"538.25";"42.61";"63.96";"3.57";"602.21";"46.18";"91.1";"4.52";"71.18";"8.17";"2.22";"0.16"
"Morten Thorsby";"M. Thorsby";"7775";"1996-05-05";"AM";"Midfield";"79.39";"42.95";"6";"0";"0.85";"null";"26.68";"26.78";"10511.78";"175.2";"2814.02";"1085.38";"83.11";"178.8";"11.87";"1264.18";"94.99";"108.26";"2.33";"76.6";"11.41";"1.4";"0.0"
"Morten Thorsby";"M. Thorsby";"7775";"1996-05-05";"RM";"Midfield";"92.08";"50.64";"8";"0";"0.7";"1.63";"26.9";"27.54";"10026.71";"167.11";"2461.02";"1052.33";"76.13";"152.55";"7.41";"1204.89";"83.53";"112.56";"3.41";"86.2";"11.11";"1.93";"0.3"
"Benito Nicolas Viola";"N. Viola";"8040";"1989-10-12";"AM";"Midfield";"68.0";"38.04";"5";"0";"0.82";"1.51";"26.94";"26.94";"9488.96";"158.15";"2021.14";"665.93";"53.63";"145.74";"6.94";"811.67";"60.57";"96.85";"4.42";"77.29";"9.15";"3.15";"0.63"
"Benito Nicolas Viola";"N. Viola";"8040";"1989-10-12";"CF";"Center Forward";"67.51";"37.1";"6";"0";"0.77";"null";"26.08";"26.3";"9404.04";"156.73";"1918.87";"670.89";"55.26";"95.69";"4.31";"766.58";"59.57";"97.84";"4.58";"73.32";"10.78";"2.43";"0.54"
"Nicolò Barella";"N. Barella";"8042";"1997-02-07";"RM";"Midfield";"90.88";"49.67";"23";"0";"0.67";"1.4";"28.65";"30.06";"9717.32";"161.96";"2103.33";"717.85";"59.77";"228.06";"9.87";"945.91";"69.65";"87.19";"2.42";"69.02";"7.35";"1.37";"0.42"
"Ondrej Duda";"O. Duda";"8236";"1994-12-05";"DM";"Midfield";"94.07";"48.97";"5";"0";"0.81";"null";"26.3";"26.3";"9670.9";"161.18";"1958.54";"460.66";"36.75";"76.45";"2.45";"537.11";"39.21";"106.34";"2.45";"77.92";"9.07";"1.23";"0.0"
"Ondrej Duda";"O. Duda";"8236";"1994-12-05";"LM";"Midfield";"92.65";"50.77";"10";"0";"0.86";"1.79";"25.24";"25.94";"9266.8";"154.45";"1752.43";"474.27";"40.77";"43.61";"2.13";"517.88";"42.9";"92.07";"0.35";"73.16";"8.27";"0.12";"0.0"
"Ondrej Duda";"O. Duda";"8236";"1994-12-05";"RM";"Midfield";"92.48";"47.07";"8";"0";"0.7";"null";"25.45";"25.68";"9443.59";"157.39";"1973.67";"510.83";"39.51";"48.76";"2.71";"559.58";"42.22";"95.76";"2.07";"71.06";"9.24";"0.96";"0.0"
"Pablo Marí Villar";"Pablo Marí";"8324";"1993-08-31";"CB";"Central Defender";"97.99";"54.05";"28";"0";"0.66";"1.5";"28.82";"31.14";"7627.94";"127.13";"973.46";"313.4";"29.89";"104.39";"4.32";"417.79";"34.21";"84.21";"3.65";"63.47";"6.42";"1.9";"0.59"
"Patricio Gabarrón Gil";"Patric";"8396";"1993-04-17";"RCB";"Central Defender";"91.94";"49.91";"6";"0";"0.67";"1.55";"28.85";"29.3";"8331.75";"138.86";"1203.27";"444.37";"41.07";"159.07";"7.21";"603.44";"48.28";"84.14";"3.41";"61.71";"7.81";"2.0";"0.6"
"Paulo Bruno Exequiel Dybala";"P. Dybala";"8504";"1993-11-15";"AM";"Midfield";"84.32";"47.95";"7";"0";"0.67";"1.49";"27.5";"28.36";"8587.05";"143.12";"1538.64";"556.5";"47.02";"128.35";"6.26";"684.85";"53.27";"81.52";"2.5";"64.0";"7.33";"1.97";"0.54"
