Jugador,Equipo,Equipo durante el período seleccionado,Posición específica,Edad,Minutos jugados,Goles,xG,Asistencias,xA,País de nacimiento,Acciones defensivas realizadas/90,Duelos defensivos/90,"Duelos defensivos ganados, %",Duelos aéreos en los 90,"Duelos aéreos ganados, %",Entradas/90,Posesión conquistada después de una entrada,Tiros interceptados/90,Interceptaciones/90,Posesión conquistada después de una interceptación,Faltas/90,Tarjetas amarillas,Tarjetas amarillas/90,Tarjetas rojas,Tarjetas rojas/90,Acciones de ataque exitosas/90,Goles/90,Goles (excepto los penaltis),"Goles, excepto los penaltis/90",xG/90,Goles de cabeza,Goles de cabeza/90,Remates,Remates/90,"Tiros a la portería, %","Goles hechos, %",Asistencias/90,Centros/90,"Precisión centros, %",Regates/90,"Regates realizados, %",Duelos atacantes/90,"Duelos atacantes ganados, %",Toques en el área de penalti/90,Carreras en progresión/90,Aceleraciones/90,Pases recibidos /90,Pases largos recibidos/90,Faltas recibidas/90,Pases/90,"Precisión pases, %",Pases hacia adelante/90,"Precisión pases hacia adelante, %",Pases hacia atrás/90,"Precision pases hacia atrás, %",Pases laterales/90,"Precisión pases laterales, %",Pases largos/90,"Precisión pases largos, %","Longitud media pases, m","Longitud media pases largos, m",xA/90,Asistencias/90,Second assists/90,Third assists/90,Desmarques/90,"Precisión desmarques, %",Jugadas claves/90,Pases en el último tercio/90,"Precisión pases en el último tercio, %",Pases al área de penalti/90,"Pases hacía el área pequeña, %",Pases en profundidad/90,"Precisión pases en profundidad, %",Ataque en profundidad/90,Centros desde el último tercio/90,Pases progresivos/90,"Precisión pases progresivos, %",Goles recibidos,Goles recibidos/90,Remates en contra,Remates en contra/90,Porterías imbatidas en los 90,"Paradas, %",xG en contra,xG en contra/90,Goles evitados,Goles evitados/90,Pases hacía atrás recibidos del arquero/90,Salidas/90,Duelos aéreos en los 90
T. Oberdorf,Fortuna Düsseldorf,Fortuna Düsseldorf,"RCB, LCB",28,3232,2,1.64,4,2.04,Germany,8.88,5.57,71.5,2.73,55.1,0.08,0.1,0.81,4.82,5.88,0.47,6,0.17,0,0,1.03,0.06,2,0.06,0.05,1,0.03,17,0.47,41.18,11.765,0.11,1.28,34.78,0.67,54.17,1.56,48.21,0.84,1.06,0.06,41.55,1,0.39,54.69,83.96,23.25,74.37,3.7,94.74,21.83,92.47,6.77,51.85,21.38,37.97,0.06,0.33,0.06,0,0.06,50,0.33,7.94,67.72,1.7,37.7,0.81,41.38,0.33,0.42,10.61,76.64,0,,0,,0,0,0,0,,,1.89,,
M. Kaars,Magdeburg,Magdeburg,"CF, AMF",26,3216,19,16.1,3,2.87,Netherlands,2.43,2.07,60.81,2.49,23.6,0.08,0.13,0.08,1.09,1.63,0.59,3,0.08,1,0.03,1.93,0.53,17,0.48,0.45,1,0.03,70,1.96,61.43,27.143,0.08,0.59,23.81,0.95,58.82,2.6,34.41,3.72,0.81,0.2,8.68,1.04,0.2,12.37,81,2.69,70.83,3.16,93.81,2.99,77.57,0.56,30,14.06,15.52,0.08,0.59,0.03,0,0.06,50,0.31,0.84,73.33,0.5,50,0.14,20,0.64,0.11,1.18,50,0,,0,,0,0,0,0,,,0.14,,
R. Obermair,Paderborn,Paderborn,"RWB, RB",29,3212,6,6.19,6,9.53,Germany,6.67,5.04,58.33,1.63,44.83,0.39,0.53,0.2,3.33,4.48,0.42,3,0.08,0,0,2.94,0.17,2,0.06,0.17,0,0,45,1.26,40,13.333,0.17,3.84,43.07,1.63,46.55,4.01,32.87,1.71,1.79,0.42,30.26,1.54,0.42,38.84,79.73,10.26,68.31,9.47,93.49,12.24,82.15,2.97,50,19.29,35.06,0.27,1.77,0.06,0,0.11,25,0.64,3.67,64.89,3.61,54.26,0.36,38.46,0.78,1.54,7.23,74.81,0,,0,,0,0,0,0,,,1.12,,
P. Neumann,Hannover 96,Hannover 96,"RCB, LCB",27,3209,2,3.84,1,1.95,Germany,9.17,5.78,68.45,3.84,58.39,0.03,0.04,0.98,5.19,7.06,1.26,7,0.2,0,0,1.35,0.06,2,0.06,0.11,1,0.03,30,0.84,33.33,6.667,0.03,1.12,35,1.23,54.55,3.7,36.36,1.32,2.19,0.31,26.98,0.5,0.79,41.99,83.77,17.64,72.5,4.12,96.6,15.34,92.14,7.04,57.77,21.29,37.03,0.05,0.25,0,0,0.06,0,0.14,6.98,67.87,1.46,44.23,0.5,44.44,0.31,0.45,8.69,76.77,0,,0,,0,0,0,0,,,2.36,,
L. Pinckert,Elversberg,Elversberg,RCB,25,3185,0,0.5,1,0.19,Germany,9.1,6.84,70.66,2.88,47.06,0.37,0.52,0.59,3.9,5.49,0.82,10,0.28,0,0,0.57,0,0,0,0.01,0,0,6,0.17,33.33,0,0.03,0.17,16.67,0.76,59.26,2.94,46.15,0.31,1.78,0.23,37.05,0.31,0.85,52.53,88.11,20.35,77.5,2.8,96.97,25.57,96.57,6.53,51.08,21.74,39.63,0.01,0.14,0.06,0.03,0.03,100,0.06,6.89,64.34,1.33,29.79,0.76,33.33,0.37,0.06,8.79,79.1,0,,0,,0,0,0,0,,,2.49,,
B. Hrgota,Greuther Fürth,Greuther Fürth,"CF, AMF, RWF",32,3184,6,3.9,2,3.97,Croatia,5.82,5.71,61.39,1.07,21.05,0.25,0.3,0.25,2.06,2.47,1.44,5,0.14,0,0,3.08,0.17,6,0.17,0.11,0,0,50,1.41,22,12,0.06,2.18,28.57,3.73,51.52,12.21,38.43,2.54,1.81,0.14,18.43,1.58,2.32,26.74,72.73,9.19,61.23,5.48,91.75,6.39,75.22,1.95,36.23,17.54,30.72,0.11,1.1,0.06,0.06,0.37,61.54,0.23,3.99,61.7,2.77,48.98,0.59,42.86,1.3,0.59,4.64,78.05,0,,0,,0,0,0,0,,,0.31,,
J. Krahl,Kaiserslautern,Kaiserslautern,GK,25,3160,0,0,0,0,Germany,1.79,0.11,100,0.31,81.82,0.06,0.08,0,1.62,2.33,0.03,2,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,100,0,0,0.03,18.63,0.2,0.09,25.41,87.33,14.21,79.56,0.03,0,9.94,97.71,8.4,67.12,29.91,47.61,0,0,0,0,0,0,0,1.99,58.57,0.03,0,0.17,33.33,0,0,6.86,75.1,52,1.48,176,5.01,8,70.45,61.08,1.74,9.08,0.259,0,1.48,0.31
E. Baum,Eintracht Frankfurt,Elversberg,RB,19,3160,3,1.16,4,4.14,Germany,9,6.69,68.51,1.74,37.7,0.28,0.4,0.09,4.13,5.79,0.63,5,0.14,1,0.03,2.91,0.09,3,0.09,0.03,0,0,23,0.66,30.43,13.043,0.11,3.02,33.96,3.02,54.72,6.86,46.47,1.17,2.48,0.37,25.29,1.71,1.4,33.72,74.49,11.79,62.32,6.15,95.83,10.79,78.36,3.84,42.96,19.83,35.44,0.12,0.68,0.03,0.11,0.09,33.33,0.48,4.07,55.24,3.28,43.48,0.46,31.25,0.77,1,6.95,67.21,0,,0,,0,0,0,0,,,0.88,,
J. Reichert,Nürnberg,Nürnberg,GK,24,3159,0,0,0,0,Germany,1.2,0.06,50,0.66,100,0.03,0.04,0,1.14,1.46,0,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,17.18,0.2,0.06,24.84,88.76,11.14,77.24,0,0,12.79,98.66,6.27,59.55,27.2,43.18,0,0,0,0,0,0,0,1.05,37.84,0.03,0,0.14,40,0,0,5.07,65.17,54,1.54,160,4.56,8,66.25,49.92,1.42,-4.08,-0.116,0,1.77,0.66
A. Vukotić,Darmstadt 98,Darmstadt 98,LCB,29,3142,3,2.97,2,0.32,Serbia,9.02,4.33,70.2,5.07,69.49,0.77,1.04,0.49,5.21,7.04,0.63,11,0.32,0,0,0.43,0.09,3,0.09,0.09,3,0.09,23,0.66,34.78,13.043,0.06,0.17,16.67,0.26,66.67,1.6,48.21,1.09,0.34,0,34.72,0.6,0.97,48.58,85.67,21.34,75.44,3.47,96.69,20.31,94.78,7.42,59.46,22.75,39.35,0.01,0.03,0.03,0,0.03,0,0.06,7.1,65.32,0.63,27.27,0.52,27.78,0.23,0.03,10.46,74.52,0,,0,,0,0,0,0,,,2.92,,
J. Kenny,Hertha BSC,Hertha BSC,"RB, RWB",28,3125,1,1.02,6,3.87,England,9.45,6.05,63.33,1.7,47.46,0.66,0.92,0.12,4.95,6.84,1.01,6,0.17,0,0,1.67,0.03,1,0.03,0.03,0,0,17,0.49,23.53,5.882,0.17,3.51,35.25,0.6,38.1,2.13,35.14,1.58,1.01,0.12,32.92,2.39,0.37,43.43,83.16,14.46,76.1,8.04,96.77,14.23,84.01,4.61,58.75,19.93,36.8,0.11,1.07,0,0,0.09,100,0.52,5.82,75.74,3.4,50,0.29,50,0.89,1.3,9.3,74.3,0,,0,,0,0,0,0,,,1.15,,
I. Jóhannesson,Fortuna Düsseldorf,Fortuna Düsseldorf,"AMF, LCMF, LDMF",22,3099,11,7.22,4,4.08,England,6.24,5.37,67.03,1.25,37.21,0.12,0.14,0.09,2.53,3.1,0.7,8,0.23,0,0,2.27,0.32,8,0.23,0.21,1,0.03,53,1.54,43.4,20.755,0.12,1.8,38.71,1.28,63.64,4.33,42.28,1.28,1.22,0.32,31.25,0.49,0.76,41.53,84.13,11.18,75.06,6.13,95.26,17.86,86.99,3.92,60,19.47,35.06,0.12,1.07,0.12,0.06,0.12,75,0.35,6.04,76.92,2.58,47.19,0.23,50,0.73,0.7,7.26,74.4,0,,0,,0,0,0,0,,,1.02,,
J. Hugonet,Magdeburg,Magdeburg,"RCB, CB",25,3099,3,2.45,3,0.5,France,9.76,5.31,61.75,4.62,64.15,0.35,0.52,0.76,6.13,9.13,0.73,8,0.23,0,0,0.67,0.09,3,0.09,0.07,1,0.03,27,0.78,18.52,11.111,0.09,0.78,25.93,0.58,55,2,39.13,0.49,1.42,0.15,37.38,1.68,0.49,50.24,85.32,18.62,73.01,6.77,97.85,21.03,92.27,7.75,56.55,23.08,43.35,0.01,0.17,0.03,0.03,0.09,0,0.15,7.96,65.69,1.71,32.2,0.7,16.67,0.49,0.2,9.24,74.84,0,,0,,0,0,0,0,,,3.46,,
E. Leopold,Hannover 96,Hannover 96,"RCMF, LCMF",24,3084,2,2.53,5,8.66,Germany,9.48,6.62,58.59,1.4,39.58,0.67,0.89,0.73,4.93,6.54,1.14,7,0.2,0,0,1.84,0.06,2,0.06,0.07,0,0,32,0.93,25,6.25,0.15,1.2,56.1,1.37,59.57,5.4,42.16,0.61,0.93,0.2,29.15,0.38,1.11,45.15,88.36,12.61,76.62,8.81,95.7,15.64,94.03,2.74,53.19,16.99,34.06,0.25,1.98,0.03,0,0.15,80,0.12,5.66,81.44,1.93,66.67,0.47,43.75,0.82,0.61,6.27,77.67,0,,0,,0,0,0,0,,,1.11,,
A. Zehnter,Paderborn,Paderborn,"LWB, LB",20,3073,3,3.02,8,8.72,Germany,5.51,3.49,63.03,0.91,45.16,0,0,0.23,3.31,4.43,0.15,1,0.03,0,0,4.33,0.09,3,0.09,0.09,0,0,40,1.17,32.5,7.5,0.23,6.41,42.92,2.17,54.05,3.28,44.64,1.41,1.52,0.18,29.52,1.76,0.29,39.42,75.48,11.95,67.16,8.84,96.69,13.65,74.25,4.92,54.17,21.73,35.16,0.26,2.2,0,0.12,0.03,100,0.85,4.89,74.25,5.45,50.54,0.26,55.56,0.5,2.58,10.95,78.61,0,,0,,0,0,0,0,,,1.2,,
Daniel Heuer Fernandes,Hamburger SV,Hamburger SV,GK,32,3054,0,0,0,0,Germany,1.47,0,0,0.24,100,0,0,0,1.47,2.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,75,0,0,0,25.73,0.27,0.09,33.42,92.06,15.06,84.93,0.06,100,15.41,98.28,6.69,66.08,23.55,42.48,0,0,0.03,0,0,0,0.03,0.68,43.48,0.03,100,0.03,100,0.03,0,5.19,67.61,40,1.18,122,3.6,8,67.21,42.07,1.24,2.07,0.061,0,0.74,0.24
C. Jander,Nürnberg,Nürnberg,"RCMF, LCMF, DMF",22,3030,3,0.58,7,4.46,Germany,8.76,8.23,58.84,1.9,35.94,0.48,0.61,0.21,3.45,4.43,1.43,7,0.21,1,0.03,1.22,0.09,3,0.09,0.02,0,0,8,0.24,62.5,37.5,0.21,0.53,27.78,1.34,60,6.09,48.29,0.74,1.72,0.36,32.08,0.21,1.9,44.67,90.82,11.7,81.98,9.3,97.44,15.65,92.6,1.69,57.89,15.99,24.34,0.13,1.07,0,0.03,0.21,57.14,0.33,3.8,80.47,1.37,60.87,0.48,43.75,0.86,0.15,4.31,75.86,0,,0,,0,0,0,0,,,0.83,,
F. Asllani,Elversberg,Elversberg,"CF, AMF",22,3014,18,14.91,6,3.58,Germany,2.6,2.18,61.64,3.79,36.22,0,0,0.09,1.25,1.78,0.99,5,0.15,0,0,2.69,0.54,18,0.54,0.45,0,0,98,2.93,41.84,18.367,0.18,0.3,60,2.6,47.13,10.36,30.84,3.97,1.02,0.12,14.75,1.46,1.64,19.26,73.18,4.87,60.12,4.78,86.88,4.75,81.76,0.93,48.39,14.19,21.1,0.11,1.13,0.09,0,0.27,22.22,0.6,1.91,64.06,1.22,58.54,0.39,7.69,1.07,0.18,2.3,66.23,0,,0,,0,0,0,0,,,0.06,,
E. Martel,Köln,Köln,"CB, DMF, RCMF",23,3002,3,4.62,0,0.66,Germany,9.41,6.36,71.7,5.22,60.92,0.42,0.57,0.45,4.44,6.07,1.05,3,0.09,0,0,0.81,0.09,3,0.09,0.14,2,0.06,44,1.32,22.73,6.818,0,0.57,21.05,0.48,81.25,3.12,39.42,1.95,0.96,0.03,29.89,0.15,1.41,43.44,88.54,12.53,76.32,5.43,95.03,19.28,95.33,2.07,52.17,17.75,31.04,0.02,0.33,0.15,0.03,0.03,0,0.06,4.41,78.91,0.66,31.82,0.21,28.57,0.36,0.09,5.58,62.37,0,,0,,0,0,0,0,,,1.2,,
F. Götze,Paderborn,Paderborn,CB,27,2970,3,2.21,2,0.33,Germany,8.73,5.36,69.49,4.42,55.48,0.42,0.57,0.85,4.58,6.11,0.94,5,0.15,0,0,0.42,0.09,3,0.09,0.07,2,0.06,12,0.36,33.33,25,0.06,0.27,33.33,0.45,46.67,2.18,51.39,0.82,1.09,0.21,38.55,0.27,1.12,52.09,91.1,17.03,82.38,4.85,96.88,24.18,96.12,4.09,56.3,19.1,37.45,0.01,0.21,0.06,0.03,0.03,0,0.09,5.52,72.53,0.7,43.48,0.58,36.84,0.45,0.09,6.61,72.48,0,,0,,0,0,0,0,,,2.24,,
J. Justvan,Nürnberg,Nürnberg,"AMF, RW, RCMF",27,2938,8,6.49,10,7,Germany,3.43,2.94,61.46,1.13,37.84,0.06,0.08,0.18,1.56,1.97,0.55,3,0.09,0,0,3.31,0.25,7,0.21,0.2,0,0,56,1.72,39.29,14.286,0.31,1.75,29.82,3.19,57.69,8.82,39.58,2.02,2.45,0.58,23.65,0.95,1.19,31.37,76.86,10.63,67.44,5.82,91.58,8.58,78.21,1.62,41.51,16.47,27.62,0.21,1.68,0.12,0.06,0.49,56.25,0.58,4.07,72.18,3.28,57.94,0.49,43.75,1.72,0.61,6.03,75.63,0,,0,,0,0,0,0,,,0.06,,
S. Jung,Karlsruher SC,Karlsruher SC,"RB, RWB",34,2935,2,1.95,1,2.28,Germany,5.89,3.93,61.72,1.01,45.45,0.46,0.55,0.03,3.01,3.62,0.28,1,0.03,0,0,2.15,0.06,2,0.06,0.06,0,0,22,0.67,22.73,9.091,0.03,3.77,42.28,0.52,64.71,0.95,51.61,0.95,0.58,0.15,26.83,2.24,0.31,35.2,78.14,11.96,69.23,5.52,95.56,11.07,81.99,3.8,57.26,19.77,33.43,0.07,0.61,0,0.06,0.06,100,0.34,4.6,70.67,3.19,55.77,0.15,20,0.43,1.44,8.83,77.78,0,,0,,0,0,0,0,,,0.77,,
R. Knoche,Nürnberg,Nürnberg,CB,33,2935,1,1.57,1,0.32,Germany,9.38,4.6,73.33,3.59,55.56,0,0,0.74,6.01,7.7,0.46,0,0,0,0,0.4,0.03,0,0,0.05,0,0,10,0.31,70,10,0.03,0.09,0,0.31,50,1.2,41.03,0.28,0.89,0.03,42.26,0.15,0.43,59.61,88.99,23.52,79.53,2.51,92.68,28.4,96.44,6.35,55.56,20.7,38.29,0.01,0.09,0.03,0.03,0.03,100,0.09,5.06,66.67,0.31,40,0.31,30,0.15,0,9.54,66.88,0,,0,,0,0,0,0,,,1.41,,
J. Elvedi,Kaiserslautern,Kaiserslautern,RCB,28,2923,1,1.19,0,1.56,Switzerland,9.02,6.96,69.91,3.66,55.46,0.22,0.31,0.49,3.94,5.65,0.71,6,0.18,0,0,0.22,0.03,1,0.03,0.04,0,0,8,0.25,25,12.5,0,0.15,80,0.06,50,0.8,46.15,0.52,0.59,0.03,36.49,0.18,0.52,49.7,91.08,19.06,81.74,4.06,97.73,20.69,97.32,3.91,59.84,18.77,34.38,0.05,0.15,0,0,0.03,0,0.09,4.86,77.85,0.25,37.5,0.18,16.67,0.12,0.12,6.87,74.44,0,,0,,0,0,0,0,,,2.19,,
Daniel Elfadli,Hamburger SV,Hamburger SV,"LCB, RCMF",28,2908,3,2.41,2,0.33,Germany,9.87,4.7,68.42,3.62,54.7,0.56,0.8,0.74,6.1,8.7,0.96,10,0.31,1,0.03,0.37,0.09,3,0.09,0.07,0,0,15,0.46,33.33,20,0.06,0.22,14.29,0.46,40,1.58,43.14,0.77,1.18,0.12,35.41,0.09,0.77,46.67,92.71,12.94,86.12,4.3,95.68,23.46,96.83,1.86,58.33,17.74,29.26,0.01,0.19,0,0.03,0.03,0,0.03,3.53,82.46,0.22,42.86,0.06,50,0.19,0.03,4.33,62.14,0,,0,,0,0,0,0,,,1.39,,
M. Beifus,Karlsruher SC,Karlsruher SC,LCB,22,2907,0,0.93,0,0,Germany,7.71,4.49,66.9,3.37,54.13,0.31,0.37,0.43,4.4,5.23,0.9,6,0.19,0,0,0.06,0,0,0,0.03,0,0,9,0.28,11.11,0,0,0.03,0,0.06,50,0.87,71.43,0.37,0.8,0.15,32.17,0.37,0.53,45.33,89.14,18.36,78.75,3.78,97.54,19.81,96.56,5.63,58.79,21.47,35.49,0,0,0.06,0,0.03,0,0,4.61,64.43,0.5,37.5,0.25,12.5,0.12,0,7.49,74.79,0,,0,,0,0,0,0,,,2.72,,
M. Muheim,Hamburger SV,Hamburger SV,"LB, LCB",27,2903,1,1.2,12,8.64,Switzerland,9.49,7.63,60.16,2.26,52.05,0.22,0.3,0.37,4.68,6.46,1.05,6,0.19,0,0,1.74,0.03,1,0.03,0.04,0,0,24,0.74,25,4.167,0.37,1.8,39.66,1.3,61.9,4.43,48.95,0.93,2.51,0.12,44.43,0.47,1.24,55.87,85.18,22.23,77.27,8.71,93.95,16.96,90.13,5.98,49.22,19.26,37.39,0.27,1.67,0,0.12,0.16,20,0.43,9.18,74.32,2.14,52.17,0.4,23.08,0.65,0.62,11.04,78.09,0,,0,,0,0,0,0,,,1.83,,
R. Schallenberg,Schalke 04,Schalke 04,"RCB, LCMF",26,2879,3,2.99,0,0.8,Germany,11.1,6.94,67.12,4.47,57.34,0.75,1.05,0.69,5.69,7.98,0.91,5,0.16,1,0.03,0.34,0.09,2,0.06,0.09,2,0.06,14,0.44,42.86,14.286,0,0.28,44.44,0.03,100,0.63,75,0.94,0.75,0.03,30.95,0.06,0.84,47.08,89.51,15.01,76.67,4.63,97.97,22.6,96.4,4.03,56.59,20.46,33.5,0.02,0.25,0,0,0,0,0.06,5.78,71.35,0.5,56.25,0.06,50,0.25,0.13,5.69,69.78,0,,0,,0,0,0,0,,,2.84,,
