"Player";"Position";"third";"channel";"Player ID";"Short name";"Birthdate";"Minutes played per match";"Adjusted min TIP per match";"Count performances that pass the quality check";"Count performances that fail the quality check";"Count opportunities to pass to Runs in sample";"Count opportunities to pass to Runs per 100 Pass Opportunities";"Count pass attempts for Runs per 100 Pass Opportunities";"Threat of all opportunities to pass to Runs per 100 Pass Opportunities";"Threat of Runs to which a pass was attempted per 100 Pass Opportunities";"Pass completion ratio to Runs";"Count Runs made by teammate per 100 Pass Opportunities";"Threat of Runs to which a pass was completed per 100 Pass Opportunities";"Count completed passes for Runs per 100 Pass Opportunities";"Count completed passes leading to shot for Runs per 100 Pass Opportunities";"Count completed passes leading to goal for Runs per 100 Pass Opportunities";"Count opportunities to pass to dangerous Runs per 100 Pass Opportunities";"Count pass attempts for dangerous Runs per 100 Pass Opportunities";"Count completed passes for dangerous Runs per 100 Pass Opportunities"
"Aderllan Leandro de Jesus Santos";"LCB";"all";"all";"223";"Aderllan Santos";"1989-04-09";"94.31";"20.22";"10";"0";"64";"100";"37.5";"0.34";"0.21";"91.67";"112.5";"0.14";"34.38";"1.56";"0";"3.12";"3.12";"1.56"
"Marco André Silva Lopes Matias";"LW";"all";"all";"6785";"Marco Matias";"1989-05-10";"77.59";"10.37";"7";"0";"38";"100";"84.21";"2.57";"2.37";"71.88";"168.42";"1.53";"60.53";"10.53";"0";"26.32";"21.05";"13.16"
"Cassiano Dias Moreira";"CF";"all";"all";"27244";"Cassiano";"1989-06-16";"84.12";"17.05";"23";"1";"103";"100";"72.82";"3.55";"2.56";"64";"150.49";"1.2";"46.6";"8.74";"3.88";"40.78";"27.18";"11.65"
"Marcelo dos Santos Ferreira";"RCB";"all";"all";"16060";"Marcelo";"1989-07-27";"99.36";"19.5";"30";"0";"341";"100";"44.87";"0.26";"0.11";"84.31";"126.1";"0.06";"37.83";"1.47";"0";"0.59";"0";"0"
"Rúben Alexandre Rocha Lima";"LCB";"all";"all";"9341";"Rúben Lima";"1989-10-03";"94.83";"16.01";"20";"0";"233";"100";"60.52";"0.65";"0.51";"72.34";"145.06";"0.37";"43.78";"3.86";"0.43";"1.72";"1.72";"1.29"
"David  Martins Simão";"LDM";"all";"all";"2492";"David Simão";"1990-05-15";"86.86";"18.36";"13";"0";"165";"100";"57.58";"1.28";"0.77";"66.32";"136.97";"0.42";"38.18";"6.67";"0";"18.18";"10.3";"4.85"
"Filipe Miguel Neves Ferreira";"LB";"all";"all";"13601";"Filipe Ferreira";"1990-09-27";"87.14";"15.21";"7";"0";"78";"100";"53.85";"1.32";"0.76";"54.76";"162.82";"0.25";"29.49";"0";"0";"20.51";"12.82";"3.85"
"Filipe Miguel Neves Ferreira";"LCB";"all";"all";"13601";"Filipe Ferreira";"1990-09-27";"94.63";"15.51";"14";"0";"128";"100";"53.91";"0.63";"0.3";"75.36";"120.31";"0.17";"40.62";"0";"0";"6.25";"2.34";"0.78"
"José Luís Mendes Andrade";"CF";"all";"all";"11100";"Zé Luís";"1991-01-24";"85.26";"16.35";"12";"0";"77";"100";"67.53";"2";"1.52";"73.08";"164.94";"0.95";"49.35";"11.69";"0";"32.47";"24.68";"12.99"
"André Geraldes de Barros";"RWB";"all";"all";"728";"André Geraldes";"1991-05-02";"94.94";"17.85";"10";"0";"113";"100";"68.14";"0.92";"0.73";"84.42";"150.44";"0.4";"57.52";"4.42";"0";"12.39";"10.62";"4.42"
"Abdoulay Diaby";"CF";"all";"all";"13284";"A. Diaby";"1991-05-21";"96.03";"16.58";"5";"0";"44";"100";"65.91";"2.82";"2.23";"51.72";"168.18";"0.72";"34.09";"4.55";"0";"27.27";"22.73";"4.55"
"Rodrigo Cunha Pereira de Pinho";"CF";"all";"all";"9195";"Rodrigo Pinho";"1991-05-30";"80.49";"13.45";"11";"0";"41";"100";"75.61";"1.64";"1.22";"51.61";"136.59";"0.45";"39.02";"12.2";"0";"24.39";"19.51";"4.88"
"Nélson Miguel Castro Oliveira";"CF";"all";"all";"7902";"Nélson Oliveira";"1991-08-08";"81.38";"18.73";"18";"0";"103";"100";"84.47";"2.28";"1.9";"74.71";"181.55";"1.19";"63.11";"7.77";"1.94";"31.07";"26.21";"15.53"
"Ângelo Pelegrinelli Neto";"LM";"all";"all";"16178";"Neto";"1991-09-02";"90.81";"15.02";"12";"0";"67";"100";"55.22";"0.86";"0.5";"78.38";"123.88";"0.29";"43.28";"2.99";"0";"8.96";"5.97";"2.99"
"Salvador José Milhazes Agra";"LW";"all";"all";"9466";"Salvador Agra";"1991-11-11";"97.34";"16.46";"12";"0";"130";"100";"61.54";"1.6";"1.22";"63.75";"176.15";"0.44";"39.23";"6.92";"0";"22.31";"18.46";"5.38"
"Salvador José Milhazes Agra";"RW";"all";"all";"9466";"Salvador Agra";"1991-11-11";"98.22";"16.18";"6";"0";"80";"100";"43.75";"2.26";"1.05";"68.57";"162.5";"0.41";"30";"5";"0";"27.5";"11.25";"5"
"Salvador José Milhazes Agra";"RWB";"all";"all";"9466";"Salvador Agra";"1991-11-11";"97.45";"15.43";"7";"0";"72";"100";"58.33";"1.45";"1.12";"64.29";"173.61";"0.43";"37.5";"5.56";"0";"22.22";"16.67";"5.56"
"Paulo André Rodrigues de Oliveira";"RCB";"all";"all";"13976";"Paulo Oliveira";"1992-01-08";"95.56";"24.77";"15";"0";"203";"100";"54.19";"0.25";"0.13";"77.27";"121.67";"0.06";"41.87";"0.99";"0";"0";"0";"0"
"Josué Humberto Gonçalves Leal Sá";"RCB";"all";"all";"30937";"Josué Sá";"1992-06-17";"89.83";"21.87";"15";"0";"262";"100";"48.85";"0.3";"0.16";"88.28";"140.84";"0.1";"43.13";"0.76";"0";"1.91";"1.53";"0.76"
"António Manuel Fernandes Mendes";"CF";"all";"all";"10459";"Tomané";"1992-10-23";"92.81";"15.44";"16";"1";"119";"100";"80.67";"3.6";"3.07";"58.33";"148.74";"0.97";"47.06";"10.92";"0.84";"42.86";"36.13";"14.29"
"Amine Mehdi Oudrhiri Idrissi";"RM";"all";"all";"33632";"A. Oudrhiri";"1992-11-04";"81.34";"16.08";"8";"0";"45";"100";"51.11";"0.64";"0.3";"82.61";"113.33";"0.15";"42.22";"0";"0";"4.44";"2.22";"0"
"Frederico André Ferrão Venâncio";"LCB";"all";"all";"3665";"Frederico Venâncio";"1993-02-04";"91.11";"15.59";"9";"0";"62";"100";"54.84";"0.37";"0.17";"88.24";"130.65";"0.14";"48.39";"3.23";"0";"1.61";"0";"0"
"Frederico André Ferrão Venâncio";"RCB";"all";"all";"3665";"Frederico Venâncio";"1993-02-04";"83.9";"15.92";"6";"1";"49";"100";"38.78";"0.35";"0.08";"89.47";"132.65";"0.07";"34.69";"2.04";"0";"0";"0";"0"
"Sebastián Pérez Cardona";"RDM";"all";"all";"33629";"S. Pérez";"1993-03-29";"97.56";"16.1";"6";"0";"63";"100";"63.49";"1.27";"0.82";"77.5";"141.27";"0.44";"49.21";"3.17";"1.59";"23.81";"14.29";"7.94"
"Sebastián Pérez Cardona";"RM";"all";"all";"33629";"S. Pérez";"1993-03-29";"93.1";"15.75";"8";"0";"92";"100";"51.09";"1";"0.53";"68.09";"143.48";"0.36";"34.78";"5.43";"0";"11.96";"7.61";"5.43"
"Mikel Villanueva Álvarez";"LCB";"all";"all";"18296";"M. Villanueva";"1993-04-14";"100.79";"24.86";"11";"0";"149";"100";"42.95";"0.51";"0.26";"85.94";"127.52";"0.17";"36.91";"1.34";"0";"4.03";"3.36";"1.34"
"Bruno Miguel Boialvo Gaspar";"RB";"all";"all";"1501";"Bruno Gaspar";"1993-04-21";"94.51";"20.6";"10";"0";"149";"100";"61.74";"1.43";"1.08";"73.91";"157.72";"0.52";"45.64";"7.38";"0";"15.44";"11.41";"5.37"
"Tiago Rafael Maia da Silva";"RDM";"all";"all";"10342";"Tiago Silva";"1993-06-02";"90.23";"20.38";"12";"0";"193";"100";"51.81";"1.14";"0.62";"73";"132.64";"0.29";"37.82";"4.15";"0.52";"13.47";"6.74";"2.59"
"Tiago Rafael Maia da Silva";"RM";"all";"all";"10342";"Tiago Silva";"1993-06-02";"92.05";"21.83";"11";"0";"163";"100";"49.69";"1";"0.46";"77.78";"131.9";"0.34";"38.65";"2.45";"0";"11.66";"4.29";"3.07"
"Nermin Zolotić";"LCB";"all";"all";"157304";"N. Zolotić";"1993-07-07";"97.91";"19.47";"7";"0";"74";"100";"63.51";"0.57";"0.3";"78.72";"135.14";"0.19";"50";"4.05";"0";"2.7";"0";"0"
"João Pedro Barradas Novais";"LM";"all";"all";"5072";"João Novais";"1993-07-10";"91.17";"19.65";"5";"0";"67";"100";"61.19";"2.05";"1.51";"63.41";"128.36";"0.76";"38.81";"5.97";"0";"29.85";"17.91";"7.46"
"Derick Theodoro  Santos Poloni";"LWB";"all";"all";"183195";"Derick Poloni";"1993-09-01";"89.54";"14";"11";"0";"90";"100";"68.89";"1.37";"1.13";"58.06";"163.33";"0.51";"40";"5.56";"1.11";"16.67";"15.56";"6.67"
"Jonathan Buatu Mananga";"LCB";"all";"all";"5241";"Jonathan Buatu";"1993-09-27";"98.59";"20.24";"5";"0";"51";"100";"49.02";"0.22";"0.11";"96";"125.49";"0.1";"47.06";"0";"0";"0";"0";"0"
"Jonathan Buatu Mananga";"RCB";"all";"all";"5241";"Jonathan Buatu";"1993-09-27";"100.35";"22.43";"14";"0";"208";"100";"40.87";"0.22";"0.05";"95.29";"134.62";"0.05";"38.94";"0.96";"0.48";"0.96";"0";"0"
"Diederrick Joel Tagueu Tadjo";"CF";"all";"all";"16085";"J. Tagueu";"1993-12-06";"86.23";"16.94";"8";"0";"42";"100";"76.19";"3.22";"2.62";"71.88";"185.71";"2.08";"54.76";"16.67";"0";"42.86";"35.71";"26.19"
"Rodrigo Abascal Barros";"CB";"all";"all";"34299";"R. Abascal";"1994-01-14";"101.59";"16.96";"7";"0";"49";"100";"32.65";"0.62";"0.33";"81.25";"120.41";"0.28";"26.53";"4.08";"0";"6.12";"4.08";"4.08"
"Rodrigo Abascal Barros";"RCB";"all";"all";"34299";"R. Abascal";"1994-01-14";"98.67";"16.07";"19";"0";"143";"100";"51.75";"0.54";"0.3";"71.62";"126.57";"0.17";"37.06";"2.1";"0";"6.29";"3.5";"2.1"
"Gustavo Lucas Domingues Piazón";"AM";"all";"all";"6367";"L. Piazón";"1994-01-20";"91.8";"17.48";"9";"0";"99";"100";"59.6";"1.85";"1.01";"79.66";"144.44";"0.79";"47.47";"8.08";"0";"28.28";"15.15";"10.1"
"Jóbson de Brito Gonzaga";"LCB";"all";"all";"29194";"Maracás";"1994-04-27";"99.99";"19.05";"24";"0";"234";"100";"42.31";"0.22";"0.1";"89.9";"123.5";"0.07";"38.03";"2.14";"0";"0.85";"0.43";"0.43"
"Cláudio Falcão Santos";"CB";"all";"all";"16102";"Cláudio Falcão";"1994-07-03";"101.08";"15.19";"12";"0";"77";"100";"54.55";"0.52";"0.3";"73.81";"137.66";"0.14";"40.26";"2.6";"0";"9.09";"6.49";"2.6"
"Cláudio Falcão Santos";"LM";"all";"all";"16102";"Cláudio Falcão";"1994-07-03";"99.33";"17.09";"5";"0";"21";"100";"47.62";"1.43";"0.59";"70";"128.57";"0.5";"33.33";"14.29";"0";"23.81";"9.52";"9.52"
"David Remeseiro Salgueiro";"LW";"all";"all";"11488";"Jason";"1994-07-06";"97.38";"22.01";"8";"0";"107";"100";"78.5";"1.86";"1.52";"64.29";"164.49";"0.82";"50.47";"9.35";"1.87";"32.71";"28.04";"14.95"
"David Remeseiro Salgueiro";"RW";"all";"all";"11488";"Jason";"1994-07-06";"84.65";"20.04";"11";"0";"131";"100";"70.23";"2.62";"2.27";"66.3";"179.39";"0.84";"46.56";"9.16";"1.53";"31.3";"27.48";"12.98"
"Artur Jorge Marques Amorim";"RCB";"all";"all";"16135";"Artur Jorge";"1994-08-14";"92.77";"15.58";"7";"1";"49";"100";"48.98";"0.31";"0.2";"75";"128.57";"0.08";"36.73";"0";"0";"2.04";"2.04";"0"
"Ricardo Jorge Luz Horta";"AM";"all";"all";"8983";"Ricardo Horta";"1994-09-15";"92.46";"27.35";"14";"0";"199";"100";"63.32";"2.4";"1.46";"80.16";"146.23";"0.91";"50.75";"8.54";"1.01";"34.67";"20.1";"13.57"
"Ricardo Jorge Luz Horta";"LW";"all";"all";"8983";"Ricardo Horta";"1994-09-15";"97.78";"22.89";"6";"0";"64";"100";"73.44";"1.62";"1.08";"87.23";"148.44";"0.78";"64.06";"10.94";"3.12";"17.19";"9.38";"6.25"
"Ricardo Jorge Luz Horta";"RF";"all";"all";"8983";"Ricardo Horta";"1994-09-15";"96.83";"24.22";"6";"0";"65";"100";"61.54";"2.7";"2.16";"67.5";"150.77";"1.64";"41.54";"7.69";"3.08";"33.85";"21.54";"15.38"
"João Sabino  Mendes Neto Saraiva";"AM";"all";"all";"16249";"João Mendes";"1994-10-21";"87.92";"20.9";"8";"0";"116";"100";"75.86";"1.74";"1.34";"72.73";"175.86";"0.82";"55.17";"6.9";"0";"31.9";"23.28";"14.66"
"Armindo Tué Na Bangna";"LF";"all";"all";"1484";"Bruma";"1994-10-24";"97.91";"24.6";"6";"0";"93";"100";"75.27";"2.84";"2.33";"75.71";"160.22";"1.57";"56.99";"12.9";"2.15";"41.94";"34.41";"23.66"
"Armindo Tué Na Bangna";"LW";"all";"all";"1484";"Bruma";"1994-10-24";"78.1";"24.03";"6";"0";"106";"100";"66.04";"2.27";"1.46";"74.29";"150";"0.88";"49.06";"8.49";"3.77";"31.13";"21.7";"14.15"
"Miguel Ângelo da Silva Rocha";"RM";"all";"all";"11265";"Xeka";"1994-11-10";"83.79";"17.96";"10";"0";"105";"100";"52.38";"1.32";"0.72";"70.91";"141.9";"0.38";"37.14";"4.76";"1.9";"23.81";"14.29";"6.67"
"Christian Neiva Afonso";"LB";"all";"all";"35984";"Kiki";"1994-12-10";"87.6";"16.24";"9";"1";"99";"100";"64.65";"1.26";"0.89";"42.19";"153.54";"0.24";"27.27";"3.03";"0";"17.17";"12.12";"2.02"
"Christian Neiva Afonso";"LWB";"all";"all";"35984";"Kiki";"1994-12-10";"82.63";"16.17";"7";"0";"80";"100";"58.75";"1.08";"0.66";"70.21";"140";"0.38";"41.25";"1.25";"0";"13.75";"8.75";"5"
"Carlos dos Santos Rodrigues";"LCB";"all";"all";"1652";"Ponck";"1995-01-13";"90.76";"20.13";"5";"0";"62";"100";"45.16";"0.19";"0.08";"82.14";"124.19";"0.03";"37.1";"0";"0";"0";"0";"0"
"Lucas Henrique Da Silva";"LCB";"all";"all";"16069";"Lucas Áfrico";"1995-02-05";"100.31";"16.79";"18";"1";"163";"100";"52.15";"0.48";"0.2";"75.29";"131.29";"0.12";"39.26";"1.23";"0";"3.68";"0.61";"0.61"
"Matheus Reis de Lima";"LCB";"all";"all";"16180";"Matheus Reis";"1995-02-18";"81.99";"26.3";"6";"0";"131";"100";"58.02";"0.66";"0.37";"82.89";"130.53";"0.27";"48.09";"2.29";"0";"2.29";"1.53";"1.53"
"Alisson Pelegrini Safira";"CF";"all";"all";"31556";"Alisson Safira";"1995-03-17";"83.5";"15.8";"9";"0";"50";"100";"80";"2.72";"2.53";"70";"156";"1.7";"56";"8";"4";"30";"30";"16"
"Ivo Tiago dos Santos Rodrigues";"AM";"all";"all";"4569";"Ivo Rodrigues";"1995-03-30";"82.77";"20.4";"5";"0";"66";"100";"69.7";"2.08";"1.45";"80.43";"156.06";"0.8";"56.06";"1.52";"1.52";"27.27";"21.21";"10.61"
"Diogo Filipe Costa Rocha";"LW";"all";"all";"16032";"Rochinha";"1995-05-03";"72.39";"14.31";"9";"1";"51";"100";"62.75";"1.58";"0.98";"59.38";"166.67";"0.42";"37.25";"3.92";"0";"27.45";"15.69";"5.88"
"Luís Rafael Soares Alves";"LB";"all";"all";"8791";"Rafa Soares";"1995-05-09";"94.7";"19.2";"22";"1";"327";"100";"60.24";"1.54";"1.01";"69.04";"157.19";"0.54";"41.59";"6.42";"1.22";"20.18";"12.84";"6.42"
"Hidemasa Morita";"LM";"all";"all";"26900";"H. Morita";"1995-05-10";"89.42";"23.58";"6";"0";"61";"100";"55.74";"2.11";"1.25";"76.47";"157.38";"0.78";"42.62";"11.48";"0";"34.43";"18.03";"11.48"
"Hidemasa Morita";"RM";"all";"all";"26900";"H. Morita";"1995-05-10";"86.9";"26.62";"5";"0";"43";"100";"48.84";"1.47";"0.57";"85.71";"118.6";"0.47";"41.86";"4.65";"0";"18.6";"9.3";"9.3"
"Tiago Alexandre  Sousa Esgaio";"RB";"all";"all";"27240";"Tiago Esgaio";"1995-08-01";"97.98";"21.66";"22";"0";"290";"100";"68.28";"1";"0.8";"66.67";"148.62";"0.43";"45.52";"4.14";"0";"10.34";"9.31";"4.83"
"Leonardo Cordeiro de Lima Silva";"LM";"all";"all";"27275";"Léo Cordeiro";"1995-09-27";"91.17";"18.61";"8";"0";"92";"100";"59.78";"1.77";"1.12";"67.27";"148.91";"0.5";"40.22";"3.26";"0";"26.09";"17.39";"6.52"
"Leonardo Cordeiro de Lima Silva";"RM";"all";"all";"27275";"Léo Cordeiro";"1995-09-27";"94.07";"17.4";"9";"0";"90";"100";"72.22";"1.65";"1.36";"61.54";"153.33";"0.53";"44.44";"5.56";"1.11";"23.33";"21.11";"10"
"Guilherme Schettine Guimarães";"CF";"all";"all";"27320";"Guilherme Schettine";"1995-10-10";"85.14";"17.19";"16";"0";"94";"100";"75.53";"2.54";"1.99";"67.61";"172.34";"1.11";"51.06";"12.77";"2.13";"36.17";"28.72";"14.89"
"Francisco Miguel Ribeiro Tomé Tavares Bondoso";"LW";"all";"all";"35996";"Kiko Bondoso";"1995-11-17";"80.8";"18.41";"9";"0";"115";"100";"71.3";"1.7";"1.35";"78.05";"152.17";"0.88";"55.65";"11.3";"0";"26.96";"21.74";"15.65"
"Francisco Miguel Ribeiro Tomé Tavares Bondoso";"RF";"all";"all";"35996";"Kiko Bondoso";"1995-11-17";"79.79";"18.21";"5";"0";"59";"100";"66.1";"2.01";"1.58";"66.67";"150.85";"0.81";"44.07";"5.08";"1.69";"16.95";"13.56";"5.08"
"Francisco Miguel Ribeiro Tomé Tavares Bondoso";"RW";"all";"all";"35996";"Kiko Bondoso";"1995-11-17";"92.21";"17.82";"5";"0";"53";"100";"88.68";"2.12";"1.81";"72.34";"186.79";"1.11";"64.15";"1.89";"0";"26.42";"22.64";"9.43"
"Marcos Paulo Mesquita Lopes";"RW";"all";"all";"11220";"Rony Lopes";"1995-12-28";"95.09";"15.29";"7";"0";"77";"100";"63.64";"1.3";"0.93";"71.43";"155.84";"0.57";"45.45";"2.6";"0";"16.88";"12.99";"7.79"
"Gabriel Airton de Souza";"LW";"all";"all";"16190";"Gabrielzinho";"1996-03-29";"78.32";"16.73";"7";"0";"49";"100";"73.47";"2.19";"1.86";"69.44";"177.55";"0.89";"51.02";"6.12";"0";"26.53";"24.49";"12.24"
"Fábio Samuel Amorim da Silva";"AM";"all";"all";"35985";"Samu";"1996-04-21";"75.4";"17.45";"5";"0";"50";"100";"68";"1.57";"1.22";"82.35";"158";"0.91";"56";"10";"0";"24";"20";"14"
"Fábio Samuel Amorim da Silva";"CF";"all";"all";"35985";"Samu";"1996-04-21";"84.1";"21.74";"8";"0";"80";"100";"70";"2.19";"1.48";"73.21";"155";"0.96";"51.25";"11.25";"1.25";"31.25";"17.5";"7.5"
"José Manuel Mendes Gomes ";"LB";"all";"all";"774053";"José Gomes";"1996-07-20";"96.75";"18.76";"18";"1";"199";"100";"63.32";"2.13";"1.52";"61.9";"169.35";"0.78";"39.2";"6.03";"0";"27.14";"19.1";"8.54"
"Gil Bastião Dias";"RW";"all";"all";"18575";"Gil Dias";"1996-09-28";"92.53";"20.09";"11";"2";"130";"100";"67.69";"1.92";"1.58";"67.05";"173.08";"0.71";"45.38";"6.15";"0.77";"21.54";"18.46";"9.23"
"Stephen  Antunes Eustáquio";"CB";"all";"all";"16256";"Stephen Eustáquio";"1996-12-21";"84.61";"20.51";"5";"0";"41";"100";"53.66";"0.29";"0.15";"95.45";"121.95";"0.15";"51.22";"2.44";"0";"2.44";"2.44";"2.44"
"Stephen  Antunes Eustáquio";"RDM";"all";"all";"16256";"Stephen Eustáquio";"1996-12-21";"85.64";"23.86";"5";"0";"38";"100";"52.63";"1.05";"0.49";"80";"123.68";"0.42";"42.11";"5.26";"0";"10.53";"5.26";"5.26"
"Adrián Marín Gómez";"LB";"all";"all";"252";"Adrián Marín";"1997-01-09";"92.23";"24.56";"6";"0";"126";"100";"60.32";"1.01";"0.64";"76.32";"135.71";"0.41";"46.03";"2.38";"0.79";"13.49";"7.94";"3.17"
"Sidney Alexssander Pena De Lima";"RCB";"all";"all";"735655";"Sidney Lima";"1997-01-17";"98.33";"18.02";"24";"0";"293";"100";"51.88";"0.6";"0.32";"78.29";"146.42";"0.18";"40.61";"3.07";"0";"6.83";"3.75";"2.05"
"Eduardo Gabriel Aquino Cossa";"LW";"all";"all";"31658";"Pepê";"1997-02-24";"79.5";"24.77";"9";"0";"109";"100";"66.97";"2.5";"1.47";"72.6";"165.14";"0.95";"48.62";"6.42";"0.92";"37.61";"22.94";"12.84"
"João António Antunes Carvalho";"LF";"all";"all";"18565";"João Carvalho";"1997-03-09";"96.45";"20.52";"13";"0";"199";"100";"69.85";"2.05";"1.62";"69.78";"142.21";"0.91";"48.74";"8.54";"1.01";"27.14";"21.11";"10.05"
"Darío Poveda Romera";"CF";"all";"all";"24454";"Darío Poveda";"1997-03-13";"76.24";"13.16";"10";"0";"54";"100";"77.78";"2.69";"2.33";"47.62";"175.93";"0.85";"37.04";"9.26";"1.85";"44.44";"35.19";"11.11"
"Fernando Manuel Ferreira Fonseca";"RB";"all";"all";"27277";"Fernando Fonseca";"1997-03-14";"98.41";"19.56";"7";"2";"93";"100";"59.14";"0.83";"0.54";"72.73";"133.33";"0.3";"43.01";"3.23";"0";"12.9";"8.6";"3.23"
"Fernando Manuel Ferreira Fonseca";"RWB";"all";"all";"27277";"Fernando Fonseca";"1997-03-14";"93.02";"17.55";"9";"0";"118";"100";"72.88";"1.27";"0.78";"61.63";"149.15";"0.37";"44.92";"3.39";"0";"16.95";"8.47";"3.39"
"Francisco Reis Ferreira";"RCB";"all";"all";"22134";"Ferro";"1997-03-26";"92.2";"16.47";"12";"1";"127";"100";"44.88";"0.43";"0.17";"71.93";"118.11";"0.07";"32.28";"0";"0";"3.94";"1.57";"0.79"
"Jaume Grau Ciscar";"LDM";"all";"all";"22091";"Jaume Grau";"1997-05-05";"90.63";"17.45";"8";"0";"65";"100";"43.08";"0.82";"0.41";"82.14";"120";"0.32";"35.38";"3.08";"1.54";"6.15";"3.08";"1.54"
"Jaume Grau Ciscar";"LM";"all";"all";"22091";"Jaume Grau";"1997-05-05";"92.85";"15.68";"10";"1";"71";"100";"59.15";"0.89";"0.5";"71.43";"123.94";"0.33";"42.25";"2.82";"0";"11.27";"4.23";"2.82"
"Vitor Carvalho Vieira";"RDM";"all";"all";"27278";"Vitor Carvalho";"1997-05-27";"93.7";"23.7";"6";"0";"45";"100";"48.89";"1.79";"0.89";"77.27";"146.67";"0.78";"37.78";"6.67";"2.22";"20";"13.33";"8.89"
"Vitor Carvalho Vieira";"RM";"all";"all";"27278";"Vitor Carvalho";"1997-05-27";"89.22";"21.83";"6";"0";"52";"100";"42.31";"1.03";"0.34";"81.82";"136.54";"0.17";"34.62";"3.85";"0";"15.38";"3.85";"0"
"Patrick William Sá de Oliveira";"RCB";"all";"all";"27267";"Patrick William";"1997-06-03";"96.98";"20.43";"9";"0";"107";"100";"57.94";"0.29";"0.18";"77.42";"140.19";"0.1";"44.86";"0.93";"0";"0.93";"0";"0"
"José Pedro da Silva Figueiredo Freitas";"RCB";"all";"all";"156791";"Zé Pedro";"1997-06-06";"99.07";"25.83";"14";"0";"278";"100";"47.12";"0.5";"0.25";"78.63";"132.37";"0.12";"37.05";"1.44";"0";"6.83";"3.6";"1.08"
"Toni Borevković";"LCB";"all";"all";"16181";"T. Borevković";"1997-06-18";"97.9";"20.93";"6";"0";"65";"100";"55.38";"0.2";"0.09";"88.89";"143.08";"0.07";"49.23";"1.54";"0";"1.54";"0";"0"
