"Player";"Position";"third";"channel";"Player ID";"Short name";"Birthdate";"Minutes played per match";"Adjusted min TIP per match";"Count performances that pass the quality check";"Count performances that fail the quality check";"Count opportunities to pass to Runs in sample";"Count opportunities to pass to Runs per 100 Pass Opportunities";"Count pass attempts for Runs per 100 Pass Opportunities";"Threat of all opportunities to pass to Runs per 100 Pass Opportunities";"Threat of Runs to which a pass was attempted per 100 Pass Opportunities";"Pass completion ratio to Runs";"Count Runs made by teammate per 100 Pass Opportunities";"Threat of Runs to which a pass was completed per 100 Pass Opportunities";"Count completed passes for Runs per 100 Pass Opportunities";"Count completed passes leading to shot for Runs per 100 Pass Opportunities";"Count completed passes leading to goal for Runs per 100 Pass Opportunities";"Count opportunities to pass to dangerous Runs per 100 Pass Opportunities";"Count pass attempts for dangerous Runs per 100 Pass Opportunities";"Count completed passes for dangerous Runs per 100 Pass Opportunities"
"Dax McCarty";"RM";"all";"all";"31163";"D. McCarty";"1987-04-30";"80.03";"20.28";"5";"0";"53";"100";"52.83";"0.68";"0.35";"85.71";"118.87";"0.23";"45.28";"3.77";"0";"3.77";"1.89";"1.89"
"Lionel Andrés Messi Cuccittini";"CF";"all";"all";"6250";"L. Messi";"1987-06-24";"100.38";"26.82";"5";"0";"107";"100";"62.62";"3.31";"2.33";"70.15";"165.42";"1.46";"43.93";"9.35";"1.87";"54.21";"41.12";"27.1"
"Lionel Andrés Messi Cuccittini";"RF";"all";"all";"6250";"L. Messi";"1987-06-24";"101.31";"30.53";"12";"0";"305";"100";"60";"3.1";"1.78";"74.86";"160.98";"1.27";"44.92";"6.89";"2.62";"48.52";"31.15";"21.31"
"Timothy Michael Ream";"LB";"all";"all";"10373";"T. Ream";"1987-10-05";"97.67";"20.82";"8";"0";"102";"100";"54.9";"0.71";"0.36";"87.5";"132.35";"0.28";"48.04";"3.92";"0.98";"6.86";"3.92";"2.94"
"Pedro Miguel Martins Santos";"LB";"all";"all";"8594";"Pedro Santos";"1988-04-22";"92.12";"18.88";"8";"0";"98";"100";"61.22";"1.54";"0.97";"61.67";"144.9";"0.38";"37.76";"5.1";"1.02";"27.55";"16.33";"4.08"
"Pedro Miguel Martins Santos";"LWB";"all";"all";"8594";"Pedro Santos";"1988-04-22";"92.3";"18.38";"11";"0";"142";"100";"62.68";"1.43";"0.91";"69.66";"149.3";"0.47";"43.66";"7.04";"0.7";"22.54";"14.08";"6.34"
"Sergio Busquets Burgos";"DM";"all";"all";"9749";"Sergio Busquets";"1988-07-16";"100.56";"28.95";"17";"0";"235";"100";"41.28";"1.07";"0.43";"86.6";"126.81";"0.28";"35.74";"0.85";"0.43";"17.02";"5.96";"3.4"
"Sergio Busquets Burgos";"LCB";"all";"all";"9749";"Sergio Busquets";"1988-07-16";"96.39";"25.32";"5";"0";"53";"100";"47.17";"0.64";"0.27";"84";"128.3";"0.21";"39.62";"11.32";"0";"7.55";"0";"0"
"Michael Boxall";"CB";"all";"all";"27142";"M. Boxall";"1988-08-18";"100.84";"19.66";"21";"0";"92";"100";"39.13";"0.62";"0.27";"86.11";"114.13";"0.25";"33.7";"1.09";"0";"3.26";"1.09";"1.09"
"Michael Boxall";"RCB";"all";"all";"27142";"M. Boxall";"1988-08-18";"101.79";"22.11";"12";"0";"91";"100";"57.14";"0.34";"0.26";"94.23";"135.16";"0.25";"53.85";"9.89";"2.2";"1.1";"1.1";"1.1"
"Maya Yoshida";"LCB";"all";"all";"7359";"M. Yoshida";"1988-08-24";"99.87";"29.12";"27";"0";"338";"100";"56.21";"0.21";"0.11";"92.63";"113.91";"0.09";"52.07";"1.18";"0";"1.48";"0";"0"
"Maya Yoshida";"RCB";"all";"all";"7359";"M. Yoshida";"1988-08-24";"100.9";"28";"12";"0";"124";"100";"45.97";"0.17";"0.09";"96.49";"113.71";"0.07";"44.35";"0";"0";"0";"0";"0"
"Omar Alejandro González";"CB";"all";"all";"23299";"O. González";"1988-10-11";"91.22";"21.04";"8";"0";"80";"100";"50";"0.15";"0.06";"95";"120";"0.04";"47.5";"0";"0";"0";"0";"0"
"Héctor Jiménez";"RB";"all";"all";"27106";"H. Jiménez";"1988-11-03";"69.83";"19.07";"5";"0";"55";"100";"69.09";"0.98";"0.84";"84.21";"156.36";"0.67";"58.18";"0";"0";"12.73";"10.91";"9.09"
"Jordi Alba Ramos";"LB";"all";"all";"5326";"Jordi Alba";"1989-03-21";"101.02";"28.16";"20";"0";"532";"100";"60.71";"2.44";"1.78";"69.35";"147.74";"0.91";"42.11";"6.77";"2.26";"37.03";"25.38";"12.97"
"Jordi Alba Ramos";"LWB";"all";"all";"5326";"Jordi Alba";"1989-03-21";"100.52";"26.43";"6";"0";"160";"100";"60";"2.42";"1.76";"68.75";"150";"0.91";"41.25";"2.5";"0";"35.62";"26.25";"13.12"
"Marcelo Nicolás Lodeiro Benítez";"LM";"all";"all";"8021";"N. Lodeiro";"1989-03-21";"95.08";"24.12";"10";"0";"202";"100";"54.95";"1.61";"0.89";"76.58";"138.61";"0.53";"42.08";"5.94";"0.99";"25.74";"16.34";"8.91"
"Andreu Fontàs Prat";"LCB";"all";"all";"27218";"Andreu Fontàs";"1989-11-14";"96.96";"25.62";"13";"0";"181";"100";"52.49";"0.32";"0.16";"90.53";"117.68";"0.12";"47.51";"0.55";"0";"2.21";"0";"0"
"Maxime Chanot";"CB";"all";"all";"7336";"M. Chanot";"1989-11-21";"91.76";"19.93";"10";"0";"49";"100";"61.22";"0.17";"0.08";"93.33";"122.45";"0.08";"57.14";"4.08";"0";"0";"0";"0"
"Maxime Chanot";"RCB";"all";"all";"7336";"M. Chanot";"1989-11-21";"92.84";"26.46";"5";"0";"70";"100";"44.29";"0.28";"0.12";"96.77";"130";"0.1";"42.86";"2.86";"0";"2.86";"1.43";"1.43"
"Aníbal Cesis Godoy";"DM";"all";"all";"11701";"A. Godoy";"1990-02-10";"89.8";"22.02";"6";"0";"77";"100";"58.44";"0.89";"0.47";"88.89";"120.78";"0.3";"51.95";"2.6";"0";"11.69";"5.19";"2.6"
"Teal  Bunbury";"CF";"all";"all";"27159";"T. Bunbury";"1990-02-27";"85";"19.12";"10";"0";"73";"100";"64.38";"2.5";"1.3";"70.21";"161.64";"0.88";"45.21";"8.22";"2.74";"36.99";"19.18";"10.96"
"Asier Illarramendi Andonegi";"LM";"all";"all";"1108";"Asier Illarramendi";"1990-03-08";"96.95";"23.77";"13";"0";"193";"100";"48.7";"1.09";"0.54";"81.91";"122.28";"0.37";"39.9";"5.18";"1.04";"17.62";"9.84";"6.22"
"Teemu Pukki";"CF";"all";"all";"10227";"T. Pukki";"1990-03-29";"71.78";"16.79";"10";"0";"56";"100";"83.93";"3.78";"3.04";"70.21";"169.64";"2.11";"58.93";"12.5";"1.79";"51.79";"39.29";"25"
"Ashley Westwood";"DM";"all";"all";"1100";"A. Westwood";"1990-04-01";"103.01";"22.04";"7";"0";"83";"100";"55.42";"1.01";"0.59";"76.09";"119.28";"0.44";"42.17";"3.61";"0";"10.84";"6.02";"6.02"
"Ashley Westwood";"LDM";"all";"all";"1100";"A. Westwood";"1990-04-01";"98.86";"20.62";"5";"0";"52";"100";"67.31";"1.04";"0.61";"74.29";"136.54";"0.31";"50";"5.77";"0";"13.46";"7.69";"1.92"
"Ashley Westwood";"RDM";"all";"all";"1100";"A. Westwood";"1990-04-01";"101.92";"22.07";"16";"0";"193";"100";"59.07";"1.36";"0.81";"71.05";"131.09";"0.48";"41.97";"5.7";"0.52";"22.28";"11.92";"5.7"
"Matthew Hedges";"LCB";"all";"all";"27109";"M. Hedges";"1990-04-01";"99.02";"21.81";"7";"0";"45";"100";"48.89";"0.17";"0.11";"86.36";"111.11";"0.08";"42.22";"2.22";"0";"0";"0";"0"
"Johnathon Simpson Snedden Russell";"RF";"all";"all";"5201";"J. Russell";"1990-04-08";"91.03";"25.71";"6";"0";"93";"100";"61.29";"2.41";"1.67";"77.19";"156.99";"1.03";"47.31";"9.68";"2.15";"31.18";"23.66";"15.05"
"Johnathon Simpson Snedden Russell";"RW";"all";"all";"5201";"J. Russell";"1990-04-08";"79.47";"17.47";"8";"0";"82";"100";"64.63";"2.51";"1.73";"69.81";"136.59";"0.76";"45.12";"4.88";"1.22";"34.15";"25.61";"14.63"
"Héctor Miguel Herrera López";"LDM";"all";"all";"4237";"H. Herrera";"1990-04-19";"91.61";"23.13";"8";"0";"130";"100";"57.69";"1.69";"0.93";"84";"128.46";"0.67";"48.46";"3.85";"0";"27.69";"14.62";"11.54"
"Héctor Miguel Herrera López";"LM";"all";"all";"4237";"H. Herrera";"1990-04-19";"96.99";"28.72";"7";"0";"137";"100";"58.39";"1.58";"0.88";"85";"136.5";"0.6";"49.64";"5.11";"0.73";"21.9";"12.41";"8.76"
"Rafael Czichos";"LCB";"all";"all";"19303";"R. Czichos";"1990-05-14";"101.26";"23.35";"25";"0";"387";"100";"60.72";"0.61";"0.38";"83.83";"139.79";"0.25";"50.9";"2.84";"0.26";"4.65";"3.36";"1.81"
"Mateusz Klich";"RM";"all";"all";"7128";"M. Klich";"1990-06-13";"100.89";"20.4";"19";"0";"277";"100";"64.62";"1.95";"1.32";"77.65";"147.65";"0.83";"50.18";"10.11";"1.44";"24.91";"15.88";"10.47"
"Amahl William Pellegrino";"LW";"all";"all";"64219";"A. Pellegrino";"1990-06-18";"78.2";"18.36";"17";"0";"173";"100";"58.38";"2.31";"1.67";"68.32";"149.71";"0.77";"39.88";"8.67";"0.58";"34.68";"21.97";"10.98"
"Darlington Nagbe";"LM";"all";"all";"23847";"D. Nagbe";"1990-07-19";"91.18";"25.49";"10";"0";"89";"100";"40.45";"1.2";"0.52";"94.44";"130.34";"0.5";"38.2";"3.37";"2.25";"12.36";"4.49";"4.49"
"Darlington Nagbe";"RM";"all";"all";"23847";"D. Nagbe";"1990-07-19";"94.39";"27.91";"19";"0";"182";"100";"45.6";"0.65";"0.28";"92.77";"124.73";"0.24";"42.31";"1.65";"0.55";"4.95";"1.1";"0.55"
"Raúl Mario Ruidíaz Misitich";"CF";"all";"all";"11875";"R. Ruidíaz";"1990-07-25";"88.53";"24.36";"12";"0";"120";"100";"62.5";"2.65";"1.85";"74.67";"148.33";"1.06";"46.67";"9.17";"0.83";"40";"25";"16.67"
"Ethan Finlay";"RW";"all";"all";"23874";"E. Finlay";"1990-08-06";"78.04";"16.05";"6";"0";"30";"100";"60";"2.88";"1.66";"66.67";"173.33";"0.52";"40";"3.33";"0";"30";"16.67";"6.67"
"Kevin Long";"CB";"all";"all";"11601";"K. Long";"1990-08-18";"98.73";"23.48";"21";"0";"155";"100";"51.61";"0.2";"0.11";"88.75";"124.52";"0.08";"45.81";"1.29";"0";"0.65";"0";"0"
"Daniel Steres";"LB";"all";"all";"27130";"D. Steres";"1990-11-11";"95.38";"25.69";"11";"0";"134";"100";"51.49";"0.72";"0.35";"84.06";"130.6";"0.23";"43.28";"2.24";"0.75";"8.96";"5.22";"2.99"
"Ilie Sánchez Farrés";"DM";"all";"all";"27219";"Ilie Sánchez";"1990-11-21";"90.68";"21.84";"19";"0";"150";"100";"56.67";"1.04";"0.55";"85.88";"128.67";"0.46";"48.67";"8";"0.67";"14";"6";"4.67"
"Christian Benteke Liolo";"CF";"all";"all";"1818";"C. Benteke";"1990-12-03";"98.42";"20.64";"29";"0";"212";"100";"71.7";"3.13";"2.33";"73.03";"158.96";"1.52";"52.36";"8.02";"0";"46.23";"33.02";"21.7"
"Fafà Picault";"AM";"all";"all";"17968";"F. Picault";"1991-02-23";"90.28";"21.69";"5";"0";"70";"100";"62.86";"2.16";"1.75";"70.45";"168.57";"0.59";"44.29";"8.57";"1.43";"31.43";"27.14";"11.43"
"Fafà Picault";"LF";"all";"all";"17968";"F. Picault";"1991-02-23";"85.88";"21";"8";"0";"117";"100";"68.38";"2.86";"1.92";"66.25";"162.39";"0.97";"45.3";"8.55";"0.85";"37.61";"27.35";"14.53"
"Rudy Camacho";"CB";"all";"all";"23718";"R. Camacho";"1991-03-05";"96.36";"27.69";"27";"0";"392";"100";"45.15";"0.28";"0.09";"92.09";"130.87";"0.07";"41.58";"1.02";"0.51";"2.3";"0.26";"0.26"
"Alan Pulido Izaguirre";"AM";"all";"all";"23282";"A. Pulido";"1991-03-08";"84.01";"22.07";"5";"0";"60";"100";"68.33";"2.44";"1.77";"73.17";"143.33";"0.96";"50";"10";"0";"40";"28.33";"16.67"
"Alan Pulido Izaguirre";"CF";"all";"all";"23282";"A. Pulido";"1991-03-08";"85.64";"22.63";"15";"0";"147";"100";"69.39";"2.25";"1.73";"81.37";"144.22";"1.19";"56.46";"8.84";"1.36";"37.41";"27.89";"19.05"
"João Paulo Mior";"LDM";"all";"all";"25143";"João Paulo";"1991-03-08";"80.94";"19.93";"12";"0";"143";"100";"55.24";"1.05";"0.6";"82.28";"118.88";"0.42";"45.45";"3.5";"0.7";"16.08";"9.79";"6.29"
"Sergiy Kryvtsov";"LCB";"all";"all";"12548";"S. Kryvtsov";"1991-03-15";"92.41";"25.08";"7";"0";"47";"100";"44.68";"0.31";"0.19";"95.24";"125.53";"0.16";"42.55";"2.13";"0";"2.13";"2.13";"2.13"
"Christian Ramírez";"RF";"all";"all";"27124";"C. Ramírez";"1991-04-04";"83.17";"25.39";"8";"0";"101";"100";"74.26";"1.67";"1.25";"72";"158.42";"0.87";"53.47";"13.86";"1.98";"27.72";"20.79";"14.85"
"Alexander Ring";"RDM";"all";"all";"27170";"A. Ring";"1991-04-09";"95.11";"21.93";"16";"0";"172";"100";"56.4";"1.9";"1.05";"65.98";"137.79";"0.48";"37.21";"5.81";"1.16";"26.74";"14.53";"8.72"
"Alexander Ring";"RM";"all";"all";"27170";"A. Ring";"1991-04-09";"95.5";"21.21";"8";"0";"91";"100";"72.53";"2.16";"1.79";"56.06";"163.74";"0.79";"40.66";"7.69";"2.2";"29.67";"23.08";"6.59"
"Luis Fernando Muriel Fruto";"CF";"all";"all";"6439";"L. Muriel";"1991-04-16";"84.67";"20.39";"13";"0";"213";"100";"71.36";"2.66";"1.96";"71.71";"170.42";"1.06";"51.17";"10.33";"0.94";"38.97";"30.05";"17.37"
"Ryan Hollingshead";"LB";"all";"all";"27110";"R. Hollingshead";"1991-04-16";"92.37";"23.35";"15";"0";"223";"100";"66.82";"1.42";"0.99";"75.84";"144.84";"0.68";"50.67";"4.48";"1.35";"20.63";"15.25";"8.97"
"Ryan Hollingshead";"LWB";"all";"all";"27110";"R. Hollingshead";"1991-04-16";"95.63";"21.92";"6";"0";"89";"100";"64.04";"1.93";"1.27";"80.7";"149.44";"0.82";"51.69";"5.62";"0";"24.72";"15.73";"8.99"
"Ryan Hollingshead";"RB";"all";"all";"27110";"R. Hollingshead";"1991-04-16";"92.73";"19.81";"5";"0";"70";"100";"65.71";"1.15";"0.79";"82.61";"168.57";"0.56";"54.29";"5.71";"0";"14.29";"10";"7.14"
"Lorenzo Insigne";"AM";"all";"all";"6286";"L. Insigne";"1991-06-04";"83.82";"24.12";"5";"0";"108";"100";"62.04";"1.6";"1.11";"77.61";"141.67";"0.72";"48.15";"10.19";"0.93";"25";"16.67";"11.11"
"Lorenzo Insigne";"LF";"all";"all";"6286";"L. Insigne";"1991-06-04";"82.4";"20.78";"9";"0";"204";"100";"62.25";"1.81";"1.11";"77.17";"155.88";"0.65";"48.04";"8.82";"0.98";"25.98";"16.67";"10.29"
"Gastón Claudio Giménez";"DM";"all";"all";"26438";"G. Giménez";"1991-07-27";"87.98";"24.91";"5";"0";"59";"100";"47.46";"1.56";"0.67";"78.57";"138.98";"0.42";"37.29";"1.69";"0";"30.51";"15.25";"8.47"
"Gastón Claudio Giménez";"LM";"all";"all";"26438";"G. Giménez";"1991-07-27";"97.43";"23.73";"8";"0";"110";"100";"54.55";"1.46";"0.85";"61.67";"142.73";"0.34";"33.64";"5.45";"0";"24.55";"15.45";"4.55"
"Daniel Lovitz";"LB";"all";"all";"24261";"D. Lovitz";"1991-08-27";"98.66";"22.39";"18";"0";"303";"100";"66.01";"1.01";"0.67";"76";"152.48";"0.36";"50.17";"2.64";"0";"13.86";"7.92";"4.29"
"Daniel Lovitz";"LCB";"all";"all";"24261";"D. Lovitz";"1991-08-27";"95.78";"19.43";"5";"0";"90";"100";"60";"0.67";"0.36";"81.48";"140";"0.23";"48.89";"3.33";"0";"7.78";"3.33";"1.11"
"Gyasi Zardes";"CF";"all";"all";"17965";"G. Zardes";"1991-09-02";"83.85";"20.45";"10";"0";"53";"100";"66.04";"2.41";"1.91";"71.43";"130.19";"1.05";"47.17";"3.77";"0";"39.62";"32.08";"20.75"
"Erik Sviatchenko";"RCB";"all";"all";"3160";"E. Sviatchenko";"1991-10-04";"94.77";"26.76";"28";"1";"224";"100";"52.23";"0.72";"0.42";"73.5";"127.23";"0.21";"38.39";"2.68";"0";"9.38";"5.8";"2.23"
"Xherdan Shaqiri";"AM";"all";"all";"10936";"X. Shaqiri";"1991-10-10";"83.17";"20.08";"6";"0";"92";"100";"68.48";"1.96";"1.45";"71.43";"164.13";"0.81";"48.91";"6.52";"1.09";"33.7";"26.09";"16.3"
"Emil Forsberg";"LW";"all";"all";"11490";"E. Forsberg";"1991-10-23";"90.39";"20.03";"12";"0";"179";"100";"61.45";"2.4";"1.62";"74.55";"173.74";"0.97";"45.81";"7.26";"0.56";"41.34";"30.17";"18.44"
"Robin Jansson";"LCB";"all";"all";"16542";"R. Jansson";"1991-11-15";"100.46";"24.56";"35";"0";"352";"100";"50";"0.4";"0.23";"87.5";"124.72";"0.17";"43.75";"1.42";"0.28";"1.99";"0.85";"0.28"
"Sebastien Uchechukwu Ibeagha";"CB";"all";"all";"27161";"S. Ibeagha";"1992-01-21";"100.79";"25.09";"5";"0";"46";"100";"43.48";"0.27";"0.05";"100";"126.09";"0.05";"43.48";"2.17";"0";"2.17";"0";"0"
"Sebastien Uchechukwu Ibeagha";"RCB";"all";"all";"27161";"S. Ibeagha";"1992-01-21";"101.01";"22.46";"25";"0";"238";"100";"46.64";"0.33";"0.12";"80.18";"131.09";"0.08";"37.39";"1.26";"0";"3.36";"0.42";"0.42"
"Arnaud Souquet";"RB";"all";"all";"1048";"A. Souquet";"1992-02-12";"86.39";"20.64";"9";"0";"145";"100";"55.17";"0.67";"0.36";"72.5";"131.03";"0.12";"40";"2.07";"0";"6.21";"3.45";"0.69"
"Arnaud Souquet";"RCB";"all";"all";"1048";"A. Souquet";"1992-02-12";"94.72";"23.76";"11";"0";"187";"100";"57.22";"0.85";"0.42";"78.5";"131.55";"0.15";"44.92";"0.53";"0";"7.49";"2.67";"0.53"
"Dario Župarić";"LCB";"all";"all";"16583";"D. Župarić";"1992-05-03";"97.95";"23.96";"16";"0";"84";"100";"47.62";"0.45";"0.26";"95";"113.1";"0.2";"45.24";"1.19";"0";"4.76";"2.38";"1.19"
"Dario Župarić";"RCB";"all";"all";"16583";"D. Župarić";"1992-05-03";"93.63";"23.31";"8";"0";"86";"100";"50";"0.35";"0.23";"90.7";"118.6";"0.15";"45.35";"0";"0";"2.33";"2.33";"0"
"Nathan Byrne";"RB";"all";"all";"18818";"N. Byrne";"1992-06-05";"101.48";"21.7";"33";"0";"481";"100";"54.26";"0.91";"0.57";"71.65";"144.7";"0.31";"38.88";"4.16";"0.62";"10.6";"7.07";"3.53"
"Luís Carlos Ramos Martins";"LWB";"all";"all";"6437";"Luís Martins";"1992-06-10";"76.51";"19.17";"7";"0";"123";"100";"62.6";"1.51";"1.05";"68.83";"163.41";"0.52";"43.09";"4.88";"1.63";"22.76";"14.63";"4.88"
"Jonathan Osorio";"AM";"all";"all";"17907";"J. Osorio";"1992-06-12";"102.7";"24.35";"5";"0";"84";"100";"67.86";"1.42";"1.06";"92.98";"160.71";"1";"63.1";"11.9";"4.76";"20.24";"15.48";"14.29"
"Jonathan Osorio";"RF";"all";"all";"17907";"J. Osorio";"1992-06-12";"94.64";"20.98";"5";"0";"67";"100";"74.63";"2.19";"1.2";"80";"152.24";"0.7";"59.7";"10.45";"1.49";"25.37";"16.42";"10.45"
"Yeimar Pastor Gómez Andrade";"RCB";"all";"all";"26275";"Y. Gómez";"1992-06-30";"97.76";"25.05";"29";"0";"327";"100";"47.71";"0.31";"0.15";"87.18";"122.63";"0.1";"41.59";"1.83";"0";"1.22";"0.31";"0"
"Sebastian  Lletget";"RM";"all";"all";"24264";"S. Lletget";"1992-09-03";"86.59";"17.4";"6";"0";"42";"100";"61.9";"1.51";"0.98";"84.62";"147.62";"0.6";"52.38";"7.14";"2.38";"33.33";"21.43";"14.29"
"Gastón Brugman Duarte";"LDM";"all";"all";"3778";"G. Brugman";"1992-09-07";"88.34";"25.62";"5";"0";"71";"100";"57.75";"1.13";"0.81";"73.17";"121.13";"0.3";"42.25";"2.82";"0";"12.68";"8.45";"2.82"
"Aaron Long";"LCB";"all";"all";"17973";"A. Long";"1992-10-12";"96.09";"22.88";"23";"0";"178";"100";"53.93";"0.28";"0.13";"95.83";"116.29";"0.11";"51.69";"0.56";"0";"1.69";"0";"0"
"Aaron Long";"RCB";"all";"all";"17973";"A. Long";"1992-10-12";"96.37";"21.95";"6";"0";"82";"100";"54.88";"0.22";"0.13";"91.11";"115.85";"0.08";"50";"1.22";"0";"1.22";"1.22";"0"
"Bobby Shou Wood";"CF";"all";"all";"17963";"B. Wood";"1992-11-15";"76.58";"17.95";"5";"0";"14";"100";"78.57";"1.78";"1.19";"90.91";"157.14";"0.96";"71.43";"7.14";"0";"28.57";"14.29";"7.14"
"Carles Gil de Pareja Vicent";"AM";"all";"all";"36450";"Carles Gil";"1992-11-22";"97.29";"25.38";"24";"0";"599";"100";"65.11";"1.96";"1.35";"77.18";"163.27";"0.91";"50.25";"11.02";"1.5";"33.39";"23.21";"15.53"
"Wil Trapp";"DM";"all";"all";"17972";"W. Trapp";"1993-01-15";"91.6";"18.82";"7";"0";"65";"100";"61.54";"1.24";"0.7";"77.5";"132.31";"0.55";"47.69";"9.23";"1.54";"20";"10.77";"9.23"
"Wil Trapp";"LDM";"all";"all";"17972";"W. Trapp";"1993-01-15";"90.62";"19.46";"6";"0";"53";"100";"49.06";"1.26";"0.83";"80.77";"133.96";"0.54";"39.62";"9.43";"1.89";"16.98";"9.43";"3.77"
"Wil Trapp";"LM";"all";"all";"17972";"W. Trapp";"1993-01-15";"93.72";"17.75";"6";"0";"46";"100";"43.48";"1.12";"0.46";"70";"139.13";"0.29";"30.43";"2.17";"0";"15.22";"6.52";"2.17"
"Wil Trapp";"RM";"all";"all";"17972";"W. Trapp";"1993-01-15";"101.9";"21.13";"9";"0";"95";"100";"50.53";"1.23";"0.67";"79.17";"126.32";"0.38";"40";"4.21";"0";"14.74";"7.37";"3.16"
"Eric Miller";"LB";"all";"all";"34547";"E. Miller";"1993-01-15";"88.28";"21.18";"7";"0";"62";"100";"53.23";"0.72";"0.23";"96.97";"117.74";"0.19";"51.61";"1.61";"0";"8.06";"1.61";"0"
"Derrick  Williams";"CB";"all";"all";"17452";"D. Williams";"1993-01-17";"93.52";"21.02";"12";"0";"68";"100";"47.06";"0.43";"0.18";"75";"126.47";"0.09";"35.29";"1.47";"0";"2.94";"0";"0"
"Derrick  Williams";"LCB";"all";"all";"17452";"D. Williams";"1993-01-17";"97.25";"22.68";"18";"0";"161";"100";"43.48";"0.49";"0.28";"85.71";"122.98";"0.16";"37.27";"2.48";"0";"6.83";"3.73";"1.86"
"Emiliano Ariel Rigoni";"LW";"all";"all";"14075";"E. Rigoni";"1993-02-04";"95.8";"21.75";"6";"0";"74";"100";"63.51";"2.66";"1.97";"72.34";"164.86";"1.06";"45.95";"5.41";"0";"36.49";"22.97";"9.46"
"Nemanja Radoja";"DM";"all";"all";"7913";"N. Radoja";"1993-02-06";"97.05";"25.05";"15";"0";"133";"100";"47.37";"1.03";"0.38";"84.13";"122.56";"0.28";"39.85";"3.76";"0";"18.05";"3.76";"3.01"
"Nemanja Radoja";"LDM";"all";"all";"7913";"N. Radoja";"1993-02-06";"93.44";"22.98";"5";"0";"62";"100";"54.84";"1.2";"0.56";"82.35";"119.35";"0.4";"45.16";"6.45";"1.61";"19.35";"8.06";"4.84"
"Sean Davis";"LDM";"all";"all";"24746";"S. Davis";"1993-02-08";"79.36";"17.77";"5";"0";"35";"100";"48.57";"0.79";"0.29";"94.12";"125.71";"0.25";"45.71";"5.71";"0";"8.57";"2.86";"2.86"
