"Player";"Position";"third";"channel";"Player ID";"Short name";"Birthdate";"Minutes played per match";"Adjusted min TIP per match";"Count performances that pass the quality check";"Count performances that fail the quality check";"Count opportunities to pass to Runs in sample";"Count opportunities to pass to Runs per 100 Pass Opportunities";"Count pass attempts for Runs per 100 Pass Opportunities";"Threat of all opportunities to pass to Runs per 100 Pass Opportunities";"Threat of Runs to which a pass was attempted per 100 Pass Opportunities";"Pass completion ratio to Runs";"Count Runs made by teammate per 100 Pass Opportunities";"Threat of Runs to which a pass was completed per 100 Pass Opportunities";"Count completed passes for Runs per 100 Pass Opportunities";"Count completed passes leading to shot for Runs per 100 Pass Opportunities";"Count completed passes leading to goal for Runs per 100 Pass Opportunities";"Count opportunities to pass to dangerous Runs per 100 Pass Opportunities";"Count pass attempts for dangerous Runs per 100 Pass Opportunities";"Count completed passes for dangerous Runs per 100 Pass Opportunities"
"Andrea Carboni";"LCB";"all";"all";"24671";"A. Carboni";"2001-02-04";"89.78";"19.94";"22";"0";"313";"100";"61.02";"0.5";"0.3";"84.82";"134.19";"0.16";"51.76";"1.28";"0.64";"5.43";"3.19";"1.28"
"Andrea Colpani";"RW";"all";"all";"27634";"A. Colpani";"1999-05-11";"79.57";"19.99";"13";"0";"163";"100";"63.8";"1.51";"1.07";"82.69";"157.67";"0.76";"52.76";"10.43";"0";"20.25";"15.34";"11.04"
"Alessandro Deiola";"LM";"all";"all";"19037";"A. Deiola";"1995-08-01";"85.57";"17.98";"8";"0";"70";"100";"50";"1.36";"0.75";"71.43";"141.43";"0.42";"35.71";"4.29";"0";"21.43";"10";"4.29"
"Alberto Dossena";"RCB";"all";"all";"203612";"A. Dossena";"1998-10-13";"93.21";"24.2";"16";"0";"167";"100";"47.9";"0.24";"0.1";"90";"122.75";"0.08";"43.11";"2.4";"0";"1.2";"0";"0"
"Artem Dovbyk";"CF";"all";"all";"13546";"A. Dovbyk";"1997-06-21";"88.21";"21.98";"24";"0";"187";"100";"78.07";"2.55";"1.8";"81.51";"164.17";"1.33";"63.64";"12.83";"1.07";"35.29";"26.2";"18.18"
"Joseph Alfred Duncan";"RM";"all";"all";"587";"A. Duncan";"1993-03-10";"82.03";"18.08";"10";"0";"93";"100";"58.06";"1.68";"0.92";"68.52";"154.84";"0.53";"39.78";"3.23";"0";"25.81";"16.13";"8.6"
"Alieu  Fadera";"LW";"all";"all";"61384";"A. Fadera";"2001-11-03";"83.77";"22.14";"14";"0";"181";"100";"62.98";"2.81";"2.12";"58.77";"179.01";"0.93";"37.02";"6.63";"1.1";"44.75";"33.15";"16.57"
"Antonino Gallo";"LB";"all";"all";"19684";"A. Gallo";"2000-01-05";"93.77";"19.24";"28";"0";"388";"100";"66.24";"1.62";"1.24";"68.87";"153.09";"0.59";"45.62";"6.19";"1.29";"22.42";"15.46";"6.96"
"Alberto Grassi";"DM";"all";"all";"375";"A. Grassi";"1995-03-07";"81.93";"17.4";"6";"0";"47";"100";"59.57";"1.52";"1.2";"67.86";"138.3";"0.68";"40.43";"8.51";"0";"21.28";"19.15";"10.64"
"Alberto Grassi";"LM";"all";"all";"375";"A. Grassi";"1995-03-07";"84.7";"16.69";"9";"0";"45";"100";"42.22";"1.36";"0.44";"84.21";"140";"0.33";"35.56";"2.22";"0";"22.22";"8.89";"6.67"
"Alberto Grassi";"RM";"all";"all";"375";"A. Grassi";"1995-03-07";"88.46";"15.78";"12";"0";"77";"100";"61.04";"1.59";"0.75";"63.83";"136.36";"0.28";"38.96";"5.19";"0";"16.88";"10.39";"1.3"
"Albert Gudmundsson";"AM";"all";"all";"11965";"A. Gudmundsson";"1997-06-15";"80.44";"18.38";"6";"0";"66";"100";"51.52";"1.84";"1.04";"73.53";"148.48";"0.61";"37.88";"4.55";"0";"27.27";"13.64";"9.09"
"Albert Gudmundsson";"CF";"all";"all";"11965";"A. Gudmundsson";"1997-06-15";"78.49";"17.26";"7";"0";"60";"100";"68.33";"2.68";"2.18";"73.17";"148.33";"0.79";"50";"10";"5";"28.33";"20";"13.33"
"Antoine Hainaut";"RB";"all";"all";"255286";"A. Hainaut";"2002-02-18";"94.63";"18.54";"5";"0";"45";"100";"62.22";"0.75";"0.5";"57.14";"131.11";"0.19";"35.56";"0";"0";"8.89";"6.67";"2.22"
"Ardian Ismajli";"CB";"all";"all";"16569";"A. Ismajli";"1996-09-30";"97.57";"18.39";"23";"0";"155";"100";"46.45";"0.24";"0.16";"90.28";"131.61";"0.12";"41.94";"2.58";"1.29";"2.58";"2.58";"1.29"
"Ardian Ismajli";"RCB";"all";"all";"16569";"A. Ismajli";"1996-09-30";"90.65";"17.19";"5";"0";"30";"100";"66.67";"0.23";"0.14";"95";"123.33";"0.08";"63.33";"0";"0";"0";"0";"0"
"Armando Izzo";"CB";"all";"all";"1037";"A. Izzo";"1992-03-02";"95.08";"22.72";"9";"0";"130";"100";"46.92";"0.21";"0.11";"96.72";"126.92";"0.1";"45.38";"0.77";"0";"0.77";"0.77";"0.77"
"Armando Izzo";"RCB";"all";"all";"1037";"A. Izzo";"1992-03-02";"94.63";"21.57";"17";"0";"275";"100";"55.27";"0.3";"0.15";"92.76";"132";"0.12";"51.27";"3.27";"0.73";"2.18";"1.09";"0.73"
"Ademola Lookman";"AM";"all";"all";"11457";"A. Lookman";"1997-10-20";"80.14";"19.8";"5";"0";"75";"100";"61.33";"3.17";"2.08";"56.52";"162.67";"0.83";"34.67";"2.67";"0";"49.33";"33.33";"13.33"
"Ademola Lookman";"CF";"all";"all";"11457";"A. Lookman";"1997-10-20";"85.29";"24.56";"10";"0";"165";"100";"63.64";"2.83";"1.84";"72.38";"165.45";"1.03";"46.06";"7.88";"0";"49.09";"32.12";"18.18"
"Ademola Lookman";"LF";"all";"all";"11457";"A. Lookman";"1997-10-20";"84.31";"21.66";"6";"0";"98";"100";"61.22";"2.58";"1.71";"75";"153.06";"1.05";"45.92";"10.2";"0";"43.88";"29.59";"18.37"
"Antoine Makoumbou";"DM";"all";"all";"66254";"A. Makoumbou";"1998-07-18";"80.71";"17.07";"9";"0";"107";"100";"50.47";"0.99";"0.44";"90.74";"128.04";"0.4";"45.79";"4.67";"2.8";"11.21";"4.67";"4.67"
"Antoine Makoumbou";"LM";"all";"all";"66254";"A. Makoumbou";"1998-07-18";"86.12";"17.12";"8";"0";"73";"100";"49.32";"0.82";"0.45";"77.78";"135.62";"0.27";"38.36";"6.85";"0";"10.96";"5.48";"4.11"
"Adam Marušić";"LB";"all";"all";"196";"A. Marušić";"1992-10-17";"95.13";"26.7";"6";"0";"85";"100";"52.94";"1.22";"0.81";"84.44";"132.94";"0.69";"44.71";"1.18";"0";"11.76";"7.06";"4.71"
"Adam Marušić";"RB";"all";"all";"196";"A. Marušić";"1992-10-17";"91.85";"23.68";"17";"0";"267";"100";"61.8";"0.87";"0.55";"84.24";"136.33";"0.28";"52.06";"2.62";"0.37";"11.24";"7.49";"3.37"
"Adam Masina";"LCB";"all";"all";"197";"A. Masina";"1994-01-02";"92.62";"22.05";"21";"0";"302";"100";"50.33";"0.55";"0.3";"85.53";"123.84";"0.18";"43.05";"1.99";"0.33";"4.64";"2.32";"0.66"
"Alan Agustín Matturro Romero";"LCB";"all";"all";"118053";"A. Matturro";"2004-10-11";"97.78";"19.65";"7";"0";"73";"100";"49.32";"0.41";"0.23";"83.33";"147.95";"0.19";"41.1";"2.74";"0";"2.74";"1.37";"1.37"
"Adam Obert";"LB";"all";"all";"70483";"A. Obert";"2002-08-23";"86.73";"15.74";"7";"0";"69";"100";"66.67";"1.13";"0.83";"78.26";"160.87";"0.61";"52.17";"10.14";"4.35";"17.39";"13.04";"8.7"
"Andrea Pinamonti";"CF";"all";"all";"14183";"A. Pinamonti";"1999-05-19";"89.12";"19.32";"33";"0";"291";"100";"69.76";"2.11";"1.58";"67";"158.08";"0.88";"46.74";"7.22";"0.34";"28.52";"21.65";"11.34"
"Alessio Romagnoli";"LCB";"all";"all";"480";"A. Romagnoli";"1995-01-12";"97.02";"25.8";"29";"0";"317";"100";"52.68";"0.41";"0.18";"95.81";"121.45";"0.16";"50.47";"0.95";"0.32";"2.84";"0.63";"0.32"
"Amir Rrahmani";"CB";"all";"all";"13580";"A. Rrahmani";"1994-02-24";"100.18";"24.38";"8";"0";"109";"100";"58.72";"0.28";"0.11";"87.5";"128.44";"0.08";"51.38";"3.67";"0";"1.83";"0";"0"
"Amir Rrahmani";"RCB";"all";"all";"13580";"A. Rrahmani";"1994-02-24";"96.72";"25.97";"30";"0";"652";"100";"56.29";"0.36";"0.18";"91.01";"131.44";"0.13";"51.23";"1.38";"0";"2.91";"1.07";"0.61"
"Alexis Saelemaekers";"RWB";"all";"all";"14543";"A. Saelemaekers";"1999-06-27";"79.5";"22.51";"10";"0";"203";"100";"60.59";"1.75";"1.24";"72.36";"165.02";"0.61";"43.84";"6.4";"1.97";"26.6";"18.72";"8.37"
"Arnaldo Antonio Sanabria Ayala";"CF";"all";"all";"995";"A. Sanabria";"1996-03-04";"79.88";"20.34";"14";"0";"90";"100";"63.33";"1.93";"1.02";"71.93";"157.78";"0.58";"45.56";"6.67";"0";"26.67";"15.56";"10"
"Amin Sarr";"CF";"all";"all";"29773";"A. Sarr";"2001-03-11";"78.58";"14.35";"18";"0";"132";"100";"65.91";"1.98";"1.3";"70.11";"169.7";"0.77";"46.21";"11.36";"0.76";"30.3";"21.21";"13.64"
"Alessandro Vogliacco";"RCB";"all";"all";"19932";"A. Vogliacco";"1998-09-14";"88.79";"18.3";"14";"0";"134";"100";"49.25";"0.43";"0.21";"87.88";"131.34";"0.17";"43.28";"0.75";"0";"2.99";"0.75";"0.75"
"Alessandro Zanoli";"RW";"all";"all";"63461";"A. Zanoli";"2000-10-03";"80.33";"20.39";"10";"0";"102";"100";"72.55";"3.26";"2.95";"64.86";"183.33";"1.55";"47.06";"9.8";"0.98";"46.08";"40.2";"23.53"
"Alessandro Zanoli";"RWB";"all";"all";"63461";"A. Zanoli";"2000-10-03";"78.09";"17.17";"7";"0";"69";"100";"57.97";"1.67";"1.19";"72.5";"172.46";"0.56";"42.03";"5.8";"0";"21.74";"14.49";"5.8"
"Alessio Zerbin";"RWB";"all";"all";"62992";"A. Zerbin";"1999-03-03";"95.02";"19.5";"14";"0";"160";"100";"70";"2.93";"2.56";"60.71";"173.75";"0.93";"42.5";"8.12";"0.62";"30";"26.25";"11.88"
"Aarón Martín Caricol";"LB";"all";"all";"19163";"Aarón Martín";"1997-04-22";"95.64";"21.29";"20";"0";"312";"100";"56.41";"1.07";"0.68";"75";"161.22";"0.37";"42.31";"1.92";"0.64";"16.03";"9.62";"4.17"
"Aarón Martín Caricol";"LWB";"all";"all";"19163";"Aarón Martín";"1997-04-22";"96.51";"19.48";"12";"0";"177";"100";"51.98";"1.25";"0.71";"71.74";"153.67";"0.38";"37.29";"5.08";"0";"18.64";"11.3";"5.08"
"Adrián Bernabé García";"RDM";"all";"all";"68901";"Adrián Bernabé";"2001-05-26";"98.18";"22.63";"5";"0";"74";"100";"45.95";"1.47";"0.44";"70.59";"124.32";"0.29";"32.43";"6.76";"0";"16.22";"4.05";"2.7"
"Alberto Moreno Pérez  ";"LB";"all";"all";"380";"Alberto Moreno";"1992-07-05";"87.2";"22.78";"17";"0";"281";"100";"57.65";"1.43";"0.91";"74.69";"145.55";"0.48";"43.06";"3.91";"0.71";"21.71";"14.59";"6.76"
"José Ángel Esmoris Tasende";"LB";"all";"all";"12683";"Angeliño";"1997-01-04";"96.26";"25.22";"6";"0";"97";"100";"52.58";"1.47";"1.04";"70.59";"144.33";"0.47";"37.11";"4.12";"0";"16.49";"11.34";"6.19"
"José Ángel Esmoris Tasende";"LCB";"all";"all";"12683";"Angeliño";"1997-01-04";"92.77";"25.08";"7";"0";"164";"100";"53.66";"1.11";"0.6";"71.59";"152.44";"0.25";"38.41";"2.44";"1.22";"15.24";"7.32";"1.83"
"José Ángel Esmoris Tasende";"LWB";"all";"all";"12683";"Angeliño";"1997-01-04";"96.02";"23.86";"19";"0";"308";"100";"60.39";"1.66";"1.14";"69.89";"149.68";"0.54";"42.21";"6.82";"0.65";"25.65";"17.86";"8.44"
"Assane Diao Diaoune";"LW";"all";"all";"759032";"Assane Diao";"2005-09-07";"93.64";"24.96";"5";"0";"60";"100";"58.33";"3.39";"2.13";"88.57";"181.67";"1.63";"51.67";"11.67";"0";"43.33";"26.67";"21.67"
"Botond Balogh";"LCB";"all";"all";"26657";"B. Balogh";"2002-06-06";"92.05";"20.25";"13";"0";"81";"100";"35.8";"0.61";"0.12";"93.1";"125.93";"0.1";"33.33";"2.47";"0";"4.94";"1.23";"1.23"
"Botond Balogh";"RCB";"all";"all";"26657";"B. Balogh";"2002-06-06";"90.66";"17.47";"9";"0";"57";"100";"43.86";"0.23";"0.12";"88";"128.07";"0.11";"38.6";"0";"0";"1.75";"1.75";"1.75"
"Bryan Cristante";"LM";"all";"all";"1537";"B. Cristante";"1995-03-03";"85.76";"20.65";"6";"0";"65";"100";"47.69";"0.99";"0.48";"80.65";"130.77";"0.3";"38.46";"3.08";"0";"13.85";"7.69";"4.62"
"Bryan Cristante";"RM";"all";"all";"1537";"B. Cristante";"1995-03-03";"90.26";"23.72";"10";"0";"119";"100";"46.22";"1.34";"0.69";"74.55";"136.13";"0.42";"34.45";"5.04";"1.68";"18.49";"10.08";"5.88"
"Boulaye Dia";"AM";"all";"all";"13183";"B. Dia";"1996-11-16";"82.44";"24.06";"11";"0";"92";"100";"58.7";"2.48";"1.59";"85.19";"144.57";"1.4";"50";"7.61";"2.17";"36.96";"20.65";"17.39"
"Boulaye Dia";"CF";"all";"all";"13183";"B. Dia";"1996-11-16";"76.02";"18.87";"11";"0";"77";"100";"62.34";"2.26";"1.42";"75";"154.55";"0.76";"46.75";"9.09";"1.3";"41.56";"23.38";"12.99"
"Berat  Djimsiti";"CB";"all";"all";"1317";"B. Djimsiti";"1993-02-19";"90.56";"24.42";"8";"0";"77";"100";"62.34";"0.29";"0.1";"93.75";"122.08";"0.09";"58.44";"2.6";"0";"2.6";"0";"0"
"Berat  Djimsiti";"RCB";"all";"all";"1317";"B. Djimsiti";"1993-02-19";"93.63";"25.02";"15";"0";"243";"100";"55.56";"0.59";"0.34";"84.44";"130.45";"0.19";"46.91";"1.65";"0.82";"6.58";"3.29";"2.06"
"Benjamín Domínguez";"LW";"all";"all";"73443";"B. Domínguez";"2003-09-19";"77.22";"20.67";"9";"0";"87";"100";"67.82";"2.1";"1.35";"86.44";"170.11";"0.99";"58.62";"9.2";"3.45";"37.93";"24.14";"17.24"
"Billy Gilmour";"DM";"all";"all";"23138";"B. Gilmour";"2001-06-11";"82.12";"20.81";"7";"0";"74";"100";"54.05";"1.09";"0.57";"82.5";"121.62";"0.32";"44.59";"2.7";"0";"17.57";"8.11";"2.7"
"Benjamin Pavard";"RCB";"all";"all";"1298";"B. Pavard";"1996-03-28";"93.07";"25.66";"16";"0";"255";"100";"57.65";"0.88";"0.66";"90.48";"133.33";"0.4";"52.16";"1.57";"0";"8.63";"6.67";"3.53"
"Balthazar Pierret";"LDM";"all";"all";"24683";"B. Pierret";"2000-05-15";"78.73";"14.31";"6";"0";"52";"100";"63.46";"0.69";"0.46";"87.88";"140.38";"0.37";"55.77";"3.85";"0";"5.77";"3.85";"1.92"
"Balthazar Pierret";"LM";"all";"all";"24683";"B. Pierret";"2000-05-15";"91.18";"21.84";"6";"0";"62";"100";"61.29";"0.93";"0.58";"81.58";"133.87";"0.44";"50";"6.45";"0";"12.9";"8.06";"6.45"
"Borna Sosa";"LWB";"all";"all";"19062";"B. Sosa";"1998-01-21";"85.74";"22.78";"9";"0";"168";"100";"62.5";"1.49";"0.91";"75.24";"166.07";"0.49";"47.02";"3.57";"0";"20.83";"12.5";"6.55"
"Gleysson Bremer Silva Nascimento";"LCB";"all";"all";"14104";"Bremer";"1997-03-18";"96.93";"31.77";"6";"0";"93";"100";"41.94";"0.4";"0.11";"94.87";"125.81";"0.09";"39.78";"1.08";"0";"2.15";"0";"0"
"Ché Adams";"CF";"all";"all";"18665";"C. Adams";"1996-07-13";"91.95";"22.17";"27";"0";"251";"100";"68.92";"2.42";"1.64";"71.68";"159.76";"1.04";"49.4";"6.77";"0.4";"32.27";"21.91";"14.34"
"Cristiano Biraghi";"LB";"all";"all";"2067";"C. Biraghi";"1992-09-01";"95.69";"21.71";"12";"0";"207";"100";"55.56";"1.32";"0.7";"73.91";"150.24";"0.4";"41.06";"2.9";"0.48";"21.74";"12.56";"6.28"
"Cesare Casadei";"LDM";"all";"all";"31197";"C. Casadei";"2003-01-10";"77.11";"19.6";"6";"0";"54";"100";"31.48";"1.11";"0.25";"94.12";"125.93";"0.23";"29.63";"1.85";"1.85";"14.81";"1.85";"1.85"
"Charles De Ketelaere";"AM";"all";"all";"24268";"C. De Ketelaere";"2001-03-10";"72.1";"20.71";"5";"0";"90";"100";"71.11";"2.26";"1.71";"73.44";"157.78";"0.87";"52.22";"8.89";"0";"35.56";"25.56";"16.67"
"Charles De Ketelaere";"CF";"all";"all";"24268";"C. De Ketelaere";"2001-03-10";"78.92";"22.17";"6";"0";"83";"100";"67.47";"2.72";"1.48";"67.86";"151.81";"0.69";"45.78";"12.05";"1.2";"36.14";"22.89";"12.05"
"Charles De Ketelaere";"RF";"all";"all";"24268";"C. De Ketelaere";"2001-03-10";"79";"21.26";"7";"0";"136";"100";"60.29";"2.21";"1.43";"76.83";"158.82";"0.99";"46.32";"10.29";"2.21";"33.82";"21.32";"13.97"
"Christian Lund Gytkjær";"CF";"all";"all";"13052";"C. Gytkjær";"1990-05-06";"74.6";"16.19";"6";"0";"38";"100";"68.42";"3.32";"2.06";"69.23";"160.53";"0.76";"47.37";"7.89";"0";"34.21";"21.05";"10.53"
"Christian Kabasele";"RCB";"all";"all";"1835";"C. Kabasele";"1991-02-24";"94.72";"23.74";"7";"0";"111";"100";"51.35";"0.37";"0.18";"89.47";"130.63";"0.12";"45.95";"0.9";"0";"1.8";"0.9";"0"
"Christian  Kouamé";"CF";"all";"all";"14154";"C. Kouamé";"1997-12-06";"90.33";"18.73";"5";"0";"43";"100";"67.44";"2.8";"2.2";"65.52";"174.42";"1.4";"44.19";"16.28";"0";"37.21";"30.23";"16.28"
"Charalampos Lykogiannis";"LB";"all";"all";"11654";"C. Lykogiannis";"1993-10-22";"85.34";"23.94";"9";"0";"143";"100";"55.24";"1.06";"0.6";"81.01";"138.46";"0.28";"44.76";"0.7";"0";"13.29";"8.39";"2.1"
"Cheikh Ahmet Tidian Niasse";"RM";"all";"all";"20971";"C. Niasse";"2000-01-19";"88.75";"14.55";"7";"0";"44";"100";"43.18";"1.12";"0.6";"63.16";"159.09";"0.25";"27.27";"4.55";"0";"13.64";"9.09";"2.27"
"Christian Pulišić";"AM";"all";"all";"1849";"C. Pulišić";"1998-09-18";"91.52";"23.28";"8";"0";"134";"100";"56.72";"3.18";"2.08";"80.26";"167.91";"1.2";"45.52";"10.45";"2.99";"42.54";"25.37";"18.66"
"Christian Pulišić";"RF";"all";"all";"1849";"C. Pulišić";"1998-09-18";"92.77";"23.52";"6";"0";"94";"100";"63.83";"2.33";"1.59";"75";"157.45";"0.92";"47.87";"8.51";"2.13";"37.23";"24.47";"14.89"
"Christian Pulišić";"RW";"all";"all";"1849";"C. Pulišić";"1998-09-18";"80.73";"22.56";"8";"0";"112";"100";"61.61";"2.28";"1.58";"71.01";"157.14";"0.77";"43.75";"9.82";"0";"35.71";"24.11";"12.5"
"Casper Tengstedt";"CF";"all";"all";"33025";"C. Tengstedt";"2000-06-01";"73.84";"13.9";"15";"0";"86";"100";"75.58";"2.72";"2.22";"58.46";"181.4";"1.24";"44.19";"8.14";"1.16";"34.88";"26.74";"12.79"
"Carlos Augusto Zopolato Neves";"LCB";"all";"all";"28255";"Carlos Augusto";"1999-01-07";"96.61";"31.68";"8";"0";"183";"100";"49.18";"1.02";"0.56";"88.89";"131.69";"0.38";"43.72";"4.92";"0.55";"12.57";"6.01";"3.28"
"Carlos Augusto Zopolato Neves";"LWB";"all";"all";"28255";"Carlos Augusto";"1999-01-07";"93.48";"26.48";"5";"0";"53";"100";"60.38";"1.33";"0.92";"87.5";"149.06";"0.69";"52.83";"5.66";"0";"20.75";"13.21";"9.43"
"Domagoj Bradarić";"LB";"all";"all";"16568";"D. Bradarić";"1999-12-10";"90.2";"17.94";"5";"0";"65";"100";"44.62";"1.53";"0.7";"86.21";"161.54";"0.52";"38.46";"6.15";"0";"21.54";"9.23";"7.69"
"Domagoj Bradarić";"LWB";"all";"all";"16568";"D. Bradarić";"1999-12-10";"80.63";"15.17";"15";"0";"131";"100";"63.36";"1.98";"1.35";"69.88";"152.67";"0.86";"44.27";"6.87";"0.76";"32.82";"22.9";"16.03"
"Davide Calabria";"RB";"all";"all";"2524";"D. Calabria";"1996-12-06";"85.25";"24.95";"11";"0";"177";"100";"54.8";"1.03";"0.56";"78.35";"139.55";"0.3";"42.94";"2.82";"0.56";"13.56";"6.78";"2.82"
"Danilo Cataldi";"DM";"all";"all";"2285";"D. Cataldi";"1994-08-06";"87.41";"20.55";"8";"0";"74";"100";"55.41";"1.45";"1.08";"78.05";"140.54";"0.44";"43.24";"1.35";"0";"16.22";"13.51";"6.76"
"Danilo Cataldi";"RDM";"all";"all";"2285";"D. Cataldi";"1994-08-06";"84.06";"17.68";"6";"0";"65";"100";"49.23";"1.13";"0.52";"71.88";"124.62";"0.35";"35.38";"3.08";"0";"18.46";"9.23";"4.62"
"Diego Coppola";"CB";"all";"all";"85815";"D. Coppola";"2003-12-28";"96.96";"17.78";"27";"0";"179";"100";"51.96";"0.37";"0.2";"76.34";"129.05";"0.1";"39.66";"1.12";"0";"2.79";"1.12";"0.56"
"Diego Coppola";"LCB";"all";"all";"85815";"D. Coppola";"2003-12-28";"97.37";"16.75";"5";"0";"41";"100";"53.66";"0.37";"0.23";"86.36";"134.15";"0.12";"46.34";"0";"0";"4.88";"2.44";"0"
"Danilo D'Ambrosio";"LCB";"all";"all";"2286";"D. D'Ambrosio";"1988-09-09";"94.57";"21.9";"5";"0";"87";"100";"55.17";"0.66";"0.43";"83.33";"122.99";"0.24";"45.98";"5.75";"1.15";"9.2";"6.9";"3.45"
"Danilo D'Ambrosio";"RCB";"all";"all";"2286";"D. D'Ambrosio";"1988-09-09";"79.84";"19.12";"5";"0";"72";"100";"58.33";"0.45";"0.35";"88.1";"144.44";"0.26";"51.39";"1.39";"0";"5.56";"4.17";"1.39"
"Denzel Dumfries";"RWB";"all";"all";"12685";"D. Dumfries";"1996-04-18";"90.7";"24.9";"18";"0";"248";"100";"63.71";"2.24";"1.57";"72.15";"169.35";"0.79";"45.97";"5.24";"0";"25.4";"18.15";"8.87"
"Daniel Fila";"CF";"all";"all";"37507";"D. Fila";"2002-08-21";"72.6";"16.01";"5";"0";"31";"100";"77.42";"1.9";"1.44";"70.83";"167.74";"1.1";"54.84";"12.9";"3.23";"25.81";"19.35";"16.13"
"Davide Frattesi";"RM";"all";"all";"19731";"D. Frattesi";"1999-09-22";"87.95";"29.04";"10";"0";"70";"100";"67.14";"2.36";"1.79";"76.6";"147.14";"0.88";"51.43";"12.86";"0";"30";"22.86";"11.43"
"Daniele Ghilardi";"LCB";"all";"all";"698110";"D. Ghilardi";"2003-01-06";"95.64";"19.07";"10";"0";"98";"100";"53.06";"0.51";"0.28";"75";"134.69";"0.18";"39.8";"4.08";"0";"0";"0";"0"
"Daniele Ghilardi";"RCB";"all";"all";"698110";"D. Ghilardi";"2003-01-06";"93.04";"17.81";"11";"0";"104";"100";"51.92";"0.41";"0.25";"74.07";"140.38";"0.13";"38.46";"1.92";"0";"3.85";"1.92";"0"
"Darko Lazović";"LW";"all";"all";"2361";"D. Lazović";"1990-09-15";"79.93";"15.98";"7";"0";"80";"100";"66.25";"1.91";"1.5";"54.72";"153.75";"0.36";"36.25";"1.25";"0";"31.25";"26.25";"6.25"
"Darko Lazović";"LWB";"all";"all";"2361";"D. Lazović";"1990-09-15";"76.78";"14.18";"7";"0";"87";"100";"71.26";"2.29";"1.53";"69.35";"173.56";"0.83";"49.43";"9.2";"2.3";"36.78";"25.29";"12.64"
"Daniel Maldini";"CF";"all";"all";"24452";"D. Maldini";"2001-10-11";"85.57";"17.79";"5";"0";"60";"100";"63.33";"2.18";"1.41";"81.58";"176.67";"1.07";"51.67";"10";"3.33";"31.67";"16.67";"10"
