"Player";"Position";"third";"channel";"Player ID";"Short name";"Birthdate";"Minutes played per match";"Adjusted min TIP per match";"Count performances that pass the quality check";"Count performances that fail the quality check";"Count Pressures received in sample";"Count Pressures received per 100 Pressures";"Count forced losses under Pressure per 100 Pressures";"Count ball retentions under Pressure per 100 Pressures";"Ball retention ratio under Pressure";"Pass completion ratio under Pressure";"Count pass attempts under Pressure per 100 Pressures";"Count completed passes under Pressure per 100 Pressures";"Count dangerous pass attempts under Pressure per 100 Pressures";"Count dangerous passes completed under Pressure per 100 Pressures";"Dangerous pass completion ratio under Pressure";"Count difficult pass attempts under Pressure per 100 Pressures";"Count difficult passes completed under Pressure per 100 Pressures";"Difficult pass completion ratio under Pressure"
"Óliver Torres Muñoz";"RM";"all";"all";"8194";"Óliver Torres";"1994-11-10";"76.69";"21.09";"11";"0";"310";"100";"16.45";"83.55";"83.55";"86.52";"86.13";"74.52";"10";"6.77";"67.74";"18.06";"10.97";"60.71"
"Oussama Idrissi";"LW";"all";"all";"8290";"O. Idrissi";"1996-02-26";"92.46";"21.44";"26";"0";"1033";"100";"24.49";"75.51";"75.51";"78.76";"61.08";"48.11";"14.13";"9.1";"64.38";"13.36";"7.45";"55.8"
"Pablo Edson Barrera Acosta";"RW";"all";"all";"8308";"P. Barrera";"1987-06-21";"87.41";"14.79";"17";"2";"357";"100";"30.81";"69.19";"69.19";"69.44";"70.59";"49.02";"8.96";"3.64";"40.62";"22.13";"7.56";"34.18"
"João Paulo Dias Fernandes";"CF";"all";"all";"8496";"Paulinho";"1992-11-09";"96.12";"22.96";"34";"1";"450";"100";"29.33";"70.67";"70.67";"76.16";"67.11";"51.11";"16.67";"10";"60";"20.22";"12.22";"60.44"
"Rogelio Gabriel Funes Mori";"CF";"all";"all";"9206";"R. Funes Mori";"1991-03-05";"73.71";"16.61";"13";"0";"158";"100";"26.58";"73.42";"73.42";"80.41";"61.39";"49.37";"11.39";"6.96";"61.11";"11.39";"5.7";"50"
"Rubén Duarte Sánchez";"LB";"all";"all";"9335";"Rubén Duarte";"1995-10-18";"102.5";"21.66";"7";"0";"166";"100";"13.86";"86.14";"86.14";"89.54";"92.17";"82.53";"4.82";"4.22";"87.5";"13.25";"8.43";"63.64"
"Rubén Duarte Sánchez";"LCB";"all";"all";"9335";"Rubén Duarte";"1995-10-18";"99.16";"20.97";"23";"0";"524";"100";"17.18";"82.82";"82.82";"83.37";"90.65";"75.57";"2.86";"1.91";"66.67";"18.51";"9.54";"51.55"
"Sébastien Salles-Lamonge";"AM";"all";"all";"9686";"S. Salles-Lamonge";"1996-01-28";"88.57";"22.64";"5";"1";"157";"100";"22.93";"77.07";"77.07";"80.8";"79.62";"64.33";"7.01";"3.18";"45.45";"12.74";"6.37";"50"
"Sébastien Salles-Lamonge";"CF";"all";"all";"9686";"S. Salles-Lamonge";"1996-01-28";"83.83";"25.21";"5";"1";"191";"100";"24.08";"75.92";"75.92";"78.08";"76.44";"59.69";"13.61";"9.95";"73.08";"16.75";"9.42";"56.25"
"Sébastien Salles-Lamonge";"LW";"all";"all";"9686";"S. Salles-Lamonge";"1996-01-28";"81.69";"21.78";"7";"0";"220";"100";"15.45";"84.55";"84.55";"87.72";"77.73";"68.18";"6.36";"4.09";"64.29";"10.45";"5.91";"56.52"
"Sébastien Salles-Lamonge";"RM";"all";"all";"9686";"S. Salles-Lamonge";"1996-01-28";"90.31";"20.2";"5";"0";"181";"100";"19.34";"80.66";"80.66";"82.64";"79.56";"65.75";"11.05";"7.18";"65";"13.26";"7.73";"58.33"
"Sergio Canales Madrazo";"AM";"all";"all";"9750";"Sergio Canales";"1991-02-16";"94.54";"19.09";"5";"0";"216";"100";"16.67";"83.33";"83.33";"83.73";"76.85";"64.35";"11.11";"5.56";"50";"15.28";"6.94";"45.45"
"Sergio Canales Madrazo";"RW";"all";"all";"9750";"Sergio Canales";"1991-02-16";"97.38";"25.42";"20";"0";"962";"100";"16.84";"83.16";"83.16";"83.08";"74.32";"61.75";"13.41";"8.21";"61.24";"12.79";"6.24";"48.78"
"Sergio Ramos García";"LCB";"all";"all";"9765";"Sergio Ramos";"1986-03-30";"95.74";"20.6";"8";"0";"140";"100";"17.86";"82.14";"82.14";"85.04";"90.71";"77.14";"2.14";"0.71";"33.33";"10";"3.57";"35.71"
"Anthony Rubén Lozano Choco";"CF";"all";"all";"11652";"A. Lozano";"1993-04-25";"85.93";"16.82";"11";"0";"129";"100";"37.21";"62.79";"62.79";"67.27";"42.64";"28.68";"7.75";"2.33";"30";"10.85";"3.1";"28.57"
"Guido Hernán Pizarro";"LDM";"all";"all";"11678";"G. Pizarro";"1990-02-26";"103.47";"25.32";"7";"0";"183";"100";"20.77";"79.23";"79.23";"83.44";"85.79";"71.58";"3.28";"2.19";"66.67";"12.02";"6.56";"54.55"
"Guido Hernán Pizarro";"RCB";"all";"all";"11678";"G. Pizarro";"1990-02-26";"104.17";"23.97";"13";"0";"300";"100";"20.33";"79.67";"79.67";"82.42";"85.33";"70.33";"2.33";"1.67";"71.43";"16";"8.33";"52.08"
"Edgar Yoel Bárcenas Herrera";"LW";"all";"all";"11705";"Y. Bárcenas";"1993-10-23";"99.86";"21.23";"8";"0";"265";"100";"25.66";"74.34";"74.34";"77.38";"63.4";"49.06";"6.79";"3.02";"44.44";"11.7";"4.91";"41.94"
"Anderson Santamaría Bardales";"CB";"all";"all";"11862";"A. Santamaría";"1992-01-10";"102.94";"17.91";"5";"0";"74";"100";"20.27";"79.73";"79.73";"82.61";"93.24";"77.03";"2.7";"2.7";"100";"10.81";"8.11";"75"
"Anderson Santamaría Bardales";"LCB";"all";"all";"11862";"A. Santamaría";"1992-01-10";"101.07";"18.79";"9";"0";"140";"100";"19.29";"80.71";"80.71";"83.62";"82.86";"69.29";"0";"0";"";"13.57";"9.29";"68.42"
"Jesús Daniel Gallardo Vasconcelos";"LB";"all";"all";"11901";"J. Gallardo";"1994-08-15";"98";"23.38";"28";"0";"614";"100";"25.41";"74.59";"74.59";"76.26";"87.13";"66.45";"8.63";"4.07";"47.17";"22.64";"10.42";"46.04"
"Jesús Daniel Gallardo Vasconcelos";"LWB";"all";"all";"11901";"J. Gallardo";"1994-08-15";"97.56";"22.43";"8";"0";"169";"100";"26.63";"73.37";"73.37";"75.18";"83.43";"62.72";"5.33";"2.37";"44.44";"15.38";"4.73";"30.77"
"Carlos Joel Salcedo Hernández";"LCB";"all";"all";"11902";"C. Salcedo";"1993-09-29";"100.29";"20.01";"9";"0";"163";"100";"15.95";"84.05";"84.05";"86.52";"86.5";"74.85";"0.61";"0";"0";"9.82";"4.91";"50"
"José Luis Rodríguez Francis";"LW";"all";"all";"12070";"J. Rodríguez";"1998-06-19";"95.9";"19.51";"12";"0";"323";"100";"28.79";"71.21";"71.21";"71.88";"59.44";"42.72";"12.07";"4.95";"41.03";"14.55";"4.33";"29.79"
"José Luis Rodríguez Francis";"RW";"all";"all";"12070";"J. Rodríguez";"1998-06-19";"94.24";"21.53";"8";"0";"206";"100";"24.27";"75.73";"75.73";"77.7";"67.48";"52.43";"11.65";"5.34";"45.83";"19.42";"8.74";"45"
"Érick Gabriel Gutiérrez Galaviz";"LDM";"all";"all";"12075";"É. Gutiérrez";"1995-06-15";"94.83";"20.22";"5";"0";"105";"100";"14.29";"85.71";"85.71";"89.16";"79.05";"70.48";"5.71";"4.76";"83.33";"17.14";"11.43";"66.67"
"Érick Gabriel Gutiérrez Galaviz";"LM";"all";"all";"12075";"É. Gutiérrez";"1995-06-15";"96.32";"20.15";"12";"0";"320";"100";"20.94";"79.06";"79.06";"81.25";"80";"65";"9.06";"5";"55.17";"16.25";"8.12";"50"
"John Stiven Mendoza Valencia";"LW";"all";"all";"12076";"S. Mendoza";"1992-06-27";"96.58";"20.34";"13";"0";"303";"100";"27.39";"72.61";"72.61";"78.28";"65.35";"51.16";"14.52";"6.93";"47.73";"14.19";"5.94";"41.86"
"John Stiven Mendoza Valencia";"RW";"all";"all";"12076";"S. Mendoza";"1992-06-27";"95.23";"19.71";"6";"1";"130";"100";"26.15";"73.85";"73.85";"76.47";"65.38";"50";"10";"5.38";"53.85";"13.85";"5.38";"38.89"
"Georgios Giakoumakis";"CF";"all";"all";"12706";"G. Giakoumakis";"1994-12-09";"79.84";"18.68";"13";"3";"139";"100";"28.78";"71.22";"71.22";"74.07";"58.27";"43.17";"19.42";"13.67";"70.37";"20.86";"10.79";"51.72"
"Néstor Alejandro Araújo Razo";"RCB";"all";"all";"13920";"N. Araújo";"1991-08-29";"91.76";"20.56";"7";"0";"107";"100";"18.69";"81.31";"81.31";"85.57";"90.65";"77.57";"1.87";"0.93";"50";"14.02";"6.54";"46.67"
"Leonardo Gabriel Suárez";"RW";"all";"all";"13951";"L. Suárez";"1996-03-30";"80.47";"17.36";"7";"0";"182";"100";"21.98";"78.02";"78.02";"79.14";"76.37";"60.44";"8.79";"4.4";"50";"18.68";"10.44";"55.88"
"Ignacio Pussetto";"CF";"all";"all";"14091";"I. Pussetto";"1995-12-21";"78.39";"17.09";"10";"0";"130";"100";"27.69";"72.31";"72.31";"78.48";"60.77";"47.69";"6.15";"3.08";"50";"9.23";"5.38";"58.33"
"Carlos Uriel Antuna Romero";"RW";"all";"all";"14263";"U. Antuna";"1997-08-21";"74.05";"17.48";"7";"0";"129";"100";"36.43";"63.57";"63.57";"67.78";"69.77";"47.29";"18.6";"9.3";"50";"22.48";"7.75";"34.48"
"Oscar Eduardo Estupiñán Vallesilla";"CF";"all";"all";"16053";"O. Estupiñán";"1996-12-29";"94.72";"18.88";"21";"0";"270";"100";"35.19";"64.81";"64.81";"71.43";"51.85";"37.04";"8.52";"4.07";"47.83";"13.33";"6.67";"50"
"Antonio Briseño Vázquez";"RCB";"all";"all";"16228";"A. Briseño";"1994-02-05";"103.02";"24.25";"9";"0";"137";"100";"18.25";"81.75";"81.75";"82.54";"91.97";"75.91";"0";"0";"";"24.82";"16.79";"67.65"
"Shamar Nicholson";"CF";"all";"all";"16910";"S. Nicholson";"1997-03-16";"82.75";"21.71";"5";"0";"51";"100";"29.41";"70.59";"70.59";"74.19";"60.78";"45.1";"11.76";"7.84";"66.67";"19.61";"9.8";"50"
"Jesús Alberto Angulo Uriarte";"LB";"all";"all";"18022";"J. Angulo";"1998-01-30";"97.95";"22.06";"21";"0";"498";"100";"21.89";"78.11";"78.11";"79.9";"79.92";"63.86";"6.02";"3.41";"56.67";"20.68";"10.24";"49.51"
"Jesús Alberto Angulo Uriarte";"LCB";"all";"all";"18022";"J. Angulo";"1998-01-30";"103.21";"23.76";"10";"0";"189";"100";"17.46";"82.54";"82.54";"84.48";"92.06";"77.78";"1.06";"0";"0";"13.76";"4.76";"34.62"
"Luis Alfonso Rodríguez Alanís";"RB";"all";"all";"18023";"L. Rodríguez";"1991-01-21";"87.09";"19.86";"14";"0";"407";"100";"20.88";"79.12";"79.12";"80.52";"84.52";"68.06";"2.46";"0.98";"40";"14.25";"6.14";"43.1"
"Henry Josué Martín Mex";"CF";"all";"all";"18024";"H. Martín";"1992-11-18";"88.38";"20.51";"23";"1";"403";"100";"34.49";"65.51";"65.51";"70.12";"62.28";"43.67";"19.35";"10.17";"52.56";"22.33";"11.91";"53.33"
"Ángel Zaldívar Caviedes";"CF";"all";"all";"18027";"Á. Zaldívar";"1994-02-08";"86.48";"19.32";"12";"0";"145";"100";"42.76";"57.24";"57.24";"69.62";"54.48";"37.93";"8.28";"3.45";"41.67";"11.03";"3.45";"31.25"
"Javier Güemez López";"LDM";"all";"all";"18028";"J. Güemez";"1991-10-17";"95.9";"17.43";"8";"1";"188";"100";"14.36";"85.64";"85.64";"86.67";"87.77";"76.06";"6.91";"4.26";"61.54";"12.77";"7.45";"58.33"
"Javier Güemez López";"LM";"all";"all";"18028";"J. Güemez";"1991-10-17";"99.82";"21.64";"14";"1";"413";"100";"23.73";"76.27";"76.27";"81.11";"78.21";"63.44";"7.75";"3.87";"50";"14.29";"7.02";"49.15"
"Erick Germain Aguirre Tafolla";"RB";"all";"all";"18030";"E. Aguirre";"1997-02-23";"95.32";"23.11";"9";"0";"219";"100";"22.83";"77.17";"77.17";"77.5";"91.32";"70.78";"7.31";"3.65";"50";"27.4";"14.16";"51.67"
"Roberto Carlos Alvarado Hernández";"RF";"all";"all";"18033";"R. Alvarado";"1998-09-07";"89.6";"22.62";"5";"0";"175";"100";"22.29";"77.71";"77.71";"79.49";"66.86";"53.14";"9.71";"6.29";"64.71";"15.43";"9.14";"59.26"
"Roberto Carlos Alvarado Hernández";"RW";"all";"all";"18033";"R. Alvarado";"1998-09-07";"94.94";"20.72";"15";"0";"502";"100";"25.1";"74.9";"74.9";"80.06";"63.94";"51.2";"10.76";"5.58";"51.85";"13.75";"6.97";"50.72"
"Gerardo Daniel Arteaga Zamora";"LB";"all";"all";"18034";"G. Arteaga";"1998-09-07";"100.28";"24.81";"30";"0";"753";"100";"22.44";"77.56";"77.56";"83.42";"77.69";"64.81";"5.44";"2.12";"39.02";"14.34";"6.91";"48.15"
"Cristian Alexis Borja González";"LB";"all";"all";"18224";"C. Borja";"1993-02-18";"94.49";"22.69";"16";"0";"335";"100";"17.31";"82.69";"82.69";"84.15";"79.1";"66.57";"6.57";"3.58";"54.55";"15.82";"8.06";"50.94"
"Cristian Alexis Borja González";"LWB";"all";"all";"18224";"C. Borja";"1993-02-18";"81.15";"18.23";"5";"0";"88";"100";"26.14";"73.86";"73.86";"78.38";"84.09";"65.91";"6.82";"2.27";"33.33";"21.59";"12.5";"57.89"
"Jefferson Alfredo Intriago Mendoza";"LM";"all";"all";"18264";"J. Intriago";"1996-06-04";"90.21";"18.98";"7";"0";"157";"100";"10.83";"89.17";"89.17";"91.53";"75.16";"68.79";"0.64";"0.64";"100";"5.73";"3.82";"66.67"
"Víctor Alejandro Dávila Zavala";"CF";"all";"all";"18289";"V. Dávila";"1997-11-04";"80.84";"19.99";"11";"0";"184";"100";"27.72";"72.28";"72.28";"77.97";"64.13";"50";"11.96";"7.07";"59.09";"17.39";"9.24";"53.13"
"Javairo Dilrosun";"RW";"all";"all";"19084";"J. Dilrosun";"1998-06-22";"80.85";"21.37";"8";"1";"170";"100";"23.53";"76.47";"76.47";"86";"58.82";"50.59";"8.24";"5.29";"64.29";"10";"6.47";"64.71"
"Bruno Méndez Cittadini";"RCB";"all";"all";"20198";"B. Méndez";"1999-09-10";"99.32";"23.07";"19";"0";"306";"100";"27.45";"72.55";"72.55";"75.09";"90.52";"67.97";"0.65";"0";"0";"17.97";"6.54";"36.36"
"Uros  Djurdjevic";"CF";"all";"all";"22090";"U. Đurđević";"1994-03-02";"97.6";"18.77";"17";"0";"242";"100";"41.32";"58.68";"58.68";"65.85";"50.83";"33.47";"15.7";"7.02";"44.74";"20.66";"9.5";"46"
"Diego Lainez Leyva";"LW";"all";"all";"22092";"D. Lainez";"2000-06-09";"83.74";"15.11";"7";"0";"130";"100";"25.38";"74.62";"74.62";"78.82";"65.38";"51.54";"14.62";"9.23";"63.16";"16.15";"6.15";"38.1"
"Diego Lainez Leyva";"RW";"all";"all";"22092";"D. Lainez";"2000-06-09";"91.16";"21.32";"12";"0";"369";"100";"26.83";"73.17";"73.17";"71.36";"55.83";"39.84";"9.76";"4.07";"41.67";"17.07";"5.96";"34.92"
"Lisandro Magallán";"CB";"all";"all";"22235";"L. Magallán";"1993-09-27";"101.07";"21.81";"12";"0";"193";"100";"24.35";"75.65";"75.65";"80.59";"88.08";"70.98";"0";"0";"";"15.03";"10.36";"68.97"
"Lisandro Magallán";"LCB";"all";"all";"22235";"L. Magallán";"1993-09-27";"99.34";"20.84";"10";"0";"165";"100";"24.24";"75.76";"75.76";"80.71";"84.85";"68.48";"0.61";"0.61";"100";"16.97";"9.09";"53.57"
"Carlos Emilio Orrantía Treviño";"RWB";"all";"all";"23230";"C. Orrantía";"1991-02-01";"94.97";"18.08";"6";"0";"114";"100";"27.19";"72.81";"72.81";"75.56";"78.95";"59.65";"12.28";"4.39";"35.71";"24.56";"12.28";"50"
"Luis Ricardo Reyes Moreno";"LB";"all";"all";"23247";"L. Reyes";"1991-04-03";"95.81";"19.98";"19";"0";"405";"100";"29.63";"70.37";"70.37";"74.85";"80.49";"60.25";"9.14";"4.44";"48.65";"24.94";"11.36";"45.54"
"Brayan Eduardo Garnica Cortéz";"RW";"all";"all";"23253";"B. Garnica";"1996-05-27";"90.39";"15.32";"8";"0";"163";"100";"27.61";"72.39";"72.39";"73.95";"73.01";"53.99";"11.66";"6.13";"52.63";"23.93";"11.04";"46.15"
"Luis Enrique Quiñónes";"CF";"all";"all";"23271";"L. Quiñónes";"1991-06-26";"93.98";"17.47";"7";"2";"216";"100";"33.33";"66.67";"66.67";"70.83";"55.56";"39.35";"8.33";"2.78";"33.33";"15.28";"6.02";"39.39"
"Luis Enrique Quiñónes";"RW";"all";"all";"23271";"L. Quiñónes";"1991-06-26";"88.31";"16.94";"5";"0";"174";"100";"24.14";"75.86";"75.86";"78";"57.47";"44.83";"10.92";"5.75";"52.63";"15.52";"6.9";"44.44"
"Rodolfo Gilbert Pizarro Thomas";"LW";"all";"all";"23284";"R. Pizarro";"1994-02-15";"80.96";"14.15";"6";"1";"143";"100";"25.17";"74.83";"74.83";"77.92";"53.85";"41.96";"6.99";"2.8";"40";"11.19";"4.2";"37.5"
"John Stefan Medina Ramírez";"RB";"all";"all";"23300";"S. Medina";"1992-06-14";"91.26";"22.95";"6";"0";"135";"100";"20.74";"79.26";"79.26";"83.64";"81.48";"68.15";"5.93";"2.96";"50";"14.07";"8.15";"57.89"
"John Stefan Medina Ramírez";"RCB";"all";"all";"23300";"S. Medina";"1992-06-14";"100.66";"24.94";"26";"0";"516";"100";"15.89";"84.11";"84.11";"87.61";"87.6";"76.74";"3.1";"2.33";"75";"13.76";"7.56";"54.93"
"Dieter Daniel Villalpando Pérez";"AM";"all";"all";"23309";"D. Villalpando";"1991-08-04";"80.85";"18.64";"8";"0";"193";"100";"20.21";"79.79";"79.79";"82.39";"73.58";"60.62";"7.77";"4.15";"53.33";"12.95";"7.25";"56"
"Dieter Daniel Villalpando Pérez";"CF";"all";"all";"23309";"D. Villalpando";"1991-08-04";"83.34";"16.95";"13";"1";"331";"100";"21.45";"78.55";"78.55";"82.99";"72.81";"60.42";"11.18";"6.65";"59.46";"11.18";"5.74";"51.35"
"Jesús Alonso Escoboza Lugo";"LWB";"all";"all";"23319";"A. Escoboza";"1993-01-22";"81.82";"18.89";"6";"0";"113";"100";"33.63";"66.37";"66.37";"67.35";"86.73";"58.41";"12.39";"6.19";"50";"25.66";"10.62";"41.38"
"Jorge Eduardo Sánchez Ramos";"RB";"all";"all";"23347";"J. Sánchez";"1997-12-10";"94.18";"23.46";"6";"0";"151";"100";"30.46";"69.54";"69.54";"72.36";"81.46";"58.94";"6.62";"1.99";"30";"21.19";"6.62";"31.25"
"Jorge Eduardo Sánchez Ramos";"RWB";"all";"all";"23347";"J. Sánchez";"1997-12-10";"96.33";"24.46";"20";"0";"510";"100";"24.31";"75.69";"75.69";"80.67";"76.08";"61.37";"6.67";"3.14";"47.06";"15.1";"7.65";"50.65"
"Ulises Rivas Gilio";"RM";"all";"all";"23349";"U. Rivas";"1996-01-25";"77.95";"17.78";"8";"0";"131";"100";"25.95";"74.05";"74.05";"79.44";"81.68";"64.89";"4.58";"0.76";"16.67";"12.21";"4.58";"37.5"
"Julio César Domínguez Juárez";"RCB";"all";"all";"23374";"J. Domínguez";"1987-11-08";"95.47";"23.04";"17";"1";"362";"100";"15.75";"84.25";"84.25";"87.74";"87.85";"77.07";"0";"0";"";"9.94";"4.42";"44.44"
"Omar Israel Mendoza Martín";"RB";"all";"all";"23376";"O. Mendoza";"1988-10-28";"97";"16.49";"15";"1";"251";"100";"29.48";"70.52";"70.52";"71.83";"84.86";"60.96";"2.39";"0.8";"33.33";"23.9";"13.94";"58.33"
"José Iván Rodríguez Rebollar";"LM";"all";"all";"23403";"José Rodríguez";"1996-06-17";"94.75";"17.87";"10";"0";"211";"100";"17.06";"82.94";"82.94";"83.91";"82.46";"69.19";"2.84";"0.95";"33.33";"10.43";"5.69";"54.55"
"Kevin Rafael Escamilla Moreno";"DM";"all";"all";"23409";"K. Escamilla";"1994-02-21";"90.06";"17.72";"6";"0";"103";"100";"12.62";"87.38";"87.38";"89.89";"86.41";"77.67";"0";"0";"";"7.77";"6.8";"87.5"
"Jaime Gómez Valencia";"RB";"all";"all";"23433";"J. Gómez";"1993-07-17";"93.95";"16.34";"6";"0";"99";"100";"19.19";"80.81";"80.81";"87.5";"80.81";"70.71";"0";"0";"";"12.12";"9.09";"75"
"Ángel Baltazar Sepúlveda Sánchez";"CF";"all";"all";"23434";"A. Sepúlveda";"1991-02-15";"80.8";"20.73";"21";"0";"215";"100";"35.81";"64.19";"64.19";"71.54";"57.21";"40.93";"17.21";"8.84";"51.35";"17.67";"9.77";"55.26"
"José Javier Abella Fanjul";"RB";"all";"all";"23548";"J. Abella";"1994-02-10";"92.8";"17.1";"21";"0";"361";"100";"23.82";"76.18";"76.18";"77.02";"89.2";"68.7";"4.43";"1.94";"43.75";"21.88";"9.14";"41.77"
"Carlos Gabriel González Espínola";"CF";"all";"all";"23669";"C. González";"1993-02-04";"77.03";"19.58";"5";"0";"93";"100";"29.03";"70.97";"70.97";"80.39";"54.84";"44.09";"13.98";"9.68";"69.23";"11.83";"5.38";"45.45"
