Jugador,Equipo,Equipo durante el período seleccionado,Posición específica,Edad,Minutos jugados,Goles,xG,Asistencias,xA,País de nacimiento,Acciones defensivas realizadas/90,Duelos defensivos/90,"Duelos defensivos ganados, %",Duelos aéreos en los 90,"Duelos aéreos ganados, %",Entradas/90,Posesión conquistada después de una entrada,Tiros interceptados/90,Interceptaciones/90,Posesión conquistada después de una interceptación,Faltas/90,Tarjetas amarillas,Tarjetas amarillas/90,Tarjetas rojas,Tarjetas rojas/90,Acciones de ataque exitosas/90,Goles/90,Goles (excepto los penaltis),"Goles, excepto los penaltis/90",xG/90,Goles de cabeza,Goles de cabeza/90,Remates,Remates/90,"Tiros a la portería, %","Goles hechos, %",Asistencias/90,Centros/90,"Precisión centros, %",Regates/90,"Regates realizados, %",Duelos atacantes/90,"Duelos atacantes ganados, %",Toques en el área de penalti/90,Carreras en progresión/90,Aceleraciones/90,Pases recibidos /90,Pases largos recibidos/90,Faltas recibidas/90,Pases/90,"Precisión pases, %",Pases hacia adelante/90,"Precisión pases hacia adelante, %",Pases hacia atrás/90,"Precision pases hacia atrás, %",Pases laterales/90,"Precisión pases laterales, %",Pases largos/90,"Precisión pases largos, %","Longitud media pases, m","Longitud media pases largos, m",xA/90,Asistencias/90,Second assists/90,Third assists/90,Desmarques/90,"Precisión desmarques, %",Jugadas claves/90,Pases en el último tercio/90,"Precisión pases en el último tercio, %",Pases al área de penalti/90,"Pases hacía el área pequeña, %",Pases en profundidad/90,"Precisión pases en profundidad, %",Ataque en profundidad/90,Centros desde el último tercio/90,Pases progresivos/90,"Precisión pases progresivos, %",Goles recibidos,Goles recibidos/90,Remates en contra,Remates en contra/90,Porterías imbatidas en los 90,"Paradas, %",xG en contra,xG en contra/90,Goles evitados,Goles evitados/90,Pases hacía atrás recibidos del arquero/90,Salidas/90,Duelos aéreos en los 90
Á. Robles,Puebla,Puebla U23,"RAMF, CF, LW",23,414,5,1.89,0,0.58,Mexico,5.22,4.57,61.9,1.52,42.86,0,0,0,2.39,3.37,1.09,1,0.22,0,0,4.35,1.09,5,1.09,0.41,0,0,21,4.57,47.62,23.81,0,0.43,0,2.61,83.33,11.09,49.02,1.74,3.48,0.65,18.04,2.61,2.61,22.17,78.43,6.09,64.29,3.91,100,7.83,83.33,2.61,66.67,20.96,36.02,0.13,0.65,0,0,0.22,0,0.22,3.04,71.43,1.52,57.14,0.43,50,1.09,0,3.7,64.71,0,,0,,0,0,0,0,,,0,,
F. Valenzuela,Querétaro,Querétaro U23,"CF, LW, LAMF",28,419,0,0.21,0,0.22,Argentina,5.37,3.87,55.56,1.07,60,0,0,0,3.22,3.75,1.29,0,0,0,0,3.22,0,0,0,0.04,0,0,4,0.86,75,0,0,0.86,50,5.37,40,14.82,33.33,0.86,1.72,0,14.18,1.72,2.15,18.47,79.07,4.94,56.52,5.8,88.89,4.73,86.36,1.72,50,16.16,19.74,0.05,0.43,0,0,0,0,0.21,2.79,61.54,2.15,40,0,0,0.64,0.43,3.22,80,0,,0,,0,0,0,0,,,0,,
F. Monárrez,Puebla,Club Tijuana U23,"LW, LB, LAMF",26,618,1,1.07,3,1.29,Mexico,6.55,4.81,66.67,2.18,53.33,0.15,0.21,0.15,3.2,4.71,0.44,3,0.44,1,0.15,4.22,0.15,1,0.15,0.16,0,0,14,2.04,35.71,7.143,0.44,3.06,19.05,5.24,55.56,12.82,38.64,2.91,3.35,0.58,21.55,4.08,1.89,30.87,75,8.88,70.49,6.55,95.56,11.36,66.67,2.77,47.37,19.2,31.82,0.19,1.6,0,0,0,0,0.58,3.35,65.22,2.77,36.84,0,0,1.02,0.58,5.83,70,0,,0,,0,0,0,0,,,0.15,,
Á. Zapata,Querétaro,Querétaro U23,"RCMF, AMF",24,754,0,0.54,1,0.49,Mexico,8.24,8.12,60.29,1.43,41.67,0.6,0.81,0,2.75,3.73,2.03,1,0.12,0,0,0.84,0,0,0,0.06,0,0,5,0.6,20,0,0.12,0.6,40,0.72,50,6.09,50.98,0.24,0.84,0,26.38,1.31,2.75,39.87,82.04,9.91,62.65,7.76,93.85,18.14,87.5,6.45,51.85,21.6,36.15,0.06,0.6,0,0.12,0.12,100,0.24,7.16,70,1.67,35.71,0.6,20,0.48,0.36,6.09,70.59,0,,0,,0,0,0,0,,,1.19,,
S. Pérez Bouquet,Atlético de San Luis,Atlético de San Luis U23,"LW, RW, LCMF",22,583,1,0.58,0,0.22,Mexico,7.26,7.1,60.87,0.93,16.67,0.31,0.45,0,2.62,3.81,1.08,0,0,0,0,2.01,0.15,1,0.15,0.09,0,0,10,1.54,30,10,0,0.93,0,2.32,66.67,10.03,36.92,1.23,2.16,0,24.24,2.32,2.01,31.8,82.52,8.03,76.92,7.56,87.76,9.26,86.67,1.54,60,16.71,23.4,0.03,0.77,0.15,0,0.15,0,0,3.09,85,1.85,50,0.31,0,0.62,0.15,3.55,56.52,0,,0,,0,0,0,0,,,0.31,,
E. Armenta,Querétaro,Querétaro U23,"LDMF, LCMF, RCMF",23,722,0,0.79,0,0.27,Mexico,10.47,7.98,79.69,1.25,50,0.25,0.33,0.25,3.86,5.05,0.87,1,0.12,0,0,3.99,0,0,0,0.1,0,0,15,1.87,20,0,0,1.5,16.67,5.36,60.47,11.47,36.96,1.5,3.37,0.25,22.94,1.5,0.62,34.65,80.58,8.23,71.21,6.98,94.64,14.09,82.3,2.62,42.86,19.07,38.87,0.03,0.62,0.12,0.12,0.12,100,0.37,4.74,65.79,1.87,40,0.25,50,0.75,0.12,3.74,73.33,0,,0,,0,0,0,0,,,0.25,,
L. García,Toluca,Toluca U23,GK,32,381,0,0,0,0,Mexico,1.42,0,0,0,0,0,0,0,1.42,2.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24,0,0,0,0,25.28,0.24,0,35.43,83.33,19.13,70.37,0,0,15.83,98.51,12.28,55.77,34.7,53.42,0,0,0,0,0,0,0,4.96,47.62,0.47,0,0.71,33.33,0,0,6.38,74.07,2,0.47,6,1.42,2,66.67,1.65,0.39,-0.35,-0.083,0,0.71,0
J. Alcantar,Necaxa,Necaxa U23,LCB,21,577,0,0.15,0,0.09,Mexico,12.63,8.27,79.25,1.87,75,0.47,0.54,0.62,5.62,6.43,0.62,1,0.16,0,0,0,0,0,0,0.02,0,0,2,0.31,0,0,0,0,0,0.16,0,2.5,18.75,0.16,0,0,14.82,0.78,0.31,28.7,82.07,15.6,77,2.34,93.33,8.89,92.98,4.37,53.57,22.12,41.29,0.01,0.16,0,0,0,0,0,4.52,65.52,0.31,0,0.16,0,0.31,0,8.27,64.15,0,,0,,0,0,0,0,,,1.09,,
D. Urtiaga,Atlético de San Luis,Atlético de San Luis U23,GK,26,487,0,0,0,0,Mexico,0.74,0.18,0,0.74,100,0,0,0,0.74,1.07,0,1,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,100,0,0,0,16.82,0.55,0.37,28.64,87.74,12.57,79.41,0,0,15.52,94.05,9.24,68,31.9,50.82,0,0,0.37,0,0,0,0,2.03,36.36,0.18,100,0,0,0.18,0,5.36,79.31,7,1.29,15,2.77,1,53.33,4.67,0.86,-2.33,-0.431,0,3.14,0.74
R. Galindo,Pumas UNAM,Pumas UNAM U23,RCB,27,948,0,0,0,0.33,Mexico,9.49,6.17,67.69,3.04,53.13,0.19,0.25,0.19,5.13,6.64,1.9,3,0.28,1,0.09,0.28,0,0,0,0,0,0,0,0,0,0,0,0.38,25,0.66,28.57,1.9,35,0.38,0.76,0.09,31.52,0.19,0.57,46.71,85.37,20.22,75.59,2.56,96.3,20.13,95.28,6.46,47.06,22.11,39.91,0.03,0.09,0,0,0,0,0.09,4.94,57.69,0.47,0,0,0,0,0.19,9.02,66.32,0,,0,,0,0,0,0,,,1.04,,
C. López,Atlético de San Luis,Atlético de San Luis U23,GK,24,404,0,0,0,0,Mexico,0.45,0,0,0.22,100,0,0,0,0.45,0.61,0,1,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.15,0.67,0,25.17,80.53,12.92,67.24,0.22,100,10.92,95.92,8.47,47.37,31.62,51.49,0,0,0,0,0,0,0,3.12,35.71,0.45,0,0,0,0,0,5.35,41.67,5,1.11,18,4.01,1,72.22,5.05,1.13,0.05,0.011,0,2,0.22
J. Estrada,América,América U23,GK,27,1260,0,0,0,0,Mexico,1,0.21,66.67,0.07,100,0,0,0,0.86,1.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,100,0,0,0,16.21,0.14,0.14,23.93,87.46,12.79,78.77,0,0,10.5,98.64,7.29,63.73,30.36,50.07,0,0,0,0,0,0,0,1.36,42.11,0.14,0,0,0,0,0,5.43,71.05,19,1.36,66,4.71,1,71.21,16.76,1.2,-2.24,-0.16,0,0.86,0.07
L. Gutiérrez,Cruz Azul,Cruz Azul U23,"LCMF, RB",23,1217,2,1.78,3,1.88,Mexico,7.25,6.36,66.28,1.7,30.43,0.22,0.34,0,2.81,4.25,1.41,2,0.15,0,0,3.77,0.15,2,0.15,0.13,0,0,25,1.85,28,8,0.22,2.51,38.24,4.51,47.54,11.46,36.77,1.26,3.62,0.37,20.19,1.77,0.81,29.43,77.14,9.17,62.9,6.8,94.57,9.1,80.49,1.85,48,17.27,33.5,0.14,1.11,0.07,0.07,0.15,100,0.37,3.33,62.22,2.74,45.95,0.22,33.33,0.81,1.04,5.55,69.33,0,,0,,0,0,0,0,,,0.22,,
C. Robles,Atlas,Atlas U23,RCB,25,400,1,0.75,0,0,Mexico,8.33,7.65,55.88,4.95,59.09,0.45,0.8,0.23,3.6,6.4,2.03,1,0.23,0,0,0.9,0.23,1,0.23,0.17,0,0,4,0.9,50,25,0,0.68,33.33,0.9,25,1.8,37.5,1.8,1.58,0.23,38.03,0.68,1.13,56.7,90.87,29.48,86.26,4.73,95.24,16.65,100,6.98,67.74,20.62,40.52,0,0,0,0,0.23,0,0,9.9,84.09,0.9,25,0.9,50,0.23,0.23,11.93,92.45,0,,0,,0,0,0,0,,,3.6,,
G. Martínez,Atlético de San Luis,Atlético de San Luis U23,RCB,23,1228,0,0.5,0,0,Mexico,8.94,4.98,69.12,3.74,62.75,0.29,0.43,0.66,5.2,7.72,0.88,1,0.07,0,0,0.44,0,0,0,0.04,0,0,6,0.44,16.67,0,0,0.22,0,0.44,83.33,1.98,59.26,0.66,1.32,0.15,29.76,0.88,1.1,44.71,86.89,15.17,74.4,4.4,100,21.77,93.6,5.28,47.22,22.37,41.74,0,0,0,0.07,0,0,0,4.1,60.71,0.44,33.33,0.15,0,0.07,0,6.82,66.67,0,,0,,0,0,0,0,,,3.59,,
E. Tercero,Tigres UANL,Tigres UANL U23,RB,28,716,0,0.6,1,0.46,Mexico,10.43,9.3,72.97,2.77,63.64,0.38,0.54,0,3.27,4.7,1.13,2,0.25,0,0,1.26,0,0,0,0.07,0,0,7,0.88,14.29,0,0.13,1.63,30.77,1.13,55.56,2.89,26.09,0.88,1.01,0,25.52,1.63,0.25,34.44,79.56,18.35,79.45,3.77,83.33,7.29,77.59,5.41,58.14,20.3,40.83,0.06,0.38,0,0,0,0,0.38,8.42,70.15,2.39,36.84,0.63,60,0.5,0.5,9.8,84.62,0,,0,,0,0,0,0,,,1.13,,
D. Guillén,Atlético de San Luis,Atlético de San Luis U23,"LCB, RCB",23,924,1,0.65,0,0,Mexico,9.06,4.68,66.67,4.48,71.74,0.39,0.52,0.97,5.55,7.47,0.97,2,0.19,0,0,0.29,0.1,1,0.1,0.06,1,0.1,6,0.58,16.67,16.667,0,0,0,0.19,100,1.85,68.42,0.49,0.39,0.1,21.92,0.39,0.78,33.6,82.32,11.98,61.79,2.24,91.3,17.24,93.79,5.75,42.37,24.51,43.46,0,0,0,0,0,0,0,3.02,41.94,0.29,0,0.1,0,0,0,5.26,48.15,0,,0,,0,0,0,0,,,1.95,,
A. Sánchez,Atlas,Atlas U23,GK,25,1278,0,0,1,0,Mexico,1.2,0,0,0.63,88.89,0,0,0,1.2,1.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0,0.21,66.67,0,0,0.07,20.21,0.28,0.14,30.77,89.7,16.62,83.05,0,0,12.39,97.73,7.25,60.19,25.67,48.22,0,0,0,0.07,0,0,0.07,1.97,32.14,0.07,0,0,0,0,0,4.37,62.9,20,1.41,61,4.3,3,67.21,21.63,1.52,1.63,0.115,0,1.06,0.63
G. Vázquez,Tepatitlán de Morelos,Club Tijuana U23,"LW, LAMF, RW",23,769,1,1.52,1,1.93,Mexico,2.93,2.69,65.22,1.17,60,0.23,0.3,0,0.94,1.22,0.47,0,0,0,0,3.28,0.12,1,0.12,0.18,0,0,20,2.34,30,5,0.12,4.33,21.62,3.75,37.5,11.12,26.32,2.69,3.16,0,20.25,2.57,0.82,28.32,66.53,8.43,62.5,6.91,83.05,8.19,60,2.57,59.09,23.23,32.33,0.23,1.29,0.23,0,0.23,100,0.35,2.93,64,3.04,57.69,0.23,100,0.59,1.05,6.67,77.19,0,,0,,0,0,0,0,,,0.12,,
A. Álvarez,Toluca,Toluca U23,"AMF, LCMF, CF",22,1172,3,1.54,5,2.95,Mexico,6.22,5.22,57.35,1.23,56.25,0.54,0.72,0.08,2.69,3.62,1.46,3,0.23,0,0,2.92,0.23,3,0.23,0.12,0,0,23,1.77,47.83,13.043,0.38,2.15,35.71,2.15,53.57,8.98,37.61,1.23,0.92,0.08,21.58,1.38,1.54,29.72,83.72,7.06,75,7.22,97.87,10.52,83.94,2.92,68.42,20.88,37.96,0.23,1.46,0.15,0,0.15,100,0.84,4.91,76.56,2.23,55.17,0.31,75,0.61,0.92,5.22,82.35,0,,0,,0,0,0,0,,,0.69,,
A. Bass,CA La Paz,Atlas U23,"RCMF, LCMF, AMF",24,396,1,0.31,0,0,Mexico,7.27,4.09,44.44,1.14,40,2.05,3.6,0,3.41,6,0.91,1,0.23,0,0,2.5,0.23,1,0.23,0.07,0,0,8,1.82,25,12.5,0,0.91,75,1.36,83.33,10.68,42.55,0.91,1.59,0.23,48.41,1.14,2.05,62.5,85.09,19.55,66.28,10.23,100,22.27,94.9,10,61.36,21.15,48.11,0,0,0,0,0.23,100,0,14.55,70.31,1.36,33.33,0.68,33.33,0,0.23,11.59,80.39,0,,0,,0,0,0,0,,,2.5,,
Christian Castillo,Club Tijuana U21,Querétaro U23,"LW, RAMF, RW",22,598,1,0.51,1,0.58,Mexico,6.77,6.92,65.22,1.51,50,0.6,0.79,0,1.66,2.19,1.35,3,0.45,0,0,3.76,0.15,1,0.15,0.08,0,0,6,0.9,16.67,16.667,0.15,1.35,33.33,6.32,50,11.59,38.96,1.2,3.46,0.6,16.86,1.96,2.71,22.12,70.07,4.36,48.28,6.02,87.5,7.37,69.39,2.56,41.18,18.38,33.87,0.09,0.75,0,0.15,0,0,0.45,3.01,55,1.35,33.33,0.3,0,0.45,0.45,4.21,57.14,0,,0,,0,0,0,0,,,0.15,,
S. Yanez,Dorados,Querétaro U23,RB,22,1090,1,1.24,0,0.05,Mexico,11.15,9,66.06,1.9,69.57,0.33,0.45,0.17,4.87,6.6,0.91,3,0.25,0,0,2.64,0.08,0,0,0.1,0,0,9,0.74,33.33,11.111,0,1.57,21.05,3.39,60.98,8.34,48.51,0.41,1.9,0.17,21.14,3.06,1.73,31.79,72.73,13.87,61.31,4.95,96.67,8.92,79.63,4.95,50,20.82,34.91,0,0.17,0,0,0,0,0.08,3.63,56.82,1.24,26.67,0.5,66.67,0.25,0.25,8.42,62.75,0,,0,,0,0,0,0,,,0.91,,
L. Iturbide,Cruz Azul,Cruz Azul U23,"LCMF, RCMF, LCB",22,570,0,0.12,0,0.01,Mexico,9.16,6.63,69.05,2.21,64.29,0.79,1.11,0.32,3.79,5.33,1.26,2,0.32,0,0,0.32,0,0,0,0.02,0,0,1,0.16,100,0,0,0,0,0.32,50,1.26,12.5,0.63,0.63,0,19.42,0.32,0.32,28.74,87.91,9.63,81.97,4.58,96.55,11.05,90,2.53,62.5,19.96,48.61,0,0.16,0.16,0,0,0,0,4.11,84.62,0.16,0,0,0,0.16,0,5.21,78.79,0,,0,,0,0,0,0,,,1.42,,
C. Jiménez,Cruz Azul,Cruz Azul U23,"LCB, RCMF, DMF",23,1927,2,1.25,0,0.12,Mexico,10.84,7.33,68.15,2.1,62.22,0.61,0.92,0.23,5.23,7.92,0.93,4,0.19,1,0.05,1.17,0.09,2,0.09,0.06,0,0,13,0.61,38.46,15.385,0,0,0,1.54,60.61,4.72,51.49,0.37,1.21,0.05,28.16,0.33,1.12,42.55,86.72,13.96,76.59,4.81,97.09,18.45,90.89,4.16,49.44,20.39,35.76,0.01,0.14,0,0.09,0.05,0,0,6.35,68.38,0.84,27.78,0.47,40,0.37,0,8.36,68.16,0,,0,,0,0,0,0,,,2.06,,
R. Rubio,Cruz Azul,Cruz Azul U23,"RCB, CB, LCB",24,2326,0,0.23,0,0.01,Mexico,9.29,7.08,69.4,2.67,52.17,0.19,0.29,0.27,4.18,6.34,1.08,7,0.27,0,0,0.27,0,0,0,0.01,0,0,3,0.12,33.33,0,0,0.08,0,0.35,55.56,2.86,43.24,0.31,1.08,0.08,31.88,0.58,1.01,46.93,87.47,16.87,74.77,4.6,98.32,22.13,96.68,5.88,51.97,22.57,40.85,0,0.04,0.08,0.12,0.04,100,0,5.73,68.92,0.46,33.33,0.39,20,0.15,0,8.2,69.34,0,,0,,0,0,0,0,,,3.44,,
C. Ramos,Atlas,Monterrey U23,GK,25,2435,0,0,0,0,Mexico,2,0.11,33.33,0.59,100,0,0,0,1.96,2.58,0,1,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0.15,50,0,0,0,17.82,0.37,0.15,32.34,87.2,15.89,76.28,0,0,15.63,97.64,10.53,66.67,31.8,50.3,0,0,0,0,0,0,0,2.48,35.82,0.11,0,0.18,20,0,0,6.99,75.13,39,1.44,159,5.88,6,75.47,40.27,1.49,1.27,0.047,0,1.77,0.59
E. Pizzuto,Tigres UANL U23,Tigres UANL U23,"LCMF, AMF",23,2408,6,3.93,1,1.12,Mexico,5.27,4.49,65.83,1.87,56,0.52,0.72,0.04,1.79,2.47,0.78,2,0.07,0,0,2.13,0.22,4,0.15,0.15,1,0.04,49,1.83,32.65,12.245,0.04,0.75,20,2.28,55.74,6.39,49.71,1.42,2.73,0.3,35.54,1.01,1.53,45.49,87.02,12.71,77.06,8.9,95.38,15.25,90.69,2.32,54.84,17.21,30.77,0.04,0.86,0,0.04,0.26,42.86,0.11,6.32,81.07,1.31,40,0.49,30.77,0.52,0.19,5.57,80.54,0,,0,,0,0,0,0,,,0.82,,
Jorge García,Celaya,Cruz Azul U23,"RDMF, RCMF, AMF",23,565,1,0.14,2,0.86,Mexico,5.1,5.58,51.43,0.8,80,0.16,0.23,0,2.07,2.95,1.43,1,0.16,0,0,1.27,0.16,1,0.16,0.02,0,0,6,0.96,33.33,16.667,0.32,0.48,0,0.64,100,4.78,56.67,0.64,1.12,0.16,26.76,0.96,1.75,37.59,87.71,9.72,72.13,7.96,98,15.13,89.47,4.46,64.29,20.33,39.46,0.14,1.27,0.16,0,0.48,66.67,0.48,6.05,76.32,2.71,47.06,1.43,44.44,1.43,0,4.62,79.31,0,,0,,0,0,0,0,,,1.91,,
M. Herrera,,Juárez U23,"LB, LCB",23,405,0,0.22,0,0,Mexico,8.22,6,77.78,3.33,80,0.89,1.24,0,2.67,3.71,0.44,0,0,0,0,0.44,0,0,0,0.05,0,0,2,0.44,0,0,0,0.67,0,0.67,66.67,1.78,50,0.67,0.67,0,18.89,0.22,1.11,29.33,86.36,14.44,81.54,3.78,100,8.67,94.87,3.33,66.67,19.26,24.08,0,0,0,0,0,0,0,3.33,73.33,0.22,0,0.44,0,0,0.22,4.67,66.67,0,,0,,0,0,0,0,,,1.78,,
