"Player";"Position";"third";"channel";"Player ID";"Short name";"Birthdate";"Minutes played per match";"Adjusted min TIP per match";"Count performances that pass the quality check";"Count performances that fail the quality check";"Count opportunities to pass to Runs in sample";"Count opportunities to pass to Runs per 100 Pass Opportunities";"Count pass attempts for Runs per 100 Pass Opportunities";"Threat of all opportunities to pass to Runs per 100 Pass Opportunities";"Threat of Runs to which a pass was attempted per 100 Pass Opportunities";"Pass completion ratio to Runs";"Count Runs made by teammate per 100 Pass Opportunities";"Threat of Runs to which a pass was completed per 100 Pass Opportunities";"Count completed passes for Runs per 100 Pass Opportunities";"Count completed passes leading to shot for Runs per 100 Pass Opportunities";"Count completed passes leading to goal for Runs per 100 Pass Opportunities";"Count opportunities to pass to dangerous Runs per 100 Pass Opportunities";"Count pass attempts for dangerous Runs per 100 Pass Opportunities";"Count completed passes for dangerous Runs per 100 Pass Opportunities"
"Daniel Eduardo Bocanegra Ortíz";"LCB";"all";"all";"38154";"D. Bocanegra";"1987-04-23";"100.75";"18.53";"14";"1";"112";"100";"45.54";"0.43";"0.16";"90.2";"120.54";"0.1";"41.07";"1.79";"0";"4.46";"0.89";"0"
"Daniel Eduardo Bocanegra Ortíz";"RCB";"all";"all";"38154";"D. Bocanegra";"1987-04-23";"99.98";"21.89";"16";"0";"184";"100";"48.37";"0.38";"0.2";"79.78";"114.67";"0.1";"38.59";"1.09";"0";"2.72";"1.09";"0.54"
"Jefferson Andrés Duque Montoya";"CF";"all";"all";"35737";"Jefferson Duque";"1987-05-17";"85.19";"19.4";"7";"0";"32";"100";"62.5";"3.12";"2.41";"55";"165.62";"0.94";"34.38";"6.25";"0";"50";"34.38";"15.62"
"Wilson David Morelo López";"CF";"all";"all";"28741";"W. Morelo";"1987-05-21";"95.48";"19.55";"20";"1";"176";"100";"63.07";"2.52";"1.6";"72.07";"161.93";"0.98";"45.45";"7.39";"1.7";"36.93";"22.16";"13.07"
"Juan Alejandro Mahecha Molina";"DM";"all";"all";"43401";"J. Mahecha";"1987-07-22";"85.34";"14.18";"6";"1";"53";"100";"56.6";"0.68";"0.26";"86.67";"130.19";"0.23";"49.06";"3.77";"0";"3.77";"1.89";"1.89"
"Fredy Henkyer Montero Muñoz";"CF";"all";"all";"3676";"F. Montero";"1987-07-26";"91.32";"17.26";"14";"0";"103";"100";"74.76";"2.26";"1.77";"70.13";"145.63";"0.9";"52.43";"9.71";"0";"35.92";"28.16";"14.56"
"Carlos Darwin Quintero Villalba";"AM";"all";"all";"23334";"D. Quintero";"1987-09-19";"89.64";"19.2";"8";"0";"152";"100";"73.03";"2.39";"1.96";"63.96";"167.76";"0.96";"46.71";"9.21";"0";"35.53";"27.63";"16.45"
"Carlos Darwin Quintero Villalba";"CF";"all";"all";"23334";"D. Quintero";"1987-09-19";"94.72";"19.19";"20";"0";"313";"100";"76.04";"2.77";"2.24";"71.85";"167.41";"1.34";"54.63";"13.74";"1.6";"42.49";"33.55";"20.77"
"Cristian Martínez Borja";"CF";"all";"all";"38237";"C. Martínez Borja";"1988-01-01";"86.17";"16.24";"15";"0";"98";"100";"60.2";"2.35";"1.52";"76.27";"167.35";"1.01";"45.92";"9.18";"0";"32.65";"20.41";"13.27"
"Dorlan Mauricio Pabón Ríos";"CF";"all";"all";"2850";"D. Pabón";"1988-01-24";"80.63";"14.15";"10";"0";"94";"100";"67.02";"3.37";"2.64";"61.9";"168.09";"0.93";"41.49";"6.38";"1.06";"44.68";"29.79";"12.77"
"Iván David Rivas Mendoza";"CF";"all";"all";"43599";"I. Rivas";"1988-03-10";"81.64";"15.6";"5";"0";"31";"100";"67.74";"2.35";"1.78";"76.19";"164.52";"0.62";"51.61";"3.23";"0";"29.03";"22.58";"9.68"
"Carlos Andrés Ramírez Aguirre";"LCB";"all";"all";"66446";"C. Ramírez";"1988-05-01";"101.26";"16.14";"6";"0";"41";"100";"58.54";"0.36";"0.25";"70.83";"126.83";"0.15";"41.46";"4.88";"0";"2.44";"2.44";"2.44"
"Alexander Mejía Sabalsa";"DM";"all";"all";"38152";"A. Mejía";"1988-07-11";"93.77";"19.14";"14";"0";"100";"100";"41";"0.84";"0.39";"87.8";"121";"0.29";"36";"1";"0";"11";"4";"3"
"Alexander Mejía Sabalsa";"LDM";"all";"all";"38152";"A. Mejía";"1988-07-11";"95.03";"17.78";"7";"0";"48";"100";"58.33";"0.71";"0.35";"75";"112.5";"0.26";"43.75";"0";"0";"10.42";"4.17";"2.08"
"Fabián Héctor Sambueza";"AM";"all";"all";"35684";"F. Sambueza";"1988-08-01";"91.62";"18.99";"5";"0";"78";"100";"73.08";"2.78";"2.4";"59.65";"167.95";"0.88";"43.59";"15.38";"0";"50";"41.03";"19.23"
"Fabián Héctor Sambueza";"RW";"all";"all";"35684";"F. Sambueza";"1988-08-01";"81.97";"14.33";"7";"0";"93";"100";"65.59";"1.91";"1.36";"63.93";"154.84";"0.54";"41.94";"4.3";"0";"33.33";"24.73";"7.53"
"Fáiner Torijano Cano";"CB";"all";"all";"35691";"F. Torijano";"1988-08-31";"99.16";"22.9";"6";"0";"47";"100";"61.7";"0.2";"0.08";"96.55";"131.91";"0.08";"59.57";"2.13";"0";"2.13";"0";"0"
"Fáiner Torijano Cano";"RCB";"all";"all";"35691";"F. Torijano";"1988-08-31";"99.07";"18.57";"6";"0";"38";"100";"52.63";"0.38";"0.29";"90";"115.79";"0.05";"47.37";"0";"0";"5.26";"5.26";"0"
"Carlos Alberto Henao Sánchez";"LCB";"all";"all";"43991";"C. Henao";"1988-12-03";"96.67";"17.02";"24";"1";"148";"100";"60.14";"0.57";"0.38";"74.16";"120.27";"0.26";"44.59";"2.03";"0";"2.7";"2.03";"1.35"
"Javier Arley Reina Calvo";"LM";"all";"all";"38272";"J. Reina";"1989-01-04";"83.22";"17.96";"6";"0";"69";"100";"63.77";"1.8";"1.23";"81.82";"130.43";"0.71";"52.17";"2.9";"0";"26.09";"18.84";"10.14"
"Javier Arley Reina Calvo";"RW";"all";"all";"38272";"J. Reina";"1989-01-04";"85.97";"18.37";"5";"0";"59";"100";"61.02";"1.89";"1.3";"72.22";"145.76";"0.66";"44.07";"6.78";"0";"32.2";"23.73";"11.86"
"Ayron Del Valle Rodríguez";"CF";"all";"all";"36230";"A. Del Valle";"1989-01-27";"86.47";"12.88";"6";"2";"39";"100";"69.23";"3.1";"1.71";"81.48";"176.92";"1.53";"56.41";"10.26";"0";"35.9";"20.51";"17.95"
"Andrés Felipe Andrade Torres";"LW";"all";"all";"23397";"A. Andrade";"1989-02-23";"78.43";"14.13";"5";"0";"56";"100";"60.71";"1.66";"1.29";"64.71";"148.21";"0.67";"39.29";"3.57";"0";"30.36";"25";"14.29"
"Elvis Yohan Perlaza Lara";"RWB";"all";"all";"37079";"E. Perlaza";"1989-03-07";"79.09";"15.71";"22";"1";"264";"100";"61.36";"1.68";"1.19";"67.9";"146.97";"0.55";"41.67";"7.58";"0.76";"26.89";"20.08";"8.71"
"John Edison García Zabala";"LCB";"all";"all";"43545";"J. García";"1989-06-04";"103.34";"21.15";"5";"0";"36";"100";"25";"0.36";"0.11";"100";"108.33";"0.11";"25";"0";"0";"0";"0";"0"
"Jefferson Mena Palacios";"CB";"all";"all";"43407";"J. Mena";"1989-06-15";"100.14";"18.06";"26";"0";"86";"100";"37.21";"0.36";"0.14";"84.37";"119.77";"0.08";"31.4";"0";"0";"3.49";"1.16";"0"
"Jefferson Mena Palacios";"RCB";"all";"all";"43407";"J. Mena";"1989-06-15";"92.39";"17.56";"9";"0";"49";"100";"51.02";"0.36";"0.23";"88";"116.33";"0.11";"44.9";"2.04";"0";"2.04";"2.04";"0"
"Bernardo José Espinosa Zúñiga";"LCB";"all";"all";"11481";"B. Espinosa";"1989-07-11";"100.94";"21.58";"5";"0";"51";"100";"52.94";"0.38";"0.13";"85.19";"115.69";"0.05";"45.1";"0";"0";"5.88";"1.96";"0"
"Danovis Banguero Lerma";"LB";"all";"all";"35779";"D. Banguero";"1989-10-27";"93.58";"19.2";"22";"0";"303";"100";"62.38";"1.35";"0.8";"74.07";"131.02";"0.46";"46.2";"3.63";"1.32";"21.45";"11.55";"6.6"
"Julián Alveiro Quiñónes García";"RCB";"all";"all";"35856";"J. Quiñónes";"1989-11-05";"96.34";"21.47";"6";"1";"33";"100";"51.52";"0.28";"0.19";"82.35";"121.21";"0.18";"42.42";"3.03";"0";"3.03";"3.03";"3.03"
"Daniel Alejandro Torres Rojas";"LM";"all";"all";"13888";"D. Torres";"1989-11-15";"95.39";"18.13";"21";"1";"238";"100";"61.76";"1.76";"0.97";"78.23";"124.37";"0.68";"48.32";"3.36";"0.42";"23.11";"13.87";"9.24"
"Daniel Alejandro Torres Rojas";"RM";"all";"all";"13888";"D. Torres";"1989-11-15";"99.15";"16.92";"18";"0";"208";"100";"61.54";"1.33";"0.78";"81.25";"129.33";"0.52";"50";"4.81";"0.48";"15.87";"10.1";"6.25"
"César Augusto Hinestroza Lozano";"LB";"all";"all";"37051";"C. Hinestroza";"1989-11-20";"92.46";"19.13";"10";"4";"106";"100";"61.32";"1.47";"0.85";"81.54";"146.23";"0.52";"50";"2.83";"0";"21.7";"13.21";"6.6"
"Leonardo Enrique Saldaña Carvajal";"LB";"all";"all";"43996";"L. Saldaña";"1989-12-08";"100.84";"19.37";"14";"1";"153";"100";"64.05";"0.97";"0.74";"81.63";"140.52";"0.48";"52.29";"2.61";"0";"11.76";"9.15";"5.23"
"Leonardo Enrique Saldaña Carvajal";"LWB";"all";"all";"43996";"L. Saldaña";"1989-12-08";"103.5";"19.28";"9";"0";"101";"100";"65.35";"1.33";"0.94";"74.24";"146.53";"0.52";"48.51";"5.94";"0";"15.84";"9.9";"5.94"
"Louis Ángelo Peña Puentes";"LM";"all";"all";"43875";"Á. Peña";"1989-12-25";"77.48";"16.3";"5";"0";"57";"100";"61.4";"2.75";"1.88";"77.14";"131.58";"1.2";"47.37";"3.51";"0";"43.86";"29.82";"22.81"
"Rafael Enrique Pérez Almeida";"LCB";"all";"all";"26536";"R. Pérez";"1990-01-09";"99.85";"22.54";"8";"1";"40";"100";"37.5";"0.21";"0.08";"73.33";"110";"0.05";"27.5";"2.5";"0";"2.5";"0";"0"
"Luis Miguel Payares Blanco";"LCB";"all";"all";"35799";"L. Payares";"1990-01-14";"99.81";"17.35";"8";"1";"44";"100";"45.45";"0.63";"0.21";"80";"122.73";"0.16";"36.36";"2.27";"0";"11.36";"4.55";"4.55"
"Santiago Tréllez Viveros";"CF";"all";"all";"31786";"S. Tréllez";"1990-01-17";"87.39";"16.4";"10";"0";"72";"100";"66.67";"2.67";"1.82";"77.08";"148.61";"1.28";"51.39";"6.94";"1.39";"47.22";"29.17";"19.44"
"William José Tesillo Gutiérrez";"LCB";"all";"all";"12071";"W. Tesillo";"1990-02-02";"100.34";"20.12";"21";"0";"188";"100";"47.34";"0.54";"0.32";"77.53";"131.38";"0.16";"36.7";"1.6";"0";"4.26";"2.66";"0.53"
"Andrés Felipe Mosquera Guardia";"CB";"all";"all";"36099";"A. Mosquera";"1990-02-20";"94.73";"16.77";"5";"0";"11";"100";"45.45";"1.26";"1.11";"100";"127.27";"1.11";"45.45";"9.09";"9.09";"9.09";"9.09";"9.09"
"Andrés Felipe Mosquera Guardia";"RCB";"all";"all";"36099";"A. Mosquera";"1990-02-20";"98.4";"18.59";"18";"1";"122";"100";"50";"0.45";"0.28";"86.89";"118.03";"0.19";"43.44";"3.28";"0";"4.92";"3.28";"1.64"
"Emanuel Olivera";"LCB";"all";"all";"28737";"E. Olivera";"1990-04-02";"98.76";"20.16";"5";"0";"25";"100";"36";"0.38";"0.16";"88.89";"128";"0.12";"32";"4";"0";"0";"0";"0"
"Emanuel Olivera";"RCB";"all";"all";"28737";"E. Olivera";"1990-04-02";"100.39";"24.23";"29";"0";"251";"100";"51.39";"0.35";"0.2";"88.37";"115.94";"0.13";"45.42";"0.8";"0";"4.38";"2.39";"1.2"
"Freddy Hinestroza Arias";"LW";"all";"all";"3675";"F. Hinestroza";"1990-04-05";"82.54";"13.75";"5";"0";"51";"100";"70.59";"1.98";"1.51";"80.56";"145.1";"1.06";"56.86";"5.88";"0";"35.29";"27.45";"19.61"
"Freddy Hinestroza Arias";"LWB";"all";"all";"3675";"F. Hinestroza";"1990-04-05";"95.21";"18";"22";"1";"369";"100";"62.06";"1.4";"0.93";"72.49";"134.15";"0.43";"44.99";"2.98";"0.27";"17.62";"11.65";"2.98"
"Jáider Alfonso Riquett Molina";"LCB";"all";"all";"66345";"J. Riquett";"1990-05-10";"96.79";"19.16";"33";"0";"176";"100";"46.02";"0.32";"0.14";"85.19";"115.34";"0.08";"39.2";"1.14";"0";"2.27";"0.57";"0"
"Gustavo Adrián Ramírez Rojas";"CF";"all";"all";"43464";"G. Ramírez";"1990-05-13";"77.97";"18.61";"5";"0";"44";"100";"72.73";"2.31";"1.25";"78.12";"136.36";"0.78";"56.82";"9.09";"6.82";"34.09";"18.18";"9.09"
"Pablo Lima Gualco";"RDM";"all";"all";"43408";"P. Lima";"1990-08-19";"94.22";"22.56";"6";"0";"79";"100";"58.23";"0.85";"0.56";"95.65";"117.72";"0.47";"55.7";"0";"0";"10.13";"7.59";"6.33"
"Yesus Segundo Cabrera Ramírez";"AM";"all";"all";"35670";"Y. Cabrera";"1990-09-15";"84.29";"17.27";"6";"0";"81";"100";"59.26";"2.66";"1.58";"85.42";"137.04";"0.91";"50.62";"8.64";"0";"34.57";"18.52";"13.58"
"Anderson Daniel Plata Guillén";"RW";"all";"all";"35814";"A. Plata";"1990-11-08";"83.87";"17.43";"13";"0";"139";"100";"77.7";"4.11";"3.47";"50";"166.19";"0.86";"38.85";"7.19";"1.44";"49.64";"42.45";"15.11"
"Luis Daniel González Cova";"AM";"all";"all";"35717";"L. González";"1990-12-22";"75.56";"17.49";"9";"2";"105";"100";"65.71";"2.33";"1.77";"78.26";"142.86";"1.07";"51.43";"8.57";"2.86";"34.29";"25.71";"17.14"
"Darwin Zamir Andrade Marmolejo";"LB";"all";"all";"2383";"D. Andrade";"1991-02-11";"97.2";"19.75";"21";"0";"199";"100";"64.32";"1.05";"0.76";"72.66";"133.17";"0.38";"46.73";"3.52";"0.5";"14.57";"10.55";"4.52"
"Luciano Alejandro Ospina Londoño";"RCB";"all";"all";"66346";"L. Ospina";"1991-02-18";"98.57";"19.07";"12";"0";"76";"100";"50";"0.18";"0.1";"94.74";"119.74";"0.08";"47.37";"1.32";"0";"0";"0";"0"
"Michael Jhon Ander Rangel Valencia";"CF";"all";"all";"35708";"M. Rangel";"1991-03-08";"83.87";"15.85";"8";"0";"23";"100";"52.17";"2.23";"1.61";"50";"126.09";"0.41";"26.09";"0";"0";"26.09";"17.39";"4.35"
"Yimmi Javier Chará Zamora";"AM";"all";"all";"18225";"Y. Chará";"1991-04-02";"85.55";"20.98";"13";"0";"173";"100";"65.9";"2.38";"1.5";"77.19";"139.88";"1";"50.87";"8.67";"0.58";"32.95";"21.39";"13.87"
"Yimmi Javier Chará Zamora";"LW";"all";"all";"18225";"Y. Chará";"1991-04-02";"89.36";"21.18";"14";"0";"206";"100";"66.5";"2.54";"1.67";"79.56";"145.15";"0.93";"52.91";"10.19";"2.43";"36.89";"22.33";"13.11"
"Yimmi Javier Chará Zamora";"RW";"all";"all";"18225";"Y. Chará";"1991-04-02";"77.98";"16.09";"6";"0";"72";"100";"66.67";"3.04";"2.33";"72.92";"137.5";"1.17";"48.61";"15.28";"1.39";"38.89";"27.78";"16.67"
"Michael David Barrios Puerta";"LW";"all";"all";"27112";"M. Barrios";"1991-04-21";"91.96";"18.37";"20";"0";"208";"100";"71.63";"2.7";"2.1";"66.44";"181.25";"1.02";"47.6";"10.1";"0.96";"40.38";"32.21";"15.87"
"Pedro Camilo Franco Ulloa";"LCB";"all";"all";"38571";"P. Franco";"1991-04-23";"97.14";"19.45";"13";"2";"123";"100";"50.41";"0.64";"0.32";"87.1";"134.96";"0.26";"43.9";"2.44";"0";"6.5";"2.44";"2.44"
"Pedro Camilo Franco Ulloa";"RCB";"all";"all";"38571";"P. Franco";"1991-04-23";"102.06";"18.19";"5";"0";"61";"100";"50.82";"0.42";"0.22";"80.65";"127.87";"0.1";"40.98";"1.64";"0";"3.28";"1.64";"0"
"Francisco Javier Meza Palma";"LCB";"all";"all";"23552";"F. Meza";"1991-08-29";"99.83";"18.35";"10";"0";"55";"100";"54.55";"0.6";"0.39";"100";"123.64";"0.39";"54.55";"1.82";"0";"5.45";"1.82";"1.82"
"Francisco Javier Meza Palma";"RCB";"all";"all";"23552";"F. Meza";"1991-08-29";"101.4";"20.65";"13";"0";"60";"100";"46.67";"0.25";"0.1";"85.71";"118.33";"0.06";"40";"0";"0";"1.67";"0";"0"
"Pablo Daniel Ceppelini Gatto";"AM";"all";"all";"36291";"P. Ceppelini";"1991-09-11";"91.03";"19.72";"17";"0";"338";"100";"65.38";"1.77";"1.19";"77.38";"147.93";"0.84";"50.59";"8.58";"0.3";"28.4";"19.53";"12.43"
"Didier Andrés Moreno Asprilla";"LDM";"all";"all";"18220";"D. Moreno";"1991-09-15";"100.33";"26.48";"6";"1";"80";"100";"50";"1.29";"0.51";"90";"111.25";"0.39";"45";"0";"0";"18.75";"6.25";"3.75"
"Didier Andrés Moreno Asprilla";"RDM";"all";"all";"18220";"D. Moreno";"1991-09-15";"98.88";"21.36";"24";"0";"189";"100";"55.56";"1.13";"0.64";"78.1";"122.22";"0.31";"43.39";"3.17";"0.53";"14.81";"8.99";"2.65"
"Pablo José Rojas Cardales";"CF";"all";"all";"35797";"P. Rojas";"1991-09-23";"94.5";"18.17";"6";"0";"75";"100";"73.33";"1.85";"1.33";"72.73";"156";"0.99";"53.33";"10.67";"1.33";"32";"22.67";"17.33"
"Pablo José Rojas Cardales";"LW";"all";"all";"35797";"P. Rojas";"1991-09-23";"93.59";"18.8";"8";"0";"118";"100";"50.85";"1.82";"0.97";"73.33";"151.69";"0.66";"37.29";"4.24";"0";"26.27";"13.56";"5.93"
"Rubén Leonardo Pico Carvajal";"LDM";"all";"all";"35705";"L. Pico";"1991-10-04";"102.95";"20.03";"5";"2";"51";"100";"37.25";"0.81";"0.4";"89.47";"115.69";"0.38";"33.33";"3.92";"0";"11.76";"7.84";"7.84"
"Rubén Leonardo Pico Carvajal";"LM";"all";"all";"35705";"L. Pico";"1991-10-04";"96.31";"19.46";"7";"2";"62";"100";"46.77";"1.04";"0.43";"86.21";"119.35";"0.27";"40.32";"1.61";"0";"17.74";"6.45";"3.23"
"Rubén Leonardo Pico Carvajal";"RDM";"all";"all";"35705";"L. Pico";"1991-10-04";"97.44";"21.85";"6";"2";"40";"100";"42.5";"0.78";"0.45";"88.24";"122.5";"0.14";"37.5";"0";"0";"5";"5";"0"
"Juan David Ríos Henao";"DM";"all";"all";"35815";"J. Ríos";"1991-10-07";"89.34";"16.34";"6";"0";"31";"100";"67.74";"0.64";"0.36";"80.95";"125.81";"0.24";"54.84";"0";"0";"6.45";"0";"0"
"Juan David Ríos Henao";"LDM";"all";"all";"35815";"J. Ríos";"1991-10-07";"100.59";"22.55";"5";"0";"43";"100";"60.47";"0.84";"0.46";"84.62";"125.58";"0.33";"51.16";"2.33";"0";"11.63";"4.65";"2.33"
"Juan David Ríos Henao";"RDM";"all";"all";"35815";"J. Ríos";"1991-10-07";"95.82";"20.99";"9";"0";"99";"100";"54.55";"1.37";"0.78";"72.22";"126.26";"0.37";"39.39";"3.03";"0";"13.13";"7.07";"4.04"
"Juan David Ríos Henao";"RM";"all";"all";"35815";"J. Ríos";"1991-10-07";"100.37";"19.34";"5";"0";"38";"100";"42.11";"0.88";"0.5";"75";"131.58";"0.25";"31.58";"0";"0";"10.53";"7.89";"2.63"
"Agustín Vuletich";"CF";"all";"all";"290";"A. Vuletich";"1991-11-03";"89.58";"17.6";"5";"0";"31";"100";"64.52";"2.48";"1.85";"65";"132.26";"1.16";"41.94";"19.35";"3.23";"41.94";"29.03";"16.13"
"Edwin Alexis Velasco Uzuriaga";"LB";"all";"all";"35667";"E. Velasco";"1991-11-05";"100.69";"19.59";"21";"1";"232";"100";"60.78";"1.38";"0.99";"70.92";"137.07";"0.58";"43.1";"6.9";"0.86";"21.55";"15.52";"8.19"
"Edwin Alexis Velasco Uzuriaga";"LWB";"all";"all";"35667";"E. Velasco";"1991-11-05";"86";"19.21";"6";"0";"66";"100";"60.61";"2.33";"1.4";"55";"157.58";"0.71";"33.33";"3.03";"0";"43.94";"31.82";"13.64"
"Daniel Felipe Cataño Torres";"RW";"all";"all";"35813";"D. Cataño";"1992-01-17";"81.27";"18.08";"5";"0";"86";"100";"68.6";"2.13";"1.42";"74.58";"154.65";"0.8";"51.16";"5.81";"0";"37.21";"25.58";"12.79"
"Edwin Fabry Castro Barros";"DM";"all";"all";"15095";"F. Castro";"1992-02-21";"99.08";"18.47";"7";"0";"49";"100";"51.02";"0.79";"0.38";"88";"126.53";"0.3";"44.9";"2.04";"2.04";"10.2";"4.08";"2.04"
"Edwin Fabry Castro Barros";"LM";"all";"all";"15095";"F. Castro";"1992-02-21";"98.1";"17.19";"10";"1";"72";"100";"51.39";"1.17";"0.49";"83.78";"113.89";"0.39";"43.06";"4.17";"0";"20.83";"6.94";"5.56"
"Edwin Fabry Castro Barros";"RM";"all";"all";"15095";"F. Castro";"1992-02-21";"99.5";"17.06";"15";"0";"104";"100";"51.92";"0.81";"0.43";"83.33";"132.69";"0.31";"43.27";"5.77";"0";"10.58";"6.73";"3.85"
"Yerson Candelo Miranda";"RB";"all";"all";"23437";"Y. Candelo";"1992-02-24";"100.6";"20.28";"10";"1";"153";"100";"65.36";"1.09";"0.78";"72";"139.22";"0.53";"47.06";"5.88";"1.31";"14.38";"10.46";"7.84"
"Fabián Alexis Viáfara Alarcón";"RB";"all";"all";"35703";"F. Viáfara";"1992-03-16";"97.24";"17.18";"24";"4";"245";"100";"59.59";"1.05";"0.75";"71.92";"136.33";"0.28";"42.86";"3.67";"0";"12.65";"9.39";"2.86"
"Jhonier Viveros Díaz";"LW";"all";"all";"43982";"J. Viveros";"1992-04-28";"91.53";"18.2";"9";"1";"93";"100";"63.44";"2";"1.24";"76.27";"147.31";"0.78";"48.39";"7.53";"1.08";"38.71";"24.73";"16.13"
"Andrés Felipe Ibargüen García";"CF";"all";"all";"34770";"A. Ibargüen";"1992-05-07";"87.6";"19.7";"8";"0";"113";"100";"66.37";"1.96";"1.49";"74.67";"155.75";"1.02";"49.56";"6.19";"1.77";"23.89";"18.58";"13.27"
"Andrés Felipe Ibargüen García";"LW";"all";"all";"34770";"A. Ibargüen";"1992-05-07";"95.95";"19.72";"5";"0";"63";"100";"63.49";"2.74";"1.8";"57.5";"155.56";"0.46";"36.51";"3.17";"0";"34.92";"23.81";"4.76"
"Dairon Estibens Asprilla Rivas";"RW";"all";"all";"23851";"D. Asprilla";"1992-05-25";"80.52";"17.05";"8";"0";"79";"100";"65.82";"2.31";"1.83";"61.54";"158.23";"0.44";"40.51";"7.59";"0";"25.32";"20.25";"3.8"
"Baldomero Perlaza Perlaza";"RM";"all";"all";"35726";"B. Perlaza";"1992-06-02";"84.31";"18.82";"11";"0";"84";"100";"64.29";"2.53";"1.67";"66.67";"132.14";"0.78";"42.86";"7.14";"0";"33.33";"25";"13.1"
"Leonardo Fabio Castro Loaiza";"CF";"all";"all";"38269";"L. Castro";"1992-06-14";"90.39";"19.01";"29";"1";"221";"100";"72.85";"2.99";"2.3";"63.35";"152.04";"1.3";"46.15";"11.76";"2.26";"42.53";"30.32";"18.55"
"Daniel Eduardo Giraldo Cárdenas";"LDM";"all";"all";"35687";"D. Giraldo";"1992-07-01";"88.23";"19.26";"6";"0";"68";"100";"47.06";"0.93";"0.28";"96.87";"114.71";"0.27";"45.59";"1.47";"0";"8.82";"1.47";"1.47"
"Daniel Eduardo Giraldo Cárdenas";"RDM";"all";"all";"35687";"D. Giraldo";"1992-07-01";"95.38";"20.31";"7";"0";"90";"100";"56.67";"1.05";"0.49";"92.16";"120";"0.45";"52.22";"5.56";"0";"12.22";"3.33";"3.33"
"Daniel Eduardo Giraldo Cárdenas";"RM";"all";"all";"35687";"D. Giraldo";"1992-07-01";"89.46";"17.82";"7";"0";"76";"100";"50";"0.85";"0.44";"89.47";"110.53";"0.38";"44.74";"6.58";"2.63";"9.21";"3.95";"2.63"
