"Player";"Position";"third";"channel";"Player ID";"Short name";"Birthdate";"Minutes played per match";"Adjusted min TIP per match";"Count performances that pass the quality check";"Count performances that fail the quality check";"Count Pressures received in sample";"Count Pressures received per 100 Pressures";"Count forced losses under Pressure per 100 Pressures";"Count ball retentions under Pressure per 100 Pressures";"Ball retention ratio under Pressure";"Pass completion ratio under Pressure";"Count pass attempts under Pressure per 100 Pressures";"Count completed passes under Pressure per 100 Pressures";"Count dangerous pass attempts under Pressure per 100 Pressures";"Count dangerous passes completed under Pressure per 100 Pressures";"Dangerous pass completion ratio under Pressure";"Count difficult pass attempts under Pressure per 100 Pressures";"Count difficult passes completed under Pressure per 100 Pressures";"Difficult pass completion ratio under Pressure"
"Benjamin André";"LM";"all";"all";"1267";"B. André";"1990-08-03";"98.3";"26.96";"5";"0";"171";"100";"18.71";"81.29";"81.29";"82.27";"82.46";"67.84";"7.02";"4.68";"66.67";"16.37";"7.6";"46.43"
"Benjamin André";"RDM";"all";"all";"1267";"B. André";"1990-08-03";"100";"29.32";"12";"0";"429";"100";"17.95";"82.05";"82.05";"86.29";"86.71";"74.83";"5.59";"2.56";"45.83";"10.72";"5.83";"54.35"
"Benjamin André";"RM";"all";"all";"1267";"B. André";"1990-08-03";"100.32";"29.52";"5";"0";"198";"100";"20.2";"79.8";"79.8";"82.1";"81.82";"67.17";"6.57";"5.05";"76.92";"11.62";"6.06";"52.17"
"Florian Sotoca";"CF";"all";"all";"13108";"F. Sotoca";"1990-10-25";"89.59";"21.71";"7";"0";"204";"100";"22.55";"77.45";"77.45";"80.72";"81.37";"65.69";"12.75";"9.8";"76.92";"21.57";"11.76";"54.55"
"Florian Sotoca";"RW";"all";"all";"13108";"F. Sotoca";"1990-10-25";"89.55";"22.6";"6";"0";"225";"100";"26.67";"73.33";"73.33";"76.37";"80.89";"61.78";"8.89";"5.78";"65";"21.33";"10.22";"47.92"
"Loïc Nego";"RB";"all";"all";"12932";"L. Nego";"1991-01-15";"99.35";"20.52";"16";"0";"378";"100";"25.4";"74.6";"74.6";"75.3";"88.89";"66.93";"4.5";"2.12";"47.06";"24.07";"9.26";"38.46"
"Loïc Nego";"RWB";"all";"all";"12932";"L. Nego";"1991-01-15";"92.44";"20.12";"10";"0";"241";"100";"29.46";"70.54";"70.54";"73.53";"84.65";"62.24";"5.81";"1.66";"28.57";"22.41";"6.64";"29.63"
"Wahbi Khazri";"CF";"all";"all";"10786";"W. Khazri";"1991-02-08";"69.15";"13.44";"6";"0";"89";"100";"30.34";"69.66";"69.66";"67.39";"51.69";"34.83";"11.24";"4.49";"40";"17.98";"8.99";"50"
"Alexandre Lacazette";"CF";"all";"all";"560";"A. Lacazette";"1991-05-28";"86.6";"24.67";"24";"0";"438";"100";"30.82";"69.18";"69.18";"68.37";"67.12";"45.89";"22.15";"13.47";"60.82";"22.15";"10.73";"48.45"
"Thomas Meunier";"RB";"all";"all";"10307";"T. Meunier";"1991-09-12";"95.18";"26.67";"17";"0";"541";"100";"21.63";"78.37";"78.37";"80.69";"86.14";"69.5";"7.02";"3.7";"52.63";"17.93";"8.5";"47.42"
"Kenny Lala";"RB";"all";"all";"5789";"K. Lala";"1991-10-03";"99.6";"23.42";"30";"0";"886";"100";"20.43";"79.57";"79.57";"80.46";"83.18";"66.93";"4.18";"2.03";"48.65";"16.59";"8.47";"51.02"
"Andy Delort";"CF";"all";"all";"860";"A. Delort";"1991-10-09";"75.51";"15.22";"7";"0";"92";"100";"39.13";"60.87";"60.87";"56.14";"61.96";"34.78";"13.04";"8.7";"66.67";"28.26";"15.22";"53.85"
"Aïssa Mandi";"RB";"all";"all";"314";"A. Mandi";"1991-10-22";"91.16";"28.66";"10";"0";"238";"100";"17.65";"82.35";"82.35";"82.61";"96.64";"79.83";"3.36";"2.1";"62.5";"17.65";"8.4";"47.62"
"Nikola Maksimović";"RCB";"all";"all";"8076";"N. Maksimović";"1991-11-25";"90.78";"19.64";"5";"0";"63";"100";"20.63";"79.37";"79.37";"82.35";"80.95";"66.67";"0";"0";"";"15.87";"9.52";"60"
"Téji Savanier";"AM";"all";"all";"12293";"T. Savanier";"1991-12-22";"97.94";"21.88";"13";"1";"481";"100";"27.44";"72.56";"72.56";"74.65";"73.8";"55.09";"9.36";"4.57";"48.89";"21.21";"9.56";"45.1"
"Joshua Christian Kojo King";"CF";"all";"all";"5473";"J. King";"1992-01-15";"83.11";"19.44";"13";"0";"223";"100";"28.25";"71.75";"71.75";"72.5";"53.81";"39.01";"8.52";"4.93";"57.89";"12.56";"6.28";"50"
"Jordan Ferri";"RM";"all";"all";"5306";"J. Ferri";"1992-03-12";"83.52";"19.42";"9";"0";"306";"100";"12.42";"87.58";"87.58";"89.67";"79.08";"70.92";"4.58";"3.27";"71.43";"10.13";"7.19";"70.97"
"Florian Tardieu";"LM";"all";"all";"14676";"F. Tardieu";"1992-04-22";"87.7";"20.88";"8";"0";"252";"100";"17.06";"82.94";"82.94";"84.14";"90.08";"75.79";"7.14";"4.37";"61.11";"13.49";"6.35";"47.06"
"Dennis Appiah";"RB";"all";"all";"2636";"D. Appiah";"1992-06-09";"98.48";"24.28";"17";"0";"458";"100";"32.1";"67.9";"67.9";"71.16";"81";"57.64";"5.24";"3.06";"58.33";"26.42";"11.35";"42.98"
"Dennis Appiah";"RWB";"all";"all";"2636";"D. Appiah";"1992-06-09";"101";"21.59";"5";"0";"110";"100";"30.91";"69.09";"69.09";"72.22";"81.82";"59.09";"3.64";"1.82";"50";"28.18";"12.73";"45.16"
"Nampalys Mendy";"RM";"all";"all";"7854";"N. Mendy";"1992-06-23";"83.75";"19.25";"6";"0";"168";"100";"15.48";"84.52";"84.52";"87.77";"82.74";"72.62";"2.98";"1.19";"40";"9.52";"4.17";"43.75"
"Djibril Sidibé";"RCB";"all";"all";"2795";"D. Sidibé";"1992-07-29";"93.94";"20.78";"20";"0";"446";"100";"21.52";"78.48";"78.48";"79.69";"87.22";"69.51";"3.14";"1.79";"57.14";"20.18";"12.33";"61.11"
"Nicolás Tagliafico";"LB";"all";"all";"11828";"N. Tagliafico";"1992-08-31";"96.9";"27.88";"19";"0";"512";"100";"19.73";"80.27";"80.27";"82.34";"91.8";"75.59";"5.08";"2.73";"53.85";"18.55";"9.57";"51.58"
"Jonathan Clauss";"RWB";"all";"all";"19202";"J. Clauss";"1992-09-25";"93.56";"23.08";"24";"0";"603";"100";"27.69";"72.31";"72.31";"74";"86.73";"64.18";"7.79";"3.81";"48.94";"22.55";"9.95";"44.12"
"Clinton Mukoni Mata Pedro Lourenço";"RCB";"all";"all";"1967";"Clinton Mata";"1992-11-07";"99.28";"28.33";"21";"0";"558";"100";"13.62";"86.38";"86.38";"88.18";"81.9";"72.22";"1.25";"0.9";"71.43";"10.57";"4.12";"38.98"
"Jonathan Gradit";"RCB";"all";"all";"12235";"J. Gradit";"1992-11-24";"96.61";"23.56";"24";"0";"534";"100";"23.41";"76.59";"76.59";"81.74";"86.14";"70.41";"1.87";"1.31";"70";"16.85";"9.55";"56.67"
"Massadio Haïdara";"LB";"all";"all";"7093";"M. Haïdara";"1992-12-02";"96.61";"22.08";"18";"0";"471";"100";"25.48";"74.52";"74.52";"75.95";"78.56";"59.66";"7.43";"2.55";"34.29";"26.11";"11.46";"43.9"
"Geoffrey Kondogbia";"LCB";"all";"all";"3816";"G. Kondogbia";"1993-02-15";"98.29";"31";"13";"0";"443";"100";"12.19";"87.81";"87.81";"90";"88.04";"79.23";"1.58";"0.9";"57.14";"10.16";"7";"68.89"
"Geoffrey Kondogbia";"RDM";"all";"all";"3816";"G. Kondogbia";"1993-02-15";"98.07";"33.83";"5";"0";"201";"100";"9.45";"90.55";"90.55";"91.86";"85.57";"78.61";"3.98";"3.98";"100";"3.98";"1.49";"37.5"
"Jordan Veretout";"RM";"all";"all";"5324";"J. Veretout";"1993-03-01";"89.34";"25.34";"8";"0";"201";"100";"19.4";"80.6";"80.6";"83.71";"88.56";"74.13";"6.97";"4.48";"64.29";"12.44";"6.97";"56"
"Zinedine Ferhat";"RW";"all";"all";"12034";"Z. Ferhat";"1993-03-01";"84.92";"19.04";"6";"0";"172";"100";"29.65";"70.35";"70.35";"77.69";"70.35";"54.65";"13.37";"7.56";"56.52";"23.84";"13.95";"58.54"
"Ahmed Hassan Mahgoub";"CF";"all";"all";"296";"Ahmed Hassan";"1993-03-05";"77.11";"16.49";"9";"0";"100";"100";"28";"72";"72";"79.17";"72";"57";"8";"6";"75";"16";"11";"68.75"
"Junya Ito";"RF";"all";"all";"23834";"J. Ito";"1993-03-09";"94.86";"22.08";"8";"0";"245";"100";"36.33";"63.67";"63.67";"67.9";"66.12";"44.9";"16.73";"7.76";"46.34";"24.49";"10.61";"43.33"
"Junya Ito";"RW";"all";"all";"23834";"J. Ito";"1993-03-09";"93.36";"21.55";"20";"0";"608";"100";"28.45";"71.55";"71.55";"73.42";"64.97";"47.7";"12.5";"6.41";"51.32";"19.9";"9.21";"46.28"
"Ruben Aguilar";"RWB";"all";"all";"11433";"R. Aguilar";"1993-04-26";"90.43";"23.34";"10";"0";"319";"100";"23.82";"76.18";"76.18";"76.38";"84.95";"64.89";"9.09";"3.13";"34.48";"20.06";"7.84";"39.06"
"Pierre Lees-Melou";"DM";"all";"all";"11163";"P. Lees-Melou";"1993-05-25";"95.39";"24.69";"12";"0";"455";"100";"15.38";"84.62";"84.62";"84.75";"85.05";"72.09";"4.84";"2.86";"59.09";"13.63";"7.03";"51.61"
"André Filipe Tavares Gomes";"LDM";"all";"all";"729";"André Gomes";"1993-07-30";"86.88";"26.06";"9";"0";"346";"100";"13.87";"86.13";"86.13";"90.56";"82.66";"74.86";"4.91";"4.05";"82.35";"7.51";"5.2";"69.23"
"Jordan Lefort";"LCB";"all";"all";"12205";"J. Lefort";"1993-08-09";"99.42";"21.52";"31";"0";"611";"100";"26.68";"73.32";"73.32";"75";"90.34";"67.76";"1.96";"0.82";"41.67";"26.35";"12.11";"45.96"
"Jubal Rocha Mendes Júnior";"CB";"all";"all";"30256";"Jubal";"1993-08-29";"99.13";"20.91";"25";"0";"344";"100";"22.67";"77.33";"77.33";"78.22";"88.08";"68.9";"0.29";"0.29";"100";"15.12";"7.85";"51.92"
"Deiver Andrés Machado Mena";"LWB";"all";"all";"18227";"D. Machado";"1993-09-02";"96.79";"24.15";"15";"0";"376";"100";"24.73";"75.27";"75.27";"81.39";"72.87";"59.31";"6.38";"2.66";"41.67";"19.15";"10.37";"54.17"
"Adrien Thomasson";"RM";"all";"all";"281";"A. Thomasson";"1993-12-10";"93.96";"24.19";"16";"0";"637";"100";"18.84";"81.16";"81.16";"83.9";"78.96";"66.25";"9.11";"5.34";"58.62";"13.34";"7.38";"55.29"
"Ali Abdi";"LWB";"all";"all";"23166";"A. Abdi";"1993-12-20";"85.74";"19.94";"15";"0";"312";"100";"28.53";"71.47";"71.47";"74.32";"82.37";"61.22";"10.58";"3.85";"36.36";"22.12";"8.65";"39.13"
"Issiaga Sylla";"LB";"all";"all";"4509";"I. Sylla";"1994-01-01";"93.81";"22.13";"9";"0";"167";"100";"29.34";"70.66";"70.66";"71.33";"85.63";"61.08";"8.38";"4.19";"50";"25.15";"11.38";"45.24"
"Hans Hateboer";"RCB";"all";"all";"4197";"H. Hateboer";"1994-01-09";"99.51";"26.55";"14";"0";"421";"100";"15.44";"84.56";"84.56";"87.6";"90.02";"78.86";"1.19";"0.48";"40";"10.93";"5.94";"54.35"
"Haris Belkebla";"LDM";"all";"all";"13162";"H. Belkebla";"1994-01-28";"98.8";"22.06";"12";"0";"319";"100";"17.87";"82.13";"82.13";"84.29";"81.82";"68.97";"2.51";"1.25";"50";"15.05";"7.21";"47.92"
"Haris Belkebla";"LM";"all";"all";"13162";"H. Belkebla";"1994-01-28";"98.71";"21.44";"5";"0";"156";"100";"17.31";"82.69";"82.69";"87.79";"83.97";"73.72";"1.92";"1.28";"66.67";"10.9";"5.77";"52.94"
"Ludovic Ajorque";"CF";"all";"all";"12230";"L. Ajorque";"1994-02-25";"91.58";"22.05";"28";"0";"414";"100";"29.23";"70.77";"70.77";"76.92";"69.08";"53.14";"13.04";"6.76";"51.85";"20.05";"10.14";"50.6"
"Abdoulaye Touré";"DM";"all";"all";"128";"A. Touré";"1994-03-03";"94.23";"18.76";"7";"0";"202";"100";"20.79";"79.21";"79.21";"79.39";"81.68";"64.85";"3.47";"0.99";"28.57";"12.87";"6.44";"50"
"Abdoulaye Touré";"LM";"all";"all";"128";"A. Touré";"1994-03-03";"95.93";"23.43";"8";"0";"241";"100";"17.84";"82.16";"82.16";"84.39";"85.06";"71.78";"1.66";"1.24";"75";"9.54";"5.81";"60.87"
"Abdoulaye Touré";"RDM";"all";"all";"128";"A. Touré";"1994-03-03";"96.66";"20.08";"5";"0";"161";"100";"19.25";"80.75";"80.75";"82.26";"77.02";"63.35";"4.35";"1.86";"42.86";"13.66";"9.94";"72.73"
"Abdoulaye Touré";"RM";"all";"all";"128";"A. Touré";"1994-03-03";"93.32";"17.47";"5";"0";"126";"100";"19.84";"80.16";"80.16";"83.52";"72.22";"60.32";"1.59";"0.79";"50";"15.08";"9.52";"63.16"
"Jordan Amavi";"LB";"all";"all";"5303";"J. Amavi";"1994-03-09";"93.1";"24.04";"8";"0";"244";"100";"27.46";"72.54";"72.54";"73.68";"85.66";"63.11";"4.1";"1.64";"40";"25";"11.07";"44.26"
"Jean Eudès Aholou";"RDM";"all";"all";"11246";"J. Aholou";"1994-03-20";"87.98";"19.3";"14";"0";"278";"100";"21.58";"78.42";"78.42";"84.93";"78.78";"66.91";"3.96";"2.52";"63.64";"12.23";"6.12";"50"
"Jean Eudès Aholou";"RM";"all";"all";"11246";"J. Aholou";"1994-03-20";"76.75";"16.83";"5";"0";"98";"100";"20.41";"79.59";"79.59";"84.42";"78.57";"66.33";"2.04";"2.04";"100";"14.29";"7.14";"50"
"Gaëtan  Laborde";"CF";"all";"all";"11631";"G. Laborde";"1994-05-03";"85.67";"21.4";"18";"0";"321";"100";"35.2";"64.8";"64.8";"70.27";"69.16";"48.6";"23.68";"12.46";"52.63";"23.99";"9.97";"41.56"
"Marcos Aoás Corrêa";"RCB";"all";"all";"7013";"Marquinhos";"1994-05-14";"95.77";"37.28";"17";"0";"478";"100";"10.46";"89.54";"89.54";"90.83";"95.82";"87.03";"1.05";"0.84";"80";"5.65";"2.93";"51.85"
"Corentin Tolisso";"AM";"all";"all";"1999";"C. Tolisso";"1994-08-03";"93.92";"26.44";"7";"0";"293";"100";"17.41";"82.59";"82.59";"86";"85.32";"73.38";"7.85";"3.75";"47.83";"13.99";"7.17";"51.22"
"Corentin Tolisso";"LDM";"all";"all";"1999";"C. Tolisso";"1994-08-03";"92.06";"29.08";"7";"0";"322";"100";"13.66";"86.34";"86.34";"88.69";"87.89";"77.95";"8.07";"5.28";"65.38";"10.56";"5.9";"55.88"
"Corentin Tolisso";"LM";"all";"all";"1999";"C. Tolisso";"1994-08-03";"93.95";"25.38";"10";"0";"332";"100";"21.08";"78.92";"78.92";"80.36";"84.34";"67.77";"11.75";"6.93";"58.97";"14.16";"7.23";"51.06"
"Valentin Rongier";"LM";"all";"all";"10619";"V. Rongier";"1994-12-07";"84.75";"29.21";"6";"0";"267";"100";"10.11";"89.89";"89.89";"90.2";"91.76";"82.77";"4.12";"2.25";"54.55";"5.62";"2.25";"40"
"Valentin Rongier";"RM";"all";"all";"10619";"V. Rongier";"1994-12-07";"74.7";"23.03";"5";"0";"158";"100";"13.29";"86.71";"86.71";"89.05";"86.71";"77.22";"1.9";"1.27";"66.67";"9.49";"6.33";"66.67"
"Brendan Chardonnet";"RCB";"all";"all";"13164";"B. Chardonnet";"1994-12-22";"99.55";"22.12";"27";"0";"448";"100";"23.44";"76.56";"76.56";"80";"90.4";"72.32";"0.67";"0.45";"66.67";"25";"14.29";"57.14"
"Takumi Minamino";"AM";"all";"all";"11773";"T. Minamino";"1995-01-16";"88.52";"24.98";"11";"0";"256";"100";"30.47";"69.53";"69.53";"70.11";"67.97";"47.66";"23.44";"10.94";"46.67";"26.17";"11.72";"44.78"
"Takumi Minamino";"LW";"all";"all";"11773";"T. Minamino";"1995-01-16";"84.06";"21.72";"11";"0";"248";"100";"28.63";"71.37";"71.37";"69.23";"73.39";"50.81";"20.16";"11.29";"56";"25.4";"10.08";"39.68"
"Jean-Charles Castelletto";"RCB";"all";"all";"4846";"J. Castelletto";"1995-01-26";"98.5";"21.9";"19";"0";"406";"100";"19.46";"80.54";"80.54";"85.36";"89.16";"76.11";"0.74";"0.49";"66.67";"14.04";"8.13";"57.89"
"Jim Allevinah";"LW";"all";"all";"23049";"J. Allevinah";"1995-02-27";"73.55";"17.24";"6";"0";"136";"100";"21.32";"78.68";"78.68";"88.61";"58.09";"51.47";"5.15";"2.94";"57.14";"11.76";"6.62";"56.25"
"Jim Allevinah";"RW";"all";"all";"23049";"J. Allevinah";"1995-02-27";"77.28";"16.42";"14";"0";"288";"100";"28.82";"71.18";"71.18";"73.45";"61.46";"45.14";"12.5";"5.56";"44.44";"15.28";"4.86";"31.82"
"Baptiste Santamaria";"LM";"all";"all";"11149";"B. Santamaria";"1995-03-09";"86.43";"20.94";"11";"0";"293";"100";"19.8";"80.2";"80.2";"82.57";"82.25";"67.92";"4.78";"2.05";"42.86";"11.95";"7.17";"60"
"Adrien Rabiot";"AM";"all";"all";"277";"A. Rabiot";"1995-04-03";"98.51";"34.01";"11";"0";"357";"100";"18.49";"81.51";"81.51";"84.78";"80.95";"68.63";"10.36";"6.44";"62.16";"14.29";"8.4";"58.82"
"Adrien Rabiot";"LF";"all";"all";"277";"A. Rabiot";"1995-04-03";"98.42";"34.88";"6";"0";"254";"100";"12.99";"87.01";"87.01";"90.09";"83.46";"75.2";"10.24";"5.51";"53.85";"13.78";"8.27";"60"
"Przemysław Frankowski";"RWB";"all";"all";"8744";"P. Frankowski";"1995-04-12";"94.22";"24.11";"10";"0";"378";"100";"21.69";"78.31";"78.31";"80.43";"86.51";"69.58";"8.2";"5.29";"64.52";"18.78";"8.99";"47.89"
"Wesley Saïd";"CF";"all";"all";"10832";"W. Saïd";"1995-04-19";"74.57";"19.72";"9";"0";"133";"100";"30.08";"69.92";"69.92";"79.31";"65.41";"51.88";"16.54";"11.28";"68.18";"17.29";"7.52";"43.48"
"Falaye Sacko";"RB";"all";"all";"16049";"F. Sacko";"1995-05-01";"93.11";"23.53";"7";"0";"196";"100";"23.47";"76.53";"76.53";"79.52";"84.69";"67.35";"1.53";"0.51";"33.33";"16.33";"6.63";"40.62"
"Seko Mohamed Fofana";"LM";"all";"all";"9703";"S. Fofana";"1995-05-07";"77.09";"21.82";"6";"0";"181";"100";"13.26";"86.74";"86.74";"89.4";"83.43";"74.59";"14.92";"12.71";"85.19";"11.05";"7.18";"65"
"Moses Daddy Simon";"CF";"all";"all";"7778";"M. Simon";"1995-07-12";"88.92";"18.87";"8";"0";"217";"100";"31.34";"68.66";"68.66";"65.45";"50.69";"33.18";"15.67";"6.45";"41.18";"21.2";"8.29";"39.13"
"Moses Daddy Simon";"LF";"all";"all";"7778";"M. Simon";"1995-07-12";"95.44";"19.11";"8";"0";"158";"100";"38.61";"61.39";"61.39";"69.33";"47.47";"32.91";"14.56";"5.7";"39.13";"20.89";"6.33";"30.3"
"Moses Daddy Simon";"LW";"all";"all";"7778";"M. Simon";"1995-07-12";"87.91";"19.07";"15";"0";"401";"100";"36.41";"63.59";"63.59";"61.28";"58.6";"35.91";"17.46";"5.99";"34.29";"24.19";"7.23";"29.9"
"Gautier Lloris";"LCB";"all";"all";"3786";"G. Lloris";"1995-07-18";"98.76";"21.04";"31";"0";"585";"100";"24.44";"75.56";"75.56";"78.2";"89.4";"69.91";"1.03";"0.85";"83.33";"24.96";"13.85";"55.48"
"Pierre-Emile Højbjerg";"LDM";"all";"all";"8693";"P. Højbjerg";"1995-08-05";"98.86";"33.52";"9";"0";"389";"100";"11.57";"88.43";"88.43";"91.72";"86.89";"79.69";"5.14";"3.86";"75";"6.68";"4.11";"61.54"
"Pierre-Emile Højbjerg";"LM";"all";"all";"8693";"P. Højbjerg";"1995-08-05";"97.91";"34.18";"10";"0";"508";"100";"12.01";"87.99";"87.99";"89.39";"87.2";"77.95";"6.89";"4.33";"62.86";"6.1";"2.56";"41.94"
"Pierre-Emile Højbjerg";"RM";"all";"all";"8693";"P. Højbjerg";"1995-08-05";"93.51";"30.76";"5";"0";"229";"100";"13.97";"86.03";"86.03";"88.94";"86.9";"77.29";"3.49";"1.75";"50";"4.8";"3.06";"63.64"
"Vincent Sierro";"LM";"all";"all";"10724";"V. Sierro";"1995-10-08";"93.08";"20.31";"21";"0";"616";"100";"24.68";"75.32";"75.32";"78.71";"80.84";"63.64";"7.31";"4.38";"60";"15.91";"7.31";"45.92"
"Chuba Akpom";"CF";"all";"all";"12341";"C. Akpom";"1995-10-09";"75.52";"22.26";"6";"0";"66";"100";"24.24";"75.76";"75.76";"78.79";"50";"39.39";"9.09";"4.55";"50";"15.15";"6.06";"40"
"Mama Samba Baldé";"CF";"all";"all";"16108";"Mama Baldé";"1995-11-06";"77.89";"18.41";"5";"0";"91";"100";"31.87";"68.13";"68.13";"74.42";"47.25";"35.16";"10.99";"4.4";"40";"9.89";"4.4";"44.44"
"Ibrahim Sissoko";"CF";"all";"all";"18498";"I. Sissoko";"1995-11-27";"83.85";"16.36";"8";"0";"117";"100";"32.48";"67.52";"67.52";"73.77";"52.14";"38.46";"11.11";"6.84";"61.54";"13.68";"5.98";"43.75"
"Ulisses Alexandre Garcia Lopes";"LB";"all";"all";"10579";"U. Garcia";"1996-01-11";"82.47";"24.1";"5";"0";"116";"100";"21.55";"78.45";"78.45";"81.63";"84.48";"68.97";"11.21";"4.31";"38.46";"18.1";"6.03";"33.33"
"Marco Asensio Willemsen";"CF";"all";"all";"6751";"Marco Asensio";"1996-01-21";"80.6";"29.92";"6";"0";"136";"100";"11.03";"88.97";"88.97";"90.76";"87.5";"79.41";"18.38";"13.97";"76";"10.29";"7.35";"71.43"
"Michael Amir Murillo Bermúdez";"RB";"all";"all";"11699";"A. Murillo";"1996-02-11";"98.86";"28.15";"11";"0";"294";"100";"13.95";"86.05";"86.05";"87.69";"88.44";"77.55";"2.38";"0.34";"14.29";"11.9";"6.46";"54.29"
"Michael Amir Murillo Bermúdez";"RCB";"all";"all";"11699";"A. Murillo";"1996-02-11";"98.92";"33.83";"14";"0";"539";"100";"17.25";"82.75";"82.75";"85.03";"89.24";"75.88";"3.15";"0.93";"29.41";"11.13";"5.75";"51.67"
"Lucas François Bernard Hernández Pi";"LB";"all";"all";"6357";"L. Hernández";"1996-02-14";"89.45";"36.29";"5";"0";"136";"100";"16.91";"83.09";"83.09";"84.68";"91.18";"77.21";"2.21";"1.47";"66.67";"10.29";"3.68";"35.71"
"Dylan Batubinsika";"RCB";"all";"all";"14623";"D. Batubinsika";"1996-02-15";"98.03";"22.79";"21";"0";"445";"100";"19.1";"80.9";"80.9";"85.64";"84.49";"72.36";"0.22";"0";"0";"10.56";"5.39";"51.06"
"Moussa Niakhaté";"LCB";"all";"all";"11212";"M. Niakhaté";"1996-03-08";"100.26";"27.94";"29";"0";"709";"100";"15.09";"84.91";"84.91";"86.87";"90.27";"78.42";"0.99";"0.85";"85.71";"13.82";"9.17";"66.33"
"Romain Del Castillo";"RW";"all";"all";"12465";"R. Del Castillo";"1996-03-29";"82.02";"17.63";"7";"0";"186";"100";"33.33";"66.67";"66.67";"70.49";"65.59";"46.24";"12.9";"6.45";"50";"17.2";"9.14";"53.13"
"Fabián Ruiz Peña";"DM";"all";"all";"12924";"Fabián Ruiz";"1996-04-03";"92.2";"34.4";"6";"0";"254";"100";"6.69";"93.31";"93.31";"94.69";"88.98";"84.25";"5.51";"3.94";"71.43";"6.3";"3.94";"62.5"
"Fabián Ruiz Peña";"LM";"all";"all";"12924";"Fabián Ruiz";"1996-04-03";"87.87";"33.18";"13";"0";"522";"100";"13.98";"86.02";"86.02";"86.21";"88.89";"76.63";"10.73";"6.9";"64.29";"12.45";"6.13";"49.23"
"Edimilson Fernandes Ribeiro";"DM";"all";"all";"13030";"E. Fernandes";"1996-04-15";"89.6";"22.07";"5";"0";"138";"100";"18.84";"81.16";"81.16";"82.76";"84.06";"69.57";"3.62";"2.17";"60";"12.32";"3.62";"29.41"
