Name,Team,Competition,Season,Minutes,90s,Appearances,Primary Position,Secondary Position,Gender,Nationality,Age,Date of Birth,Height,All Goals,NP Goals,xG,xG/Shot,Shots,Goal Conversion%,Shooting%,Shot Touch%,Penalty Conversion%,PSxG,Assists,xG Assisted,Key Passes,OP Assists,OP xG Assisted,OP Key Passes,SP Assists,SP xG Assisted,SP Key Passes,Scoring Contribution,xG & xG Assisted,Shots & Key Passes,O/U Performance,Dribbles,Successful Dribbles,Failed Dribbles,Dribble%,Fouls Won,Penalty Wins,Dispossessed,Turnovers,Interceptions,PAdj Interceptions,Clearances,PAdj Clearances,Defensive Actions,Aggressive Actions,Blocks/Shot,Defensive Regains,Average DA X,Ball Recov. F2,Ball Recoveries,Tackles,Tack&Int,Tack/DP%,PAdj Tackles,PAdj Tack&Int,Fouls,Dribbles Stopped%,Dribbled Past,Aerial Win%,Aerial Wins,Errors,Pressures,PAdj Pressures,Pressure Regains,Counterpressures,Counterpress Regains,Average Pressure X,Pressures F2,Pressures F2%,Counterpressures F2,Counterpressures F2%,Yellow Cards,2nd Yellows,Red Cards,OP Passes,Passing%,Long Balls,L/R Footedness%,Long Ball%,Pr. Long Balls,UPr. Long Balls,Passes Pressured%,Pr. Pass%,Pr. Pass% Dif.,Average Pass X,Deep Progressions,xGBuildup,xGChain,Carries,Carry%,Carry Length,OP F3 Passes,PintoB,OP Passes Into Box,SP PintoB,Passes Inside Box,Touches In Box,PinTin,Throughballs,Successful Box Cross%,Successful Crosses,Crossing%,Deep Completions,Pass Forward%,Pass Sideways%,Pass Backward%,F3 Pass Forward%,F3 Pass Sideways%,F3 Pass Backward%,Pass Length,Pr. Pass Length,Pass Length Ratio,Pr. Pass Length%,Pr. Pass Length Dif.,Succ. Pass Length,Succ.Pr. Pass Length,Goals Conceded,PSxG Faced,GSAA,Save%,xSv%,Shot Stopping%,xG Faced,Shots Faced,Shots Faced OT%,All Shots Faced,Positioning Error,Penalties Faced,Penalties Conceded,GK Aggressive Dist.,Claims%,Pass into Danger%,Pass into Pressure%,Positive Outcome,Positive Outcome%,Pass OBV,D&C OBV,DA OBV,Shot OBV,Goalkeeper OBV,OBV
Adama Boiro Boiro,Athletic Club,La Liga,2025/2026,48,0.53,1,Left Back,,Man,Spain,23,21/06/02,183,0,0,0,,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1.88,0,1.88,3.75,0,0,1.88,3.14,18.75,7.5,0.2,11.25,40.45,5.63,15,1.88,1.88,100,3.14,3.14,0,100,0,100,5.63,0,16.88,28.3,9.38,3.75,1.88,47.48,11.25,67,1.88,50,0,0,0,76.88,91,1.88,89,50,1.88,3.75,16,86,-5,55.93,3.75,0.46,0.46,73.13,92,3.31,24.38,1.88,1.88,0,0,0,1.88,0,100,1.88,100,0,11,84,4,15,69,15,17.1,17.33,0.97,104,0.23,16.59,17.98,0,0,0,0,0,,0,0,,0,0,0,0,0,0,16,11,5.81,31,0.25,0.02,0.63,,,0.91
Adnan Januzaj,Sevilla,La Liga,2025/2026,193,2.14,6,Right Wing,Centre Attacking Midfielder,Man,Belgium,31,04/02/95,186,0,0,0.03,0.06,0.47,0,0,1,,0,0,0.08,0.93,0,0.08,0.93,0,0,0,0,0.1,1.4,-0.1,1.4,1.4,0,100,4.2,0,3.73,3.26,0.47,0.56,0.47,0.2,24.25,14.46,0,5.6,52.06,2.33,4.66,0.93,1.4,100,1.31,1.87,2.33,100,0,0,0,0,20.98,22.9,4.66,3.26,1.4,53.81,11.19,53,1.87,57,0.47,0,0,28.45,77,3.26,96,47,1.87,5.6,21,79,1,54.85,6.53,0.3,0.38,37.31,84,6.51,10.26,1.4,1.4,0,0.47,1.4,2.8,0.47,33,0.93,33,0.47,23,70,8,41,45,14,24.97,24.45,0.89,105,-0.52,22.21,25.75,0,0,0,0,0,,0,0,,0,0,0,0,0,0,17,5,5.32,47,0.21,-0.01,-0.36,-0.02,,-0.19
Adrian Liso,Getafe,La Liga,2025/2026,829,9.21,9,Right Centre Forward,Left Midfielder,Man,Spain,21,01/04/05,182,0.33,0.33,0.13,0.08,1.52,21,36,4,,0.15,0,0.01,0.11,0,0.01,0.11,0,0,0,0.33,0.13,1.63,0.19,0.87,0.33,0.54,38,1.74,0,2.5,2.93,0.43,0.22,0,0,36.38,19.77,0.01,6.08,58.18,3.26,4.56,0.76,1.19,44,0.3,0.52,2.28,31,0.98,15,0.76,0,33.56,15.81,5.32,6.08,1.09,58.22,21.29,63,5.43,89,0.11,0,0,14.88,62,0.33,82,33,0.33,0.65,30,60,-2,62.39,1.19,0.17,0.32,17.81,71,6.75,4.02,0.43,0.11,0.33,0.11,2.82,2.93,0,50,0.43,31,0.65,15,63,22,16,59,24,14.34,13.43,0.94,98,-0.91,13.55,13.1,0,0,0,0,0,,0,0,,0,0,0,0,0,0,39,17,1.86,18,-0.08,0.03,0.02,0.05,,0.02
Adrià Altimira,Villarreal,La Liga,2025/2026,13,0.14,1,Right Back,,Man,Spain,25,27/03/01,170,0,0,0,,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,27.87,20.9,0,27.87,12.34,0,6.97,6.97,6.97,50,1.86,1.86,0,50,6.97,,0,0,20.9,5.57,20.9,0,0,13.95,0,0,0,,0,0,0,48.77,100,0,13,,0,0,0,,,40.94,13.94,0.31,0.31,34.84,100,1.17,13.94,0,0,0,0,0,0,0,,0,,0,25,75,0,0,100,0,16.77,,1,,,16.77,,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,,,0.06,0.01,0.49,,,0.56
Adrià Pedrosa,Elche,La Liga,2025/2026,453,5.03,7,Left Back,Left Wing Back,Man,Spain,28,12/05/98,176,0.2,0.2,0.09,0.06,1.39,14,14,2,,0.18,0,0.11,1.59,0,0.11,1.59,0,0,0,0.2,0.2,2.98,0,1.99,0.4,1.59,20,0.4,0,0.4,2.78,0.8,1.11,2.98,3.56,20.07,9.14,0.02,6.76,35.88,2.78,8.94,2.78,3.58,82,3.39,4.5,2.19,70,0.6,47,1.59,0.2,15.11,19.36,5.17,2.98,1.19,38.47,4.77,32,1.59,53,0.6,0,0,37.17,79,2.39,91,48,3.78,4.17,13,60,-19,55.26,3.98,0.61,0.64,34.78,91,3.8,11.93,1.39,0.99,0.4,0.2,2.39,3.38,0.2,57,0.8,24,0.2,19,65,17,8,67,25,19.42,19.21,0.91,98,-0.21,17.63,18.78,0,0,0,0,0,,0,0,,0,0,0,0,0,0,29,12,3.99,31,0.1,0.05,0.03,0.02,,0.2
Adrián De la Fuente,Levante UD,La Liga,2025/2026,871,9.68,11,Left Centre Back,Right Centre Back,Man,Spain,27,25/02/99,179,0,0,0.03,0.07,0.41,0,25,0,,0.03,0,0.01,0.41,0,0.01,0.41,0,0,0,0,0.04,0.83,-0.04,0.21,0.21,0,100,0.31,0,0,0.1,0.83,0.57,4.55,1.93,8.37,4.44,0.05,2.89,21.91,1.14,7.34,0.83,1.65,80,0.19,0.76,0.72,60,0.21,57,1.76,0,6.82,3.04,1.86,1.45,0.31,26.49,0.83,12,0.83,57,0.21,0,0,33.68,76,5.79,12,57,5.68,9.09,13,60,-16,37.3,4.03,0.26,0.29,24.49,100,3.5,4.34,0.41,0.31,0.1,0.21,0.93,1.24,0.31,0,0,0,0.21,32,63,5,45,55,0,27.14,21.39,0.91,109,-5.75,24.66,23.29,0,0,0,0,0,,0,0,,0,0,0,0,0,0,19,7,2.93,26,0.08,0.03,0,-0.01,,0.12
Aihen Muñoz,Real Sociedad,La Liga,2025/2026,440,4.89,9,Left Back,Left Centre Back,Man,Spain,28,15/08/97,175,0,0,0.02,0.04,0.61,0,0,1,,0,0,0.07,0.2,0,0.07,0.2,0,0,0,0,0.1,0.82,-0.1,1.02,0.2,0.82,20,1.02,0,0.2,2.05,0.41,0.43,1.64,1.06,16.37,8.39,0,3.48,36.69,4.3,10.23,2.66,3.07,52,1.67,2.1,1.02,40,2.46,70,1.43,0,12.69,9.13,2.05,1.02,0.2,39.56,4.3,34,0.82,80,0.2,0,0,32.74,72,2.25,82,41,2.25,4.91,12,48,-25,49.36,3.68,0.3,0.39,25.58,92,3.89,6.75,0.41,0.2,0.2,0,0.61,0.82,0.41,100,0.41,18,0,41,52,7,39,52,9,21.53,21.23,0.87,117,-0.3,18.65,24.77,0,0,0,0,0,,0,0,,0,0,0,0,0,0,20,9,2.8,19,0.09,0.05,0.04,-0.04,,0.14
Aimar Oroz,Osasuna,La Liga,2025/2026,406,4.51,6,Centre Attacking Midfielder,Left Centre Midfielder,Man,Spain,24,26/11/01,177,0,0,0.04,0.04,0.89,0,0,1,,0,0,0.05,1.55,0,0.05,1.55,0,0,0,0,0.09,2.44,-0.09,2.88,0.89,1.99,31,2.88,0,1.55,2.88,0.44,0.54,0.66,0.24,20.17,7.53,0,4.21,43.79,3.77,7.76,1.99,2.44,90,1.39,1.94,0.89,50,0.22,40,0.44,0,17.28,12.15,3.55,3.55,0.44,45.19,6.87,40,2.22,63,0.22,0,0,34.79,83,2.88,7,76,1.11,3.32,20,69,-14,59.72,5.32,0.45,0.49,34.79,89,6.65,14.85,1.11,1.11,0,0.22,0.89,1.99,0,0,0.22,33,0.22,11,73,16,15,73,12,17.64,14.19,1,96,-3.45,17.69,13.56,0,0,0,0,0,,0,0,,0,0,0,0,0,0,18,6,4.06,41,0.01,0.1,0.05,-0.06,,0.11
Aitor Paredes,Athletic Club,La Liga,2025/2026,606,6.73,7,Left Centre Back,Right Centre Back,Man,Spain,26,28/04/00,186,0.15,0.15,0.07,0.12,0.59,25,50,0,,0.19,0,0,0,0,0,0,0,0,0,0.15,0.07,0.59,0.08,0.15,0.15,0,100,0.59,0,0,0.15,1.19,1.48,2.68,2.7,9.81,4.9,0.06,4.16,31.9,2.23,11.74,1.19,2.38,80,1.23,2.72,0.74,50,0.3,64,1.34,0,7.88,8.5,3.12,1.04,0.45,35.4,2.08,26,0.45,43,0.15,0,0,53.8,89,5.65,15,69,3.86,6.99,12,82,-7,39.75,4.76,0.31,0.31,40.87,100,6.71,5.2,0.3,0.3,0,0,1.19,1.49,0,50,0.15,100,0.3,23,74,3,31,63,6,22.62,22.25,0.96,90,-0.36,21.75,20.11,0,0,0,0,0,,0,0,,0,0,0,0,0,0,12,9,3.52,20,0.04,0.09,0.05,0.09,,0.28
Aitor Ruibal,Real Betis,La Liga,2025/2026,374,4.15,8,Right Wing,Right Back,Man,Spain,30,21/03/96,176,0.24,0.24,0.38,0.22,1.69,14,43,3,,0.27,0,0.08,1.2,0,0.08,0.96,0,0.01,0.24,0.24,0.46,2.89,-0.22,1.2,0.48,0.72,40,0.96,0,2.17,2.89,0.96,1.25,0.72,0.78,27.95,15.9,0.03,6.75,43.6,3.37,6.02,1.93,2.89,50,1.73,2.97,1.45,46,1.93,27,0.72,0,24.57,22.65,5.78,3.37,0.72,45.65,9.88,40,2.65,79,0,0,0,29.87,81,1.45,4,50,1.2,2.41,21,81,1,61.51,1.69,0.63,0.77,28.67,87,3.6,12.77,1.45,1.45,0,0.24,4.58,6.02,0,33,0.72,43,0.72,16,61,23,13,68,19,16.84,13.38,0.92,96,-3.46,15.5,12.86,0,0,0,0,0,,0,0,,0,0,0,0,0,0,17,4,4.29,31,-0.08,0.1,0.01,0.07,,0.11
Akor Jerome Adams,Sevilla,La Liga,2025/2026,578,6.43,10,Centre Forward,Left Centre Forward,Man,Nigeria,26,28/01/00,184,0.31,0.31,0.31,0.13,2.33,13,53,7,,0.45,0,0.01,0.16,0,0.01,0.16,0,0,0,0.31,0.32,2.49,-0.01,1.4,0.93,0.47,67,0.47,0,1.24,3.58,0.16,0.14,0.93,1.23,19.3,7.31,0.03,4.51,61.62,1.24,2.18,0.62,0.78,80,0.82,0.96,1.24,50,0.16,55,2.65,0,17.43,20.74,4.05,4.51,1.4,66.79,14.32,82,3.73,83,0.16,0,0,12.76,60,0.47,11,75,1.09,0.47,39,54,-6,60.9,1.09,0.18,0.41,13.85,71,6.34,3.89,0.16,0.16,0,0.16,6.69,6.85,0,0,0.16,33,0.62,14,59,27,12,56,32,15.26,13.74,1.05,106,-1.53,16.03,14.52,0,0,0,0,0,,0,0,,0,0,0,0,0,0,32,7,2.79,21,-0.02,-0.05,0.06,0.2,,0.19
Alberto Moleiro,Villarreal,La Liga,2025/2026,713,7.92,12,Left Midfielder,Left Centre Forward,Man,Spain,22,29/09/03,169,0.51,0.51,0.38,0.19,2.02,25,44,3,,0.43,0.25,0.15,1.26,0.25,0.13,1.01,0,0.02,0.25,0.76,0.54,3.28,0.22,2.65,1.52,1.14,57,1.26,0,1.52,3.16,0.76,0.49,0.25,0.18,29.42,16.54,0.01,6.31,47.9,2.27,4.92,1.26,2.02,48,0.77,1.25,1.14,31,1.39,0,0,0,27.15,21.19,5.43,4.29,0.88,47.88,11.62,43,3.66,85,0.13,0,0,25.38,77,0.88,6,44,0.63,1.64,22,72,-4,60.05,4.92,0.63,0.81,30.3,86,5.59,8.59,0.63,0.25,0.38,0.51,4.67,4.92,0.38,60,0.63,45,0.51,11,77,12,9,82,9,17.64,16.51,0.92,82,-1.12,16.21,13.54,0,0,0,0,0,,0,0,,0,0,0,0,0,0,22,7,4.34,34,0.04,0.09,0.03,0.08,,0.23
Alberto Reina Campos,Real Oviedo,La Liga,2025/2026,680,7.56,11,Centre Attacking Midfielder,Left Defensive Midfielder,Man,Spain,28,08/09/97,168,0.13,0.13,0.04,0.05,0.79,17,33,1,,0.03,0,0.04,0.66,0,0.03,0.4,0,0.01,0.26,0.13,0.09,1.46,0.05,0.53,0.53,0,100,2.12,0,0.79,0.79,0.66,0.62,0.66,0.4,30.96,17.6,0,7.28,45.8,2.65,7.67,1.72,2.38,62,1.45,2.07,2.12,33,1.06,33,0.26,0.26,27.13,22.42,5.95,5.03,1.59,47.36,13.5,50,2.91,58,0.4,0.13,0,39.04,84,3.71,21,62,1.06,5.56,14,79,-5,47.29,4.1,0.1,0.16,33.21,95,4.31,6.62,1.19,0.53,0.66,0.13,1.06,1.59,0.13,22,0.26,29,0.13,20,71,9,26,74,0,20.14,15.5,0.95,90,-4.64,19.17,13.96,0,0,0,0,0,,0,0,,0,0,0,0,0,0,13,5,3.55,38,0.08,0.04,-0.08,-0.03,,0.01
Aleix Febas,Elche,La Liga,2025/2026,1200,13.33,12,Left Centre Midfielder,Centre Defensive Midfielder,Man,Spain,30,01/02/96,172,0,0,0.03,0.05,0.6,0,38,0,,0.01,0,0.07,0.9,0,0.07,0.9,0,0,0,0,0.1,1.5,-0.1,2.1,1.13,0.98,54,4.05,0,2.1,2.4,0.3,0.3,0.53,0.67,15.23,9.15,0,5.25,43.08,3.68,8.63,1.35,1.65,62,1.78,2.08,0.38,38,0.83,18,0.15,0.08,13.5,17.76,4.13,3.6,1.28,43.86,5.63,42,2.25,63,0.08,0,0,54.38,91,1.43,18,70,1.05,1.5,18,83,-7,53.83,8.85,0.54,0.58,51.83,92,5.63,18.53,0.68,0.68,0,0.15,1.13,1.8,0.08,0,0.08,17,0.08,20,67,13,24,66,10,15.96,14.48,0.99,100,-1.48,15.83,14.41,0,0,0,0,0,,0,0,,0,0,0,0,0,0,15,9,4.75,42,0.03,0.1,0.03,-0.02,,0.14
Alejandro Balde,Barcelona,La Liga,2025/2026,647,7.19,8,Left Back,Left Centre Back,Man,Spain,22,17/10/03,175,0,0,0.01,0.03,0.28,0,0,0,,0,0.14,0.08,1.25,0.14,0.08,1.25,0,0,0,0.14,0.09,1.53,0.05,0.97,0.56,0.42,57,1.53,0.14,0.83,0.97,0.28,0.45,0.7,1.16,14.88,5.98,0.08,6.12,38.49,2.5,6.82,1.25,1.53,69,1.88,2.33,0.56,63,0.56,54,0.97,0,13.21,19.61,4.73,2.64,0.97,43.34,5.01,38,1.39,53,0.28,0,0,47.99,92,0.97,91,54,0.83,1.67,12,79,-13,56.16,2.36,0.59,0.61,45.48,96,3.89,19.06,0.83,0.83,0,0.56,1.95,2.78,0,0,0.56,50,0.97,14,70,17,10,78,12,15.21,13.59,0.97,108,-1.62,14.79,14.62,0,0,0,0,0,,0,0,,0,0,0,0,0,0,16,11,7.89,35,0.04,0.2,-0.11,-0.01,,0.12
