Name,Team,Competition,Season,Minutes,90s,Appearances,Primary Position,Secondary Position,Gender,Nationality,Age,Date of Birth,Height,All Goals,NP Goals,xG,xG/Shot,Shots,Goal Conversion%,Shooting%,Shot Touch%,Penalty Conversion%,PSxG,Assists,xG Assisted,Key Passes,OP Assists,OP xG Assisted,OP Key Passes,SP Assists,SP xG Assisted,SP Key Passes,Scoring Contribution,xG & xG Assisted,Shots & Key Passes,O/U Performance,Dribbles,Successful Dribbles,Failed Dribbles,Dribble%,Fouls Won,Penalty Wins,Dispossessed,Turnovers,Interceptions,PAdj Interceptions,Clearances,PAdj Clearances,Defensive Actions,Aggressive Actions,Blocks/Shot,Defensive Regains,Average DA X,Ball Recov. F2,Ball Recoveries,Tackles,Tack&Int,Tack/DP%,PAdj Tackles,PAdj Tack&Int,Fouls,Dribbles Stopped%,Dribbled Past,Aerial Win%,Aerial Wins,Errors,Pressures,PAdj Pressures,Pressure Regains,Counterpressures,Counterpress Regains,Average Pressure X,Pressures F2,Pressures F2%,Counterpressures F2,Counterpressures F2%,Yellow Cards,2nd Yellows,Red Cards,OP Passes,Passing%,Long Balls,L/R Footedness%,Long Ball%,Pr. Long Balls,UPr. Long Balls,Passes Pressured%,Pr. Pass%,Pr. Pass% Dif.,Average Pass X,Deep Progressions,xGBuildup,xGChain,Carries,Carry%,Carry Length,OP F3 Passes,PintoB,OP Passes Into Box,SP PintoB,Passes Inside Box,Touches In Box,PinTin,Throughballs,Successful Box Cross%,Successful Crosses,Crossing%,Deep Completions,Pass Forward%,Pass Sideways%,Pass Backward%,F3 Pass Forward%,F3 Pass Sideways%,F3 Pass Backward%,Pass Length,Pr. Pass Length,Pass Length Ratio,Pr. Pass Length%,Pr. Pass Length Dif.,Succ. Pass Length,Succ.Pr. Pass Length,Goals Conceded,PSxG Faced,GSAA,Save%,xSv%,Shot Stopping%,xG Faced,Shots Faced,Shots Faced OT%,All Shots Faced,Positioning Error,Penalties Faced,Penalties Conceded,GK Aggressive Dist.,Claims%,Pass into Danger%,Pass into Pressure%,Positive Outcome,Positive Outcome%,Pass OBV,D&C OBV,DA OBV,Shot OBV,Goalkeeper OBV,OBV
Alan Benítez,Internacional,"Serie A, Brasil",2025,61,0.68,2,Right Back,Right Wing,Man,Paraguay,31,24/01/94,177,0,0,0,,0,,,0,,0,0,0.27,2.96,0,0.27,2.96,0,0,0,0,0.27,2.96,-0.27,1.48,1.48,0,100,0,0,1.48,1.48,1.48,2.33,4.44,6.99,13.33,4.44,0.09,7.41,30.95,5.93,11.85,4.44,5.93,100,6.99,9.32,0,100,0,100,1.48,0,8.89,10.5,4.44,1.48,0,44.68,2.96,33,0,0,0,0,0,47.41,79,0,0,,4.44,0,13,40,-39,56.8,1.48,0.89,1.16,40,96,3.4,16.3,2.96,2.96,0,1.48,4.44,7.41,0,50,1.48,33,1.48,18,68,13,18,73,9,17.13,14.9,1.08,81,-2.22,18.42,12.13,0,0,0,0,0,,0,0,,0,0,0,0,0,0,18,5,8.89,46,0.19,-0.08,-0.02,,,0.08
Alan Franco,São Paulo,"Serie A, Brasil",2025,1194,13.26,13,Left Centre Back,Right Centre Back,Man,Argentina,29,10/10/96,180,0,0,0.06,0.2,0.3,0,0,0,,0,0,0,0.08,0,0,0.08,0,0,0,0,0.06,0.38,-0.06,0.45,0.3,0.15,67,0.38,0,0.15,0.38,1.58,1.65,3.62,3.27,10.18,4.98,0.07,4.37,25.97,2.19,10.41,1.06,2.64,58,1.18,2.82,1.28,53,0.75,60,1.81,0.08,7.84,7.52,2.26,1.28,0.15,32.24,1.73,22,0.53,41,0.23,0,0,48.71,87,3.69,11,61,4.52,5.13,13,76,-11,33.47,1.28,0.3,0.3,39.28,99,4.65,1.96,0.15,0.15,0,0.23,0.98,1.13,0.08,0,0.08,50,0.23,26,72,2,35,62,4,20.97,19.99,0.95,105,-0.98,19.96,21.04,0,0,0,0,0,,0,0,,0,0,0,0,0,0,17,10,2.92,23,0.07,0.03,0.08,-0.05,,0.14
Alan Franco,Atlético Mineiro,"Serie A, Brasil",2025,1064,11.82,11,Right Defensive Midfielder,Left Defensive Midfielder,Man,Ecuador,27,20/08/98,174,0,0,0,0.03,0.17,0,0,0,,0,0,0,0.17,0,0,0.17,0,0,0,0,0.01,0.34,-0.01,0.17,0.08,0.08,50,0.68,0,0.17,0.25,0.93,0.88,1.02,0.99,18.02,9.47,0.03,4.15,38.22,2.88,7.78,1.61,2.54,70,1.91,2.8,1.35,56,0.68,69,0.93,0,15.06,16.39,3.05,3.38,0.51,40.45,4.23,28,1.69,50,0.08,0,0,37.56,90,2.2,8,81,1.61,2.11,15,74,-16,46.41,3.05,0.3,0.3,29.27,99,3.89,6.09,0.08,0.08,0,0,0,0.08,0.17,0,0,0,0,18,73,9,25,69,6,18.52,16.95,0.99,94,-1.57,18.26,15.87,0,0,0,0,0,,0,0,,0,0,0,0,0,0,18,11,3.34,24,0.02,0.03,0.04,0,,0.09
Alan Patrick,Internacional,"Serie A, Brasil",2025,1093,12.15,12,Centre Attacking Midfielder,Left Centre Forward,Man,Brazil,34,12/05/91,177,0.25,0.16,0.12,0.08,1.56,11,42,1,100,0.13,0.41,0.46,4.12,0.16,0.29,2.06,0.25,0.17,2.06,0.58,0.58,5.68,0,2.47,1.23,1.23,50,1.48,0,2.31,2.96,0.16,0.24,0.16,0.16,17.45,7.57,0.02,2.88,59,3.95,5.52,1.07,1.23,76,1.32,1.56,0.82,60,0.33,17,0.25,0.08,15.56,16.98,2.39,2.96,0.16,59.31,10.7,69,2.39,81,0.25,0,0,38.94,81,3.05,18,54,0.91,4.94,24,85,5,63.62,6.83,0.52,0.74,41.16,87,4.68,18.61,4.28,1.98,2.31,0.49,3.54,5.52,0.41,8,0.41,28,0.66,18,69,13,22,64,14,19.21,16.45,0.95,100,-2.76,18.2,16.48,0,0,0,0,0,,0,0,,0,0,0,0,0,0,19,9,9.55,62,0.26,0.07,0.02,-0.03,,0.32
Alan Ruschel,EC Juventude,"Serie A, Brasil",2025,779,8.66,10,Left Back,Left Wing Back,Man,Brazil,36,22/08/89,176,0,0,0,,0,,,0,,0,0,0.06,0.92,0,0.04,0.58,0,0.02,0.35,0,0.06,0.92,-0.06,1.27,0.46,0.81,36,2.08,0,0.81,1.27,1.27,1.16,1.15,0.91,16.28,9.01,0.03,4.27,36.55,1.73,6.7,2.42,3.69,78,2.08,3.23,1.04,40,0.69,64,1.04,0.12,12.82,9.86,3,2.31,0.23,38.22,3.69,29,1.5,65,0.23,0,0,31.18,77,1.85,93,47,1.15,3.93,14,69,-9,50.09,2.08,0.12,0.12,28.52,93,3.84,5.08,1.27,0.46,0.81,0.12,0.35,0.81,0,45,0.69,46,0.23,37,52,11,34,50,16,18.77,16.04,0.92,96,-2.73,17.35,15.36,0,0,0,0,0,,0,0,,0,0,0,0,0,0,32,17,3.16,33,0.11,0.04,0.03,,,0.18
Alesson,Mirassol Futebol Clube,"Serie A, Brasil",2025,192,2.13,4,Left Wing,,Man,Brazil,26,15/02/99,173,0,0,0,0.01,0.47,0,0,1,,0,0.47,0.09,1.41,0.47,0.09,1.41,0,0,0,0.47,0.09,1.88,0.38,4.22,1.41,2.81,33,0.94,0,3.28,4.22,1.41,0.99,0.47,0.33,26.72,19.22,0,2.81,53.45,2.81,4.22,0,1.41,0,0,0.99,3.28,0,3.75,60,1.41,0,23.44,19.72,1.88,1.41,0,52.18,14.06,60,1.41,100,0,0,0,20.63,80,1.88,7,67,0.94,2.34,34,73,-6,57.28,0.94,0.15,0.21,26.25,70,4.95,5.63,1.41,1.41,0,0.47,1.41,2.81,0,100,1.88,67,0.94,16,64,20,0,83,17,17.67,14.21,0.95,97,-3.46,16.79,13.82,0,0,0,0,0,,0,0,,0,0,0,0,0,0,32,14,2.3,28,0.22,0,-0.03,-0.01,,0.18
Alex Muralha,Mirassol Futebol Clube,"Serie A, Brasil",2025,614,6.82,6,Goalkeeper,,Man,Brazil,36,09/11/89,188,0,0,0,,0,,,0,,0,0,0.02,0.15,0,0.02,0.15,0,0,0,0,0.02,0.15,-0.02,0,0,0,,0.15,0,0,0,0,0,0,0,0.15,0,0,7.77,2.88,0,3.81,0,0,,0,0,0,,0,,0,0,0.15,0.07,0.15,0,0,6.8,0,0,0,,0.29,0,0,17.15,71,2.78,14,30,1.76,7.62,21,68,-3,11.18,0.59,0.1,0.1,12.75,100,4.58,0.29,0,0,0,0,0,0,0,,0,,0,45,55,0,100,0,0,34.53,30.76,0.71,75,-3.77,24.47,22.93,1.17,0.99,-0.18,68,73,-5,0.96,3.66,31,11.72,1.72,0.15,0.15,21.1,2,14,4,1.16,6,0.04,0.06,,,-0.3,-0.2
Alex Sandro,Flamengo,"Serie A, Brasil",2025,836,9.29,10,Left Back,Left Centre Back,Man,Brazil,34,25/01/91,180,0,0,0.02,0.05,0.32,0,0,0,,0,0,0.09,0.54,0,0.09,0.54,0,0,0,0,0.1,0.86,-0.1,1.18,0.75,0.43,64,1.08,0,0.65,0.97,1.72,2.5,1.29,1.73,13.67,7.54,0.06,2.69,37.88,2.8,7.75,1.61,3.34,71,2.38,4.88,2.58,58,0.65,92,1.18,0,9.58,13.85,1.72,2.69,0.32,44.75,4.2,44,1.83,68,0.11,0,0,61.58,89,3.77,91,63,1.94,5.38,13,76,-13,50.96,8.94,0.56,0.58,54.04,97,4.18,17.65,1.18,1.08,0.11,0.11,1.18,2.26,0.22,18,0.32,27,0.11,26,63,11,38,51,10,18.55,17.8,0.95,96,-0.75,17.71,17.01,0,0,0,0,0,,0,0,,0,0,0,0,0,0,16,10,6.1,41,0.13,0.08,0.02,-0.02,,0.22
Alex Santana,Corinthians,"Serie A, Brasil",2025,123,1.37,3,Right Defensive Midfielder,Left Midfielder,Man,Brazil,30,12/05/95,182,0,0,0.04,0.06,0.73,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,0.04,0.73,-0.04,0,0,0,,1.46,0,1.46,0,0,0,0.73,1,16.07,7.31,0,2.92,28.75,3.65,9.5,0.73,0.73,100,1.15,1.15,2.19,,0,100,2.19,0,13.15,18.72,2.19,2.92,0,30.4,0.73,6,0.73,25,0,0,0,50.41,89,3.65,8,83,2.19,2.92,15,64,-25,46.56,8.77,0.1,0.1,46.75,97,5.48,10.23,0,0,0,0,0.73,0.73,0,,0,,0,15,71,14,21,79,0,19.26,24.6,0.98,90,5.34,18.82,22.23,0,0,0,0,0,,0,0,,0,0,0,0,0,0,13,7,3.8,49,0.02,0.08,0.03,-0.1,,0.02
Alex Santana,Grêmio,"Serie A, Brasil",2025,206,2.29,3,Left Defensive Midfielder,Left Centre Midfielder,Man,Brazil,30,12/05/95,182,0,0,0.09,0.11,0.87,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,0.09,0.87,-0.09,0.87,0.44,0.44,50,3.05,0,0.44,0.44,0.44,0.22,0.44,0.19,17.46,10.91,0.03,3.49,32.98,0.87,6.55,0.44,0.87,25,0.51,0.74,3.05,50,1.31,67,0.87,0,13.96,10.98,3.05,1.31,0,33.43,3.93,28,1.31,100,0.87,0,0,34.91,88,2.62,12,55,1.31,3.93,23,90,3,44.86,3.93,0.22,0.22,31.86,97,5.13,5.24,0,0,0,0,1.75,1.75,0,,0,,0,16,75,9,33,67,0,20.2,20.68,0.93,97,0.49,18.84,20.11,0,0,0,0,0,,0,0,,0,0,0,0,0,0,17,7,2.14,21,0,0.04,-0.03,-0.07,,-0.06
Alex Teixeira,Vasco da Gama,"Serie A, Brasil",2025,169,1.88,9,Centre Attacking Midfielder,Centre Forward,Man,Brazil,35,05/01/90,173,0,0,0.22,0.11,2.13,0,50,2,,0.09,0,0,0,0,0,0,0,0,0,0,0.22,2.13,-0.22,1.07,0.53,0.53,50,0.53,0,1.6,2.13,0,0,1.6,1.23,22.37,8.52,0.05,4.79,41.4,1.6,3.73,1.6,1.6,100,1.06,1.06,1.6,,0,23,1.6,0,19.18,19.41,3.73,3.2,0.53,46.94,7.99,42,1.6,50,0.53,0,0,28.23,93,1.07,4,67,2.66,0.53,19,90,-3,56.66,1.6,0.67,0.75,28.77,87,3.74,7.46,0,0,0,0,3.73,3.73,0,,0,,0.53,13,69,19,21,43,36,15.34,18.34,0.97,109,3,14.83,19.99,0,0,0,0,0,,0,0,,0,0,0,0,0,0,6,4,2.66,24,-0.02,0.02,0.03,0.01,,0.05
Alex Telles,Botafogo,"Serie A, Brasil",2025,940,10.45,14,Left Back,,Man,Brazil,33,14/12/92,181,0.19,0.1,0.04,0.03,1.24,8,23,1,100,0.03,0,0.13,1.53,0,0.08,0.96,0,0.05,0.57,0.1,0.17,2.78,-0.07,0.19,0.19,0,100,0.86,0,0.48,0.86,0.48,0.42,1.91,1.91,11.2,5.26,0.02,3.06,37.3,2.58,6.41,1.05,1.53,69,1.2,1.63,1.44,38,0.48,73,1.05,0,8.71,9.05,2.11,1.72,0,43.31,3.16,36,1.24,72,0.1,0,0,35.6,82,2.49,91,38,2.39,6.13,11,79,-4,51.7,4.59,0.38,0.46,31.11,96,3.86,9.38,1.82,1.05,0.77,0,0.77,1.82,0.19,42,0.86,39,0,23,64,12,32,60,8,20.82,18.67,0.88,96,-2.14,18.27,17.89,0,0,0,0,0,,0,0,,0,0,0,0,0,0,25,14,5.34,36,0.17,0.06,0.06,-0.04,,0.25
Alexander Aravena,Grêmio,"Serie A, Brasil",2025,286,3.18,8,Left Wing,Left Midfielder,Man,Chile,23,05/09/02,174,0.31,0.31,0.15,0.16,0.94,33,33,2,,0.26,0,0.15,0.94,0,0.15,0.94,0,0,0,0.31,0.29,1.89,0.02,3.14,0.94,2.2,30,1.26,0,1.57,3.14,0,0,0.94,0.59,19.81,8.49,0,2.52,48.77,4.09,7.55,0.94,0.94,75,0.71,0.71,0.94,0,0.31,67,1.26,0,17.92,11.59,2.2,5.66,0,50.01,9.12,51,5.03,89,0.31,0,0,23.58,80,1.26,17,80,0.94,1.57,28,71,-9,60.06,1.26,0.35,0.53,26.1,83,6.04,8.49,0.94,0.94,0,0,3.14,4.09,0,33,0.31,33,0,12,61,27,4,74,22,16.87,12.43,1.07,113,-4.43,17.98,14.08,0,0,0,0,0,,0,0,,0,0,0,0,0,0,21,7,2.33,29,0.03,0.01,0.01,0.11,,0.16
Alexander Barboza,Botafogo,"Serie A, Brasil",2025,902,10.02,9,Left Centre Back,,Man,Argentina,30,15/03/95,193,0,0,0.03,0.03,0.8,0,13,0,,0.01,0,0,0.1,0,0,0.1,0,0,0,0,0.03,0.9,-0.03,0.2,0.1,0.1,50,0,0,0.6,0.2,1.1,1.11,3.69,4.05,14.17,7.39,0.04,6.19,26.28,2.2,11.08,2.6,3.69,79,3.1,4.21,1.6,65,0.7,84,3.09,0,9.98,11.89,3.99,0.8,0.1,30.13,1.7,17,0.3,38,0.5,0,0,54.59,82,4.99,82,50,5.09,8.58,13,61,-20,34.44,4.79,0.49,0.49,41.72,98,4.41,5.29,0.1,0.1,0,0,1.1,1.2,0.1,0,0,0,0,29,69,2,36,64,0,24.35,24.15,0.9,95,-0.2,21.89,22.89,0,0,0,0,0,,0,0,,0,0,0,0,0,0,20,9,4.97,29,0.1,0.04,0.06,-0.03,,0.17
Alexandro Bernabéi,Internacional,"Serie A, Brasil",2025,1115,12.39,11,Left Back,Left Wing Back,Man,Argentina,25,23/09/00,169,0,0,0.03,0.02,1.45,0,28,1,,0.02,0.16,0.17,2.26,0.16,0.16,2.18,0,0,0.08,0.16,0.2,3.71,-0.04,2.1,0.89,1.21,42,0.97,0,1.45,2.34,1.7,2.25,1.61,1.61,23.08,11.3,0.04,5.09,43.35,4.36,8.96,2.42,4.12,58,2.97,5.22,2.1,41,1.78,30,0.57,0,18.56,19.94,2.99,3.71,0.32,44.99,7.51,40,2.74,74,0.08,0,0,50.29,76,3.31,96,55,1.86,5.73,14,61,-16,55.84,6.3,0.54,0.62,47.46,93,4.27,15.98,2.02,1.78,0.24,0.4,3.55,5.33,0.16,56,1.86,55,0.57,26,63,11,20,68,12,18.61,14.68,0.97,112,-3.93,17.97,16.38,0,0,0,0,0,,0,0,,0,0,0,0,0,0,25,13,7.32,48,0.17,0.1,0.07,-0.03,,0.31
