"Player";"Position";"third";"channel";"Player ID";"Short name";"Birthdate";"Minutes played per match";"Adjusted min TIP per match";"Count performances that pass the quality check";"Count performances that fail the quality check";"Count Runs in sample";"Count Runs per 100 Runs";"Count Dangerous Runs per 100 Runs";"Threat of Runs per 100 Runs";"Count Runs leading to goal per 100 Runs";"Count Runs targeted per 100 Runs";"Count Runs received per 100 Runs";"Count Runs leading to shot per 100 Runs";"Threat of Runs targeted per 100 Runs";"Threat of Runs received per 100 Runs";"Count dangerous Runs targeted per 100 Runs";"Count dangerous Runs received per 100 Runs"
"András Schäfer";"RM";"all";"all";"30181";"A. Schäfer";"1999-04-13";"89.31";"16.15";"10";"0";"177";"100";"23.73";"1.59";"1.13";"22.03";"14.69";"2.26";"0.29";"0.17";"3.95";"2.26"
"Angelo Stiller";"LDM";"all";"all";"34908";"A. Stiller";"2001-04-04";"99.89";"29.05";"8";"0";"223";"100";"18.39";"1.42";"0";"29.6";"25.56";"2.69";"0.27";"0.21";"4.48";"2.69"
"Angelo Stiller";"LM";"all";"all";"34908";"A. Stiller";"2001-04-04";"97.66";"25.62";"16";"0";"368";"100";"15.76";"1.29";"0.27";"31.79";"29.08";"2.99";"0.34";"0.29";"3.53";"2.99"
"Anrie Chase";"RCB";"all";"all";"180390";"A. Chase";"2004-03-24";"99.22";"26.03";"6";"0";"96";"100";"3.12";"0.22";"0";"33.33";"33.33";"0";"0.08";"0.08";"1.04";"1.04"
"Ansgar Knauff";"RW";"all";"all";"31250";"A. Knauff";"2002-01-10";"82.67";"19";"6";"0";"182";"100";"37.91";"2.74";"1.1";"43.41";"26.92";"5.49";"1.04";"0.67";"13.74";"7.69"
"Anthony Caci";"RWB";"all";"all";"11239";"A. Caci";"1997-07-01";"89.53";"19.6";"31";"0";"728";"100";"17.72";"1.42";"0.27";"36.13";"28.16";"2.88";"0.37";"0.26";"3.98";"2.47"
"Anthony Jung";"LCB";"all";"all";"16437";"A. Jung";"1991-11-03";"97.13";"22.74";"18";"0";"228";"100";"0.88";"0.16";"0";"48.68";"48.25";"1.32";"0.04";"0.04";"0";"0"
"Anthony Losilla";"DM";"all";"all";"19270";"A. Losilla";"1986-03-10";"79.04";"13.56";"9";"0";"113";"100";"7.96";"0.79";"0";"23.01";"20.35";"0.88";"0.16";"0.14";"0.88";"0.88"
"Anthony Rouault";"RCB";"all";"all";"32045";"A. Rouault";"2001-05-29";"93.04";"24.9";"11";"0";"126";"100";"0.79";"0.09";"0";"36.51";"34.92";"0";"0.04";"0.04";"0";"0"
"Anton Stach";"CB";"all";"all";"33233";"A. Stach";"1998-11-15";"98.72";"23.44";"6";"0";"49";"100";"8.16";"0.54";"0";"36.73";"34.69";"2.04";"0.08";"0.06";"0";"0"
"Anton Stach";"RDM";"all";"all";"33233";"A. Stach";"1998-11-15";"93.19";"19.3";"11";"0";"218";"100";"13.76";"1.07";"0.46";"36.24";"31.65";"2.29";"0.37";"0.25";"5.05";"3.67"
"Anton Stach";"RM";"all";"all";"33233";"A. Stach";"1998-11-15";"91.83";"22.55";"5";"0";"92";"100";"17.39";"1.67";"0";"29.35";"23.91";"5.43";"0.34";"0.12";"5.43";"2.17"
"Antonio Eromonsele Nordby Nusa";"LWB";"all";"all";"70853";"A. Nusa";"2005-04-17";"91.58";"19.79";"5";"0";"98";"100";"28.57";"1.55";"3.06";"32.65";"21.43";"6.12";"0.55";"0.27";"10.2";"6.12"
"Armin Gigović";"LM";"all";"all";"28128";"A. Gigović";"2002-04-06";"76.52";"14.64";"9";"0";"200";"100";"16.5";"1.11";"0.5";"39.5";"30.5";"4";"0.43";"0.29";"6.5";"4.5"
"Armin Gigović";"RM";"all";"all";"28128";"A. Gigović";"2002-04-06";"87.13";"16.72";"8";"0";"197";"100";"23.86";"1.88";"0.51";"35.03";"24.37";"2.03";"0.67";"0.28";"9.14";"4.57"
"Armindo Sieb";"CF";"all";"all";"39786";"A. Sieb";"2003-02-17";"65.46";"13.6";"5";"0";"128";"100";"24.22";"1.87";"0.78";"38.28";"21.09";"3.12";"0.6";"0.44";"5.47";"4.69"
"Arthur Largura Chaves";"RCB";"all";"all";"151329";"Arthur Chaves";"2001-01-29";"96.01";"20.93";"22";"0";"200";"100";"4.5";"0.47";"0";"39";"37";"0.5";"0.06";"0.05";"0";"0"
"Arthur Theate";"LB";"all";"all";"32269";"A. Theate";"2000-05-25";"94.25";"19.36";"7";"1";"80";"100";"12.5";"1.19";"0";"46.25";"40";"1.25";"0.47";"0.41";"6.25";"5"
"Arthur Theate";"LCB";"all";"all";"32269";"A. Theate";"2000-05-25";"97.36";"23.61";"21";"0";"182";"100";"2.75";"0.29";"0";"49.45";"48.9";"1.1";"0.11";"0.11";"0.55";"0.55"
"Arthur Vermeeren";"LM";"all";"all";"174342";"A. Vermeeren";"2005-02-07";"86.15";"19.9";"5";"0";"100";"100";"15";"1.28";"0";"24";"20";"1";"0.21";"0.15";"3";"2"
"Arthur Vermeeren";"RM";"all";"all";"174342";"A. Vermeeren";"2005-02-07";"79.26";"18.24";"10";"0";"170";"100";"8.82";"0.79";"0";"28.24";"24.12";"1.76";"0.26";"0.21";"2.94";"1.76"
"Atakan Karazor";"RDM";"all";"all";"19484";"A. Karazor";"1996-10-13";"87.7";"26.74";"9";"0";"251";"100";"11.16";"0.81";"0";"27.49";"26.29";"1.99";"0.15";"0.15";"1.2";"1.2"
"Atakan Karazor";"RM";"all";"all";"19484";"A. Karazor";"1996-10-13";"94.11";"24.8";"17";"0";"443";"100";"5.64";"0.54";"0";"31.6";"28.89";"1.13";"0.17";"0.15";"1.81";"1.58"
"Bence Dárdai";"RM";"all";"all";"162524";"B. Dárdai";"2006-01-24";"80.24";"16.93";"12";"0";"291";"100";"20.62";"1.34";"0.34";"24.4";"17.87";"2.75";"0.34";"0.19";"5.15";"3.44"
"Benedict Hollerbach";"AM";"all";"all";"40327";"B. Hollerbach";"2001-05-17";"80.6";"14.54";"6";"0";"192";"100";"34.9";"2.35";"0.52";"41.67";"26.04";"2.6";"0.76";"0.44";"13.02";"6.77"
"Benedict Hollerbach";"CF";"all";"all";"40327";"B. Hollerbach";"2001-05-17";"85.21";"17.21";"10";"0";"395";"100";"24.81";"2.09";"0.51";"39.24";"23.04";"2.78";"0.65";"0.37";"7.85";"4.3"
"Benedict Hollerbach";"LF";"all";"all";"40327";"B. Hollerbach";"2001-05-17";"90.2";"18.21";"5";"0";"223";"100";"36.77";"2.38";"0.9";"28.7";"16.59";"2.69";"0.53";"0.28";"7.62";"4.93"
"Benedikt Gimber";"CB";"all";"all";"19430";"B. Gimber";"1997-02-19";"94.59";"17.86";"9";"0";"21";"100";"14.29";"0.8";"0";"28.57";"28.57";"0";"0.14";"0.14";"0";"0"
"Benedikt Gimber";"LCB";"all";"all";"19430";"B. Gimber";"1997-02-19";"94.92";"19.25";"18";"0";"75";"100";"8";"0.51";"0";"46.67";"41.33";"2.67";"0.18";"0.03";"2.67";"0"
"Benjamin Paa Kwesi Henrichs";"RWB";"all";"all";"1279";"B. Henrichs";"1997-02-23";"88.53";"20.05";"6";"0";"122";"100";"24.59";"1.62";"0.82";"31.15";"28.69";"3.28";"0.23";"0.19";"2.46";"1.64"
"Benjamin Šeško";"CF";"all";"all";"25340";"B. Šeško";"2003-05-31";"84.32";"20.92";"24";"0";"749";"100";"57.81";"4.41";"0.93";"31.11";"17.09";"2.94";"1.1";"0.42";"14.29";"6.14"
"Bernardo Fernandes da Silva Junior";"LCB";"all";"all";"11751";"Bernardo";"1995-05-14";"98.97";"19.52";"19";"0";"141";"100";"7.09";"0.54";"0";"47.52";"44.68";"1.42";"0.27";"0.17";"3.55";"2.13"
"Budu Zivzivadze";"CF";"all";"all";"45594";"B. Zivzivadze";"1994-03-10";"95.83";"21.88";"9";"0";"299";"100";"54.52";"3.57";"0.33";"26.09";"13.71";"2.68";"0.87";"0.34";"13.71";"5.02"
"Carlo Boukhalfa";"LM";"all";"all";"32053";"C. Boukhalfa";"1999-05-03";"90.6";"19.02";"11";"0";"357";"100";"24.09";"1.61";"0";"22.69";"15.97";"1.96";"0.36";"0.25";"5.32";"2.8"
"Carlo Boukhalfa";"RM";"all";"all";"32053";"C. Boukhalfa";"1999-05-03";"86.56";"17.94";"6";"0";"171";"100";"20.47";"1.56";"0";"23.39";"18.13";"2.92";"0.37";"0.22";"4.68";"1.75"
"Castello  Lukeba";"LCB";"all";"all";"44864";"C. Lukeba";"2002-12-17";"92.32";"22.29";"12";"0";"91";"100";"10.99";"0.57";"0";"41.76";"40.66";"1.1";"0.12";"0.09";"2.2";"1.1"
"Chris Führich";"LW";"all";"all";"19306";"C. Führich";"1998-01-09";"83.96";"25.27";"17";"0";"378";"100";"39.42";"2.72";"0.53";"37.57";"28.04";"3.7";"0.7";"0.48";"10.85";"6.08"
"Chrislain Matsima";"RCB";"all";"all";"31926";"C. Matsima";"2002-05-15";"96.9";"20.06";"26";"0";"190";"100";"5.26";"0.4";"0";"38.95";"36.32";"0.53";"0.1";"0.07";"1.05";"0.53"
"Christian Günter";"LB";"all";"all";"11354";"C. Günter";"1993-02-28";"89.85";"21.26";"25";"0";"459";"100";"20.7";"1.48";"0.65";"38.34";"30.94";"4.36";"0.51";"0.37";"7.19";"5.01"
"Christoph Baumgartner";"RW";"all";"all";"22891";"C. Baumgartner";"1999-08-01";"77.27";"19.95";"5";"0";"150";"100";"32.67";"2.41";"0";"24";"16.67";"0.67";"0.75";"0.16";"8.67";"2.67"
"Christopher Trimmel";"RWB";"all";"all";"19296";"C. Trimmel";"1987-02-24";"88.02";"15.15";"17";"0";"180";"100";"13.89";"0.98";"0";"36.11";"27.22";"2.22";"0.28";"0.17";"4.44";"2.22"
"Cédric Zesiger";"LCB";"all";"all";"23177";"C. Zesiger";"1998-06-24";"93.43";"18.19";"18";"0";"147";"100";"2.04";"0.25";"0";"36.05";"33.33";"0";"0.09";"0.04";"1.36";"0"
"Danel Sinani";"CF";"all";"all";"17678";"D. Sinani";"1997-04-05";"85.51";"16.12";"8";"0";"254";"100";"31.89";"2.5";"0";"30.71";"17.72";"1.57";"0.9";"0.29";"9.45";"4.33"
"Daniel Svensson";"LWB";"all";"all";"34657";"D. Svensson";"2002-02-12";"97.04";"24.29";"7";"0";"241";"100";"32.37";"2.17";"0";"31.54";"26.56";"2.49";"0.57";"0.3";"6.64";"2.9"
"Danilho Doekhi";"RCB";"all";"all";"14385";"D. Doekhi";"1998-06-30";"98.26";"18.62";"34";"0";"260";"100";"5.38";"0.29";"0";"42.69";"40.38";"0.77";"0.12";"0.09";"2.69";"1.92"
"Danny  Vieira da Costa";"RCB";"all";"all";"2303";"D. da Costa";"1993-07-13";"93.91";"21.24";"23";"0";"252";"100";"5.16";"0.61";"0.4";"41.27";"39.29";"2.38";"0.17";"0.16";"1.19";"1.19"
"David Nemeth";"LCB";"all";"all";"27776";"D. Nemeth";"2001-03-18";"94.31";"21.1";"10";"0";"78";"100";"1.28";"0.17";"0";"39.74";"38.46";"2.56";"0.04";"0.04";"0";"0"
"David Nemeth";"RCB";"all";"all";"27776";"D. Nemeth";"2001-03-18";"97.3";"19.51";"13";"0";"107";"100";"1.87";"0.2";"0";"44.86";"42.06";"0.93";"0.1";"0.04";"0.93";"0"
"David Raum";"LB";"all";"all";"19255";"D. Raum";"1998-04-22";"90.83";"23.07";"10";"0";"246";"100";"21.54";"1.5";"1.63";"35.37";"31.3";"3.66";"0.44";"0.34";"7.32";"4.88"
"David Raum";"LWB";"all";"all";"19255";"D. Raum";"1998-04-22";"91.42";"22.87";"11";"0";"279";"100";"26.88";"1.55";"0.72";"36.56";"28.67";"3.94";"0.61";"0.46";"10.75";"7.89"
"David Zec";"CB";"all";"all";"37691";"D. Zec";"2000-01-05";"92.26";"17.06";"14";"0";"116";"100";"2.59";"0.16";"0";"39.66";"38.79";"2.59";"0.13";"0.12";"2.59";"2.59"
"Dayot Upamecano";"RCB";"all";"all";"11516";"D. Upamecano";"1998-10-27";"93.4";"34.19";"17";"0";"181";"100";"1.66";"0.21";"0";"38.67";"38.12";"0";"0.03";"0.03";"0";"0"
"Denis Vavro";"CB";"all";"all";"12880";"D. Vavro";"1996-04-10";"90.93";"18.45";"6";"0";"30";"100";"0";"0.14";"0";"30";"26.67";"0";"0.06";"0.06";"0";"0"
"Denis Vavro";"RCB";"all";"all";"12880";"D. Vavro";"1996-04-10";"98.62";"21.79";"21";"0";"130";"100";"2.31";"0.24";"0";"39.23";"38.46";"0.77";"0.04";"0.03";"0";"0"
"Deniz Undav";"AM";"all";"all";"60012";"D. Undav";"1996-07-19";"87.7";"27.72";"5";"0";"166";"100";"45.78";"3.15";"1.2";"34.34";"21.08";"4.82";"1.12";"0.58";"13.86";"6.63"
"Deniz Undav";"CF";"all";"all";"60012";"D. Undav";"1996-07-19";"85.98";"22.98";"13";"0";"366";"100";"57.38";"3.51";"1.37";"38.52";"21.58";"5.74";"1.31";"0.6";"22.13";"11.48"
"Derrick Köhn";"LWB";"all";"all";"32255";"D. Köhn";"1999-02-04";"78.88";"20.86";"10";"0";"261";"100";"21.84";"1.36";"0.77";"45.59";"38.7";"3.83";"0.48";"0.41";"6.51";"5.75"
"Dimitrios Giannoulis";"LWB";"all";"all";"12534";"D. Giannoulis";"1995-10-17";"96.11";"20.29";"26";"0";"524";"100";"16.79";"1.28";"0.57";"45.61";"39.69";"6.3";"0.47";"0.35";"5.15";"3.63"
"Diogo Filipe Monteiro Pinto Leite";"LCB";"all";"all";"12663";"Diogo Leite";"1999-01-23";"97.4";"18.1";"27";"0";"337";"100";"5.34";"0.55";"0";"36.5";"33.83";"1.19";"0.14";"0.11";"1.19";"0.59"
"Dominik Kohr";"LCB";"all";"all";"2820";"D. Kohr";"1994-01-31";"91.95";"20.79";"16";"0";"158";"100";"14.56";"0.92";"0";"35.44";"33.54";"0.63";"0.2";"0.18";"1.9";"1.9"
"Dominik Kohr";"RCB";"all";"all";"2820";"D. Kohr";"1994-01-31";"99.15";"18.75";"7";"0";"69";"100";"14.49";"0.92";"0";"40.58";"33.33";"0";"0.25";"0.12";"4.35";"1.45"
"Donyell Malen";"RW";"all";"all";"12654";"D. Malen";"1999-01-19";"78.32";"26.87";"5";"0";"149";"100";"55.7";"3.52";"1.34";"27.52";"18.79";"2.68";"0.76";"0.44";"12.75";"7.38"
"Edmond Fayçal Tapsoba";"LCB";"all";"all";"23964";"E. Tapsoba";"1999-02-02";"98.82";"24";"6";"0";"59";"100";"10.17";"0.59";"0";"37.29";"32.2";"0";"0.14";"0.06";"1.69";"0"
"Edmond Fayçal Tapsoba";"RCB";"all";"all";"23964";"E. Tapsoba";"1999-02-02";"97.52";"27.84";"19";"0";"265";"100";"4.53";"0.48";"0.38";"43.77";"42.64";"1.89";"0.18";"0.12";"0.75";"0.38"
"El Chadaille Bitshiabu";"LCB";"all";"all";"61379";"E. Bitshiabu";"2005-05-16";"92.04";"22.39";"10";"0";"79";"100";"1.27";"0.18";"0";"44.3";"44.3";"0";"0.02";"0.02";"0";"0"
"Ellyes Skhiri";"DM";"all";"all";"3015";"E. Skhiri";"1995-05-10";"96.92";"23.15";"5";"0";"124";"100";"14.52";"0.84";"0";"29.03";"25";"1.61";"0.17";"0.12";"4.03";"2.42"
"Ellyes Skhiri";"RM";"all";"all";"3015";"E. Skhiri";"1995-05-10";"93.44";"20.61";"13";"0";"341";"100";"18.77";"1.32";"0";"24.63";"20.82";"1.47";"0.28";"0.17";"4.69";"2.64"
"Elvis Rexhbecaj";"LM";"all";"all";"19105";"E. Rexhbecaj";"1997-11-01";"85.19";"17.1";"6";"0";"127";"100";"22.05";"1.64";"0";"27.56";"20.47";"1.57";"0.33";"0.2";"5.51";"3.15"
"Elvis Rexhbecaj";"RM";"all";"all";"19105";"E. Rexhbecaj";"1997-11-01";"94.09";"17.74";"8";"0";"153";"100";"22.88";"1.34";"1.31";"35.95";"24.84";"4.58";"0.57";"0.3";"10.46";"5.23"
"Emre Can";"RCB";"all";"all";"3094";"E. Can";"1994-01-12";"98.72";"27.37";"12";"0";"87";"100";"2.3";"0.27";"0";"41.38";"39.08";"0";"0.09";"0.05";"0";"0"
"Enzo Millot";"RW";"all";"all";"30970";"E. Millot";"2002-07-17";"80.7";"24.59";"5";"0";"109";"100";"24.77";"1.74";"0.92";"33.03";"25.69";"4.59";"0.72";"0.5";"10.09";"5.5"
"Eren Sami Dinkçi";"AM";"all";"all";"35295";"E. Dinkçi";"2001-12-13";"72.68";"18.41";"8";"0";"250";"100";"26.4";"1.82";"0";"32.4";"22.8";"3.2";"0.45";"0.36";"6.8";"6.4"
"Eric  Dier";"RCB";"all";"all";"3132";"E. Dier";"1994-01-15";"94.29";"29.52";"12";"0";"155";"100";"2.58";"0.2";"0.65";"47.1";"44.52";"0.65";"0.14";"0.06";"1.94";"0.65"
"Eric Smith";"CB";"all";"all";"14575";"E. Smith";"1997-01-08";"97.94";"20.78";"19";"0";"254";"100";"1.97";"0.27";"0";"27.56";"26.38";"1.18";"0.07";"0.07";"1.18";"0.79"
"Eric Smith";"LM";"all";"all";"14575";"E. Smith";"1997-01-08";"97.28";"19.71";"12";"0";"171";"100";"4.68";"0.46";"0.58";"36.26";"30.41";"0.58";"0.19";"0.11";"1.75";"0.58"
"Ermedin Demirović";"CF";"all";"all";"12995";"E. Demirović";"1998-03-25";"82.83";"23.72";"19";"0";"606";"100";"59.57";"3.9";"0.83";"26.4";"14.52";"3.8";"0.93";"0.44";"14.36";"7.26"
"Exequiel Alejandro Palacios";"RM";"all";"all";"18315";"E. Palacios";"1998-10-05";"86.08";"29.59";"5";"0";"164";"100";"18.9";"1.25";"0.61";"39.02";"34.76";"2.44";"0.42";"0.3";"6.71";"3.66"
"Fabian Rieder";"RW";"all";"all";"32495";"F. Rieder";"2002-02-16";"75.24";"21.08";"7";"0";"196";"100";"31.12";"2.04";"0";"32.14";"22.45";"3.06";"0.41";"0.21";"7.14";"3.06"
"Farès Chaïbi";"LW";"all";"all";"130425";"F. Chaïbi";"2002-11-28";"76.2";"16.66";"5";"0";"104";"100";"42.31";"3.69";"0";"25.96";"21.15";"3.85";"0.72";"0.46";"7.69";"4.81"
"Felix Agu";"LWB";"all";"all";"25524";"F. Agu";"1999-09-27";"89.46";"19.16";"16";"0";"374";"100";"29.95";"2.19";"0";"39.04";"30.75";"3.48";"0.7";"0.42";"8.56";"4.81"
"Felix Kalu Nmecha";"DM";"all";"all";"20239";"F. Nmecha";"2000-10-10";"92.24";"26.95";"7";"0";"171";"100";"5.26";"0.49";"0";"29.82";"28.65";"0.58";"0.14";"0.07";"1.17";"0"
"Felix Passlack";"RB";"all";"all";"3375";"F. Passlack";"1998-05-29";"90.74";"15.46";"8";"0";"128";"100";"12.5";"0.9";"0";"42.97";"37.5";"3.12";"0.31";"0.23";"3.12";"2.34"
"Felix Passlack";"RWB";"all";"all";"3375";"F. Passlack";"1998-05-29";"88.71";"16.6";"16";"0";"387";"100";"28.94";"2.08";"0";"32.56";"25.58";"3.62";"0.49";"0.33";"8.01";"5.94"
"Finn Jeltsch";"RCB";"all";"all";"663380";"F. Jeltsch";"2006-07-17";"98.7";"30.57";"6";"0";"67";"100";"1.49";"0.21";"0";"32.84";"32.84";"0";"0.03";"0.03";"0";"0"
"Finn Porath";"LWB";"all";"all";"25541";"F. Porath";"1997-02-23";"87.24";"17.16";"15";"0";"231";"100";"13.42";"1.16";"0.87";"33.33";"25.11";"4.76";"0.43";"0.27";"6.49";"3.9"
"Florian Wirtz";"AM";"all";"all";"25456";"F. Wirtz";"2003-05-03";"95.38";"28.37";"12";"0";"643";"100";"32.81";"2.08";"0.62";"37.79";"30.48";"5.13";"0.65";"0.41";"11.04";"6.69"
"Florian Wirtz";"CF";"all";"all";"25456";"F. Wirtz";"2003-05-03";"91.34";"24.33";"6";"0";"266";"100";"34.59";"2.33";"0.75";"37.59";"30.08";"4.89";"0.92";"0.47";"13.16";"7.89"
"Florian Wirtz";"LF";"all";"all";"25456";"F. Wirtz";"2003-05-03";"98.38";"25.57";"6";"0";"305";"100";"29.18";"2.07";"0.66";"36.72";"28.52";"5.9";"0.7";"0.55";"11.15";"8.2"
"Franck Honorat";"RW";"all";"all";"3588";"F. Honorat";"1996-08-11";"81.74";"18.65";"16";"0";"439";"100";"28.25";"1.97";"0.68";"42.14";"28.47";"5.01";"0.73";"0.45";"9.79";"5.69"
"Frank Ogochukwu Onyeka";"LM";"all";"all";"13553";"F. Onyeka";"1998-01-01";"89.63";"18.72";"11";"0";"247";"100";"19.43";"1.45";"0";"24.29";"19.43";"1.21";"0.23";"0.15";"2.83";"1.62"
"Frank Ogochukwu Onyeka";"RM";"all";"all";"13553";"F. Onyeka";"1998-01-01";"91.04";"18.86";"15";"0";"341";"100";"21.11";"1.54";"0.88";"28.15";"21.11";"3.23";"0.45";"0.32";"6.16";"4.69"
"Frans Krätzig";"LWB";"all";"all";"628278";"F. Krätzig";"2003-01-14";"92.1";"19.4";"7";"0";"218";"100";"27.98";"1.68";"0";"33.49";"28.9";"2.75";"0.38";"0.3";"5.05";"3.67"
"Georgios Masouras";"CF";"all";"all";"15153";"G. Masouras";"1994-01-01";"84.69";"16.97";"9";"0";"237";"100";"41.35";"3.05";"0.42";"46.41";"28.69";"3.8";"1.24";"0.64";"18.14";"8.44"
"Gerrit Holtmann";"LWB";"all";"all";"19176";"G. Holtmann";"1995-03-25";"72.22";"14.47";"6";"0";"83";"100";"16.87";"1.28";"0";"40.96";"32.53";"6.02";"0.47";"0.39";"4.82";"4.82"
"Gift Emmanuel Orban";"CF";"all";"all";"553894";"G. Orban";"2002-07-17";"75.74";"16.14";"6";"0";"154";"100";"48.7";"3.18";"0.65";"42.21";"18.83";"0.65";"1.21";"0.45";"18.83";"5.84"
"Granit Xhaka";"LM";"all";"all";"4047";"G. Xhaka";"1992-09-27";"94.19";"26.93";"11";"0";"408";"100";"7.6";"0.61";"1.47";"35.54";"32.84";"2.94";"0.2";"0.17";"2.45";"1.47"
"Granit Xhaka";"RM";"all";"all";"4047";"G. Xhaka";"1992-09-27";"99.79";"27.68";"16";"0";"501";"100";"8.38";"0.72";"0";"38.92";"36.73";"1.6";"0.22";"0.17";"2";"1.2"
