"Player";"Position";"third";"channel";"Player ID";"Short name";"Birthdate";"Minutes played per match";"Adjusted min TIP per match";"Count performances that pass the quality check";"Count performances that fail the quality check";"Count Pressures received in sample";"Count Pressures received per 100 Pressures";"Count forced losses under Pressure per 100 Pressures";"Count ball retentions under Pressure per 100 Pressures";"Ball retention ratio under Pressure";"Pass completion ratio under Pressure";"Count pass attempts under Pressure per 100 Pressures";"Count completed passes under Pressure per 100 Pressures";"Count dangerous pass attempts under Pressure per 100 Pressures";"Count dangerous passes completed under Pressure per 100 Pressures";"Dangerous pass completion ratio under Pressure";"Count difficult pass attempts under Pressure per 100 Pressures";"Count difficult passes completed under Pressure per 100 Pressures";"Difficult pass completion ratio under Pressure"
"Gonzalo Maroni";"AM";"all";"all";"24242";"G. Maroni";"1999-03-18";"86.03";"20.48";"11";"0";"368";"100";"26.9";"73.1";"73.1";"76.1";"68.21";"51.9";"12.23";"6.25";"51.11";"19.57";"10.6";"54.17"
"Lucas Nahuel González Martinez";"AM";"all";"all";"26473";"L. González";"2000-06-03";"73.29";"13.85";"5";"0";"123";"100";"33.33";"66.67";"66.67";"73.33";"48.78";"35.77";"8.13";"4.07";"50";"13.82";"4.88";"35.29"
"Aaron Nicolás Molinas";"AM";"all";"all";"58276";"A. Molinas";"2000-08-02";"85.73";"20.32";"12";"0";"412";"100";"25.24";"74.76";"74.76";"77.39";"76.21";"58.98";"8.74";"4.85";"55.56";"12.62";"7.28";"57.69"
"Matko Mijael Miljevic";"AM";"all";"all";"28519";"M. Miljevic";"2001-05-09";"85.95";"18.11";"7";"0";"257";"100";"22.96";"77.04";"77.04";"79.01";"70.43";"55.64";"7.39";"3.89";"52.63";"13.62";"7.39";"54.29"
"Vicente Taborda";"AM";"all";"all";"60559";"V. Taborda";"2001-06-14";"77.79";"12.61";"5";"0";"134";"100";"29.85";"70.15";"70.15";"69.15";"70.15";"48.51";"12.69";"5.97";"47.06";"18.66";"8.21";"44"
"Damián Puebla";"AM";"all";"all";"544208";"D. Puebla";"2002-09-15";"91.14";"19.56";"6";"0";"125";"100";"37.6";"62.4";"62.4";"64.56";"63.2";"40.8";"13.6";"5.6";"41.18";"16";"4.8";"30"
"Luis Alberto Sequeira";"AM";"all";"all";"28580";"L. Sequeira";"2003-01-08";"85.74";"13.37";"5";"0";"180";"100";"23.33";"76.67";"76.67";"77.68";"62.22";"48.33";"7.78";"4.44";"57.14";"10.56";"4.44";"42.11"
"Claudio Jeremías Echeverri";"AM";"all";"all";"673706";"C. Echeverri";"2006-01-02";"80.9";"22.61";"7";"0";"237";"100";"22.78";"77.22";"77.22";"81.88";"62.87";"51.48";"11.81";"6.75";"57.14";"11.81";"6.33";"53.57"
"Franco Mastantuono";"AM";"all";"all";"799313";"F. Mastantuono";"2007-08-14";"82.78";"25.54";"5";"0";"221";"100";"24.89";"75.11";"75.11";"76.39";"65.16";"49.77";"9.95";"2.71";"27.27";"12.22";"4.98";"40.74"
"Carlos Alberto Sánchez Moreno";"CB";"all";"all";"13416";"C. Sánchez";"1986-02-06";"97.33";"16.58";"12";"0";"161";"100";"28.57";"71.43";"71.43";"75.56";"83.85";"63.35";"1.24";"1.24";"100";"19.88";"14.91";"75"
"Alejandro Daniel Rébola";"CB";"all";"all";"531343";"A. Rébola";"1988-07-24";"97.55";"21.22";"7";"0";"89";"100";"25.84";"74.16";"74.16";"77.38";"94.38";"73.03";"3.37";"1.12";"33.33";"20.22";"10.11";"50"
"Miguel Ángel Torrén";"CB";"all";"all";"26269";"M. Torrén";"1988-08-12";"77.67";"13.86";"7";"1";"80";"100";"31.25";"68.75";"68.75";"73.53";"85";"62.5";"0";"0";"";"20";"10";"50"
"Bruno Félix Bianchi Massey";"CB";"all";"all";"28719";"B. Bianchi";"1989-02-17";"99.71";"16.21";"9";"0";"86";"100";"44.19";"55.81";"55.81";"62.12";"76.74";"47.67";"0";"0";"";"36.05";"18.6";"51.61"
"Fernando Omar Tobio";"CB";"all";"all";"36666";"F. Tobio";"1989-10-18";"99.7";"21.31";"5";"0";"70";"100";"32.86";"67.14";"67.14";"71.43";"90";"64.29";"0";"0";"";"34.29";"20";"58.33"
"Sandro Leonardo Morales";"CB";"all";"all";"28686";"L. Morales";"1991-04-11";"98.2";"19.65";"8";"0";"93";"100";"26.88";"73.12";"73.12";"75.9";"89.25";"67.74";"0";"0";"";"35.48";"20.43";"57.58"
"Yonatthan Nicolás Rak Barragán";"CB";"all";"all";"43065";"Y. Rak";"1993-08-18";"97.91";"22.38";"6";"0";"111";"100";"29.73";"70.27";"70.27";"76.92";"81.98";"63.06";"0.9";"0.9";"100";"20.72";"12.61";"60.87"
"Alan Enzo Barrionuevo";"CB";"all";"all";"165868";"A. Barrionuevo";"1997-01-02";"98.65";"13.28";"8";"0";"70";"100";"42.86";"57.14";"57.14";"54.39";"81.43";"44.29";"4.29";"2.86";"66.67";"30";"12.86";"42.86"
"Franco Emanuel Pardo";"CB";"all";"all";"115103";"F. Pardo";"1997-04-05";"98.48";"19.42";"15";"0";"197";"100";"31.98";"68.02";"68.02";"66.47";"84.77";"56.35";"1.02";"0.51";"50";"22.34";"11.17";"50"
"Santiago Leonel Sosa";"CB";"all";"all";"36728";"S. Sosa";"1999-05-03";"95.02";"22.18";"13";"0";"305";"100";"21.64";"78.36";"78.36";"80.8";"90.49";"73.11";"3.28";"1.97";"60";"14.75";"8.2";"55.56"
"Mariano Emir Troilo";"CB";"all";"all";"728068";"M. Troilo";"2003-06-22";"96.61";"19.72";"12";"0";"190";"100";"26.84";"73.16";"73.16";"78.15";"79.47";"62.11";"0.53";"0.53";"100";"18.42";"11.05";"60"
"José Ernesto Sosa";"CF";"all";"all";"5441";"J. Sosa";"1985-06-19";"72.12";"17.77";"9";"0";"245";"100";"20.82";"79.18";"79.18";"78.57";"85.71";"67.35";"10.2";"6.12";"60";"22.45";"11.02";"49.09"
"Marco Gastón Rubén Rodríguez";"CF";"all";"all";"25199";"M. Rubén";"1986-10-26";"96.26";"16.44";"8";"0";"96";"100";"41.67";"58.33";"58.33";"64.44";"46.88";"30.21";"12.5";"7.29";"58.33";"23.96";"11.46";"47.83"
"Edinson Roberto Cavani Gómez";"CF";"all";"all";"2941";"E. Cavani";"1987-02-14";"88";"21.78";"15";"1";"153";"100";"32.03";"67.97";"67.97";"74.75";"64.71";"48.37";"11.76";"6.54";"55.56";"16.99";"11.11";"65.38"
"Franco Daniel Jara";"CF";"all";"all";"3596";"F. Jara";"1988-07-15";"91.88";"19.49";"17";"0";"428";"100";"33.41";"66.59";"66.59";"68.44";"57.01";"39.02";"14.72";"6.78";"46.03";"18.46";"6.07";"32.91"
"Ramón Darío Ábila";"CF";"all";"all";"25440";"R. Ábila";"1989-10-14";"85.54";"17.12";"6";"0";"79";"100";"46.84";"53.16";"53.16";"55.1";"62.03";"34.18";"26.58";"11.39";"42.86";"31.65";"11.39";"36"
"Gustavo Martín Fernández";"CF";"all";"all";"39389";"G. Fernández";"1990-08-04";"70.71";"8.04";"5";"0";"94";"100";"38.3";"61.7";"61.7";"62.22";"47.87";"29.79";"17.02";"9.57";"56.25";"24.47";"10.64";"43.48"
"Gabriel Ávalos Stumpfs";"CF";"all";"all";"26342";"G. Ávalos";"1990-12-10";"87.65";"17.97";"24";"0";"353";"100";"43.06";"56.94";"56.94";"54.5";"56.66";"30.88";"19.26";"7.93";"41.18";"28.9";"12.18";"42.16"
"Cristian Alberto Tarragona";"CF";"all";"all";"26337";"C. Tarragona";"1991-04-09";"87.97";"22.01";"16";"0";"335";"100";"27.16";"72.84";"72.84";"82.99";"57.91";"48.06";"8.06";"5.07";"62.96";"13.13";"6.27";"47.73"
"Guido Marcelo Carrillo";"CF";"all";"all";"4110";"G. Carrillo";"1991-05-25";"88.16";"20.68";"12";"0";"209";"100";"28.23";"71.77";"71.77";"70.8";"65.55";"46.41";"14.35";"7.18";"50";"21.53";"9.09";"42.22"
"Braian Ezequiel Romero";"CF";"all";"all";"25168";"B. Romero";"1991-06-15";"89.45";"19.53";"25";"0";"365";"100";"40.82";"59.18";"59.18";"64.04";"48.77";"31.23";"12.33";"6.3";"51.11";"16.16";"5.75";"35.59"
"Jonathan Carlos Herrera";"CF";"all";"all";"26455";"J. Herrera";"1991-09-16";"92.12";"12.09";"24";"0";"325";"100";"42.15";"57.85";"57.85";"56.64";"44";"24.92";"17.85";"8.92";"50";"17.54";"7.08";"40.35"
"Adrián Emmanuel Martínez";"CF";"all";"all";"38142";"A. Martínez";"1992-07-07";"86.83";"19.75";"15";"0";"133";"100";"39.1";"60.9";"60.9";"67.09";"59.4";"39.85";"21.05";"14.29";"67.86";"21.05";"11.28";"53.57"
"Bruno Christian Sepúlveda";"CF";"all";"all";"43497";"B. Sepúlveda";"1992-09-17";"93.64";"13.72";"9";"3";"120";"100";"40.83";"59.17";"59.17";"66.67";"47.5";"31.67";"14.17";"7.5";"52.94";"20.83";"8.33";"40"
"Juan Manuel García";"CF";"all";"all";"36900";"J. García";"1992-11-14";"81.2";"17.33";"9";"0";"104";"100";"37.5";"62.5";"62.5";"62.3";"58.65";"36.54";"18.27";"12.5";"68.42";"20.19";"8.65";"42.86"
"Miguel Ángel Borja Hernández";"CF";"all";"all";"12062";"M. Borja";"1993-01-26";"96.36";"27.1";"12";"0";"217";"100";"34.56";"65.44";"65.44";"65.71";"64.52";"42.4";"15.67";"8.76";"55.88";"15.67";"6.45";"41.18"
"Walter Ariel Bou";"CF";"all";"all";"26241";"W. Bou";"1993-08-25";"90.09";"21.06";"17";"0";"409";"100";"32.27";"67.73";"67.73";"73";"64.3";"46.94";"13.2";"6.11";"46.3";"18.09";"7.58";"41.89"
"Leandro Julián Garate";"CF";"all";"all";"115102";"L. Garate";"1993-09-02";"87.97";"15.63";"5";"0";"54";"100";"31.48";"68.52";"68.52";"67.57";"68.52";"46.3";"14.81";"11.11";"75";"25.93";"14.81";"57.14"
"Adrián Martín Balboa Camacho";"CF";"all";"all";"38548";"A. Balboa";"1994-01-19";"86.64";"16.99";"23";"0";"298";"100";"35.91";"64.09";"64.09";"73.33";"55.37";"40.6";"11.41";"6.71";"58.82";"18.79";"9.06";"48.21"
"Roger Beyker Martínez Tobinson";"CF";"all";"all";"34768";"R. Martínez";"1994-06-23";"87.9";"19.56";"7";"0";"156";"100";"36.54";"63.46";"63.46";"66.18";"43.59";"28.85";"10.9";"5.77";"52.94";"10.9";"5.13";"47.06"
"Facundo Ezequiel Suárez";"CF";"all";"all";"147807";"F. Suárez";"1994-07-01";"80.35";"15.59";"15";"0";"202";"100";"40.59";"59.41";"59.41";"54.9";"50.5";"27.72";"11.88";"3.47";"29.17";"21.29";"6.93";"32.56"
"Victorio Gabriel Ramis";"CF";"all";"all";"26271";"V. Ramis";"1994-07-07";"69.15";"10.63";"7";"0";"85";"100";"32.94";"67.06";"67.06";"80";"52.94";"42.35";"5.88";"1.18";"20";"12.94";"8.24";"63.64"
"Mauricio Gabriel Asenjo";"CF";"all";"all";"36632";"M. Asenjo";"1994-07-23";"89.11";"14.59";"5";"1";"96";"100";"34.38";"65.62";"65.62";"62.5";"50";"31.25";"9.38";"3.12";"33.33";"21.88";"9.38";"42.86"
"Nicolás Orsini";"CF";"all";"all";"28649";"N. Orsini";"1994-09-12";"84.6";"16.76";"18";"0";"306";"100";"36.6";"63.4";"63.4";"72.33";"51.96";"37.58";"14.05";"8.17";"58.14";"12.09";"4.25";"35.14"
"Jhonatan Marcelo Candia Hernández";"CF";"all";"all";"36806";"J. Candia";"1995-03-15";"89.02";"18.42";"5";"1";"83";"100";"26.51";"73.49";"73.49";"76.79";"67.47";"51.81";"6.02";"3.61";"60";"12.05";"6.02";"50"
"Marcelo Luciano Estigarribia";"CF";"all";"all";"115107";"M. Estigarribia";"1995-04-10";"93.66";"17.03";"10";"1";"169";"100";"39.05";"60.95";"60.95";"67.33";"59.76";"40.24";"14.2";"8.88";"62.5";"22.49";"12.43";"55.26"
"Tomás Martín Molina";"CF";"all";"all";"126677";"T. Molina";"1995-04-12";"74.59";"16.52";"6";"1";"72";"100";"30.56";"69.44";"69.44";"72.22";"50";"36.11";"6.94";"2.78";"40";"16.67";"8.33";"50"
"Damián Marcelino Moreno";"CF";"all";"all";"28642";"M. Moreno";"1995-06-25";"91.27";"18.19";"7";"0";"198";"100";"30.81";"69.19";"69.19";"73.64";"55.56";"40.91";"12.63";"6.57";"52";"12.12";"5.05";"41.67"
"Ignacio Pussetto";"CF";"all";"all";"14091";"I. Pussetto";"1995-12-21";"98.95";"19.9";"5";"0";"88";"100";"48.86";"51.14";"51.14";"63.04";"52.27";"32.95";"11.36";"5.68";"50";"18.18";"5.68";"31.25"
"Enzo Nahuel Copetti";"CF";"all";"all";"43791";"E. Copetti";"1996-01-16";"88.05";"18.89";"13";"0";"211";"100";"31.28";"68.72";"68.72";"72.79";"64.45";"46.92";"12.32";"8.06";"65.38";"23.22";"11.37";"48.98"
"Nicolás Emanuel Fernández";"CF";"all";"all";"26546";"N. Fernández";"1996-02-08";"86.76";"18.2";"11";"0";"203";"100";"31.53";"68.47";"68.47";"72.26";"67.49";"48.77";"20.69";"10.84";"52.38";"23.15";"10.34";"44.68"
"Miguel Ángel Merentiel Serrano";"CF";"all";"all";"26449";"M. Merentiel";"1996-02-24";"94.7";"20.79";"15";"1";"296";"100";"30.74";"69.26";"69.26";"69.89";"62.84";"43.92";"23.31";"13.18";"56.52";"24.32";"11.82";"48.61"
"Gabriel Nicolás Benegas";"CF";"all";"all";"117948";"N. Benegas";"1996-03-01";"78.3";"9.23";"8";"0";"121";"100";"34.71";"65.29";"65.29";"70.49";"50.41";"35.54";"22.31";"11.57";"51.85";"23.97";"12.4";"51.72"
"Sebastián Villa Cano";"CF";"all";"all";"18228";"S. Villa";"1996-05-19";"95.37";"14.59";"15";"0";"387";"100";"39.53";"60.47";"60.47";"63.43";"55.81";"35.4";"16.8";"6.2";"36.92";"20.41";"5.68";"27.85"
"Adam Fernando Bareiro Gamarra";"CF";"all";"all";"28698";"A. Bareiro";"1996-07-26";"86.74";"21.4";"5";"0";"74";"100";"36.49";"63.51";"63.51";"67.35";"66.22";"44.59";"10.81";"1.35";"12.5";"9.46";"2.7";"28.57"
"Milton Giménez";"CF";"all";"all";"57433";"M. Giménez";"1996-08-12";"93.1";"18.01";"13";"1";"180";"100";"39.44";"60.56";"60.56";"67.05";"48.89";"32.78";"10.56";"5";"47.37";"16.11";"6.67";"41.38"
"Eric Iván Jesús Ramírez";"CF";"all";"all";"36691";"E. Ramírez";"1996-09-21";"79.02";"16.11";"10";"0";"118";"100";"50.85";"49.15";"49.15";"48.21";"47.46";"22.88";"15.25";"5.93";"38.89";"17.8";"5.08";"28.57"
"Alexis Andrés Domínguez Ansorena";"CF";"all";"all";"59621";"A. Domínguez";"1996-10-30";"84.77";"13.93";"7";"0";"96";"100";"35.42";"64.58";"64.58";"79.59";"51.04";"40.62";"12.5";"8.33";"66.67";"14.58";"7.29";"50"
"Jonatán Gabriel Torres";"CF";"all";"all";"40832";"J. Torres";"1996-12-29";"87.26";"15.21";"6";"0";"93";"100";"38.71";"61.29";"61.29";"63.46";"55.91";"35.48";"16.13";"9.68";"60";"15.05";"5.38";"35.71"
"Juan Ignacio Ramírez Polero";"CF";"all";"all";"25964";"I. Ramírez";"1997-02-01";"86.48";"17.44";"17";"0";"131";"100";"42.75";"57.25";"57.25";"57.69";"59.54";"34.35";"18.32";"9.92";"54.17";"29.01";"11.45";"39.47"
"Santiago Alejandro Rodríguez";"CF";"all";"all";"544203";"S. Rodríguez";"1997-08-23";"78.51";"14.91";"13";"0";"291";"100";"35.74";"64.26";"64.26";"61.88";"62.2";"38.49";"16.49";"6.87";"41.67";"18.21";"6.53";"35.85"
"Antony Daniel Alonso Espinoza";"CF";"all";"all";"127877";"A. Alonso";"1998-05-11";"71.46";"10.92";"5";"0";"66";"100";"42.42";"57.58";"57.58";"57.14";"53.03";"30.3";"15.15";"3.03";"20";"18.18";"6.06";"33.33"
"Facundo Bruera";"CF";"all";"all";"118895";"F. Bruera";"1998-09-23";"96.54";"15.59";"7";"1";"120";"100";"41.67";"58.33";"58.33";"68.85";"50.83";"35";"14.17";"9.17";"64.71";"25.83";"15.83";"61.29"
"Mateo Agustín Coronel";"CF";"all";"all";"35580";"M. Coronel";"1998-10-24";"83.2";"15.66";"12";"0";"263";"100";"30.42";"69.58";"69.58";"82.12";"57.41";"47.15";"15.97";"10.65";"66.67";"16.35";"9.51";"58.14"
"Maximiliano Samuel Romero";"CF";"all";"all";"12653";"M. Romero";"1999-01-09";"81.87";"19.05";"12";"0";"87";"100";"37.93";"62.07";"62.07";"61.54";"59.77";"36.78";"18.39";"4.6";"25";"25.29";"10.34";"40.91"
"Juan Bautista Miritello";"CF";"all";"all";"28549";"J. Miritello";"1999-02-08";"86.71";"18.4";"12";"0";"204";"100";"27.94";"72.06";"72.06";"75.76";"64.71";"49.02";"9.31";"3.43";"36.84";"14.22";"5.88";"41.38"
"Rodrigo Castillo";"CF";"all";"all";"534593";"R. Castillo";"1999-02-26";"98.36";"19.87";"26";"0";"566";"100";"32.33";"67.67";"67.67";"77.81";"58.13";"45.23";"12.19";"8.3";"68.12";"14.13";"7.42";"52.5"
"Gonzalo Maroni";"CF";"all";"all";"24242";"G. Maroni";"1999-03-18";"73.61";"12.84";"7";"0";"182";"100";"34.07";"65.93";"65.93";"70.8";"62.09";"43.96";"8.79";"5.49";"62.5";"22.53";"12.09";"53.66"
"Federico Girotti Bonazza";"CF";"all";"all";"36729";"F. Girotti";"1999-06-02";"87.22";"19.4";"16";"0";"231";"100";"34.2";"65.8";"65.8";"73.38";"60.17";"44.16";"10.39";"7.36";"70.83";"19.91";"11.69";"58.7"
"Iván Andrés Morales Bravo";"CF";"all";"all";"28401";"I. Morales";"1999-07-29";"79.84";"13.58";"14";"0";"221";"100";"36.2";"63.8";"63.8";"67.68";"44.8";"30.32";"14.03";"8.14";"58.06";"14.48";"8.14";"56.25"
"Mateo Bajamich";"CF";"all";"all";"43245";"M. Bajamich";"1999-08-03";"74.76";"13.27";"13";"1";"221";"100";"33.94";"66.06";"66.06";"69.12";"61.54";"42.53";"14.48";"10.41";"71.88";"23.08";"12.22";"52.94"
"Facundo Colidio";"CF";"all";"all";"27698";"F. Colidio";"2000-01-04";"84.18";"20.71";"10";"0";"236";"100";"33.05";"66.95";"66.95";"71.88";"54.24";"38.98";"16.53";"10.17";"61.54";"13.98";"7.2";"51.52"
"Ederson Salomón Rodríguez Lima";"CF";"all";"all";"43735";"S. Rodríguez";"2000-02-16";"90.56";"17.4";"18";"0";"261";"100";"44.83";"55.17";"55.17";"58.5";"56.32";"32.95";"15.71";"6.9";"43.9";"20.31";"6.51";"32.08"
"Alexis Ricardo Cuello";"CF";"all";"all";"123408";"A. Cuello";"2000-02-18";"89.42";"18.28";"15";"1";"281";"100";"41.64";"58.36";"58.36";"59.85";"46.98";"28.11";"14.59";"5.34";"36.59";"20.28";"7.83";"38.6"
"Fernando Raúl Romero González";"CF";"all";"all";"44325";"F. Romero";"2000-04-24";"70.69";"11.56";"7";"0";"85";"100";"42.35";"57.65";"57.65";"69.77";"50.59";"35.29";"5.88";"2.35";"40";"15.29";"7.06";"46.15"
"Sebastián Francisco Ramírez";"CF";"all";"all";"28556";"S. Ramírez";"2000-09-04";"67.7";"13.91";"5";"0";"59";"100";"38.98";"61.02";"61.02";"67.74";"52.54";"35.59";"15.25";"6.78";"44.44";"15.25";"5.08";"33.33"
"Ignacio Russo Cordero";"CF";"all";"all";"36644";"I. Russo";"2000-12-13";"76.74";"13.21";"12";"0";"174";"100";"39.08";"60.92";"60.92";"63.21";"60.92";"38.51";"14.37";"6.32";"44";"22.41";"8.62";"38.46"
"Florián Gonzalo De Jesús Monzón";"CF";"all";"all";"35581";"F. Monzón";"2001-01-03";"92.26";"20.74";"9";"0";"244";"100";"47.13";"52.87";"52.87";"51.82";"56.15";"29.1";"15.57";"5.74";"36.84";"23.77";"7.38";"31.03"
"Pablo César Solari Ferreyra";"CF";"all";"all";"36897";"P. Solari";"2001-03-22";"79.94";"22.64";"11";"0";"270";"100";"38.15";"61.85";"61.85";"63.25";"61.48";"38.89";"20";"5.93";"29.63";"26.3";"8.89";"33.8"
"Luciano Emilio Gondou Zanelli";"CF";"all";"all";"40840";"L. Gondou";"2001-06-22";"96.97";"23.75";"5";"0";"128";"100";"32.81";"67.19";"67.19";"61.67";"46.88";"28.91";"14.84";"5.47";"36.84";"14.84";"3.91";"26.32"
"Ezequiel Naya";"CF";"all";"all";"58864";"E. Naya";"2001-08-04";"83.36";"10.87";"7";"0";"89";"100";"38.2";"61.8";"61.8";"67.35";"55.06";"37.08";"15.73";"8.99";"57.14";"21.35";"10.11";"47.37"
"Mateo Pellegrino Casalanguila";"CF";"all";"all";"40827";"M. Pellegrino";"2001-10-22";"85.69";"12.99";"23";"1";"376";"100";"37.77";"62.23";"62.23";"64.57";"46.54";"30.05";"11.97";"6.38";"53.33";"16.49";"7.98";"48.39"
"Lucas Ariel Varaldo";"CF";"all";"all";"36765";"L. Varaldo";"2002-02-24";"84.13";"18.96";"11";"0";"221";"100";"31.67";"68.33";"68.33";"74.48";"65.61";"48.87";"13.12";"9.05";"68.97";"17.65";"9.95";"56.41"
"Abiel Alessio Osorio";"CF";"all";"all";"126685";"A. Osorio";"2002-06-13";"84.54";"21.16";"8";"0";"140";"100";"17.86";"82.14";"82.14";"86.76";"48.57";"42.14";"10.71";"8.57";"80";"8.57";"5.71";"66.67"
"Agustín Ignacio Módica";"CF";"all";"all";"758349";"A. Módica";"2003-01-12";"86.5";"18";"6";"0";"87";"100";"35.63";"64.37";"64.37";"81.82";"50.57";"41.38";"12.64";"11.49";"90.91";"14.94";"11.49";"76.92"
"Enzo Nicolás Pérez";"DM";"all";"all";"3116";"E. Pérez";"1986-02-22";"96.05";"23.43";"6";"0";"166";"100";"13.86";"86.14";"86.14";"89.12";"88.55";"78.92";"4.22";"2.41";"57.14";"10.84";"6.63";"61.11"
"Emiliano Jorge Rubén Méndez";"DM";"all";"all";"28618";"E. Méndez";"1989-02-15";"87.95";"11.56";"8";"0";"148";"100";"24.32";"75.68";"75.68";"77.12";"79.73";"61.49";"2.7";"1.35";"50";"20.95";"14.19";"67.74"
"Iván José Marcone";"DM";"all";"all";"25438";"I. Marcone";"1990-06-03";"98.11";"19.68";"9";"0";"196";"100";"20.92";"79.08";"79.08";"78.4";"82.65";"64.8";"1.53";"1.53";"100";"16.84";"8.16";"48.48"
"Federico Fattori Mouzo";"DM";"all";"all";"117214";"F. Fattori";"1992-07-22";"97.24";"21.7";"9";"0";"298";"100";"17.79";"82.21";"82.21";"84.29";"87.58";"73.83";"4.03";"1.68";"41.67";"12.75";"6.71";"52.63"
"Francis Manuel Mac Allister";"DM";"all";"all";"26268";"F. Mac Allister";"1995-10-30";"84.65";"19.88";"9";"1";"159";"100";"17.61";"82.39";"82.39";"83.45";"87.42";"72.96";"1.89";"0.63";"33.33";"11.95";"5.03";"42.11"
"Pablo Monje";"DM";"all";"all";"809490";"P. Monje";"1997-02-06";"98.49";"14.1";"6";"0";"86";"100";"33.72";"66.28";"66.28";"69.12";"79.07";"54.65";"5.81";"4.65";"80";"31.4";"13.95";"44.44"
"Cristian David Núñez Morales";"DM";"all";"all";"28584";"C. Núñez";"1997-09-20";"93.85";"17.22";"5";"0";"97";"100";"16.49";"83.51";"83.51";"87.8";"84.54";"74.23";"1.03";"1.03";"100";"14.43";"9.28";"64.29"
"Leonel Marcelo Picco";"DM";"all";"all";"36709";"L. Picco";"1998-10-22";"97.82";"14.66";"5";"0";"108";"100";"24.07";"75.93";"75.93";"77.38";"77.78";"60.19";"0.93";"0.93";"100";"18.52";"11.11";"60"
"Santiago Leonel Sosa";"DM";"all";"all";"36728";"S. Sosa";"1999-05-03";"91.89";"21.27";"8";"0";"194";"100";"18.56";"81.44";"81.44";"82.68";"92.27";"76.29";"3.09";"2.58";"83.33";"17.53";"9.28";"52.94"
"Franco Agustin Romero";"DM";"all";"all";"35558";"F. Romero";"2000-04-23";"99.16";"17.32";"18";"1";"420";"100";"22.86";"77.14";"77.14";"78.11";"80.48";"62.86";"1.43";"0.71";"50";"11.67";"5.71";"48.98"
"Rodrigo Román Villagra";"DM";"all";"all";"28575";"R. Villagra";"2001-02-14";"96.55";"23.28";"9";"0";"225";"100";"13.78";"86.22";"86.22";"90.64";"76";"68.89";"2.22";"1.33";"60";"5.33";"2.22";"41.67"
