Name,Team,Competition,Season,Minutes,90s,Appearances,Primary Position,Secondary Position,Gender,Nationality,Age,Date of Birth,Height,All Goals,NP Goals,xG,xG/Shot,Shots,Goal Conversion%,Shooting%,Shot Touch%,Penalty Conversion%,PSxG,Assists,xG Assisted,Key Passes,OP Assists,OP xG Assisted,OP Key Passes,SP Assists,SP xG Assisted,SP Key Passes,Scoring Contribution,xG & xG Assisted,Shots & Key Passes,O/U Performance,Dribbles,Successful Dribbles,Failed Dribbles,Dribble%,Fouls Won,Penalty Wins,Dispossessed,Turnovers,Interceptions,PAdj Interceptions,Clearances,PAdj Clearances,Defensive Actions,Aggressive Actions,Blocks/Shot,Defensive Regains,Average DA X,Ball Recov. F2,Ball Recoveries,Tackles,Tack&Int,Tack/DP%,PAdj Tackles,PAdj Tack&Int,Fouls,Dribbles Stopped%,Dribbled Past,Aerial Win%,Aerial Wins,Errors,Pressures,PAdj Pressures,Pressure Regains,Counterpressures,Counterpress Regains,Average Pressure X,Pressures F2,Pressures F2%,Counterpressures F2,Counterpressures F2%,Yellow Cards,2nd Yellows,Red Cards,OP Passes,Passing%,Long Balls,L/R Footedness%,Long Ball%,Pr. Long Balls,UPr. Long Balls,Passes Pressured%,Pr. Pass%,Pr. Pass% Dif.,Average Pass X,Deep Progressions,xGBuildup,xGChain,Carries,Carry%,Carry Length,OP F3 Passes,PintoB,OP Passes Into Box,SP PintoB,Passes Inside Box,Touches In Box,PinTin,Throughballs,Successful Box Cross%,Successful Crosses,Crossing%,Deep Completions,Pass Forward%,Pass Sideways%,Pass Backward%,F3 Pass Forward%,F3 Pass Sideways%,F3 Pass Backward%,Pass Length,Pr. Pass Length,Pass Length Ratio,Pr. Pass Length%,Pr. Pass Length Dif.,Succ. Pass Length,Succ.Pr. Pass Length,Goals Conceded,PSxG Faced,GSAA,Save%,xSv%,Shot Stopping%,xG Faced,Shots Faced,Shots Faced OT%,All Shots Faced,Positioning Error,Penalties Faced,Penalties Conceded,GK Aggressive Dist.,Claims%,Pass into Danger%,Pass into Pressure%,Positive Outcome,Positive Outcome%,Pass OBV,D&C OBV,DA OBV,Shot OBV,Goalkeeper OBV,OBV
Achraf Hakimi,Paris Saint-Germain,Ligue 1,2025/2026,731,8.12,9,Right Back,Right Wing,Man,Morocco,27,03/11/98,181,0.25,0.25,0.1,0.08,1.23,20,40,1,,0.15,0,0.05,1.11,0,0.05,1.11,0,0,0,0.25,0.16,2.34,0.09,1.97,0.74,1.23,38,1.23,0,2.09,2.46,0.74,1.31,0.49,0.85,14.16,6.53,0,3.82,51.94,3.57,7.02,1.6,2.34,65,2.79,4.1,0.74,42,0.86,25,0.12,0,11.82,20.87,3.32,3.2,0.86,54.89,6.77,57,2.46,77,0.25,0,0,79.3,90,2.59,13,68,1.23,3.08,16,86,-4,60.86,7.51,0.67,0.69,74.25,94,3.13,37.31,0.74,0.74,0,0.62,2.96,3.69,0,33,0.99,47,0.86,10,72,17,13,72,16,15.46,15.54,0.97,96,0.07,15.04,14.89,0,0,0,0,0,,0,0,,0,0,0,0,0,0,15,8,10.38,49,0.04,0.09,0.03,0.04,,0.2
Adam Karabec,Lyon,Ligue 1,2025/2026,829,9.21,14,Right Wing,Right Attacking Midfielder,Man,Czech Republic,22,01/07/03,187,0.11,0.11,0.12,0.16,0.76,14,43,1,,0.15,0,0.12,1.63,0,0.07,1.09,0,0.05,0.54,0.11,0.25,2.39,-0.14,1.19,0.65,0.54,55,1.85,0,1.52,2.17,0.22,0.12,0,0,17.47,8.57,0.01,3.47,56.82,1.63,2.93,0.33,0.54,33,0.31,0.43,1.3,38,0.65,22,0.22,0.11,15.85,20.08,3.04,3.36,1.19,58.17,9.66,61,2.06,61,0.22,0,0,25.72,70,2.28,88,36,0.33,6.08,16,76,6,63.53,3.04,0.43,0.55,27.13,87,4.62,9.88,2.93,1.41,1.52,0.54,3.15,4.56,0.22,22,0.76,21,0.87,13,66,21,14,64,22,21.73,15.75,0.86,94,-5.98,18.76,14.81,0,0,0,0,0,,0,0,,0,0,0,0,0,0,26,7,6.35,41,0.14,0.06,-0.01,0.05,,0.25
Adama Camara,Paris FC,Ligue 1,2025/2026,1134,12.6,14,Left Centre Midfielder,Left Defensive Midfielder,Man,France,29,17/10/96,180,0.08,0.08,0.1,0.09,1.11,7,21,1,,0.09,0,0.03,0.63,0,0.03,0.63,0,0,0,0.08,0.13,1.75,-0.05,0.71,0.48,0.24,67,0.79,0,0.95,1.19,1.19,1.14,1.43,1.61,21.58,11.19,0.04,7.54,44.45,4.05,8.49,2.06,3.25,74,2.29,3.42,1.27,38,0.71,37,1.03,0,18.25,21.81,6.03,5.47,1.75,49.19,8.89,49,3.09,57,0.32,0,0,36.66,88,1.67,15,75,1.67,1.98,14,82,-6,47.18,1.82,0.39,0.46,30.31,93,4.59,6.35,0.63,0.63,0,0,2.06,2.7,0.08,13,0.08,25,0.08,12,75,13,18,80,3,17.93,16.68,0.98,98,-1.26,17.55,16.35,0,0,0,0,0,,0,0,,0,0,0,0,0,0,15,8,4.39,33,0,0.07,0.08,-0.02,,0.13
Adeagan Goffi,Lille,Ligue 1,2025/2026,47,0.52,1,Right Back,,Man,France,18,22/01/08,,0,0,0,,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.93,1.93,0,100,0,0,0,0,1.93,2.32,1.93,2.32,13.5,7.72,0,9.65,26.94,0,17.36,1.93,3.86,50,2.32,4.65,1.93,0,1.93,67,3.86,0,9.65,11.61,5.79,1.93,0,34.07,1.93,20,1.93,100,0,0,0,46.3,77,1.93,24,100,1.93,1.93,30,67,-10,42.36,3.86,0.34,0.34,25.08,100,3.36,5.79,1.93,1.93,0,0,0,1.93,0,0,0,,0,40,47,13,0,100,0,18.1,12.38,1.01,106,-5.73,18.28,13.14,0,0,0,0,0,,0,0,,0,0,0,0,0,0,20,7,2.7,22,0.11,0,-0.01,,,0.1
Adil Hamdani,Lyon,Ligue 1,2025/2026,10,0.11,1,,,Man,France,17,20/01/09,,0,0,0.25,0.03,9.41,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.25,9.41,-0.25,0,0,0,,0,0,0,0,0,0,0,0,28.22,18.82,1,0,43.6,9.41,9.41,0,0,,0,0,0,,0,,0,0,28.22,48.89,0,18.82,0,51.45,9.41,33,9.41,50,0,0,0,28.22,67,0,0,,0,0,33,0,-67,71.96,0,0.94,0.94,28.22,100,6.27,9.41,0,0,0,0,0,0,0,,0,,0,33,67,0,100,0,0,14.63,18.48,0.87,,3.85,12.7,,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,,,-0.11,0.07,0.18,-0.24,,-0.11
Adrien Rabiot,Marseille,Ligue 1,2025/2026,103,1.14,1,Centre Attacking Midfielder,,Man,France,31,02/04/95,188,0,0,0.04,0.05,0.87,0,0,1,,0,0,0.29,4.37,0,0.29,4.37,0,0,0,0,0.33,5.24,-0.33,0,0,0,,0.87,0,0.87,0,0,0,0.87,1.57,15.72,5.24,0,3.49,48.46,2.62,3.49,0,0,,0,0,1.75,,0,0,0,0,13.98,25.06,3.49,3.49,0.87,49.33,6.11,44,1.75,50,0.87,0,0,43.68,89,0.87,67,50,1.75,0.87,11,100,11,67.58,6.11,0.28,0.6,39.31,98,4.31,26.21,2.62,2.62,0,0.87,7.86,10.48,0,100,3.49,50,1.75,17,66,17,23,63,13,14.45,22.22,0.93,100,7.77,13.42,22.22,0,0,0,0,0,,0,0,,0,0,0,0,0,0,25,9,8.3,32,0.13,0.03,0.03,-0.05,,0.15
Adrien Thomasson,Lens,Ligue 1,2025/2026,1476,16.4,15,Left Defensive Midfielder,Right Defensive Midfielder,Man,France,32,09/12/93,175,0.06,0.06,0.14,0.12,1.16,5,32,1,,0.13,0.24,0.17,2.13,0.12,0.1,1.1,0.12,0.07,1.04,0.3,0.32,3.29,-0.01,1.28,0.61,0.67,48,1.71,0,1.28,1.71,0.98,1.1,0.85,0.64,35.79,20.91,0.02,9.27,46.85,4.82,10.85,2.32,3.29,55,1.62,2.72,2.13,48,1.89,30,0.37,0,31.4,24.91,8.23,7.74,1.95,47.61,14.08,45,4.88,63,0.3,0,0,41.09,79,2.32,15,49,1.04,4.57,18,80,1,52.45,2.87,0.47,0.56,34.93,92,2.99,8.84,1.83,0.67,1.16,0.3,3.48,4.15,0.06,10,0.24,18,0.49,17,70,12,19,68,13,18.91,15.88,0.94,102,-3.03,17.86,16.14,0,0,0,0,0,,0,0,,0,0,0,0,0,0,22,7,7.91,50,0.02,0.06,0.02,-0.04,,0.05
Afonso Moreira,Lyon,Ligue 1,2025/2026,664,7.38,14,Left Wing,Left Midfielder,Man,Portugal,21,18/03/05,175,0.27,0.27,0.12,0.06,2.03,13,33,3,,0.2,0.54,0.38,1.9,0.54,0.34,1.49,0,0.04,0.41,0.81,0.5,3.93,0.31,2.57,1.35,1.22,53,2.17,0,3.39,2.84,0.81,0.79,0.41,0.5,23.3,10.3,0,5.96,52.25,3.25,5.96,1.35,2.17,83,1.42,2.22,1.35,75,0.27,13,0.14,0,20.59,22.18,5.69,5.42,1.49,54.02,11.51,56,4.06,75,0.27,0,0,24.65,72,2.03,12,47,0.54,4.2,14,69,-3,66.64,2.44,0.47,0.76,31.7,82,7.17,9.89,2.71,1.76,0.95,0.41,3.66,5.42,0.27,30,1.22,31,0.41,9,72,20,10,66,25,20.87,17.77,0.92,91,-3.1,19.17,16.21,0,0,0,0,0,,0,0,,0,0,0,0,0,0,21,10,5.58,40,0.33,0.12,0,0.03,,0.47
Ainsley Maitland-Niles,Lyon,Ligue 1,2025/2026,1365,15.16,15,Right Back,Right Wing Back,Man,England,28,28/08/97,180,0.07,0.07,0.08,0.17,0.46,14,29,0,0,0.03,0.13,0.09,0.53,0.13,0.09,0.53,0,0,0,0.2,0.17,0.99,0.03,1.38,0.66,0.73,48,0.53,0,0.73,1.38,1.65,1.98,1.78,2.07,20.05,9.96,0.01,6.66,36.91,2.97,7.65,1.85,3.5,68,2.35,4.32,1.45,58,0.86,41,0.59,0,16.75,17.9,5.08,2.77,1.06,38.88,5.67,34,1.19,43,0.13,0.07,0,37.46,83,2.04,18,57,2.57,2.77,11,70,-13,48.78,2.97,0.31,0.38,32.32,93,3.71,8.24,0.99,0.92,0.07,0.26,1.19,2.11,0.07,20,0.26,17,0.33,22,63,14,26,54,20,17.82,16.94,0.96,111,-0.88,17.1,18.74,0,0,0,0,0,,0,0,,0,0,0,0,0,0,24,12,3.63,26,0.08,0.08,0.06,-0.03,,0.18
Aiyegun Tosin,Lorient,Ligue 1,2025/2026,795,8.83,14,Right Attacking Midfielder,Right Wing,Man,Benin,27,25/06/98,179,0.34,0.34,0.29,0.14,2.04,17,44,5,0,0.41,0,0.07,0.79,0,0.07,0.79,0,0,0,0.34,0.36,2.83,-0.02,1.36,0.57,0.79,42,1.25,0,1.13,1.81,0.23,0.23,0.57,0.53,15.41,8.84,0.02,3.62,58.43,1.25,1.93,0.34,0.57,50,0.28,0.51,1.02,40,0.34,29,0.57,0,14.05,12.97,3.17,1.81,0.57,61.61,9.4,67,1.25,69,0.11,0,0,14.39,77,0.45,14,80,0.68,0.45,24,75,-2,57.1,1.25,0.36,0.58,17.9,84,5.84,4.08,0.34,0.34,0,0.23,4.19,4.53,0.11,0,0.11,20,0.57,13,65,23,14,64,22,15.4,13.39,1.04,114,-2.01,16.05,15.26,0,0,0,0,0,,0,0,,0,0,0,0,0,0,26,14,2.63,16,-0.03,0.07,0.01,0.13,,0.18
Aladji Bamba,AS Monaco,Ligue 1,2025/2026,158,1.76,5,Right Defensive Midfielder,Left Defensive Midfielder,Man,France,19,13/07/06,181,0,0,0,,0,,,0,,0,0,0.04,0.57,0,0.04,0.57,0,0,0,0,0.04,0.57,-0.04,1.14,0,1.14,0,2.85,0,1.14,2.28,1.71,2.3,2.28,3.1,34.14,16.5,0,10.81,45.68,2.85,9.67,4.55,6.26,80,5.36,7.66,3.41,33,1.14,89,4.55,0,26.17,29.28,8.54,7.97,2.28,47.73,11.95,46,5.12,64,0.57,0,0,71.13,91,3.41,26,86,2.28,3.98,11,71,-20,47.91,7.4,0.89,0.93,58.04,94,3.6,11.38,1.14,1.14,0,0,0,1.14,0,0,0,,0.57,10,76,14,20,80,0,17.3,13.6,1.02,106,-3.7,17.61,14.44,0,0,0,0,0,,0,0,,0,0,0,0,0,0,12,10,3.47,27,0.04,0.04,0.05,,,0.14
Aleksandr Golovin,AS Monaco,Ligue 1,2025/2026,697,7.74,10,Left Wing,Left Defensive Midfielder,Man,Russia,30,29/05/96,178,0.26,0.26,0.18,0.08,2.07,13,44,3,,0.24,0.13,0.07,1.03,0.13,0.07,1.03,0,0,0,0.39,0.25,3.1,0.14,1.68,1.03,0.65,62,1.29,0,1.29,2.2,1.81,1.93,0.13,0.16,33.33,17.18,0.01,9.3,49.84,4.13,7.75,2.07,3.88,67,2.09,4.01,1.55,33,1.03,30,0.39,0,29.71,29.5,7.49,5.04,1.42,50.33,15.24,51,2.33,46,0.13,0,0,35.27,78,1.68,17,62,0.39,2.45,25,66,-12,58.07,3.23,0.54,0.65,32.81,91,4.5,12.79,0.65,0.65,0,0.39,3.88,4.52,0.26,20,0.39,38,0.39,12,71,17,8,73,19,16.65,14.61,0.97,108,-2.04,16.16,15.78,0,0,0,0,0,,0,0,,0,0,0,0,0,0,27,14,6.2,45,-0.04,0.04,0.05,0.03,,0.09
Alexis Vossah,Toulouse,Ligue 1,2025/2026,542,6.02,12,Left Defensive Midfielder,Right Defensive Midfielder,Man,France,18,10/03/08,181,0.17,0.17,0.07,0.06,1.16,14,29,2,,0.14,0.17,0.05,0.66,0,0.03,0.5,0.17,0.03,0.17,0.33,0.12,1.83,0.21,0.66,0.5,0.17,75,0.83,0,1,0.66,0.5,0.26,1.5,0.71,25.43,14.13,0.02,6.65,47.15,5.82,10.3,1.5,1.99,69,1.21,1.47,2.16,43,0.66,70,1.16,0,21.77,11.97,5.32,4.82,1.66,48.3,10.14,47,3.32,69,0.17,0,0.17,28.08,73,0.66,54,31,1.66,1.99,23,73,0,53.28,1.83,0.19,0.25,19.94,92,4.15,6.48,0.17,0,0.17,0.17,1.83,1.83,0,0,0.17,100,0.17,20,69,10,23,67,10,16.56,12.65,0.92,97,-3.91,15.28,12.24,0,0,0,0,0,,0,0,,0,0,0,0,0,0,17,10,2.94,19,0,0.03,0.03,0.02,,0.08
Alexsandro Ribeiro,Lille,Ligue 1,2025/2026,350,3.89,4,Left Centre Back,,Man,Brazil,26,08/08/99,191,0,0,0.04,0.05,0.77,0,67,0,,0.01,0,0,0,0,0,0,0,0,0,0,0.04,0.77,-0.04,0.26,0.26,0,100,1.03,0,0,0.51,1.8,2.19,5.14,6.03,6.68,2.83,0,3.34,28.22,2.57,11.05,1.03,2.83,80,1.52,3.71,1.29,0,0.26,71,3.08,0,4.37,5.9,1.8,0.51,0,41.37,2.06,47,0.51,100,0,0,0,69.14,89,6.17,49,77,7.71,5.4,14,59,-30,34.98,1.8,0.66,0.66,59.37,100,4.97,2.06,0,0,0,0,2.06,2.06,0,,0,,0,16,80,4,50,50,0,23.61,25.3,1,107,1.69,23.55,27.15,0,0,0,0,0,,0,0,,0,0,0,0,0,0,9,4,6.66,34,0.01,0.05,0.04,-0.05,,0.05
Ali Abdi,OGC Nice,Ligue 1,2025/2026,479,5.32,9,Left Wing Back,Left Back,Man,Tunisia,32,19/12/93,183,0,0,0,,0,,,0,,0,0,0.1,1.13,0,0.1,1.13,0,0,0,0,0.1,1.13,-0.1,1.5,0.94,0.56,63,1.69,0,0.19,2.63,0.38,0.05,2.07,1.5,18.41,10.14,0,6.76,37.12,2.63,3.94,2.44,2.82,87,1.86,1.92,1.69,50,0.38,53,1.5,0.19,14.28,9.39,5.07,2.44,0.56,42.23,4.88,34,1.5,62,0.38,0.19,0,27.8,74,0.56,84,20,2.44,2.44,18,52,-23,50.79,4.13,0.23,0.23,25.36,93,4.67,6.57,0.94,0.75,0.19,0.56,1.31,2.07,0,60,0.75,33,0.19,26,58,16,26,60,14,17.65,13.26,0.92,83,-4.39,16.17,10.95,0,0,0,0,0,,0,0,,0,0,0,0,0,0,29,12,3.04,29,0.2,0.09,-0.05,,,0.24
