Jugador,Equipo,Equipo durante el período seleccionado,Posición específica,Edad,Minutos jugados,Goles,xG,Asistencias,xA,País de nacimiento,Acciones defensivas realizadas/90,Duelos defensivos/90,"Duelos defensivos ganados, %",Duelos aéreos en los 90,"Duelos aéreos ganados, %",Entradas/90,Posesión conquistada después de una entrada,Tiros interceptados/90,Interceptaciones/90,Posesión conquistada después de una interceptación,Faltas/90,Tarjetas amarillas,Tarjetas amarillas/90,Tarjetas rojas,Tarjetas rojas/90,Acciones de ataque exitosas/90,Goles/90,Goles (excepto los penaltis),"Goles, excepto los penaltis/90",xG/90,Goles de cabeza,Goles de cabeza/90,Remates,Remates/90,"Tiros a la portería, %","Goles hechos, %",Asistencias/90,Centros/90,"Precisión centros, %",Regates/90,"Regates realizados, %",Duelos atacantes/90,"Duelos atacantes ganados, %",Toques en el área de penalti/90,Carreras en progresión/90,Aceleraciones/90,Pases recibidos /90,Pases largos recibidos/90,Faltas recibidas/90,Pases/90,"Precisión pases, %",Pases hacia adelante/90,"Precisión pases hacia adelante, %",Pases hacia atrás/90,"Precision pases hacia atrás, %",Pases laterales/90,"Precisión pases laterales, %",Pases largos/90,"Precisión pases largos, %","Longitud media pases, m","Longitud media pases largos, m",xA/90,Asistencias/90,Second assists/90,Third assists/90,Desmarques/90,"Precisión desmarques, %",Jugadas claves/90,Pases en el último tercio/90,"Precisión pases en el último tercio, %",Pases al área de penalti/90,"Pases hacía el área pequeña, %",Pases en profundidad/90,"Precisión pases en profundidad, %",Ataque en profundidad/90,Centros desde el último tercio/90,Pases progresivos/90,"Precisión pases progresivos, %",Goles recibidos,Goles recibidos/90,Remates en contra,Remates en contra/90,Porterías imbatidas en los 90,"Paradas, %",xG en contra,xG en contra/90,Goles evitados,Goles evitados/90,Pases hacía atrás recibidos del arquero/90,Salidas/90,Duelos aéreos en los 90
Manuel Moran,Pérez Zeledón,Pérez Zeledón,"RW, CF",28,2740,4,6.13,4,3.49,Panama,5.19,3.58,52.29,8.05,42.86,0,0,0.16,3.32,4.57,1.05,10,0.33,0,0,4.2,0.13,0,0,0.2,0,0,50,1.64,46,8,0.13,2.82,33.72,4.14,59.52,10.71,44.79,2.5,2.63,0.46,16.06,2.66,2.17,23.39,69.24,7.55,62.17,3.68,85.71,7.78,68.78,1.51,43.48,18.41,33.93,0.11,0.85,0.03,0,0.03,100,0.46,3.78,60,2.27,36.23,0.13,25,0.56,0.85,3.91,77.31,0,,0,,0,0,0,0,,,0.07,,
D. Mesén,Cartaginés,Cartaginés,RCB,26,2734,0,1.16,1,0.52,Costa Rica,7.18,4.9,63.76,3.92,66.39,0.13,0.18,0.46,3.92,5.42,1.32,9,0.3,1,0.03,0.16,0,0,0,0.04,0,0,10,0.33,30,0,0.03,0.03,0,0.13,25,0.95,41.38,0.56,0.4,0,19.75,0.16,0.26,31.14,83.93,14.02,72.54,2.21,97.01,11.49,93.41,5,45.39,22.91,36.94,0.02,0.23,0,0,0.03,100,0.07,4.18,60.63,0.33,30,0.33,30,0.1,0,5.6,71.18,0,,0,,0,0,0,0,,,1.35,,
J. Agüero,San Carlos,San Carlos,"RCB, CB, LCB",32,2733,0,0.47,0,0.05,Costa Rica,7.51,4.22,74.22,2.57,60.26,0.1,0.16,0.69,4.28,6.77,0.72,2,0.07,1,0.03,0.07,0,0,0,0.02,0,0,5,0.16,20,0,0,0.13,25,0,0,0.89,18.52,0.43,0.36,0,31.38,0.33,0.26,47.09,88.04,17.22,78.59,3.39,92.23,21.6,95.73,6.09,63.24,21.15,40.24,0,0.03,0,0,0,0,0,4.38,69.17,0.2,33.33,0.1,33.33,0.13,0.07,8.4,63.14,0,,0,,0,0,0,0,,,1.28,,
S. Rodríguez,Herediano,Herediano,"RCB, LCB, DMF",30,2720,0,0.46,1,1.14,Mexico,6.85,4.57,71.01,3.11,55.32,0.36,0.58,0.33,3.24,5.15,0.6,4,0.13,0,0,0.46,0,0,0,0.02,0,0,13,0.43,0,0,0.03,0.26,50,0.33,70,1.85,41.07,0.6,0.5,0,27.96,0.6,0.46,43.11,88.56,16.64,78.93,3.44,98.08,18.56,96.26,5.46,58.79,21.88,38.45,0.04,0.2,0,0.03,0.1,100,0.07,7.08,76.64,0.69,52.38,0.36,54.55,0.4,0.13,8.17,79.76,0,,0,,0,0,0,0,,,0.86,,
B. Segura,Pérez Zeledón,Pérez Zeledón,GK,29,2689,0,0,0,0,Costa Rica,1.74,0.17,60,0.64,78.95,0,0,0,1.64,2.24,0,8,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23,42.86,0,0,0,7.43,0.13,0.4,16.2,85.95,9,78.07,0.03,0,6.69,97.5,6.96,70.19,34.14,48.48,0,0,0,0,0,0,0,1.34,50,0.1,0,0.07,100,0,0,5.59,77.84,37,1.24,117,3.92,4,68.38,34.68,1.16,-2.32,-0.078,0,2.04,0.64
R. Miranda,Guadalupe,Guadalupe,"CB, RCB, LCB",29,2668,2,1.24,0,0.25,Costa Rica,10.39,5.97,75.71,4.89,56.55,0,0,0.4,5.87,7.68,0.57,3,0.1,0,0,0.13,0.07,2,0.07,0.04,2,0.07,10,0.34,30,20,0,0.07,0,0.03,100,0.84,32,0.47,0.1,0,12.38,0.07,0.1,28.44,79.72,13.63,68.56,1.62,87.5,11.03,91.13,6.88,56.86,24.28,41.36,0.01,0.13,0.03,0,0,0,0.03,3.88,60,0.4,33.33,0.13,25,0.24,0,7.99,62.45,0,,0,,0,0,0,0,,,0.74,,
K. Gómez,Puntarenas,Puntarenas,"RB, RWB",25,2637,3,2.84,1,3.68,Costa Rica,6.18,4.91,62.5,1.98,50,0.1,0.17,0.1,3,4.98,0.75,3,0.1,0,0,2.94,0.1,3,0.1,0.1,1,0.03,31,1.06,35.48,9.677,0.03,3.11,39.56,2.29,56.72,6.28,40.76,1.64,1.54,0.24,22.56,1.74,1.4,31.47,74.3,12.29,66.94,4.71,89.13,9.01,76.89,4.74,58.27,20.11,36.28,0.13,1.06,0,0.03,0.03,100,0.58,4.1,69.17,3.17,50.54,0.2,66.67,0.85,1.13,8.53,74.4,0,,0,,0,0,0,0,,,0.1,,
G. Villalobos,Alajuelense,Alajuelense,"RCB, LCB, CB",24,2625,2,2.5,1,0.14,Costa Rica,10.01,6.03,73.86,4.59,52.24,0.75,1.13,0.45,4.8,7.2,0.93,7,0.24,0,0,0.72,0.07,2,0.07,0.09,1,0.03,17,0.58,29.41,11.765,0.03,0.1,66.67,0.72,61.9,2.02,47.46,0.55,1.03,0.14,29.04,0.1,0.93,42.34,85.99,19.27,75.8,1.92,96.43,17.62,95.72,6.21,43.09,22.86,41.45,0,0.07,0.03,0,0.07,50,0.03,6.14,61.45,0.65,10.53,0.86,16,0.07,0.07,8.81,74.71,0,,0,,0,0,0,0,,,1.13,,
W. Ortega,Alajuelense,Alajuelense,GK,31,2624,0,0.25,0,0,Uruguay,0.89,0,0,0.24,85.71,0,0,0,0.89,1.3,0,3,0.1,0,0,0,0,0,0,0.01,0,0,1,0.03,0,0,0,0,0,0,0,0.14,100,0.03,0,0,6.62,0.1,0.24,13.51,87.06,7.58,78.73,0,0,5.11,98.66,4.22,60.98,32.45,54.58,0,0,0,0,0,0,0,1.75,50.98,0.07,0,0.07,0,0,0,3.05,84.27,21,0.72,103,3.53,11,79.61,22.63,0.78,1.63,0.056,0,1.47,0.24
D. Araya,Herediano,Herediano,LB,25,2593,1,0.68,0,2.49,Costa Rica,7.46,7.29,72.86,2.85,51.22,0.03,0.05,0.14,2.12,3.32,1.04,6,0.21,0,0,3.44,0.03,1,0.03,0.02,0,0,17,0.59,23.53,5.882,0,3.54,31.37,2.92,71.43,9.06,45.98,1.04,2.12,0.14,22.91,1.35,1.04,34.85,76,14.47,70.26,5.17,93.29,9.48,74.73,4.51,43.08,19.78,33.67,0.09,0.94,0.07,0,0.1,100,0.24,5.87,73.37,3.33,34.38,0.31,33.33,0.35,0.97,7.81,80,0,,0,,0,0,0,0,,,0.14,,
A. Pineda,Puntarenas,Puntarenas,GK,28,2589,0,0,0,0,Costa Rica,1.36,0,0,0.49,92.86,0,0,0,1.36,2.19,0.03,2,0.07,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,100,0.14,100,0,0,0,9.52,0.31,0.31,16.96,82.99,11.16,76.01,0,0,5.46,96.82,7.4,66.2,37.86,55.7,0,0,0,0,0,0,0,3.09,58.43,0.45,0,0.31,44.44,0,0,6.12,80.68,31,1.08,114,3.96,8,72.81,32.15,1.12,1.15,0.04,0,1.53,0.49
Y. Molina,Municipal Liberia,Municipal Liberia,"RCB, RB",30,2587,1,1.62,0,0.5,Costa Rica,8.7,5.39,72.26,5.43,59.62,0.17,0.21,0.59,4.63,5.64,0.52,0,0,0,0,0.07,0.03,1,0.03,0.06,0,0,8,0.28,25,12.5,0,0.03,0,0,0,0.59,35.29,0.38,0.31,0,19.73,0.1,0.31,30.44,84.57,14.3,74.21,1.32,94.74,11.58,94.59,4.63,52.63,21.22,37.94,0.02,0.07,0,0,0,0,0.03,3.76,60.19,0.28,0,0.07,50,0.07,0,6.44,64.86,0,,0,,0,0,0,0,,,0.77,,
R. Rivera,San Carlos,San Carlos,"RB, RCB",27,2578,3,0.79,2,1.23,Costa Rica,9.84,6.6,62.96,3.6,46.6,1.29,2.07,0.63,4.4,7.07,0.87,4,0.14,0,0,1.22,0.1,3,0.1,0.03,3,0.1,11,0.38,27.27,27.273,0.07,2.37,38.24,0.38,54.55,1.64,36.17,0.77,0.7,0.03,29.95,1.85,0.59,40.5,78.62,18.36,72.05,5.34,97.39,12.39,78.31,8.62,58.7,23.37,39.84,0.04,0.56,0.03,0,0,0,0.24,7.58,64.98,3.04,36.78,0.73,38.1,0.35,1.01,11.63,76.88,0,,0,,0,0,0,0,,,1.08,,
A. Gamboa,Alajuelense,Alajuelense,LCB,26,2573,0,2.44,0,0,Costa Rica,9.72,5.77,73.33,5.77,52.73,0.31,0.48,0.91,5.18,7.91,1.15,9,0.31,1,0.03,0.35,0,0,0,0.09,0,0,11,0.38,27.27,0,0,0.14,0,0.31,77.78,1.82,46.15,0.49,0.49,0.03,27.77,0.45,0.66,45.16,86.83,21.48,77.52,2.2,96.83,17.91,95.9,6.16,53.41,22.83,41.25,0,0.03,0.03,0.03,0,0,0.03,7,72.5,0.52,20,0.35,20,0.17,0,9.44,76.3,0,,0,,0,0,0,0,,,1.5,,
E. Rubio,Herediano,Herediano,LCB,29,2501,4,2.85,0,0.02,Mexico,9,5.94,64.85,4.79,71.43,0.58,0.87,0.65,4.57,6.9,1.12,10,0.36,0,0,0.4,0.14,3,0.11,0.1,1,0.04,18,0.65,50,22.222,0,0.22,16.67,0.04,100,0.9,52,0.5,0.68,0,27.6,0.61,1.04,43.33,84.55,21.12,75.81,2.34,90.77,16.3,94.26,7.31,58.13,22.93,39.84,0,0.11,0.04,0,0,0,0.07,7.38,71.22,0.83,30.43,0.54,40,0.14,0.04,10.4,78.55,0,,0,,0,0,0,0,,,1.15,,
J. Rivera Stuart,Pérez Zeledón,Pérez Zeledón,RB,29,2500,3,1.27,5,3.42,Costa Rica,7.2,5.69,59.49,2.81,50,0.5,0.7,0.32,3.31,4.57,1.19,6,0.22,1,0.04,1.76,0.11,3,0.11,0.05,0,0,14,0.5,42.86,21.429,0.18,2.84,35.44,0.94,53.85,3.6,40,0.83,0.68,0.04,22.21,1.48,0.83,32.72,79.1,13.25,72.55,6.16,96.49,8.1,76.44,4.68,54.62,20.36,34.43,0.12,0.83,0.07,0.04,0.04,100,0.32,4.25,68.64,2.52,40,0.14,75,0.36,0.94,7.2,75.5,0,,0,,0,0,0,0,,,0.32,,
H. Quirós,Herediano,Herediano,RB,27,2494,1,2.26,1,1.29,Costa Rica,8.59,6.93,66.67,2.63,41.1,0.29,0.45,0.11,3.68,5.77,0.97,5,0.18,0,0,2.31,0.04,1,0.04,0.08,0,0,25,0.9,36,4,0.04,3.5,24.74,2.31,48.44,5.34,37.84,1.52,1.7,0.22,22.09,1.48,0.47,32.98,72.98,11.62,62.11,5.12,94.37,9.74,71.85,4.22,45.3,19.79,34.18,0.05,0.65,0.07,0.04,0.04,0,0.25,4.55,66.67,3.36,27.96,0.22,16.67,0.36,0.94,7.69,65.26,0,,0,,0,0,0,0,,,0.43,,
M. Hernández,Herediano,Herediano,CF,36,2468,15,13.1,4,1.62,Cuba,2.88,1.57,67.44,8.1,40.54,0,0,0.11,1.82,2.91,0.66,6,0.22,0,0,1.82,0.55,14,0.51,0.48,8,0.29,68,2.48,45.59,22.059,0.15,0.47,30.77,1.5,36.59,7.51,24.27,3.46,0.62,0.07,12.62,2.15,0.95,17.8,74.59,3.83,57.14,4.78,87.02,5.14,75.89,0.44,66.67,15.98,13.01,0.06,0.55,0,0,0.07,0,0.26,1.97,61.11,1.24,50,0.07,0,0.84,0.15,1.79,71.43,0,,0,,0,0,0,0,,,0.04,,
A. Soto,Sporting FC,Sporting FC,"LCB, RCB",33,2442,1,0.9,0,0.06,Costa Rica,8.22,5.64,65.36,4.35,63.56,0.18,0.26,0.44,4.35,6.12,1.36,14,0.52,1,0.04,0.66,0.04,1,0.04,0.03,1,0.04,11,0.41,27.27,9.091,0,0.7,42.11,0.33,77.78,1.33,52.78,0.66,0.92,0.04,25.8,0.33,0.26,42.6,82.53,22.41,75,1.84,90,14.45,91.58,8.4,56.14,23.89,40.55,0,0.11,0,0,0,0,0,8.62,69.66,1.14,58.06,0.41,27.27,0.48,0.26,12.05,81.35,0,,0,,0,0,0,0,,,0.92,,
G. González,Sporting FC,Sporting FC,"CB, RCB",38,2410,3,4.31,0,0.44,Costa Rica,8.48,4.11,78.18,6.72,61.67,0.15,0.21,0.45,5.12,7.03,0.9,6,0.22,0,0,0.37,0.11,1,0.04,0.16,1,0.04,21,0.78,33.33,14.286,0,0.11,33.33,0.07,100,0.75,45,0.9,0.37,0,21.1,0.22,0.22,36.37,84.7,14.83,74.81,1.98,92.45,17.14,93.25,6.12,63.41,23.61,37.36,0.02,0.11,0,0.04,0,0,0.07,5.49,61.22,0.49,38.46,0.3,25,0.22,0.04,8.1,70.97,0,,0,,0,0,0,0,,,1.34,,
A. Bran,Alajuelense,Alajuelense,"LCMF, LDMF, RCMF",25,2409,3,1.4,1,0.83,Costa Rica,6.8,6.16,62.42,2.91,52.56,0.15,0.22,0.26,2.8,4.17,1.42,8,0.3,0,0,1.05,0.11,3,0.11,0.05,0,0,47,1.76,27.66,6.383,0.04,0.52,14.29,0.86,52.17,5.01,36.57,0.37,0.71,0.15,29.7,0.49,1.31,40.76,86.25,11.66,75,5.98,96.25,16.81,92.22,2.88,62.34,18.69,35,0.03,0.45,0,0,0.07,50,0.22,6.72,75.56,1.34,50,0.41,54.55,0.52,0.07,5.57,79.87,0,,0,,0,0,0,0,,,0.15,,
G. Taylor,Deportivo Saprissa,Deportivo Saprissa,RB,24,2392,1,1.33,1,0.59,Costa Rica,9.93,8.8,65.81,1.96,63.46,0.26,0.41,0.38,3.88,6,1.77,5,0.19,1,0.04,0.83,0.04,1,0.04,0.05,0,0,20,0.75,20,5,0.04,1.32,20,1.32,31.43,4.63,30.89,0.87,1.35,0.23,17.16,1.17,0.68,27.2,76.35,10.91,63.1,4.33,98.26,7.98,80.66,4.89,43.85,22.41,38.47,0.02,0.38,0,0,0,0,0.19,3.91,53.85,1.47,23.08,0.23,16.67,0.19,0.23,5.27,65,0,,0,,0,0,0,0,,,0.87,,
L. Hernández,Pérez Zeledón,Pérez Zeledón,LB,28,2376,2,1.29,3,3.13,Costa Rica,9.2,7.05,59.68,2.12,39.29,0.42,0.56,0.45,4.58,6.12,1.14,7,0.27,1,0.04,1.25,0.08,2,0.08,0.05,0,0,27,1.02,33.33,7.407,0.11,1.86,30.61,0.68,50,2.01,43.4,0.49,0.45,0,18.94,0.83,0.45,28.45,68.31,14.55,62.76,3.45,90.11,5.68,68.67,5.15,47.79,20.2,32.82,0.12,1.02,0.08,0,0.08,0,0.27,4.77,58.73,2.01,37.74,0.38,0,0.38,0.61,8.03,59.43,0,,0,,0,0,0,0,,,0.38,,
F. Piñar,Alajuelense,Alajuelense,RB,24,2357,2,1.83,0,0.28,Costa Rica,8.94,6.76,61.58,4.28,55.36,0.84,1.22,0.46,3.93,5.72,1.41,4,0.15,0,0,1.11,0.08,2,0.08,0.07,0,0,18,0.69,44.44,11.111,0,1.22,18.75,1.15,50,4.09,35.51,1.03,1.11,0.19,14.93,0.84,0.99,22.3,73.8,9.24,64.46,2.67,82.86,6.76,83.05,2.21,36.21,19.35,25.28,0.01,0.31,0.08,0,0,0,0.11,2.79,56.16,1.22,31.25,0.08,0,0.19,0.27,4.47,58.97,0,,0,,0,0,0,0,,,0.34,,
J. Huertas,Municipal Liberia,Municipal Liberia,"CB, RCB",31,2338,1,1.05,0,0.29,Liberia,6.58,4.08,63.21,2.96,53.25,0.12,0.15,0.73,3.89,4.94,0.77,3,0.12,0,0,0.69,0.04,1,0.04,0.04,0,0,15,0.58,40,6.667,0,0.23,50,0.58,60,1.85,45.83,0.42,0.58,0.04,22.06,0.19,0.77,33.3,84.74,12.93,69.05,1.46,94.74,16.4,96.01,4.16,43.52,20.93,35.51,0.01,0.08,0,0,0,0,0.04,4.43,66.09,0.46,50,0.27,28.57,0.15,0.08,5.85,61.84,0,,0,,0,0,0,0,,,0.58,,
C. Barahona,Cartaginés,Cartaginés,RB,23,2305,0,0.55,0,1.31,Costa Rica,9.02,8.86,62.11,3.9,42,0.16,0.24,0.2,3.36,5.2,1.72,6,0.23,1,0.04,2.38,0,0,0,0.02,0,0,9,0.35,22.22,0,0,2.54,44.62,2.19,50,3.71,36.84,0.98,1.72,0.35,24.29,0.55,0.16,36.08,77.6,13.7,68.38,4.69,95,11.64,82.55,6.17,55.7,20.93,37.09,0.05,0.51,0,0,0.08,100,0.16,5.7,65.07,2.54,49.23,0.74,42.11,0.55,0.82,8.47,76.5,0,,0,,0,0,0,0,,,0.86,,
S. Padilla Lopez,Municipal Liberia,Municipal Liberia,"RCMF, LCMF",21,2271,0,0.95,1,1.45,Costa Rica,5.67,4.99,53.17,1.74,50,0.24,0.29,0.16,2.77,3.4,0.75,3,0.12,0,0,0.87,0,0,0,0.04,0,0,16,0.63,12.5,0,0.04,0.36,66.67,0.67,70.59,3.29,33.73,0.28,0.55,0.08,23.46,0.32,0.91,34.48,85.63,11.41,70.83,3.69,95.7,14.82,95.99,2.34,42.37,17.38,28.41,0.06,0.55,0,0,0.12,66.67,0.16,5.83,77.55,0.71,55.56,0.16,50,0.24,0.16,4.64,71.79,0,,0,,0,0,0,0,,,0.2,,
Jorman Aguilar,San Carlos,San Carlos,CF,31,2269,10,8.35,1,2.71,Panama,2.3,1.47,70.27,6.15,33.55,0.04,0.06,0.08,1.23,1.86,0.48,1,0.04,0,0,2.1,0.4,9,0.36,0.33,4,0.16,52,2.06,42.31,19.231,0.04,0.91,34.78,1.43,63.89,6.86,30.06,2.34,0.75,0.16,12.49,2.7,0.87,17.41,79.04,2.94,55.41,5.24,92.42,5.55,86.43,0.52,53.85,16.64,8.58,0.11,0.87,0,0.04,0,0,0.32,1.67,64.29,1.23,58.06,0.04,0,0.75,0.32,1.55,71.79,0,,0,,0,0,0,0,,,0,,
