"Player";"Position";"third";"channel";"Player ID";"Short name";"Birthdate";"Minutes played per match";"Adjusted min TIP per match";"Count performances that pass the quality check";"Count performances that fail the quality check";"Count Runs in sample";"Count Runs per 100 Runs";"Count Dangerous Runs per 100 Runs";"Threat of Runs per 100 Runs";"Count Runs leading to goal per 100 Runs";"Count Runs targeted per 100 Runs";"Count Runs received per 100 Runs";"Count Runs leading to shot per 100 Runs";"Threat of Runs targeted per 100 Runs";"Threat of Runs received per 100 Runs";"Count dangerous Runs targeted per 100 Runs";"Count dangerous Runs received per 100 Runs"
"Alexis Castro";"LM";"all";"all";"28704";"A. Castro";"1994-10-18";"88.27";"20.49";"12";"1";"336";"100";"36.61";"2.46";"0.6";"29.46";"23.51";"2.68";"0.69";"0.46";"8.93";"5.95"
"Agustín Cayetano Arbelo";"LB";"all";"all";"69470";"A. Cayetano";"1999-08-09";"93.07";"21.86";"21";"1";"465";"100";"10.97";"0.93";"0.22";"29.25";"24.95";"1.08";"0.24";"0.19";"1.72";"1.29"
"Agustín Ricardo Chopitea Trujillo";"RB";"all";"all";"115131";"A. Chopitea";"1999-02-10";"96.92";"18.46";"7";"0";"129";"100";"8.53";"0.84";"0";"30.23";"24.81";"0";"0.21";"0.11";"2.33";"0"
"Agustín Ricardo Chopitea Trujillo";"RWB";"all";"all";"115131";"A. Chopitea";"1999-02-10";"95.64";"18.03";"13";"1";"270";"100";"17.78";"1.45";"0";"39.26";"29.63";"2.22";"0.49";"0.34";"5.56";"3.33"
"Adrián Nicolás Colombino Rodríguez";"LM";"all";"all";"35657";"A. Colombino";"1993-10-12";"78.55";"12";"7";"2";"41";"100";"12.2";"1.46";"0";"9.76";"9.76";"0";"0.01";"0.01";"0";"0"
"Adrián Nicolás Colombino Rodríguez";"RM";"all";"all";"35657";"A. Colombino";"1993-10-12";"82.72";"15.43";"6";"1";"50";"100";"8";"0.98";"0";"28";"24";"4";"0.11";"0.1";"0";"0"
"Carlos Ayrton Cougo Rivero";"LB";"all";"all";"38130";"A. Cougo";"1996-06-15";"92.09";"21.37";"15";"0";"243";"100";"13.58";"1.02";"0";"34.98";"28.81";"1.65";"0.3";"0.2";"3.29";"1.65"
"Anderson Nathael Duarte da Silva";"RW";"all";"all";"149785";"A. Duarte";"2004-03-23";"88.24";"23.2";"9";"0";"224";"100";"39.73";"2.83";"0.45";"37.05";"23.66";"4.02";"0.87";"0.53";"11.16";"6.25"
"Antonio Javier Galeano Ferreira";"RW";"all";"all";"34729";"A. Galeano";"2000-03-22";"84.64";"20.86";"22";"0";"670";"100";"31.19";"2.05";"0.6";"40";"29.4";"5.37";"0.64";"0.44";"10.75";"6.87"
"Alan Nicolás García Pereyra";"RB";"all";"all";"71019";"A. García";"1999-09-14";"97.49";"18.52";"7";"1";"94";"100";"10.64";"1.02";"0";"38.3";"29.79";"4.26";"0.41";"0.29";"4.26";"2.13"
"Alejandro Marcelo García Bauter";"RM";"all";"all";"811470";"A. García";"2000-11-02";"78.89";"12.17";"8";"1";"144";"100";"37.5";"2.36";"0";"32.64";"21.53";"0.69";"0.72";"0.34";"13.19";"5.56"
"Alejandro Damián González Hernández";"CB";"all";"all";"43740";"A. González";"1988-03-23";"97.71";"18.1";"6";"0";"24";"100";"0";"0.08";"0";"37.5";"37.5";"0";"0";"0";"0";"0"
"Alejandro Damián González Hernández";"RCB";"all";"all";"43740";"A. González";"1988-03-23";"97.36";"15.25";"12";"1";"25";"100";"0";"0.1";"0";"20";"20";"0";"0.02";"0.02";"0";"0"
"Alexander Nicolás González Pérez";"CF";"all";"all";"69456";"A. González";"2002-08-08";"76.41";"15";"6";"1";"134";"100";"67.91";"4.48";"0";"28.36";"14.93";"4.48";"1.05";"0.49";"15.67";"6.72"
"Alejo Agustín Macelli";"RCB";"all";"all";"812458";"A. Macelli";"1998-03-02";"96.86";"14.12";"8";"0";"10";"100";"10";"1.93";"0";"30";"30";"0";"0";"0";"0";"0"
"Alejo Agustín Macelli";"RM";"all";"all";"812458";"A. Macelli";"1998-03-02";"96.01";"13.5";"11";"1";"55";"100";"21.82";"1.45";"0";"27.27";"23.64";"0";"0.14";"0.05";"1.82";"0"
"Alexander Nicolás Machado Aycaguer";"CF";"all";"all";"69509";"A. Machado";"2002-05-28";"94.58";"16.34";"17";"2";"468";"100";"63.68";"3.9";"0.85";"35.04";"15.17";"4.27";"1.37";"0.49";"21.37";"8.33"
"Alexander Nicolás Machado Aycaguer";"LW";"all";"all";"69509";"A. Machado";"2002-05-28";"68.29";"12.1";"5";"0";"92";"100";"47.83";"3.02";"0";"32.61";"18.48";"3.26";"0.78";"0.45";"13.04";"8.7"
"Andrés Ivani Madruga del Puerto";"LCB";"all";"all";"797802";"A. Madruga";"2004-02-06";"87.11";"14.61";"11";"1";"16";"100";"6.25";"0.32";"0";"25";"18.75";"0";"0";"0";"0";"0"
"Axel Ezequiel Prado Sire";"LCB";"all";"all";"118026";"A. Prado";"2002-11-17";"98.15";"17.9";"11";"3";"60";"100";"16.67";"0.94";"0";"20";"20";"0";"0.11";"0.11";"1.67";"1.67"
"Angel Rodriguez";"RCB";"all";"all";"34278";"A. Rodriguez";"1992-12-02";"97.44";"17.85";"8";"0";"29";"100";"3.45";"0.14";"0";"31.03";"27.59";"0";"0.09";"0.09";"3.45";"3.45"
"Edgardo Andrés Schetino Yancev";"DM";"all";"all";"19661";"A. Schetino";"1994-05-26";"91.88";"15.97";"6";"2";"40";"100";"17.5";"1.18";"0";"30";"22.5";"5";"0.14";"0.09";"0";"0"
"Alex Silva Quiroga";"RWB";"all";"all";"34325";"A. Silva";"1993-06-15";"90.52";"16.06";"12";"0";"204";"100";"20.59";"1.31";"1.96";"51.96";"38.24";"4.41";"0.64";"0.4";"10.29";"5.88"
"Agustín Nicolas Soría Silvera ";"RM";"all";"all";"812457";"A. Soría";"2004-11-30";"88.53";"20.95";"11";"0";"308";"100";"25.97";"1.86";"0.32";"28.9";"24.35";"3.57";"0.41";"0.3";"5.19";"4.22"
"Briam Eduardo Acosta Arellano";"RW";"all";"all";"811434";"B. Acosta";"1997-09-07";"82.5";"14.96";"15";"0";"182";"100";"14.84";"1.36";"0";"40.66";"26.37";"4.4";"0.35";"0.23";"3.3";"2.2"
"Bryan Daniel Bentaberry Varela";"RCB";"all";"all";"71010";"B. Bentaberry";"1997-01-21";"98.39";"21.57";"12";"0";"54";"100";"3.7";"0.3";"0";"33.33";"29.63";"1.85";"0.22";"0.07";"3.7";"1.85"
"Byron David Castillo Segura";"RB";"all";"all";"38291";"B. Castillo";"1995-06-25";"78.91";"18.26";"5";"0";"116";"100";"6.9";"0.79";"0";"36.21";"25.86";"6.03";"0.31";"0.19";"4.31";"2.59"
"Bruno Damiani Píriz";"CF";"all";"all";"559540";"B. Damiani";"2002-04-18";"93.71";"22.01";"27";"1";"640";"100";"71.25";"5.41";"0.47";"34.38";"15.62";"4.53";"1.75";"0.53";"21.56";"7.66"
"Brian Ferrares Fernández";"RCB";"all";"all";"38672";"B. Ferrares";"2000-03-01";"92.79";"16.24";"9";"0";"51";"100";"1.96";"0.25";"0";"35.29";"33.33";"1.96";"0.02";"0.02";"0";"0"
"Braulio Guisolfo López";"RM";"all";"all";"669209";"B. Guisolfo";"2002-05-07";"95.27";"15.39";"7";"0";"127";"100";"12.6";"1.01";"0";"30.71";"28.35";"2.36";"0.29";"0.2";"2.36";"1.57"
"Brian Nicolás Mansilla Islas";"LW";"all";"all";"140211";"B. Mansilla";"2002-05-14";"87.8";"23.73";"13";"0";"308";"100";"32.79";"1.89";"1.3";"37.99";"24.68";"4.55";"0.71";"0.42";"11.69";"7.14"
"Bruno Enrico Veglio Araújo";"RM";"all";"all";"70989";"B. Veglio";"1998-02-12";"84.69";"15.38";"10";"0";"171";"100";"38.01";"2.6";"0";"16.37";"8.77";"0.58";"0.55";"0.3";"8.19";"2.92"
"Christian Andrés Almeida Rodríguez";"LB";"all";"all";"26442";"C. Almeida";"1989-12-25";"97.2";"16.9";"9";"1";"53";"100";"16.98";"1.09";"0";"43.4";"37.74";"3.77";"0.41";"0.36";"5.66";"5.66"
"Christian Andrés Almeida Rodríguez";"LCB";"all";"all";"26442";"C. Almeida";"1989-12-25";"99.65";"18.15";"19";"1";"67";"100";"5.97";"0.54";"0";"32.84";"31.34";"0";"0.13";"0.13";"1.49";"1.49"
"Camilo Sebastián Mayada Mesa";"RB";"all";"all";"36271";"C. Mayada";"1991-01-08";"90.02";"20.05";"8";"0";"145";"100";"24.14";"1.45";"0";"35.17";"29.66";"6.9";"0.63";"0.47";"10.34";"7.59"
"Christian Gabriel Oliva Giménez";"DM";"all";"all";"24075";"C. Oliva";"1996-06-01";"93.44";"20.58";"10";"1";"116";"100";"8.62";"0.71";"0.86";"36.21";"32.76";"2.59";"0.16";"0.09";"1.72";"0"
"Claudio Paul Spinelli";"CF";"all";"all";"19648";"C. Spinelli";"1997-01-21";"95.18";"21.5";"13";"0";"355";"100";"65.07";"4.08";"0.85";"34.37";"16.34";"4.23";"1.41";"0.55";"22.54";"8.73"
"Cristhian Andrés Tizón Correa";"LW";"all";"all";"69489";"C. Tizón";"1996-01-26";"81.52";"14.76";"10";"0";"283";"100";"53.71";"3.27";"0.35";"39.93";"25.44";"3.53";"1.35";"0.68";"19.08";"9.54"
"Hugo Diego Arismendi Ciapparetta";"LCB";"all";"all";"43066";"D. Arismendi";"1988-01-25";"92.27";"14.75";"5";"0";"10";"100";"30";"1.2";"0";"50";"50";"0";"0.59";"0.59";"20";"20"
"Diego Gonzalo García Cardozo";"LM";"all";"all";"28680";"D. García";"1996-12-29";"86.84";"19.86";"7";"0";"167";"100";"25.75";"1.79";"0";"46.11";"40.12";"6.59";"0.67";"0.45";"10.18";"7.19"
"Diego Gonzalo García Cardozo";"LW";"all";"all";"28680";"D. García";"1996-12-29";"89.3";"19.61";"6";"3";"112";"100";"33.04";"2.19";"0";"31.25";"21.43";"3.57";"0.67";"0.41";"8.93";"4.46"
"Sergio Damián García Graña";"LDM";"all";"all";"581638";"D. García";"2003-07-15";"86.78";"19.19";"6";"0";"51";"100";"5.88";"0.78";"0";"33.33";"29.41";"3.92";"0.43";"0.4";"5.88";"5.88"
"Sergio Damián García Graña";"RM";"all";"all";"581638";"D. García";"2003-07-15";"90.83";"20.41";"15";"0";"155";"100";"10.97";"1.3";"0";"29.03";"25.16";"0.65";"0.12";"0.09";"0.65";"0"
"Dylan Alexander Nandín Berrutti";"CF";"all";"all";"540058";"D. Nandín";"2002-02-28";"89.8";"17.3";"23";"6";"681";"100";"65.2";"4.79";"0.44";"33.04";"15.12";"2.64";"1.47";"0.52";"18.65";"6.31"
"Diego Fabián Polenta Musetti";"LCB";"all";"all";"38392";"D. Polenta";"1992-02-06";"95.84";"21.83";"24";"1";"125";"100";"4.8";"0.62";"0";"28";"25.6";"1.6";"0.12";"0.08";"0.8";"0"
"Diego Martín Rodríguez Berrini";"DM";"all";"all";"26552";"D. Rodríguez";"1989-09-04";"86.57";"21.28";"11";"1";"132";"100";"2.27";"0.37";"0";"34.85";"30.3";"1.52";"0.12";"0.11";"0";"0"
"Diego Romero Lanz";"LB";"all";"all";"70983";"D. Romero";"2000-03-02";"96.35";"20.01";"15";"1";"303";"100";"15.18";"1.14";"0.33";"42.24";"30.36";"4.29";"0.38";"0.23";"5.28";"2.64"
"Diego Gabriel Rosa Lambach";"LW";"all";"all";"813574";"D. Rosa";"1998-08-27";"75.81";"13.28";"12";"1";"184";"100";"27.72";"2.05";"0";"40.22";"29.89";"4.35";"0.68";"0.42";"9.78";"5.98"
"Diego Martín Zabala Morales";"LW";"all";"all";"26480";"Diego Zabala";"1991-09-19";"72.56";"18.28";"9";"0";"204";"100";"38.73";"2.77";"0";"42.16";"33.82";"5.88";"1.16";"0.92";"14.22";"10.78"
"Douglas Jardel Bittencourt Correa";"CF";"all";"all";"811467";"Douglas Bittencourt";"1995-08-30";"82.32";"14.39";"13";"1";"236";"100";"55.51";"3.87";"0.85";"35.17";"19.92";"5.93";"1.35";"0.68";"20.76";"9.75"
"Enrique Lautaro Almeida Carrera";"RW";"all";"all";"815901";"E. Almeida";"2005-04-26";"83.06";"15.81";"12";"1";"321";"100";"33.96";"2.17";"0.31";"33.02";"21.81";"2.8";"0.62";"0.32";"9.35";"5.3"
"Emiliano Ancheta Da Rosa";"RB";"all";"all";"71033";"E. Ancheta";"1999-06-09";"98.39";"17.26";"20";"1";"408";"100";"9.31";"0.92";"0";"43.14";"37.25";"3.43";"0.32";"0.26";"2.7";"1.96"
"Emiliano Ancheta Da Rosa";"RWB";"all";"all";"71033";"E. Ancheta";"1999-06-09";"97.83";"20.05";"6";"0";"142";"100";"15.49";"1.3";"0";"40.85";"28.17";"4.23";"0.62";"0.36";"8.45";"4.93"
"Emanuel Tomás Beltrán Bardas";"RB";"all";"all";"43593";"E. Beltrán";"1998-01-23";"97.02";"22.32";"29";"0";"601";"100";"6.66";"0.78";"0.83";"39.6";"32.61";"3.49";"0.27";"0.21";"2";"1.33"
"Enzo Castillo Sosa";"LB";"all";"all";"541392";"E. Castillo";"2000-12-23";"94.96";"17.25";"19";"2";"150";"100";"18.67";"1.28";"0.67";"38.67";"29.33";"5.33";"0.38";"0.3";"4";"2.67"
"Emilio Crespo Pazos";"RCB";"all";"all";"921107";"E. Crespo";"1996-10-12";"93.17";"12.13";"7";"2";"8";"100";"0";"0.06";"0";"25";"25";"0";"0";"0";"0";"0"
"Washington Eduardo Darias Lafuente";"LW";"all";"all";"69444";"E. Darias";"1998-02-28";"83.71";"17.24";"6";"0";"148";"100";"36.49";"2.51";"0";"34.46";"22.97";"0.68";"0.8";"0.56";"12.16";"8.11"
"Edgar Joel Elizalde Ferreira";"LCB";"all";"all";"19791";"E. Elizalde";"2000-02-27";"97.37";"20.97";"11";"0";"47";"100";"17.02";"0.9";"0";"29.79";"29.79";"4.26";"0.21";"0.21";"4.26";"4.26"
"Emiliano Martín García Tellechea";"RCB";"all";"all";"70996";"E. García";"1989-11-26";"97.85";"18.33";"23";"0";"84";"100";"2.38";"0.18";"0";"41.67";"41.67";"1.19";"0.01";"0.01";"0";"0"
"Emiliano Gómez Dutra";"CF";"all";"all";"32375";"E. Gómez";"2001-09-18";"96.2";"22.95";"6";"0";"152";"100";"57.89";"4.47";"0.66";"34.21";"17.11";"5.26";"1.2";"0.5";"16.45";"7.89"
"Emiliano Gómez Dutra";"LW";"all";"all";"32375";"E. Gómez";"2001-09-18";"94.39";"21";"8";"0";"206";"100";"44.17";"2.88";"0.97";"40.29";"22.82";"3.88";"1.01";"0.51";"16.99";"8.25"
"Enzo Gabriel Martínez Suárez";"LCB";"all";"all";"33671";"E. Martínez";"1998-04-29";"97.2";"19.9";"14";"1";"61";"100";"14.75";"1.43";"0";"31.15";"24.59";"1.64";"0.13";"0.09";"1.64";"1.64"
"Elías de León Aristegui";"CF";"all";"all";"146469";"E. de León";"2005-08-17";"76.72";"14.98";"5";"0";"109";"100";"74.31";"4.82";"0";"20.18";"11.01";"4.59";"0.97";"0.57";"11.93";"8.26"
"Gonzalo Erik De Los Santos Olivera";"RM";"all";"all";"675899";"E. de los Santos";"1999-01-16";"97.18";"19.56";"6";"1";"137";"100";"18.25";"1.53";"0.73";"37.96";"29.2";"0.73";"0.66";"0.36";"10.22";"5.11"
"Emiliano Federico Álvarez Silva";"RB";"all";"all";"118012";"E. Álvarez";"2001-02-06";"93.38";"12.52";"15";"2";"124";"100";"1.61";"0.51";"0";"50";"45.97";"4.84";"0.28";"0.26";"1.61";"1.61"
"Emiliano Álvarez Longo";"LCB";"all";"all";"811464";"E. Álvarez";"1996-04-03";"98.53";"15.28";"6";"0";"11";"100";"0";"0.09";"0";"27.27";"27.27";"0";"0.01";"0.01";"0";"0"
"Emiliano Álvarez Longo";"RCB";"all";"all";"811464";"E. Álvarez";"1996-04-03";"95.06";"17.92";"8";"0";"36";"100";"0";"0.1";"0";"50";"50";"0";"0.04";"0.04";"0";"0"
"Federico Damián Alonso del Monte";"LCB";"all";"all";"38688";"F. Alonso";"1991-04-04";"100.79";"15.61";"6";"2";"11";"100";"18.18";"1.05";"0";"9.09";"9.09";"0";"0.01";"0.01";"0";"0"
"Deivis Faustino Barone Mora";"CF";"all";"all";"551012";"F. Barone";"2006-05-11";"82.94";"14.59";"6";"5";"135";"100";"54.81";"4.2";"0";"32.59";"10.37";"0.74";"1.18";"0.19";"14.81";"2.22"
"Federico Ricardo Barrandeguy Martino";"RB";"all";"all";"32893";"F. Barrandeguy";"1996-05-08";"97.97";"16.76";"31";"2";"480";"100";"1.25";"0.4";"0";"40";"34.17";"1.67";"0.15";"0.12";"0.21";"0.21"
"Facundo Agustín Batista Ochoa";"CF";"all";"all";"25263";"F. Batista";"1999-01-16";"72.49";"16.29";"6";"0";"121";"100";"85.12";"5.45";"2.48";"28.93";"17.36";"7.44";"1.64";"1.21";"23.97";"14.88"
"Facundo Bernal Cruz";"DM";"all";"all";"118010";"F. Bernal";"2003-08-21";"93.25";"23.46";"14";"0";"201";"100";"14.93";"1.06";"0";"34.83";"31.84";"4.98";"0.26";"0.16";"4.48";"2.99"
"Fernando Gastón Elizari Sedano";"LM";"all";"all";"36885";"F. Elizari";"1991-04-05";"87.59";"21.7";"10";"0";"265";"100";"37.74";"2.47";"0.38";"34.34";"27.55";"1.51";"0.65";"0.42";"10.19";"6.42"
"Fabricio Orosmán Formiliano Duarte";"LCB";"all";"all";"34293";"F. Formiliano";"1993-01-14";"98.15";"18.62";"15";"0";"39";"100";"10.26";"0.88";"0";"30.77";"28.21";"2.56";"0.17";"0.01";"2.56";"0"
"Franco Sebastián López Taborda";"CF";"all";"all";"811469";"F. López";"1992-10-20";"95.04";"16.77";"14";"3";"380";"100";"52.37";"3.46";"0";"36.58";"22.11";"3.68";"0.88";"0.46";"14.74";"7.89"
"Facundo Nahuel Milán Osorio";"CF";"all";"all";"171796";"F. Milán";"2001-02-03";"76.51";"15.84";"5";"0";"97";"100";"77.32";"4.78";"1.03";"32.99";"6.19";"1.03";"1.79";"0.22";"25.77";"4.12"
"Facundo Perdomo Marmol";"RB";"all";"all";"36010";"F. Perdomo";"1999-08-21";"88.23";"21.48";"10";"0";"201";"100";"6.47";"0.71";"0";"44.28";"39.8";"1.99";"0.19";"0.14";"1.99";"1"
"Facundo Queiroz Martinez";"LCB";"all";"all";"120912";"F. Queiroz";"1998-03-16";"92.62";"15.44";"5";"1";"17";"100";"23.53";"0.86";"0";"47.06";"41.18";"0";"0.24";"0.05";"5.88";"0"
"Facundo Rodríguez Aguilera";"LWB";"all";"all";"43587";"F. Rodríguez";"1993-08-30";"89.6";"17.34";"8";"0";"137";"100";"11.68";"1.2";"0";"43.8";"37.96";"2.19";"0.57";"0.32";"3.65";"1.46"
"Franco Gastón Romero Ponte";"RCB";"all";"all";"34353";"F. Romero";"1995-02-11";"96.21";"25.49";"7";"0";"57";"100";"0";"0.08";"0";"47.37";"43.86";"0";"0.03";"0.03";"0";"0"
"Facundo Silvera Paz";"LB";"all";"all";"38985";"F. Silvera";"1997-01-20";"91.98";"15.08";"8";"0";"104";"100";"23.08";"1.61";"0.96";"39.42";"30.77";"1.92";"0.61";"0.39";"9.62";"5.77"
"Facundo Silvera Paz";"LWB";"all";"all";"38985";"F. Silvera";"1997-01-20";"90.34";"15.74";"13";"1";"175";"100";"11.43";"1.18";"0.57";"44";"38.29";"4";"0.35";"0.28";"1.14";"0.57"
"Facundo Tealde Sassano";"LCB";"all";"all";"69445";"F. Tealde";"1989-03-15";"93.12";"19.88";"21";"1";"103";"100";"11.65";"0.76";"0";"29.13";"28.16";"0.97";"0.05";"0.05";"0.97";"0.97"
"Facundo de León Abate";"RW";"all";"all";"698887";"F. de León";"2004-05-01";"93.2";"16.78";"6";"0";"181";"100";"21.55";"1.58";"0.55";"39.23";"23.2";"2.21";"0.48";"0.28";"6.08";"2.21"
"Gian Franco Allala Menéndez";"LCB";"all";"all";"121218";"G. Allala";"1997-01-17";"99.21";"22.11";"12";"0";"61";"100";"1.64";"0.1";"0";"37.7";"34.43";"0";"0.06";"0.02";"1.64";"0"
"Gian Franco Allala Menéndez";"RCB";"all";"all";"121218";"G. Allala";"1997-01-17";"97.56";"21.57";"5";"0";"29";"100";"0";"0.06";"0";"24.14";"24.14";"0";"0";"0";"0";"0"
"Gonzalo Barreto Mastropierro";"CF";"all";"all";"813571";"G. Barreto";"1992-01-22";"88.9";"15.56";"11";"1";"190";"100";"58.42";"3.63";"0.53";"31.58";"15.79";"2.63";"0.93";"0.35";"16.84";"5.26"
"Germán Ramon Barrios Núñez";"RM";"all";"all";"175115";"G. Barrios";"2004-01-26";"98.85";"19.99";"5";"0";"61";"100";"4.92";"0.43";"0";"34.43";"34.43";"3.28";"0.12";"0.12";"1.64";"1.64"
"Gastón Matías Bueno Sciutto";"LCB";"all";"all";"44454";"G. Bueno";"1985-02-02";"93.35";"18.53";"5";"1";"22";"100";"9.09";"0.79";"0";"22.73";"18.18";"0";"0.05";"0";"0";"0"
"Gabriel Alejandro Báez Corradi";"LB";"all";"all";"43592";"G. Báez";"1995-07-21";"97.83";"23.34";"28";"1";"894";"100";"21.03";"1.59";"0.45";"29.98";"23.15";"3.02";"0.47";"0.32";"6.6";"4.14"
"Gonzalo Daniel Camargo Pintos";"LB";"all";"all";"69459";"G. Camargo";"1991-02-16";"90.3";"15.4";"20";"0";"255";"100";"11.76";"1.07";"0";"42.35";"33.73";"0.39";"0.4";"0.27";"4.71";"1.96"
"Gonzalo Rodrigo Carneiro Méndez";"CF";"all";"all";"32916";"G. Carneiro";"1995-09-12";"92.92";"24.05";"9";"0";"254";"100";"68.11";"4.24";"1.18";"34.65";"16.14";"3.15";"1.41";"0.55";"22.83";"7.09"
"Gonzalo Gabriel Castillo Cabral";"RCB";"all";"all";"38647";"G. Castillo";"1990-10-17";"93.85";"16.58";"9";"0";"43";"100";"9.3";"0.93";"0";"34.88";"30.23";"0";"0.23";"0.02";"2.33";"0"
"Heber Gastón Colmán Leguisamo";"CF";"all";"all";"70969";"G. Colmán";"1989-04-04";"78.44";"14.22";"17";"6";"301";"100";"59.14";"4.06";"0";"34.22";"14.29";"2.33";"1.13";"0.35";"16.94";"4.98"
"Guillermo Gastón Cotugno Lima";"RB";"all";"all";"30823";"G. Cotugno";"1995-03-12";"94.35";"16.79";"17";"5";"164";"100";"7.32";"0.78";"0";"29.88";"22.56";"2.44";"0.25";"0.13";"3.05";"1.83"
"Guillermo Fratta Cabrera";"LCB";"all";"all";"43721";"G. Fratta";"1995-09-19";"98.51";"17.57";"12";"0";"66";"100";"12.12";"1.01";"0";"30.3";"24.24";"0";"0.3";"0.03";"3.03";"0"
"Gonzalo Gastón Freitas Silva";"LDM";"all";"all";"43426";"G. Freitas";"1991-10-02";"94.66";"18.43";"5";"0";"40";"100";"15";"0.98";"0";"22.5";"20";"2.5";"0.2";"0.09";"2.5";"0"
"Germán Gabriel Fraquelli";"LB";"all";"all";"117232";"G. Gabriel";"1994-09-04";"92.95";"15.26";"6";"1";"81";"100";"2.47";"0.77";"0";"32.1";"25.93";"1.23";"0.19";"0.14";"1.23";"1.23"
"Gastón Nicolás González";"LW";"all";"all";"26277";"G. González";"2001-06-27";"74.27";"18.34";"8";"0";"198";"100";"44.44";"3.31";"0";"37.88";"22.22";"1.01";"0.81";"0.33";"10.1";"4.55"
"Gonzalo Larrazábal Gómez";"LW";"all";"all";"811436";"G. Larrazábal";"2002-11-04";"80.11";"15.33";"7";"0";"163";"100";"39.26";"2.55";"1.23";"38.04";"26.38";"6.13";"0.93";"0.57";"17.18";"11.04"
"Gonzalo Larrazábal Gómez";"RW";"all";"all";"811436";"G. Larrazábal";"2002-11-04";"76.47";"16.64";"8";"1";"176";"100";"35.23";"2.46";"0";"35.23";"23.3";"4.55";"0.76";"0.49";"9.66";"6.25"
"Hober Gabriel Leyes Viera";"CF";"all";"all";"69692";"G. Leyes";"1990-05-29";"79.14";"17.07";"5";"0";"95";"100";"60";"3.78";"1.05";"37.89";"15.79";"4.21";"1.82";"0.57";"25.26";"8.42"
"Ricardo Guzmán Pereira Méndez";"LM";"all";"all";"38558";"G. Pereira";"1991-05-16";"74.86";"11.24";"5";"0";"8";"100";"0";"0.19";"0";"12.5";"12.5";"0";"0.02";"0.02";"0";"0"
"Guillermo Pereira Sosa";"CB";"all";"all";"43650";"G. Pereira";"2002-07-03";"97.94";"19.15";"7";"0";"20";"100";"5";"0.3";"0";"35";"35";"0";"0";"0";"0";"0"
"Guillermo Pereira Sosa";"RCB";"all";"all";"43650";"G. Pereira";"2002-07-03";"98.96";"17.41";"9";"2";"32";"100";"9.38";"0.56";"0";"37.5";"34.38";"0";"0.16";"0.03";"3.12";"0"
