Name,Team,Competition,Season,Minutes,90s,Appearances,Primary Position,Secondary Position,Gender,Nationality,Age,Date of Birth,Height,All Goals,NP Goals,xG,xG/Shot,Shots,Goal Conversion%,Shooting%,Shot Touch%,Penalty Conversion%,PSxG,Assists,xG Assisted,Key Passes,OP Assists,OP xG Assisted,OP Key Passes,SP Assists,SP xG Assisted,SP Key Passes,Scoring Contribution,xG & xG Assisted,Shots & Key Passes,O/U Performance,Dribbles,Successful Dribbles,Failed Dribbles,Dribble%,Fouls Won,Penalty Wins,Dispossessed,Turnovers,Interceptions,PAdj Interceptions,Clearances,PAdj Clearances,Defensive Actions,Aggressive Actions,Blocks/Shot,Defensive Regains,Average DA X,Ball Recov. F2,Ball Recoveries,Tackles,Tack&Int,Tack/DP%,PAdj Tackles,PAdj Tack&Int,Fouls,Dribbles Stopped%,Dribbled Past,Aerial Win%,Aerial Wins,Errors,Pressures,PAdj Pressures,Pressure Regains,Counterpressures,Counterpress Regains,Average Pressure X,Pressures F2,Pressures F2%,Counterpressures F2,Counterpressures F2%,Yellow Cards,2nd Yellows,Red Cards,OP Passes,Passing%,Long Balls,L/R Footedness%,Long Ball%,Pr. Long Balls,UPr. Long Balls,Passes Pressured%,Pr. Pass%,Pr. Pass% Dif.,Average Pass X,Deep Progressions,xGBuildup,xGChain,Carries,Carry%,Carry Length,OP F3 Passes,PintoB,OP Passes Into Box,SP PintoB,Passes Inside Box,Touches In Box,PinTin,Throughballs,Successful Box Cross%,Successful Crosses,Crossing%,Deep Completions,Pass Forward%,Pass Sideways%,Pass Backward%,F3 Pass Forward%,F3 Pass Sideways%,F3 Pass Backward%,Pass Length,Pr. Pass Length,Pass Length Ratio,Pr. Pass Length%,Pr. Pass Length Dif.,Succ. Pass Length,Succ.Pr. Pass Length,Goals Conceded,PSxG Faced,GSAA,Save%,xSv%,Shot Stopping%,xG Faced,Shots Faced,Shots Faced OT%,All Shots Faced,Positioning Error,Penalties Faced,Penalties Conceded,GK Aggressive Dist.,Claims%,Pass into Danger%,Pass into Pressure%,Positive Outcome,Positive Outcome%,Pass OBV,D&C OBV,DA OBV,Shot OBV,Goalkeeper OBV,OBV
Abdulaziz Al Harabi,Al-Najma SC,Pro League,2025/2026,206,2.29,6,Right Defensive Midfielder,Right Centre Back,Man,Saudi Arabia,29,27/05/97,176,0,0,0.04,0.04,0.87,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0.04,0.87,-0.04,0,0,0,,3.49,0,1.31,0,0.87,0.62,3.05,2.56,33.16,16.58,0,12.22,37.83,3.05,6.11,3.49,4.36,73,3.71,4.33,2.62,40,1.31,40,0.87,0,27.05,23.9,10.47,5.67,3.05,40.5,7.85,29,3.05,54,0.44,0,0,16.58,88,0.44,0,50,3.49,0.44,15,67,-21,48.8,1.31,0.31,0.32,14.4,91,3.39,4.36,0,0,0,0,0,0,0,,0,,0,18,68,15,10,80,10,15.75,15.09,0.98,117,-0.65,15.4,17.61,0,0,0,0,0,,0,0,,0,0,0,0,0,0,25,13,1.7,14,0,0.04,0.04,-0.05,,0.03
Abdulaziz Al Hatila,Al Akhdoud,Pro League,2025/2026,224,2.49,7,Centre Attacking Midfielder,Centre Forward,Man,Saudi Arabia,28,16/05/98,175,0,0,0.12,0.1,1.2,0,33,1,,0.09,0,0.12,0.4,0,0.12,0.4,0,0,0,0,0.23,1.6,-0.23,2.81,2.01,0.8,71,1.2,0,1.2,3.21,1.2,0.78,0.8,0.45,23.27,11.23,0,4.81,46.12,2.01,5.62,0.4,1.6,50,0.37,1.15,1.2,0,0.4,25,0.4,0,21.66,12.91,4.01,2.41,0,47.08,7.62,35,2.41,100,0,0,0,32.09,79,2.81,98,70,2.41,2.41,41,79,0,55.85,4.41,0.19,0.31,35.3,89,6.28,11.23,0.8,0.8,0,0,1.6,2.41,0,0,0,0,0,15,68,17,21,64,14,19.58,18.4,0.99,103,-1.19,19.39,18.99,0,0,0,0,0,,0,0,,0,0,0,0,0,0,23,6,3.37,29,0.03,0.06,0.01,-0.12,,-0.02
Abdulaziz Al-Dwehe,Al Hazm,Pro League,2025/2026,32,0.35,2,Right Wing,,Man,Saudi Arabia,26,02/05/00,,0,0,0,,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,2.85,0,0,0,0,0,39.94,19.97,0,11.41,37.81,2.85,11.41,0,0,0,0,0,2.85,0,2.85,0,0,0,37.08,27.6,11.41,11.41,0,37.81,8.56,23,8.56,75,0,0,0,17.12,67,0,0,,0,0,0,,,35.44,2.85,0,0,17.12,83,5.12,0,0,0,0,0,0,0,0,,0,,0,17,50,33,,,,16.12,,0.79,,,12.7,,0,0,0,0,0,,0,0,,0,0,0,0,0,0,33,17,,,-0.04,0.09,0,,,0.04
Abdulaziz Al-Harbi,Al Hazm,Pro League,2025/2026,708,7.87,8,Right Back,Left Back,Man,Saudi Arabia,22,12/08/03,,0,0,0,0.01,0.13,0,0,0,,0,0.13,0.11,0.64,0.13,0.11,0.64,0,0,0,0.13,0.11,0.76,0.02,0.89,0.51,0.38,57,0.64,0,1.14,1.02,0.89,0.55,1.78,1.55,17.79,6.48,0,5.97,36.24,1.4,5.46,1.4,2.29,50,1.13,1.68,1.4,44,1.4,9,0.13,0.13,14.99,13.79,4.57,4.57,1.14,39.03,4.83,32,2.03,44,0.38,0,0,26.55,73,1.65,8,35,2.67,3.81,16,61,-11,51.53,3.05,0.15,0.19,23.5,91,4.64,5.46,0.64,0.51,0.13,0.38,0.89,1.4,0,60,0.89,41,0.51,29,56,15,23,56,21,20.69,19.43,0.85,76,-1.26,17.61,14.86,0,0,0,0,0,,0,0,,0,0,0,0,0,0,33,16,2.63,22,0.1,0.04,-0.01,0,,0.12
Abdulaziz Al-Othman,Al Shabab,Pro League,2025/2026,255,2.83,5,Centre Forward,Left Centre Forward,Man,Saudi Arabia,22,02/01/04,,0.35,0.35,0.11,0.07,1.77,20,40,6,,0.09,0,0,0,0,0,0,0,0,0,0.35,0.11,1.77,0.24,2.12,0.71,1.41,33,0.35,0,0,3.89,0.35,0.07,0,0,25.79,10.24,0.05,4.95,62,2.12,2.83,1.06,1.41,75,1.05,1.13,2.12,0,0.35,41,2.47,0,22.61,16.66,4.95,5.65,1.41,63.52,16.6,73,4.95,88,0.71,0,0,13.78,57,0.35,0,100,0,0.35,33,43,-14,57.44,0.71,0.14,0.17,12.36,74,7.2,3.53,0,0,0,0,5.3,5.3,0,,0,,0.35,12,62,26,10,80,10,12.6,11.76,1.14,107,-0.84,14.38,12.53,0,0,0,0,0,,0,0,,0,0,0,0,0,0,31,5,1.34,9,-0.07,0.03,0.04,-0.1,,-0.1
Abdulaziz Noor,Neom SC,Pro League,2025/2026,257,2.86,6,Right Midfielder,Right Wing,Man,Saudi Arabia,27,17/01/99,174,0,0,0.08,0.03,2.45,0,57,5,,0.06,0,0.13,1.05,0,0.09,0.7,0,0.04,0.35,0,0.21,3.5,-0.21,3.15,1.4,1.75,44,1.75,0,1.75,3.85,0.7,0.88,1.4,1.48,15.04,6.65,0,3.85,52.12,4.2,5.95,1.4,2.1,100,1.57,2.44,1.05,100,0,50,0.7,0,12.59,14.97,2.8,4.9,1.4,56.93,7,56,4.2,86,0.7,0,0,19.24,76,0.7,90,40,1.4,1.75,17,80,4,67.93,2.8,0.15,0.29,24.49,79,5.63,9.45,1.4,1.05,0.35,0.7,4.2,5.25,0,25,0.7,40,1.75,17,64,19,11,70,19,16.18,14.1,0.92,108,-2.08,14.81,15.23,0,0,0,0,0,,0,0,,0,0,0,0,0,0,27,14,8.26,42,0.04,0.02,-0.01,-0.06,,-0.01
Abdulbasit Hindi,Al Ittifaq,Pro League,2025/2026,102,1.13,2,Left Centre Back,,Man,Saudi Arabia,29,01/02/97,178,0,0,0,,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1.76,0,0,0,0,0,1.76,0.96,12.35,5.29,0.04,5.29,32.68,0,5.29,2.65,2.65,60,2.05,2.05,0,33,1.76,100,0.88,0,9.71,6.5,3.53,1.76,0.88,30.96,1.76,18,0,0,0,0,0,45.01,87,2.65,83,60,1.76,4.41,9,60,-27,30.9,0.88,0.68,0.68,37.95,100,5.05,0.88,0,0,0,0,0,0,0,,0,,0,34,66,0,0,100,0,20.11,16.48,0.97,102,-3.62,19.4,16.79,0,0,0,0,0,,0,0,,0,0,0,0,0,0,19,8,1.06,10,0.05,0.06,0.06,,,0.17
Abdulelah,Al Taawon,Pro League,2025/2026,146,1.62,5,Left Centre Midfielder,Right Defensive Midfielder,Man,Saudi Arabia,24,01/06/01,170,0,0,0,,0,,,0,,0,0,0.02,0.62,0,0.02,0.62,0,0,0,0,0.02,0.62,-0.02,0,0,0,,1.23,0,3.08,0.62,0,0,0,0,34.52,16.65,0,5.55,34.95,1.85,4.32,3.7,3.7,86,2.75,2.75,1.85,0,0.62,0,0,0,28.98,22.98,4.93,6.17,0.62,35.72,8.63,30,3.7,60,1.23,0,0,30.21,88,3.7,98,67,1.85,3.7,32,81,-7,50.38,4.93,0.03,0.05,30.21,88,5.96,8.01,0.62,0.62,0,0,0,0.62,0,0,0,,0,16,68,16,23,62,15,19.96,19.89,0.93,91,-0.07,18.6,18.05,0,0,0,0,0,,0,0,,0,0,0,0,0,0,10,6,1.91,22,0.01,0.02,0.03,,,0.06
Abdulelah Al Amri,Al Nassr,Pro League,2025/2026,143,1.59,5,Right Centre Back,Centre Back,Man,Saudi Arabia,29,14/01/97,183,0,0,0,,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.63,0.63,1.26,0,1.26,2.14,0.63,0.98,10.68,5.03,0.09,7.54,43.93,3.14,9.42,1.26,2.51,29,2.14,4.28,0,17,3.14,0,0,0,9.42,15.59,5.03,1.88,0,46.9,5.03,53,1.88,100,0,0,0,41.46,97,6.28,6,91,1.26,6.28,6,100,3,44.63,9.42,0.38,0.38,36.43,97,5.76,9.42,0.63,0.63,0,0,0,0.63,0,0,0,,0,11,86,3,13,80,7,24.32,26.78,0.98,100,2.46,23.9,26.78,0,0,0,0,0,,0,0,,0,0,0,0,0,0,6,4,3.83,16,0.1,0.06,0,,,0.16
Abdulelah Al Khaibari,Al Ahli SC,Pro League,2025/2026,132,1.46,4,Left Back,,Man,Saudi Arabia,29,21/05/97,175,0,0,0,,0,,,0,,0,0,0.01,0.68,0,0.01,0.68,0,0,0,0,0.01,0.68,-0.01,1.37,0,1.37,0,0,0,0,1.37,0.68,1.15,2.05,2.98,19.16,6.84,0,8.89,33.61,3.42,6.16,2.05,2.74,43,2.24,3.39,2.05,0,2.74,100,0.68,0,15.05,17.47,6.84,3.42,2.05,37.17,5.47,36,3.42,100,0,0,0,29.42,76,3.42,84,56,2.74,5.47,18,67,-9,53.41,6.84,0.24,0.24,28.73,95,5.05,9.58,1.37,1.37,0,0,0.68,2.05,0,0,0,0,0,37,53,10,43,43,14,21.78,14.84,0.94,111,-6.95,20.58,16.53,0,0,0,0,0,,0,0,,0,0,0,0,0,0,24,4,3.42,23,0.16,0.06,-0.46,,,-0.24
Abdulelah Al Malki,Al Hilal,Pro League,2025/2026,17,0.18,1,Centre Defensive Midfielder,Left Defensive Midfielder,Man,Saudi Arabia,31,10/10/94,176,0,0,0,,0,,,0,,0,0,0.19,5.45,0,0.19,5.45,0,0,0,0,0.19,5.45,-0.19,5.45,5.45,0,100,0,0,0,5.45,0,0,0,0,27.25,5.45,0,10.9,49.84,5.45,5.45,10.9,10.9,100,18.64,18.64,0,,0,,0,0,16.35,27.96,10.9,0,0,54.2,10.9,67,0,,0,0,0,27.25,100,0,25,,0,0,20,100,0,77.24,0,0.19,0.19,32.69,83,8.27,21.8,0,0,0,5.45,10.9,10.9,0,,0,,5.45,0,80,20,0,75,25,13.97,12.78,1,100,-1.19,13.97,12.78,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,51.22,90,0.04,0.08,0.03,,,0.16
Abdulelah Alshamary,Al-Najma SC,Pro League,2025/2026,744,8.27,9,Left Centre Midfielder,Right Centre Midfielder,Man,Saudi Arabia,27,23/01/99,172,0,0,0.03,0.14,0.24,0,50,0,,0.09,0,0.15,1.57,0,0.12,1.09,0,0.03,0.48,0,0.18,1.81,-0.18,0.73,0.36,0.36,50,2.3,0,1.69,1.45,0.36,0.18,0.48,0.47,24.06,13.78,0.01,6.77,42.23,2.18,6.65,2.06,2.42,65,1.79,1.97,1.09,50,1.09,41,0.85,0,21.04,15.09,5.93,5.56,1.69,42.77,7.01,33,3.14,57,0.36,0,0,32.65,82,2.78,90,64,0.73,4.11,17,73,-9,50.89,3.99,0.21,0.33,31.2,91,4.57,8.22,1.57,1.09,0.48,0.12,0.97,2.06,0.24,8,0.36,43,0.24,21,64,15,26,63,10,19.08,12.74,0.94,108,-6.34,17.9,13.78,0,0,0,0,0,,0,0,,0,0,0,0,0,0,21,9,3.99,46,0.02,0.05,0.04,0.04,,0.16
Abdulfattah Adam,Al Taawon,Pro League,2025/2026,147,1.64,7,Centre Forward,Left Centre Forward,Man,Saudi Arabia,31,31/12/94,180,0,0,0.46,0.38,1.22,0,0,2,,0,0.61,0.62,2.45,0.61,0.62,2.45,0,0,0,0.61,1.09,3.67,-0.47,0,0,0,,0,0,1.22,6.11,0.61,0.8,0,0,27.51,11.62,0.04,3.67,60.42,1.83,4.89,0.61,1.22,100,0.46,1.27,2.45,,0,50,1.22,0,24.46,20.59,3.67,5.5,1.22,62.59,18.34,75,4.28,78,0,0,0,26.29,72,0.61,27,33,0,1.83,20,56,-16,55.29,1.83,0.72,1.18,21.4,80,4.23,7.34,1.22,1.22,0,1.22,6.73,7.95,0,0,0,0,1.83,17,63,20,25,58,17,15.01,10.35,0.93,82,-4.66,14.02,8.48,0,0,0,0,0,,0,0,,0,0,0,0,0,0,30,9,4.04,46,0.15,-0.17,0.05,-0.16,,-0.13
Abdulhadi  Al-Harajin,Al Hazm,Pro League,2025/2026,35,0.39,1,Right Midfielder,Centre Forward,Man,Saudi Arabia,31,26/10/94,171,0,0,0,,0,,,0,,0,0,0.13,5.1,0,0.13,5.1,0,0,0,0,0.13,5.1,-0.13,0,0,0,,0,0,2.55,2.55,0,0,0,0,10.2,5.1,0,7.65,60.99,5.1,5.1,0,0,,0,0,0,,0,,0,0,10.2,12.49,7.65,7.65,7.65,59.11,5.1,50,2.55,33,0,0,0,40.79,94,2.55,0,100,0,2.55,12,100,6,71.41,2.55,0.21,0.35,38.24,93,4.94,33.14,0,0,0,0,10.2,10.2,0,,0,0,5.1,0,76,24,0,69,31,14.39,7.57,0.95,100,-6.82,13.62,7.57,0,0,0,0,0,,0,0,,0,0,0,0,0,0,12,6,8.67,30,-0.24,0.08,0.04,,,-0.13
Abdulkarim Darisi,Al Hilal,Pro League,2025/2026,22,0.25,1,Right Back,Right Wing Back,Man,Saudi Arabia,23,17/04/03,184,0,0,0,,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.02,8.02,0,100,0,0,0,0,0,0,0,0,12.04,4.01,0,4.01,44.72,0,0,0,0,,0,0,0,,0,,0,0,12.04,20.58,4.01,4.01,0,44.72,8.02,67,4.01,100,0,0,0,28.08,86,0,17,,0,0,0,,,65.16,16.05,0,0,32.1,100,10.53,20.06,0,0,0,0,0,0,0,,0,,0,14,71,14,20,80,0,10.18,,1.07,,,10.88,,0,0,0,0,0,,0,0,,0,0,0,0,0,0,29,14,30.09,72,0.11,0.19,,,,0.3
Abdullah Al Hafith,Al Khaleej,Pro League,2025/2026,59,0.66,4,Right Centre Back,Centre Back,Man,Saudi Arabia,33,24/12/92,188,0,0,0,,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,3.04,2.39,7.6,7.52,9.12,6.08,0,6.08,16.91,0,10.64,0,3.04,0,0,2.39,0,0,1.52,100,6.08,0,9.12,10.27,1.52,0,0,23.41,1.52,17,0,,0,0,0,27.36,95,1.52,12,100,7.6,1.52,25,80,-15,27.54,3.04,0.13,0.13,16.72,100,3.16,3.04,0,0,0,0,0,0,0,,0,,0,25,65,10,50,50,0,20.13,14.27,1.05,122,-5.86,21.11,17.45,0,0,0,0,0,,0,0,,0,0,0,0,0,0,30,25,4.26,37,0.11,-0.01,-0.13,,,-0.04
