"Player";"Position";"third";"channel";"Player ID";"Short name";"Birthdate";"Minutes played per match";"Adjusted min TIP per match";"Count performances that pass the quality check";"Count performances that fail the quality check";"Count Runs in sample";"Count Runs per 100 Runs";"Count Dangerous Runs per 100 Runs";"Threat of Runs per 100 Runs";"Count Runs leading to goal per 100 Runs";"Count Runs targeted per 100 Runs";"Count Runs received per 100 Runs";"Count Runs leading to shot per 100 Runs";"Threat of Runs targeted per 100 Runs";"Threat of Runs received per 100 Runs";"Count dangerous Runs targeted per 100 Runs";"Count dangerous Runs received per 100 Runs"
"Alejandro Garnacho Ferreira";"LF";"all";"all";"67586";"A. Garnacho";"2004-07-01";"96.59";"26.39";"6";"0";"272";"100";"25.74";"2.07";"0.74";"33.82";"29.04";"5.15";"0.64";"0.49";"7.35";"5.15"
"Alejandro Moreno Lopera";"LB";"all";"all";"13878";"Álex Moreno";"1993-06-08";"86.92";"15.86";"10";"0";"165";"100";"25.45";"1.66";"0.61";"36.36";"29.09";"3.64";"0.37";"0.2";"3.03";"0.61"
"Alex Iwobi";"LW";"all";"all";"494";"A. Iwobi";"1996-05-03";"91.73";"22.89";"20";"0";"722";"100";"30.61";"2.26";"0.69";"41.14";"32.96";"4.43";"0.66";"0.41";"7.89";"4.57"
"Alex Iwobi";"RW";"all";"all";"494";"A. Iwobi";"1996-05-03";"91.22";"24.63";"6";"0";"227";"100";"32.16";"2.12";"0.88";"42.29";"31.72";"4.41";"0.59";"0.37";"8.81";"4.41"
"Alexander Isak";"CF";"all";"all";"12750";"A. Isak";"1999-09-21";"91.88";"21.32";"32";"0";"885";"100";"58.42";"4.64";"1.36";"37.85";"21.92";"5.2";"1.54";"0.68";"18.64";"9.15"
"Alexis Mac Allister";"LDM";"all";"all";"24818";"A. Mac Allister";"1998-12-24";"90.79";"25.1";"26";"0";"605";"100";"36.03";"2.24";"0.66";"28.43";"23.64";"3.47";"0.52";"0.33";"8.43";"5.12"
"Amad Diallo Traoré";"AM";"all";"all";"24305";"A. Diallo";"2002-07-11";"96.12";"24.12";"5";"0";"174";"100";"25.29";"1.96";"0.57";"36.78";"24.71";"1.72";"0.51";"0.36";"6.32";"4.02"
"Amad Diallo Traoré";"RW";"all";"all";"24305";"A. Diallo";"2002-07-11";"88.76";"25.01";"6";"0";"174";"100";"32.76";"2.62";"0.57";"48.85";"37.36";"6.9";"0.64";"0.44";"9.77";"5.75"
"Amad Diallo Traoré";"RWB";"all";"all";"24305";"A. Diallo";"2002-07-11";"95.08";"30.45";"5";"0";"158";"100";"32.91";"2.53";"3.16";"36.71";"29.75";"6.96";"0.59";"0.36";"8.86";"5.06"
"Amadou Mvom Onana";"RDM";"all";"all";"33234";"A. Onana";"2001-08-16";"85.25";"20.4";"6";"0";"77";"100";"7.79";"0.71";"0";"28.57";"27.27";"0";"0.17";"0.06";"1.3";"0"
"Andreas Hoelgebaum Pereira";"AM";"all";"all";"11438";"Andreas Pereira";"1996-01-01";"76.79";"16.74";"5";"0";"127";"100";"52.76";"3.64";"1.57";"31.5";"20.47";"6.3";"1.34";"0.49";"15.75";"7.87"
"Andreas Hoelgebaum Pereira";"RDM";"all";"all";"11438";"Andreas Pereira";"1996-01-01";"79.72";"21.85";"10";"0";"310";"100";"33.87";"2.21";"0";"29.03";"20";"1.29";"0.68";"0.3";"10";"4.52"
"Andreas Hoelgebaum Pereira";"RM";"all";"all";"11438";"Andreas Pereira";"1996-01-01";"78.91";"19.42";"6";"0";"146";"100";"26.71";"1.68";"0";"34.93";"26.71";"0.68";"0.32";"0.19";"4.11";"1.37"
"Andrew Robertson";"LB";"all";"all";"841";"A. Robertson";"1994-03-11";"91.5";"24.97";"28";"0";"643";"100";"32.66";"1.83";"0.16";"32.5";"28.77";"3.73";"0.42";"0.31";"7.15";"4.98"
"Andrè Trindade da Costa Neto";"LM";"all";"all";"32816";"André";"2001-07-16";"92.02";"22.66";"9";"0";"86";"100";"0";"0.18";"0";"43.02";"38.37";"2.33";"0.09";"0.07";"0";"0"
"Andrè Trindade da Costa Neto";"RM";"all";"all";"32816";"André";"2001-07-16";"90.62";"19.74";"16";"0";"178";"100";"2.81";"0.31";"0";"31.46";"26.97";"0";"0.09";"0.05";"0.56";"0"
"Anthony David  Junior  Elanga ";"RW";"all";"all";"45590";"A. Elanga";"2002-04-27";"84.53";"16.09";"17";"0";"421";"100";"39.67";"2.59";"0.48";"41.33";"29.22";"5.7";"0.76";"0.49";"10.69";"6.41"
"Anthony Gordon";"LF";"all";"all";"24344";"A. Gordon";"2001-02-24";"87.67";"20.78";"17";"0";"523";"100";"47.04";"3.54";"0.76";"38.05";"27.92";"4.02";"0.94";"0.44";"12.43";"5.93"
"Antoine Semenyo";"LW";"all";"all";"24562";"A. Semenyo";"2000-01-07";"100.19";"22.76";"18";"0";"411";"100";"47.93";"3.61";"0.97";"38.69";"28.71";"7.3";"1.15";"0.63";"15.09";"10.22"
"Antoine Semenyo";"RW";"all";"all";"24562";"A. Semenyo";"2000-01-07";"93.3";"20.01";"18";"0";"388";"100";"42.01";"2.86";"0.52";"39.69";"27.58";"7.99";"0.89";"0.49";"13.14";"8.51"
"Antonee Robinson";"LB";"all";"all";"17969";"A. Robinson";"1997-08-08";"99.41";"24.87";"29";"0";"944";"100";"18.33";"1.14";"0.74";"43.43";"37.92";"3.39";"0.45";"0.35";"6.78";"4.77"
"Archie Gray";"LCB";"all";"all";"89668";"A. Gray";"2006-03-12";"101.05";"26.05";"6";"0";"60";"100";"6.67";"0.4";"0";"23.33";"23.33";"0";"0.05";"0.05";"0";"0"
"Ashley  Young";"RB";"all";"all";"1102";"A. Young";"1985-07-09";"91.49";"17.58";"18";"0";"176";"100";"3.41";"0.48";"0";"44.32";"40.34";"2.27";"0.22";"0.2";"1.7";"1.7"
"Axel Disasi";"RCB";"all";"all";"12257";"A. Disasi";"1998-03-11";"99.25";"26.16";"5";"0";"61";"100";"3.28";"0.24";"0";"47.54";"45.9";"0";"0.17";"0.16";"3.28";"3.28"
"Axel Tuanzebe";"RB";"all";"all";"12111";"A. Tuanzebe";"1997-11-14";"94.42";"17.92";"17";"0";"183";"100";"2.73";"0.45";"0";"32.24";"30.6";"2.19";"0.16";"0.15";"1.64";"1.64"
"Ben Davies";"LCB";"all";"all";"1242";"B. Davies";"1993-04-24";"96.12";"22.68";"14";"0";"104";"100";"7.69";"0.46";"0";"43.27";"38.46";"0";"0.3";"0.1";"4.81";"2.88"
"Ben Johnson";"RW";"all";"all";"25893";"B. Johnson";"2000-01-24";"96.48";"14.42";"7";"0";"86";"100";"29.07";"2.31";"2.33";"32.56";"26.74";"4.65";"0.77";"0.57";"10.47";"8.14"
"Ben White";"RB";"all";"all";"24540";"B. White";"1997-10-08";"94.14";"23.79";"12";"0";"271";"100";"11.44";"0.97";"0.37";"30.26";"26.2";"2.58";"0.23";"0.17";"2.58";"1.48"
"Bernardo Mota Veiga de Carvalho e Silva";"LM";"all";"all";"1326";"Bernardo Silva";"1994-08-10";"98.44";"32.28";"6";"0";"247";"100";"32.79";"2.17";"0.4";"35.22";"29.15";"4.45";"0.61";"0.38";"9.31";"5.26"
"Bernardo Mota Veiga de Carvalho e Silva";"RDM";"all";"all";"1326";"Bernardo Silva";"1994-08-10";"97.53";"31.42";"8";"0";"234";"100";"17.52";"1.34";"0";"31.62";"26.92";"1.71";"0.46";"0.21";"6.41";"2.99"
"Bernardo Mota Veiga de Carvalho e Silva";"RM";"all";"all";"1326";"Bernardo Silva";"1994-08-10";"100.02";"32.8";"6";"0";"197";"100";"18.78";"1.24";"0.51";"34.52";"28.43";"4.06";"0.42";"0.25";"7.11";"3.05"
"Bernardo Mota Veiga de Carvalho e Silva";"RW";"all";"all";"1326";"Bernardo Silva";"1994-08-10";"97.26";"30.97";"7";"0";"227";"100";"23.79";"1.77";"0.44";"32.16";"25.99";"4.85";"0.44";"0.34";"6.61";"5.29"
"Bilal El Khannouss";"AM";"all";"all";"123171";"B. El Khannouss";"2004-05-10";"90.34";"21.94";"9";"0";"219";"100";"17.81";"1.24";"0";"40.18";"34.25";"1.83";"0.35";"0.25";"4.11";"2.74"
"Bilal El Khannouss";"CF";"all";"all";"123171";"B. El Khannouss";"2004-05-10";"80.91";"16.35";"7";"0";"113";"100";"33.63";"2.51";"0";"29.2";"21.24";"1.77";"0.62";"0.17";"7.08";"0.88"
"Bilal El Khannouss";"LW";"all";"all";"123171";"B. El Khannouss";"2004-05-10";"83.85";"17.91";"7";"0";"147";"100";"14.29";"1.18";"1.36";"37.41";"34.01";"4.08";"0.35";"0.29";"3.4";"2.72"
"Bobby Armani De Cordova-Reid";"LW";"all";"all";"12269";"B. De Cordova-Reid";"1993-02-02";"76.74";"16.3";"5";"0";"107";"100";"41.12";"3.04";"2.8";"36.45";"25.23";"5.61";"0.96";"0.56";"13.08";"9.35"
"Boubacar Kamara";"RDM";"all";"all";"11304";"B. Kamara";"1999-11-23";"89.58";"21.57";"11";"0";"198";"100";"19.7";"1.48";"0";"21.21";"17.17";"1.52";"0.35";"0.23";"5.05";"3.03"
"Boubacar Kamara";"RM";"all";"all";"11304";"B. Kamara";"1999-11-23";"97.69";"17.34";"5";"0";"76";"100";"15.79";"0.94";"0";"19.74";"19.74";"1.32";"0.11";"0.11";"1.32";"1.32"
"Boubakary Soumaré";"LDM";"all";"all";"11765";"B. Soumaré";"1999-02-27";"95.14";"22.06";"10";"0";"192";"100";"8.33";"0.71";"0";"33.85";"30.21";"2.08";"0.17";"0.13";"2.08";"1.04"
"Boubakary Soumaré";"LM";"all";"all";"11765";"B. Soumaré";"1999-02-27";"90.13";"18.57";"12";"0";"222";"100";"7.66";"0.6";"0.45";"32.43";"29.28";"3.6";"0.21";"0.16";"2.7";"1.8"
"Brennan Johnson";"RF";"all";"all";"26671";"B. Johnson";"2001-05-23";"92.75";"23.44";"14";"0";"347";"100";"52.16";"4.54";"2.31";"33.14";"21.9";"5.48";"1.11";"0.8";"12.39";"8.36"
"Brennan Johnson";"RW";"all";"all";"26671";"B. Johnson";"2001-05-23";"88.7";"25.13";"6";"0";"152";"100";"44.08";"3.36";"1.97";"34.87";"25.66";"6.58";"0.89";"0.66";"9.87";"6.58"
"Bruno Guimarães Rodriguez Moura";"DM";"all";"all";"24870";"Bruno Guimarães";"1997-11-16";"95.41";"21.7";"16";"0";"533";"100";"18.2";"1.42";"0.19";"34.15";"30.58";"2.81";"0.49";"0.3";"5.07";"2.63"
"Bruno Guimarães Rodriguez Moura";"RM";"all";"all";"24870";"Bruno Guimarães";"1997-11-16";"93.77";"22.19";"20";"0";"796";"100";"26.51";"1.83";"0.5";"37.56";"29.77";"4.52";"0.51";"0.31";"7.66";"4.65"
"Bruno Miguel Borges Fernandes";"AM";"all";"all";"1498";"Bruno Fernandes";"1994-09-08";"98.28";"25.11";"14";"0";"412";"100";"27.43";"1.87";"0.49";"42.48";"34.47";"5.83";"0.74";"0.49";"10.92";"6.31"
"Bruno Miguel Borges Fernandes";"LM";"all";"all";"1498";"Bruno Fernandes";"1994-09-08";"101.08";"25.62";"6";"0";"161";"100";"15.53";"1.1";"0";"32.3";"29.81";"2.48";"0.32";"0.21";"3.11";"1.86"
"Bruno Miguel Borges Fernandes";"RM";"all";"all";"1498";"Bruno Fernandes";"1994-09-08";"96.77";"22.93";"5";"0";"147";"100";"20.41";"1.38";"0.68";"45.58";"42.86";"8.16";"0.53";"0.49";"6.8";"6.12"
"Bryan Mbeumo";"CF";"all";"all";"12629";"B. Mbeumo";"1999-08-07";"98.65";"23.29";"6";"0";"193";"100";"38.86";"3.12";"1.04";"41.97";"28.5";"5.18";"0.88";"0.42";"9.33";"5.18"
"Bryan Mbeumo";"RF";"all";"all";"12629";"B. Mbeumo";"1999-08-07";"96.79";"22.55";"7";"0";"197";"100";"27.92";"2.48";"1.52";"45.18";"37.56";"7.61";"0.93";"0.78";"9.14";"7.11"
"Bryan Mbeumo";"RW";"all";"all";"12629";"B. Mbeumo";"1999-08-07";"99.71";"21.88";"25";"0";"770";"100";"38.83";"2.77";"1.17";"41.69";"29.48";"4.81";"0.77";"0.53";"11.17";"7.66"
"Bukayo Saka";"RF";"all";"all";"20208";"B. Saka";"2001-09-05";"86.6";"22.99";"13";"0";"334";"100";"46.11";"3.55";"1.8";"38.92";"27.54";"7.49";"0.87";"0.6";"12.87";"8.08"
"Bukayo Saka";"RW";"all";"all";"20208";"B. Saka";"2001-09-05";"98.82";"28.9";"5";"0";"124";"100";"41.94";"3.3";"0";"40.32";"30.65";"8.06";"0.92";"0.52";"13.71";"8.87"
"Callum Hudson-Odoi";"LW";"all";"all";"12104";"C. Hudson-Odoi";"2000-11-07";"88.7";"16.69";"17";"0";"334";"100";"27.25";"2.01";"0";"48.5";"38.62";"6.89";"0.85";"0.5";"8.98";"5.69"
"Calvin Bassey Ughelumba";"LCB";"all";"all";"32264";"C. Bassey";"1999-12-31";"99.75";"25.66";"32";"0";"366";"100";"4.64";"0.37";"0";"39.62";"38.52";"0.82";"0.12";"0.08";"1.37";"0.82"
"Cameron Archer";"CF";"all";"all";"63385";"C. Archer";"2001-12-09";"76.48";"19.39";"13";"0";"294";"100";"60.54";"4.54";"1.02";"32.65";"19.39";"3.74";"1.24";"0.55";"15.65";"8.16"
"Cameron Burgess";"LCB";"all";"all";"35899";"C. Burgess";"1995-10-21";"98.36";"17.55";"17";"0";"100";"100";"6";"0.46";"0";"39";"35";"1";"0.1";"0.05";"1";"0"
"Carlos Noom Quomah Baleba";"RDM";"all";"all";"140244";"C. Baleba";"2004-01-03";"91.29";"22.22";"15";"0";"192";"100";"12.5";"0.87";"0";"31.25";"29.69";"4.17";"0.33";"0.32";"4.69";"4.69"
"Carlos Noom Quomah Baleba";"RM";"all";"all";"140244";"C. Baleba";"2004-01-03";"90.35";"22.88";"10";"0";"133";"100";"6.02";"0.67";"0.75";"28.57";"25.56";"2.26";"0.12";"0.1";"1.5";"1.5"
"Carlos Soler Barragán";"AM";"all";"all";"11439";"Carlos Soler";"1997-01-02";"75.77";"17.28";"5";"0";"121";"100";"21.49";"1.57";"0";"25.62";"23.14";"4.96";"0.39";"0.24";"4.13";"2.48"
"Chris Richards";"RCB";"all";"all";"25828";"C. Richards";"2000-03-28";"96.33";"18.99";"16";"0";"113";"100";"0.88";"0.15";"0";"30.97";"27.43";"0";"0.08";"0.03";"0.88";"0"
"Chris Wood";"CF";"all";"all";"12681";"C. Wood";"1991-12-07";"90.39";"16.94";"35";"0";"673";"100";"77.71";"5.97";"1.04";"25.11";"11.44";"4.01";"1.29";"0.56";"16.79";"7.43"
"Christian  Dannemann Eriksen";"LM";"all";"all";"1827";"C. Eriksen";"1992-02-14";"88.11";"25.2";"5";"0";"161";"100";"14.91";"1.15";"0";"27.95";"24.84";"2.48";"0.27";"0.22";"3.11";"2.48"
"Christian Nørgaard";"DM";"all";"all";"12577";"C. Nørgaard";"1994-03-10";"91.47";"18.67";"5";"0";"81";"100";"13.58";"0.73";"0";"28.4";"24.69";"1.23";"0.24";"0.2";"4.94";"3.7"
"Christian Nørgaard";"RDM";"all";"all";"12577";"C. Nørgaard";"1994-03-10";"95.13";"20.9";"17";"0";"319";"100";"19.44";"1.7";"0.63";"29.78";"23.2";"2.51";"0.56";"0.23";"6.58";"2.82"
"Christian Nørgaard";"RM";"all";"all";"12577";"C. Nørgaard";"1994-03-10";"95.04";"22.43";"7";"0";"140";"100";"21.43";"1.46";"0";"25";"22.14";"1.43";"0.13";"0.09";"2.14";"0.71"
"Christopher Nkunku";"LW";"all";"all";"1896";"C. Nkunku";"1997-11-14";"80.95";"21.95";"5";"0";"140";"100";"51.43";"3.37";"0.71";"36.43";"30";"7.14";"0.8";"0.67";"17.14";"15"
"Cody Gakpo";"LW";"all";"all";"12656";"C. Gakpo";"1999-05-07";"78.28";"22.31";"19";"0";"423";"100";"60.28";"4.25";"1.18";"30.26";"19.62";"5.44";"1.03";"0.66";"14.18";"9.93"
"Cole Palmer";"AM";"all";"all";"26154";"C. Palmer";"2002-05-06";"96.9";"26.1";"31";"0";"1097";"100";"43.76";"2.97";"0.64";"39.47";"30.9";"5.65";"1.03";"0.62";"14.4";"9.02"
"Conor  Coady";"CB";"all";"all";"12162";"C. Coady";"1993-02-25";"99.7";"22.27";"5";"0";"37";"100";"5.41";"0.32";"0";"54.05";"45.95";"0";"0.3";"0";"5.41";"0"
"Conor  Coady";"RCB";"all";"all";"12162";"C. Coady";"1993-02-25";"97.62";"21.63";"10";"0";"56";"100";"3.57";"0.22";"0";"35.71";"33.93";"0";"0.01";"0.01";"0";"0"
"Conor Bradley";"RB";"all";"all";"73168";"C. Bradley";"2003-07-09";"76.13";"22.34";"7";"0";"195";"100";"18.46";"1.25";"0";"30.26";"26.67";"4.1";"0.29";"0.22";"3.59";"2.56"
"Conor Chaplin";"AM";"all";"all";"24579";"C. Chaplin";"1997-02-16";"78.31";"14.9";"8";"0";"151";"100";"38.41";"2.26";"0";"31.79";"24.5";"1.99";"0.58";"0.31";"10.6";"5.96"
"Craig Dawson";"LCB";"all";"all";"2012";"C. Dawson";"1990-05-06";"99.1";"21.12";"5";"0";"33";"100";"0";"0.05";"0";"36.36";"36.36";"0";"0.02";"0.02";"0";"0"
"Cristian Gabriel Romero";"RCB";"all";"all";"14155";"C. Romero";"1998-04-27";"93.65";"26.09";"15";"0";"69";"100";"13.04";"0.76";"0";"52.17";"50.72";"1.45";"0.22";"0.19";"4.35";"4.35"
"Curtis Jones";"AM";"all";"all";"11754";"C. Jones";"2001-01-30";"78.67";"24.16";"7";"0";"252";"100";"41.67";"2.81";"0.79";"25.79";"18.25";"3.97";"0.62";"0.25";"9.13";"4.37"
"Curtis Jones";"LDM";"all";"all";"11754";"C. Jones";"2001-01-30";"84.15";"24.19";"5";"0";"170";"100";"27.06";"1.69";"0.59";"34.12";"29.41";"2.35";"0.43";"0.29";"6.47";"3.53"
"Daichi Kamada";"LM";"all";"all";"14607";"D. Kamada";"1996-08-05";"93.84";"18.43";"9";"0";"222";"100";"15.32";"1.08";"0";"36.04";"31.53";"1.35";"0.27";"0.17";"3.6";"2.25"
"Dan Burn";"LCB";"all";"all";"2184";"D. Burn";"1992-05-09";"100.47";"23.22";"37";"0";"285";"100";"9.47";"0.85";"0";"34.04";"31.58";"0.7";"0.17";"0.11";"1.75";"1.05"
"Dango Aboubacar Faissal Ouattara";"CF";"all";"all";"61720";"Dango Ouattara";"2002-02-11";"95.2";"19.94";"7";"0";"211";"100";"54.98";"4.27";"0.95";"30.33";"19.91";"3.79";"0.85";"0.4";"12.32";"6.16"
"Dango Aboubacar Faissal Ouattara";"LW";"all";"all";"61720";"Dango Ouattara";"2002-02-11";"84.73";"18.74";"10";"1";"218";"100";"45.87";"3.34";"0.46";"40.83";"28.9";"5.96";"1.03";"0.69";"15.6";"9.63"
"Daniel Muñoz Mejia";"RWB";"all";"all";"32267";"D. Muñoz";"1996-05-26";"97.8";"19";"35";"0";"926";"100";"29.48";"2.13";"0.65";"36.18";"27.11";"4.75";"0.61";"0.4";"8.21";"5.29"
"Daniel Nii Tackie Mensah Welbeck";"CF";"all";"all";"2325";"D. Welbeck";"1990-11-26";"91.58";"22.98";"24";"0";"656";"100";"64.79";"4.96";"1.68";"32.32";"18.45";"5.03";"1.36";"0.51";"18.29";"7.47"
"Dara O'Shea";"RB";"all";"all";"26811";"D. O'Shea";"1999-03-04";"94.66";"16.87";"7";"0";"69";"100";"2.9";"0.31";"0";"30.43";"28.99";"0";"0.07";"0.06";"0";"0"
"Dara O'Shea";"RCB";"all";"all";"26811";"D. O'Shea";"1999-03-04";"99.89";"18.95";"26";"0";"162";"100";"0.62";"0.14";"0";"33.95";"33.33";"0";"0.01";"0.01";"0";"0"
"Darwin Gabriel Núñez Ribeiro";"CF";"all";"all";"25839";"D. Núñez";"1999-06-24";"83.31";"24.22";"9";"0";"277";"100";"61.73";"4.91";"0.36";"25.27";"10.83";"2.53";"1";"0.3";"13.36";"5.42"
"David Brooks";"RW";"all";"all";"12478";"D. Brooks";"1997-07-08";"75.31";"17.55";"8";"0";"154";"100";"40.91";"2.59";"0";"33.77";"26.62";"5.19";"0.53";"0.39";"7.79";"5.84"
"Dean Huijsen";"LCB";"all";"all";"166770";"Dean Huijsen";"2005-04-14";"100.15";"22.47";"25";"0";"202";"100";"4.95";"0.6";"0";"41.09";"38.61";"0.99";"0.11";"0.07";"0.5";"0"
"Declan Rice";"LM";"all";"all";"12174";"D. Rice";"1999-01-14";"94.88";"25.96";"20";"0";"679";"100";"36.82";"2.45";"0.29";"30.04";"24.74";"3.24";"0.54";"0.35";"8.39";"5.45"
"Declan Rice";"RM";"all";"all";"12174";"D. Rice";"1999-01-14";"96.06";"22.55";"6";"0";"141";"100";"18.44";"1.28";"0.71";"31.21";"29.79";"2.13";"0.19";"0.15";"3.55";"2.13"
"Dejan Kulusevski";"RF";"all";"all";"24053";"D. Kulusevski";"2000-04-25";"99.51";"24.73";"5";"0";"234";"100";"32.48";"1.73";"0.43";"39.32";"26.5";"2.56";"0.46";"0.27";"8.12";"4.7"
"Dejan Kulusevski";"RM";"all";"all";"24053";"D. Kulusevski";"2000-04-25";"91.52";"23.64";"13";"0";"592";"100";"31.93";"1.94";"0.17";"33.95";"22.47";"3.89";"0.64";"0.32";"9.97";"5.07"
"Diego Carlos Santos Silva";"RCB";"all";"all";"2693";"Diego Carlos";"1993-03-15";"101.38";"24.15";"9";"0";"50";"100";"6";"0.33";"0";"44";"44";"2";"0.01";"0.01";"0";"0"
"Diogo José Teixeira da Silva";"CF";"all";"all";"2766";"Diogo Jota";"1996-12-04";"76.67";"21.7";"11";"0";"358";"100";"61.73";"4.36";"0.56";"30.73";"17.88";"3.35";"1.27";"0.53";"16.2";"7.82"
"Djed Spence";"LB";"all";"all";"18937";"D. Spence";"2000-08-09";"99.06";"25.13";"11";"0";"292";"100";"13.36";"0.99";"0";"35.96";"31.16";"2.05";"0.32";"0.26";"4.79";"4.11"
"Djed Spence";"RB";"all";"all";"18937";"D. Spence";"2000-08-09";"96.91";"23.73";"7";"0";"148";"100";"8.11";"0.78";"0";"33.11";"27.03";"1.35";"0.22";"0.16";"1.35";"0.68"
"Dominic Calvert-Lewin";"CF";"all";"all";"11753";"D. Calvert-Lewin";"1997-03-16";"85.94";"16.15";"19";"0";"479";"100";"59.08";"4.09";"0";"42.38";"21.09";"4.18";"1.49";"0.59";"22.76";"9.81"
"Dominic Solanke";"CF";"all";"all";"2816";"D. Solanke";"1997-09-14";"95.48";"24.28";"25";"0";"929";"100";"59.31";"4.69";"0.65";"29.92";"15.93";"3.23";"1.3";"0.54";"15.82";"6.78"
"Dominik Szoboszlai";"AM";"all";"all";"13589";"D. Szoboszlai";"2000-10-25";"91.18";"24.85";"23";"0";"727";"100";"40.44";"2.87";"1.24";"33.01";"25.72";"5.5";"0.76";"0.53";"11";"7.57"
"Dwight McNeil";"AM";"all";"all";"14032";"D. McNeil";"1999-11-22";"96.89";"17.75";"9";"0";"287";"100";"25.44";"1.73";"0";"35.89";"23.34";"0.7";"0.45";"0.27";"6.62";"3.48"
"Ebere Paul Onuachu";"CF";"all";"all";"13551";"P. Onuachu";"1994-05-28";"90.37";"20.43";"7";"0";"127";"100";"62.2";"4.22";"0.79";"29.92";"19.69";"3.94";"0.84";"0.39";"11.02";"4.72"
"Eberechi Eze";"AM";"all";"all";"18686";"E. Eze";"1998-06-29";"82.47";"18.15";"7";"0";"139";"100";"47.48";"3.52";"1.44";"44.6";"29.5";"7.19";"1.3";"0.66";"17.27";"10.07"
"Eberechi Eze";"LF";"all";"all";"18686";"E. Eze";"1998-06-29";"87.97";"18.54";"13";"0";"300";"100";"43";"3.48";"0.67";"34";"23.33";"6";"0.93";"0.57";"12";"7.67"
"Eberechi Eze";"LW";"all";"all";"18686";"E. Eze";"1998-06-29";"91.05";"16.74";"9";"0";"231";"100";"54.98";"3.45";"1.73";"43.72";"32.9";"9.96";"1.4";"1.04";"22.51";"16.45"
"Eddie Nketiah";"CF";"all";"all";"11659";"E. Nketiah";"1999-05-30";"81.61";"15.32";"5";"0";"133";"100";"51.13";"3.52";"1.5";"39.85";"21.8";"8.27";"1.47";"0.95";"19.55";"11.28"
