Jugador,Equipo,Equipo durante el período seleccionado,Posición específica,Edad,Minutos jugados,Goles,xG,Asistencias,xA,País de nacimiento,Acciones defensivas realizadas/90,Duelos defensivos/90,"Duelos defensivos ganados, %",Duelos aéreos en los 90,"Duelos aéreos ganados, %",Entradas/90,Posesión conquistada después de una entrada,Tiros interceptados/90,Interceptaciones/90,Posesión conquistada después de una interceptación,Faltas/90,Tarjetas amarillas,Tarjetas amarillas/90,Tarjetas rojas,Tarjetas rojas/90,Acciones de ataque exitosas/90,Goles/90,Goles (excepto los penaltis),"Goles, excepto los penaltis/90",xG/90,Goles de cabeza,Goles de cabeza/90,Remates,Remates/90,"Tiros a la portería, %","Goles hechos, %",Asistencias/90,Centros/90,"Precisión centros, %",Regates/90,"Regates realizados, %",Duelos atacantes/90,"Duelos atacantes ganados, %",Toques en el área de penalti/90,Carreras en progresión/90,Aceleraciones/90,Pases recibidos /90,Pases largos recibidos/90,Faltas recibidas/90,Pases/90,"Precisión pases, %",Pases hacia adelante/90,"Precisión pases hacia adelante, %",Pases hacia atrás/90,"Precision pases hacia atrás, %",Pases laterales/90,"Precisión pases laterales, %",Pases largos/90,"Precisión pases largos, %","Longitud media pases, m","Longitud media pases largos, m",xA/90,Asistencias/90,Second assists/90,Third assists/90,Desmarques/90,"Precisión desmarques, %",Jugadas claves/90,Pases en el último tercio/90,"Precisión pases en el último tercio, %",Pases al área de penalti/90,"Pases hacía el área pequeña, %",Pases en profundidad/90,"Precisión pases en profundidad, %",Ataque en profundidad/90,Centros desde el último tercio/90,Pases progresivos/90,"Precisión pases progresivos, %",Goles recibidos,Goles recibidos/90,Remates en contra,Remates en contra/90,Porterías imbatidas en los 90,"Paradas, %",xG en contra,xG en contra/90,Goles evitados,Goles evitados/90,Pases hacía atrás recibidos del arquero/90,Salidas/90,Duelos aéreos en los 90
C. Gordon,Hearts,Hearts,GK,42,3253,0,0,0,0,Scotland,1.58,0.11,75,0.42,80,0,0,0,1.49,2.19,0.03,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,100,0,0,0,9.85,0.14,0.08,16.49,84.06,9.16,72.51,0,0,6.75,98.36,6.42,62.5,33.65,49.42,0,0,0,0,0,0,0,1.41,54.9,0.08,0,0.03,0,0,0,5.53,71.5,43,1.19,119,3.29,8,63.87,40.94,1.13,-2.06,-0.057,0,1.13,0.42
N. Triantis,Sunderland,Hibernian,"RCMF, LCMF, DMF",22,3252,3,3.18,6,2.3,Australia,9.46,5.78,64.11,3.15,52.63,0.17,0.21,0.39,5.59,7.19,1.11,8,0.22,1,0.03,1.55,0.08,3,0.08,0.09,2,0.06,29,0.8,34.48,10.345,0.17,0.55,30,1.74,58.73,5.23,42.33,0.91,0.75,0.19,16.99,0.17,0.72,33.49,76.78,12.01,58.99,4.07,95.92,12.81,86.61,5.01,47.51,21.06,35.91,0.06,0.53,0.03,0.06,0.19,42.86,0.3,7.08,62.11,1.94,37.14,0.69,20,0.64,0.14,6.17,69.96,0,,0,,0,0,0,0,,,0.36,,
K. Phillips,St. Mirren,St. Mirren,RCMF,23,3225,4,3.72,1,2.12,United States,6.25,4.55,63.19,4.07,46.58,0.56,0.74,0.14,2.82,3.72,1.31,9,0.25,0,0,1.4,0.11,4,0.11,0.1,0,0,34,0.95,41.18,11.765,0.03,1.95,30,0.98,37.14,3.93,34.04,1.56,0.36,0.06,12.89,0.61,0.84,24.5,70.96,9.01,53.25,5.39,94.82,6.25,76.34,3.54,37.8,19.83,35.73,0.06,0.53,0.03,0,0.17,33.33,0.11,5.13,52.17,2.37,42.35,0.53,31.58,0.64,0.61,4.41,72.78,0,,0,,0,0,0,0,,,1.45,,
C. McGregor,Celtic,Celtic,DMF,31,3182,8,1.83,2,2.74,Scotland,6.01,3.59,72.36,1.02,42.86,0.09,0.19,0.2,3.33,7.13,0.41,3,0.08,0,0,1.14,0.23,8,0.23,0.05,0,0,34,0.99,29.41,23.529,0.06,0.41,35.71,0.9,67.74,3.76,41.86,0.58,1.08,0.18,61.38,0.12,0.61,74.89,94.2,16.75,84.67,10.79,96.49,35.94,98.13,1.58,44.44,16.86,24.42,0.08,0.73,0.12,0.03,0.15,60,0.23,11.2,90.1,1.9,63.08,0.7,45.83,1.43,0.15,7.56,86.49,0,,0,,0,0,0,0,,,0.85,,
G. Shinnie,Aberdeen,Aberdeen,"RDMF, LB, LDMF",33,3181,1,0.61,3,2.32,Scotland,9.42,7.92,63.57,2.72,58.33,0.37,0.52,0.4,4.02,5.66,1.27,8,0.23,0,0,1.64,0.03,1,0.03,0.02,0,0,17,0.48,17.65,5.882,0.08,1.9,34.33,1.64,53.45,5.91,44.5,0.54,1.44,0.28,31.66,0.91,1.78,45.16,84.77,15.19,73.93,7.13,95.63,15.79,90.5,3.76,57.89,18.41,36.24,0.07,0.59,0,0,0.08,33.33,0.28,6.39,76.99,2.52,51.69,0.34,8.33,0.79,0.82,7.5,74.34,0,,0,,0,0,0,0,,,0.37,,
V. Ševelj,Dundee United,Dundee United,"LCMF, RCMF, DMF",24,3172,2,1.85,2,1.62,Croatia,12.17,7.92,60.57,3.83,51.11,0.34,0.44,0.62,7.04,9.02,1.9,8,0.23,0,0,0.91,0.06,2,0.06,0.05,2,0.06,24,0.68,29.17,8.333,0.06,0.91,31.25,0.85,50,3.09,41.28,0.68,0.51,0.03,15.35,0.31,0.91,31.66,76.34,13.22,62.23,4.57,91.3,9.9,86.25,4.51,54.72,19.79,34.91,0.05,0.37,0,0.06,0,0,0.14,5.31,65.78,1.5,41.51,0.26,44.44,0.51,0.23,6.67,64.68,0,,0,,0,0,0,0,,,0.65,,
J. Penrice,Hearts,Hearts,LB,26,3169,2,1.5,5,6.6,Scotland,9.4,6.39,65.33,3.44,42.98,0.48,0.7,0.26,4.74,6.85,1.14,11,0.31,0,0,3.01,0.06,2,0.06,0.04,1,0.03,20,0.57,40,10,0.14,4.91,34.1,1.99,51.43,4.66,45.12,1.48,1.79,0.23,29.28,1.48,0.94,41.12,73.41,16.53,63.57,7.27,95.7,11.25,73.74,6.53,37.83,21.44,38.79,0.19,1.28,0.03,0,0.09,100,0.6,6.48,57.02,3.92,41.3,0.6,38.1,0.54,1.62,9.8,68.12,0,,0,,0,0,0,0,,,0.91,,
D. Gallagher,Dundee United,Dundee United,"CB, RCB",34,3164,1,1.38,0,0.09,Scotland,9.05,4.86,70.18,8.19,63.89,0.17,0.22,0.97,5.46,7.01,0.65,6,0.17,1,0.03,0.14,0.03,1,0.03,0.04,1,0.03,12,0.34,25,8.333,0,0.17,33.33,0.03,0,0.46,37.5,0.8,0.17,0.03,17.44,0.28,0.26,32.23,80.67,15.27,67.97,1.51,92.45,13.2,93.75,6.63,58.8,24.21,40.5,0,0.06,0.03,0,0,0,0.03,4.07,59.44,0.68,37.5,0.51,38.89,0.2,0.06,8.22,61.25,0,,0,,0,0,0,0,,,1.11,,
K. Schmeichel,Celtic,Celtic,GK,38,3149,0,0,0,0,Denmark,1.09,0.09,66.67,0.18,100,0,0,0,1.03,2.25,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,100,0.15,80,0,0,0,22.21,0.27,0.06,27.45,95.49,10.06,91.5,0.03,0,15.92,98.33,2.68,72.53,23.62,30.52,0,0,0,0.03,0,0,0,0.21,42.86,0,0,0,0,0,0,1.95,57.58,21,0.62,90,2.65,19,76.67,22.87,0.67,1.87,0.055,0,0.47,0.18
R. Taylor,St. Mirren,St. Mirren,LCB,24,3122,2,3.15,0,0.76,England,9.64,5.24,71.02,4.52,57.24,0.18,0.24,0.77,5.74,7.73,0.98,6,0.17,0,0,1.43,0.06,2,0.06,0.09,1,0.03,17,0.51,35.29,11.765,0,0.68,39.13,1.43,66.67,3.48,59.83,0.83,2.02,0.27,15.2,0.27,0.6,29.78,77.72,15.26,69.59,2.8,92.55,8,86.62,5.47,58.15,20,34.91,0.02,0.36,0.03,0,0.09,33.33,0.12,6.01,66.83,1.25,45.24,0.3,40,0.42,0.24,7.08,73.11,0,,0,,0,0,0,0,,,0.65,,
D. Casey,Wycombe Wanderers,Motherwell,"LCB, RCB",27,3091,3,4.01,1,1.47,Republic of Ireland,9.17,3.87,76.69,4.48,58.44,0.35,0.44,0.79,5.85,7.34,0.52,4,0.12,2,0.06,0.64,0.09,3,0.09,0.12,2,0.06,31,0.9,32.26,9.677,0.03,0.93,31.25,0.12,50,0.67,34.78,1.46,0.76,0.06,19.97,0.52,0.52,35.87,79.14,15.72,66.3,2.68,91.3,14.41,91.11,5.5,50.26,22.69,38.05,0.04,0.26,0,0,0.06,0,0.09,4.6,54.43,1.25,32.56,0.23,25,0.23,0.32,8.5,61.64,0,,0,,0,0,0,0,,,1.48,,
L. Miller,Udinese,Motherwell,"LCMF, AMF",19,3084,2,3.81,8,6.55,Scotland,8.67,4.99,67.84,3.39,40.52,0.38,0.49,0.41,4.9,6.31,0.9,5,0.15,0,0,1.31,0.06,1,0.03,0.11,0,0,47,1.37,17.02,4.255,0.23,0.99,41.18,1.23,52.38,5.72,47.45,1.11,0.55,0.06,19.38,0.76,2.07,33.82,75.93,13.31,61.4,5.75,91.88,10.3,82.72,6.25,49.07,20.24,36.14,0.19,1.34,0.03,0.06,0.2,14.29,0.35,6.48,56.31,2.66,38.46,0.73,32,0.85,0.41,6.54,72.32,0,,0,,0,0,0,0,,,0.64,,
J. Tavernier,Rangers,Rangers,RB,33,3077,4,3.8,6,7.16,England,9.04,6.32,71.3,3.33,56.14,0.12,0.21,0.26,4.42,7.76,0.5,4,0.12,0,0,2.49,0.12,3,0.09,0.11,0,0,48,1.4,37.5,8.333,0.18,3.8,35.38,1.11,55.26,3.95,40.74,1.81,2.16,0.18,41.88,2.9,0.7,54.67,79.61,20.45,68.96,8.19,97.14,18.57,82.2,7.55,46.51,20.27,39.52,0.21,1.87,0.03,0.06,0.18,0,0.61,9.45,61.3,4.88,40.12,1.52,40.38,1.43,1.05,11.2,83.29,0,,0,,0,0,0,0,,,0.64,,
S. Dalby,Bolton Wanderers,Dundee United,CF,25,3059,14,12.34,2,2.44,England,3.18,2.06,67.14,14.92,42.21,0.03,0.04,0.06,1.77,2.34,1.32,1,0.03,0,0,1.35,0.41,12,0.35,0.36,8,0.24,60,1.77,55,23.333,0.06,0.32,9.09,0.76,46.15,8.12,23.19,3.74,0.41,0.06,9.62,2.32,1.03,16.42,70.43,3.59,54.1,4.27,82.07,4.32,70.75,0.65,54.55,13.73,15.05,0.07,0.68,0,0.03,0.03,0,0.32,1.59,62.96,0.91,35.48,0.03,0,0.88,0.06,1.41,45.83,0,,0,,0,0,0,0,,,0,,
L. Cameron,Dundee,Dundee,"LCMF, RCMF",22,2988,9,4.49,4,3.67,Scotland,6.02,4.64,57.14,2.29,21.05,0.36,0.5,0.18,3.01,4.2,0.54,2,0.06,0,0,2.53,0.27,8,0.24,0.14,0,0,51,1.54,39.22,17.647,0.12,1.69,35.71,2.14,53.52,6.3,37.8,1.45,1.45,0.18,24.46,0.57,1.42,39.22,76.8,13.98,60.34,7.68,94.9,10.96,82.69,5.3,38.64,19.04,33.8,0.11,1.23,0,0.06,0.36,50,0.33,6.96,61.04,2.89,56.25,0.6,30,1.2,0.54,6.39,68.87,0,,0,,0,0,0,0,,,0.39,,
S. Sprangler,St. Johnstone,St. Johnstone,"DMF, RCMF, RCB",30,2971,0,0.51,0,0.21,Austria,10.45,6.48,57.94,5.09,56.55,0.64,0.93,0.45,6.06,8.86,1.48,8,0.24,0,0,0.42,0,0,0,0.02,0,0,6,0.18,0,0,0,0.15,80,0.51,52.94,3.33,35.45,0.39,1.12,0.06,27.72,0.3,0.73,45.11,88.11,14.87,75.36,5.82,95.31,16.81,95.5,2,51.52,16.34,24.19,0.01,0.18,0,0.03,0.03,100,0,4.21,77.7,0.42,64.29,0.18,50,0.21,0.12,5.45,56.67,0,,0,,0,0,0,0,,,1.12,,
Jefté,Rangers,Rangers,LB,21,2953,1,0.77,3,2.97,Brazil,7.89,5.49,66.67,4.54,53.69,0,0,0.09,4.24,7.34,0.79,7,0.21,0,0,3.14,0.03,1,0.03,0.02,0,0,17,0.52,29.41,5.882,0.09,3.41,38.39,2.38,67.95,5.33,48.57,1.19,3.41,0.64,38.25,2.71,0.58,51.63,83.23,15.97,73.09,8.9,94.52,17.83,86.32,3.72,55.74,18.16,38.07,0.09,0.88,0,0,0.15,40,0.4,5.91,78.87,3.5,48.7,0.24,37.5,0.67,1.19,8.9,69.18,0,,0,,0,0,0,0,,,0.3,,
N. Raskin,Rangers,Rangers,"LDMF, LCMF",24,2914,4,2.63,6,2.8,Belgium,8.15,8.09,62.98,4.32,49.29,0.06,0.11,0.22,3,5.23,1.61,9,0.28,0,0,1.79,0.12,4,0.12,0.08,2,0.06,38,1.17,42.11,10.526,0.19,0.96,22.58,1.42,67.39,5.25,43.53,1.54,1.95,0.31,38.88,0.25,1.02,53.52,86.96,16.34,76.37,6.83,95.93,22.73,91.03,4.51,56.16,18.82,32.86,0.09,0.74,0.06,0.03,0.31,40,0.37,9.98,78.02,1.64,39.62,0.71,39.13,0.65,0.25,7.75,80.48,0,,0,,0,0,0,0,,,0.43,,
J. Mulligan,Dundee,Dundee,"RWB, RCMF",22,2901,0,1.65,5,3.88,Scotland,6.86,6.3,54.68,3.04,43.88,0.12,0.16,0.19,3.29,4.29,1.18,5,0.16,0,0,3.01,0,0,0,0.05,0,0,22,0.68,31.82,0,0.16,2.11,33.82,3.26,63.81,8.25,46.99,1.68,2.82,0.93,16.75,0.43,1.09,27.77,73.3,9.8,59.18,5.03,93.83,6.86,78.28,1.95,31.75,16.57,25.78,0.12,0.84,0,0,0,0,0.56,3.16,73.53,2.11,54.41,0.16,40,0.87,0.81,5.55,58.66,0,,0,,0,0,0,0,,,0.19,,
D. Wright,St. Johnstone,St. Johnstone,"RB, LB, RWB",29,2883,1,0.96,1,1.47,England,7.52,5.15,66.67,2,48.44,0,0,0.16,4.09,5.95,0.28,2,0.06,0,0,1.72,0.03,1,0.03,0.03,0,0,17,0.53,35.29,5.882,0.03,1.78,33.33,1.37,63.64,6.02,42.49,0.56,2.06,0.44,30.84,1.22,1.16,43.49,78.97,18.29,71.5,5.65,94.48,14.39,83.51,5.21,58.08,19.62,35.62,0.05,0.62,0.03,0.09,0.12,50,0.22,7.49,71.25,2.22,50.7,0.34,72.73,0.62,0.47,10.71,72.59,0,,0,,0,0,0,0,,,0.56,,
B. Lyons,Kilmarnock,Kilmarnock,"RCMF, RB, RW",28,2875,1,2.72,0,1.76,Northern Ireland,8.14,5.42,63.01,5.42,54.34,0.41,0.54,0.38,4.32,5.71,1.06,5,0.16,1,0.03,1.6,0.03,1,0.03,0.09,0,0,32,1,21.88,3.125,0,1.31,23.81,1.47,70.21,4.63,47.97,1.35,1.06,0.25,18.38,0.59,1.16,32.06,75.2,13.02,59.86,5.63,95,9.36,84.95,5.29,39.64,20.11,37.7,0.06,0.56,0,0,0.03,100,0.25,6.01,57.29,1.82,36.21,0.25,37.5,0.47,0.31,6.67,64.79,0,,0,,0,0,0,0,,,0.63,,
M. O'Hara,St. Mirren,St. Mirren,LCMF,29,2874,4,3.86,3,3.31,Scotland,6.19,4.86,60.67,2.88,57.3,0.1,0.13,0.1,3.14,4.22,0.88,4,0.13,0,0,1.39,0.13,3,0.1,0.13,1,0.03,34,1.1,38.24,11.765,0.1,1.3,45,0.58,66.67,2.95,38.46,1.07,0.45,0.1,16.14,0.52,0.75,27.26,79.67,8.46,59.77,5.38,95.18,8.82,87.13,2.4,33.78,18.3,33.93,0.11,0.78,0.03,0.06,0.1,0,0.03,4.89,58.94,1.94,41.67,0.26,12.5,0.39,0.55,4.08,76.19,0,,0,,0,0,0,0,,,0.36,,
M. Diomandé,Rangers,Rangers,"RDMF, AMF, RCMF",23,2871,4,3.36,5,2.55,Côte d'Ivoire,5.64,4.7,56.67,1.88,38.33,0.38,0.65,0.19,2.6,4.48,1.19,6,0.19,1,0.03,1.85,0.13,4,0.13,0.11,1,0.03,47,1.47,21.28,8.511,0.16,1.03,27.27,1.85,59.32,6.27,49.5,1.69,0.94,0.16,32.19,0.56,1.94,43.04,86.6,12.85,76.34,7.71,93.9,14.98,90.59,2.63,57.14,17.15,27.98,0.08,0.91,0.03,0,0.31,50,0.44,6.21,83.33,2.19,52.86,0.5,50,1.03,0.22,5.96,80.53,0,,0,,0,0,0,0,,,0.38,,
A. Johnston,Celtic,Celtic,RB,26,2860,4,3.47,9,6.5,Canada,5.1,4.31,62.77,2.33,52.7,0.38,0.81,0.09,2.01,4.31,1.01,3,0.09,0,0,2.61,0.13,4,0.13,0.11,1,0.03,20,0.63,35,20,0.28,4.09,34.62,1.23,71.79,3.56,52.21,2.77,1.6,0.5,60.26,1.23,0.79,72.44,85.71,27.19,79.51,11.33,97.22,24.01,88.86,4.34,44.2,18.79,36.81,0.2,1.13,0.13,0.16,0.31,30,0.76,12.56,78.7,4.06,48.06,0.91,34.48,1.42,1.1,13.56,82.6,0,,0,,0,0,0,0,,,1.04,,
C. Carter-Vickers,Celtic,Celtic,RCB,27,2849,1,0.93,0,0,England,6.35,4.01,73.23,6.03,64.92,0.13,0.27,0.41,3.29,7.03,0.73,0,0,0,0,0.19,0.03,1,0.03,0.03,0,0,6,0.19,33.33,16.667,0,0,0,0.09,100,1.39,45.45,0.38,2.02,0,77.93,0.63,0.44,97.74,95.54,35.76,90.72,3.89,99.19,49.44,98.59,2.27,44.44,19.59,26.56,0,0,0.06,0.13,0.03,100,0,11.12,89.49,0.38,25,0.25,37.5,0.13,0,12.19,84.46,0,,0,,0,0,0,0,,,3.16,,
W. O'Hora,Hibernian,Hibernian,"RCB, LCB",26,2835,1,1.29,0,0.46,Republic of Ireland,8.29,3.78,69.75,6.54,58.74,0.03,0.04,0.7,5.62,7.32,0.63,3,0.1,0,0,0.13,0.03,1,0.03,0.04,1,0.03,9,0.29,22.22,11.111,0,0.06,100,0.03,0,0.67,47.62,0.57,0.54,0.03,19.75,0.29,0.35,32.79,82.09,15.11,72.27,2.19,95.65,12.95,91.67,4.92,45.16,22.28,37,0.01,0.16,0.06,0,0,0,0.06,4.79,60.26,0.67,33.33,0.32,20,0.22,0.06,6.83,66.98,0,,0,,0,0,0,0,,,1.24,,
E. Adegboyega,Norwich City U21,Dundee United,RCB,21,2832,3,2.88,0,0.97,Republic of Ireland,9.57,6.96,68.49,3.94,54.84,0.1,0.13,0.64,4.7,6.22,0.99,10,0.32,1,0.03,0.7,0.1,3,0.1,0.09,1,0.03,16,0.51,31.25,18.75,0,0.89,35.71,0.41,53.85,1.81,35.09,0.73,0.73,0.03,19.1,0.51,0.51,30.76,75.21,17.26,64.64,1.91,95,8.87,88.89,7.34,45.02,22.32,38.41,0.03,0.22,0,0.03,0,0,0.03,6.45,57.14,1.56,32.65,0.6,26.32,0.51,0.19,7.94,68,0,,0,,0,0,0,0,,,0.7,,
A. Halliday,Motherwell,Motherwell,"RCMF, LCMF",33,2819,3,3.66,2,2.46,Scotland,6.13,4.25,59.4,2.62,60.98,0.29,0.36,0.42,3.32,4.15,1.15,8,0.26,0,0,0.77,0.1,2,0.06,0.12,0,0,23,0.73,39.13,13.043,0.06,0.42,46.15,0.51,56.25,3.29,60.19,0.51,0.42,0,19.92,0.32,1.95,30.14,84.22,10.66,70.36,5.4,98.22,10.41,91.72,3.13,57.14,18.91,30.96,0.08,0.8,0.06,0,0.06,0,0.13,4.85,67.11,1.63,49.02,0.32,30,0.7,0.16,4.98,75.64,0,,0,,0,0,0,0,,,0.96,,
