"Player";"Position";"third";"channel";"Player ID";"Short name";"Birthdate";"Minutes played per match";"Adjusted min TIP per match";"Count performances that pass the quality check";"Count performances that fail the quality check";"Count Runs in sample";"Count Runs per 100 Runs";"Count Dangerous Runs per 100 Runs";"Threat of Runs per 100 Runs";"Count Runs leading to goal per 100 Runs";"Count Runs targeted per 100 Runs";"Count Runs received per 100 Runs";"Count Runs leading to shot per 100 Runs";"Threat of Runs targeted per 100 Runs";"Threat of Runs received per 100 Runs";"Count dangerous Runs targeted per 100 Runs";"Count dangerous Runs received per 100 Runs"
"Daniel Eduardo Giraldo Cárdenas";"RDM";"all";"all";"35687";"D. Giraldo";"1992-07-01";"95.38";"20.31";"7";"0";"118";"100";"12.71";"0.99";"0";"46.61";"44.07";"2.54";"0.35";"0.18";"2.54";"1.69"
"Daniel Eduardo Giraldo Cárdenas";"RM";"all";"all";"35687";"D. Giraldo";"1992-07-01";"89.46";"17.82";"7";"0";"119";"100";"15.97";"1.09";"0";"42.86";"38.66";"1.68";"0.23";"0.18";"3.36";"2.52"
"Daniel Eduardo Polanco García";"RCB";"all";"all";"115049";"D. Polanco";"1998-11-16";"95.35";"15.75";"21";"4";"77";"100";"9.09";"0.58";"0";"25.97";"25.97";"2.6";"0.02";"0.02";"0";"0"
"Daniel Felipe Cataño Torres";"RW";"all";"all";"35813";"D. Cataño";"1992-01-17";"81.27";"18.08";"5";"0";"110";"100";"19.09";"1.75";"0";"50";"44.55";"4.55";"0.65";"0.5";"6.36";"5.45"
"Daniel Felipe Ruiz Rivera";"AM";"all";"all";"66450";"D. Ruiz";"2001-07-30";"79.15";"18.07";"6";"0";"162";"100";"21.6";"1.59";"0";"38.27";"31.48";"3.7";"0.48";"0.33";"6.79";"4.94"
"Daniel Felipe Ruiz Rivera";"LW";"all";"all";"66450";"D. Ruiz";"2001-07-30";"87.73";"17.6";"14";"0";"401";"100";"24.19";"1.99";"0.5";"37.66";"29.68";"3.74";"0.7";"0.37";"6.98";"3.49"
"Daniel Fernando Mosquera Bonilla";"CF";"all";"all";"115068";"D. Mosquera";"1999-10-20";"83.76";"15.43";"21";"0";"533";"100";"48.41";"3.26";"0.19";"38.84";"23.64";"3.94";"1.14";"0.5";"17.45";"7.69"
"Daniel Londoño Castañeda";"LCB";"all";"all";"66467";"D. Londoño";"1995-01-01";"99.5";"23.25";"5";"0";"68";"100";"11.76";"1.01";"0";"30.88";"23.53";"1.47";"0.54";"0.24";"5.88";"2.94"
"Daniel Mateo Rodas Jiménez";"LCB";"all";"all";"66532";"M. Rodas";"1998-01-11";"101.58";"17.77";"5";"1";"33";"100";"6.06";"0.52";"0";"30.3";"30.3";"0";"0.01";"0.01";"0";"0"
"Daniel Mateo Rodas Jiménez";"RCB";"all";"all";"66532";"M. Rodas";"1998-01-11";"99.92";"19.37";"16";"2";"121";"100";"3.31";"0.34";"0";"44.63";"43.8";"2.48";"0.15";"0.15";"1.65";"1.65"
"Daniel Moreno Mosquera";"CF";"all";"all";"35711";"D. Moreno";"1995-01-17";"88.54";"16.36";"20";"2";"395";"100";"55.95";"3.93";"0.51";"50.38";"26.33";"5.57";"1.58";"0.65";"24.3";"9.87"
"Danovis Banguero Lerma";"LB";"all";"all";"35779";"D. Banguero";"1989-10-27";"93.58";"19.2";"22";"0";"406";"100";"19.7";"1.43";"0.25";"41.87";"36.7";"2.96";"0.62";"0.48";"7.88";"5.17"
"Darwin Zamir Andrade Marmolejo";"LB";"all";"all";"2383";"D. Andrade";"1991-02-11";"97.2";"19.75";"21";"0";"306";"100";"17.32";"1.35";"0";"29.41";"22.88";"1.31";"0.38";"0.23";"4.9";"2.29"
"David Esteban Ramírez Pïsciotti";"CB";"all";"all";"43801";"D. Ramírez";"2002-01-03";"95.62";"20.78";"7";"0";"25";"100";"4";"0.74";"0";"28";"28";"0";"0";"0";"0";"0"
"David Esteban Ramírez Pïsciotti";"LCB";"all";"all";"43801";"D. Ramírez";"2002-01-03";"95.48";"20.63";"7";"1";"22";"100";"13.64";"0.56";"0";"36.36";"36.36";"0";"0.06";"0.06";"0";"0"
"David Mackalister Silva Mosquera";"AM";"all";"all";"37074";"D. Silva";"1986-12-13";"86.73";"17.14";"10";"0";"301";"100";"34.22";"2.44";"0";"38.87";"30.9";"3.32";"0.86";"0.57";"9.97";"6.64"
"David Mackalister Silva Mosquera";"LW";"all";"all";"37074";"D. Silva";"1986-12-13";"89.2";"19.86";"6";"0";"155";"100";"30.97";"2";"0";"45.81";"35.48";"4.52";"0.86";"0.47";"12.9";"6.45"
"Dayro Mauricio Moreno Galindo";"CF";"all";"all";"26541";"D. Moreno";"1985-09-16";"93.8";"18.25";"43";"2";"850";"100";"66.35";"4.64";"0.71";"40.82";"21.29";"5.06";"1.65";"0.62";"24.59";"9.29"
"Deiber Jair Caicedo Mideros";"LW";"all";"all";"38884";"D. Caicedo";"2000-03-25";"84.65";"21.12";"16";"0";"359";"100";"50.7";"3.46";"0.56";"36.49";"25.35";"2.79";"1.04";"0.58";"15.04";"8.08"
"Delvin José Alfonzo Briceño";"RB";"all";"all";"35826";"D. Alfonzo";"2000-09-04";"96.09";"20.19";"33";"1";"643";"100";"7.78";"0.79";"0.31";"34.68";"29.7";"2.95";"0.24";"0.18";"2.18";"1.56"
"Dewar Steven Victoria Palacios";"LDM";"all";"all";"76822";"D. Victoria";"2001-03-19";"89.48";"17.93";"6";"0";"108";"100";"29.63";"2.2";"0.93";"25";"24.07";"3.7";"0.45";"0.39";"3.7";"2.78"
"Dewar Steven Victoria Palacios";"LM";"all";"all";"76822";"D. Victoria";"2001-03-19";"89.37";"16.93";"5";"1";"81";"100";"25.93";"1.71";"0";"24.69";"23.46";"2.47";"0.49";"0.48";"7.41";"7.41"
"Didier Andrés Moreno Asprilla";"LDM";"all";"all";"18220";"D. Moreno";"1991-09-15";"100.33";"26.48";"6";"1";"99";"100";"14.14";"1.18";"0";"37.37";"31.31";"2.02";"0.39";"0.22";"5.05";"2.02"
"Didier Andrés Moreno Asprilla";"RDM";"all";"all";"18220";"D. Moreno";"1991-09-15";"98.88";"21.36";"24";"0";"310";"100";"23.55";"1.71";"0.32";"37.74";"32.58";"4.19";"0.49";"0.32";"8.39";"5.16"
"Didier Steven Palacios Algumedo";"LCB";"all";"all";"809197";"D. Palacios";"2004-06-03";"97.3";"15.1";"7";"0";"16";"100";"31.25";"1.69";"0";"43.75";"37.5";"0";"0.68";"0.54";"12.5";"6.25"
"Didier Steven Palacios Algumedo";"RCB";"all";"all";"809197";"D. Palacios";"2004-06-03";"98.35";"15.71";"5";"0";"19";"100";"0";"0.18";"0";"36.84";"36.84";"0";"0.05";"0.05";"0";"0"
"Diego Alejandro Sánchez Rodríguez";"LB";"all";"all";"43944";"D. Sánchez";"1993-03-28";"94";"16.23";"7";"0";"78";"100";"14.1";"1.02";"0";"28.21";"21.79";"0";"0.37";"0.23";"6.41";"3.85"
"Diego Armando Ruíz De La Rosa";"RB";"all";"all";"115046";"D. Ruíz";"1997-10-02";"100.3";"19.91";"6";"1";"120";"100";"10.83";"0.99";"0.83";"33.33";"30";"0.83";"0.28";"0.25";"3.33";"2.5"
