"Player";"Short Name";"Player ID";"Birthdate";"Position";"Position Group";"Minutes";"Minutes BIP";"Count Performances (Physical Check passed)";"Count Performances (Physical Check failed)";"TOP 3 Time to HSR";"TOP 3 Time to Sprint";"PSV-99";"TOP 5 PSV-99";"Distance P60BIP";"M/min BIP P60BIP";"Running Distance P60BIP";"HSR Distance P60BIP";"HSR Count P60BIP";"Sprint Distance P60BIP";"Sprint Count P60BIP";"HI Distance BIP P60BIP";"HI Count BIP P60BIP";"Medium Acceleration Count P60BIP";"High Acceleration Count P60BIP";"Medium Deceleration Count P60BIP";"High Deceleration Count P60BIP";"Explosive Acceleration to HSR Count P60BIP";"Explosive Acceleration to Sprint Count P60BIP"
"Bruno Miguel Borges Fernandes";"Bruno Fernandes";"1498";"1994-09-08";"RM";"Midfield";"96.77";"53.36";"5";"0";"0.74";"null";"28.3";"28.3";"9290.87";"154.85";"1951.68";"738.48";"59.82";"187.99";"8.55";"926.48";"68.36";"91.3";"3.6";"69.04";"9.44";"1.57";"0.22"
" Carlos Henrique José Francisco Venancio Casimiro";"Casemiro";"1674";"1992-02-23";"LM";"Midfield";"79.6";"43.27";"8";"0";"0.84";"null";"27.54";"28.48";"9232.68";"153.88";"1754.85";"545.61";"42.29";"139.0";"5.37";"684.61";"47.66";"96.89";"2.77";"72.97";"9.01";"0.69";"0.17"
"Christian  Dannemann Eriksen";"C. Eriksen";"1827";"1992-02-14";"LM";"Midfield";"88.11";"51.8";"5";"0";"0.91";"null";"27.34";"27.34";"9803.46";"163.39";"2168.66";"681.27";"57.68";"128.56";"6.72";"809.83";"64.4";"104.24";"0.93";"77.83";"9.73";"0.23";"0.0"
"Christopher Nkunku";"C. Nkunku";"1896";"1997-11-14";"LW";"Wide Attacker";"80.95";"46.12";"5";"0";"0.63";"1.29";"30.0";"30.0";"8276.49";"137.94";"1595.87";"718.18";"68.96";"281.29";"14.05";"999.47";"83.01";"109.81";"8.59";"77.28";"17.43";"6.25";"2.34"
"Craig Dawson";"C. Dawson";"2012";"1990-05-06";"LCB";"Central Defender";"99.1";"47.42";"5";"0";"0.93";"null";"27.58";"27.58";"7988.73";"133.15";"1092.63";"380.57";"33.65";"76.17";"3.04";"456.74";"36.69";"85.27";"4.05";"60.22";"6.33";"1.52";"0.51"
"Dan Burn";"D. Burn";"2184";"1992-05-09";"LCB";"Central Defender";"100.47";"53.3";"37";"0";"0.68";"1.38";"28.73";"31.16";"8068.02";"134.47";"1319.7";"466.1";"40.13";"138.03";"7.06";"604.13";"47.19";"82.35";"3.83";"60.91";"6.97";"1.95";"0.67"
"Daniel Nii Tackie Mensah Welbeck";"D. Welbeck";"2325";"1990-11-26";"CF";"Center Forward";"91.58";"50.3";"24";"0";"0.68";"1.51";"28.66";"31.0";"8241.14";"137.35";"1473.24";"678.12";"64.41";"195.62";"11.03";"873.75";"75.45";"102.33";"6.31";"72.56";"14.21";"4.42";"1.64"
"Diego Carlos Santos Silva";"Diego Carlos";"2693";"1993-03-15";"RCB";"Central Defender";"101.38";"53.54";"9";"0";"0.71";"1.36";"30.97";"32.14";"7644.01";"127.4";"1019.87";"373.29";"37.85";"201.58";"7.22";"574.87";"45.07";"82.55";"4.61";"58.52";"7.47";"3.24";"1.12"
"Diogo José Teixeira da Silva";"Diogo Jota";"2766";"1996-12-04";"CF";"Center Forward";"76.67";"42.36";"11";"0";"0.64";"1.33";"29.53";"30.24";"9198.43";"153.31";"1766.91";"849.59";"82.28";"331.96";"17.38";"1181.54";"99.66";"94.0";"7.6";"67.47";"15.07";"6.31";"1.42"
"Dominic Solanke";"D. Solanke";"2816";"1997-09-14";"CF";"Center Forward";"95.48";"50.47";"25";"0";"0.63";"1.16";"29.12";"30.58";"9183.07";"153.05";"1777.03";"1069.68";"96.62";"375.5";"21.73";"1445.18";"118.35";"100.95";"7.13";"72.7";"15.26";"5.28";"1.71"
"Heung-Min Son";"Son Heung-Min";"4314";"1992-07-08";"LF";"Wide Attacker";"89.35";"46.66";"13";"0";"0.64";"1.19";"31.16";"32.26";"8644.21";"144.07";"1544.21";"768.74";"78.54";"423.44";"18.89";"1192.19";"97.43";"97.23";"7.32";"70.52";"11.77";"5.24";"1.88"
"Heung-Min Son";"Son Heung-Min";"4314";"1992-07-08";"LW";"Wide Attacker";"82.88";"46.88";"6";"0";"0.75";"null";"30.42";"30.84";"8338.28";"138.97";"1420.29";"781.18";"78.72";"351.34";"18.56";"1132.52";"97.27";"94.29";"4.05";"66.98";"10.45";"2.56";"0.85"
"İlkay Gündoğan";"İ. Gündoğan";"4450";"1990-10-24";"LDM";"Midfield";"90.72";"55.4";"8";"0";"0.78";"1.66";"26.45";"26.98";"9084.21";"151.4";"1816.52";"576.85";"48.74";"88.0";"4.87";"664.85";"53.61";"101.94";"2.57";"78.79";"8.8";"1.49";"0.14"
"İlkay Gündoğan";"İ. Gündoğan";"4450";"1990-10-24";"LM";"Midfield";"88.79";"54.08";"6";"0";"0.9";"null";"26.3";"26.44";"9027.18";"150.45";"1735.65";"559.75";"42.35";"80.81";"4.25";"640.56";"46.6";"101.89";"2.4";"79.15";"8.32";"0.92";"0.0"
"Issa Diop";"I. Diop";"4504";"1997-01-09";"RCB";"Central Defender";"98.22";"55.71";"13";"0";"0.79";"1.45";"28.82";"30.64";"7777.71";"129.63";"1125.1";"379.78";"34.05";"94.53";"3.89";"474.32";"37.95";"85.5";"3.89";"63.88";"7.21";"1.99";"0.41"
"James  Ward-Prowse";"J. Ward-Prowse";"4681";"1994-11-01";"DM";"Midfield";"95.57";"55.94";"5";"0";"0.72";"1.47";"27.48";"27.48";"10013.85";"166.9";"2364.25";"675.9";"59.63";"137.93";"7.72";"813.82";"67.35";"121.41";"2.79";"92.45";"10.08";"1.72";"0.64"
"Jamie Vardy";"J. Vardy";"4700";"1987-01-11";"CF";"Center Forward";"89.33";"48.88";"34";"0";"0.59";"1.27";"29.56";"31.58";"8099.66";"134.99";"1383.04";"560.68";"59.32";"222.11";"11.34";"782.79";"70.65";"92.79";"5.7";"69.07";"12.46";"3.54";"1.05"
"Jan Bednarek";"J. Bednarek";"4703";"1996-04-12";"CB";"Central Defender";"99.28";"54.65";"21";"0";"0.69";"1.41";"29.54";"32.26";"7651.93";"127.53";"955.94";"362.91";"33.67";"134.4";"5.96";"497.31";"39.63";"79.83";"3.61";"61.01";"6.85";"2.09";"0.52"
"Jan Bednarek";"J. Bednarek";"4703";"1996-04-12";"LCB";"Central Defender";"99.87";"56.07";"5";"0";"0.81";"null";"27.68";"27.68";"8010.75";"133.51";"1108.47";"399.6";"33.39";"85.18";"3.42";"484.78";"36.81";"88.82";"4.07";"67.63";"6.85";"0.86";"0.0"
"Jannik Vestergaard";"J. Vestergaard";"4740";"1992-08-03";"LCB";"Central Defender";"87.44";"50.66";"14";"0";"0.85";"null";"27.21";"28.52";"7355.15";"122.59";"1016.68";"340.92";"28.34";"69.88";"2.37";"410.8";"30.71";"84.17";"3.05";"63.11";"6.34";"0.85";"0.0"
"Jefferson Andrés Lerma Solís";"J. Lerma";"4881";"1994-10-25";"LM";"Midfield";"91.54";"48.56";"16";"0";"0.59";"1.21";"28.43";"29.44";"9667.21";"161.12";"2273.06";"876.08";"70.66";"244.81";"11.82";"1120.89";"82.48";"123.26";"4.4";"86.73";"13.36";"3.4";"0.62"
"Joachim Christian Andersen";"J. Andersen";"5038";"1996-05-31";"CB";"Central Defender";"99.42";"57.4";"6";"0";"0.88";"null";"27.03";"27.36";"7824.22";"130.4";"1137.63";"293.03";"26.48";"75.26";"4.01";"368.29";"30.49";"87.8";"3.48";"64.29";"6.27";"1.92";"0.87"
"Joachim Christian Andersen";"J. Andersen";"5038";"1996-05-31";"RCB";"Central Defender";"98.36";"53.76";"21";"0";"0.74";"1.65";"28.16";"29.82";"8046.44";"134.11";"1272.19";"416.55";"36.78";"106.34";"5.42";"522.9";"42.2";"91.89";"3.93";"63.46";"6.64";"1.81";"0.32"
"Joël Veltman";"J. Veltman";"5130";"1992-01-15";"RB";"Full Back";"95.58";"52.34";"18";"0";"0.71";"1.51";"28.01";"29.66";"8249.81";"137.5";"1362.24";"607.09";"55.6";"169.14";"9.93";"776.23";"65.53";"94.57";"5.8";"65.15";"12.42";"4.33";"0.89"
"John McGinn";"J. McGinn";"5180";"1994-10-18";"LW";"Wide Attacker";"80.64";"45.35";"10";"0";"0.77";"1.45";"29.31";"30.82";"8000.76";"133.35";"1437.99";"571.33";"48.56";"156.4";"7.94";"727.73";"56.5";"89.44";"3.31";"67.88";"11.78";"1.59";"0.53"
"John McGinn";"J. McGinn";"5180";"1994-10-18";"RW";"Wide Attacker";"86.8";"47.98";"5";"0";"0.75";"1.73";"28.8";"28.8";"8189.59";"136.49";"1484.02";"559.44";"52.02";"198.32";"10.0";"757.76";"62.02";"101.04";"5.0";"76.78";"11.75";"3.0";"0.25"
"Jordan Ayew";"J. Ayew";"5304";"1991-09-11";"AM";"Midfield";"81.25";"41.58";"6";"0";"0.76";"1.49";"28.47";"28.96";"9143.09";"152.38";"1744.93";"717.35";"64.93";"208.5";"11.54";"925.85";"76.47";"97.39";"4.81";"69.5";"12.26";"3.61";"0.72"
"Jordan Ayew";"J. Ayew";"5304";"1991-09-11";"RW";"Wide Attacker";"89.61";"49.86";"8";"0";"0.69";"1.35";"28.39";"28.92";"8922.98";"148.72";"1744.04";"752.88";"71.3";"202.92";"12.03";"955.81";"83.34";"101.09";"4.96";"67.69";"16.4";"3.76";"1.2"
"Jorge Luiz Frello Filho";"Jorginho";"5365";"1991-12-20";"DM";"Midfield";"84.47";"44.38";"7";"0";"1.34";"null";"25.66";"26.1";"9283.36";"154.72";"1948.34";"508.19";"38.44";"57.95";"2.51";"566.13";"40.95";"105.46";"1.93";"84.99";"6.76";"0.39";"0.0"
"Kenny Tete";"K. Tete";"5794";"1995-10-09";"RB";"Full Back";"92.31";"50.2";"19";"0";"0.65";"1.25";"29.08";"30.74";"8165.64";"136.09";"1351.27";"577.75";"56.68";"225.53";"12.02";"803.28";"68.7";"102.67";"6.67";"72.66";"13.71";"4.47";"1.45"
"Kevin De Bruyne";"K. De Bruyne";"5811";"1991-06-28";"AM";"Midfield";"87.78";"53.21";"12";"0";"0.74";"1.51";"28.68";"29.82";"8786.49";"146.44";"1643.44";"617.7";"57.89";"165.58";"7.99";"783.28";"65.88";"91.16";"3.76";"68.98";"9.77";"2.07";"0.66"
"Kieran Trippier";"K. Trippier";"5907";"1990-09-19";"RB";"Full Back";"84.11";"45.8";"12";"0";"0.67";"1.49";"29.48";"30.7";"8496.8";"141.61";"1496.92";"673.95";"60.16";"254.82";"11.79";"928.77";"71.95";"94.55";"5.9";"68.78";"12.01";"3.93";"1.09"
"Kyle Walker";"K. Walker";"6027";"1990-05-28";"RB";"Full Back";"97.92";"58.47";"9";"0";"0.6";"1.19";"31.69";"32.52";"7760.48";"129.34";"1115.48";"556.94";"57.58";"301.22";"14.71";"858.16";"72.28";"87.1";"5.59";"64.99";"11.4";"4.22";"1.6"
"Leandro Trossard";"L. Trossard";"6109";"1994-12-04";"CF";"Center Forward";"93.39";"50.29";"11";"0";"0.65";"1.3";"28.44";"29.52";"9148.91";"152.48";"1807.81";"688.14";"58.24";"166.15";"8.46";"854.29";"66.7";"98.37";"7.7";"69.3";"10.41";"4.99";"1.19"
"Leandro Trossard";"L. Trossard";"6109";"1994-12-04";"LF";"Wide Attacker";"89.0";"48.99";"15";"0";"0.63";"1.24";"28.54";"29.66";"8835.18";"147.25";"1658.7";"789.5";"68.51";"263.66";"12.49";"1053.16";"81.0";"105.99";"5.96";"72.83";"13.15";"4.08";"1.39"
"Leon Bailey Butler";"L. Bailey";"6149";"1997-08-09";"RW";"Wide Attacker";"78.35";"41.78";"11";"0";"0.63";"1.29";"28.95";"30.46";"8747.41";"145.79";"1712.41";"854.64";"75.32";"310.81";"15.27";"1165.45";"90.59";"102.21";"7.31";"72.32";"15.53";"5.09";"1.7"
"Lucas Digne";"L. Digne";"6355";"1993-07-20";"LB";"Full Back";"92.59";"49.89";"24";"0";"0.66";"1.35";"29.05";"30.18";"8260.72";"137.68";"1448.75";"712.67";"69.26";"300.63";"15.69";"1013.31";"84.94";"102.58";"7.92";"70.71";"15.08";"5.61";"2.26"
"Manuel Akanji";"M. Akanji";"6607";"1995-07-19";"LCB";"Central Defender";"99.59";"58.79";"9";"0";"0.6";"1.06";"28.81";"29.72";"7714.46";"128.57";"1201.85";"492.58";"45.36";"152.17";"8.84";"644.75";"54.2";"93.1";"5.1";"70.08";"8.84";"3.4";"1.02"
"Manuel Akanji";"M. Akanji";"6607";"1995-07-19";"RCB";"Central Defender";"93.33";"58.03";"13";"0";"0.67";"1.18";"29.42";"31.28";"7297.34";"121.62";"968.52";"421.35";"36.42";"118.74";"6.12";"540.09";"42.55";"91.22";"3.98";"69.19";"7.87";"2.62";"1.11"
"Marco Asensio Willemsen";"Marco Asensio";"6751";"1996-01-21";"AM";"Midfield";"84.97";"48.81";"6";"0";"0.74";"1.36";"29.33";"29.84";"9515.11";"158.59";"1916.18";"728.2";"62.7";"225.59";"11.06";"953.78";"73.76";"91.59";"3.07";"64.54";"7.17";"1.84";"0.61"
"Marcus Rashford";"M. Rashford";"6847";"1997-10-31";"LW";"Wide Attacker";"76.55";"44.1";"9";"0";"0.67";"1.49";"31.68";"32.58";"8394.46";"139.91";"1293.01";"591.18";"66.21";"365.2";"17.84";"956.38";"84.04";"88.73";"4.99";"59.86";"11.03";"3.48";"1.21"
"Mario Lemina";"M. Lemina";"6893";"1993-09-01";"LM";"Midfield";"102.35";"52.85";"5";"0";"0.65";"1.22";"29.04";"29.04";"8594.59";"143.24";"1602.12";"640.3";"59.72";"216.39";"12.49";"856.69";"72.2";"102.86";"5.68";"78.56";"10.44";"4.77";"1.36"
"Mateo Kovačić";"M. Kovačić";"7120";"1994-05-06";"DM";"Midfield";"92.79";"57.5";"12";"0";"0.65";"1.36";"28.05";"29.48";"8791.23";"146.52";"1540.45";"494.5";"40.52";"104.6";"4.09";"599.1";"44.61";"81.65";"4.78";"66.43";"8.7";"3.04";"0.78"
"Mateo Kovačić";"M. Kovačić";"7120";"1994-05-06";"LDM";"Midfield";"88.67";"53.13";"8";"0";"0.64";"null";"28.79";"30.04";"8771.66";"146.19";"1610.9";"518.52";"45.46";"113.22";"5.93";"631.74";"51.39";"81.74";"4.52";"66.63";"8.75";"2.82";"0.28"
"Matt Doherty";"M. Doherty";"7213";"1992-01-16";"RCB";"Central Defender";"93.21";"51.48";"19";"0";"0.68";"1.56";"28.38";"30.02";"8408.1";"140.13";"1419.62";"498.32";"42.08";"137.48";"6.69";"635.8";"48.77";"91.1";"4.23";"69.81";"7.18";"2.33";"0.31"
"Michael Keane";"M. Keane";"7438";"1993-01-11";"LCB";"Central Defender";"100.38";"54.27";"10";"0";"0.72";"1.62";"28.43";"30.14";"8073.47";"134.56";"1138.68";"410.92";"35.71";"99.05";"5.42";"509.97";"41.13";"83.13";"3.87";"64.12";"6.52";"1.77";"0.33"
"Michail Antonio";"M. Antonio";"7478";"1990-03-28";"CF";"Center Forward";"71.35";"40.76";"10";"0";"0.66";"1.17";"29.97";"30.8";"8464.67";"141.08";"1406.26";"729.18";"70.8";"304.69";"14.72";"1033.87";"85.52";"91.26";"6.77";"66.24";"13.25";"5.74";"1.62"
"Mohamed  Salah Ghaly";"Mohamed Salah";"7735";"1992-06-15";"RW";"Wide Attacker";"97.91";"54.38";"34";"0";"0.59";"1.12";"30.94";"32.98";"7925.35";"132.09";"1266.9";"585.68";"61.33";"303.73";"14.18";"889.41";"75.51";"84.11";"6.94";"59.77";"11.84";"4.87";"1.88"
"Nathan Aké";"N. Aké";"7863";"1995-02-18";"LCB";"Central Defender";"79.91";"50.2";"7";"0";"0.84";"1.74";"29.44";"30.34";"7309.78";"121.83";"916.18";"340.28";"31.07";"142.4";"5.46";"482.67";"36.54";"79.73";"2.73";"57.2";"6.49";"1.37";"0.51"
"Niclas Füllkrug";"N. Füllkrug";"7962";"1993-02-09";"CF";"Center Forward";"78.6";"43.85";"6";"0";"0.87";"null";"27.45";"27.96";"8564.88";"142.75";"1373.55";"742.76";"63.63";"193.16";"9.58";"935.92";"73.2";"83.92";"5.02";"62.94";"8.89";"3.88";"0.68"
"Raúl Alonso Jiménez Rodríguez";"R. Jiménez";"8891";"1991-05-05";"CF";"Center Forward";"84.68";"48.08";"28";"0";"0.56";"1.07";"29.04";"30.52";"7866.92";"131.12";"1365.61";"640.31";"63.56";"229.23";"13.19";"869.54";"76.75";"92.48";"7.53";"69.62";"15.29";"4.72";"0.89"
"Thomas Teye Partey";"T. Partey";"10324";"1993-06-13";"DM";"Midfield";"97.23";"54.49";"19";"0";"0.63";"1.33";"28.21";"30.48";"8717.08";"145.28";"1589.69";"501.23";"41.67";"127.21";"5.22";"628.44";"46.88";"96.55";"3.88";"77.13";"7.59";"2.2";"0.52"
"Thomas Teye Partey";"T. Partey";"10324";"1993-06-13";"RB";"Full Back";"92.79";"49.74";"7";"0";"0.69";"1.36";"28.7";"29.4";"8227.73";"137.13";"1286.22";"552.47";"47.73";"173.18";"8.1";"725.65";"55.83";"99.95";"6.03";"73.75";"10.86";"3.45";"0.69"
"Timothy Castagne";"T. Castagne";"10394";"1995-12-05";"RB";"Full Back";"97.87";"55.02";"12";"0";"0.69";"1.34";"29.39";"30.3";"8932.62";"148.88";"1670.1";"701.15";"65.79";"256.89";"13.99";"958.04";"79.78";"103.77";"7.54";"74.97";"12.63";"5.45";"1.82"
"Virgil van Dijk";"V. van Dijk";"10738";"1991-07-08";"LCB";"Central Defender";"100.02";"55.28";"37";"0";"0.59";"1.07";"30.07";"33.2";"7164.27";"119.4";"1047.4";"376.02";"36.55";"142.32";"6.72";"518.35";"43.27";"82.02";"4.87";"59.46";"7.71";"3.14";"1.06"
"Youri Tielemans";"Y. Tielemans";"11041";"1997-05-07";"LDM";"Midfield";"97.63";"52.45";"17";"0";"0.69";"1.5";"27.7";"29.18";"9398.87";"156.65";"2047.06";"702.11";"51.48";"169.44";"7.07";"871.55";"58.54";"95.96";"3.03";"70.72";"8.28";"1.88";"0.27"
"Youri Tielemans";"Y. Tielemans";"11041";"1997-05-07";"LM";"Midfield";"94.66";"49.2";"7";"0";"0.69";"null";"28.03";"28.44";"9456.69";"157.61";"2079.34";"661.12";"53.13";"170.2";"6.79";"831.32";"59.93";"102.96";"2.79";"74.56";"9.06";"1.05";"0.0"
"Ismaïla Sarr";"I. Sarr";"11274";"1998-02-25";"AM";"Midfield";"93.6";"49.55";"7";"0";"0.65";"1.13";"30.24";"31.04";"9446.26";"157.44";"1864.1";"833.87";"81.66";"342.2";"16.44";"1176.07";"98.09";"97.4";"6.06";"75.26";"12.28";"5.19";"2.08"
"Ismaïla Sarr";"I. Sarr";"11274";"1998-02-25";"RF";"Wide Attacker";"86.84";"46.85";"11";"0";"0.57";"1.2";"30.15";"31.82";"9740.33";"162.34";"2006.07";"848.83";"83.13";"307.47";"16.88";"1156.3";"100.01";"102.33";"8.5";"79.87";"12.92";"6.29";"1.98"
"Ismaïla Sarr";"I. Sarr";"11274";"1998-02-25";"RW";"Wide Attacker";"93.6";"49.6";"8";"0";"0.61";"1.19";"31.43";"32.36";"9861.36";"164.36";"2079.61";"907.33";"87.86";"383.8";"21.32";"1291.14";"109.18";"103.89";"9.07";"76.67";"14.52";"6.65";"2.57"
"Rodrigo Bentancur Colmán";"R. Bentancur";"11287";"1997-06-25";"DM";"Midfield";"83.89";"45.66";"14";"0";"0.68";"1.4";"29.66";"31.18";"9589.39";"159.82";"1917.22";"665.88";"61.19";"211.54";"10.89";"877.43";"72.08";"88.6";"4.22";"64.38";"10.04";"2.82";"0.75"
"Boubacar Kamara";"B. Kamara";"11304";"1999-11-23";"RDM";"Midfield";"89.58";"50.44";"11";"0";"0.72";"1.65";"27.63";"28.8";"9292.83";"154.88";"1947.93";"722.44";"60.01";"170.42";"8.0";"892.86";"68.02";"110.84";"2.81";"83.59";"11.14";"1.84";"0.43"
"Boubacar Kamara";"B. Kamara";"11304";"1999-11-23";"RM";"Midfield";"97.69";"49.29";"5";"0";"0.77";"1.55";"27.9";"27.9";"9598.21";"159.97";"2103.37";"818.31";"64.76";"194.54";"9.25";"1012.85";"74.02";"107.37";"4.87";"82.05";"14.85";"2.92";"1.22"
"Harry  Maguire";"H. Maguire";"11383";"1993-03-05";"CB";"Central Defender";"96.58";"51.35";"15";"0";"0.77";"1.67";"28.44";"29.86";"7543.23";"125.72";"997.36";"357.72";"32.17";"98.62";"3.43";"456.34";"35.6";"83.35";"4.13";"58.11";"7.32";"2.18";"0.47"
"Harry Winks";"H. Winks";"11384";"1996-02-02";"RDM";"Midfield";"97.36";"52.39";"6";"0";"0.77";"1.98";"28.87";"29.16";"8942.35";"149.04";"1634.51";"604.52";"56.88";"186.87";"8.97";"791.39";"65.85";"99.26";"2.86";"71.77";"8.97";"1.53";"0.19"
"Harry Winks";"H. Winks";"11384";"1996-02-02";"RM";"Midfield";"85.88";"49.82";"7";"0";"0.81";"2.12";"28.17";"29.18";"8913.89";"148.56";"1602.41";"558.62";"48.0";"132.82";"5.51";"691.44";"53.51";"100.3";"2.92";"76.73";"11.01";"1.38";"0.17"
"Andreas Hoelgebaum Pereira";"Andreas Pereira";"11438";"1996-01-01";"AM";"Midfield";"76.79";"43.47";"5";"0";"0.81";"null";"28.34";"28.34";"9856.53";"164.28";"2145.04";"1087.01";"95.23";"335.38";"17.11";"1422.39";"112.34";"109.58";"4.42";"79.22";"12.97";"2.76";"0.83"
