Name,Team,Competition,Season,Minutes,90s,Appearances,Primary Position,Secondary Position,Gender,Nationality,Age,Date of Birth,Height,All Goals,NP Goals,xG,xG/Shot,Shots,Goal Conversion%,Shooting%,Shot Touch%,Penalty Conversion%,PSxG,Assists,xG Assisted,Key Passes,OP Assists,OP xG Assisted,OP Key Passes,SP Assists,SP xG Assisted,SP Key Passes,Scoring Contribution,xG & xG Assisted,Shots & Key Passes,O/U Performance,Dribbles,Successful Dribbles,Failed Dribbles,Dribble%,Fouls Won,Penalty Wins,Dispossessed,Turnovers,Interceptions,PAdj Interceptions,Clearances,PAdj Clearances,Defensive Actions,Aggressive Actions,Blocks/Shot,Defensive Regains,Average DA X,Ball Recov. F2,Ball Recoveries,Tackles,Tack&Int,Tack/DP%,PAdj Tackles,PAdj Tack&Int,Fouls,Dribbles Stopped%,Dribbled Past,Aerial Win%,Aerial Wins,Errors,Pressures,PAdj Pressures,Pressure Regains,Counterpressures,Counterpress Regains,Average Pressure X,Pressures F2,Pressures F2%,Counterpressures F2,Counterpressures F2%,Yellow Cards,2nd Yellows,Red Cards,OP Passes,Passing%,Long Balls,L/R Footedness%,Long Ball%,Pr. Long Balls,UPr. Long Balls,Passes Pressured%,Pr. Pass%,Pr. Pass% Dif.,Average Pass X,Deep Progressions,xGBuildup,xGChain,Carries,Carry%,Carry Length,OP F3 Passes,PintoB,OP Passes Into Box,SP PintoB,Passes Inside Box,Touches In Box,PinTin,Throughballs,Successful Box Cross%,Successful Crosses,Crossing%,Deep Completions,Pass Forward%,Pass Sideways%,Pass Backward%,F3 Pass Forward%,F3 Pass Sideways%,F3 Pass Backward%,Pass Length,Pr. Pass Length,Pass Length Ratio,Pr. Pass Length%,Pr. Pass Length Dif.,Succ. Pass Length,Succ.Pr. Pass Length,Goals Conceded,PSxG Faced,GSAA,Save%,xSv%,Shot Stopping%,xG Faced,Shots Faced,Shots Faced OT%,All Shots Faced,Positioning Error,Penalties Faced,Penalties Conceded,GK Aggressive Dist.,Claims%,Pass into Danger%,Pass into Pressure%,Positive Outcome,Positive Outcome%,Pass OBV,D&C OBV,DA OBV,Shot OBV,Goalkeeper OBV,OBV
Adriano Bertaccini,Sint-Truiden,Jupiler Pro League,2024/2025,2955,32.84,33,Left Wing,Centre Forward,Man,Belgium,24,12/08/00,173,0.64,0.58,0.48,0.14,3.47,17,39,7,100,0.52,0.09,0.04,0.58,0.09,0.04,0.58,0,0,0,0.67,0.52,4.05,0.15,3.32,1.43,1.89,43,1.13,0,1.67,4.17,0.37,0.33,0.7,0.55,17.24,7.28,0.02,2.8,56.63,2.65,4.72,0.64,1,43,0.61,0.94,1.16,27,0.85,39,0.79,0,15.44,14.29,2.19,3.2,0.18,59.6,10.11,65,2.71,85,0.27,0,0,17.81,74,0.88,12,69,0.88,1.1,22,61,-13,59.76,2.01,0.54,0.78,22.6,75,5.97,6.15,0.58,0.58,0,0.18,6.82,7.4,0.03,11,0.09,15,0.61,14,66,20,13,65,21,16.35,13.2,0.99,96,-3.15,16.2,12.65,0,0,0,0,0,,0,0,,0,0,0,0,0,0,24,9,3.23,21,-0.06,0.02,0.04,0.11,,0.11
Adrián José Palacios Hernández,KRC Genk,Jupiler Pro League,2024/2025,4,0.05,1,Left Centre Back,,Man,Venezuela,20,06/06/04,,0,0,0,,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,22.04,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,,0,,0,,0,0,0,66.12,100,0,100,,0,0,0,,,29.11,0,0,0,44.08,100,1.06,0,0,0,0,0,0,0,0,,0,,0,0,100,0,,,,18.97,,1,,,18.97,,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,,,-0.14,0.01,,,,-0.13
Adryelson,RSC Anderlecht,Jupiler Pro League,2024/2025,765,8.5,10,Right Centre Back,Centre Back,Man,Brazil,27,22/03/98,183,0.12,0.12,0.05,0.07,0.71,17,50,0,,0.09,0,0.01,0.12,0,0.01,0.12,0,0,0,0.12,0.06,0.82,0.06,0.12,0.12,0,100,0.47,0,0.24,0,1.53,1.75,5.77,7.11,9.3,4,0.04,2.59,25.96,2.59,10.36,1.29,2.82,100,1.63,3.38,0.24,100,0,61,2.59,0,7.77,9.06,1.88,1.06,0.24,33.09,1.88,24,0.47,44,0,0,0,55.09,87,3.77,6,63,6.83,4.94,12,63,-24,38.14,2.12,0.18,0.2,43.2,99,3.46,2.94,0.24,0.24,0,0,1.65,1.88,0,0,0,0,0.12,24,72,3,44,52,4,22.12,20.03,0.96,104,-2.1,21.27,20.87,0,0,0,0,0,,0,0,,0,0,0,0,0,0,16,8,1.97,15,0.05,0.03,0.12,-0.01,,0.18
Ahmed Abdullahi,Gent,Jupiler Pro League,2024/2025,8,0.09,1,Right Wing,,Man,Nigeria,20,18/06/04,,0,0,0,,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,21.43,0,0,10.71,0,0,0,0,21.43,10.71,0,10.71,49.49,0,0,10.71,10.71,100,17.59,17.59,0,,0,,0,0,10.71,17.59,10.71,0,0,51.92,10.71,100,0,,0,0,0,21.43,100,0,0,,0,0,50,100,0,52.87,0,0.71,0.71,32.14,100,5.23,0,0,0,0,0,0,0,0,,0,,0,50,50,0,,,,15.97,14.4,1,100,-1.56,15.97,14.4,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,,,0.2,0.15,0.13,,,0.48
Ahmed Touba,Mechelen,Jupiler Pro League,2024/2025,2346,26.07,25,Left Centre Back,Centre Back,Man,Algeria,27,12/03/98,190,0.08,0.08,0.04,0.1,0.42,18,36,0,,0.06,0,0.02,0.42,0,0.02,0.42,0,0,0,0.08,0.07,0.84,0.01,0.15,0.08,0.08,50,0.54,0,0.46,0.42,1.8,2.27,3.41,3.83,13.62,6.1,0.04,5.98,25.94,1.8,9.63,1.88,3.68,80,2.31,4.58,0.81,65,0.46,65,2.88,0.12,10.93,13.35,3.87,1.69,0.31,29.36,1.65,15,0.54,32,0.27,0,0,56.16,89,5.03,71,68,4.37,6.41,14,77,-12,37.55,3.91,0.48,0.5,47.26,98,4.55,4.49,0.46,0.46,0,0.04,0.88,1.34,0.08,8,0.04,33,0.08,21,76,3,37,62,2,22.99,20.22,0.96,93,-2.77,22.13,18.85,0,0,0,0,0,,0,0,,0,0,0,0,0,0,12,7,4.2,30,0.05,0.01,-0.03,0,,0.03
Ahoueke Denkey,Cercle Brugge,Jupiler Pro League,2024/2025,1456,16.18,17,Centre Forward,Right Centre Forward,Man,Togo,24,29/11/00,181,0.62,0.56,0.39,0.13,3.03,18,41,5,100,0.54,0,0.08,0.8,0,0.08,0.8,0,0,0,0.56,0.47,3.83,0.09,1.61,1.05,0.56,65,1.05,0,2.6,4.02,0,0,0.12,0.1,22.07,10.01,0.01,3.34,72.14,4.76,5.69,0.56,0.56,90,0.42,0.42,1.55,100,0.06,31,3.03,0,19.96,15.45,2.97,3.03,0.37,72.99,17.12,86,2.66,88,0.19,0,0,20.03,67,0.37,32,67,0.43,0.25,45,63,-5,67.6,1.67,0.47,0.71,22.44,74,4.33,8.59,0.43,0.43,0,0.87,8.1,8.53,0,0,0.06,17,1.61,13,67,20,7,74,19,13.43,12.82,1.05,97,-0.62,14.09,12.46,0,0,0,0,0,,0,0,,0,0,0,0,0,0,31,12,4.13,26,-0.05,-0.02,-0.01,-0.05,,-0.14
Aiden O'Neill,Standard Liège,Jupiler Pro League,2024/2025,2489,27.66,27,Centre Defensive Midfielder,Right Defensive Midfielder,Man,Australia,26,03/07/98,178,0,0,0.02,0.04,0.58,0,6,1,,0,0.04,0.03,0.33,0.04,0.03,0.33,0,0,0,0.04,0.05,0.9,-0.02,0.47,0.25,0.22,54,1.34,0,0.69,1.05,1.01,0.59,2.1,1.1,23.28,12.54,0.03,4.81,41.04,4.23,9.91,2.35,3.36,68,1.45,2.04,1.55,58,1.08,49,1.41,0,19.49,11.92,3.4,4.56,0.65,43.54,7.01,36,2.6,57,0.22,0.04,0,35.83,81,2.28,16,58,2.53,3.47,21,71,-11,47.86,2.89,0.25,0.27,26.79,94,4.83,6.54,0.29,0.29,0,0.11,0.76,1.05,0.07,13,0.04,25,0.11,26,67,7,24,73,3,19.35,16.64,0.97,102,-2.71,18.83,16.89,0,0,0,0,0,,0,0,,0,0,0,0,0,0,17,8,3.69,29,0.05,0.04,0.05,-0.02,,0.12
Aiham Ousou,Sporting Charleroi,Jupiler Pro League,2024/2025,2219,24.66,26,Left Centre Back,Right Centre Back,Man,Syria,25,08/01/00,186,0,0,0.04,0.07,0.53,0,31,0,,0.06,0,0,0,0,0,0,0,0,0,0,0.04,0.53,-0.04,0.12,0,0.12,0,0.89,0,0.24,0.49,1.87,2.07,4.22,4.4,11.27,5.27,0.08,4.14,26.81,1.54,9.49,1.42,3.29,80,1.48,3.55,1.26,63,0.37,66,2.31,0,8.6,9.4,2.23,1.99,0.37,34.46,2.19,25,0.89,45,0.12,0,0,39.14,87,3.65,20,64,4.83,5.07,15,70,-17,35.69,3,0.46,0.47,30.01,98,6.17,3.33,0.12,0.12,0,0,1.14,1.26,0,0,0,0,0,26,71,3,30,70,0,22.68,19.57,0.96,96,-3.11,21.72,18.75,0,0,0,0,0,,0,0,,0,0,0,0,0,0,14,8,2.73,17,0.04,0.05,0.11,-0.04,,0.17
Aimé Omgba,Gent,Jupiler Pro League,2024/2025,502,5.58,13,Centre Attacking Midfielder,Left Attacking Midfielder,Man,Netherlands,22,21/10/02,190,0.18,0.18,0.15,0.14,1.08,17,67,2,,0.25,0,0.06,0.54,0,0.06,0.54,0,0,0,0.18,0.22,1.61,-0.04,1.43,0.54,0.9,38,0.72,0,1.61,2.33,0.9,0.72,0.9,1.13,17.39,8.97,0,3.77,48.38,3.05,5.92,2.15,3.05,80,2.34,3.06,1.26,63,0.54,47,1.43,0,14.35,13.14,3.23,2.51,0.36,50.93,8.25,57,2.33,93,0,0,0,34.25,88,1.08,10,100,0.9,1.08,20,73,-15,56.56,4.48,0.46,0.56,32.64,88,6.89,10.94,0.54,0.54,0,0,1.97,2.51,0,0,0,0,0,10,60,30,10,64,26,15.18,14.25,1.05,115,-0.93,16,16.32,0,0,0,0,0,,0,0,,0,0,0,0,0,0,15,8,3.75,33,-0.04,0.03,-0.02,0.13,,0.11
Alan Steve Minda García,Cercle Brugge,Jupiler Pro League,2024/2025,1523,16.92,29,Right Attacking Midfielder,Left Attacking Midfielder,Man,Ecuador,22,13/05/03,171,0.06,0.06,0.18,0.09,2.13,3,42,4,,0.14,0,0.12,1.36,0,0.11,1.18,0,0.01,0.18,0.06,0.3,3.49,-0.24,3.6,1.83,1.77,51,0.65,0,1.65,4.25,0.18,0.14,0.47,0.3,22.16,10.52,0.02,3.84,64.26,4.2,5.67,0.77,0.95,62,0.64,0.79,0.24,46,0.47,30,0.77,0,21.21,15.68,3.55,3.37,0.41,65.47,16.72,79,3.01,89,0.06,0,0,19.32,70,0.53,8,39,0.65,1.18,26,69,-1,64.89,2.78,0.32,0.5,24.94,78,7.99,8.04,1.12,0.95,0.18,0.35,4.61,5.55,0.12,5,0.3,24,0.89,14,67,19,11,68,21,16.35,13.94,0.96,98,-2.42,15.71,13.66,0,0,0,0,0,,0,0,,0,0,0,0,0,0,26,14,4.72,31,-0.01,0.11,0.02,-0.04,,0.09
Alessio Castro-Montes,Union Saint-Gilloise,Jupiler Pro League,2024/2025,1440,16,23,Right Wing Back,Left Wing Back,Man,Belgium,28,16/05/97,175,0.12,0.12,0.07,0.07,1.06,12,35,1,,0.12,0.31,0.25,2.25,0.25,0.21,1.69,0.06,0.04,0.56,0.44,0.32,3.31,0.12,2.37,0.75,1.62,32,1.19,0,1.56,2.5,1.19,1.13,0.69,0.69,17.94,8.31,0.03,4.62,47.36,4.69,9.25,2.31,3.5,67,2.11,3.24,0.75,54,1.12,54,0.87,0,14.94,13.32,3,3.75,0.44,49.42,7.25,49,2.75,73,0.19,0,0,38.37,74,2.37,15,42,1.12,5.25,14,76,2,58.6,4.37,0.61,0.75,35.56,89,5.46,12.81,2.12,1.44,0.69,0.37,2.5,3.94,0.06,29,0.81,28,0.44,20,69,12,24,64,12,18.84,16.01,0.93,104,-2.83,17.54,16.62,0,0,0,0,0,,0,0,,0,0,0,0,0,0,26,10,7.25,42,0.2,0.09,0.01,-0.02,,0.28
Alexandro Calut,Standard Liège,Jupiler Pro League,2024/2025,351,3.9,12,Left Wing Back,Left Centre Back,Man,Belgium,22,21/04/03,180,0,0,0.03,0.05,0.51,0,0,0,,0,0,0.01,0.26,0,0.01,0.26,0,0,0,0,0.04,0.77,-0.04,0.26,0,0.26,0,1.28,0,0.51,1.28,1.03,0.96,3.34,1.77,20.03,8.73,0,4.88,34.53,3.59,9.24,2.82,3.85,79,1.19,2.15,1.28,63,0.77,58,1.8,0,15.92,9.93,2.82,2.05,0.51,37.35,4.36,27,0.51,25,0.26,0,0,33.89,77,3.08,49,48,3.85,5.91,15,65,-11,46.67,5.13,0.23,0.25,30.04,94,5.33,7.19,0.26,0.26,0,0,0.51,0.77,0,0,0,0,0,32,58,10,32,57,11,22.29,16.27,0.93,109,-6.02,20.66,17.66,0,0,0,0,0,,0,0,,0,0,0,0,0,0,25,11,2.9,23,0.04,0.07,0.03,-0.03,,0.11
Alexis Flips,RSC Anderlecht,Jupiler Pro League,2024/2025,3,0.03,1,,,Man,France,25,17/01/00,173,0,0,0,,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,32.93,59.15,0,0,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,,0,,0,,0,0,0,98.78,33,0,0,,0,0,33,0,-33,69.6,0,0,0,98.78,100,1.78,32.93,0,0,0,0,32.93,32.93,0,,0,,0,33,33,33,100,0,0,22.9,12.05,1.01,,-10.85,23.22,,0,0,0,0,0,,0,0,,0,0,0,0,0,0,33,0,13.17,100,-0.86,-0.26,0.3,,,-0.82
Alexis Flips,Sporting Charleroi,Jupiler Pro League,2024/2025,389,4.32,13,Right Wing,Centre Attacking Midfielder,Man,France,25,17/01/00,173,0,0,0.14,0.04,3.7,0,19,4,,0.02,0,0.23,2.78,0,0.13,1.85,0,0.1,0.93,0,0.36,6.48,-0.36,1.85,0.69,1.16,38,0.69,0,1.85,2.54,0.93,0.85,0.46,0.52,21.98,10.18,0,5.32,50.68,6.71,10.87,2.54,3.47,65,3.66,4.51,1.39,33,1.39,68,3.01,0,18.05,21.82,3.7,4.16,1.16,53.21,10.87,60,3.7,89,0.23,0,0,49.05,67,3.24,15,44,0.93,6.94,18,60,-7,63.07,3.93,0.53,0.6,43.73,90,3.43,18.97,3.24,2.31,0.93,0.69,3.47,5.78,0,50,1.62,30,0.23,14,76,10,10,77,13,20.12,14.81,0.91,105,-5.31,18.38,15.58,0,0,0,0,0,,0,0,,0,0,0,0,0,0,28,9,9.88,54,0.16,0.07,0.01,-0.15,,0.09
Alfie Devine,Westerlo,Jupiler Pro League,2024/2025,2334,25.94,30,Centre Attacking Midfielder,Left Defensive Midfielder,Man,England,20,31/07/04,182,0.23,0.23,0.17,0.09,1.97,12,35,3,,0.25,0.04,0.09,1,0.04,0.09,1,0,0,0,0.27,0.26,2.97,0.01,0.96,0.39,0.58,40,0.62,0.04,0.93,1.62,0.77,0.71,0.66,0.54,17.93,8.4,0.01,3.66,52.13,5.55,8.91,1.16,1.93,68,1.03,1.75,0.5,62,0.54,32,0.58,0,16.27,13.75,3.01,3.28,0.5,54.01,9.41,58,2.66,81,0.12,0,0,33.73,80,2.27,10,62,1.16,3.16,19,77,-3,57.81,4.28,0.56,0.65,29.69,93,5.26,11.91,1.08,1.08,0,0.23,3.59,4.66,0.04,29,0.35,35,0.54,20,69,11,22,68,9,19.54,16.45,0.98,99,-3.09,19.14,16.33,0,0,0,0,0,,0,0,,0,0,0,0,0,0,18,8,7.03,37,0.05,0.07,0.04,0.07,,0.23
