Name,Team,Competition,Season,Minutes,90s,Appearances,Primary Position,Secondary Position,Gender,Nationality,Age,Date of Birth,Height,All Goals,NP Goals,xG,xG/Shot,Shots,Goal Conversion%,Shooting%,Shot Touch%,Penalty Conversion%,PSxG,Assists,xG Assisted,Key Passes,OP Assists,OP xG Assisted,OP Key Passes,SP Assists,SP xG Assisted,SP Key Passes,Scoring Contribution,xG & xG Assisted,Shots & Key Passes,O/U Performance,Dribbles,Successful Dribbles,Failed Dribbles,Dribble%,Fouls Won,Penalty Wins,Dispossessed,Turnovers,Interceptions,PAdj Interceptions,Clearances,PAdj Clearances,Defensive Actions,Aggressive Actions,Blocks/Shot,Defensive Regains,Average DA X,Ball Recov. F2,Ball Recoveries,Tackles,Tack&Int,Tack/DP%,PAdj Tackles,PAdj Tack&Int,Fouls,Dribbles Stopped%,Dribbled Past,Aerial Win%,Aerial Wins,Errors,Pressures,PAdj Pressures,Pressure Regains,Counterpressures,Counterpress Regains,Average Pressure X,Pressures F2,Pressures F2%,Counterpressures F2,Counterpressures F2%,Yellow Cards,2nd Yellows,Red Cards,OP Passes,Passing%,Long Balls,L/R Footedness%,Long Ball%,Pr. Long Balls,UPr. Long Balls,Passes Pressured%,Pr. Pass%,Pr. Pass% Dif.,Average Pass X,Deep Progressions,xGBuildup,xGChain,Carries,Carry%,Carry Length,OP F3 Passes,PintoB,OP Passes Into Box,SP PintoB,Passes Inside Box,Touches In Box,PinTin,Throughballs,Successful Box Cross%,Successful Crosses,Crossing%,Deep Completions,Pass Forward%,Pass Sideways%,Pass Backward%,F3 Pass Forward%,F3 Pass Sideways%,F3 Pass Backward%,Pass Length,Pr. Pass Length,Pass Length Ratio,Pr. Pass Length%,Pr. Pass Length Dif.,Succ. Pass Length,Succ.Pr. Pass Length,Goals Conceded,PSxG Faced,GSAA,Save%,xSv%,Shot Stopping%,xG Faced,Shots Faced,Shots Faced OT%,All Shots Faced,Positioning Error,Penalties Faced,Penalties Conceded,GK Aggressive Dist.,Claims%,Pass into Danger%,Pass into Pressure%,Positive Outcome,Positive Outcome%,Pass OBV,D&C OBV,DA OBV,Shot OBV,Goalkeeper OBV,OBV
Alessandro Arena,Pisa,Serie B,2024/2025,842,9.36,21,Right Wing,Right Attacking Midfielder,Man,Italy,24,02/08/00,171,0.21,0.11,0.21,0.09,2.24,5,24,3,100,0.19,0.11,0.12,1.07,0.11,0.12,1.07,0,0,0,0.21,0.33,3.31,-0.11,1.82,0.75,1.07,41,2.35,0.11,1.82,2.89,0.32,0.31,0.64,0.52,15.07,6.95,0,2.24,51.05,5.13,8.55,0.96,1.28,90,0.94,1.25,0.64,75,0.11,12,0.21,0,13.57,10.84,1.82,3.53,0.11,53.74,8.02,59,2.78,79,0,0,0,31.53,75,1.92,88,62,1.71,2.03,24,70,-6,63.31,6.84,0.62,0.75,34.3,87,7.18,14,2.78,2.78,0,0.21,3.1,5.88,0.21,15,0.53,29,0.32,18,73,10,18,75,8,17.4,16.74,0.98,102,-0.65,17.06,17.15,0,0,0,0,0,,0,0,,0,0,0,0,0,0,22,11,5.86,31,0.07,0.19,0,-0.03,,0.23
Alessandro Bellemo,Sampdoria,Serie B,2024/2025,1477,16.41,22,Left Centre Midfielder,Left Defensive Midfielder,Man,Italy,29,06/08/95,184,0.06,0.06,0.04,0.09,0.49,13,25,1,,0.02,0,0.03,0.43,0,0.03,0.43,0,0,0,0.06,0.08,0.91,-0.01,0.3,0.06,0.24,20,1.28,0,0.61,1.04,0.67,0.61,1.52,1.32,26.08,13.65,0.04,4.81,44.09,3.47,7.25,2.32,2.99,83,2.25,2.86,1.83,43,0.49,37,0.85,0,21.94,19.49,3.78,4.94,0.79,46.85,9.57,44,3.05,62,0.37,0,0,25.23,79,0.91,10,52,1.65,1.65,23,69,-10,49.92,2.32,0.3,0.33,19.62,93,4.62,4.57,0.24,0.24,0,0.18,1.46,1.71,0,50,0.12,33,0.43,23,65,12,31,63,7,17.14,15.21,0.98,106,-1.94,16.84,16.12,0,0,0,0,0,,0,0,,0,0,0,0,0,0,21,9,2.55,24,0.01,0.04,0.02,-0.01,,0.06
Alessandro Capello,Carrarese,Serie B,2024/2025,479,5.32,11,Centre Forward,Left Attacking Midfielder,Man,Italy,29,11/12/95,183,0,0,0.08,0.09,0.94,0,0,1,,0,0,0.1,1.32,0,0.1,1.32,0,0,0,0,0.18,2.26,-0.18,1.13,0.56,0.56,50,2.63,0,1.32,3.95,0.38,0.4,0,0,26.88,14.1,0,5.08,64.23,3.95,7.33,0.56,0.94,38,0.84,1.24,1.13,0,0.94,26,0.94,0,25.19,25.54,4.32,4.14,0.56,66.17,18.05,72,2.26,55,0.19,0,0,33.09,77,1.5,9,47,0.56,2.63,24,76,-1,55.86,3.57,0.23,0.38,29.51,86,4.59,9.21,0.38,0.38,0,0.38,2.44,2.82,0,0,0,0,0.94,13,64,23,10,71,18,16.54,14.49,0.93,95,-2.05,15.4,13.82,0,0,0,0,0,,0,0,,0,0,0,0,0,0,16,8,3.08,20,-0.04,0,-0.03,-0.05,,-0.12
Alessandro Caporale,Cosenza,Serie B,2024/2025,2346,26.07,27,Left Centre Back,Left Back,Man,Italy,29,27/10/95,190,0,0,0.04,0.09,0.42,0,18,0,,0.02,0.04,0.02,0.42,0.04,0.02,0.42,0,0,0,0.04,0.05,0.84,-0.01,0.42,0.08,0.35,18,1.04,0,0.27,0.77,1.46,1.52,3.95,3.83,11.24,5.14,0.04,4.49,29.81,3.53,12.08,0.84,2.3,73,0.78,2.29,1.42,47,0.31,71,3.45,0,9.02,8.82,2.76,1.11,0.15,35,2.34,26,0.58,52,0.19,0,0.04,43.7,76,3.53,86,43,4.91,7.29,12,60,-16,44.75,5.41,0.34,0.35,33.57,97,4.74,6.33,0.61,0.54,0.08,0,0.81,1.34,0.04,50,0.31,27,0,34,61,5,40,58,2,23.08,20.36,0.89,93,-2.72,20.58,18.87,0,0,0,0,0,,0,0,,0,0,0,0,0,0,23,10,4.46,27,0.11,0.05,0.04,-0.03,,0.17
Alessandro Debenedetti,Mantova,Serie B,2024/2025,987,10.96,29,Centre Forward,Left Centre Forward,Man,Italy,21,22/09/03,,0.36,0.36,0.28,0.12,2.46,15,26,5,,0.32,0,0.02,0.46,0,0.02,0.46,0,0,0,0.36,0.3,2.92,0.06,0.82,0.55,0.27,67,2.92,0,2.19,2.1,0.18,0.26,0.73,1.12,18.79,7.3,0.02,3.1,61.11,2.37,4.01,1.28,1.46,82,1.84,2.1,2.28,40,0.27,45,2.65,0,15.23,21.59,2.46,3.83,0.27,64.68,10.76,71,2.65,69,0.09,0,0,17.42,74,0.73,21,89,0.82,0.73,35,61,-13,59.77,1.37,0.53,0.62,19.52,80,4.89,5.66,0.09,0.09,0,0.27,6.29,6.39,0,0,0,0,0.73,11,70,20,11,74,15,15.48,13.5,1.06,108,-1.98,16.42,14.61,0,0,0,0,0,,0,0,,0,0,0,0,0,0,21,6,3.97,23,-0.07,0.03,0,0.04,,0.01
Alessandro Dellavalle,Modena,Serie B,2024/2025,2129,23.66,25,Right Centre Back,Right Back,Man,Italy,21,10/05/04,185,0.04,0.04,0.04,0.05,0.72,6,29,0,,0.07,0,0.03,0.3,0,0.03,0.3,0,0,0,0.04,0.06,1.01,-0.02,0.3,0.25,0.04,86,0.97,0,0.3,0.63,1.73,1.42,4.52,4.02,15.55,7.95,0.04,4.94,26.74,2.49,9.68,2.32,4.06,76,2.16,3.58,1.14,57,0.72,61,2.11,0.08,12.13,11.04,2.92,1.9,0.34,31.84,2.45,20,1.01,53,0.21,0,0,36.81,76,2.54,6,47,5.16,4.82,12,63,-13,40.59,2.54,0.25,0.26,28.66,97,4.77,4.23,0.55,0.42,0.13,0.17,1.48,1.9,0.04,38,0.25,25,0.21,34,58,8,36,47,17,20.64,18.05,0.93,100,-2.6,19.14,18.12,0,0,0,0,0,,0,0,,0,0,0,0,0,0,20,10,2.32,18,0.08,0.03,0.04,-0.01,,0.15
Alessandro Di Pardo,Modena,Serie B,2024/2025,1543,17.15,26,Right Wing Back,Right Back,Man,Italy,25,17/07/99,182,0.12,0.12,0.13,0.11,1.22,10,29,2,,0.13,0.12,0.05,0.52,0.12,0.05,0.52,0,0,0,0.23,0.18,1.75,0.05,0.99,0.58,0.41,59,0.99,0,0.52,0.82,1.11,0.88,1.92,1.55,17.73,7.12,0.02,4.49,36.99,3.56,8.05,1.98,3.09,68,1.48,2.36,0.82,48,0.93,51,1.17,0,14.93,12.05,2.92,3.5,0.35,40.15,4.84,32,2.51,72,0.12,0,0.06,32.37,76,0.76,13,34,2.16,1.98,13,73,-3,54.73,3.44,0.46,0.5,28.35,95,5.3,9.68,0.7,0.7,0,0.29,2.33,3.03,0,25,0.35,26,0.47,24,62,14,17,59,24,16.89,16.92,0.93,96,0.04,15.71,16.24,0,0,0,0,0,,0,0,,0,0,0,0,0,0,28,15,3.95,27,0.09,0.09,-0.07,0.01,,0.13
Alessandro Fontanarosa,Carrarese,Serie B,2024/2025,254,2.83,5,Left Centre Back,,Man,Italy,22,06/02/03,186,0,0,0,,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35,0,0.35,0,1.42,0,0,0.71,0.35,0.48,7.08,6.78,16.99,8.85,0.06,3.19,23.09,1.06,6.02,2.83,3.19,100,2.6,3.08,2.12,100,0,56,3.19,0,12.03,8.63,1.77,1.42,0,27.2,1.77,15,0,0,0.35,0,0,25.84,80,2.48,95,44,8.49,4.25,12,50,-30,41.15,1.77,0.14,0.14,19.11,98,7.55,2.83,0.35,0.35,0,0,0,0.35,0,100,0.71,100,0,36,58,6,38,50,13,23.26,29.12,0.84,85,5.86,19.64,24.83,0,0,0,0,0,,0,0,,0,0,0,0,0,0,23,12,2.48,28,0.03,0.02,-0.24,,,-0.2
Alessandro Fontanarosa,Reggiana,Serie B,2024/2025,795,8.83,10,Left Back,Left Centre Back,Man,Italy,22,06/02/03,186,0,0,0.02,0.04,0.57,0,60,1,,0.01,0,0.02,0.34,0,0.02,0.23,0,0,0.11,0,0.05,0.91,-0.05,0.79,0.68,0.11,86,1.81,0,0.45,1.02,1.36,1.28,1.58,1.48,13.47,6.68,0.03,3.85,32.42,2.49,7.13,1.58,2.94,78,1.34,2.62,0.79,64,0.45,38,0.57,0.11,11.09,10.85,2.6,1.58,0,37.73,3.85,35,1.02,64,0.23,0,0,37.92,78,4.19,87,60,2.15,6.45,8,61,-17,46.13,4.08,0.24,0.26,34.87,96,4.47,5.89,0.79,0.45,0.34,0.11,0.57,1.02,0,0,0,0,0.11,31,64,6,38,48,13,21.52,19.86,0.95,112,-1.66,20.5,22.21,0,0,0,0,0,,0,0,,0,0,0,0,0,0,23,10,3.36,29,0.1,0.08,0.08,-0.02,,0.24
Alessandro Louati,Juve Stabia,Serie B,2024/2025,55,0.61,6,Centre Attacking Midfielder,Left Centre Midfielder,Man,Tunisia,22,10/01/03,,0,0,0,,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.65,0,1.65,0,0,0,1.65,1.65,1.65,1.6,1.65,1.17,52.7,24.7,0,3.29,46.48,6.59,11.53,8.23,9.88,100,6.69,8.3,3.29,,0,100,3.29,0,41.17,34.83,3.29,6.59,0,46.82,16.47,40,3.29,50,0,0,1.65,18.12,45,0,80,,1.65,0,64,43,-3,66.7,1.65,0.1,0.1,13.17,75,4.45,6.59,0,0,0,0,0,0,0,,0,,0,18,73,9,25,50,25,13.56,14.78,0.97,88,1.22,13.19,12.95,0,0,0,0,0,,0,0,,0,0,0,0,0,0,36,0,1.65,71,-0.07,0.06,0.08,,,0.07
Alessandro Mallamo,Südtirol,Serie B,2024/2025,749,8.32,21,Left Centre Midfielder,Right Centre Midfielder,Man,Italy,26,21/03/99,174,0.24,0.24,0.12,0.05,2.52,10,24,3,,0.18,0,0.07,0.84,0,0.07,0.84,0,0,0,0.24,0.18,3.37,0.06,1.8,0.72,1.08,40,2.89,0.24,1.92,2.4,0.72,0.64,0.72,0.43,26.33,13.83,0.02,4.81,48.14,4.69,8.42,2.52,3.25,70,1.63,2.27,2.16,47,1.08,44,1.68,0,21.64,16.65,3.61,5.77,0.6,50.51,11.3,52,4.45,77,0.36,0,0,31.98,78,1.68,13,61,1.2,2.28,24,75,-3,56.36,2.52,0.4,0.53,33.18,88,5.1,9.02,1.2,1.08,0.12,0.36,4.33,5.41,0.12,50,0.72,50,0.84,18,66,16,19,68,13,16.4,13.86,0.97,99,-2.55,15.92,13.7,0,0,0,0,0,,0,0,,0,0,0,0,0,0,23,8,4.54,27,0.07,0.15,0,-0.04,,0.18
Alessandro Micai,Cosenza,Serie B,2024/2025,3609,40.1,37,Goalkeeper,,Man,Italy,31,23/07/93,186,0,0,0,,0,,,0,,0,0,0,0.02,0,0,0.02,0,0,0,0,0,0.02,0,0.05,0.05,0,100,0.32,0,0,0.07,0,0,0.02,0.01,0.05,0.02,0,6.61,2.49,0.1,4.09,0,0,0,0,0,0,0,0.05,,0,0,0.05,0.04,0.02,0.02,0.02,20.32,0,0,0,0,0.1,0,0,24.66,66,10.02,8,47,3.32,18.2,14,59,-6,16.37,1.62,0.13,0.13,19.97,100,5.55,0.82,0.2,0.05,0.15,0,0,0.05,0,0,0,,0,48,52,0,73,27,0,44.02,42.21,0.8,81,-1.82,35.29,34.1,1.17,1.2,0.03,70,69,1,1.21,3.87,32,11.97,1.48,0.05,0.05,25.01,3,22,4,2.1,14,0.15,0.08,-0.03,,-0.12,0.09
Alessandro Pio Riccio,Sampdoria,Serie B,2024/2025,2486,27.62,27,Left Centre Back,Right Centre Back,Man,Italy,23,05/02/02,184,0.04,0.04,0.03,0.11,0.29,13,50,0,,0.04,0,0,0.04,0,0,0.04,0,0,0,0.04,0.03,0.33,0,0.47,0.25,0.22,54,0.98,0,0.29,0.58,1.34,0.97,4.45,3.43,12.02,6.59,0.07,4.38,27.72,2.5,10.57,1.52,2.86,70,1.25,2.22,1.56,48,0.65,67,2.53,0,8.94,7.51,2.46,1.56,0.18,33.65,1.96,22,0.51,33,0.25,0.04,0,37.83,79,3.37,27,53,5.36,5.43,13,61,-18,36.92,1.96,0.35,0.38,28.46,97,4.59,2.14,0.22,0,0.22,0,0.76,0.76,0.07,0,0,0,0.04,29,66,5,32,64,3,23.37,20.37,0.95,98,-3.01,22.16,19.87,0,0,0,0,0,,0,0,,0,0,0,0,0,0,21,10,2.73,20,0.04,0.02,0.06,0.01,,0.14
Alessandro Russo,Sassuolo,Serie B,2024/2025,96,1.06,1,Goalkeeper,,Man,Italy,24,30/03/01,196,0,0,0,,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,10.36,2.65,0,4.71,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,,0,,0,,0,0,0,25.42,94,5.65,16,75,0.94,6.59,6,50,-44,11.86,0,0.14,0.14,16.95,100,2.05,0,0,0,0,0,0,0,0,,0,,0,12,88,0,,,,25.98,37.27,0.95,59,11.29,24.59,22.13,0,0.35,0.35,100,91,9,1.41,3.77,29,13.18,1.64,0.94,0.94,22.7,1,0,0,0.94,6,0.07,0.04,,,0.22,0.33
Alessandro Salvi,Cittadella,Serie B,2024/2025,2554,28.38,33,Right Centre Back,Right Back,Man,Italy,36,04/06/88,183,0,0,0.05,0.07,0.67,0,32,0,,0.05,0.07,0.04,0.35,0.07,0.04,0.35,0,0,0,0.07,0.09,1.02,-0.02,0.39,0.32,0.07,82,0.92,0,0.32,0.21,1.66,1.2,4.48,3.2,12.9,6.34,0.05,4.23,29.3,3.14,10.57,1.27,2.92,71,0.95,2.16,1.48,60,0.53,59,2.26,0,10.18,7.77,2.29,1.62,0.46,35.06,2.78,27,0.95,59,0.28,0.04,0,37.18,70,3.84,11,42,5.25,8.39,11,64,-6,45.06,5.11,0.25,0.31,27.45,98,3.68,6.24,0.92,0.46,0.46,0,0.88,1.34,0.04,12,0.11,13,0.04,39,56,5,41,51,8,23.74,21.11,0.87,91,-2.63,20.69,19.18,0,0,0,0,0,,0,0,,0,0,0,0,0,0,28,12,3.1,28,0.18,0.04,0.03,-0.02,,0.23
